Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0732,339.2068139787047,1.3092426750373887,0.14329499911676125,9.136694812151656,6.439017129642609e-20,2.0704567863175137e-19,mngB
b0733,17252.902749811736,-3.559124197451443,0.11032715654917377,-32.259729234162855,2.5696416065025303e-228,3.1421006532844828e-226,cydA
b0734,7883.904807899341,-3.1680596064333915,0.12083989340526514,-26.21700100155298,1.7008518090044102e-151,7.881210171828857e-150,cydB
b0735,445.18527404814137,-2.5700449471602567,0.14206769628384627,-18.090283818113,3.801244246927283e-73,4.687136463578123e-72,ybgE
b0736,189.92788149001714,-0.033237033258613824,0.17844177085346077,-0.18626262841735977,0.85223881277801,0.8686166366864551,ybgC
b0737,512.013207689953,1.3078649346968527,0.15484079112527918,8.446514159428961,3.001296100371342e-17,8.697633596994502e-17,tolQ
b0738,250.91799429751873,0.8935058032560774,0.15417738600253644,5.795310365693824,6.81949462685339e-09,1.3670043418674236e-08,tolR
b0739,2160.934949865336,1.3420514511948338,0.11090954768464967,12.100414069045735,1.0507980445447697e-33,5.366140362048813e-33,tolA
b0740,4016.2074381676207,0.6042385635118749,0.10959514347999412,5.513369884151616,3.5202731389218466e-08,6.769874337061585e-08,tolB
b0741,2886.9298946563126,-1.7229616364158509,0.10278142760864223,-16.763355758944318,4.523556777387227e-63,4.5881790170641874e-62,pal
b0742,1835.3549745092362,-0.8929762461960038,0.10467964917917176,-8.530562083443439,1.4563834883539376e-17,4.2854278848489527e-17,cpoB
b0743,154.0135963713622,-0.28631674860196793,0.22074244550957187,-1.2970625016906983,0.19460968240564047,0.22193570516829775,lysT
b0744,87.47644473376238,2.874510755904755,0.35727069268397466,8.045750224599072,8.571866393351843e-16,2.359809622484979e-15,valT
b0745,39.67694447420097,2.7817064581516595,0.41202665150944784,6.751277976706016,1.4654851418519784e-11,3.3988754449064323e-11,lysW
b0746,54.87290391487929,2.4236510178779294,0.37709679784784017,6.427132321754376,1.3003362539645563e-10,2.8549028378812854e-10,valZ
b0747,4.327599460150364,3.3688832138768205,1.255042899854282,2.6842773376654843,0.007268678230397837,0.009728404247555876,lysY
b0748,26.468784243036186,-0.6387518146947192,0.45068809945593885,-1.4172812982322074,0.15640070075620793,0.1809693430624484,lysZ
b0749,1.6180909079047276,0.8460510376321567,1.4503965970204442,0.5833239262765805,0.559675258670624,0.5979831283174968,lysQ
b0750,314.5769255594539,0.9866926312396239,0.1512885620873761,6.521924841018475,6.941079661352682e-11,1.547070008570861e-10,nadA
b0751,455.03607052172316,0.07770856245692463,0.15099485993284514,0.5146437600027276,0.6068019800719395,0.6428742036766975,pnuC
b0752,220.5257390687542,-1.2689374515790368,0.18560795648872452,-6.836654395557247,8.106398559493137e-12,1.9041817747539374e-11,zitB
b0753,2171.3512582873745,-5.0668698920438935,0.20704404282392885,-24.47242539768595,2.9049863587064364e-132,9.912984458159482e-131,ybgS
b0754,4215.237792001145,-1.8482251909607428,0.10766843204038964,-17.165896780844903,4.780421111058345e-66,5.221690752079116e-65,aroG
b0755,4289.031080880143,-3.479911927073913,0.13437662690172858,-25.896705456216125,7.253791611143196e-148,3.0123764785143727e-146,gpmA
b0756,1183.0897605752643,-1.2064879405227025,0.10844159492782672,-11.125693432724594,9.407151902079956e-29,4.104091444296924e-28,galM
b0757,558.2120149754975,-2.777053541468286,0.16514552576132532,-16.81579642358456,1.8696297593921214e-63,1.9051181020472497e-62,galK
b0758,525.0276178461485,-1.9342275044268389,0.14653321174180553,-13.19992567852117,8.78216571123121e-40,5.303030653064443e-39,galT
b0759,817.7068088563468,-1.0783012496606428,0.16881209170867803,-6.387583014618918,1.685281262071284e-10,3.676218094964218e-10,galE
b0760,593.2358431110356,1.9383073732911813,0.15596919741177184,12.427501105707984,1.8533779762995845e-35,1.0047499817328536e-34,modF
b0761,276.70764881560274,-0.7875697381351809,0.16414815416943318,-4.797920160114954,1.6032165525921674e-06,2.803877339893016e-06,modE
b0762,121.44711363887579,-1.2830960988179474,0.22746948667288056,-5.640739413384016,1.6932145351808093e-08,3.318579868150455e-08,acrZ
b0763,286.2195725753913,1.390480149949705,0.18531962393352638,7.503145756697987,6.230420579750136e-14,1.607638416885117e-13,modA
b0764,205.3892425988469,0.5089726973904298,0.16289363205943894,3.124570868459171,0.001780646230661444,0.0025317844662053218,modB
b0765,432.5247281480726,1.1715701274362813,0.14749261843657369,7.9432458373507835,1.969580382186337e-15,5.325609854044383e-15,modC
b0766,111.30106606626622,0.6394601709355766,0.20667140620575863,3.09409115985276,0.001974168173594895,0.002794304919667115,ybhA
b0767,1285.0889293688754,-2.3214916538518593,0.13403443046506286,-17.32011428553781,3.3169835260864627e-67,3.7248371127124e-66,pgl
b0768,43.93670980361026,3.4580424054176935,0.4151065939150617,8.330492591802267,8.050667261972238e-17,2.299742847968968e-16,ybhD
b0769,39.683044711167675,5.066546785555754,0.6463918209013477,7.838197547875548,4.570595683941021e-15,1.2253204750735916e-14,ybhH
