Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b1880,46.821915656408386,3.25462715488351,0.37811471730743845,8.607512497952387,7.466301357599897e-18,2.2267383859183433e-17,flhB
b1621,581.1438107694189,3.2525825301943136,0.1605873467363659,20.254288997837634,3.256168481713399e-91,5.643170730906449e-90,malX
b4580,301.9486141580565,3.2517370035384214,0.1764810204765942,18.425420448935377,8.214993314111796e-76,1.0604809550944317e-74,yaiT
b0392,248.06478292913934,3.2452473390253695,0.19029414247475174,17.053847779134607,3.272625201335254e-65,3.4966252757955796e-64,ykiA
b4418,16.126721604671488,3.2447309989326456,0.6451807049280669,5.029181706998522,4.925774343653482e-07,8.864782772184231e-07,sraB
b4447,114.84280147200673,3.2418078996333413,0.25777685091097524,12.5760241393938,2.8606886109273665e-36,1.580018979335291e-35,sibD
b3658,10.094150704443374,3.2408447336871284,0.7913819989556187,4.095171153708384,4.2185662330851924e-05,6.733186569267954e-05,selC
b1940,26.212931972611514,3.2370554240947502,0.49755101259258455,6.5059769594829175,7.719005754828498e-11,1.7143826101289128e-10,fliH
b0993,475.8942491032242,3.2350884530190056,0.15362350398570465,21.058551387553592,1.9092401999493228e-98,3.76882303146947e-97,torS
b1775,79.67944474639609,3.229788223719053,0.30208447930355764,10.691672181123595,1.113451282297235e-26,4.555216119584042e-26,ydjK
b4298,99.4902076958735,3.224271959411745,0.2831207320586241,11.388328703332522,4.7807139017245815e-30,2.171795933476946e-29,yjhH
b4157,31.79050140621868,3.22304983880483,0.45545955873998617,7.076478639994495,1.4786353251738846e-12,3.614077013556602e-12,yjeN
b0041,25.697803659272,3.2203660111177737,0.5073779621819219,6.347075062679016,2.1944707481231779e-10,4.76334331027526e-10,fixA
b1061,447.74692048341586,3.217113478174702,0.16399021915930087,19.61771558491292,1.0914907647974563e-85,1.6741262531841124e-84,dinI
b1320,185.203021494701,3.213442384123143,0.22062979182672005,14.564861606028899,4.699352577988841e-48,3.453514198381783e-47,ycjW
b1021,23.873423286283742,3.2107297432092814,0.520413016498646,6.169580009376331,6.847162207322448e-10,1.4435444461989185e-09,pgaD
b3721,13.695594201470158,3.2094170439417895,0.6954312394672212,4.615002694444047,3.930902164725448e-06,6.6887635597686204e-06,bglB
