antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,locus_tag,gene_title
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ynfA,1760864_s_at,1565.41705,1.0547528964971704,2.077362367373332,0.0037828406467378473,0.037237451612246814,1.5072630349020446,BH_from_pvalue,b1582,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,gatR,1760314_s_at,1219.1419833333332,-1.1958615557429795,0.43652568354222926,0.008571375307178546,0.05502930763250226,1.5060751603039586,BH_from_pvalue,b2090,pseudo
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,c2019,1760762_s_at,1159.8621166666665,1.6661875546606737,3.173747942650124,0.035286262469003946,0.12485343753330756,1.5055662344898912,BH_from_pvalue,b1627,Na(+)-translocating NADH-quinone reductase subunit E
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ECs2765,1768739_at,20.450606666666665,1.1405664744391646,2.2046757281016562,0.006595470782793182,0.04791926387953936,1.5049659000290563,BH_from_pvalue,ECs2765,cell division control protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,Z2987,1761871_at,8.378891833333334,2.298757036573541,4.920336678209224,0.08800162570052508,0.2214794366742998,1.5049194298491464,BH_from_pvalue,Z2987,tail fiber component of prophage CP-933T
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,AFFX-Ec-J01636-1_s_at,AFFX-Ec-J01636-1_s_at,545.2774666666667,0.9895232800649989,1.9855287901301057,0.0025201134783025838,0.03015863820224241,1.5046574952333727,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yrbG,1764892_s_at,830.8400833333334,1.1196943054829873,2.17300923453138,0.005890222236402959,0.04531076758794379,1.5046436183964051,BH_from_pvalue,b3196,calcium/sodium:proton antiporter
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,c5421,1765301_s_at,12.774568,2.249785084966793,4.756119898758957,0.08383476399752743,0.21442878248227512,1.504469353382928,BH_from_pvalue,Z5943,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1759919_s_at,1759919_s_at,40.56503733333333,2.1730043015504137,4.509615094464015,0.07695712643991141,0.20314930093059627,1.5041202606230017,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1769161_s_at,1769161_s_at,8.509455233333332,2.6047890893180488,6.083025657391048,0.1176595730586912,0.2647275560465329,1.5034864757014341,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ypfI,1764362_s_at,348.60375,-1.2574673852328084,0.4182775913547481,0.011442280985580304,0.06400153660318013,1.501176634896,BH_from_pvalue,b2474,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ECs1758,1763834_at,3.57118395,1.5246773242256815,2.877223563039962,0.026318160089511627,0.10380826050762547,1.4999288934392836,BH_from_pvalue,ECs1758,excisionase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,idnR,1760517_s_at,227.92128333333335,-1.1525428418281711,0.4498316752077382,0.007155940580759296,0.05003276811533623,1.4991648789381524,BH_from_pvalue,b4264,L-idonate regulatory protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yqjB,1759946_s_at,2045.198666666667,1.06601307090898,2.093639532370766,0.004316174481265744,0.039268724692300104,1.4987644913049418,BH_from_pvalue,b3096,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,malQ,1764057_at,8.788872666666666,1.925426127601727,3.7984902749501206,0.05638926065793134,0.1666053756284119,1.4985803153828188,BH_from_pvalue,c4193,4-alpha-glucanotransferase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ybgC,1761641_s_at,1731.6906999999999,1.2438170869759357,2.3682429454582827,0.010885458063093875,0.062426267364079926,1.4983426511332025,BH_from_pvalue,b0736,acyl-CoA thioester hydrolase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yeeF,1768717_s_at,930.5623833333333,1.3995142476953468,2.6381274201876397,0.018649487508921418,0.08506432908448161,1.4978336489619126,BH_from_pvalue,b2014,transport protein YeeF
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yfjY,1760211_at,42.84348833333333,1.4273860035997181,2.6895895113702752,0.020491489807520767,0.089353749660475,1.4971669342513736,BH_from_pvalue,b2644,CP4-57 prophage; putative DNA repair protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1763394_s_at,1763394_s_at,159.45103833333334,1.1286048713344972,2.186471996932355,0.006406383250182619,0.04718352108071008,1.4967666746954356,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1764683_s_at,1764683_s_at,273.65888333333334,1.1965527645703817,2.291913768103339,0.008841593750320885,0.05612872450452463,1.4966659389489974,BH_from_pvalue,c4252,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,pgpB,1766437_s_at,568.9425833333333,-1.2802977025684008,0.4117105426989365,0.0126422825490651,0.06777963248994566,1.4965409963436431,BH_from_pvalue,b1278,phosphatidylglycerophosphatase B
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yccW,1761768_s_at,412.47153333333335,1.1157843434357826,2.167127963418747,0.006017223979880295,0.04577035945351569,1.4944990415990442,BH_from_pvalue,b0967,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,adrA,1768981_s_at,84.212465,1.1691004395236755,2.2487143961933005,0.007957422439153894,0.05274634302524867,1.4938854796368273,BH_from_pvalue,b0385,diguanylate cyclase AdrA
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1767601_s_at,1767601_s_at,312.07031666666666,1.4889733222817565,2.8068915477240974,0.0244331599499939,0.09924938192182162,1.4938455246120883,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,umuC,1760894_s_at,246.29178333333334,1.4382804556135342,2.7099767151604888,0.021386191948549793,0.091496331689353,1.4937927847430905,BH_from_pvalue,b1184,DNA polymerase V subunit UmuC
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,Z0961,1767228_s_at,127.86458166666667,-1.7225081064311052,0.3030214640707499,0.040735659011091836,0.13580326818589988,1.4935691722569109,BH_from_pvalue,ECs0821,endopeptidase Rz of prophage CP-933K
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,sppA,1760295_s_at,1449.7909666666667,-0.9642142702617971,0.5125574878284995,0.0022309830262510905,0.028325714840760113,1.4924292845136604,BH_from_pvalue,b1766,protease 4
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1768637_at,1768637_at,6.167845583333334,2.3634300777385886,5.145923741865077,0.09656911899481753,0.23365194754659807,1.492342059454493,BH_from_pvalue,c0292,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,fepE,1768501_s_at,15.657292833333335,-1.7337982803378105,0.3006593479012217,0.04190883689359263,0.13791276821721263,1.491752280238007,BH_from_pvalue,b0587,ferric enterobactin transport protein FepE
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1764460_s_at,1764460_s_at,41.92997666666667,2.441704926882237,5.432833851938252,0.10465776935437991,0.245314927570496,1.4901139742954124,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ygaZ,1769077_s_at,2854.8456666666666,-1.1194536638184935,0.46026809187438567,0.006310419817169216,0.04678051234107724,1.4888006376073402,BH_from_pvalue,b2682,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1762732_s_at,1762732_s_at,32.472595000000005,0.9355644053046817,1.912638743616708,0.0017673897030755462,0.025663604678513762,1.488185780449331,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1768972_s_at,1768972_s_at,51.67234166666666,1.4255180446139732,2.6861093636845608,0.02085548330568092,0.09043873134426118,1.4877355472794536,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yciS,1762706_s_at,9033.602,0.7319124959345942,1.6608393099142102,0.00012403077190645826,0.009309603820743572,1.486564635152251,BH_from_pvalue,b1279,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ybjT,1763378_at,4.6575282,1.7637880683217841,3.395886094003077,0.044685952657588617,0.1436253793226274,1.4864655737356525,BH_from_pvalue,c1002,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,c2858,1761063_s_at,18.64203983333333,2.114245274833181,4.329634603463866,0.07383204041042223,0.19812762053354102,1.4864306613943636,BH_from_pvalue,c2858,hypothetical protein
