Gene_id	MMC_1_readcount	MMC_1_fpkm
b1205	4915	2459.47685
b1206	390	32.40997869
b1207	5537	815.4354846
b1208	2438	399.5006835
b1209	280	62.64650714
b1210	2108	234.1309078
b1211	1097	141.4169906
b1212	353	59.09246069
b1213	63	22.38058423
b1214	675	116.3435133
b1215	1767	288.5319129
b1216	423	53.63848077
b1217	48	29.01033058
b1218	433	86.85645041
b1219	472	186.1496212
b1220	163	16.31311197
b1221	939	201.3761455
b1222	572	44.43972593
b1223	1224	122.7624657
b1224	17497	652.4559139
b1225	11397	1033.892414
b1226	3466	680.5850075
b1227	4844	997.4654481
b1229	0	0
b1230	115	188.8871156
b1231	142	233.2345254
b1232	666	110.298619
b1233	354	107.6747809
b1234	680	104.7862106
b1235	669	92.11101818
b1236	1234	189.5285747
b1237	7426	2504.251969
b1238	117	26.43143893
b1241	6997	365.0473373
b1242	144	31.02493687
b1243	65824	5631.026041
b1244	4758	721.2539883
b1245	5091	781.9205623
b1246	7283	1002.757168
b1247	8224	1142.458571
b1248	162	68.53690599
b1249	549	52.46208524
b1250	218	24.2707042
b1251	379	178.1583496
b1252	244	47.31302872
b1253	113	39.53929924
b1254	548	141.680545
b1255	749	140.55047
b1256	227	49.59620189
b1257	85	23.40638728
b1258	29	8.081345831
b1259	80	62.04987373
b1260	282	48.78642489
b1261	328	38.35243452
b1262	228	23.37120795
b1263	33	2.88671875
b1264	16	1.429171756
b1265	5	15.51246843
b1266	416	65.8488456
b1267	481	108.1376423
b1268	124	9.130756736
b1269	1334	212.6058174
b1270	168	39.68672127
b1271	192	35.31692418
b1272	1700	226.0388257
b1273	1161	643.2134233
b1274	5164	277.5048048
b1275	2024	289.820641
b1276	2900	151.2987392
b1277	1167	275.6809745
b1278	457	83.40233028
b1279	640	289.1644601
b1280	872	104.0528652
b1281	582	110.1006906
b1282	68	29.03250973
b1283	3793	2418.03258
b1284	104	19.3595606
b1285	159	11.17741306
b1286	2297	165.7308837
b1287	74	9.158957426
b1288	4971	879.6100447
b1289	120	47.32617488
b1290	131	22.66319738
b1291	232	32.61836263
b1292	89	13.94555243
b1293	126	18.21028903
b1294	551	46.79217212
b1295	349	198.0677372
b1296	825	83.10250947
b1297	2415	237.606414
b1298	672	122.6397504
b1299	569	142.364428
b1300	2084	195.5321626
b1301	983	107.1341204
b1302	1012	111.6015502
b1303	101	14.41803048
b1304	1384	288.8240759
b1305	18	11.16897727
b1306	112	43.43491161
b1307	25	15.72209639
b1308	2607	1155.457292
b1309	44	3.656510416
b1310	23	2.483434622
b1311	2	0.316580988
b1312	3	0.496840626
b1313	24	3.182044807
b1314	5	0.884741546
b1315	18	2.37975368
b1316	29	1.785165018
b1317	2	0.423067321
b1319	2	0.308194737
b1320	162	22.63981879
b1321	1249	124.7322301
b1322	736	96.75573531
b1323	1188	107.5611624
b1324	3799	1046.127827
b1325	1004	145.1042078
b1326	393	75.2641987
b1327	28	4.244453904
b1328	90	13.96122159
b1329	671	58.0420055
b1330	415	56.1425093
b1331	2	0.274556963
b1332	2137	1156.400408
b1333	5112	750.4707126
b1334	6704	1242.97516
b1335	260	70.34724057
b1336	33	3.017159872
b1337	15	1.448259501
b1338	15	1.597393775
b1339	208	31.94646965
b1340	236	58.41929602
b1341	152	17.21091388
b1342	148	20.99858532
b1343	948	96.32633237
b1344	811	120.9674221
b1345	28	3.162736283
b1346	0	0
b1347	0	0
b1348	0	0
b1349	21	3.619575968
b1350	19	1.019850866
b1351	2	1.011682724
b1352	1	0.628883855
b1353	6	1.713033324
b1355	10	10.34164562
b1356	738	216.0038057
b1357	1	0.470074801
b1358	4	1.320210079
b1359	14	2.278054805
b1360	9	1.68207489
b1361	15	4.188366477
b1362	0	0
b1363	240	22.98143472
b1365	6	3.173004907
b1366	23	7.088478953
b1368	16	2.394207347
b1370	24	3.41558938
b1372	35	1.452996597
b1373	0	0
b1374	0	0
b1375	0	0
b1376	923	296.2346558
b1377	19	2.339181748
b1378	2372	93.94614925
b1379	661	218.1647156
b1380	348	49.07580923
b1381	417	22.0523841
b1382	0	0
b1383	55	23.48217699
b1384	192	29.58669476
b1385	271	25.22327367
b1386	53	3.253934671
b1387	73	4.98127652
b1388	42	6.305067815
b1389	8	3.878117108
b1390	35	6.541402351
b1391	20	5.606916301
b1392	40	5.214275104
b1393	25	4.544668486
b1394	21	3.715914492
b1395	28	2.737494429
b1396	6	1.980315119
b1397	305	35.30823039
b1398	371	39.41866979
b1399	191	28.03988774
b1400	130	30.70996289
b1402	3	0.462292106
b1403	0	0
b1404	0	0
b1406	426	69.07642738
b1407	47	2.84428875
b1408	2	0.460766389
b1409	2	0.311286992
b1410	56	4.447260575
b1411	63	6.802451355
b1412	168	38.70437669
b1413	2895	103.5555637
b1414	755	131.5945356
b1415	3805	368.9058899
b1418	259	68.09710719
b1419	382	306.5049797
b1420	1	0.831025095
b1421	160	13.61240374
b1422	1071	161.8232502
b1423	1390	144.3906102
b1424	1596	134.5538023
b1426	2370	1470.582007
b1427	355	91.7821049
b1428	96	13.66235752
b1429	233	32.75895902
b1430	345	81.08790318
b1431	520	108.5177164
b1432	629	76.42827137
b1433	45	5.34230418
b1434	30	7.799565134
b1435	749	53.29742595
b1436	60	36.26291322
b1438	107	35.82375804
b1439	374	37.11085199
b1440	1219	148.5054897
b1441	394	54.24774464
b1442	156	23.12049435
b1443	301	52.85946791
b1444	2860	280.2041667
b1445	68	54.56109587
b1446	371	221.3509919
b1447	55	17.06371528
b1448	108	29.05225302
b1449	223	29.99376122
b1450	152	31.86344867
b1451	267	17.72537406
b1452	373	49.03517564
b1453	89	8.283658143
b1454	50	11.29548672
b1455	2	1.310912825
b1456	8	0.548305217
b1457	35	10.11682724
b1459	111	14.70299427
b1460	1	0.122789988
b1461	89	53.10037271
b1462	45	11.02201704
b1463	70	11.5518382
b1464	744	116.1873475
b1465	197	40.38708742
b1466	224	44.93266719
b1467	456	41.20593557
b1468	1020	38.06588084
b1469	258	25.93229064
b1471	1	0.104892724
b1472	0	0
b1473	44	6.964781746
b1474	879	40.26218431
b1475	408	64.36359784
b1476	491	104.8158991
b1477	403	197.416572
b1478	1322	182.5591982
b1479	2216	182.2029861
b1480	2578	2608.118062
b1481	30	19.39058554
b1482	2724	880.3325836
b1483	33	4.970014158
b1484	41	5.799494278
b1485	42	6.537026832
b1486	32	4.367146538
b1487	82	7.381174535
b1488	26	6.236971844
b1489	230	13.37950402
b1490	272	27.45807862
b1491	459	48.54697507
b1492	7140	648.9786599
b1493	91	9.068316665
b1494	34	1.697716502
b1495	8	0.47066908
b1496	0	0
b1497	15	1.808448393
b1498	265	21.98290981
b1499	14	2.565053835
b1500	0	0
b1501	237	14.51232244
b1502	12	1.830979881
b1503	8	2.216066919
b1504	4	1.051692775
b1505	19	2.161884354
b1506	4	2.750979624
b1507	71	7.492416726
b1508	7	3.660245361
b1511	810	70.98926232
b1512	261	38.19579492
b1513	232	21.08726178
b1514	135	18.31647147
b1515	95	13.35665711
b1516	423	57.72821831
b1517	352	56.09988584
b1518	149	71.48529268
b1519	463	85.16529112
b1520	92	14.03751242
b1521	235	22.595641
b1522	262	38.58481072
b1523	52	20.16620896
b1524	307	46.23619232
b1525	206	20.70562741
b1526	100	15.82904942
b1527	10	1.251005519
b1528	105	12.30838175
b1529	313	65.61354891
b1530	153	49.10498628
b1531	221	80.34973884
b1532	62	39.52491957
b1533	219	33.97230587
b1534	123	14.45480013
b1535	3098	485.4305778
b1536	190	67.49700005
b1537	119	32.01127879
b1538	931	63.5283348
b1539	1120	209.3248752
b1540	849	172.5338738
b1541	71	48.59052612
b1542	31	2.962339968
b1544	0	0
b1545	0	0
b1546	0	0
b1547	2	0.289952681
b1548	1	0.264417076
b1549	7	2.377823628
b1550	272	218.2443835
b1551	635	568.2933147
b1552	12037	7889.728839
b1553	0	0
b1554	6	1.568676583
b1555	3	1.342425153
b1556	2	1.292705703
b1557	4970	3212.373671
b1558	360	235.9643086
b1559	22	4.078975763
b1560	42	5.584488636
b1561	36	19.94460227
b1562	173	154.8263676
b1563	172	83.37951783
b1564	101	58.75347419
b1565	20	9.124981431
b1566	18	7.546606265
b1567	5	3.814541418
b1568	1	0.500402208
b1569	0	0
b1570	389	133.1106666
b1571	2	1.789900204
b1572	0	0
b1573	17	10.83747795
b1574	6	15.80515652
b1575	0	0
b1576	0	0
b1577	4	0.729998515
b1578	0	0
b1579	11	1.326195488
b1580	24	3.284993315
b1581	35	4.021751075
b1582	50	21.34743362
b1583	230	93.89125631
b1584	254	63.21123501
b1585	155	30.43585579
b1586	214	97.63730132
b1587	143	8.226018489
b1588	222	12.7862673
b1589	24	5.421833627
b1590	105	17.14535985
b1591	309	70.14662555
b1592	107	11.88425386
b1593	320	64.18952455
b1594	403	46.08003522
b1595	29	4.528807898
b1596	424	47.20540633
b1597	49	22.13915398
b1598	450	76.4300452
b1599	100	42.30673209
b1600	162	61.79557097
b1601	205	27.65266112
b1602	553	55.5835532
b1603	861	78.41234044
b1604	1490	220.129314
b1605	103	10.3977283
b1606	83	16.02740514
b1607	169	70.2216205
b1608	109	21.13573824
b1609	197	21.12412176
b1610	110	16.51327285
b1611	2524	250.9837841
b1612	3898	330.4240544
b1613	1569	186.2683391
b1614	1687	156.0807212
b1615	28	3.087789925
b1616	23	2.337031271
b1617	142	10.94091317
b1618	729	172.2120227
b1619	548	99.61913322
b1620	313	42.46707831
b1621	120	10.51692775
b1622	416	49.51294272
b1623	1289	179.6009444
b1624	1611	216.0569451
b1625	28	18.09787984
b1626	292	92.44164862
b1627	333	79.88121631
b1628	280	67.51540665
b1629	584	36.6772533
b1630	164	21.62077753
b1631	98	22.03220154
b1632	83	16.64915793
b1633	84	18.43934927
b1634	655	60.84231631
b1635	857	197.4383977
b1636	505	81.60204749
b1637	2846	311.6363658
b1638	685	145.5622038
b1639	119	50.34501119
b1640	333	41.88366477
b1641	2919	870.7864492
b1642	1319	423.3299144
b1643	43	25.33048643
b1644	112	18.22443844
b1645	183	12.69201963
b1646	572	152.9850335
b1647	584	90.89580166
b1648	31	18.03324455
b1649	96	22.33795454
b1650	698	88.75166366
b1651	316	108.13103
b1652	532	114.6199056
b1653	949	28.69655467
b1654	2474	992.5305234
b1655	156	26.69057069
b1656	5602	1343.827549
b1657	495	59.06670673
b1658	1511	205.6082439
b1659	134	20.05148653
b1660	207	23.84466064
b1661	2529	307.2926841
b1662	921	200.2848144
b1663	972	98.76497369
b1664	1223	135.8359109
b1665	0	0
b1666	3	5.439436983
b1667	738	336.7118148
b1668	246	21.39850786
b1669	64	10.99038354
b1670	16	2.84197895
b1671	20	4.173758323
b1672	21	4.52446996
b1673	42	2.788261088
b1674	16	3.562672176
b1675	29	19.2797822
b1676	4366	431.3849502
b1677	69135	40726.12045
b1678	717	99.60393911
b1679	70	23.43610339
b1680	292	33.3880156
b1681	300	32.92740941
b1682	146	27.28699267
b1683	379	35.55983187
b1684	119	45.02399375
b1685	315	232.6870265
b1686	107	36.34673261
b1687	1384	63.20683899
b1688	489	61.33905982
b1689	4	1.564282531
b1690	2	0.229814347
b1691	4	0.441112846
b1692	13	2.093378093
b1693	113	20.78548142
b1694	12	1.049715909
b1695	22	2.666205512
b1696	52	7.960345643
b1697	9	1.642496658
b1698	20	2.973636121
b1699	12	1.298718287
b1700	4	1.899485931
b1701	18	1.525816567
b1702	11214	658.0964225
b1703	453	75.83253454
b1704	483	64.40563542
b1705	7	5.090028705
b1706	1773	172.2564083
b1707	275	53.77221201
b1708	171	51.34126649
b1709	151	28.1085928
b1710	277	70.05902863
b1711	214	30.45567197
b1712	2339	1088.50991
b1713	2631	153.8189866
b1714	920	130.5317466
b1715	15	46.5374053
b1716	11610	4540.330047
b1717	2507	1767.716289
b1718	19035	4894.140939
b1719	23104	1672.162072
b1722	105	19.31394291
b1723	997	149.6703003
b1724	158	75.80319626
b1725	1101	178.528513
b1726	446	115.953535
b1727	345	71.99733107
b1728	178	42.04902611
b1729	589	59.07442181
b1730	5	0.868235174
b1731	48	27.57772166
b1732	1258	77.64463643
b1733	172	32.01773485
b1734	68	7.016726298
b1735	79	13.08346982
b1736	28	11.13715682
b1737	127	13.04691054
b1738	241	104.8178942
b1739	1042	429.1325338
b1740	888	149.7290431
b1741	1874	294.6320863
b1742	46	11.14958669
b1743	839	241.0177966
b1744	501	72.18340574
b1745	885	91.9321511
b1746	1669	157.5475242
b1747	1036	139.7471069
b1748	2849	325.7618371
b1749	781	135.1141767
b1750	3	0.58908108
b1751	4	0.82367089
b1752	16	3.155078325
b1753	33	8.39199112
b1754	94	11.24554267
b1755	50	4.544668486
b1756	32	6.83117876
b1757	123	13.12867168
b1758	282	63.39878403
b1759	41	14.02965895
b1760	45	23.01300262
b1761	920	95.56788588
b1762	97	13.00901531
b1763	1968	140.0391646
b1764	2315	309.5807278
b1765	636	160.8575531
b1766	1244	93.52590015
b1767	406	55.73506358
b1768	291	63.28217263
b1769	29	2.979215792
b1770	101	18.57817366
b1771	23	3.273273156
b1772	10	1.472702699
b1773	4	0.667202943
b1774	8	1.069825409
b1775	18	1.821028903
b1776	17	2.203721142
b1777	519	265.4166302
b1778	1018	343.297671
b1779	16956	2376.77182
b1780	270	42.59355739
b1781	726	118.5479167
b1782	2064	385.7558415
b1783	7585	547.2654561
b1784	2347	255.1946034
b1785	48	4.540234663
b1786	407	38.11010857
b1787	320	88.64267676
b1788	27	35.90028409
b1789	110	34.35647371
b1790	63	10.70020633
b1791	46	5.433301126
b1792	299	119.954174
b1793	110	60.22487745
b1794	882	120.0175189
b1795	391	219.2304274
b1796	1	0.762908284
b1797	1	0.387811711
b1798	80	17.47883767
b1799	185	27.95266227
b1800	230	29.56796469
b1801	16	1.544810134
b1802	15	1.861496212
b1803	20	2.890522068
b1804	1056	130.7007979
b1805	1093	90.5078007
b1806	807	193.5860107
b1807	729	146.2317606
b1808	1641	119.8867851
b1809	794	321.3104331
b1810	452	210.349072
b1811	437	338.9474353
b1812	190	19.47600662
b1813	123	29.65855364
b1814	14754	1509.039292
b1815	301	26.28097373
b1816	2886	258.7802538
b1817	2101	301.7749646
b1818	1331	231.9898369
b1819	2075	340.0180141
b1820	56	17.03329867
b1821	41	10.09541596
b1822	510	87.90398779
b1823	2897	1925.983759
b1824	1252	1213.850655
b1825	516	250.1385535
b1826	12	11.63435133
b1827	678	119.5165182
b1828	208	21.13489149
b1829	3197	506.05471
b1830	4175	284.4709621
b1831	3000	599.1940597
b1832	392	109.8955595
b1833	332	36.09910878
b1834	508	26.92597026
b1835	63	6.108034446
b1836	418	246.2358913
b1837	130	94.52910452
b1838	198	42.07491438
b1839	233	95.11592487
b1840	281	44.93818175
b1841	299	111.3174735
b1842	44	26.59280303
b1843	254	53.97489017
b1844	303	63.80467786
b1845	682	46.19870512
b1846	2294	485.2582171
b1847	4650	1818.478442
b1848	8344	4003.17639
b1849	1400	165.7821054
b1850	885	192.456092
b1851	274	21.11133949
b1852	1407	133.0856286
b1853	414	66.43615791
b1854	3371	326.1488426
b1855	805	115.6253434
b1856	2527	266.6667193
b1857	2612	390.8543493
b1858	1004	185.4109322
b1859	929	165.0124028
b1860	2177	300.6288764
b1861	1469	335.1149431
b1862	22	5.093646351
b1863	467	124.9021165
b1864	1040	195.9469697
b1865	573	176.5955844
b1866	4294	338.1245658
b1867	162	39.88920454
b1868	87	14.83060169
b1869	344	121.2792987
b1870	202	37.90546722
b1871	542	77.8496101
b1872	55	3.159947273
b1873	11	1.39485411
b1874	1064	198.8586315
b1875	207	50.96953914
b1876	2266	182.4459523
b1877	13	3.711572202
b1878	11	3.907721056
b1879	42	2.820448806
b1880	4	0.486030343
b1881	25	5.411326198
b1882	7	2.505860285
b1883	9	1.196676136
b1884	3	0.486453714
b1885	10	0.871486991
b1886	15	1.26003805
b1887	9	2.493075284
b1888	22	1.563088422
b1889	8	1.204851917
b1890	15	2.358314458
b1891	33	7.957172927
b1892	49	19.49002444
b1893	0	0
b1894	0	0
b1895	108	35.14713128
b1896	839	82.19975378
b1897	543	94.64348718
b1900	43	3.962590946
b1901	144	20.3072314
b1902	404	111.9113794
b1904	4	1.723607604
b1905	738	206.8952115
b1906	16	9.30748106
b1907	133	15.32048244
b1908	1649	345.6764925
b1909	5	8.023690569
b1910	0	0
b1911	36	66.13210227
b1912	717	182.3350798
b1913	1344	102.3670585
b1914	811	172.3371493
b1915	226	140.2327146
b1916	102	19.69632921
b1917	179	33.18803007
b1918	127	26.50336535
b1919	376	53.18560606
b1920	587	102.3125727
b1921	3	0.758762043
b1922	2	0.387811711
b1923	307	28.63122931
b1924	23	2.28221817
b1925	10	3.396890898
b1926	1	0.381454142
b1927	1449	135.9530248
b1928	778	262.3630531
b1929	226	26.1628199
b1930	14	8.352867618
b1931	28	5.843261652
b1932	23	6.689752012
b1936	25	21.54509505
b1937	1	0.443213384
b1938	13	1.09400772
b1939	16	2.242766521
b1940	10	2.032201105
b1941	13	1.320930718
b1942	0	0
b1943	5	0.618848475
b1944	5	1.501206623
b1945	12	1.667011533
b1946	0	0
b1947	1	0.381454142
b1948	7	1.32423511
b1949	2	1.034164562
b1950	0	0
b1951	59	13.200514
b1952	82	60.57249579
b1953	640	391.8939394
b1954	16	25.67580982
b1955	665	113.7771122
b1956	432	35.58258246
b1957	85	64.84720411
b1958	455	69.19777586
b1959	399	60.48346813
b1960	128	37.94132407
b1961	1110	109.2104014
b1962	323	64.79130135
b1963	43	16.4025281
b1967	2357	386.2276912
b1968	105	10.7868158
b1969	91	18.9058209
b1970	8	2.697820597
b1971	290	40.28611205
b1972	65	14.26854408
b1973	92	19.73014418
b1974	24	6.310156651
b1975	65	100.8310448
b1976	1580	276.4251894
b1977	35	64.29509943
b1978	356	7.023025132
b1981	257	27.24399354
b1982	981	94.13029814
b1983	626	121.8929528
b1984	2	3.674005682
b1985	89	8.350461838
b1986	39	71.64311079
b1987	29	4.257365154
b1988	59	8.972898408
b1989	8	14.69602273
b1990	408	61.05228734
b1991	119	15.38319786
b1992	35	6.567778974
b1993	73	18.66610213
b1994	0	0
b1996	7	1.07868158
b1997	0	0
b1999	22	5.564254982
b2000	117	5.235458096
b2001	34	3.09642227
b2002	1	0.312331579
b2003	1	0.628883855
b2004	2	0.756705777
b2005	1	0.372299242
b2006	18	14.9584517
b2007	2217	937.9402505
b2008	2289	301.7680474
b2009	4930	1452.084862
b2010	200	23.92668653
b2011	681	66.57977523
b2012	27	16.53302557
b2013	73	9.623882683
b2014	814	83.62350533
b2015	326	48.9393359
b2016	1461	247.2405423
b2017	52	28.80886995
b2018	0	0
b2019	173	26.83657039
b2020	184	19.68478753
b2021	141	18.38031974
b2022	184	24.05304094
b2023	80	18.8984387
b2024	75	14.18823332
b2025	97	17.42906685
b2026	103	23.49682719
b2027	6294	895.7383149
b2028	159	19.02171579
b2029	3811	378.1536281
b2030	0	0
b2032	353	44.04210207
b2033	131	30.94619337
b2034	280	39.36698938
b2035	245	29.310191
b2036	412	52.10166028
b2037	321	35.90987284
b2038	161	40.28237771
b2039	551	87.21806231
b2040	733	113.7063936
b2041	1484	190.7776505
b2042	4095	639.4989084
b2043	39	3.903137219
b2044	65	7.432263746
b2045	23	2.506698646
b2046	28	2.64309807
b2047	25	2.502011038
b2048	34	3.462301488
b2049	43	4.17767939
b2050	30	3.421868037
b2051	6	1.745152699
b2052	48	6.937252964
b2053	45	5.599420424
b2054	17	4.32314694
b2055	30	5.606916301
b2056	33	3.782596983
b2057	15	1.719362265
b2058	5	1.42752777
b2059	14	2.326870265
b2060	48	3.098190644
b2061	1	0.314441928
b2062	16	1.959469697
b2063	326	28.73332221
b2064	1087	81.85462712
b2065	1023	245.4008537
b2066	719	156.3569832
b2067	646	27.18188411
b2068	268	44.07075838
b2069	214	22.08205041
b2070	108	7.744283162
b2071	44	13.29640151
b2072	13	2.381835704
b2073	23	4.865274191
b2074	135	15.10228297
b2075	217	9.700880836
b2076	153	6.93978851
b2077	44	4.338232697
b2078	42	4.176433809
b2079	159	30.70310142
b2080	760	318.6344867
b2081	822	84.25935497
b2082	31	19.76245979
b2083	9	5.899107714
b2085	25	10.97580314
b2086	528	81.90583333
b2088	1	0.465374053
b2089	8	1.288232673
b2091	13573	1820.323349
b2092	55970	5754.120563
b2093	4756	2329.80947
b2094	13017	4011.770893
b2095	59578	6585.761361
b2096	43140	7044.29356
b2097	3547	470.2797054
b2098	51	5.571379508
b2099	79	10.97449259
b2100	45	6.503674654
b2101	298	55.69536859
b2102	117	19.94460227
b2103	185	32.24501865
b2104	176	31.14290241
b2105	29	14.83060169
b2106	38	6.430623278
b2107	298	122.7269627
b2108	12	1.618692358
b2109	14	0.787815809
b2110	0	0
b2111	51	13.11274956
b2112	42	20.79330875
b2113	3371	423.9934953
b2114	3479	238.7959189
b2118	51	1.959874212
b2119	13	1.66662884
b2120	26	1.592069129
b2121	18	2.210219777
b2122	50	3.488561117
b2123	12	3.626291322
b2124	639	189.4102037
b2125	179	34.70914812
b2126	364	30.14166464
b2127	262	49.97049258
b2128	64	12.20653254
b2129	43	6.476079055
b2130	97	11.69463294
b2131	310	47.1457374
b2132	706	42.89217773
b2133	3611	293.7877107
b2134	388	58.05952816
b2135	802	190.4234645
b2136	377	90.90467253
b2137	149	27.29950153
b2139	19	1.84723684
b2140	127	18.70332428
b2141	37	12.94649621
b2142	124	24.87344076
b2143	399	62.94381259
b2144	64	12.40997475
b2145	12	6.980610795
b2146	90	10.14132319
b2147	117	13.21571947
b2148	86	11.87601441
b2149	160	14.68636065
b2150	1769	247.2212312
b2151	419	56.19358162
b2152	454	54.73570468
b2153	1854	386.9073965
b2154	1874	312.584579
b2155	171	11.98478359
b2156	740	70.28097943
b2157	1013	160.3482706
b2158	224	29.78393939
b2159	436	70.94513535
b2160	268	34.35819455
b2161	21	2.343610339
b2162	14	2.07491616
b2163	21	4.44220687
b2164	98	10.93684825
b2165	25	3.717045152
b2166	18	2.667749348
b2167	982	81.02789363
b2168	302	44.90190543
b2169	415	51.22817825
b2170	196	23.15058741
b2171	646	157.3987635
b2172	485	46.15673123
b2173	116	16.40832527
b2174	56	10.94997772
b2175	2165	533.0872089
b2176	349	31.29393921
b2177	347	26.69170188
b2178	89	11.34747691
b2179	113	15.37639415
b2180	271	23.7955412
b2181	921	372.7039155
b2182	708	82.99365983
b2183	753	151.045975
b2184	413	32.74267187
b2185	5183	2538.98286
b2186	1009	139.7507201
b2187	159	97.36115056
b2188	1670	132.3977289
b2189	5	9.065728305
b2190	283	15.24315475
b2192	0	0
b2193	580	124.9615513
b2194	281	37.25644128
b2195	73	18.26468057
b2196	268	19.24695157
b2197	134	38.97507694
b2198	2	1.329640151
b2199	209	39.53787686
b2200	89	18.74130802
b2201	173	38.70659191
b2202	129	29.86728997
b2203	63	19.54571023
b2204	117	18.9058209
b2205	176	35.3042385
b2206	915	51.3651699
b2207	2	1.057668302
b2208	114	32.15311639
b2209	1473	420.549681
b2210	662	56.11614264
b2211	755	64.1163157
b2212	52	11.15182062
b2213	295	38.67192835
b2214	291	38.4726845
b2215	59366	7507.444574
b2216	2571	134.2847015
b2217	2483	532.4994348
b2218	1285	62.94796401
b2219	140	10.69825409
b2220	131	13.1956712
b2221	2	0.421152989
b2222	1	0.214458089
b2223	9	0.949742965
b2224	17	2.002875671
b2225	20	3.593622031
b2226	37	3.130698175
b2229	6	1.342425153
b2230	76	6.282136417
b2231	17027	904.5575343
b2232	1146	221.2940518
b2233	295	10.97404841
b2234	2734	166.9727901
b2235	850	104.9251844
b2236	40	21.89995544
b2237	769	164.9182704
b2238	3	1.723607604
b2239	245	31.75951058
b2240	109	11.19774211
b2241	35	2.999648592
b2242	12	1.329640151
b2243	17	1.992785617
b2244	14	2.171745581
b2245	19	3.299293659
b2246	19	2.056303955
b2247	126	14.58635092
b2248	8	1.426433879
b2249	743	86.22766119
b2250	59	15.16965145
b2251	41	13.43685646
b2252	23	5.325175731
b2253	146	17.88016098
b2254	39	5.619067513
b2255	284	19.99489123
b2256	55	8.618038019
b2257	73	6.165572753
b2258	16	5.772081278
b2259	182	95.16637938
b2260	286	29.44623433
b2261	554	80.31689264
b2262	511	83.14900038
b2263	25	4.598557836
b2264	586	48.96035818
b2265	687	74.00740148
b2266	3856	1759.29642
b2267	110	33.24100379
b2268	337	51.25197904
b2269	12	1.382299167
b2270	26	2.100646767
b2271	7	1.005437769
b2272	11	3.047092014
b2273	22	4.283777894
b2274	19	6.270997877
b2275	31	5.097736976
b2276	3377	323.3679377
b2277	1771	161.6034212
b2278	3264	247.3910275
b2279	46	21.1952539
b2280	488	122.7581286
b2281	454	116.7291824
b2282	1155	164.8794574
b2283	3963	202.8908
b2284	2269	236.7564409
b2285	796	221.8190097
b2286	4099	319.5256689
b2287	2922	615.3045171
b2288	2438	766.6094197
b2289	586	87.12753836
b2290	502	57.5413238
b2291	278	64.68699337
b2292	1021	77.76545141
b2293	641	137.467635
b2294	353	99.56184285
b2295	1000	306.1671401
b2296	3828	444.2523379
b2297	5504	358.2403899
b2298	28	2.570113113
b2299	904	232.4299138
b2300	991	249.2895603
b2301	331	71.64595886
b2302	118	25.42321215
b2303	272	104.6130103
b2304	948	148.0451685
b2305	33	5.170822811
b2306	87	15.69284597
b2307	29	5.646798133
b2308	81	16.46082895
b2309	525	93.60972331
b2310	792	141.216954
b2311	188	46.04753788
b2312	4112	378.1853964
b2313	2986	852.5195842
b2314	904	190.3611511
b2315	515	56.65901591
b2316	4206	641.7584482
b2317	470	99.42082041
b2318	328	56.32571564
b2319	555	76.41497024
b2320	1286	157.9079241
b2321	905	126.8564813
b2322	96	11.3679158
b2323	5386	615.8488082
b2324	615	42.78102281
b2325	165	82.56636424
b2326	195	49.58903843
b2327	201	34.64451283
b2328	245	41.46059745
b2329	989	127.1422482
b2330	1597	238.9718208
b2331	760	192.2197175
b2332	224	38.04517806
b2333	3	0.775623422
b2334	2	0.571011108
b2335	4	1.088594276
b2336	4	0.741631957
b2339	10	2.475393899
b2340	968	278.0753601
b2341	1516	98.67231669
b2342	641	68.26196064
b2343	5049	2473.340625
b2344	2422	252.1556949
b2345	13	1.713842122
b2346	1783	329.2706097
b2347	77	11.52212286
b2348	0	0
b2349	69	8.318862606
b2350	170	65.38313141
b2351	406	61.5445816
b2352	351	36.78970554
b2353	12	5.757204779
b2354	3	0.949742965
b2355	0	0
b2356	0	0
b2357	0	0
b2358	2	0.394384791
b2359	4	1.538426622
b2360	10	1.692269284
b2361	0	0
b2362	0	0
b2363	0	0
b2364	36	5.369700612
b2365	19	1.982535203
b2366	122	12.81617031
b2367	10	0.907161897
b2368	4	0.479767065
b2369	491	111.462761
b2370	833	32.35864659
b2371	16	1.949210693
b2372	2	0.295475589
b2373	8	0.658936712
b2374	18	2.008808862
b2375	9	1.975644565
b2376	2	1.011682724
b2377	149	85.60584432
b2378	1858	281.649834
b2379	330	37.18485169
b2380	331	27.21533773
b2381	181	34.38069534
b2382	154	25.05860285
b2383	65	3.635734789
b2384	9	1.210510542
b2385	10	1.285563682
b2386	17	1.901768967
b2387	7	2.988640707
b2388	939	135.7100111
b2389	92	10.21823696
b2390	1560	666.0399291
b2392	417	46.98813078
b2393	761	88.31662203
b2394	0	0
b2395	402	25.62744785
b2396	6	11.02201704
b2397	1	1.837002841
b2398	246	99.54958003
b2399	207	73.53620532
b2400	4688	462.2189747
b2401	2	3.674005682
b2402	51	93.68714488
b2403	0	0
b2404	0	0
b2405	160	25.2406266
b2406	82	9.107559033
b2407	8	1.339205908
b2408	27	4.927489973
b2409	47	7.078505013
b2410	529	73.928791
b2411	572	39.61219618
b2412	1732	244.9932705
b2413	766	140.3450884
b2414	1880	270.0318579
b2415	1883	1018.952723
b2416	6368	514.4968697
b2417	7250	1984.683461
b2418	174	28.51235395
