Gene_id	ERY_1_readcount	ERY_1_fpkm
b1213	35	15.35964502
b1214	1020	217.1805046
b1215	3999	806.66084
b1216	48	7.518991663
b1217	97	72.42115374
b1218	502	124.3942089
b1219	605	294.7527037
b1220	137	16.93760671
b1221	667	176.7056884
b1222	845	81.0987792
b1223	1736	215.0879946
b1224	8344	384.3652708
b1225	3966	444.4467911
b1226	925	224.3767313
b1227	1231	313.136753
b1229	0	0
b1230	52	105.5091448
b1231	51	103.4801228
b1232	247	50.53299787
b1233	271	101.8268456
b1234	650	123.7345103
b1235	697	118.5497133
b1236	800	151.7860253
b1237	10414	4338.333327
b1238	101	28.18633333
b1241	8433	543.5026627
b1242	191	50.83514261
b1243	31285	3306.143424
b1244	2537	475.0797529
b1245	3886	737.300618
b1246	5678	965.7464448
b1247	7312	1254.803744
b1248	278	145.2902734
b1249	1144	135.0459279
b1250	218	29.98227906
b1251	600	348.4179218
b1252	765	183.2460507
b1253	91	39.33454959
b1254	2260	721.8057946
b1255	916	212.3382447
b1256	86	23.2115038
b1257	2	0.680342687
b1258	1	0.344245252
b1259	170	162.8853784
b1260	441	94.24769545
b1261	680	98.22233875
b1262	633	80.15530801
b1263	188	20.31564649
b1264	230	25.37900217
b1265	3	11.49779142
b1266	380	74.30545474
b1267	397	110.2565989
b1268	45	4.093359286
b1269	1384	272.4819062
b1270	233	67.99455331
b1271	238	54.0805209
b1272	1494	245.3957197
b1273	838	573.5207862
b1274	3831	254.3189314
b1275	1830	323.7070507
b1276	3070	197.8599756
b1277	734	214.197434
b1278	530	119.486852
b1279	958	534.7031155
b1280	1540	227.0076767
b1281	769	179.7114146
b1282	88	46.41310297
b1283	1592	1253.731777
b1284	573	131.7646897
b1285	227	19.71298075
b1286	1268	113.0170505
b1287	45	6.880327311
b1288	4257	930.5341838
b1289	134	65.28406992
b1290	214	45.73470936
b1291	358	62.17838864
b1292	144	27.87343374
b1293	205	36.60011243
b1294	936	98.19281722
b1295	216	151.434326
b1296	120	14.93219665
b1297	198	24.06514483
b1298	40	9.017875622
b1299	86	26.58091564
b1300	187	21.67426406
b1301	108	14.54053247
b1302	39	5.312960489
b1303	59	10.40444315
b1304	1100	283.5778152
b1305	17	13.03083027
b1306	97	46.47024031
b1307	42	32.62886754
b1308	2164	1184.82003
b1309	9	0.923929668
b1310	3	0.400155154
b1311	3	0.586622011
b1312	15	3.068805539
b1313	33	5.404944684
b1314	14	3.060248666
b1315	34	5.552910628
b1316	46	3.498005326
b1317	2	0.522626883
b1319	0	0
b1320	55	9.495173093
b1321	427	52.67764952
b1322	280	45.47149148
b1323	700	78.29235401
b1324	4625	1573.292465
b1325	791	141.2228729
b1326	384	90.84674701
b1327	58	10.8611059
b1328	56	10.73127199
b1329	605	64.64836253
b1330	106	17.7146205
b1331	0	0
b1332	1097	733.318441
b1333	5197	942.4924606
b1334	3013	690.0965247
b1335	330	110.2985805
b1336	13	1.468283776
b1337	24	2.862520685
b1338	41	5.39370078
b1339	193	36.61837861
b1340	167	51.06731827
b1341	849	118.754561
b1342	185	32.42517397
b1343	693	86.98656608
b1344	466	85.86491668
b1345	37	5.162843234
b1346	0	0
b1347	0	0
b1348	0	0
b1349	27	5.748895709
b1350	31	2.055545179
b1351	2	1.249759937
b1352	1	0.776877799
b1353	5	1.763464941
b1355	19	24.27311522
b1356	292	105.5772042
b1357	11	6.387661899
b1358	15	6.115846499
b1359	36	7.236372221
b1360	24	5.541104298
b1361	23	7.933476078
b1362	0	0
b1363	169	19.99101594
b1365	7	4.572985223
b1366	7	2.665050991
b1368	17	3.142483185
b1370	9	1.582264874
b1372	44	2.256480029
b1373	0	0
b1374	0	0
b1375	0	0
b1376	367	145.5065328
b1377	3	0.456261564
b1378	1842	90.12311401
b1379	526	214.4623506
b1380	447	77.87140551
b1381	288	18.81456777
b1382	0	0
b1383	48	25.31623798
b1384	378	71.95637675
b1385	396	45.53125402
b1386	40	3.033718052
b1387	37	3.118902364
b1388	50	9.272412434
b1389	13	7.784962939
b1390	63	14.54539878
b1391	33	11.42852761
b1392	60	9.662009595
b1393	34	7.635252114
b1394	33	7.213443285
b1395	116	14.00991391
b1396	28	11.4162468
b1397	695	99.39011238
b1398	776	101.8525815
b1399	512	92.85282659
b1400	398	116.1452026
b1402	1	0.190360785
b1403	0	0
b1404	0	0
b1406	648	129.8008509
b1407	18	1.345645289
b1408	0	0
b1409	0	0
b1410	59	5.788137318
b1411	96	12.80496492
b1412	102	29.02907734
b1413	2078	91.82325352
b1414	377	81.17354615
b1415	8762	1049.413004
b1418	378	122.773027
b1419	193	191.2994607
b1420	1	1.026588519
b1421	85	8.933384557
b1422	998	186.2791532
b1423	1176	150.9085124
b1424	678	70.61143643
b1426	1215	931.3211049
b1427	189	60.36340494
b1428	75	13.18554062
b1429	253	43.9417104
b1430	173	50.23025039
b1431	1674	431.5538752
b1432	436	65.44434802
b1433	57	8.359363658
b1434	49	15.73720054
b1435	450	39.55662185
b1436	13	9.70592782
b1438	36	14.8892263
b1439	208	25.4961686
b1440	2976	447.8720846
b1441	886	150.6959053
b1442	418	76.52988555
b1443	396	85.90802644
b1444	1507	182.3912807
b1445	116	114.9779142
b1446	566	417.1634579
b1447	117	44.84138653
b1448	192	63.80277319
b1449	298	49.51361044
b1450	70	18.12714863
b1451	263	21.56861015
b1452	623	101.1740686
b1453	39	4.484138653
b1454	120	33.48871287
b1455	0	0
b1456	9	0.762003849
b1457	13	4.641965479
b1459	16	2.618092923
b1460	0	0
b1461	42	30.95559228
b1462	43	13.01065871
b1463	81	16.51278555
b1464	562	108.4187714
b1465	572	144.8620417
b1466	507	125.633195
b1467	1636	182.6251142
b1468	2074	95.61515397
b1469	483	59.97228137
b1471	0	0
b1472	0	0
b1473	32	6.257301452
b1474	1272	71.9743636
b1475	281	54.7606676
b1476	199	52.47845166
b1477	444	268.685231
b1478	1280	218.3556827
b1479	2173	220.7129042
b1480	4825	6030.091695
b1481	1	0.798457737
b1482	2073	827.6014448
b1483	95	17.67459846
b1484	92	16.07593937
b1485	54	10.38262101
b1486	41	6.912161996
b1487	124	13.78845392
b1488	67	19.85443363
b1489	206	14.80340645
b1490	211	26.31273307
b1491	386	50.43349417
b1492	27053	3037.595227
b1493	672	82.72500892
b1494	29	1.78881948
b1495	13	0.944824832
b1496	0	0
b1497	9	1.340416098
b1498	49	5.021317108
b1499	0	0
b1500	0	0
b1501	39	2.950091219
b1502	4	0.753953536
b1503	2	0.684392346
b1504	0	0
b1505	7	0.983918581
b1506	4	3.398361995
b1507	80	10.42883575
b1508	6	3.875660029
b1511	1785	193.2538388
b1512	1218	220.1935526
b1513	1638	183.9197494
b1514	774	129.7272676
b1515	518	89.96761261
b1516	954	160.8342084
b1517	546	107.4964746
b1518	158	93.64180639
b1519	535	121.5675575
b1520	26	4.900697981
b1521	132	15.67880648
b1522	167	30.38182226
b1523	51	24.43280676
b1524	310	57.67500549
b1525	188	23.34324824
b1526	166	32.45975128
b1527	0	0
b1528	95	13.75680333
b1529	456	118.0854254
b1530	99	39.25108105
b1531	146	65.57334168
b1532	49	38.58847805
b1533	279	53.46473009
b1534	219	31.79313536
b1535	170	32.90613705
b1536	302	132.5317942
b1537	41	13.62455052
b1538	773	65.15977101
b1539	1421	328.0795503
b1540	451	113.2206098
b1541	20	16.90851679
b1542	22	2.597037076
b1544	0	0
b1545	0	0
b1546	0	0
b1547	1	0.179093324
b1548	0	0
b1549	0	0
b1550	82	81.27749106
b1551	32	35.37781975
b1552	442	357.8890005
b1553	0	0
b1554	7	2.260801683
b1555	0	0
b1556	1	0.798457737
b1557	2612	2085.57161
b1558	135	109.3099888
b1559	18	4.122714054
b1560	8	1.314033305
b1561	21	14.37223927
b1562	297	328.3503895
b1563	232	138.9316463
b1564	125	89.82649545
b1565	7	3.945320585
b1566	14	7.250859453
b1567	3	2.827325759
b1568	1	0.618160829
b1569	2	1.493219665
b1570	523	221.078857
b1571	3	3.316670601
b1572	0	0
b1573	11	8.662719562
b1574	9	29.2868272
b1575	0	0
b1576	0	0
b1577	27	6.087066045
b1578	0	0
b1579	9	1.340416098
b1580	19	3.21261819
b1581	42	5.961817772
b1582	76	40.08404348
b1583	138	69.59189542
b1584	87	26.74619929
b1585	106	25.71236056
b1586	271	152.7402683
b1587	19	1.350173281
b1588	105	7.470718434
b1589	35	9.767541253
b1590	120	24.20587667
b1591	398	111.6127069
b1592	103	14.13213026
b1593	236	58.48014601
b1594	347	49.01392656
b1595	44	8.488302389
b1596	130	17.87934072
b1597	39356	21966.36306
b1598	5811	1219.22748
b1599	10	5.226268826
b1600	12	5.654651517
b1601	38	6.332117013
b1602	2923	362.9378436
b1603	980	110.2527944
b1604	1627	296.935026
b1605	146	18.20691483
b1606	85	20.27618819
b1607	252	129.3501535
b1608	171	40.96088193
b1609	272	36.02994546
b1610	72	13.3522739
b1611	3346	411.0214753
b1612	5922	620.126783
b1613	1219	178.7730579
b1614	3493	399.2225191
b1615	3	0.408689268
b1616	26	3.26356525
b1617	123	11.70718828
b1618	658	192.0189531
b1619	697	156.5226683
b1620	199	33.35365149
b1621	115	12.45052743
b1622	426	62.63502742
b1623	1902	327.3772347
b1624	1099	182.0759765
b1625	105	83.83806242
b1626	576	225.2628523
b1627	549	162.6878219
b1628	496	147.743641
b1629	611	47.40317514
b1630	325	52.9289265
b1631	172	47.76860203
b1632	241	59.71913215
b1633	92	24.94803798
b1634	2386	273.7897238
b1635	707	201.2113498
b1636	539	107.5921801
b1637	3419	462.4817513
b1638	635	166.6917249
b1639	87	45.46853879
b1640	373	57.95508377
b1641	4223	1556.25555
b1642	1628	645.4622217
b1643	34	24.7420828
b1644	68	13.66870308
b1645	93	7.967918047
b1646	1440	475.7706794
b1647	760	146.1257772
b1648	42	30.18170247
b1649	35	10.06056749
b1650	361	56.70358882
b1651	405	171.1987325
b1652	262	69.73197573
b1653	1272	47.51523939
b1654	1933	957.9840867
b1655	224	47.34384702
b1656	2122	628.82251
b1657	320	47.17042633
b1658	597	100.3535304
b1659	116	21.44282644
b1660	68	9.676359114
b1661	3206	481.2261003
b1662	399	107.1873546
b1663	762	95.64756616
b1664	2425	332.7224844
b1665	0	0
b1666	0	0
b1667	671	378.1871589
b1668	463	49.75212548
b1669	38	8.061182175
b1670	20	4.388470007
b1671	19	4.898162263
b1672	20	5.323051582
b1673	14	1.148138943
b1674	1	0.27506678
b1675	34	27.92320773
b1676	8283	1011.000067
b1677	8522	6201.530283
b1678	2922	501.4409929
b1679	280	115.8050934
b1680	1322	186.7331727
b1681	1920	260.3273529
b1682	937	216.333947
b1683	2090	242.2417748
b1684	859	401.4879198
b1685	185	168.8167788
b1686	107	44.90013437
b1687	1488	83.94854578
b1688	502	77.78829234
b1689	5	2.415502399
b1690	4	0.567792169
b1691	0	0
b1692	2	0.397847454
b1693	172	39.08340166
b1694	1	0.108061949
b1695	3	0.449132477
b1696	36	6.807902813
b1697	5	1.127234453
b1698	45	8.265185524
b1699	18	2.406514483
b1700	0	0
b1701	22	2.303746914
b1702	6828	494.9994943
b1703	183	37.84345017
b1704	437	71.98473997
b1705	10	8.982649545
b1706	1975	237.0369316
b1707	45	10.86976079
b1708	1362	505.1610294
b1709	454	104.3999461
b1710	778	243.0783077
b1711	281	49.40182551
b1712	5199	2988.850879
b1713	9825	709.5841751
b1714	2632	461.3138264
b1715	105	402.4226996
b1716	9873	4769.651037
b1717	3140	2735.080686
b1718	16227	5153.99617
b1719	14357	1283.622017
b1722	58	13.17928661
b1723	1767	327.6870554
b1724	310	183.7275948
b1725	1637	327.9073964
b1726	541	173.7515407
b1727	333	85.84673861
b1728	34	9.921951985
b1729	1247	154.5015722
b1730	6	1.287066204
b1731	19	13.48506401
b1732	1768	134.8016925
b1733	141	32.4237718
b1734	16	2.039519542
b1735	47	9.615590688
b1736	21	10.31853076
b1737	102	12.94453338
b1738	166	89.18847549
b1739	3379	1719.072443
b1740	887	184.7561773
b1741	170	33.01730644
b1742	20	5.98843303
b1743	360	127.753238
b1744	1255	223.370406
b1745	3100	397.8030513
b1746	4313	502.9409167
b1747	1546	257.6171816
b1748	3195	451.2953757
b1749	498	106.4293704
b1750	6	1.455416635
b1751	7	1.780631414
b1752	35	8.525904653
b1753	29	9.110271889
b1754	308	45.5182488
b1755	92	10.33004698
b1756	32	8.438745995
b1757	173	22.81098527
b1758	146	40.54776684
b1759	36	15.21766511
b1760	106	66.96515881
b1761	986	126.527035
b1762	31	5.135901066
b1763	1693	148.8208018
b1764	2422	400.1099255
b1765	750	234.3299881
b1766	660	61.29678785
b1767	519	88.01406705
b1768	346	92.94943529
b1769	11	1.39597909
b1770	40	9.089163176
b1771	14	2.461300915
b1772	6	1.091562476
b1773	5	1.030268048
b1774	3	0.495594458
b1775	6	0.749855962
b1776	17	2.722318302
b1777	677	427.6925709
b1778	1567	652.7912736
b1779	13953	2416.094633
b1780	106	20.65704899
b1781	519	104.6904166
b1782	938	216.5648263
b1783	7921	706.0000451
b1784	2325	312.2939842
b1785	10	1.168474738
b1786	594	68.70913584
b1787	384	131.4033305
b1788	11	18.06795794
b1789	134	51.70147819
b1790	76	15.94584211
b1791	35	5.106887051
b1792	102	50.55063468
b1793	161	108.8908481
b1794	728	122.3741543
b1795	943	653.1576691
b1796	4	3.769767678
b1797	6	2.874447854
b1798	71	19.1629857
b1799	558	104.1520716
b1800	290	46.05468938
b1801	13	1.550532038
b1802	15	2.299558284
b1803	36	6.427336818
b1804	728	111.3084063
b1805	2248	229.9558284
b1806	1716	508.5105689
b1807	966	239.3721231
b1808	655	59.11344881
b1809	286	142.9725368
b1810	381	219.0329265
b1811	404	387.0923111
b1812	172	21.77995731
b1813	187	55.70173563
b1814	11630	1469.443013
b1815	161	17.36533225
b1816	1505	166.7068987
b1817	2292	406.6811409
b1818	1693	364.5273571
b1819	2048	414.5682539
b1820	49	18.41149606
b1821	75	22.81307821
b1822	441	93.89862991
b1823	3668	3012.421352
b1824	1473	1764.192371
b1825	281	168.2749681
b1826	16	19.1629857
b1827	572	124.559407
b1828	69	8.661000086
b1829	9063	1772.185096
b1830	4435	373.2994505
b1831	3601	888.4881308
b1832	671	232.3800615
b1833	273	36.66935814
b1834	568	37.19103374
b1835	38	4.551209103
b1836	893	649.8435276
b1837	184	165.2807516
b1838	173	45.41365103
b1839	516	260.2131742
b1840	624	123.2752894
b1841	557	256.1707928
b1842	85	63.46183575
b1843	163	42.7885845
b1844	504	131.1060379
b1845	536	44.85310189
b1846	684	178.7383939
b1847	1120	541.0725373
b1848	481	285.0741068
b1849	50	7.314116678
b1850	981	263.5358267
b1851	398	37.88179623
b1852	1544	180.4124995
b1853	524	103.8765983
b1854	2332	278.7198502
b1855	652	115.6876544
b1856	2900	378.0452961
b1857	1895	350.2944491
b1858	862	196.6487342
b1859	546	119.8052312
b1860	1020	174.0021847
b1861	395	111.3144022
b1862	4	1.144058848
b1863	386	127.5329738
b1864	1219	283.7208044
b1865	770	293.155609
b1866	6901	671.2881436
b1867	345	104.9401598
b1868	125	26.32278255
b1869	495	215.5835891
b1870	261	60.50249113
b1871	1678	297.7360185
b1872	73	5.18110354
b1873	8	1.253165277
b1874	2724	628.9153378
b1875	472	143.5703055
b1876	2211	219.9101801
b1877	4	1.410771953
b1878	6	2.633082004
b1879	76	6.304705251
b1880	8	1.200813725
b1881	26	6.95215295
b1882	5	2.211113734
b1883	8	1.314033305
b1884	10	2.00309955
b1885	19	2.045487237
b1886	7	0.726394765
b1887	17	5.817334944
b1888	28	2.457543204
b1889	5	0.930242024
b1890	8	1.553755597
b1891	194	57.78682733
b1892	184	90.4099838
b1893	0	0
b1894	0	0
b1895	124	49.85056419
b1896	1295	156.7330514
b1897	758	163.2083501
b1900	107	12.18082853
b1901	148	25.78292621
b1902	168	57.48895709
b1904	5	2.661525791
b1905	78	27.01288345
b1906	25	17.96529909
b1907	152	21.62950861
b1908	1242	321.6274086
b1909	7	13.87664481
b1910	0	0
b1911	20	45.38601876
b1912	1075	337.7083545
b1913	915	86.09230072
b1914	343	90.03978211
b1915	46	35.25989368
b1916	54	12.88134308
b1917	434	99.40321664
b1918	248	63.93390744
b1919	563	98.3777594
b1920	989	212.9459871
b1921	3	0.937319953
b1922	5	1.197686606
b1923	433	49.88520725
b1924	17	2.083821472
b1925	12	5.035529088
b1926	6	2.827325759
b1927	1926	223.2333293
b1928	962	400.756353
b1929	304	43.47423621
b1930	7	5.15926538
b1931	35	9.022930485
b1932	20	7.186119636
b1936	1	1.064610316
b1937	4	2.190055508
b1938	13	1.351458304
b1939	33	5.714263807
b1940	13	3.26356525
b1941	13	1.631782625
b1942	1	0.388438899
b1943	12	1.83475395
b1944	5	1.854482487
b1945	17	2.917350061
b1946	4	1.666346582
b1947	3	1.413662879
b1948	6	1.402169685
b1949	0	0
b1950	9	1.974811503
b1951	4	1.105556867
b1952	63	57.48895709
b1953	1187	897.8867377
b1954	6	11.89426698
b1955	1270	268.4227041
b1956	538	54.74169719
b1957	124	116.862798
b1958	575	108.0266351
b1959	157	29.39989011
b1960	82	30.0260795
b1961	888	107.9285283
b1962	485	120.181656
b1963	49	23.08982703
b1967	1955	395.7426448
b1968	35	4.441751652
b1969	48	12.31906223
b1970	8	3.332693165
b1971	265	45.47633919
b1972	121	32.81209343
b1973	27	7.153003878
b1974	61	19.81257843
b1975	97	185.8809613
b1976	2255	487.3593919
b1977	43	97.57994032
b1978	406	9.894241873
b1981	255	33.39335776
b1982	596	70.64622356
b1983	105	25.25665479
b1984	1	2.269300938
b1985	98	11.35870523
b1986	24	54.46322251
b1987	28	5.077888954
b1988	52	9.769365257
b1989	5	11.34650469
b1990	1016	187.8095833
b1991	171	27.30725462
b1992	71	16.45853207
b1993	101	31.90321245
b1994	0	0
b1996	6	1.14216471
b1997	0	0
b1999	47	14.68467926
b2000	296	16.36224163
b2001	42	4.725119761
b2002	4	1.543327707
b2003	0	0
b2004	2	0.93477979
b2005	0	0
b2006	35	35.93059818
b2007	941	491.7918966
b2008	455	74.1004971
b2009	432	157.1849966
b2010	84	12.41406785
b2011	944	114.0117132
b2012	49	37.06524865
b2013	282	45.92602238
b2014	433	54.95081329
b2015	330	61.19792206
b2016	2145	448.4138653
b2017	81	55.43578005
b2018	2	6.763406716
b2019	2964	567.990896
b2020	4376	578.3256925
b2021	2836	456.6909869
b2022	1994	322.002754
b2023	714	208.3609917
b2024	858	200.510265
b2025	792	175.7963475
b2026	894	251.9369002
b2027	3582	629.7414199
b2028	106	15.66537134
b2029	3517	431.1058893
b2030	0	0
b2032	675	104.034976
b2033	253	73.83099565
b2034	842	146.2407911
b2035	551	81.43037367
b2036	783	122.3202538
b2037	555	76.69800766
b2038	219	67.68861077
b2039	543	106.178584
b2040	817	156.5615931
b2041	1536	243.9310444
b2042	2721	524.9243364
b2043	27	3.338068476
b2044	60	8.475030529
b2045	26	3.500498558
b2046	16	1.86576737
b2047	3	0.370896497
b2048	15	1.886946075
b2049	13	1.560243094
b2050	12	1.690851679
b2051	0	0
b2052	9	1.606834204
b2053	5	0.768568945
b2054	0	0
b2055	3	0.692638037
b2056	4	0.566393666
b2057	8	1.132787332
b2058	1	0.352692988
b2059	2	0.410635408
b2060	7	0.558145214
b2061	0	0
b2062	0	0
b2063	344	37.45492659
b2064	1085	100.9312596
b2065	1493	442.4279017
b2066	710	190.7343903
b2067	541	28.12072856
b2068	293	59.520369
b2069	183	23.32700476
b2070	105	9.300986894
b2071	4	1.493219665
b2072	12	2.716013721
b2073	19	4.964955385
b2074	116	16.03057457
b2075	165	9.112082536
b2076	156	8.74101102
b2077	80	9.743891032
b2078	92	11.30124797
b2079	182	43.41489706
b2080	2336	1209.857692
b2081	835	105.7340951
b2082	14	11.02527944
b2083	6	4.858221726
b2085	5	2.711743259
b2086	566	108.462499
b2088	0	0
b2089	3	0.596771181
b2091	13702	2270.068271
b2092	43552	5531.131942
b2093	3255	1969.753214
b2094	10977	4179.180675
b2095	61284	8368.535027
b2096	77842	15701.94876
b2097	4804	786.828917
b2098	77	10.39119647
b2099	62	10.63974728
b2100	76	13.56882217
b2101	245	56.56543971
b2102	69	14.53017597
b2103	313	67.39342161
b2104	156	34.09991371
b2105	15	9.476201718
b2106	31	6.480573345
b2107	338	171.9581194
b2108	1	0.166634658
b2109	13	0.903695819
b2110	0	0
b2111	3	0.952855642
b2112	94	57.48895709
b2113	2468	383.4668813
b2114	2903	246.151095
b2118	52	2.468559677
b2119	1	0.158371783
b2120	22	1.664154021
b2121	8	1.213487221
b2122	50	4.309517023
b2123	10	3.733049162
b2124	605	221.5338792
b2125	272	65.15415137
b2126	532	54.42015155
b2127	317	74.68852212
b2128	197	46.41526454
b2129	168	31.25613201
b2130	291	43.3401205
b2131	384	72.14300498
b2132	682	51.18468503
b2133	3145	316.0887588
b2134	472	87.25012137
b2135	1859	545.2651593
b2136	521	155.1903971
b2137	622	140.7800445
b2139	8	0.960818224
b2140	133	24.19630156
b2141	71	30.68959363
b2142	200	49.55944577
b2143	615	119.8498597
b2144	46	11.01871678
b2145	39	28.02586658
b2146	32	4.454350186
b2147	50	6.976815181
b2148	311	53.05360728
b2149	532	60.32371829
b2150	3250	561.07841
b2151	407	67.42941077
b2152	263	39.16993708
b2153	1394	359.3704313
b2154	1007	207.4959849
b2155	180	15.58435584
b2156	1207	141.6105535
b2157	735	143.7223927
b2158	140	22.99558284
b2159	622	125.0284312
b2160	239	37.85085605
b2161	31	4.2737594
b2162	2	0.366171701
b2163	3	0.783940324
b2164	84	11.58050934
b2165	11	2.020378684
b2166	13	2.380116058
b2167	2590	264.0007072
b2168	690	126.7328447
b2169	414	63.13110938
b2170	137	19.98981503
b2171	414	124.6095719
b2172	241	28.33300339
b2173	157	27.43394001
b2174	57	13.76836367
b2175	1809	550.2514464
b2176	138	15.28608108
b2177	263	24.9910673
b2178	63	9.922751498
b2179	75	12.60722743
b2180	190	20.60924877
b2181	596	297.9427689
b2182	1019	147.5598168
b2183	1024	253.7443623
b2184	298	29.18519457
b2185	2807	1698.647395
b2186	840	143.7223927
b2187	259	195.9163143
b2188	1622	158.8536429
b2189	4	8.959317988
b2190	254	16.90068877
b2192	0	0
b2193	286	76.11963763
b2194	611	100.0733697
b2195	62	19.1629857
b2196	235	20.8486187
b2197	87	31.25962042
b2198	5	4.106354078
b2199	317	74.08129836
b2200	71	18.46930296
b2201	115	31.78475993
b2202	52	14.87276502
b2203	20	7.665194279
b2204	40	7.984577374
b2205	72	17.84140048
b2206	572	39.66668692
b2207	6	3.91970162
b2208	130	45.29432983
b2209	655	231.0139073
b2210	230	24.08462683
b2211	472	49.51603603
b2212	61	16.16049024
b2213	353	57.16507564
b2214	244	39.8502998
b2215	82432	12877.52639
b2216	1467	94.65353541
b2217	1688	447.1952054
b2218	1178	71.28630679
b2219	122	11.51667121
b2220	77	9.581492848
b2221	0	0
b2222	1	0.26492607
b2223	5	0.651802235
b2224	29	4.220708242
b2225	32	7.102882729
b2226	35	3.658388178
b2229	0	0
b2230	57	5.820373986
b2231	6633	435.301658
b2232	664	158.3928112
b2233	373	17.140992
b2234	1743	131.500331
b2235	975	148.6783373
b2236	43	29.08264888
b2237	746	197.6348479
b2238	1	0.709740211
b2239	800	128.1090966
b2240	532	67.5146251
b2241	197	20.85695128
b2242	133	18.20483641
b2243	83	12.01910186
b2244	37	7.090304708
b2245	27	5.791797916
b2246	19	2.540209732
b2247	67	9.581492848
b2248	13	2.863434644
b2249	908	130.1744964
b2250	49	15.56330883
b2251	31	12.55040613
b2252	14	4.004205966
b2253	94	14.22095254
b2254	21	3.737672133
b2255	212	18.43821317
b2256	101	19.55011672
b2257	42	4.382098363
b2258	20	8.913016603
b2259	161	103.9968774
b2260	390	49.60330368
b2261	736	131.8126867
b2262	654	131.460762
b2263	59	13.40651569
b2264	898	92.68417139
b2265	861	114.5786853
b2266	7135	4021.40891
b2267	150	55.99573743
b2268	327	61.43427767
b2269	4	0.569197595
b2270	9	0.898264955
b2271	2	0.354870105
b2272	14	4.790746424
b2273	5	1.202697847
b2274	4	1.6308924
b2275	12	2.437694294
b2276	7271	860.0868457
b2277	5968	672.7335214
b2278	14039	1314.474705
b2279	370	210.6031101
b2280	4123	1281.226865
b2281	3998	1269.838953
b2282	4657	821.2456232
b2283	9853	623.1448781
b2284	4487	578.3698441
b2285	1762	606.5601341
b2286	7487	720.9712257
b2287	4200	1092.550316
b2288	4103	1593.764804
b2289	1566	287.6284562
b2290	1037	146.8375579
b2291	144	41.3920491
b2292	405	38.10642819
b2293	1327	351.5568943
b2294	435	151.561796
b2295	1585	599.4736644
b2296	3469	497.3296562
b2297	3722	299.2641934
b2298	42	4.762398812
b2299	1455	462.1349866
b2300	1068	331.8821955
b2301	611	163.3755943
b2302	333	88.62880885
b2303	333	158.2134108
b2304	1238	238.8299627
b2305	19	3.67774473
b2306	187	41.66835262
b2307	75	18.04046771
b2308	198	49.70660919
b2309	1173	258.3699106
b2310	2002	440.9689352
b2311	188	56.88381017
b2312	391	44.42328502
b2313	329	116.0359931
b2314	2252	585.8150741
b2315	407	55.31443389
b2316	3797	715.6903937
b2317	627	163.8435277
b2318	478	101.4011863
b2319	1095	186.2438107
b2320	1076	163.2140312
b2321	385	66.66641108
b2322	67	9.800916349
b2323	4813	679.838699
b2324	350	30.07643495
b2325	178	110.0326275
b2326	239	75.08120625
b2327	368	78.35531929
b2328	385	80.48453993
b2329	1323	210.1046691
b2330	1047	193.5399938
b2331	384	119.9769539
b2332	193	40.49404642
b2333	5	1.596915475
b2334	4	1.410771953
b2335	5	1.680963658
b2336	0	0
b2339	2	0.61158465
b2340	1407	499.3022384
b2341	2015	162.0143336
b2342	1339	176.1503742
b2343	1110	671.7130776
b2344	4812	618.8744106
b2345	1	0.162858235
b2346	1895	432.3078321
b2347	56	10.35170932
b2348	1	2.299558284
b2349	11	1.638286342
b2350	122	57.96407244
b2351	232	43.4444236
b2352	143	18.51558753
b2353	7	4.148687625
b2354	9	3.519732067
b2355	0	0
b2356	0	0
b2357	0	0
b2358	1	0.243597276
b2359	5	2.375576739
b2360	4	0.836203012
b2361	0	0
b2362	0	0
b2363	2	1.127234453
b2364	24	4.422227468
b2365	20	2.577980139
b2366	123	15.9619452
b2367	12	1.344770926
b2368	2	0.29633483
b2369	199	55.80635347
b2370	424	20.34667597
b2371	11	1.655441173
b2372	4	0.730018503
b2373	1	0.101750367
b2374	6	0.827179239
b2375	1	0.271174326
b2376	2	1.249759937
b2377	92	65.29609941
b2378	2446	458.0390523
b2379	540	75.16715939
b2380	523	53.12142148
b2381	196	45.99116567
b2382	150	30.15155092
b2383	60	4.145838252
b2384	15	2.492295828
b2385	12	1.905711285
b2386	14	1.934724517
b2387	4	2.109686499
b2388	2243	400.4587912
b2389	106	14.54374571
b2390	1371	723.0950474
b2392	627	87.27742396
b2393	833	119.4221976
b2394	1	0.154956758
b2395	217	17.08918313
b2396	3	6.807902813
b2397	0	0
b2398	104	51.99001337
b2399	72	31.59698405
b2400	3084	375.6269993
b2401	0	0
b2402	16	36.308815
b2403	0	0
b2404	0	0
b2405	94	18.31851514
b2406	64	8.781129484
b2407	10	2.067948097
b2408	25	5.636172264
b2409	64	11.90709791
b2410	579	99.95827674
b2411	914	78.19182557
b2412	4038	705.5939475
b2413	757	171.3351989
b2414	2661	472.1546754
b2415	3863	2582.323735
b2416	9545	952.6598879
b2417	7327	2477.774051
b2418	157	31.78086712
b2419	33	15.17708467
b2420	25	5.866220111
b2421	314	59.3800412
b2422	130	20.41957492
b2423	62	12.20655938
b2424	50	10.33974048
b2425	149	25.26800769
b2426	3205	697.9246495
b2427	84	16.88486852
b2428	100	19.22707595
b2429	84	10.1664682
b2430	74	9.779730631
b2431	1849	354.3236055
b2432	443	132.6437916
