Gene_id	CIP_1_readcount	CIP_1_fpkm
b3830	1027	216.0007784
b3831	3108	700.004884
b3832	5081	610.6551425
b3833	3595	816.1164477
b3834	733	207.5899775
b3835	3361	351.5077969
b3836	1193	758.3186041
b3838	1042	346.5716617
b3839	1267	279.8534256
b3842	283	99.32363556
b3843	3609	414.5828339
b3844	1995	487.7315156
b3845	4014	591.8333296
b3846	6738	528.0340432
b3847	2567	330.7475799
b3848	376	104.9271219
b3849	822	97.15837276
b3850	8	2.514620059
b3851	0	0
b3852	0	0
b3853	0	0
b3854	0	0
b3855	0	0
b3856	2	0.650086436
b3857	126	36.96491487
b3858	243	154.4605371
b3859	890	154.7561387
b3860	1345	368.1542131
b3861	54	6.476332794
b3862	143	26.30446208
b3863	2450	150.8704365
b3864	27	42.51207444
b3865	1596	432.7172499
b3866	943	317.3339576
b3867	1287	160.755872
b3868	207	25.19569045
b3869	151	24.68099588
b3870	1209	147.1574385
b3871	5793	545.0718151
b3872	96	23.1727013
b3873	116	20.29382977
b3874	54	7.320404604
b3875	3	0.742955927
b3876	30	3.667154253
b3877	20	2.476519755
b3878	18	1.516549211
b3879	5	0.925689423
b3880	38	5.250939713
b3881	19	3.709708261
b3882	4	0.765319148
b3883	87	16.64569148
b3884	489	106.7729752
b3885	859	245.7066693
b3886	422	82.96085869
b3887	278	108.9295518
b3888	573	99.33320738
b3889	4	3.222963738
b3890	71	55.64027467
b3891	2460	453.9700375
b3892	2009	542.1230243
b3893	3976	755.6725676
b3894	19680	1107.026247
b3895	569	117.0903885
b3896	49	7.963558838
b3897	39	3.826923924
b3898	55	8.813496776
b3899	19	2.245753142
b3900	6	2.303662001
b3901	4	2.179337385
b3902	6	1.248165957
b3903	18	2.451754558
b3904	20	2.335004341
b3905	46	9.432078466
b3906	87	17.58679064
b3907	76	12.60225531
b3908	7115	1966.33874
b3909	180	31.39441812
b3910	257	65.34379925
b3911	1512	188.8600454
b3912	1155	283.5827697
b3915	984	187.017557
b3916	3442	613.4223709
b3917	128	22.18961701
b3918	102	23.15545971
b3919	4887	1092.084266
b3920	99	28.31776514
b3921	147	57.20760635
b3922	155	88.67178984
b3923	244	97.61297866
b3924	937	215.2752094
b3925	764	129.6932085
b3926	1684	191.5260618
b3927	467	94.73741902
b3928	3127	2181.563232
b3929	1918	677.3098085
b3930	304	56.28191692
b3931	1908	245.8380921
b3932	525	169.6835781
b3933	1149	205.4110615
b3934	1036	173.2955561
b3935	668	52.13462625
b3936	6204	4998.816757
b3937	150	42.27163031
b3938	528	284.9586429
b3939	282	41.68616276
b3940	1221	86.12883767
b3941	78	15.02421985
b3942	4742	373.1478257
b3943	268	50.7670149
b3944	20	5.554136538
b3945	666	103.5333311
b3946	30	7.765738418
b3947	61	4.184249385
b3949	18	2.860380317
b3950	8	4.277204213
b3951	86	6.422786091
b3952	24	4.685947278
b3953	17	8.530958841
b3954	117	23.56792233
b3955	808	79.97187877
b3956	2078	134.4767036
b3957	386	57.50556263
b3958	26	4.439993328
b3959	101	22.30875769
b3960	433	54.08492041
b3961	860	160.7795472
b3962	4235	518.7884644
b3963	1475	390.6537933
b3964	1581	753.7102136
b3965	1637	255.1739825
b3966	1097	102.0434864
b3967	5	1.000132978
b3968	0	0
b3969	0	0
b3970	0	0
b3971	0	0
b3972	303	50.53616537
b3973	781	138.7550949
b3974	777	140.2217985
b3976	8	18.0655599
b3977	288	581.4984927
b3978	16	36.61286806
b3979	20	45.16389975
b3980	523	75.74576739
b3981	3493	1561.141945
b3982	3745	1177.156515
b3983	9761	3904.9192
b3984	25523	6213.232922
b3985	23425	8072.820353
b3986	16533	7752.56849
b3987	28305	1205.704615
b3988	28805	1170.358736
b3989	53	16.84446187
b3990	1764	266.9688296
b3991	1076	239.5151145
b3992	1023	232.23564
b3993	776	209.401427
b3994	3721	336.8188342
b3995	1177	423.4802055
b3996	738	163.6403623
b3997	1423	229.3138699
b3998	580	148.1268379
b3999	605	175.6883342
b4000	3721	2339.22531
b4001	255	62.87905008
b4002	14	5.640186541
b4003	204	25.04367316
b4004	286	37.01668646
b4005	576	76.63158431
b4006	728	78.57950457
b4007	0	0
b4008	0	0
b4009	0	0
b4010	0	0
b4011	1	0.446934425
b4012	0	0
b4013	49	9.042492616
b4014	5493	588.4670069
b4015	14344	1886.40438
b4016	2580	254.9147226
b4017	47	3.688281891
b4018	1689	351.3587168
b4019	1706	79.4757137
b4020	479	50.37213868
b4021	625	155.455452
b4022	393	77.25975702
b4023	442	277.8655165
b4024	262	33.30753969
b4025	4324	449.7557997
b4026	215	151.8473502
b4027	12	3.222963738
b4028	9	2.092961208
b4029	275	22.50656902
b4030	30	12.52721307
b4031	117	13.60424785
b4032	1600	308.1891251
b4033	1893	210.2796093
b4034	14192	2045.063852
b4035	1974	303.569395
b4036	13094	1675.786124
b4037	2442	455.0520348
b4038	24	2.605279985
b4039	492	169.5550742
b4040	725	142.5275416
b4041	5363	379.708407
b4042	275	127.9031849
b4043	9795	2760.337459
b4044	2071	257.5585929
b4045	3852	3148.052852
b4046	464	154.3274962
b4047	4	2.692122652
b4048	15	3.636076675
b4049	856	141.5309567
b4050	252	177.9792197
b4051	1161	202.4939969
b4052	1722	208.7108011
b4053	1035	164.4718682
b4054	565	81.21180298
b4055	798	191.8137389
b4056	289	118.9424333
b4057	345	165.8539848
b4058	13572	825.1026922
b4059	2315	739.8637357
b4060	110	66.94507126
b4061	345	37.30930849
b4062	654	346.4238384
b4063	113	41.70619043
b4064	476	60.51293471
b4065	570	59.28788294
b4066	39	5.176558347
b4067	3713	386.2033498
b4068	697	379.7495393
b4069	13193	1155.803906
b4070	446	53.26637251
b4071	74	22.39874534
b4072	83	21.19746128
b4073	126	22.59610784
b4074	66	6.82767092
b4075	2	0.893868849
b4076	23	6.611934402
b4077	700	91.42768138
b4078	627	155.9529095
b4079	639	51.0553917
b4080	33	3.860636011
b4081	24	2.007284433
b4082	11	1.829312994
b4083	17	1.469077504
b4084	60	11.07243994
b4085	18	4.438521182
b4086	15	2.624202126
b4087	28	3.134663361
b4088	89	16.31883643
b4089	480	92.45673753
b4090	19	7.246296804
b4092	171	38.66601061
b4093	71	28.01200035
b4094	13	3.998381089
b4095	4	0.603774209
b4096	13	3.276206531
b4097	3	0.678351063
b4098	5	1.014319261
b4099	1	0.161148187
b4100	0	0
b4101	0	0
b4102	1	0.236395068
b4104	0	0
b4105	9	1.518786009
b4106	1	0.217519416
b4107	100	38.65378807
b4108	163	83.25749852
b4109	243	18.7098901
b4110	109	21.28201055
b4111	3609	412.100302
b4112	314	49.34941866
b4113	183	46.94615229
b4114	54	5.637245881
b4115	40	5.130727027
b4116	17	3.828855543
b4117	277	20.96098804
b4118	351	66.27019745
b4119	488	61.76396437
b4120	240	28.96587663
b4121	80	21.79337385
b4122	139	14.48425734
b4123	119	15.22976545
b4124	245	58.39943148
b4125	722	75.92627166
b4126	37	27.48936928
b4127	200	125.731003
b4128	8	4.622836876
b4129	5435	614.4730049
b4130	108	12.71280141
b4131	34	2.716562313
b4132	27	3.471023306
b4133	136	15.16614905
b4134	11	24.84014486
b4135	1299	387.0452117
b4136	529	53.4678865
b4137	101	51.13246231
b4138	7735	1019.587178
b4139	47320	5651.490464
b4140	231	83.11293752
b4141	197	26.89713234
b4142	727	424.3870389
b4143	7509	782.4625065
b4144	1152	558.5013772
b4145	68	13.41419735
b4146	983	163.9506619
b4147	2249	680.7402469
b4148	670	361.5952477
b4149	1005	322.9980021
b4150	173	26.18231719
b4151	384	183.0643403
b4152	249	107.9143483
b4153	549	128.1917383
b4154	2516	238.6970772
b4155	500	87.74172752
b4156	242	27.63321504
b4157	11	5.993177808
b4158	62	33.77972946
b4159	1039	53.6450388
b4160	1219	215.9011521
b4161	2181	355.4694856
b4162	474	148.9912385
b4163	141	318.4054932
b4164	0	0
b4165	13	29.35653484
b4166	493	74.21934192
b4167	1123	124.504151
b4168	181	67.23751135
b4169	1088	139.5557751
b4170	1516	140.7901481
b4171	4655	840.0675317
b4172	3008	1670.684271
b4173	3922	525.4525342
b4174	5957	811.39455
b4175	3645	622.4529108
b4176	28	24.2698936
b4177	9907	1308.904748
b4178	752	302.9585914
b4179	6015	422.7318823
b4180	1225	287.2103187
b4181	6	2.561534613
b4182	36	8.83894347
b4183	12	3.120414892
b4184	5	2.150661893
b4185	13	3.491544049
b4186	50	7.37211422
b4187	973	102.6992638
b4188	1935	1203.225199
b4189	3303	1717.788398
b4190	126	28.8326336
b4191	213	48.35404822
b4192	85	13.69759589
b4193	37	4.542234839
b4194	5	2.804294429
b4195	15	5.536219969
b4196	65	17.13591895
b4197	83	16.6604608
b4198	111	27.72945111
b4199	32	19.89829786
b4200	8333	3611.446846
b4201	1030	561.1793765
b4202	393	295.8235433
b4203	6799	2593.030104
b4204	26	5.612821755
b4205	16	6.830758967
b4206	1202	322.8335344
b4207	1336	369.2239714
b4208	8600	1044.55502
b4209	108	27.9566583
b4210	254	45.12649693
b4211	95	18.93631569
b4212	69	31.08129794
b4213	782	69.03757433
b4214	1026	237.6315956
b4215	51	9.321367168
b4216	803	248.3119346
b4217	7736	6413.884677
b4218	863	110.2012595
b4219	696	186.9318968
b4220	542	53.64450284
b4221	1828	82.99643206
b4222	418	209.7612233
b4224	29	19.75024505
b4225	146	71.38726946
b4226	5143	1662.252652
b4227	1209	216.8150347
b4230	196	32.78564574
b4231	251	43.25032889
b4232	5056	868.5935666
b4233	1906	238.0735758
b4234	1282	398.587779
b4235	1458	184.9416631
b4236	448	210.0738331
b4237	121	44.65884108
b4238	1040	83.44447489
b4239	297	30.7801795
b4240	533	64.32838435
b4241	378	68.43188354
b4242	482	30.67193132
b4243	3655	1620.88218
b4244	299	111.071911
b4245	445	81.59418213
b4246	85	108.058812
b4248	151	65.44203453
b4249	52	12.49914088
b4251	71	20.51383864
b4252	283	107.2169046
b4253	77	7.28096808
b4254	16	2.732303587
b4255	3054	1256.921078
b4256	125	42.56518329
b4257	23	3.297681569
b4258	5917	355.5645029
b4259	255	98.56715958
b4260	3005	341.0890021
b4261	1403	218.698288
b4262	1442	228.5134857
b4263	1291	147.4152092
b4264	83	14.25895293
b4265	102	13.26176329
b4266	82	18.39617145
b4267	96	15.9649134
b4268	40	12.17183114
b4269	1583	266.3518848
b4270	25	50.47729972
b4271	1028	139.3588136
b4272	1	0.468914806
b4273	5	0.9471458
b4277	38	19.76262765
b4278	235	30.34715009
b4279	124	17.47227386
b4280	169	25.91980019
b4281	32	23.77458965
b4282	14	9.649475769
b4284	4	0.595912566
b4286	13	6.760898932
b4287	154	34.41395069
b4288	111	19.906095
b4289	217	37.27943116
b4290	323	61.38889319
b4291	1348	99.50432691
b4292	97	17.45011892
b4293	85	27.94624448
b4294	10	6.218218081
b4295	1277	222.0489766
b4296	31	3.940968437
b4297	256	22.32491955
b4298	73	13.82832869
b4299	42	9.135815462
b4300	72	15.78140865
b4301	50	13.55630482
b4302	49	19.46647716
b4303	60	12.7600609
b4304	124	16.1957607
b4305	186	28.45084166
b4306	378	86.84528192
b4307	236	74.18129175
b4308	94	12.99963335
b4309	16	2.799148934
b4310	81	12.55776725
b4311	9	2.154261327
b4312	97	27.60765082
b4313	47	13.51134421
b4314	12746	3984.525413
b4315	827	262.8371692
b4316	491	116.0699782
b4317	954	62.08880143
b4318	84	27.1493725
b4319	100	34.05214663
b4320	327	62.14912716
b4321	281	35.88244952
b4322	400	57.93175326
b4323	379	44.52090925
b4324	585	129.7149214
b4325	13	2.684833511
b4326	50	21.83496425
b4327	254	47.79846057
b4328	452	66.13257818
b4329	27	10.02990501
b4330	67	16.81100713
b4331	192	59.37221848
b4332	75	10.91748213
b4333	65	12.95642652
b4334	56	12.51416389
b4335	223	33.22212556
b4336	363	48.63316418
b4337	215	29.92612011
b4339	82	15.28020756
b4340	187	22.7129987
b4341	4	4.160553189
b4342	412	47.04497767
b4345	162	26.55482014
b4346	226	28.10634573
b4347	112	56.20396413
b4348	582	71.60177827
b4349	1203	129.8504725
b4350	4172	203.8173644
b4351	293	54.95681528
b4352	274	49.13756783
b4353	0	0
b4354	1382	110.266265
b4355	545	56.48214757
b4356	260	32.76206531
b4357	241	45.20338731
b4358	18	3.019756347
b4359	1256	94.04810677
b4360	302	104.7072553
b4361	329	76.50935971
b4362	405	128.7171143
b4363	23	8.327689531
b4364	85	18.92080366
b4365	12	2.836740811
b4366	25	6.328275038
b4367	774	168.3600278
b4368	77	151.8960582
b4369	0	0
b4370	9	17.75408473
b4371	1137	189.0844431
b4372	296	122.7061701
b4373	187	71.79746568
b4374	612	154.9161729
b4375	3441	371.4176857
b4376	7461	2112.999757
b4377	304	48.57852606
b4378	151	33.22441753
b4379	238	47.27573024
b4380	687	76.0186181
b4381	1546	340.1652285
b4382	2001	259.5746492
b4383	5820	816.0496788
b4384	3570	850.9631444
b4385	567	73.05565946
b4386	276	46.57610428
b4387	127	33.79240003
b4388	816	144.5244792
b4389	939	116.5248207
b4390	930	129.4478684
b4391	5567	572.7963031
b4392	1785	158.0736491
b4393	177	92.89675526
b4394	254	84.97504101
b4395	1159	306.9611841
b4396	3520	694.3819805
b4397	184	66.62151625
b4398	105	26.11651594
b4399	205	24.68959853
b4400	115	14.58730539
b4401	10604	2538.198568
b4402	51	62.0763388
b4403	187	46.7153816
b4406	237	202.3612344
b4407	3	2.561534613
b4408	12516	5821.222773
b4409	184	250.6237992
b4410	8	10.89668692
b4411	796	929.3317276
b4412	0	0
b4413	34	106.0941063
b4414	38	47.95343473
b4415	7	7.8520244
b4417	7	15.20708523
b4418	18	18.27935351
b4419	0	0
b4420	0	0
b4421	0	0
b4422	2	5.200691486
b4423	0	0
b4424	0	0
b4425	0	0
b4426	39	69.72177023
b4427	1	1.574521276
b4428	5	5.720760635
b4429	106	324.8574789
b4430	2	5.047729972
b4431	3	4.857249595
b4432	240	165.4195846
b4433	11	15.60207446
b4435	3	2.640351062
b4436	102	122.4162765
b4437	72	90.85913949
b4438	41	80.87971932
b4439	21	38.75353978
b4440	570	321.7927857
b4441	22	20.52011967
b4442	29	63.808484
b4443	2001	1667.074082
b4444	1	1.950259307
b4445	5	10.46480604
b4446	377	462.1557341
b4447	134	160.8213829
b4449	3	2.959014121
b4450	71	100.7042988
b4451	12	22.88304254
b4452	31	50.66959419
b4453	88	139.8408155
b4454	49	127.4169414
b4455	0	0
b4456	252	208.9321275
b4457	2210	1548.107878
b4458	2	3.120414892
b4459	7	8.581140952
b4460	246	42.77529228
b4461	447	59.60792549
b4462	18	1.371154347
b4463	49	5.779737548
b4464	136	17.06191768
b4465	22	2.954383426
b4466	466	17.52711674
b4467	3420	479.5343473
b4468	1980	322.7095743
b4469	2286	176.7251191
b4470	268	35.08384096
b4471	412	51.80117322
b4472	1374	62.03887223
b4473	210	32.03625955
b4474	33	6.815346604
b4475	221	37.29463423
b4476	343	43.89755923
b4477	20	5.554136538
b4478	73	10.90379964
b4479	73	18.1571968
b4480	125	25.53910998
b4481	473	75.16443834
b4482	16	3.589496869
b4483	486	106.5245084
b4484	4405	1508.979078
b4485	452	51.61245123
b4486	508	29.68484579
b4487	335	174.2231648
b4488	342	35.68085356
b4490	392	81.05559646
b4491	83	5.379416156
b4492	1861	52.6785529
b4493	3651	625.9689434
b4494	6	0.541966797
b4495	8	1.216105006
b4496	192	27.62077222
b4497	4	0.651938534
b4498	806	178.7183361
b4499	110	4.973263987
b4500	163	6.074814224
b4501	17	14.5153628
b4502	65	43.74699309
b4503	3	1.885965044
b4504	0	0
b4505	52	35.84091
b4506	2	2.434366227
b4508	8	4.400585104
b4509	0	0
b4510	0	0
b4511	0	0
b4512	476	412.5881912
b4513	0	0
b4514	0	0
b4515	0	0
b4516	0	0
b4517	38	37.48084554
b4518	318	313.6554969
b4519	2	2.080276594
b4520	6	4.701995042
b4521	1	0.498903544
b4522	8	8.321106378
b4523	200	204.3128798
b4524	13	2.062011689
b4525	1	1.243643616
b4526	0	0
b4527	13	14.30190159
b4528	0	0
b4529	711	457.0180687
b4532	18	17.45316804
b4533	0	0
b4535	25	39.72750441
b4536	458	327.5135463
b4537	144	98.07018231
b4538	16	14.76325325
b4539	53	35.67062513
b4541	0	0
b4542	102	162.088218
b4543	38	32.93771274
b4544	11	5.618604195
b4545	0	0
b4546	40	31.34663361
b4547	188	160.5228357
b4548	0	0
b4550	27	21.15897769
b4551	57	48.66915764
b4552	0	0
b4553	136	77.80234463
b4554	703	574.527818
b4555	30	17.51253255
b4556	60	12.63480876
b4557	44	29.2690079
b4558	343	288.5618967
b4559	1	0.98633804
b4561	7	4.499474656
b4565	4	2.460542208
b4566	314	208.8742836
b4567	12	8.689762989
b4568	2010	2129.394236
b4569	21	6.600877655
b4570	14	6.0218533
b4571	389	83.97644856
b4572	32	4.358674769
b4573	73	13.96707446
b4575	537	76.86526591
b4576	27	9.194079591
b4577	0	0
b4578	8	3.178200353
b4579	13	3.191840697
b4580	189	11.15813994
b4581	332	72.30809127
b4582	78	26.56067438
b4585	26	53.12134875
b4586	3	1.072642619
b4587	81	20.32375489
b4588	0	0
b4589	1	0.880117021
b4590	1	0.665204725
b4592	0	0
b4593	4	3.945352162
b4594	7	6.458923297
b4595	172	169.650143
b4596	49	48.33056398
b4597	25	67.04016369
b4598	162	289.6135071
b4599	99	176.9860321
b4600	75	9.409145781
b4601	0	0
b4602	35	66.7422074
b4603	1	1.885965044
b4606	900	2574.342286
b4608	5	11.1443389
b4609	0	0
b4611	48	58.01334728
b4613	2108	4306.915506
b4614	4	22.88304254
b4615	3	1.172821087
b4616	5	6.129386394
b4618	28479	54307.1807
b4620	12	7.381626625
b4621	6	5.047729972
b4622	0	0
b4623	36	5.935083079
b4624	147	280.3172711
b4625	16	35.66188448
b4626	4	10.89668692
b4627	0	0
b4628	0	0
b4629	30	105.0751953
b4630	1	1.906920212
b4631	13	17.29532285
b4632	13	23.99028653
b4633	0	0
b4634	0	0
b4635	14	53.39376592
b4636	1	1.144152127
b4637	26	51.2895781
b4638	86	289.403185
b4639	4	7.890704324
b4640	102	32.84339126
b4641	64	69.08088314
b4642	23	30.59941735
b4643	1	11.44152127
b4644	2	1.261932493
b4645	48	588.4210938
b4646	36	15.68127281
b4647	0	0
b4648	19	31.96895649
b4649	0	0
b4650	0	0
b4651	4	1.880798017
b4652	0	0
b4653	12	15.60207446
b4654	15	15.79351095
b4655	4	5.448343462
b4656	309	203.1856363
b4657	3	2.092961208
b4658	239	49.06441836
b4659	442	94.11573947
b4660	30	3.203910747
b4661	134	8.691405046
b4662	0	0
b4663	5	9.863380405
b4664	0	0
b4665	19	54.34722603
b4666	0	0
b4667	6	17.1622819
b4668	8	24.0874132
b4669	0	0
b4670	52	165.2664183
b4671	7	11.7780366
b4672	7	11.44152127
b4673	0	0
b4674	1	2.600345743
b4675	6	13.72982552
b4676	0	0
b4677	8	20.80276594
b4678	4	10.89668692
b4679	88	179.7953342
b4680	274	653.1201725
b4682	0	0
b4683	0	0
b4684	1	1.362085865
b4685	8	16.95040188
b4686	765	1182.805915
b4687	92	194.9296216
b4688	11	9.209029314
b4689	0	0
b4690	98	224.2538169
b4691	255	271.8249618
b4692	5	3.667154253
b4693	61	9.23191531
b4694	15	7.593930046
b4695	0	0
b4696	358	11.54254541
b4697	0	0
b4698	2	3.502506511
b4699	10	14.06744418
b4700	1	2.90886134
b4701	3	9.194079591
b4702	69	219.2958243
b4703	42	80.09064888
b4704	58	144.2626595
b4705	228	303.3333546
b4706	0	0
b4707	0	0
b4708	4	3.945352162
b4712	40	81.72515192
b4713	6	12.25877279
b4714	4	3.835146794
