Gene_id	ETH_4_readcount	ETH_4_fpkm
b2428	73	9.74553566
b2429	86	7.227013813
b2430	103	9.451527688
b2431	2025	269.4373609
b2432	297	61.74606187
b2433	79	21.02276692
b2434	257	72.24350731
b2435	280	38.54020999
b2436	219	29.13915162
b2437	266	30.2502218
b2438	169	40.39468973
b2439	139	25.22006274
b2440	296	39.91664606
b2441	425	37.36690435
b2442	384	38.03471982
b2443	76	14.17600514
b2444	3	1.4603651
b2445	5	1.622627889
b2446	11	3.158871271
b2447	29	5.846377453
b2448	14	4.435182896
b2449	251	76.48151268
b2450	487	71.99780234
b2451	80	6.823358301
b2452	94	9.173996894
b2453	41	4.132784062
b2454	18	2.575267488
b2455	35	2.985219257
b2456	1	0.415798396
b2457	40	16.2925086
b2458	45	5.298669831
b2459	26	3.872510439
b2460	31	5.288102683
b2461	10	2.494790379
b2462	10	3.563986255
b2463	4439	233.1447261
b2464	7338	924.0011003
b2465	21637	1292.928848
b2466	2127	243.9732936
b2467	261	54.26169074
b2468	97	5.866537375
b2469	259	18.23352968
b2470	193	7.421881204
b2471	67	22.47407803
b2472	335	35.56403306
b2473	747	127.9731099
b2474	734	43.59943186
b2475	2027	280.9411165
b2476	727	121.9302592
b2477	2663	308.1102274
b2478	3214	437.8569981
b2479	556	116.1971477
b2480	673	171.1076611
b2481	2	0.387540253
b2482	27	1.601410763
b2483	4	0.505274001
b2484	8	0.665277434
b2485	8	1.471581422
b2486	61	4.620332846
b2487	56	4.020381618
b2488	7	1.535255618
b2489	24	3.78655931
b2490	15	4.338765876
b2491	32	1.903625445
b2492	33	4.654591237
b2493	650	73.29327666
b2494	1193	97.58311219
b2495	448	149.0221453
b2496	324	55.26920224
b2497	37	3.434688149
b2498	489	93.39349246
b2499	619	71.411572
b2500	273	51.16077171
b2501	2089	121.02449
b2502	1564	121.4584328
b2503	25	1.334112502
b2504	62	38.66925087
b2505	6	1.384392349
b2506	60	13.30554869
b2507	3248	246.4814951
b2508	1352	110.3625879
b2509	1005	87.78168335
b2510	161	89.25805577
b2511	3880	315.4309302
b2512	4845	492.1021633
b2513	1397	269.3891524
b2514	4038	379.2550983
b2515	4368	467.4421179
b2516	2608	307.9958962
b2517	1585	164.3321662
b2518	357	98.96001836
b2519	177	9.163743648
b2520	5077	122.5252794
b2521	3955	559.8238836
b2522	413	63.65086804
b2523	1778	165.8219549
b2524	126	75.06712543
b2525	230	81.97168387
b2526	2065	133.5946096
b2527	255	59.17874852
b2528	1144	422.8207694
b2529	877	271.3713069
b2530	2689	265.0268179
b2531	667	163.3398952
b2532	1675	270.6898063
b2533	120	17.8731251
b2534	4	0.560233629
b2535	6982	652.688578
b2536	280	29.41226552
b2537	288	38.70705072
b2538	278	24.44235155
b2539	17	3.922444989
b2540	9	3.357474902
b2541	42	6.18634367
b2542	80	7.96342066
b2543	468	132.4892933
b2544	116	15.91179018
b2545	107	12.06520093
b2546	46	5.514011167
b2547	37	2.930388699
b2548	16	1.947153466
b2549	92	3.356792904
b2550	131	13.13839355
b2551	7173	684.9811057
b2552	133	13.37257916
b2553	421	148.7159999
b2554	276	24.75729059
b2555	167	28.00873904
b2556	458	38.40719306
b2557	6566	202.2320201
b2558	119	9.15237164
b2559	168	39.91664606
b2560	607	114.2896423
b2561	39	5.500880552
b2562	16	7.340992379
b2563	61	19.17256228
b2564	529	86.5405974
b2565	151	24.80417101
b2566	843	111.4229557
b2567	656	115.3538318
b2568	2476	304.1034328
b2569	3308	220.0737753
b2570	226	56.38226256
b2571	1023	128.0085546
b2572	5582	1026.795937
b2573	3061	636.3794458
b2574	53	3.910503218
b2575	164	26.61109737
b2576	912	81.80669934
b2577	127	17.24290493
b2578	88	17.92175946
b2579	15465	4822.741651
b2580	356	61.78402608
b2581	1396	161.0509766
b2582	201	57.30889899
b2583	29	4.968166248
b2584	5529	248.8152605
b2585	2415	213.2714607
b2586	38	14.04474584
b2587	4992	460.1937578
b2588	0	0
b2589	3	0.123708614
b2590	1	1.575657081
b2591	34	2.640400712
b2592	12464	579.8613945
b2593	335	54.80359193
b2594	639	78.00225331
b2595	1709	277.3071062
b2597	21799	7632.833048
b2598	1	2.494790379
b2599	1095	112.9424482
b2600	460	49.09534007
b2601	561	62.72615809
b2602	65	21.26706552
b2603	26	5.999033512
b2604	48	4.684594159
b2605	37	9.173390709
b2606	5158	1774.914314
b2607	11897	1855.032571
b2608	7275	1586.850274
b2609	3977	1912.632547
b2610	5928	521.2023741
b2611	317	47.93021516
b2614	3626	730.9987809
b2615	516	70.29689204
b2616	515	37.10662946
b2617	938	328.4369649
b2618	32	13.16837808
b2619	212	53.22219475
b2620	484	119.9978677
b2621	1881656	620738.8145
b2622	811	78.19420279
b2623	19	2.377480486
b2624	2	1.124412565
b2625	6	0.509574205
b2626	5	0.954943686
b2627	501	27.39484887
b2628	341	25.25338832
b2629	4	1.814393003
b2630	486	54.18851951
b2631	72	23.17740739
b2632	33	4.573782361
b2633	41	5.97292879
b2634	1	0.170583958
b2635	0	0
b2636	0	0
b2637	9	2.302883427
b2638	6	4.696076007
b2641	63	7.42543908
b2642	208	14.61736335
b2643	1	0.260893112
b2644	0	0
b2645	0	0
b2646	5	1.814393003
b2647	169	4.417755851
b2648	0	0
b2650	2	0.174308498
b2652	0	0
b2659	206	25.22340211
b2660	393	37.08567825
b2661	1242	102.6428042
b2662	1303	121.8065335
b2663	151	12.90666714
b2664	198	35.76242498
b2665	20198	5374.909447
b2666	112	84.35215771
b2667	7	2.794165224
b2668	36	8.211424332
b2669	2	0.591357719
b2670	2286	608.3296859
b2671	217	75.32097561
b2672	6799	2467.211605
b2673	127	61.82212256
b2674	72	20.97809136
b2675	1118	62.41511929
b2676	193	24.07472715
b2677	35	3.483996539
b2678	45	5.059856543
b2679	39	4.703169777
b2681	44	4.472833005
b2682	226	36.67139028
b2683	10	3.563986255
b2684	226	50.967017
b2685	127	12.96525332
b2686	214	16.65138841
b2687	5050	1171.971294
b2688	3423	263.2652783
b2689	177	49.40731715
b2690	281	59.34697113
b2691	2	3.110388005
b2692	0	0
b2693	4	6.220776009
b2694	1	1.555194002
b2695	7	9.013436207
b2696	11418	7351.101044
b2697	9669	440.0844364
b2698	70	16.73152829
b2699	4219	475.729745
b2700	173	41.59987812
b2701	400	44.10679123
b2702	20	4.246451708
b2703	23	2.869008936
b2704	3	0.965725308
b2705	83	12.74262163
b2706	10	3.326387172
b2707	146	22.58848963
b2708	190	23.55330047
b2709	186	14.70197261
b2710	94	7.817009853
b2711	36	3.801585339
b2712	245	13.02207495
b2713	22	4.989580757
b2714	335	39.67975202
b2715	109	8.952498808
b2716	170	14.28595754
b2717	231	58.7308614
b2718	31	9.03223378
b2719	30	4.67773196
b2720	6	1.323203737
b2721	38	2.661109737
b2722	11	1.425594502
b2723	17	1.114257772
b2724	2	0.391339667
b2725	1	0.259199
b2726	1	0.341167915
b2727	120	16.4604726
b2728	4	1.754577849
b2729	230	24.54767004
b2730	435	51.52445411
b2731	562	32.37107516
b2732	29	9.810023184
b2733	917	42.86131667
b2734	1	0.18226779
b2735	416	64.86454985
b2736	36	4.742571809
b2737	43	4.412379899
b2738	14	2.623629318
b2739	42	6.472969631
b2740	58	5.088275761
b2741	32122	3873.723579
b2742	15667	1645.7213
b2743	585	111.7284112
b2744	396	62.23225134
b2745	674	76.86805555
b2746	110	27.44269417
b2747	155	26.10582337
b2748	362	138.9406334
b2749	103	38.06865319
b2750	221	43.67118208
b2751	1859	155.8929517
b2752	1574	207.3557785
b2753	158	18.22783259
b2754	32	13.44560709
b2755	47	6.13098812
b2756	13	2.594581994
b2757	3	0.532221947
b2758	18	1.97390008
b2759	5	1.239647393
b2760	8	0.634857194
b2761	94	4.220657739
b2762	1206	196.4876537
b2763	3443	240.6882879
b2764	5431	361.3121746
b2765	36	11.77868244
b2766	73	6.872441421
b2767	0	0
b2768	10	2.078991982
b2769	34	4.728801275
b2770	19	2.916985674
b2771	21	1.879483335
b2774	6	0.914121665
b2775	10	0.937010471
b2776	31	2.509971659
b2777	1056	188.1784743
b2778	1	0.137170605
b2779	32951	3037.629109
b2780	9558	698.7606283
b2781	727	109.9219761
b2782	26	9.266364264
b2783	20	9.61846893
b2784	1321	70.77837509
b2785	607	55.82812018
b2786	356	15.46281393
b2787	186	16.60961111
b2788	83	7.411815711
b2789	116	10.26680919
b2790	388	103.2510578
b2791	144	22.02297714
b2792	22	7.983329212
b2793	170	37.28477929
b2794	619	87.30884774
b2795	2085	182.9147407
b2796	2782	258.2514171
b2797	1411	123.5140079
b2798	96	15.20634136
b2799	332	34.60137465
b2800	32	5.913577194
b2801	19	1.727599716
b2802	139	9.372320612
b2803	85	7.173181639
b2804	63	17.83509718
b2805	817	133.6553272
b2806	605	65.80264541
b2807	71	21.4703172
b2808	204	26.61109737
b2809	811	425.952631
b2810	694	68.91082678
b2811	401	108.1525343
b2812	650	96.45286223
b2813	592	64.56462969
b2814	41	63.7629541
b2815	0	0
b2816	0	0
b2817	561	53.57234076
b2818	181	16.27232643
b2819	729	47.78199504
b2820	1385	46.81164673
b2821	1331	55.1703592
b2822	1416	50.33122958
b2823	19	7.022372918
b2824	25	7.337618761
b2825	54	11.46541961
b2826	46	11.69532305
b2827	582	87.66599248
b2828	468	63.97599437
b2829	2610	139.0953888
b2830	1388	313.0186708
b2831	267	46.33801956
b2832	216	36.22687205
b2833	545	298.007837
b2834	1376	158.2861815
b2835	440	44.12895544
b2836	929	51.50356137
b2837	502	58.25045442
b2838	228	21.61756604
b2839	61	7.804216057
b2840	413	71.36612477
b2841	175	14.76831514
b2842	60	9.42912899
b2843	30	4.29211248
b2844	576	58.35529982
b2845	194	18.88738862
b2846	9	1.702605756
b2847	22	3.252467457
b2848	1	0.247929479
b2849	0	0
b2850	1	0.244387629
b2851	0	0
b2852	2	0.173928741
b2853	3	1.640410112
b2854	2	0.476142895
b2856	2	0.378356835
b2858	0	0
b2859	2	0.600250317
b2860	0	0
b2861	0	0
b2863	29	3.05430801
b2864	0	0
b2865	395	62.5677587
b2866	157	8.322594198
b2867	41	5.585605763
b2868	44	10.97707767
b2869	1487	100.0945239
b2870	27	2.714734115
b2871	14	1.400584072
b2872	34	3.359321698
b2873	18	1.555194002
b2874	123	15.78696934
b2875	206	15.17127138
b2876	104	16.15303965
b2877	257	53.15325408
b2878	49	1.893432388
b2879	13	1.171368846
b2880	12	1.842306741
b2881	134	5.589164652
b2882	18	1.538543103
b2883	36	3.265907405
b2886	31	7.591509373
b2887	40	2.494790379
b2888	3	0.247929479
b2889	550	119.9680619
b2890	3175	250.465121
b2891	2299	250.5051027
b2892	1025	70.78643981
b2893	415	69.89623677
b2894	655	87.44281996
b2895	568	130.3026147
b2896	225	66.03856885
b2897	344	154.2845645
b2898	2891	352.9022133
b2899	3596	652.4557238
b2900	192	73.69226965
b2901	1517	126.1532335
b2902	142	22.85549895
b2903	8411	350.4581524
b2904	1586	486.9830819
b2905	2936	321.0829393
b2906	854	85.00951555
b2907	1432	145.4469139
b2908	3077	277.8812668
b2909	1092	225.8496243
b2910	1270	460.8558227
b2911	1443	944.2577092
b2912	298	65.00087719
b2913	942	91.48778732
b2914	1532	277.965008
b2915	5	1.865263835
b2916	458	61.34840233
b2917	22	1.228204494
b2918	7	0.841616031
b2919	15	2.285304164
b2920	24	1.943203865
b2921	29	3.871514166
b2922	2030	328.0598846
b2923	25	4.707151658
b2924	1723	239.6389587
b2925	16965	1881.071946
b2926	12745	1311.179521
b2927	1043	122.4501819
b2928	167	28.00873904
b2929	176	41.32546886
b2930	31	3.842906919
b2933	10	0.862130584
b2934	0	0
b2935	2804	168.563668
b2936	2611	411.9460983
b2937	3100	403.06711
b2938	4607	279.0530932
b2939	48	43.54543207
b2940	3	1.663193586
b2942	2872	297.7678116
b2943	105	9.013436207
b2944	10	2.404617233
b2945	21	3.551904946
b2946	307	50.2229932
b2947	1033	130.0753797
b2948	753	159.8789068
b2949	210	60.30572426
b2950	48	5.859324192
b2951	236	40.08650413
b2952	273	57.65737764
b2953	9	3.703606335
b2954	137	27.61909349
b2955	357	37.59958481
b2956	11	1.30679496
b2957	163	18.64301807
b2958	990	164.656165
b2959	1555	569.4530699
b2960	1066	177.2964362
b2961	482	54.81431168
b2962	129	55.9700798
b2963	202	22.39767362
b2964	421	40.10717898
b2965	557	31.22692676
b2966	145	24.52505796
b2967	2	3.151314163
b2968	47	10.48090707
b2969	8	0.994807378
b2970	0	0
b2971	0	0
b2972	12	1.774073158
b2975	150	10.67290002
b2976	2246	123.8298164
b2977	213	62.97959712
b2979	589	47.02180906
b2980	352	55.10062515
b2981	19	2.06652936
b2982	1	0.117748218
b2983	9	1.009128693
b2984	1	0.157773305
b2985	1	0.167717
b2986	1	0.172799334
b2987	23	1.836165719
b2988	1470	94.64108017
b2989	1832	253.0356248
b2990	15	7.213851698
b2991	11	3.851606199
b2992	57	13.95858175
b2993	93	22.49847323
b2994	304	21.36383874
b2995	33	3.35177944
b2996	36	4.3677789
b2997	124	13.26987697
b2998	5	2.078991982
b3001	1418	163.1175911
b3002	302	73.05955824
b3003	1638	221.6388686
b3005	1294	363.7474648
b3006	1716	279.5794475
b3008	390	39.31184839
b3009	1130	205.0264093
b3010	101	12.63818574
b3011	526	54.11380368
b3012	3183	460.3430594
b3013	18	2.325241518
b3014	12	5.569764566
b3017	958	81.1892716
b3018	261	42.35058789
b3019	1941	102.8927092
b3020	182	13.55378654
b3021	167	50.50060524
b3022	139	56.04458386
b3023	367	90.99011866
b3024	13898	4234.820969
b3025	87	15.78521912
b3026	155	13.74906698
b3027	5	1.79804712
b3028	308	63.37281952
b3029	2522	958.7598225
b3030	1114	70.47090921
b3031	252	51.8504887
b3032	1387	200.595609
b3033	140	39.63354928
b3034	445	84.58527379
b3035	4916	397.2271903
b3037	1864	332.163519
b3038	1775	183.0802242
b3039	156	23.67679386
b3040	1265	195.7153382
b3041	5499	1006.888242
b3042	422	173.657986
b3043	4	0.867753175
b3044	0	0
b3045	0	0
b3046	8	0.38801114
b3047	0	0
b3048	1	0.112441257
b3049	2633	1568.664613
b3050	18	3.421426805
b3051	26	1.8733444
b3052	1365	113.9879119
b3053	2154	90.79245577
b3054	1041	95.74476624
b3055	392	75.59094326
b3056	2911	281.3495319
b3057	295	42.97595105
b3058	56	18.17343235
b3059	389	75.37657921
b3060	30	3.850480327
b3061	2	0.262609514
b3062	3	0.592821476
b3063	16	1.308742494
b3064	847	100.0278083
b3065	2477	1373.243504
b3066	1577	108.1590221
b3067	10969	713.1037307
b3068	924	218.2424909
b3069	0	0
b3070	250	39.13396673
b3071	279	53.54203967
b3072	217	17.08463944
b3073	3238	280.9784781
b3074	45	16.18242408
b3075	186	22.63565905
b3076	70	2.710150557
b3077	2	0.532221947
b3078	10	0.835076277
b3079	3	0.335434001
b3080	46	2.342048111
b3081	1193	70.75863113
b3082	39	11.19963451
b3083	6	2.280951203
b3084	164	17.2726384
b3085	47	11.16715693
b3086	0	0
b3087	2016	244.5956184
b3088	138	17.10713403
b3089	1789	172.0744092
b3090	33	7.158963695
b3091	161	12.95681455
b3092	121	10.25459485
b3093	377	34.75421608
b3094	1015	156.4300994
b3095	544	98.25635953
b3096	80	24.94790379
b3097	3886	1261.106395
b3098	682	266.8936531
b3099	1752	518.0293622
b3100	2107	841.0437325
b3101	82	24.98599219
b3102	2195	266.3131857
b3103	972	318.024426
b3104	4	1.341736002
b3105	451	60.20872031
b3106	100	17.05839575
b3107	282	204.6635307
b3110	63	5.663848427
b3113	23	7.062175841
b3114	60	3.130717338
b3115	22	2.17907249
b3116	132	11.86711099
b3117	122	14.75706309
b3118	317	40.42676294
b3119	1	0.546803371
b3120	1	0.221759145
b3121	0	0
b3123	133477	42397.51326
b3124	233	24.34706422
b3125	200	27.06213292
b3126	52	8.076519825
b3127	54	4.843817724
b3128	309	23.53863289
b3129	147	52.39059795
b3130	195	50.21771601
b3131	900	133.0554869
b3132	45	4.206672301
b3133	20	5.052740008
b3134	11	3.512664853
b3135	95	20.49773717
b3136	11	1.140475602
b3137	13	1.808071076
b3138	1	0.251048088
b3139	0	0
b3140	6	0.907196501
b3141	3	0.475198167
b3142	3	0.614102247
b3143	0	0
b3144	25	1.189411384
b3145	57	6.250683586
b3146	308	42.83737626
b3147	1798	105.6997491
b3148	61	18.44632886
b3149	369	74.7677279
b3150	502	104.3653975
b3151	212	24.38711517
b3152	701	131.9885325
b3153	1454	335.4844125
b3154	145	39.10752486
b3155	61	24.10807336
b3156	635	150.8754181
b3157	1069	243.8336836
b3158	53	6.372235666
b3159	47	6.403011484
b3160	524	62.25095993
b3161	4498	432.6387325
b3162	5449	345.2473085
b3163	8430	1140.668903
b3164	11952	670.0614518
b3165	4662	2067.682266
b3166	811	102.7695237
b3167	735	218.9457825
b3168	11390	510.2700321
b3169	3611	290.6028406
b3170	661	174.7344573
b3171	7	10.88635802
b3172	1221	108.7906804
b3173	67	4.934345546
b3174	0	0
b3175	746	268.2686303
b3176	1694	151.6116557
b3177	135	19.0415096
b3178	16948	1048.848554
b3179	4625	879.1166096
b3180	659	268.4190791
b3181	1132	284.1864361
b3182	417	34.82268077
b3183	4213	430.0993091
b3184	1455	180.3686957
b3185	1380	640.5229251
b3186	1624	623.3137808
b3187	1991	245.290254
b3188	25	10.7302812
b3189	1691	160.7120202
b3190	225	105.6617102
b3191	269	109.5671203
b3192	1415	266.4247838
b3193	576	124.9564572
b3194	754	115.3147553
b3195	1291	190.8607039
b3196	323	39.54931496
b3197	694	84.20107102
b3198	611	129.0427023
b3199	660	137.2134708
b3200	909	195.0765122
b3201	1125	185.5629207
b3202	3644	304.3017955
b3203	1036	430.7671387
b3204	1246	303.2691524
b3205	873	122.2709895
b3206	41	17.98442295
b3207	14373	2719.061392
b3208	200	32.85320663
b3209	539	98.69299186
b3210	2318	118.7763614
b3211	55	7.081985591
b3212	1165	31.27296077
b3213	502	42.36396685
b3214	3	0.469607601
b3215	1	0.177407316
b3216	23	1.156275642
b3218	0	0
b3219	15	2.505228832
b3220	31	3.291000074
b3221	205	52.7929835
b3222	278	38.00283426
b3223	183	31.75976621
b3224	381	30.60008481
b3225	218	29.20076792
b3226	488	73.78531544
b3227	18	1.575657081
b3228	896	215.453704
b3229	1960	367.3081046
b3230	4738	1443.702817
b3231	7203	2010.626584
b3232	581	61.67971107
b3233	3281	984.7106445
b3234	1010	88.41186956
b3235	454	50.90493627
b3236	16401	2091.606748
b3237	737	187.3794149
b3238	121	54.88538833
b3239	597	261.8707439
b3240	66	4.016004024
b3241	45	5.775720491
b3242	5	2.935047504
b3243	297	38.24272219
b3244	3180	263.3504865
b3247	1126	91.72682339
b3248	314	63.30215587
b3249	125	30.61092489
b3250	696	75.49452624
b3251	3551	407.310374
b3252	823	50.77496091
b3253	1449	177.9668312
b3255	1491	379.0810145
b3256	2737	242.7819117
b3257	6	2.956788597
b3258	277	22.84485735
b3259	634	86.07875375
b3260	1844	228.5909793
b3261	354	142.7322495
b3262	5	0.676553323
b3263	4	2.661109737
b3264	0	0
b3265	2	0.206822
b3266	136	5.245085859
b3267	123	66.34793872
b3268	223	26.05291338
b3269	10	1.013112844
b3270	15	1.627037204
b3271	49	7.730891925
b3272	0	0
b3273	0	0
b3274	0	0
b3275	1	0.041236205
b3276	0	0
b3277	0	0
b3278	4	0.310635378
b3279	289	62.35627411
b3280	112	51.98446929
b3281	687	100.4495818
b3282	306	63.95022877
b3283	540	119.0883363
b3284	2210	558.3277708
b3287	3288	772.0348956
b3288	3072	388.0504326
b3289	1193	110.7454855
b3290	1126	97.92188118
b3291	1856	540.7685773
b3292	258	72.52461045
b3293	286	92.81431523
b3294	5702	1778.161842
b3295	19393	2345.768233
b3296	11854	2285.854698
b3297	5183	1591.445973
b3298	7660	2569.424444
b3299	1054	1078.772947
b3300	28368	2550.350035
b3301	7936	2184.679332
b3302	48	31.93331685
b3303	6745	1602.605819
b3304	2766	935.6732458
b3305	6902	1547.779164
b3306	5294	1613.120032
b3307	4247	1662.019567
b3308	8693	1927.752246
b3309	2536	964.082042
b3310	9622	3097.402971
b3311	986	463.0330943
b3312	70	43.65883163
b3313	3467	1010.153371
b3314	12309	2099.717933
b3315	2388	858.7473044
b3316	1466	629.2236895
b3317	10820	1576.270476
b3318	1288	509.0360408
b3319	5919	1169.636772
b3320	9451	1796.439152
b3321	8755	3360.290733
b3322	36	10.26428042
b3323	7	0.570237801
b3324	5	0.733761876
b3325	17	1.042370174
b3326	5	0.404014636
b3327	7	0.700292036
b3328	3	0.820205056
b3329	0	0
b3330	0	0
b3331	5	1.018281787
b3332	5	0.608485458
b3333	13	1.337413399
b3334	3	0.777597001
b3335	36	6.358403797
b3336	2793	701.177311
b3337	110	67.55124718
b3338	348	15.46881161
b3339	183	18.49302843
b3340	62481	3537.633989
b3341	7556	1675.612098
b3342	8293	2648.229966
b3343	47	19.54252463
b3344	29	9.646522798
b3345	95	29.39597966
b3346	469	77.68011204
b3347	1973	290.6108586
b3348	199	108.8138708
b3349	4228	856.688221
b3350	311	20.62139024
b3351	161	34.73827035
b3352	802	50.17735132
b3353	226	26.45502056
b3354	11	6.014837077
b3355	306	42.11894377
b3356	722	213.4801367
b3357	6495	1228.713821
b3358	525	29.89477772
b3359	238	23.34192079
b3360	179	38.00574279
b3361	1850	367.392016
b3362	0	0
b3363	490	102.4039611
b3364	37	3.748517523
b3365	94	4.424722559
b3366	3	1.098623286
b3367	10	1.483890188
b3368	897	78.17736139
b3369	5	3.563986255
b3370	1	0.089499206
b3371	42	4.916419749
b3374	69	10.51239915
b3375	142	23.23017926
b3376	75	8.270023355
b3377	27	2.477584928
b3378	3	1.014829985
b3379	7	0.953640008
b3380	12	1.17114854
b3381	11	1.131657491
b3382	25	8.247240921
b3383	180	23.79137845
b3384	1602	190.8849761
b3385	502	79.2021989
b3386	535	94.49294532
b3387	314	44.92411062
b3388	4648	432.4768552
b3389	3075	338.1368778
b3390	1704	390.9078442
b3391	31	2.996164716
b3392	0	0
b3393	4	1.08616724
b3394	16	3.548146316
b3395	83	12.74262163
b3396	707	33.16224297
b3397	330	70.44114011
b3398	731	40.98183746
b3399	487	87.17222705
b3400	252	75.06712543
b3401	1686	229.6910077
b3402	265	18.39636731
b3403	5631	415.4725212
b3404	779	68.9469341
b3405	1237	205.7370466
b3406	153	38.41035753
b3407	903	46.5694204
b3408	448	235.2981241
b3409	4580	236.1992751
b3410	56	28.29534404
b3411	45	6.13054291
b3412	210	32.61671468
b3413	252	44.11839828
b3414	1115	231.807606
b3415	212	19.27637577
b3416	1088	62.48821714
b3417	1092	54.62277882
b3418	5432	240.3849461
b3421	296	28.88833064
b3422	72	5.392117291
b3423	296	46.76250884
b3424	269	38.76381874
b3425	73	26.73316663
b3426	4779	380.0032899
b3427	41	22.4189382
b3428	7472	365.5112492
b3429	4340	362.4231044
b3430	3053	282.0961121
b3431	3774	228.9444107
b3432	4424	242.2376436
b3433	6720	728.9126672
b3434	178	35.88466161
b3437	42	9.525563264
b3438	771	92.69799431
b3439	956	164.4841105
b3440	847	97.71502663
b3441	83	20.32565413
b3442	0	0
b3443	1	0.241919067
b3444	0	0
b3445	0	0
b3446	53	22.26928675
b3447	1668	114.597187
b3448	2147	583.0002659
b3449	716	115.2432201
b3450	761	85.08842479
b3451	206	29.1589684
b3452	78	10.51857565
b3453	790	71.83177765
b3454	28	4.696076007
b3455	17	2.650714777
b3456	31	2.90473246
b3457	19	2.454421602
b3458	42	4.531078742
b3459	132	41.16404125
b3460	157	17.02965606
b3461	5537	775.5034008
b3462	1560	176.4021752
b3463	674	120.6449302
b3464	1800	144.277034
b3465	221	44.3295416
b3466	18	7.983329212
b3467	110	36.59025889
b3468	506	96.64030099
b3469	4035	219.7321512
b3470	203	98.81803842
b3471	125	22.475589
b3472	1532	328.7758159
b3473	164	16.1239654
b3474	679	77.43829336
b3475	187	38.08373884
b3476	80	6.082536542
b3477	14	1.774073158
b3478	18	2.58453104
b3479	20	3.130717338
b3480	16	2.374224301
b3481	34	10.12810422
b3482	6	0.169617476
b3483	4	1.247395189
b3484	0	0
b3485	339	36.08464804
b3486	863	37.7720017
b3487	738	82.74855279
b3488	40	2.951323184
b3491	7278	827.6733619
b3492	215	21.40169302
b3493	1427	113.9221079
b3494	9600	3421.426805
b3495	3942	1085.182198
b3496	2299	187.2823863
b3497	536	85.24032784
b3498	4304	252.2778923
b3499	529	75.14557212
b3500	2258	199.8487512
b3501	111	37.54870943
b3502	227	21.07227594
b3503	104	29.23472669
b3504	4	0.391339667
b3505	2	0.235496437
b3506	11363	2399.856345
b3507	193	43.52493045
b3508	1202	222.1287434
b3509	18669	6836.732709
b3510	78671	28290.83299
b3511	9743	2036.166924
b3512	8548	1938.678923
b3513	1467	151.7039372
b3514	5113	196.6221689
b3515	673	110.5510403
b3516	2455	356.3467857
b3517	390	33.33510056
b3518	49	4.197243899
b3519	2039	147.9818933
b3520	108	21.44775012
b3521	70	9.313884081
b3522	1653	195.2136566
b3523	122	11.04270027
b3524	4000	232.4113308
b3525	4	0.623697595
b3526	194	24.98009463
b3527	738	59.03503966
b3528	1221	113.6089157
b3529	931	56.05188157
b3530	1002	34.53927405
b3531	44	4.759708473
b3532	93	4.759292415
b3533	56	2.56051796
b3534	55	8.746675431
b3535	143	90.60445058
b3536	1465	111.59902
b3537	0	0
b3538	782	55.74074503
b3539	65	6.119297155
b3540	1840	219.2436679
b3541	1833	223.070769
b3542	1507	199.8484572
b3543	1773	208.153569
b3544	35152	2617.817057
b3545	0	0
b3546	377	26.68187157
b3547	112	11.09345995
b3548	704	120.6065186
b3549	303	64.33374338
b3550	69	18.73638489
b3551	955	48.99793957
b3552	64	11.61211522
b3553	819	100.5899481
b3554	2870	483.3787941
b3555	13813	5684.212701
b3556	5615	3156.788276
b3557	16	3.670496189
b3558	4	0.562206283
b3559	9371	542.1143337
b3560	2866	376.3194329
b3561	52	6.252004805
b3562	0	0
b3563	1	0.350146018
b3564	544	44.77248548
b3565	637	57.65737764
b3566	110	13.26535065
b3567	53	4.115918757
b3568	73	7.395723762
b3569	88	8.938078507
b3570	1051	152.5541637
b3571	110	6.485717971
b3572	706	67.41902421
b3573	63	15.91613102
b3574	354	49.93106963
b3575	34	4.075573472
b3576	0	0
b3577	0	0
b3578	0	0
b3579	9	1.091944725
b3580	14	1.119905901
b3581	7	1.264328156
b3582	22	3.05981259
b3583	33	5.677798793
b3584	49	7.91868687
b3585	194	23.82716719
b3586	18	1.895777385
b3587	16	5.913577194
b3588	15542	1209.326536
b3589	3	0.311848797
b3590	880	57.11650168
b3591	738	63.48811378
b3592	580	114.0475602
b3593	1	0.028967087
b3594	27	3.835407273
b3595	3	0.380158534
b3596	1	0.259199
b3597	358	37.70490578
b3598	116	38.26719788
b3599	3237	202.5237983
b3600	1415	147.4727263
b3601	249	50.710433
b3602	379	125.0281724
b3603	388	28.05735267
b3604	194	29.89895496
b3605	879	88.3796773
b3606	21	5.305377008
b3607	1058	154.130699
b3608	1685	197.8222018
b3609	1418	362.8320776
b3610	466	221.442346
b3611	1104	306.0276198
b3612	1994	154.5510529
b3613	436	41.4372802
b3614	185	23.076811
b3615	23	2.661109737
b3616	3386	395.1981391
b3617	3336	333.7391761
b3618	247	34.47346705
b3619	1521	195.2193526
b3620	667	76.28768746
b3621	235	29.31378695
b3622	239	22.7144724
b3623	376	41.92362826
b3624	214	30.07803612
b3625	251	43.00033545
b3626	358	42.15386221
b3627	439	51.53943418
b3628	434	48.12173442
b3629	541	69.21444076
b3630	314	47.11964986
b3631	766	81.53640235
b3632	1097	126.9233644
b3633	483	45.25760574
b3634	216	53.88747218
b3635	210	31.04628027
b3636	20	14.25594502
b3637	2789	1409.209188
b3638	328	58.71147941
