Gene_id	ERY_4_readcount	ERY_4_fpkm
b1208	3080	558.5478706
b1209	435	107.7094842
b1210	2462	302.6230818
b1211	915	130.5394914
b1212	303	56.13398272
b1213	44	17.29853819
b1214	1200	228.8998488
b1215	5292	956.3194737
b1216	102	14.31403687
b1217	114	76.25040419
b1218	510	113.2166278
b1219	665	290.2469482
b1220	153	16.94597268
b1221	767	182.0386701
b1222	1038	89.24801285
b1223	1002	111.2186873
b1224	7559	311.9448241
b1225	3345	335.820173
b1226	648	140.816869
b1227	829	188.9183376
b1229	0	0
b1230	42	76.34483194
b1231	56	101.7931092
b1232	356	65.24867577
b1233	352	118.4893335
b1234	1025	174.801416
b1235	886	135.0035055
b1236	994	168.9552845
b1237	17543	6547.157687
b1238	138	34.50165197
b1241	8275	477.783527
b1242	236	56.27121284
b1243	39746	3762.898921
b1244	2494	418.394626
b1245	3954	672.0816849
b1246	6516	992.8700248
b1247	8382	1288.637821
b1248	326	152.634581
b1249	1491	157.6800345
b1250	245	30.18685208
b1251	635	330.3441
b1252	669	143.5631239
b1253	106	41.04707816
b1254	2648	757.6584997
b1255	1061	220.3391791
b1256	78	18.86005797
b1257	7	2.133238236
b1258	5	1.54199
b1259	136	116.7389229
b1260	545	104.3451448
b1261	790	102.2285129
b1262	766	86.89623116
b1263	269	26.04166043
b1264	280	27.67886848
b1265	5	17.16748866
b1266	472	82.68423111
b1267	391	97.28243576
b1268	69	5.622895812
b1269	2017	355.7550476
b1270	211	55.16253971
b1271	260	52.9274354
b1272	1688	248.389036
b1273	827	507.0540402
b1274	3910	232.5342287
b1275	2237	354.4954351
b1276	3551	205.0283147
b1277	724	189.2780984
b1278	638	128.8571502
b1279	1241	620.5297116
b1280	1805	238.3639772
b1281	1021	213.7561698
b1282	73	34.49247722
b1283	1236	872.0143557
b1284	869	179.0225718
b1285	342	26.60701415
b1286	1566	125.0431965
b1287	46	6.300833605
b1288	4416	864.7714441
b1289	123	53.68477387
b1290	195	37.33450137
b1291	353	54.92559062
b1292	151	26.18475544
b1293	206	32.94878259
b1294	1055	99.15164529
b1295	195	122.4753764
b1296	136	15.16089908
b1297	313	34.08091301
b1298	114	23.02463185
b1299	112	31.01223759
b1300	348	36.13479469
b1301	178	21.46941205
b1302	72	8.787150595
b1303	73	11.53276079
b1304	432	99.77159331
b1305	23	15.79408957
b1306	54	23.1761097
b1307	34	23.66329518
b1308	2273	1114.905764
b1309	11	1.011655582
b1310	5	0.597476404
b1311	10	1.751784557
b1312	15	2.749241957
b1313	28	4.108458825
b1314	18	3.524883604
b1315	29	4.243100891
b1316	48	3.269997841
b1317	2	0.468204236
b1319	1	0.170537967
b1320	44	6.805130641
b1321	345	38.12950808
b1322	187	27.20610492
b1323	788	78.95708794
b1324	5920	1804.110051
b1325	818	130.8354571
b1326	394	83.50605597
b1327	58	9.730107581
b1328	82	14.0773407
b1329	978	93.62344189
b1330	97	14.52249768
b1331	1	0.151924678
b1332	1086	650.3683496
b1333	4999	812.1792665
b1334	3669	752.8388355
b1335	312	93.42307784
b1336	24	2.428407041
b1337	32	3.419250854
b1338	29	3.417783784
b1339	284	48.27293842
b1340	180	49.31087169
b1341	986	123.5557943
b1342	221	34.70135666
b1343	709	79.72761656
b1344	505	83.36136322
b1345	45	5.625269344
b1346	0	0
b1347	0	0
b1348	0	0
b1349	27	5.150246599
b1350	22	1.306867649
b1351	13	7.277522368
b1352	0	0
b1353	5	1.579830245
b1355	21	24.03448413
b1356	328	106.2440808
b1357	41	21.3293041
b1358	21	7.670580041
b1359	41	7.383220649
b1360	28	5.791441959
b1361	17	5.253251531
b1362	0	0
b1363	156	16.53165575
b1365	6	3.511531772
b1366	5	1.705379669
b1368	8	1.324822276
b1370	15	2.36249844
b1372	48	2.205279543
b1373	0	0
b1374	0	0
b1375	0	0
b1376	366	129.9993279
b1377	12	1.63499892
b1378	2103	92.17845615
b1379	349	127.477735
b1380	491	76.62942667
b1381	249	14.57285685
b1382	0	0
b1383	72	34.01997753
b1384	420	71.62594608
b1385	428	44.08611089
b1386	44	2.989589055
b1387	58	4.379975113
b1388	56	9.303671276
b1389	14	7.51077629
b1390	77	15.92646539
b1391	60	18.61534915
b1392	77	11.10837502
b1393	49	9.857893881
b1394	36	7.049767208
b1395	125	13.52480725
b1396	25	9.131642906
b1397	761	97.49596174
b1398	893	105.0038861
b1399	715	116.1648681
b1400	524	136.9913309
b1402	2	0.341075934
b1403	0	0
b1404	0	0
b1406	641	115.0281557
b1407	31	2.076172231
b1408	1	0.254962703
b1409	0	0
b1410	59	5.185401866
b1411	108	12.90549032
b1412	93	23.71153137
b1413	2263	89.58499657
b1414	358	69.05574091
b1415	11512	1235.200809
b1418	591	171.965861
b1419	269	238.8648854
b1420	5	4.598434463
b1421	122	11.48683885
b1422	1197	200.157311
b1423	1057	121.5136307
b1424	793	73.98814408
b1426	1083	743.6956089
b1427	138	39.48522393
b1428	86	13.54499106
b1429	310	48.23493794
b1430	181	47.08053709
b1431	1950	450.3578865
b1432	397	53.38506266
b1433	61	8.01441435
b1434	37	10.64576113
b1435	636	50.08496693
b1436	17	11.37067431
b1438	63	23.3428443
b1439	257	28.2220336
b1440	3771	508.4183226
b1441	1004	152.9836564
b1442	509	83.48648149
b1443	388	75.40738417
b1444	1424	154.3989717
b1445	120	106.5568262
b1446	629	415.321168
b1447	142	48.7556678
b1448	205	61.02893369
b1449	292	43.46450887
b1450	98	22.73532282
b1451	372	27.33083787
b1452	675	98.20385464
b1453	30	3.090147959
b1454	106	26.50126891
b1455	2	1.45077369
b1456	9	0.682654188
b1457	12	3.838693117
b1459	25	3.664786479
b1460	0	0
b1461	42	27.73209707
b1462	36	9.758361977
b1463	100	18.26328581
b1464	565	97.6472929
b1465	524	118.8867497
b1466	417	92.57124275
b1467	1478	147.8070772
b1468	2116	87.39311791
b1469	456	50.723811
b1471	0	0
b1472	0	0
b1473	42	7.357495141
b1474	1108	56.16607511
b1475	235	41.02738816
b1476	181	42.76122176
b1477	457	247.753968
b1478	1351	206.4683429
b1479	2504	227.8483654
b1480	5393	6038.104328
b1481	0	0
b1482	1751	626.2556802
b1483	85	14.16734501
b1484	118	18.47200908
b1485	76	13.09092781
b1486	61	9.213051101
b1487	181	18.03084399
b1488	97	25.75123299
b1489	201	12.93999458
b1490	196	21.89692697
b1491	333	38.97800267
b1492	17407	1750.983253
b1493	513	56.57551403
b1494	36	1.989365639
b1495	21	1.367322106
b1496	12	1.099696783
b1497	7	0.933982544
b1498	55	5.049261372
b1499	3	0.608296842
b1500	0	0
b1501	43	2.913955313
b1502	6	1.013163265
b1503	3	0.919686893
b1504	2	0.581948768
b1505	8	1.007383198
b1506	2	1.522240374
b1507	111	12.96320573
b1508	15	8.680190897
b1511	2060	199.8024104
b1512	1450	234.8382883
b1513	2070	208.2228605
b1514	916	137.5401133
b1515	556	86.51169514
b1516	1174	177.3134753
b1517	834	147.099509
b1518	215	114.1549504
b1519	661	134.5578262
b1520	23	3.883792517
b1521	99	10.53459532
b1522	148	24.12140812
b1523	41	17.59667588
b1524	334	55.66933217
b1525	222	24.69448693
b1526	187	32.75837122
b1527	3	0.415342468
b1528	89	11.54589288
b1529	468	108.5727661
b1530	177	62.86852745
b1531	192	77.25369898
b1532	91	64.20170418
b1533	356	61.11625964
b1534	318	41.35804087
b1535	236	40.92451843
b1536	329	129.3458879
b1537	34	10.12187193
b1538	807	60.94206753
b1539	1622	335.4899592
b1540	595	133.8164509
b1541	21	15.90517332
b1542	31	3.278391059
b1544	0	0
b1545	0	0
b1546	0	0
b1547	9	1.443994374
b1548	0	0
b1549	0	0
b1550	74	65.71004281
b1551	30	29.71296115
b1552	512	371.3980646
b1553	0	0
b1554	4	1.157358786
b1555	4	1.980864077
b1556	4	2.861248111
b1557	3853	2756.097242
b1558	138	100.1033846
b1559	19	3.898593043
b1560	8	1.177199223
b1561	19	11.64936731
b1562	327	323.8712765
b1563	198	106.2238361
b1564	143	92.06065796
b1565	11	5.554187509
b1566	31	14.38357158
b1567	2	1.688605442
b1568	0	0
b1569	0	0
b1570	566	214.3411452
b1571	0	0
b1572	0	0
b1573	10	7.055132327
b1574	10	29.15233924
b1575	0	0
b1576	0	0
b1577	18	3.635468187
b1578	0	0
b1579	6	0.800556466
b1580	18	2.726601141
b1581	60	7.629994961
b1582	69	32.60247847
b1583	131	59.18265829
b1584	115	31.67263951
b1585	144	31.29263756
b1586	363	183.2881878
b1587	21	1.336899612
b1588	140	8.923694602
b1589	45	11.25053869
b1590	142	25.66087779
b1591	532	133.65518
b1592	112	13.76676895
b1593	205	45.50864452
b1594	375	47.45313205
b1595	48	8.29569922
b1596	115	14.16933873
b1597	26095	13048.12476
b1598	6251	1174.970492
b1599	9	4.213838126
b1600	19	8.020875851
b1601	34	5.075605344
b1602	3690	410.4624179
b1603	1265	127.4963199
b1604	1973	322.585287
b1605	160	17.87504243
b1606	97	20.7292083
b1607	295	135.6538167
b1608	222	47.63978104
b1609	320	37.97416847
b1610	78	12.95868499
b1611	3341	367.6703822
b1612	6604	619.5305745
b1613	1314	172.6383681
b1614	5109	523.1135164
b1615	9	1.098393824
b1616	24	2.698819178
b1617	119	10.14700903
b1618	541	141.4357061
b1619	896	180.258631
b1620	230	34.53518128
b1621	108	10.47507783
b1622	426	56.11266115
b1623	1969	303.6178309
b1624	1089	161.6316584
b1625	111	79.39963507
b1626	713	249.8044779
b1627	790	209.7265368
b1628	593	158.2433281
b1629	636	44.20454571
b1630	386	56.31714411
b1631	229	56.97615803
b1632	304	67.48598992
b1633	89	21.62131827
b1634	2549	262.0355006
b1635	663	169.040272
b1636	638	114.0922684
b1637	3881	470.3084012
b1638	580	136.399225
b1639	66	30.90147959
b1640	339	47.18739451
b1641	5390	1779.476229
b1642	1593	565.816747
b1643	51	33.24842741
b1644	80	14.40628419
b1645	67	5.14257112
b1646	1719	508.808845
b1647	729	125.5695575
b1648	47	30.25769877
b1649	43	11.07303019
b1650	477	67.12206633
b1651	615	232.8971808
b1652	335	79.87650975
b1653	1084	36.27594096
b1654	2256	1001.634166
b1655	270	51.12377139
b1656	2840	753.9536258
b1657	338	44.63547052
b1658	790	118.9676846
b1659	142	23.5155954
b1660	70	8.923694602
b1661	2536	341.0189393
b1662	505	121.5361931
b1663	1100	123.695879
b1664	2892	355.4776411
b1665	0	0
b1666	1	2.006589584
b1667	753	380.2093813
b1668	556	53.52405811
b1669	26	4.941195999
b1670	22	4.324634549
b1671	24	5.542866295
b1672	23	5.484058879
b1673	13	0.955109926
b1674	1	0.246423282
b1675	30	22.07248542
b1676	8330	910.8610227
b1677	10357	6752.038484
b1678	3449	530.2447916
b1679	296	109.6743161
b1680	1381	174.7540676
b1681	1909	231.882565
b1682	950	196.4953522
b1683	2176	225.9463024
b1684	969	405.7389394
b1685	111	90.74244008
b1686	117	43.98385782
b1687	1477	74.65077749
b1688	546	75.79608202
b1689	5	2.163969159
b1690	4	0.508666331
b1691	6	0.73226255
b1692	11	1.960301474
b1693	158	32.16359536
b1694	0	0
b1695	5	0.670605026
b1696	36	6.098976236
b1697	5	1.009852274
b1698	38	6.252695551
b1699	34	4.072288008
b1700	0	0
b1701	22	2.063851096
b1702	6671	433.2571887
b1703	201	37.23739447
b1704	501	73.93333943
b1705	13	10.4614384
b1706	1861	200.0962196
b1707	77	16.66256253
b1708	1802	598.7577014
b1709	525	108.1551786
b1710	988	276.54585
b1711	374	58.9049611
b1712	6948	3578.391337
b1713	12189	788.6476859
b1714	3206	503.4052011
b1715	125	429.1872166
b1716	11092	4800.549183
b1717	3692	2881.016734
b1718	17516	4984.072897
b1719	15549	1245.43055
b1722	105	21.37454122
b1723	2021	335.7628509
b1724	312	165.6574164
b1725	1918	344.1872117
b1726	538	154.7951212
b1727	414	95.61444359
b1728	62	16.20889793
b1729	1045	115.9915452
b1730	2	0.384346761
b1731	43	27.34081528
b1732	1944	132.7861988
b1733	141	29.04739082
b1734	26	2.969100035
b1735	49	8.980857059
b1736	14	6.162688238
b1737	172	19.5550202
b1738	172	82.78901075
b1739	4514	2057.363995
b1740	952	177.646187
b1741	161	28.01316562
b1742	17	4.560114176
b1743	342	108.7274282
b1744	1499	239.0160883
b1745	3708	426.2748748
b1746	5864	612.5972831
b1747	2454	366.3392798
b1748	4601	582.2182949
b1749	523	100.1330473
b1750	4	0.869239932
b1751	14	3.190418247
b1752	33	7.201616007
b1753	48	13.50884354
b1754	347	45.94178843
b1755	107	10.76321067
b1756	36	8.504994384
b1757	145	17.12811369
b1758	137	34.08617314
b1759	52	19.69211935
b1760	177	100.1751262
b1761	1187	136.4585427
b1762	40	5.936883688
b1763	1616	127.259916
b1764	2408	356.3733854
b1765	672	188.0959627
b1766	741	61.65319434
b1767	697	105.8915009
b1768	391	94.10030001
b1769	21	2.387531536
b1770	44	8.956950607
b1771	17	2.677498232
b1772	6	0.977894924
b1773	7	1.292176566
b1774	6	0.887973552
b1775	12	1.343542591
b1776	31	4.44728815
b1777	743	420.5091454
b1778	1746	651.6181567
b1779	13330	2067.855035
b1780	97	16.93470916
b1781	554	100.1135655
b1782	1188	245.7226088
b1783	8092	646.136364
b1784	2011	241.9893904
b1785	22	2.302955796
b1786	708	73.36769803
b1787	523	160.3320816
b1788	18	26.48698251
b1789	194	67.05690203
b1790	82	15.41314676
b1791	45	5.882261344
b1792	96	42.62273047
b1793	216	130.8768547
b1794	918	138.2434613
b1795	1563	969.8596909
b1796	11	9.287329933
b1797	9	3.862684949
b1798	142	34.33497733
b1799	645	107.8541901
b1800	259	36.84844942
b1801	17	1.816477016
b1802	14	1.92275873
b1803	54	8.637059514
b1804	793	108.6208924
b1805	2379	218.0148872
b1806	1756	466.1769602
b1807	1176	261.0642242
b1808	677	54.73652979
b1809	307	137.4891918
b1810	423	217.8554311
b1811	446	382.8349972
b1812	193	21.89422012
b1813	239	63.77766514
b1814	14987	1696.411995
b1815	136	13.14134217
b1816	1179	116.9969314
b1817	2842	451.759285
b1818	2081	401.4106057
b1819	2557	463.7035406
b1820	79	26.59277656
b1821	110	29.97498021
b1822	451	86.02819319
b1823	3449	2537.600074
b1824	1640	1759.667588
b1825	320	171.6748866
b1826	31	33.26200928
b1827	545	106.3213787
b1828	94	10.57037512
b1829	11443	2004.567069
b1830	5222	393.7714164
b1831	4503	995.3459414
b1832	947	293.8122608
b1833	340	40.91317392
b1834	637	37.36568432
b1835	43	4.613762578
b1836	627	408.7600782
b1837	176	141.6317815
b1838	241	56.6762297
b1839	653	295.0097394
b1840	786	139.1097535
b1841	710	292.5340068
b1842	86	57.52223474
b1843	173	40.68459642
b1844	517	120.4831444
b1845	543	40.70718928
b1846	694	162.46687
b1847	1301	563.0647752
b1848	552	293.0861982
b1849	35	4.586733612
b1850	1067	256.7903328
b1851	421	35.89824202
b1852	1608	168.3251327
b1853	586	104.0705002
b1854	2531	271.0036204
b1855	636	101.0974332
b1856	3077	359.3494056
b1857	2034	336.8360637
b1858	1003	204.9879896
b1859	567	111.4576268
b1860	1110	169.6372025
b1861	412	104.0147843
b1862	12	3.074774089
b1863	497	147.1076184
b1864	1296	270.2315624
b1865	876	298.7825179
b1866	7559	658.7261259
b1867	358	97.55493558
b1868	95	17.92210355
b1869	471	183.7701627
b1870	324	67.28547976
b1871	2149	341.6012328
b1872	56	3.560664315
b1873	11	1.543670643
b1874	2778	574.5937772
b1875	548	149.3299014
b1876	2753	245.304998
b1877	11	3.475626539
b1878	10	3.931485953
b1879	67	4.979314894
b1880	12	1.613654287
b1881	33	7.905029664
b1882	8	3.169382522
b1883	12	1.765798834
b1884	10	1.79451101
b1885	12	1.157358786
b1886	9	0.83668266
b1887	15	4.598434463
b1888	43	3.38107792
b1889	10	1.666746472
b1890	16	2.783917081
b1891	225	60.04173496
b1892	250	110.0480043
b1893	0	0
b1894	0	0
b1895	105	37.81649601
b1896	1224	132.7137229
b1897	672	129.6241841
b1900	305	31.10544976
b1901	499	77.8779713
b1902	184	56.40746275
b1904	9	4.291872166
b1905	132	40.95376814
b1906	24	15.4507398
b1907	112	14.27791136
b1908	1198	277.9277219
b1909	3	5.327841309
b1910	0	0
b1911	33	67.08873859
b1912	1201	338.0025227
b1913	866	72.99694852
b1914	485	114.0579726
b1915	75	51.50246599
b1916	39	8.334423957
b1917	514	105.4672013
b1918	317	73.21202564
b1919	628	98.30865848
b1920	1524	293.9691317
b1921	10	2.799047065
b1922	3	0.643780825
b1923	565	58.3144154
b1924	23	2.525707287
b1925	11	4.135234496
b1926	8	3.377210885
b1927	2083	216.28959
b1928	1207	450.4599743
b1929	335	42.91872166
b1930	20	13.20576051
b1931	43	9.930968778
b1932	26	8.369150723
b1936	5	4.768746851
b1937	6	2.942998057
b1938	13	1.210727049
b1939	14	2.171790735
b1940	8	1.799212786
b1941	16	1.799212786
b1942	1	0.347989635
b1943	10	1.369746436
b1944	7	2.325917819
b1945	10	1.537387044
b1946	3	1.119618826
b1947	4	1.688605442
b1948	9	1.884236561
b1949	0	0
b1950	4	0.786297191
b1951	5	1.238040048
b1952	59	48.23246815
b1953	1272	861.9886413
b1954	7	12.43162972
b1955	1353	256.1868988
b1956	581	52.9609429
b1957	123	103.8492347
b1958	689	115.9647028
b1959	192	32.2100113
b1960	94	30.83587136
b1961	936	101.9160849
b1962	459	101.894965
b1963	64	27.01768708
b1967	1798	326.0613868
b1968	69	7.844746475
b1969	50	11.49608616
b1970	12	4.478475303
b1971	289	44.43048559
b1972	158	38.38391333
b1973	32	7.594833694
b1974	69	20.0772325
b1975	61	104.7216808
b1976	2168	419.7644596
b1977	49	99.61661185
b1978	414	9.038584536
b1981	290	34.02213015
b1982	700	74.33345607
b1983	84	18.10128512
b1984	6	12.19795247
b1985	121	12.56410965
b1986	24	48.79180988
b1987	28	4.549113715
b1988	55	9.256979181
b1989	4	8.131968314
b1990	1471	243.601696
b1991	221	31.61679162
b1992	88	18.27506858
b1993	140	39.61728153
b1994	0	0
b1996	12	2.046455602
b1997	0	0
b1999	55	15.39475886
b2000	371	18.37251431
b2001	46	4.636229815
b2002	6	2.073924805
b2003	0	0
b2004	0	0
b2005	0	0
b2006	22	20.23311164
b2007	1012	473.8226871
b2008	456	66.53009771
b2009	455	148.3140635
b2010	102	13.50450265
b2011	879	95.10644455
b2012	60	40.65984157
b2013	263	38.37152565
b2014	575	65.37288729
b2015	341	56.65271259
b2016	2492	466.7059827
b2017	103	63.1518333
b2018	3	9.088670469
b2019	4433	761.0347724
b2020	5861	693.9217314
b2021	3586	517.3328937
b2022	2510	363.1213192
b2023	945	247.0549764
b2024	1102	230.7142989
b2025	974	193.6810883
b2026	1116	281.7487845
b2027	4427	697.2520396
b2028	130	17.21162102
b2029	4170	457.9217125
b2030	0	0
b2032	840	115.9841057
b2033	298	77.90728358
b2034	1005	156.3745569
b2035	713	94.39912147
b2036	872	122.038452
b2037	813	100.6526559
b2038	311	86.11433829
b2039	668	117.0192084
b2040	1066	183.0054291
b2041	1869	265.9063783
b2042	3585	619.5850355
b2043	44	4.873351621
b2044	86	10.88258495
b2045	43	5.186431001
b2046	16	1.671479626
b2047	4	0.443031966
b2048	12	1.352362345
b2049	4	0.430083223
b2050	8	1.009852274
b2051	0	0
b2052	6	0.959673279
b2053	7	0.963949898
b2054	1	0.28143424
b2055	1	0.206837213
b2056	1	0.126853365
b2057	5	0.634266823
b2058	0	0
b2059	2	0.367874757
b2060	8	0.571455933
b2061	2	0.69597927
b2062	3	0.406598416
b2063	449	43.7966046
b2064	1187	98.92140312
b2065	1880	499.0960622
b2066	917	220.6904734
b2067	513	23.888576
b2068	315	57.32606638
b2069	247	28.20645033
b2070	92	7.30081182
b2071	10	3.344315973
b2072	13	2.635952984
b2073	29	6.788961426
b2074	159	19.68483676
b2075	183	9.053747624
b2076	157	7.880981638
b2077	79	8.62011613
b2078	73	8.03350431
b2079	188	40.17619754
b2080	2529	1173.421049
b2081	1017	115.3700615
b2082	22	15.52129112
b2083	7	5.077707914
b2085	5	2.429361603
b2086	618	106.0950799
b2088	0	0
b2089	5	0.891046124
b2091	14684	2179.430002
b2092	48509	5519.145337
b2093	3600	1951.672395
b2094	12120	4133.840317
b2095	66477	8132.373947
b2096	88547	16001.36441
b2097	5046	740.4029726
b2098	58	7.012072834
b2099	73	11.22292542
b2100	72	11.51607935
b2101	304	62.87851269
b2102	87	16.41287378
b2103	282	54.39586296
b2104	204	39.94868084
b2105	21	11.88518446
b2106	49	9.176803031
b2107	404	184.1327103
b2108	1	0.14928251
b2109	8	0.49821007
b2110	0	0
b2111	5	1.422720055
b2112	120	65.74782892
b2113	2655	369.5649924
b2114	3435	260.9306352
b2118	49	2.083914809
b2119	4	0.567520286
b2120	17	1.152028845
b2121	7	0.951232881
b2122	56	4.324045121
b2123	15	5.01647396
b2124	656	215.1950171
b2125	247	53.00462125
b2126	582	53.33529396
b2127	336	70.92142858
b2128	246	51.92461735
b2129	172	28.66803932
b2130	340	45.36486642
b2131	556	93.57964409
b2132	1015	68.24412922
b2133	3425	308.384521
b2134	484	80.15174771
b2135	1394	366.298151
b2136	611	163.0466669
b2137	700	141.9359299
b2139	11	1.183552491
b2140	144	23.46947817
b2141	59	22.8469586
b2142	196	43.51070403
b2143	621	108.4170555
b2144	58	12.44642928
b2145	43	27.68257547
b2146	43	5.362242222
b2147	106	13.25063445
b2148	531	81.15076985
b2149	795	80.75830466
b2150	4985	770.9903692
b2151	480	71.24260425
b2152	231	30.82142395
b2153	1541	355.8982067
b2154	971	179.2433494
b2155	195	15.12497119
b2156	1305	137.1647308
b2157	885	155.0329333
b2158	155	22.80823494
b2159	726	130.7370291
b2160	281	39.86830012
b2161	21	2.593649366
b2162	3	0.492061777
b2163	15	3.511531772
b2164	108	13.33876817
b2165	12	1.974535437
b2166	18	2.952370662
b2167	3278	299.3352545
b2168	1017	167.3418783
b2169	555	75.81928017
b2170	153	19.99968857
b2171	517	139.4071985
b2172	292	30.75402877
b2173	233	36.47439081
b2174	67	14.49859337
b2175	2629	716.4020269
b2176	156	15.48051001
b2177	304	25.87892506
b2178	52	7.33733762
b2179	64	9.637888372
b2180	185	17.97727586
b2181	549	245.8682942
b2182	1261	163.5884373
b2183	1384	307.2388488
b2184	296	25.9705791
b2185	3069	1663.800717
b2186	1067	163.5509857
b2187	277	187.7129353
b2188	1775	155.7357362
b2189	2	4.013179168
b2190	297	17.70397268
b2192	0	0
b2193	307	73.20026416
b2194	644	94.49455298
b2195	57	15.78301377
b2196	225	17.88280069
b2197	94	30.25769877
b2198	9	6.621745627
b2199	295	61.76108726
b2200	57	13.28344145
b2201	98	24.26558494
b2202	64	16.39879514
b2203	24	8.240394558
b2204	51	9.120228352
b2205	68	15.09555038
b2206	731	45.41411657
b2207	11	6.437808249
b2208	104	32.46216038
b2209	775	244.873688
b2210	222	20.82613379
b2211	560	52.63025722
b2212	51	12.1042662
b2213	338	49.03615072
b2214	279	40.82155685
b2215	79667	11149.58412
b2216	1410	81.50221891
b2217	1628	386.3871642
b2218	1161	62.94143475
b2219	121	10.23283807
b2220	91	10.14442512
b2221	0	0
b2222	0	0
b2223	10	1.167856372
b2224	20	2.607719797
b2225	26	5.170131721
b2226	49	4.588401515
b2229	2	0.495216019
b2230	47	4.299495385
b2231	6836	401.9073716
b2232	689	147.2414899
b2233	451	18.56723594
b2234	2260	152.750096
b2235	1239	169.2614201
b2236	58	35.14285915
b2237	698	165.66231
b2238	7	4.450830394
b2239	849	121.7983109
b2240	699	79.47069255
b2241	384	36.42163341
b2242	168	20.6009864
b2243	59	7.654018875
b2244	17	2.918473073
b2245	32	6.149548178
b2246	23	2.754783065
b2247	74	9.480553441
b2248	19	3.749221662
b2249	1081	138.8383185
b2250	60	17.07264066
b2251	44	15.95851059
b2252	17	4.355929959
b2253	99	13.41774772
b2254	44	7.0158158
b2255	265	20.64773599
b2256	100	17.34089764
b2257	65	6.075608511
b2258	13	5.190170991
b2259	147	85.06587079
b2260	396	45.1216295
b2261	630	101.0796061
b2262	644	115.9705878
b2263	84	17.09963298
b2264	852	78.77935552
b2265	828	98.71305981
b2266	6470	3266.872107
b2267	168	56.18450835
b2268	369	62.10591487
b2269	8	1.019850812
b2270	16	1.430624055
b2271	1	0.158958228
b2272	12	3.678747571
b2273	5	1.077457447
b2274	2	0.730531432
b2275	17	3.09378771
b2276	7413	785.5715646
b2277	6006	606.5172759
b2278	15355	1287.981051
b2279	495	252.4130759
b2280	4765	1326.536489
b2281	4761	1354.714036
b2282	5585	882.3351919
b2283	12230	692.9319682
b2284	5297	611.6783909
b2285	2147	662.1305059
b2286	9152	789.5319409
b2287	4906	1143.308136
b2288	4734	1647.382932
b2289	2289	376.6426347
b2290	1145	145.2471024
b2291	136	35.02167687
b2292	386	32.53674611
b2293	1398	331.799297
b2294	522	162.9350742
b2295	1878	636.3265206
b2296	3260	418.6983519
b2297	3477	250.4532507
b2298	44	4.469642019
b2299	1648	468.9285301
b2300	1226	341.3082341
b2301	689	165.0474375
b2302	350	83.45306989
b2303	380	161.7432816
b2304	1441	249.0438037
b2305	27	4.682042363
b2306	204	40.72288008
b2307	102	21.98013193
b2308	338	76.01674019
b2309	1804	355.9787304
b2310	2911	574.4202241
b2311	205	55.56845015
b2312	430	43.76691774
b2313	392	123.8586912
b2314	2621	610.8052641
b2315	456	55.52038887
b2316	4321	729.6464116
b2317	805	188.4522051
b2318	414	78.67904398
b2319	1272	193.8199312
b2320	1118	151.9254801
b2321	401	62.20629175
b2322	65	8.518219566
b2323	6041	764.438322
b2324	383	29.48496932
b2325	228	126.2641102
b2326	265	74.5800737
b2327	405	77.25369898
b2328	510	95.5136642
b2329	1492	212.2698322
b2330	1219	201.8697943
b2331	458	128.1963556
b2332	204	38.34490169
b2333	13	3.719622544
b2334	1	0.315966049
b2335	0	0
b2336	3	0.615567323
b2339	2	0.547898574
b2340	1432	455.256366
b2341	2261	162.8630428
b2342	1646	193.9886934
b2343	830	449.9689134
b2344	8830	1017.375335
b2345	12	1.750792045
b2346	2369	484.1640553
b2347	75	12.42020884
b2348	1	2.06009864
b2349	20	2.668521554
b2350	171	72.78447673
b2351	271	45.46308887
b2352	146	16.93549557
b2353	6	3.185719546
b2354	12	4.204282938
b2355	1	0.266852155
b2356	0	0
b2357	0	0
b2358	2	0.436461576
b2359	6	2.553841289
b2360	8	1.498253556
b2361	0	0
b2362	0	0
b2363	0	0
b2364	30	4.952160191
b2365	20	2.309527623
b2366	181	21.04276827
b2367	12	1.204736047
b2368	2	0.265476629
b2369	249	62.55665381
b2370	366	15.73447625
b2371	18	2.426817769
b2372	4	0.653999568
b2373	5	0.455774035
b2374	3	0.370521338
b2375	7	1.700553122
b2376	2	1.119618826
b2377	130	82.65827875
b2378	2853	478.6206367
b2379	485	60.48110413
b2380	520	47.31675321
b2381	171	35.94661912
b2382	133	23.95044747
b2383	66	4.085532158
b2384	24	3.572425387
b2385	10	1.422720055
b2386	6	0.742824029
b2387	1	0.472499688
b2388	2830	452.6458967
b2389	105	12.90634589
b2390	995	470.1371895
b2392	652	81.30655648
b2393	947	121.6280182
b2394	0	0
b2395	268	18.90775464
b2396	0	0
b2397	0	0
b2398	115	51.50246599
b2399	71	27.91355027
b2400	3441	375.4660709
b2401	1	2.032992079
b2402	24	48.79180988
b2403	0	0
b2404	0	0
b2405	107	18.68055546
b2406	71	8.727148175
b2407	11	2.037867359
b2408	44	8.886700014
b2409	98	16.33411543
b2410	481	74.39245087
b2411	1141	87.44689538
b2412	5718	895.109728
b2413	769	155.9267573
b2414	2742	435.8634622
b2415	4085	2446.367135
b2416	9807	876.8831319
b2417	7568	2292.768604
b2418	235	42.61647714
b2419	34	14.00867075
b2420	44	9.249422463
b2421	339	57.43202622
b2422	114	16.0417517
b2423	53	9.348050334
b2424	50	9.263033451
