Gene_id	ERY_2_readcount	ERY_2_fpkm
b1214	1068	216.1654603
b1215	5027	963.9241003
b1216	68	10.12562086
b1217	95	67.42356216
b1218	480	113.0660099
b1219	613	283.8946974
b1220	163	19.15638095
b1221	714	179.8114286
b1222	1004	91.59793943
b1223	811	95.51722291
b1224	5469	239.4816003
b1225	3581	381.4747257
b1226	760	175.2443641
b1227	960	232.1355247
b1229	0	0
b1230	36	69.43583194
b1231	44	84.86601681
b1232	332	64.56699543
b1233	332	118.5838282
b1234	822	148.7454494
b1235	782	126.4354522
b1236	983	177.2922301
b1237	15434	6111.927909
b1238	140	37.13980583
b1241	8084	495.2679949
b1242	224	56.6725926
b1243	35157	3531.764386
b1244	2596	462.1097441
b1245	3975	716.9243282
b1246	6265	1012.938757
b1247	7804	1273.067019
b1248	340	168.9137662
b1249	1383	155.1929657
b1250	226	29.54683527
b1251	496	273.7948629
b1252	701	159.6193691
b1253	111	45.60895811
b1254	2394	726.826
b1255	1010	222.5607143
b1256	52	13.34143528
b1257	5	1.61682164
b1258	4	1.308947819
b1259	117	106.5647143
b1260	497	100.9678067
b1261	761	104.491364
b1262	733	88.23216489
b1263	213	21.87997315
b1264	274	28.74032356
b1265	4	14.57295238
b1266	428	79.55642372
b1267	419	110.6171567
b1268	43	3.71817812
b1269	1779	332.9445499
b1270	234	64.91251632
b1271	219	47.30449464
b1272	1535	239.6730204
b1273	807	525.0166327
b1274	3733	235.5694193
b1275	2037	342.5204308
b1276	3304	202.4202691
b1277	671	186.1380276
b1278	512	109.7257591
b1279	1016	539.0577532
b1280	1687	236.3901026
b1281	871	193.4914867
b1282	75	37.60222805
b1283	1218	911.8076713
b1284	797	174.2196457
b1285	288	23.77460509
b1286	1352	114.5501838
b1287	28	4.069574468
b1288	4114	854.8449539
b1289	137	63.44791768
b1290	167	33.92680829
b1291	391	64.55465689
b1292	141	25.94427129
b1293	230	39.03469388
b1294	1014	101.1198019
b1295	226	150.6167944
b1296	113	13.36642548
b1297	305	35.23850801
b1298	99	21.2165042
b1299	106	31.14380953
b1300	271	29.85839286
b1301	158	20.22125126
b1302	83	10.74841571
b1303	74	12.40489045
b1304	370	90.67251762
b1305	16	11.65836191
b1306	44	20.03780952
b1307	25	18.46235521
b1308	1996	1038.84332
b1309	7	0.683107143
b1310	8	1.014358634
b1311	12	2.230553936
b1312	20	3.889578038
b1313	32	4.982205942
b1314	19	3.947995655
b1315	30	4.657548702
b1316	64	4.626334089
b1317	2	0.496805195
b1319	3	0.542866604
b1320	43	7.056722437
b1321	373	43.74231147
b1322	191	29.48552865
b1323	714	75.91260701
b1324	5384	1740.993542
b1325	716	121.5166992
b1326	383	86.1333451
b1327	63	11.21452769
b1328	52	9.472419048
b1329	789	80.14446628
b1330	94	14.93303987
b1331	0	0
b1332	1091	693.274319
b1333	4533	781.4573322
b1334	3068	667.9753671
b1335	297	94.364103
b1336	47	5.04613528
b1337	23	2.607711915
b1338	29	3.626564237
b1339	244	44.00743046
b1340	208	60.46224924
b1341	997	132.5659993
b1342	148	24.65850174
b1343	784	93.54689957
b1344	472	82.67347986
b1345	41	5.43832871
b1346	0	0
b1347	0	0
b1348	3	2.522241758
b1349	25	5.06005291
b1350	29	1.827922228
b1351	14	8.316086957
b1352	1	0.738494209
b1353	2	0.670534619
b1355	23	27.93149207
b1356	290	99.67349506
b1357	18	9.936103897
b1358	17	6.588834853
b1359	33	6.305604396
b1360	18	3.95049914
b1361	24	7.869394286
b1362	0	0
b1363	174	19.56553792
b1365	5	3.105032468
b1366	7	2.533377484
b1368	18	3.162939826
b1370	10	1.671210136
b1372	48	2.339992354
b1373	0	0
b1374	0	0
b1375	0	0
b1376	377	142.0862857
b1377	5	0.722864701
b1378	1921	89.34460061
b1379	378	146.5046809
b1380	445	73.69277057
b1381	265	16.45667208
b1382	0	0
b1383	49	24.56678899
b1384	397	71.83934721
b1385	423	46.23269143
b1386	46	3.316404071
b1387	39	3.125064935
b1388	44	7.756571429
b1389	25	14.23139881
b1390	67	14.70463569
b1391	34	11.1930809
b1392	80	12.24617847
b1393	34	7.258013393
b1394	30	6.23367735
b1395	104	11.94002401
b1396	29	11.2397771
b1397	680	92.44036959
b1398	771	96.19645793
b1399	620	106.8836413
b1400	466	129.2702248
b1402	1	0.180955535
b1403	0	0
b1404	0	0
b1406	542	103.2039224
b1407	33	2.345127253
b1408	1	0.270537482
b1409	4	0.731084568
b1410	88	8.20661141
b1411	86	10.90435532
b1412	116	31.38234795
b1413	2316	97.28369826
b1414	318	65.0870626
b1415	10417	1185.987851
b1418	448	138.319548
b1419	226	212.9409852
b1420	1	0.975867347
b1421	91	9.091444242
b1422	1158	205.4644341
b1423	1078	131.498125
b1424	715	70.78574017
b1426	975	710.4314286
b1427	152	46.14768254
b1428	60	10.02726081
b1429	285	47.05390592
b1430	175	48.30050505
b1431	1926	471.9872134
b1432	392	55.93274152
b1433	54	7.528119534
b1434	55	16.7914605
b1435	601	50.21986457
b1436	16	11.35554731
b1438	38	14.93989723
b1439	221	25.75124581
b1440	3552	508.1458789
b1441	1008	162.9756213
b1442	461	80.23245678
b1443	380	78.36398922
b1444	1378	158.538382
b1445	111	104.5860591
b1446	618	432.9848352
b1447	134	48.81939048
b1448	175	55.28034682
b1449	291	45.96165979
b1450	88	21.66249678
b1451	345	26.89551661
b1452	673	103.8940355
b1453	33	3.606805714
b1454	97	25.73257975
b1455	0	0
b1456	11	0.885322954
b1457	7	2.376024845
b1459	12	1.866554622
b1460	0	0
b1461	36	25.22241758
b1462	35	10.06684211
b1463	93	18.02240122
b1464	563	103.2454554
b1465	578	139.1492259
b1466	463	109.0615887
b1467	1550	164.4762829
b1468	2062	90.36515982
b1469	422	49.80928109
b1471	1	0.123174842
b1472	0	0
b1473	26	4.832866861
b1474	904	48.62431946
b1475	259	47.97959322
b1476	163	40.86108781
b1477	431	247.9319399
b1478	1336	216.6483425
b1479	2375	229.3115851
b1480	4890	5809.380746
b1481	0	0
b1482	1857	704.7388691
b1483	91	16.09391586
b1484	145	24.08523665
b1485	65	11.88012422
b1486	54	8.654025975
b1487	145	15.32696878
b1488	102	28.73275405
b1489	222	15.16497857
b1490	173	20.50803223
b1491	289	35.89417533
b1492	20970	2238.243248
b1493	537	62.84000612
b1494	24	1.40725935
b1495	8	0.55270363
b1496	4	0.388957804
b1497	13	1.840495929
b1498	39	3.799098549
b1499	4	0.860607424
b1500	0	0
b1501	44	3.163864662
b1502	3	0.537526932
b1503	2	0.650578231
b1504	2	0.617497982
b1505	4	0.534460356
b1506	1	0.807614356
b1507	86	10.65709103
b1508	5	3.070144462
b1511	2049	210.8755609
b1512	1379	236.9823271
b1513	1955	208.6678851
b1514	832	132.5586339
b1515	594	98.07024601
b1516	1196	191.6706494
b1517	733	137.1828865
b1518	204	114.9310162
b1519	580	125.28131
b1520	12	2.150107728
b1521	127	14.33960449
b1522	151	26.1137161
b1523	63	28.6905
b1524	328	58.00883958
b1525	249	29.38983647
b1526	174	32.34303207
b1527	1	0.146904762
b1528	97	13.35242174
b1529	401	98.71205921
b1530	136	51.25659114
b1531	162	69.16459822
b1532	72	53.89996086
b1533	335	61.0242381
b1534	271	37.39839106
b1535	200	36.8003848
b1536	354	147.6762923
b1537	48	15.16260941
b1538	781	62.58142858
b1539	1458	319.9904303
b1540	501	119.558665
b1541	19	15.26945378
b1542	24	2.693153418
b1544	0	0
b1545	0	0
b1546	0	0
b1547	1	0.170244771
b1548	0	0
b1549	0	0
b1550	70	65.95517242
b1551	25	26.27335165
b1552	419	322.5035413
b1553	0	0
b1554	6	1.842086677
b1555	4	2.101868132
b1556	4	3.036031746
b1557	3255	2470.570833
b1558	123	94.67287727
b1559	18	3.919021059
b1560	4	0.624555102
b1561	7	4.554047619
b1562	262	275.3447253
b1563	204	116.1282143
b1564	153	104.5153929
b1565	3	1.607310924
b1566	30	14.76988417
b1567	2	1.79175644
b1568	2	1.175238095
b1569	0	0
b1570	503	202.1193488
b1571	1	1.050934066
b1572	0	0
b1573	10	7.486105676
b1574	9	27.83983828
b1575	0	0
b1576	0	0
b1577	14	3.000313726
b1578	0	0
b1579	13	1.840495929
b1580	15	2.410966387
b1581	70	9.445432099
b1582	78	39.10631717
b1583	117	56.08669173
b1584	77	22.50235294
b1585	136	31.35951778
b1586	323	173.0538095
b1587	25	1.688769204
b1588	118	7.980855729
b1589	42	11.14194175
b1590	134	25.69441604
b1591	423	112.762662
b1592	113	14.73815888
b1593	182	42.87086207
b1594	350	46.995086
b1595	41	7.518763184
b1596	104	13.59677375
b1597	31018	16457.17853
b1598	5482	1093.370323
b1599	11	5.464857143
b1600	19	8.510843092
b1601	32	5.068853002
b1602	3421	403.7856649
b1603	1059	113.2540844
b1604	1636	283.8255964
b1605	149	17.6629873
b1606	112	25.39684647
b1607	316	154.1870408
b1608	189	43.03575
b1609	282	35.50897959
b1610	62	10.92971429
b1611	3145	367.2430708
b1612	6445	641.5483477
b1613	1087	151.538258
b1614	4714	512.1538086
b1615	3	0.388496953
b1616	22	2.625040549
b1617	88	7.96204352
b1618	484	134.2634953
b1619	923	197.0337165
b1620	185	29.47517701
b1621	106	10.90913102
b1622	389	54.3690391
b1623	1954	319.7105047
b1624	1044	164.4181803
b1625	91	69.06972223
b1626	629	233.8364043
b1627	713	200.8475847
b1628	554	156.8668838
b1629	653	48.15859264
b1630	387	59.91217321
b1631	201	53.06455487
b1632	248	58.41743843
b1633	98	25.26207547
b1634	2298	250.6635073
b1635	639	172.8734512
b1636	654	124.0977976
b1637	3513	451.7186622
b1638	559	139.4911024
b1639	61	30.30511688
b1640	330	48.74061776
b1641	4897	1715.474707
b1642	1614	608.295133
b1643	48	33.2041953
b1644	87	16.62386613
b1645	87	7.085582287
b1646	1615	507.2266831
b1647	697	127.3914859
b1648	28	19.127
b1649	33	9.017014286
b1650	427	63.75666667
b1651	525	210.9595588
b1652	296	74.88878307
b1653	1129	40.08982271
b1654	2246	1058.109409
b1655	261	52.43851891
b1656	2533	713.530059
b1657	291	40.77624176
b1658	671	107.219858
b1659	114	20.03195223
b1660	47	6.357630835
b1661	2686	383.2534278
b1662	429	109.55251
b1663	939	112.0415034
b1664	2624	342.2383089
b1665	0	0
b1666	0	0
b1667	708	379.3253782
b1668	517	52.80992791
b1669	36	7.259588825
b1670	20	4.171646674
b1671	17	4.166034593
b1672	18	4.554047619
b1673	16	1.247328307
b1674	2	0.522952837
b1675	28	21.85942857
b1676	8045	933.4347286
b1677	9833	6802.017758
b1678	3385	552.1952666
b1679	326	128.168592
b1680	1434	192.5455809
b1681	1841	237.2830661
b1682	895	196.4275961
b1683	2128	234.46
b1684	857	380.7628107
b1685	162	140.524898
b1686	115	45.87288843
b1687	1505	80.71256134
b1688	541	79.68969581
b1689	4	1.836926771
b1690	4	0.539738977
b1691	0	0
b1692	3	0.567286209
b1693	139	30.02431395
b1694	4	0.410891515
b1695	4	0.569255952
b1696	34	6.112011279
b1697	5	1.071540616
b1698	33	5.76167047
b1699	28	3.558511628
b1700	1	0.557638484
b1701	25	2.488550612
b1702	6360	438.2911908
b1703	167	32.82845838
b1704	436	68.27156775
b1705	13	11.10049107
b1706	1945	221.9028631
b1707	69	15.8434934
b1708	1568	552.832
b1709	541	118.2595086
b1710	828	245.9185714
b1711	335	55.98553954
b1712	6006	3282.1932
b1713	11287	774.8975198
b1714	3190	531.4906795
b1715	113	411.6859048
b1716	10341	4748.914934
b1717	3291	2724.976494
b1718	16599	5011.666504
b1719	14825	1259.976783
b1722	87	18.7921965
b1723	1931	340.4077143
b1724	337	189.8615317
b1725	1631	310.5638328
b1726	577	176.1576856
b1727	341	83.56575273
b1728	38	10.5413488
b1729	1116	131.4392365
b1730	3	0.61173774
b1731	21	14.16814815
b1732	1803	130.6782152
b1733	147	32.13336
b1734	22	2.665783972
b1735	39	7.584677174
b1736	32	14.94661783
b1737	107	12.90816146
b1738	192	98.06098799
b1739	4051	1959.127105
b1740	887	175.6278364
b1741	146	26.95503861
b1742	11	3.130907738
b1743	352	118.742575
b1744	1469	248.5410261
b1745	3214	392.0547067
b1746	5290	586.3913649
b1747	2125	336.6035197
b1748	4145	556.5560899
b1749	518	105.2340521
b1750	2	0.461169379
b1751	3	0.725423515
b1752	31	7.178414044
b1753	51	15.22992974
b1754	370	51.979361
b1755	70	7.471484375
b1756	31	7.77112713
b1757	135	16.92100262
b1758	118	31.15232574
b1759	45	18.0822479
b1760	134	80.47152277
b1761	1155	140.8908482
b1762	48	7.559456567
b1763	1667	139.2953648
b1764	2167	340.2972824
b1765	649	192.7550155
b1766	604	53.32429264
b1767	670	108.0075011
b1768	375	95.76268358
b1769	14	1.688918322
b1770	27	5.832060983
b1771	21	3.509541285
b1772	6	1.037631103
b1773	3	0.587619048
b1774	5	0.785180624
b1775	8	0.950409938
b1776	11	1.674468763
b1777	758	455.204584
b1778	1554	615.3904348
b1779	13273	2184.790628
b1780	96	17.78394189
b1781	555	106.4209023
b1782	940	206.303844
b1783	7662	649.1741927
b1784	2042	260.7298665
b1785	10	1.110743322
b1786	583	64.10486347
b1787	459	149.3077041
b1788	12	18.73665306
b1789	165	60.5168744
b1790	60	11.96684046
b1791	37	5.131972444
b1792	85	40.04421182
b1793	166	106.7254454
b1794	827	132.1472765
b1795	1311	863.184062
b1796	11	9.854660422
b1797	13	5.920261905
b1798	124	31.81419182
b1799	602	106.8131169
b1800	205	30.94739542
b1801	26	2.947848252
b1802	29	4.226156191
b1803	38	6.449210293
b1804	724	105.2275684
b1805	2459	239.1118099
b1806	2036	573.5283064
b1807	1130	266.1762315
b1808	675	57.9086118
b1809	251	119.2764472
b1810	373	203.8391714
b1811	387	352.4832857
b1812	204	24.55574575
b1813	223	63.14316803
b1814	14104	1693.985608
b1815	132	13.53398017
b1816	1315	138.4641068
b1817	2673	450.8507143
b1818	1814	371.2828037
b1819	2435	468.5537727
b1820	79	28.21723623
b1821	123	35.56494331
b1822	457	92.4977672
b1823	3438	2684.025551
b1824	1449	1649.70375
b1825	304	173.0538095
b1826	18	20.49321429
b1827	536	110.9531602
b1828	76	9.068321897
b1829	10733	1995.044616
b1830	5319	425.5867517
b1831	4166	977.1070755
b1832	952	313.4062651
b1833	334	42.64631509
b1834	654	40.70633908
b1835	44	5.009452381
b1836	715	494.6041592
b1837	175	149.4296875
b1838	201	50.15690803
b1839	636	304.8815038
b1840	741	139.1566716
b1841	617	269.7453486
b1842	89	63.16523191
b1843	163	40.6745075
b1844	513	126.8539237
b1845	568	45.18251612
b1846	679	168.6653636
b1847	1176	540.0564706
b1848	483	272.1160825
b1849	43	5.979360233
b1850	1025	261.7513351
b1851	368	33.29581836
b1852	1497	166.2782753
b1853	618	116.4579902
b1854	2436	276.7649065
b1855	663	111.8271693
b1856	3041	376.8396955
b1857	1962	344.760441
b1858	795	172.4032313
b1859	538	112.2172955
b1860	1026	166.3781433
b1861	394	105.5467507
b1862	10	2.7188344
b1863	438	137.5636453
b1864	1295	286.5178138
b1865	759	274.6905014
b1866	7363	680.8416776
b1867	392	113.3451852
b1868	99	19.81761382
b1869	494	204.5181385
b1870	285	62.80178572
b1871	1934	326.2047443
b1872	52	3.508303351
b1873	15	2.233592838
b1874	2880	632.0798623
b1875	540	156.1387755
b1876	2543	240.4348048
b1877	10	3.352673094
b1878	6	2.502988005
b1879	58	4.573762111
b1880	6	0.856113391
b1881	40	10.16717608
b1882	13	5.464857143
b1883	9	1.40524898
b1884	17	3.237023395
b1885	11	1.125719636
b1886	9	0.887792677
b1887	17	5.529914966
b1888	45	3.754482007
b1889	9	1.591705964
b1890	7	1.292364865
b1891	222	62.86001481
b1892	218	101.8238339
b1893	0	0
b1894	0	0
b1895	112	42.80167832
b1896	1380	158.7684812
b1897	774	158.4194543
b1900	234	25.32230835
b1901	349	57.79500433
b1902	159	51.72096939
b1904	9	4.554047619
b1905	130	42.79707401
b1906	12	8.197285715
b1907	145	19.61396747
b1908	1022	251.5803604
b1909	4	7.537733991
b1910	0	0
b1911	25	53.92951128
b1912	1112	332.0721936
b1913	915	81.83869535
b1914	446	111.2934377
b1915	74	53.91992381
b1916	55	12.47166568
b1917	537	116.9174616
b1918	302	74.00837925
b1919	508	84.38138081
b1920	1263	258.5061637
b1921	2	0.594006211
b1922	2	0.455404762
b1923	519	56.83889494
b1924	14	1.63130064
b1925	10	3.98894682
b1926	5	2.23969555
b1927	1920	211.5428572
b1928	1120	443.5246377
b1929	309	42.00599147
b1930	14	9.808717949
b1931	45	11.02773863
b1932	19	6.489517858
b1936	7	7.084074074
b1937	2	1.04092517
b1938	7	0.691754069
b1939	27	4.444311532
b1940	8	1.909120399
b1941	9	1.073880225
b1942	0	0
b1943	6	0.872051672
b1944	1	0.352571429
b1945	7	1.141910448
b1946	8	3.168033126
b1947	0	0
b1948	6	1.332891986
b1949	0	0
b1950	6	1.251494002
b1951	7	1.839134615
b1952	51	44.23931973
b1953	1146	824.0429324
b1954	7	13.19103448
b1955	1425	286.3022584
b1956	487	47.10416688
b1957	103	92.27545668
b1958	613	109.475733
b1959	179	31.8634993
b1960	96	33.41568699
b1961	879	101.5562247
b1962	461	108.5904803
b1963	72	32.25161593
b1967	1862	358.2945071
b1968	64	7.720769474
b1969	29	7.075038266
b1970	7	2.772028986
b1971	254	41.43503625
b1972	111	28.61316712
b1973	36	9.066122449
b1974	69	21.30368039
b1975	66	120.2268571
b1976	1921	394.6612997
b1977	38	81.97285715
b1978	369	8.54825047
b1981	219	27.26204361
b1982	679	76.508
b1983	73	16.69182307
b1984	1	2.157180451
b1985	102	11.23821429
b1986	13	28.04334587
b1987	35	6.033753944
b1988	38	6.786423903
b1989	5	10.78590226
b1990	1252	220.0000368
b1991	224	34.00355556
b1992	73	16.08607143
b1993	85	25.52268446
b1994	0	0
b1996	1	0.180955535
b1997	0	0
b1999	52	15.44416149
b2000	288	15.13345055
b2001	43	4.598607772
b2002	4	1.467075743
b2003	0	0
b2004	0	0
b2005	1	0.437188571
b2006	36	35.13122449
b2007	886	440.1694026
b2008	387	59.91217321
b2009	414	143.1930922
b2010	126	17.70107969
b2011	910	104.4752101
b2012	42	30.20052632
b2013	254	39.32220154
b2014	452	54.52793441
b2015	327	57.64542857
b2016	2308	458.6505559
b2017	101	65.70840136
b2018	0	0
b2019	3877	706.2417048
b2020	5699	715.9591002
b2021	3607	552.1495719
b2022	2553	391.9039406
b2023	855	237.1803481
b2024	1013	225.036597
b2025	919	193.9074793
b2026	1040	278.6005602
b2027	3843	642.2460551
b2028	109	15.31283878
b2029	3655	425.8859884
b2030	0	0
b2032	792	116.036645
b2033	322	89.32406092
b2034	944	155.8557445
b2035	632	88.78636798
b2036	774	114.9402019
b2037	648	85.12565935
b2038	250	73.45238096
b2039	542	100.7466861
b2040	963	175.4219143
b2041	1721	259.8071587
b2042	3312	607.3693577
b2043	39	4.583428572
b2044	74	9.936103897
b2045	32	4.095443292
b2046	10	1.108490293
b2047	10	1.175238095
b2048	6	0.717486715
b2049	7	0.798622129
b2050	7	0.937598039
b2051	3	1.024660714
b2052	8	1.357728483
b2053	10	1.46119175
b2054	0	0
b2055	2	0.438944349
b2056	6	0.807614356
b2057	5	0.673011963
b2058	0	0
b2059	1	0.195173469
b2060	3	0.227386566
b2061	0	0
b2062	2	0.28762406
b2063	397	41.08992966
b2064	1076	95.14864541
b2065	1682	473.8087482
b2066	853	217.8281843
b2067	521	25.74313356
b2068	313	60.44170621
b2069	216	26.17315173
b2070	70	5.894298922
b2071	6	2.129165121
b2072	10	2.15151856
b2073	17	4.222844156
b2074	164	21.54414835
b2075	130	6.824509401
b2076	159	8.46893066
b2077	76	8.799346247
b2078	64	7.473308914
b2079	170	38.54878483
b2080	2591	1275.625663
b2081	868	104.4822908
b2082	24	17.96665362
b2083	7	5.387887324
b2085	1	0.515552561
b2086	589	107.2933619
b2088	0	0
b2089	5	0.945477014
b2091	13383	2107.670984
b2092	42744	5160.306047
b2093	3137	1804.553353
b2094	10631	3847.476575
b2095	60315	7829.284052
b2096	78825	15114.64436
b2097	5319	828.136044
b2098	55	7.055566734
b2099	55	8.972153519
b2100	100	16.97160603
b2101	265	58.16012622
b2102	73	14.61298797
b2103	263	53.82986624
b2104	205	42.59679522
b2105	17	10.20907378
b2106	33	6.557828572
b2107	351	169.7491024
b2108	2	0.316803313
b2109	9	0.594724477
b2110	1	0.227702381
b2111	6	1.811554854
b2112	82	47.67215806
b2113	2398	354.1818224
b2114	3464	279.2074505
b2118	46	2.075833432
b2119	0	0
b2120	20	1.438120301
b2121	7	1.009340369
b2122	55	4.506254016
b2123	8	2.838886828
b2124	661	230.0809281
b2125	238	54.19316667
b2126	549	53.38445857
b2127	301	67.41483607
b2128	217	48.60139345
b2129	166	29.35813223
b2130	307	43.46401925
b2131	498	88.93787115
b2132	834	59.49988064
b2133	3389	323.7832318
b2134	476	83.6421865
b2135	1573	438.5826677
b2136	552	156.3005774
b2137	670	144.1517435
b2139	13	1.484188221
b2140	136	23.51963834
b2141	55	22.5990333
b2142	209	49.23082513
b2143	510	94.47719129
b2144	53	12.06822619
b2145	51	34.83846429
b2146	29	3.83730889
b2147	84	11.14194175
b2148	437	70.86476473
b2149	707	76.2061933
b2150	4090	671.2091806
b2151	440	69.29501853
b2152	211	29.87266469
b2153	1461	358.0339142
b2154	948	185.6876191
b2155	200	16.46041308
b2156	1166	130.0412945
b2157	816	151.6776676
b2158	154	24.04537143
b2159	639	122.0994306
b2160	266	40.04550964
b2161	15	1.965775951
b2162	3	0.522120109
b2163	7	1.738818182
b2164	109	14.28463858
b2165	10	1.745960749
b2166	9	1.566360328
b2167	3028	293.3969402
b2168	905	158.0094477
b2169	431	62.47621827
b2170	120	16.64423495
b2171	438	125.3197607
b2172	229	25.59207128
b2173	226	37.53974816
b2174	73	16.76195678
b2175	2153	622.5310809
b2176	157	16.5314561
b2177	251	22.67238253
b2178	53	7.935272016
b2179	77	12.30391813
b2180	163	16.80701348
b2181	568	269.9164224
b2182	1156	159.1278302
b2183	1225	288.5538793
b2184	296	27.55703091
b2185	2785	1602.066015
b2186	966	157.1146429
b2187	253	181.9222181
b2188	1816	169.0661086
b2189	1	2.129165121
b2190	309	19.54445437
b2192	0	0
b2193	300	75.90079366
b2194	655	101.9795279
b2195	58	17.04095238
b2196	206	17.37284833
b2197	84	28.6905
b2198	0	0
b2199	338	75.08624855
b2200	71	17.55678087
b2201	93	24.43421703
b2202	47	12.77852168
b2203	13	4.736209524
b2204	41	7.77983135
b2205	48	11.30660099
b2206	510	33.61974841
b2207	1	0.621006494
b2208	69	22.85303896
b2209	669	224.29383
b2210	250	24.88550612
b2211	563	56.14442649
b2212	69	17.37673469
b2213	358	55.11039035
b2214	279	43.31520292
b2215	78323	11631.08712
b2216	1426	87.46224788
b2217	1654	416.5379592
b2218	1179	67.82175339
b2219	126	11.30660099
b2220	82	9.699529994
b2221	3	0.741835811
b2222	0	0
b2223	12	1.487035957
b2224	24	3.32041953
b2225	26	5.485956978
b2226	33	3.278914286
b2229	0	0
b2230	49	4.756269983
b2231	6836	426.4584867
b2232	704	159.6373207
b2233	366	15.98831107
b2234	2185	156.7022685
b2235	1108	160.6117166
b2236	49	31.50329412
b2237	715	180.0632653
b2238	1	0.674673721
b2239	617	93.92247513
b2240	299	36.07046989
b2241	144	14.49243883
b2242	93	12.1007551
b2243	48	6.607383951
b2244	21	3.8254
b2245	24	4.893901919
b2246	22	2.795973422
b2247	60	8.156503199
b2248	15	3.140722496
b2249	1023	139.4151835
b2250	44	13.2847356
b2251	41	15.77881288
b2252	8	2.17506752
b2253	95	13.66214286
b2254	40	6.767624945
b2255	230	19.01538794
b2256	73	13.43214045
b2257	53	5.256577651
b2258	13	5.507220377
b2259	131	80.43778492
b2260	415	50.17512643
b2261	647	110.1483667
b2262	732	139.8697702
b2263	62	13.39214003
b2264	796	78.09741986
b2265	857	108.4116336
b2266	6041	3236.588432
b2267	160	56.77773655
b2268	393	70.18591037
b2269	6	0.811612447
b2270	10	0.948759921
b2271	1	0.16866843
b2272	8	2.602312925
b2273	10	2.286551106
b2274	3	1.162735562
b2275	20	3.862089854
b2276	6771	761.3692946
b2277	5650	605.4204482
b2278	13706	1219.891401
b2279	411	222.3818105
b2280	3957	1168.888633
b2281	4095	1236.386188
b2282	5092	853.5905697
b2283	10950	658.3078737
b2284	4742	581.0392954
b2285	1881	615.5327118
b2286	8600	787.2323523
b2287	4627	1144.1581
b2288	4774	1762.785676
b2289	1812	316.3680876
b2290	945	127.1992611
b2291	140	38.254
b2292	316	28.26341829
b2293	1395	351.3122449
b2294	442	146.3919307
b2295	1792	644.2778948
b2296	3131	426.6949555
b2297	3332	254.669986
b2298	24	2.586914624
b2299	1425	430.2442778
b2300	1076	317.8479074
b2301	728	185.0426047
b2302	336	85.00888889
b2303	362	163.4940732
b2304	1244	228.1302781
b2305	33	6.072063492
b2306	168	35.58511628
b2307	75	17.14913329
b2308	282	67.29649408
b2309	1414	296.0654406
b2310	2341	490.1620909
b2311	211	60.6886767
b2312	416	44.92846979
b2313	328	109.9676775
b2314	2590	640.4515837
b2315	421	54.39018575
b2316	3921	702.5477003
b2317	675	167.6717533
b2318	402	81.06540854
b2319	1161	187.7129924
b2320	1048	151.1126725
b2321	381	62.71417384
b2322	112	15.57414758
b2323	4822	647.4580134
b2324	342	27.93693786
b2325	186	109.2971429
b2326	238	71.07300547
b2327	406	82.17525926
b2328	468	93.00193247
b2329	1340	202.290292
b2330	1147	201.5495544
b2331	455	135.1364131
b2332	185	36.89775808
b2333	6	1.821619048
b2334	3	1.005801928
b2335	3	0.958746867
b2336	3	0.653170176
b2339	3	0.872051672
b2340	1450	489.138448
b2341	2304	176.0983337
b2342	1591	198.9608173
b2343	768	441.7905564
b2344	7628	932.5711474
b2345	6	0.928870903
b2346	2102	455.8384808
b2347	64	11.24600827
b2348	0	0
b2349	36	5.096757957
b2350	145	65.4879575
b2351	240	42.72201024
b2352	139	17.10844916
b2353	13	7.324035347
b2354	8	2.974071915
b2355	2	0.56630644
b2356	0	0
b2357	0	0
b2358	0	0
b2359	1	0.451641086
b2360	7	1.391054546
b2361	0	0
b2362	0	0
b2363	0	0
b2364	23	4.028580586
b2365	26	3.18579116
b2366	179	22.08147694
b2367	6	0.639164578
b2368	3	0.422540501
b2369	221	58.91382579
b2370	389	17.74481994
b2371	20	2.86118175
b2372	6	1.04092517
b2373	6	0.580338812
b2374	7	0.91736211
b2375	7	1.804433962
b2376	0	0
b2377	72	48.57650794
b2378	2511	446.9790321
b2379	494	65.36657212
b2380	521	50.30372035
b2381	174	38.81163849
b2382	124	23.69378622
b2383	60	3.941002747
b2384	19	3.000933113
b2385	14	2.113480663
b2386	10	1.313667582
b2387	2	1.002726081
b2388	2538	430.7393612
b2389	105	13.6947494
b2390	1043	522.9216514
b2392	618	81.77437565
b2393	948	129.194129
b2394	0	0
b2395	252	18.8649863
b2396	3	6.471541354
b2397	1	2.157180451
b2398	81	38.49160249
b2399	49	20.4410687
b2400	3368	389.9499758
b2401	0	0
b2402	6	12.94308271
b2403	0	0
b2404	0	0
b2405	100	18.52493947
b2406	56	7.303866349
b2407	13	2.555508736
b2408	35	7.500784314
b2409	86	15.20963477
b2410	452	74.1776405
b2411	1088	88.47863946
b2412	5360	890.3232306
b2413	703	151.2517548
b2414	2503	422.1770812
b2415	3861	2453.466678
b2416	9708	921.056131
b2417	7404	2380.106017
b2418	216	41.56370222
b2419	29	12.67846857
b2420	29	6.468606414
b2421	394	70.82742482
b2422	113	16.87237315
b2423	58	10.85485323
b2424	44	8.649414183
b2425	83	13.38003371
b2426	3535	731.7526516
b2427	67	12.80228771
b2428	139	25.40518873
b2429	119	13.69090526
b2430	101	12.68851888
b2431	1667	303.6638953
b2432	569	161.9533185
