Gene_id	IPM_2_readcount	IPM_2_fpkm
b1515	328	50.37767915
b1516	868	129.4069652
b1517	684	119.0873295
b1518	232	121.5929953
b1519	628	126.1918853
b1520	99	16.50166102
b1521	202	21.21770046
b1522	571	91.86314967
b1523	50	21.18268775
b1524	485	79.7949791
b1525	265	29.09760132
b1526	236	40.8090964
b1527	6	0.81997501
b1528	139	17.79986054
b1529	409	93.66183017
b1530	264	92.5610411
b1531	159	63.15088786
b1532	59	41.08861076
b1533	238	40.33183748
b1534	183	23.49352642
b1535	3419	585.2412883
b1536	425	164.9339046
b1537	109	32.03116252
b1538	811	60.45452117
b1539	1056	215.6040315
b1540	1048	232.6580622
b1541	54	40.37171077
b1542	17	1.774648173
b1544	0	0
b1545	0	0
b1546	0	0
b1547	3	0.475125707
b1548	0	0
b1549	0	0
b1550	127	111.3186763
b1551	602	588.552832
b1552	9044	6475.816159
b1553	0	0
b1554	5	1.428046365
b1555	6	2.932987535
b1556	2	1.412179183
b1557	6971	4922.150544
b1558	273	195.4774227
b1559	18	3.645785302
b1560	21	3.050307036
b1561	23	13.92005195
b1562	144	140.7834017
b1563	186	98.49949805
b1564	125	79.43507907
b1565	4	1.99366473
b1566	5	2.290020298
b1567	2	1.666834446
b1568	0	0
b1569	0	0
b1570	573	214.1943544
b1571	2	1.955325023
b1572	0	0
b1573	32	22.28534821
b1574	10	28.77648147
b1575	0	0
b1576	1	0.794350791
b1577	18	3.588596513
b1578	0	0
b1579	12	1.580469967
b1580	5	0.747624274
b1581	14	1.757378539
b1582	61	28.45087603
b1583	223	99.4471446
b1584	162	44.0418663
b1585	121	25.95549588
b1586	177	88.21966428
b1587	284	17.84687265
b1588	439	27.62138591
b1589	62	15.3008929
b1590	166	29.61116772
b1591	376	93.24515818
b1592	127	15.40926784
b1593	388	85.02292601
b1594	517	64.57857239
b1595	45	7.676947239
b1596	245	29.79765645
b1597	41	20.2366648
b1598	610	113.1804922
b1599	237	109.5337527
b1600	522	217.5218952
b1601	442	65.13215991
b1602	817	89.70845387
b1603	983	97.7968629
b1604	1441	232.5657375
b1605	121	13.3437148
b1606	127	26.79038683
b1607	226	102.5847307
b1608	294	62.27710199
b1609	303	35.49320399
b1610	198	32.47101039
b1611	2305	250.3902321
b1612	3482	322.4398634
b1613	1944	252.1172142
b1614	3074	310.6906504
b1615	9	1.084232359
b1616	22	2.442021645
b1617	121	10.18452404
b1618	1413	364.6433031
b1619	416	82.61248223
b1620	304	45.05798538
b1621	131	12.54206597
b1622	466	60.59007156
b1623	1396	212.4864582
b1624	1634	239.3948942
b1625	23	16.24006061
b1626	197	68.13044061
b1627	229	60.01033602
b1628	183	48.20433399
b1629	211	14.47626596
b1630	102	14.68986391
b1631	107	26.27881263
b1632	62	13.58613766
b1633	86	20.62314506
b1634	472	47.89570596
b1635	1225	308.3024851
b1636	434	76.6107207
b1637	3305	395.3437159
b1638	820	190.354016
b1639	259	119.7014428
b1640	399	54.82308592
b1641	2922	952.2432863
b1642	1391	487.6985158
b1643	67	43.11615431
b1644	104	18.48670931
b1645	119	9.016059049
b1646	757	221.1764776
b1647	578	98.27633595
b1648	62	39.39979922
b1649	75	19.06441898
b1650	308	42.78208412
b1651	201	75.1362395
b1652	469	110.3853395
b1653	1927	63.65542191
b1654	1779	779.6689968
b1655	57	10.6536459
b1656	6381	1672.165739
b1657	642	83.687911
b1658	1316	195.6239795
b1659	202	33.02047274
b1660	97	12.20626166
b1661	2751	365.1607771
b1662	881	209.2928738
b1663	851	94.46183726
b1664	1616	196.0738334
b1665	0	0
b1666	1	1.980718855
b1667	424	211.3284613
b1668	767	72.88428339
b1669	68	12.75651159
b1670	48	9.313914615
b1671	22	5.015452526
b1672	31	7.296259115
b1673	31	2.248205376
b1674	6	1.459477051
b1675	24	17.43032592
b1676	5625	607.1471012
b1677	44224	28459.23594
b1678	1348	204.567855
b1679	249	91.07031799
b1680	1508	188.3645787
b1681	1932	231.6506759
b1682	926	189.0618685
b1683	1846	189.2092335
b1684	402	166.1549361
b1685	679	547.9255232
b1686	244	90.54439378
b1687	2304	114.9477823
b1688	669	91.67364813
b1689	7	2.990497094
b1690	1	0.125527039
b1691	2	0.240940524
b1692	5	0.879557969
b1693	156	31.34702883
b1694	6	0.573365984
b1695	6	0.794350791
b1696	35	5.853111089
b1697	7	1.395565311
b1698	15	2.436347473
b1699	30	3.546868647
b1700	2	1.0375194
b1701	12	1.111222964
b1702	10103	647.6934003
b1703	466	85.21841001
b1704	518	75.45649689
b1705	8	6.354806326
b1706	3083	327.2128251
b1707	175	37.38121368
b1708	180	59.0382007
b1709	199	40.46740668
b1710	401	110.7946668
b1711	265	41.19935599
b1712	2155	1095.568611
b1713	3514	224.4300445
b1714	770	119.3463627
b1715	15	50.8384506
b1716	14318	6116.8482
b1717	3976	3062.631509
b1718	18988	5333.262431
b1719	23934	1892.328891
b1722	25	5.023562313
b1723	1280	209.9136025
b1724	223	116.8760256
b1725	1536	272.0831363
b1726	647	183.7568578
b1727	294	67.02468376
b1728	63	16.25798167
b1729	214	23.44704403
b1730	8	1.51756569
b1731	61	38.28574675
b1732	2242	151.1668518
b1733	280	56.93906468
b1734	42	4.734401165
b1735	112	20.26301234
b1736	33	14.33905017
b1737	67	7.519152738
b1738	195	92.64951278
b1739	1048	471.492887
b1740	669	123.2279835
b1741	969	166.4272251
b1742	58	15.35744862
b1743	2335	732.7640874
b1744	2727	429.2150303
b1745	5541	628.7853902
b1746	5206	536.8457887
b1747	1470	216.6160069
b1748	1909	238.4535681
b1749	614	116.0401809
b1750	4	0.858032922
b1751	8	1.799591172
b1752	34	7.324183562
b1753	46	12.77906409
b1754	146	19.08075524
b1755	123	12.21314341
b1756	64	14.92504972
b1757	143	16.67407898
b1758	366	89.88827498
b1759	38	14.2048612
b1760	30	16.75992877
b1761	1270	144.1179292
b1762	75	10.98813774
b1763	3116	242.2211194
b1764	4003	584.7882695
b1765	1351	373.2757976
b1766	1527	125.4124622
b1767	428	64.18541846
b1768	210	49.88819919
b1769	29	3.254558648
b1770	92	18.48670931
b1771	27	4.197670233
b1772	4	0.643524691
b1773	6	1.093300013
b1774	7	1.022612512
b1775	10	1.105183709
b1776	19	2.690614377
b1777	562	313.9693323
b1778	1287	474.1238111
b1779	19592	3000.081097
b1780	300	51.70011926
b1781	1039	185.337369
b1782	1471	300.3347825
b1783	10208	804.5874477
b1784	3549	421.5552832
b1785	44	4.546528103
b1786	275	28.1299274
b1787	255	77.16550538
b1788	20	29.0505432
b1789	105	35.82575378
b1790	142	26.34693425
b1791	64	8.258022433
b1792	315	138.0526891
b1793	113	67.58523433
b1794	1291	191.9077185
b1795	449	275.0176424
b1796	0	0
b1797	1	0.423653755
b1798	35	8.353736015
b1799	316	52.15892984
b1800	189	26.54272697
b1801	7	0.738317747
b1802	20	2.711384032
b1803	36	5.683801931
b1804	910	123.0398672
b1805	1355	122.5731327
b1806	833	218.290873
b1807	971	212.7764463
b1808	1703	135.9150414
b1809	475	209.9849047
b1810	266	135.2302786
b1811	297	251.6503305
b1812	202	22.61975115
b1813	163	42.93610077
b1814	13541	1512.974637
b1815	450	42.9217688
b1816	8231	806.264522
b1817	1436	225.3210342
b1818	1114	212.1124868
b1819	1596	285.6977717
b1820	48	15.94931784
b1821	44	11.83540649
b1822	520	97.91109005
b1823	3007	2183.874585
b1824	669	708.5609053
b1825	580	307.1489724
b1826	30	31.77403163
b1827	724	139.4205994
b1828	183	20.31318005
b1829	5798	1002.58958
b1830	3284	244.4413935
b1831	2932	639.7353527
b1832	586	179.4658557
b1833	558	66.28003607
b1834	876	50.72264548
b1835	50	5.295671938
b1836	1041	669.9092035
b1837	193	153.3097026
b1838	176	40.85647172
b1839	187	83.39289704
b1840	653	114.0807843
b1841	541	220.0288142
b1842	50	33.01198091
b1843	672	155.9974375
b1844	460	105.8175895
b1845	894	66.15658638
b1846	3441	795.1595842
b1847	861	367.8311426
b1848	702	367.9236322
b1849	933	120.6928102
b1850	629	149.4270347
b1851	302	25.4192253
b1852	1481	153.0320027
b1853	622	109.0397113
b1854	2501	264.3388045
b1855	916	143.7284591
b1856	3960	456.508536
b1857	9410	1538.230933
b1858	4155	838.2292153
b1859	2508	486.6520386
b1860	801	120.8356051
b1861	588	146.5343576
b1862	11	2.782203764
b1863	584	170.630202
b1864	1639	337.3450224
b1865	816	274.7296404
b1866	5348	460.0406664
b1867	182	48.95554503
b1868	83	15.45637876
b1869	523	201.4281035
b1870	260	53.29837563
b1871	524	82.22021024
b1872	68	4.26791931
b1873	11	1.523768274
b1874	1809	369.3444062
b1875	274	73.70230405
b1876	2039	179.3418699
b1877	7	2.183246345
b1878	6	2.328478654
b1879	113	8.289675207
b1880	11	1.460112158
b1881	21	4.965616106
b1882	6	2.346390028
b1883	18	2.614548888
b1884	7	1.23996221
b1885	22	2.094468002
b1886	7	0.642363094
b1887	21	6.354806326
b1888	17	1.319471237
b1889	9	1.480731571
b1890	3	0.515254567
b1891	11	2.897528273
b1892	17	7.386783421
b1893	0	0
b1894	0	0
b1895	133	47.2833142
b1896	2369	253.5500831
b1897	1979	376.8138343
b1900	36	3.624127172
b1901	61	9.397410566
b1902	461	139.5031293
b1904	3	1.412179183
b1905	720	220.5041231
b1906	35	22.24182214
b1907	159	20.00820209
b1908	1910	437.3938768
b1909	4	7.012200083
b1910	0	0
b1911	40	80.2712378
b1912	915	254.192253
b1913	1712	142.4475081
b1914	732	169.9257801
b1915	112	75.9187529
b1916	104	21.93858449
b1917	297	60.15545749
b1918	180	41.03552067
b1919	474	73.24445467
b1920	281	53.50413715
b1921	5	1.381479636
b1922	0	0
b1923	502	51.14409259
b1924	36	3.902311773
b1925	8	2.968668648
b1926	4	1.666834446
b1927	1348	138.1657891
b1928	757	278.8746892
b1929	200	25.29276149
b1930	12	7.821300093
b1931	30	6.839253445
b1932	32	10.16769012
b1936	6	5.648716734
b1937	3	1.45252716
b1938	18	1.654777777
b1939	38	5.818858804
b1940	8	1.776015742
b1941	18	1.998017709
b1942	0	0
b1943	6	0.811251871
b1944	4	1.311960016
b1945	15	2.276348535
b1946	0	0
b1947	2	0.833417223
b1948	2	0.413320737
b1949	0	0
b1950	4	0.776159551
b1951	47	11.48753451
b1952	77	62.13588407
b1953	1237	827.4626763
b1954	17	29.80185035
b1955	2223	415.4921901
b1956	722	64.9652413
b1957	104	86.67539119
b1958	727	120.7828549
b1959	605	100.1865232
b1960	118	38.2097909
b1961	1441	154.8799309
b1962	476	104.3064762
b1963	37	15.41821863
b1967	1082	193.6873365
b1968	112	12.56932995
b1969	132	29.95837268
b1970	2	0.736789139
b1971	442	67.07640348
b1972	63	15.10765277
b1973	766	179.4573878
b1974	39	11.20169251
b1975	63	106.7607463
b1976	1355	258.9703029
b1977	18	36.12205701
b1978	534	11.50815287
b1981	282	32.65704572
b1982	907	95.07314371
b1983	196	41.69178376
b1984	0	0
b1985	197	20.19188462
b1986	14	28.09493323
b1987	27	4.330088853
b1988	49	8.140797646
b1989	2	4.01356189
b1990	772	126.1970542
b1991	198	27.96114783
b1992	65	13.32459391
b1993	84	23.46390028
b1994	0	0
b1996	14	2.356749366
b1997	0	0
b1999	51	14.09109229
b2000	212	10.36322262
b2001	38	3.780550143
b2002	4	1.36479062
b2003	2	1.374012179
b2004	2	0.826641473
b2005	2	0.81341521
b2006	24	21.7879074
b2007	1407	650.27
b2008	717	103.2611022
b2009	1080	347.5033332
b2010	192	25.09250004
b2011	1145	122.2899705
b2012	18	12.04068567
b2013	16	2.304292379
b2014	305	34.22897888
b2015	466	76.42167091
b2016	1854	342.7435906
b2017	61	36.91839865
b2018	0	0
b2019	281	47.61868207
b2020	289	33.7754304
b2021	241	34.31951427
b2022	207	29.56055976
b2023	95	24.5160041
b2024	102	21.07935757
b2025	139	27.28395612
b2026	167	41.61775123
b2027	6922	1076.158272
b2028	146	19.08075524
b2029	3298	357.4951175
b2030	0	0
b2032	732	99.76875561
b2033	297	76.64477071
b2034	711	109.202835
b2035	640	83.6416668
b2036	762	105.2687483
b2037	596	72.83585712
b2038	214	58.4915507
b2039	357	61.73240431
b2040	427	72.36006136
b2041	881	123.7256215
b2042	3367	574.4062523
b2043	45	4.919850059
b2044	100	12.4910198
b2045	37	4.405205322
b2046	33	3.402979452
b2047	14	1.530620018
b2048	15	1.668658116
b2049	36	3.820843887
b2050	20	2.492080912
b2051	6	1.906441898
b2052	13	2.052484031
b2053	20	2.718633722
b2054	6	1.666834446
b2055	9	1.837534359
b2056	13	1.627832162
b2057	30	3.756535759
b2058	6	1.87135401
b2059	11	1.997224845
b2060	12	0.846132326
b2061	1	0.343503045
b2062	9	1.204068567
b2063	644	62.00750415
b2064	1010	83.08549371
b2065	1018	266.7708387
b2066	444	105.4779069
b2067	927	42.61052777
b2068	568	102.0361835
b2069	279	31.4499506
b2070	178	13.9433655
b2071	7	2.310838664
b2072	11	2.201665184
b2073	23	5.314928927
b2074	179	21.8751987
b2075	301	14.69968649
b2076	364	18.03625343
b2077	139	14.97149287
b2078	128	13.9045335
b2079	333	70.24565996
b2080	735	336.6329837
b2081	1202	134.5987172
b2082	12	8.357005579
b2083	5	3.580172578
b2085	3	1.438824074
b2086	602	102.0158242
b2088	0	0
b2089	11	1.935027532
b2091	15152	2219.89684
b2092	42993	4828.492283
b2093	3510	1878.346964
b2094	9359	3150.973902
b2095	46172	5575.565181
b2096	47539	8480.031941
b2097	4921	712.7521807
b2098	47	5.608937039
b2099	55	8.346611293
b2100	62	9.788769992
b2101	322	65.74289596
b2102	126	23.46390028
b2103	116	22.08711712
b2104	131	25.32257426
b2105	22	12.29061443
b2106	12	2.218405117
b2107	211	94.92843431
b2108	0	0
b2109	6	0.368840029
b2110	3	0.635480633
b2111	8	2.247003342
b2112	37	20.01087949
b2113	4244	583.1307686
b2114	3200	239.9454896
b2118	65	2.728735994
b2119	1	0.140050828
b2120	38	2.54192253
b2121	11	1.475522313
b2122	72	5.487808761
b2123	8	2.640958473
b2124	757	245.125523
b2125	174	36.85787669
b2126	341	30.84681789
b2127	426	88.75893425
b2128	172	35.83694059
b2129	135	22.21097357
b2130	265	34.9020451
b2131	390	64.79410371
b2132	529	35.10906054
b2133	3695	328.4057255
b2134	592	96.7728706
b2135	1250	324.2248125
b2136	517	136.1838288
b2137	282	56.44268925
b2139	28	2.973836943
b2140	140	22.52336419
b2141	41	15.67200357
b2142	235	51.49584436
b2143	639	110.121254
b2144	77	16.31066957
b2145	15	9.532209488
b2146	39	4.80072536
b2147	66	8.144023641
b2148	73	11.01248337
b2149	76	7.620753937
b2150	645	98.47087279
b2151	396	58.01736726
b2152	407	53.60427305
b2153	2107	480.3435669
b2154	2517	458.6393555
b2155	118	9.034543933
b2156	1379	143.0739253
b2157	2668	461.3502932
b2158	248	36.02267357
b2159	370	65.77002351
b2160	271	37.95377442
b2161	25	3.047868741
b2162	2	0.323811787
b2163	12	2.773006397
b2164	111	13.53253721
b2165	1	0.162423165
b2166	0	0
b2167	1205	108.6176117
b2168	478	77.63827281
b2169	604	81.44940097
b2170	252	32.51596333
b2171	361	96.08733334
b2172	1344	139.7277661
b2173	135	20.86076241
b2174	36	7.689849671
b2175	1287	346.1856398
b2176	319	31.24752552
b2177	745	62.60272017
b2178	157	21.86749793
b2179	167	24.82462354
b2180	307	29.44793271
b2181	1051	464.6192312
b2182	950	121.6537231
b2183	1108	242.7974279
b2184	907	78.5527678
b2185	4988	2669.286228
b2186	654	98.95341278
b2187	260	173.9210152
b2188	2574	222.9270389
b2189	0	0
b2190	323	19.00557818
b2192	0	0
b2193	621	146.1605455
b2194	183	26.50551698
b2195	40	10.93300013
b2196	159	12.47424945
b2197	56	17.79345771
b2198	0	0
b2199	95	19.63273499
b2200	97	22.31370909
b2201	97	23.70831591
b2202	91	23.01641296
b2203	5	1.69461502
b2204	27	4.766104744
b2205	20	4.382625052
b2206	109	6.684428367
b2207	0	0
b2208	25	7.702795546
b2209	1296	404.2124662
b2210	319	29.54001046
b2211	413	38.31437974
b2212	112	26.23920031
b2213	514	73.6083482
b2214	241	34.80700737
b2215	57770	7980.807857
b2216	2988	170.4885414
b2217	2906	680.8135367
b2218	2031	108.687256
b2219	92	7.680028663
b2220	79	8.693154974
b2221	2	0.460076476
b2222	0	0
b2223	6	0.6916796
b2224	52	6.692656788
b2225	23	4.514611444
b2226	44	4.067076048
b2229	1	0.244415628
b2230	82	7.404534546
b2231	12976	753.0590583
b2232	1276	269.1695559
b2233	405	16.4584912
b2234	2625	175.1324578
b2235	896	120.8256014
b2236	60	35.88596513
b2237	724	169.6176877
b2238	2	1.255270385
b2239	174	24.64036325
b2240	57	6.396891136
b2241	28	2.621503899
b2242	17	2.05774681
b2243	14	1.792791709
b2244	10	1.69461502
b2245	22	4.173305647
b2246	28	3.310410737
b2247	60	7.587828448
b2248	11	2.142616692
b2249	1113	141.1052257
b2250	37	10.39239046
b2251	34	12.17258676
b2252	2	0.50585523
b2253	69	9.231192347
b2254	32	5.036626685
b2255	239	18.3818301
b2256	80	13.69385875
b2257	72	6.643136921
b2258	20	7.881930326
b2259	196	111.958835
b2260	542	60.96115095
b2261	926	146.6554681
b2262	812	144.3385381
b2263	48	9.64523964
b2264	860	78.49383756
b2265	1150	135.3338384
b2266	3847	1917.407054
b2267	150	49.51797137
b2268	329	54.65964134
b2269	6	0.755026494
b2270	8	0.706089592
b2271	1	0.156908798
b2272	15	4.539147375
b2273	3	0.638139547
b2274	1	0.360556387
b2275	12	2.155694019
b2276	6420	671.5696561
b2277	4496	448.1758312
b2278	8135	673.5680711
b2279	145	72.98589443
b2280	1441	395.9903098
b2281	1077	302.5028249
b2282	2768	431.6589916
b2283	8676	485.2303602
b2284	3570	406.93558
b2285	994	302.5953287
b2286	5695	484.9664593
b2287	3177	730.8314822
b2288	2925	1004.746406
b2289	550	89.33274068
b2290	561	70.24721869
b2291	392	99.64336319
b2292	3899	324.4175432
b2293	776	181.8001736
b2294	451	138.9584317
b2295	1441	481.9618903
b2296	3601	456.531822
b2297	3478	247.2952884
b2298	48	4.81310775
b2299	768	215.7123208
b2300	816	224.2387875
b2301	538	127.2143555
b2302	154	36.24593238
b2303	300	126.0457453
b2304	1092	186.2939197
b2305	24	4.108157625
b2306	63	12.41404026
b2307	39	8.295814115
b2308	99	21.9781948
b2309	406	79.08203427
b2310	587	114.337818
b2311	196	52.44387536
b2312	1772	178.0350484
b2313	1560	486.5520426
b2314	1149	264.3139355
b2315	407	48.91548321
b2316	4578	763.0768094
b2317	846	195.496951
b2318	433	81.22896351
b2319	662	99.57116657
b2320	1339	179.611307
b2321	796	121.8897792
b2322	116	15.00575132
b2323	8925	1114.823518
b2324	652	49.54659162
b2325	159	86.91735103
b2326	272	75.56316155
b2327	248	46.69605833
b2328	233	43.07403269
b2329	1011	141.9825237
b2330	908	148.4286596
b2331	983	271.5988964
b2332	224	41.56136108
b2333	3	0.84730751
b2334	6	1.87135401
b2335	2	0.594601761
b2336	5	1.01271814
b2339	0	0
b2340	933	292.7918174
b2341	2418	171.9263966
b2342	1628	189.3935871
b2343	4810	2574.031025
b2344	1156	131.4748298
b2345	1	0.144018274
b2346	1957	394.8049517
b2347	116	18.96225167
b2348	0	0
b2349	33	4.346292409
b2350	124	52.09890806
b2351	268	44.3801458
b2352	92	10.53409337
b2353	15	7.861616073
b2354	5	1.729199
b2355	1	0.263411661
b2356	0	0
b2357	1	0.308111822
b2358	0	0
b2359	7	2.94106739
b2360	3	0.554601279
b2361	0	0
b2362	1	0.420152484
b2363	0	0
b2364	33	5.377143814
b2365	23	2.62171382
b2366	110	12.62354304
b2367	4	0.396401174
b2368	7	0.917188542
b2369	901	223.4411902
b2370	1341	56.90681324
b2371	10	1.330849492
b2372	1	0.161391907
b2373	4	0.359918234
b2374	5	0.609573748
b2375	15	3.597060184
b2376	1	0.552591854
b2377	180	112.9743347
b2378	2542	420.9489949
b2379	772	95.02974302
b2380	904	81.19780803
b2381	305	63.28868341
b2382	285	50.66069378
b2383	63	3.84954614
b2384	20	2.938638763
b2385	24	3.370505012
b2386	11	1.344285953
b2387	6	2.798446822
b2388	1086	171.4613583
b2389	143	17.35059293
b2390	2686	1252.771361
b2392	445	54.77750731
b2393	710	90.01321678
b2394	0	0
b2395	446	31.06020407
b2396	7	14.04746661
b2397	0	0
b2398	236	104.3293421
b2399	110	42.68877532
b2400	3484	375.256699
b2401	0	0
b2402	31	62.21020929
b2403	0	0
b2404	0	0
b2405	147	25.33305844
b2406	173	20.99057746
b2407	5	0.914360622
b2408	15	2.990497094
b2409	62	10.20059527
b2410	920	140.4545782
b2411	506	38.28014287
b2412	1854	286.4878037
b2413	689	137.904301
b2414	839	131.6464817
b2415	2647	1564.760218
b2416	9502	838.6579126
b2417	6656	1990.474866
b2418	187	33.4746136
b2419	45	18.30184222
b2420	65	13.4877522
b2421	347	58.02941566
b2422	101	14.02918992
b2423	58	10.09804841
b2424	60	10.97232747
b2425	63	9.447853652
b2426	2088	402.0859275
b2427	71	12.62073424
b2428	44	7.481243567
b2429	47	5.030330902
b2430	56	6.544720078
b2431	2101	356.0386157
b2432	222	58.78195851
b2433	26	8.811998105
b2434	76	27.20931159
b2435	1543	270.4956182
b2436	838	142.0087387
b2437	152	22.01551137
b2438	113	34.39967017
b2439	84	19.41104478
b2440	174	29.88476488
b2441	156	17.46871871
b2442	480	60.55200072
b2443	32	7.602011305
b2444	5	3.099905525
b2445	4	1.653282946
b2446	1	0.365744249
b2447	8	2.054078812
b2448	1	0.403479767
b2449	24	9.313914615
b2450	123	23.15973861
b2451	58	6.300491742
b2452	61	7.582262804
b2453	61	7.831175472
b2454	26	4.73763339
b2455	95	10.31977096
b2456	11	5.825239132
b2457	48	24.9004656
b2458	51	7.64826248
b2459	32	6.070262759
b2460	22	4.77968339
b2461	8	2.54192253
b2462	7	3.177403163
b2463	3822	255.6638924
b2464	2076	332.9357207
b2465	5695	433.420623
b2466	2968	433.5877052
b2467	604	159.9292925
b2468	155	11.9393331
b2469	756	67.78460081
b2470	410	20.08069822
b2471	35	14.95248547
b2472	254	34.34299589
b2473	395	86.18535618
b2474	892	67.48199098
b2475	1024	180.7589355
b2476	1501	320.6240099
b2477	3189	469.924113
b2478	4167	723.016463
b2479	671	178.6000019
b2480	745	241.2397815
b2481	1	0.246788595
b2482	49	3.701462228
b2483	3	0.482643518
b2484	6	0.635480633
b2485	3	0.702835723
b2486	51	4.919850059
b2487	77	7.040576792
b2488	12	3.351985754
b2489	21	4.219792343
b2490	15	5.525918544
b2491	39	2.954842882
b2492	25	4.491029205
b2493	536	76.97573312
b2494	1106	115.2199311
b2495	382	161.8357344
b2496	1175	255.2785447
b2497	80	9.458316392
b2498	752	182.9211237
b2499	2435	357.7792694
b2500	546	130.3182818
b2501	2681	197.8198637
b2502	1382	136.6901532
b2503	37	2.514736193
b2504	164	130.2735297
b2505	2	0.587727753
b2506	21	5.931152571
b2507	4998	483.0619318
b2508	4155	431.970884
b2509	2932	326.1670398
b2510	133	93.9099157
b2511	1705	176.5367786
b2512	3113	402.6974472
b2513	1400	343.8349316
b2514	4721	564.7254713
b2515	4375	596.2954997
b2516	3312	498.1566521
b2517	2268	299.4846908
b2518	1131	399.2936641
b2519	434	28.61723419
b2520	6867	211.0687063
b2521	2102	378.944763
b2522	1020	200.2132032
b2523	2825	335.5575303
b2524	349	264.8152129
b2525	341	154.7849255
b2526	2645	217.9379284
b2527	365	107.8839213
b2528	1367	643.4829813
b2529	921	362.9628915
b2530	4617	579.5583369
b2531	1824	568.891619
b2532	5276	1085.925771
b2533	1118	212.0798051
b2534	13	2.31894687
b2535	3005	357.7741079
b2536	483	64.61834643
b2537	168	28.75710337
b2538	230	25.7551622
b2539	19	5.58341365
b2540	8	3.801005653
b2541	44	8.254213382
b2542	66	8.367425785
b2543	67	24.15727795
b2544	42	7.337508335
b2545	68	9.765578082
b2546	27	4.122036536
b2547	19	1.916528892
b2548	5	0.774976381
b2549	53	2.46292311
b2550	294	37.55403135
b2551	17369	2112.471408
b2552	1054	134.9716044
b2553	695	312.6789661
b2554	276	31.53126375
b2555	162	34.60432352
b2556	289	30.86620215
b2557	5127	201.117852
b2558	122	11.9504643
b2559	265	80.19160363
b2560	568	136.208679
b2561	95	17.06591098
b2562	43	25.1270503
b2563	66	26.4199822
b2564	482	100.4267754
b2565	174	36.40284117
b2566	1094	184.163129
b2567	889	199.0986017
b2568	1462	228.6948147
b2569	3925	332.5681977
b2570	606	192.5506317
b2571	2289	364.7937725
b2572	5100	1194.820728
b2573	3953	1046.689559
b2574	162	15.2233438
b2575	456	94.23712795
b2576	2096	239.4548145
b2577	216	37.3506984
b2578	80	20.750388
b2579	23729	9424.574956
b2580	245	54.15400173
b2581	2018	296.5086512
b2582	369	133.9956305
b2583	136	29.67394542
b2584	5751	329.6188607
b2585	2371	266.6769168
b2586	73	34.3630268
b2587	7622	894.8976224
b2588	0	0
b2589	0	0
b2590	0	0
b2591	0	0
b2592	6846	405.6410639
b2593	518	107.9275304
b2594	1216	189.0506298
b2595	3367	695.8254601
b2597	14447	6442.658736
b2598	7	22.24182214
b2599	442	58.0635534
b2600	465	63.20823404
b2601	554	78.89216144
b2602	19	7.917463619
b2603	201	59.06663914
b2604	185	22.99538719
b2605	118	37.26047933
b2606	6426	2816.274858
b2607	17429	3461.184983
b2608	10643	2956.686502
b2609	3608	2209.941323
b2610	10345	1158.422404
b2611	574	110.5351161
b2614	2297	589.777379
b2615	682	118.333868
b2616	517	47.44310282
b2617	948	422.7618524
b2618	93	48.74201965
b2619	431	137.8073724
b2620	1607	507.4372057
b2621	940229	395039.5502
b2622	458	56.24157096
b2623	44	7.012200083
b2624	2	1.432069031
b2625	4	0.432667665
b2626	3	0.729738525
b2627	309	21.51928937
b2628	548	51.68733011
b2629	8	4.621677328
b2630	1165	165.4379747
b2631	200	81.99750098
b2632	16	2.824358367
b2633	4	0.742167162
b2634	4	0.869033344
b2635	0	0
b2636	0	0
b2637	4	1.303550016
b2638	3	2.990497094
b2641	108	16.21226181
b2642	311	27.83584179
b2643	0	0
b2644	0	0
b2645	0	0
b2646	2	0.924335466
b2647	82	2.730028127
b2648	0	0
b2650	2	0.222001968
b2652	0	0
b2659	95	14.81488591
b2660	185	22.23431055
b2661	524	55.15392985
b2662	615	73.22165602
b2663	143	15.56723434
b2664	131	30.13500918
b2665	3889	1318.071563
b2666	91	87.28866047
b2667	402	204.3705714
b2668	1825	530.1724134
b2669	20	7.531622312
b2670	573	194.2028813
b2671	473	209.1007577
b2672	1337	617.9182587
b2673	24	14.87954652
b2674	28	10.39034027
b2675	286	20.33538024
b2676	62	9.849949805
b2677	70	8.8745425
b2678	40	5.728276124
b2679	54	8.293886201
b2681	172	22.268795
b2682	788	162.8483702
b2683	78	35.40534953
b2684	1314	377.4108706
b2685	488	63.45054705
b2686	275	27.25258073
b2687	1876	554.4937985
b2688	1807	177.0040082
b2689	226	80.34608277
b2690	547	147.1356216
b2691	6	11.88431313
b2692	7	13.86503198
b2693	35	69.32515992
b2694	0	0
b2695	20	32.79900039
b2696	4042	3314.338989
b2697	5809	336.7395206
b2698	106	32.26871715
b2699	7739	1111.408953
b2700	247	75.64516445
b2701	613	86.08831553
b2702	3	0.811251871
b2703	11	1.74757174
b2704	7	2.869912534
b2705	47	9.190027609
b2706	17	7.202113836
b2707	129	25.4192253
b2708	134	21.15637385
b2709	57	5.738201355
b2710	102	10.80317075
b2711	48	6.455676267
b2712	190	12.86192492
b2713	26	7.510225658
b2714	159	23.98609391
b2715	112	11.71585693
b2716	105	11.23797329
b2717	348	112.686502
b2718	9	3.33975223
b2719	23	4.567517047
b2720	5	1.404377089
b2721	16	1.427044227
b2722	1	0.165059905
b2723	23	1.920007166
