Gene_id	KAN_2_readcount	KAN_2_fpkm
b1205	10826	7225.192493
b1206	1143	126.6842286
b1207	1575	309.3554869
b1208	983	214.8322741
b1209	164	48.93784723
b1210	1904	282.0442621
b1211	391	67.22547868
b1212	354	79.0356108
b1213	36	17.05672129
b1214	429	98.61838267
b1215	1660	361.5160439
b1216	489	82.70031099
b1217	136	109.6257382
b1218	981	262.4492707
b1219	374	196.7224582
b1220	371	49.52053233
b1221	365	104.399274
b1222	1271	131.6991815
b1223	149	19.93116276
b1224	539	26.80640209
b1225	286	34.60294129
b1226	88	23.04616537
b1227	88	24.16788139
b1229	0	0
b1230	558	1222.364914
b1231	945	2070.134129
b1232	287	63.39279855
b1233	138	55.98246322
b1234	489	100.5000468
b1235	366	67.20920108
b1236	831	170.2247649
b1237	16173	7274.042731
b1238	83	25.00778459
b1241	1796	124.9700161
b1242	397	114.0777911
b1243	11854	1352.478503
b1244	898	181.5525315
b1245	993	203.4093761
b1246	1102	202.36213
b1247	984	182.3117413
b1248	273	154.0402837
b1249	1597	203.535563
b1250	187	27.76704554
b1251	115	72.09862687
b1252	913	236.1151662
b1253	140	65.33422481
b1254	343	118.2730953
b1255	363	90.84882026
b1256	61	17.77520342
b1257	78	28.64654472
b1258	4	1.486647032
b1259	15	15.51687839
b1260	171	39.45555695
b1261	448	69.86493989
b1262	413	56.46229758
b1263	73	8.516782876
b1264	56	6.671364222
b1265	7	28.96483966
b1266	271	57.21189176
b1267	177	53.07222174
b1268	144	14.14196512
b1269	920	195.5551797
b1270	183	57.65662428
b1271	255	62.55816585
b1272	723	128.2137495
b1273	420	310.3375678
b1274	5960	427.1621026
b1275	2380	454.5251763
b1276	1122	78.07146886
b1277	723	227.7909254
b1278	370	90.05874517
b1279	437	263.3349847
b1280	1013	161.2163878
b1281	1046	263.9130861
b1282	82	46.69299186
b1283	1087	924.2107842
b1284	349	86.64624894
b1285	305	28.59605988
b1286	1160	111.6252957
b1287	84	13.86614665
b1288	1659	391.5209316
b1289	94	49.4436125
b1290	101	23.30415937
b1291	162	30.37745377
b1292	124	25.91370937
b1293	108	20.81767536
b1294	499	56.51768115
b1295	166	125.6488689
b1296	2611	350.7754933
b1297	11053	1450.385259
b1298	2653	645.7455431
b1299	2056	686.0796123
b1300	5088	636.6925585
b1301	1290	187.5107553
b1302	686	100.8964794
b1303	824	156.8823042
b1304	16752	4662.578418
b1305	643	532.125483
b1306	2065	1068.078463
b1307	1067	894.9464456
b1308	2678	1583.017156
b1309	527	58.40996366
b1310	253	36.43406249
b1311	139	29.34484485
b1312	91	20.10015564
b1313	140	24.75627322
b1314	97	22.89182059
b1315	133	23.45164575
b1316	245	20.11447199
b1317	18	5.07825111
b1319	121	24.86810974
b1320	320	59.64445748
b1321	447	59.53686387
b1322	282	49.4436125
b1323	1519	183.4252006
b1324	1257	461.6500861
b1325	1306	251.7396668
b1326	395	100.8916373
b1327	42	8.491321074
b1328	182	37.65429156
b1329	1153	133.0182958
b1330	357	64.41308821
b1331	10	1.830900105
b1332	4144	2990.788096
b1333	2342	458.5555734
b1334	4809	1189.173995
b1335	130	46.91149281
b1336	55	6.706705788
b1337	66	8.498871152
b1338	65	9.232010027
b1339	203	41.58318566
b1340	742	244.9685908
b1341	98	14.79955311
b1342	772	146.0857331
b1343	383	51.90361942
b1344	641	127.5169109
b1345	65	9.79220481
b1346	0	0
b1347	4	3.546715061
b1348	2	1.909769648
b1349	88	20.22941183
b1350	103	7.373649247
b1351	15	10.1197033
b1352	2	1.677500367
b1353	109	41.50526981
b1355	39	53.79184509
b1356	337	131.5518998
b1357	23	14.41972537
b1358	14	6.162731843
b1359	38	8.246732572
b1360	68	16.95016435
b1361	22	8.192911791
b1362	0	0
b1363	212	27.07471785
b1365	48	33.8550074
b1366	127	52.2024783
b1368	99	19.75782586
b1370	41	7.782165309
b1372	169	9.357189824
b1373	0	0
b1374	0	0
b1375	0	0
b1376	307	131.411908
b1377	109	17.89777508
b1378	592	31.27146215
b1379	404	177.8388332
b1380	231	43.4472595
b1381	311	21.93522354
b1382	0	0
b1383	10	5.6942673
b1384	245	50.35278418
b1385	1666	206.8089552
b1386	76	6.223128009
b1387	93	8.46375185
b1388	43	8.609364785
b1389	2	1.293073199
b1390	21	5.234609578
b1391	15	5.608510262
b1392	50	8.692929071
b1393	30	7.273536746
b1394	11	2.595979655
b1395	58	7.562848292
b1396	13	5.722536712
b1397	975	150.5368799
b1398	665	94.23492356
b1399	411	80.47239141
b1400	121	38.122686
b1402	18	3.699388226
b1403	1	0.508750111
b1404	0	0
b1406	218	47.14535874
b1407	453	36.5625275
b1408	45	13.82692134
b1409	178	36.94989102
b1410	790	83.67463433
b1411	367	52.85099183
b1412	133	40.86623418
b1413	1754	83.67903059
b1414	352	81.82683436
b1415	3947	510.3759918
b1418	712	249.6727099
b1419	454	485.8388131
b1420	10	11.08348457
b1421	553	62.74832724
b1422	2171	437.4953635
b1423	490	67.88634296
b1424	503	56.55789733
b1426	1223	1012.114255
b1427	168	57.92967933
b1428	64	12.14777024
b1429	439	82.31914941
b1430	161	50.46903881
b1431	439	122.1867195
b1432	696	112.7910951
b1433	108	17.10023333
b1434	85	29.4734003
b1435	669	63.49108039
b1436	70	56.42501233
b1438	74	33.04313672
b1439	1061	140.4128612
b1440	307	49.88148342
b1441	127	23.32122551
b1442	96	18.9760551
b1443	57	13.35037084
b1444	124	16.20288775
b1445	148	158.3791725
b1446	751	597.5987524
b1447	152	62.89508041
b1448	196	70.31926392
b1449	241	43.23199644
b1450	110	30.75417339
b1451	288	25.49991998
b1452	982	172.175984
b1453	627	77.83266201
b1454	23	6.929868019
b1455	2	1.748380664
b1456	44	4.022048007
b1457	1	0.385512507
b1459	42	7.419835588
b1460	1	0.163766527
b1461	48	38.19539296
b1462	13	4.246724612
b1463	168	36.97639106
b1464	385	80.18789504
b1465	51	13.94468366
b1466	15	4.012985791
b1467	46	5.543894416
b1468	225	11.19903011
b1469	72	9.651967552
b1471	5	0.699483624
b1472	1	0.667392619
b1473	83	17.52246131
b1474	279	17.0441302
b1475	130	27.35178564
b1476	119	33.88089043
b1477	2012	1314.524603
b1478	467	86.01047132
b1479	973	106.6991002
b1480	441	595.038554
b1481	4	3.448195198
b1482	1060	456.8858637
b1483	90	18.07791657
b1484	97	18.29954047
b1485	86	17.85219454
b1486	78	14.19726117
b1487	62	7.443299499
b1488	15	4.799034554
b1489	117	9.077373859
b1490	81	10.9055718
b1491	303	42.74194684
b1492	68	8.243341645
b1493	3	0.398720644
b1494	189	12.58665243
b1495	95	7.454379
b1496	57	6.295103689
b1497	20	3.215933345
b1498	65	7.19142314
b1499	18	4.398485213
b1500	3	2.821250617
b1501	695	56.7591078
b1502	149	30.32150663
b1503	79	29.18650936
b1504	88	30.85842482
b1505	619	93.93591906
b1506	24	22.01409348
b1507	608	85.57153798
b1508	95	66.25184032
b1511	720	84.15934043
b1512	548	106.9591114
b1513	234	28.36679331
b1514	98	17.7335753
b1515	60	11.2509088
b1516	29	5.278468896
b1517	23	4.888879493
b1518	15	9.598069108
b1519	80	19.62609125
b1520	58	11.80300258
b1521	769	98.61553292
b1522	681	133.7594201
b1523	68	35.17159102
b1524	330	66.2856941
b1525	380	50.94093986
b1526	594	125.4017111
b1527	11	1.835329702
b1528	325	50.8109368
b1529	414	115.7475253
b1530	1052	450.3105122
b1531	1807	876.2187267
b1532	746	634.2789742
b1533	284	58.75724618
b1534	174	27.27208929
b1535	332	69.38186702
b1536	31	14.68773222
b1537	308	110.5017005
b1538	292	26.57436065
b1539	887	221.0999379
b1540	754	204.3620316
b1541	66	60.24199846
b1542	423	53.9107972
b1544	0	0
b1545	0	0
b1546	0	0
b1547	30	5.800702202
b1548	1	0.352656327
b1549	0	0
b1550	33	35.31427496
b1551	19	22.67851457
b1552	319	278.8667159
b1553	3	1.121702052
b1554	56	19.5268582
b1555	6	3.58081809
b1556	21	18.10302479
b1557	1033	890.4964099
b1558	148	129.3801691
b1559	58	14.34229397
b1560	583	103.386744
b1561	229	169.2078644
b1562	6669	7960.158615
b1563	3212	2076.675558
b1564	1123	871.2727217
b1565	11	6.693555385
b1566	18	10.0650022
b1567	74	75.29501646
b1568	7	4.671748333
b1569	3	2.418214814
b1570	80	36.5103021
b1571	20	23.8721206
b1572	0	0
b1573	237	201.5068591
b1574	216	758.8631847
b1575	8	7.881589024
b1576	6	5.818829397
b1577	53	12.90030674
b1578	0	0
b1579	58	9.326206702
b1580	51	9.310127035
b1581	81	12.41350271
b1582	87	49.54012551
b1583	70	38.11163114
b1584	124	41.15706782
b1585	187	48.97310142
b1586	110	66.93555385
b1587	108	8.285897979
b1588	134	10.29337477
b1589	27	8.135062458
b1590	226	49.21844935
b1591	109	33.00175112
b1592	284	42.06962733
b1593	454	121.4597033
b1594	925	141.0625308
b1595	248	51.65350122
b1596	376	55.83106483
b1597	43	25.91168042
b1598	966	218.8219639
b1599	600	338.550074
b1600	708	360.1950787
b1601	521	93.73094078
b1602	1486	199.2058859
b1603	1693	205.6365958
b1604	558	109.9481669
b1605	249	33.52453553
b1606	121	31.16252756
b1607	344	190.6359345
b1608	222	57.41245005
b1609	217	31.03375678
b1610	96	19.22090743
b1611	2323	308.0829787
b1612	3801	429.7242606
b1613	262	41.48389937
b1614	740	91.31204779
b1615	320	47.06541313
b1616	99	13.41634027
b1617	312	32.06136462
b1618	602	189.6682394
b1619	334	80.9787091
b1620	1772	320.6519943
b1621	1098	128.3429942
b1622	438	69.52831443
b1623	609	113.1710053
b1624	777	138.9811471
b1625	151	130.1693687
b1626	377	159.1799498
b1627	541	173.0851796
b1628	584	187.8105074
b1629	536	44.8963391
b1630	186	32.70412896
b1631	121	36.28101035
b1632	88	23.54284997
b1633	40	11.71085162
b1634	1561	193.3880013
b1635	573	176.0627984
b1636	233	50.21434257
b1637	1653	241.4061175
b1638	290	82.18985815
b1639	112	63.19601381
b1640	399	66.93226463
b1641	2484	988.3057929
b1642	601	257.2591424
b1643	102	80.13780233
b1644	352	76.39078593
b1645	511	47.26751033
b1646	338	120.5679287
b1647	283	58.74617505
b1648	42	32.58544462
b1649	972	301.6481159
b1650	2238	379.5275829
b1651	480	219.0618126
b1652	613	176.1453047
b1653	1486	59.93003584
b1654	872	466.5764813
b1655	200	45.63787762
b1656	2628	840.7908539
b1657	1737	276.4391566
b1658	1405	254.9849607
b1659	701	139.901373
b1660	155	23.81303119
b1661	2866	464.4529866
b1662	374	108.4731312
b1663	2932	397.3405017
b1664	789	116.8765351
b1665	0	0
b1666	7	16.9275037
b1667	757	460.6383115
b1668	268	31.0917638
b1669	136	31.14827249
b1670	62	14.68773222
b1671	74	20.59639464
b1672	59	16.95362639
b1673	135	11.95308749
b1674	73	21.67908369
b1675	109	96.64798541
b1676	807	106.3449755
b1677	72360	56850.69977
b1678	270	50.02456317
b1679	24	10.71669299
b1680	119	18.14750397
b1681	93	13.613865
b1682	44	10.9677534
b1683	143	17.8944646
b1684	40	20.18455726
b1685	25	24.6299657
b1686	127	57.53703812
b1687	763	46.4744974
b1688	1156	193.3963495
b1689	19	9.909939141
b1690	24	3.678074878
b1691	55	8.089367882
b1692	24	5.15439559
b1693	136	33.36435512
b1694	73	8.516782876
b1695	130	21.01243949
b1696	80	16.3335562
b1697	29	7.058658405
b1698	96	19.03668148
b1699	51	7.361495795
b1700	4	2.533367901
b1701	57	6.444168075
b1702	3643	285.13487
b1703	109	24.33582366
b1704	386	68.64773707
b1705	45	43.64122048
b1706	707	91.61113171
b1707	278	72.49902845
b1708	395	158.1720507
b1709	175	43.4472595
b1710	230	77.58439196
b1711	568	107.8114609
b1712	4145	2572.698437
b1713	3449	268.933234
b1714	947	179.2010224
b1715	18	74.48101628
b1716	17312	9029.519284
b1717	3777	3551.954526
b1718	38426	13176.83026
b1719	4186	404.0662703
b1722	152	37.28957337
b1723	603	120.7313248
b1724	50	31.99356369
b1725	1107	239.4032666
b1726	488	169.2119923
b1727	196	54.55261282
b1728	601	189.3531759
b1729	1114	149.015539
b1730	31	7.179451196
b1731	76	58.23618557
b1732	71	5.844553665
b1733	542	134.5623694
b1734	231	31.79067768
b1735	87	19.21663231
b1736	44	23.34162903
b1737	317	43.43355806
b1738	110	63.80772423
b1739	645	354.2791704
b1740	307	69.03886473
b1741	1142	239.4631773
b1742	106	34.26643978
b1743	132	50.57352957
b1744	93	17.87083208
b1745	331	45.85791739
b1746	513	64.58546543
b1747	419	75.38054546
b1748	1349	205.722545
b1749	705	162.6676471
b1750	14	3.6664354
b1751	22	6.041970347
b1752	23	6.048952593
b1753	100	33.91667408
b1754	186	29.67752577
b1755	133	16.12300645
b1756	66	18.79108209
b1757	76	10.81910787
b1758	291	87.25433066
b1759	107	48.83252906
b1760	141	96.170543
b1761	1326	183.7087567
b1762	343	61.3520379
b1763	1639	155.5484017
b1764	1377	245.5947304
b1765	669	225.6693836
b1766	738	73.9997173
b1767	114	20.8722612
b1768	121	35.09424832
b1769	431	59.05319723
b1770	156	38.27087793
b1771	307	58.27133537
b1772	83	16.30254312
b1773	91	20.24424278
b1774	40	7.134196962
b1775	144	19.42983033
b1776	159	27.48951158
b1777	427	291.2398713
b1778	654	294.1460425
b1779	3992	746.3057655
b1780	59	12.41350271
b1781	547	119.1260699
b1782	1375	342.7422938
b1783	567	54.56167472
b1784	91	13.19659751
b1785	37	4.667678866
b1786	427	53.32561025
b1787	224	82.75668475
b1788	77	136.5485298
b1789	210	87.47770368
b1790	432	97.85826956
b1791	100	15.75317603
b1792	81	43.34024654
b1793	281	205.1878978
b1794	262	47.54879694
b1795	160	119.6482189
b1796	32	32.56000712
b1797	28	14.48241983
b1798	309	90.04160419
b1799	287	57.83563764
b1800	122	20.91778081
b1801	70	9.013954252
b1802	25	4.137834238
b1803	54	10.40883768
b1804	837	138.166247
b1805	5795	640.0022084
b1806	3304	1057.067344
b1807	328	87.75062263
b1808	1180	114.9759278
b1809	254	137.0882474
b1810	261	161.9962104
b1811	126	130.3417785
b1812	306	41.83405099
b1813	160	51.45493353
b1814	2789	380.4533963
b1815	214	24.92016492
b1816	1214	145.1829701
b1817	2886	552.8606301
b1818	1614	375.1946326
b1819	2532	553.3624801
b1820	30	12.1701007
b1821	222	72.90469847
b1822	719	165.2834898
b1823	545	483.239927
b1824	51	65.94673316
b1825	685	442.8775708
b1826	75	96.98048995
b1827	840	197.4875432
b1828	151	20.46330687
b1829	6680	1410.241465
b1830	3038	276.0777543
b1831	2502	666.4932143
b1832	415	155.1687839
b1833	477	69.17337376
b1834	751	53.0896386
b1835	42	5.430907437
b1836	39	30.64092442
b1837	180	174.5648819
b1838	116	32.87594326
b1839	543	295.6373672
b1840	2244	478.6237129
b1841	764	379.3566429
b1842	10	8.060716047
b1843	259	73.40404572
b1844	260	73.02060419
b1845	420	37.9452048
b1846	2637	743.9637876
b1847	3198	1667.99923
b1848	2766	1769.883944
b1849	136	21.47883421
b1850	2683	778.1642004
b1851	428	43.98161557
b1852	350	44.153719
b1853	249	53.2924513
b1854	1022	131.8773365
b1855	887	169.9193967
b1856	2065	290.6335953
b1857	436	87.01426339
b1858	521	128.3221213
b1859	908	215.1042073
b1860	2212	407.398635
b1861	1008	306.6865376
b1862	92	28.40901118
b1863	518	184.7757013
b1864	516	129.6633077
b1865	278	114.2699919
b1866	2645	277.781004
b1867	176	57.79831951
b1868	41	9.321494711
b1869	356	167.3942033
b1870	75	18.77041741
b1871	389	74.51932956
b1872	1813	138.9239532
b1873	684	115.6789626
b1874	2470	615.6897932
b1875	146	47.94633323
b1876	1040	111.6785711
b1877	34	12.94659792
b1878	38	18.00431691
b1879	338	30.27246693
b1880	91	14.74711158
b1881	99	28.57992485
b1882	10	4.77442412
b1883	45	7.980108887
b1884	69	14.92215483
b1885	106	12.32051767
b1886	130	14.564579
b1887	42	15.51687839
b1888	135	12.79254096
b1889	85	17.07358787
b1890	117	24.53344286
b1891	111	35.69686013
b1892	72	38.19539296
b1893	0	0
b1894	0	0
b1895	27	11.71904102
b1896	175	22.86697868
b1897	92	21.38655898
b1900	149	18.31298915
b1901	89	16.73942033
b1902	326	120.4405323
b1904	64	36.78074878
b1905	267	99.83148266
b1906	50	38.79219598
b1907	849	130.433958
b1908	1356	379.1150829
b1909	2	4.280518177
b1910	0	0
b1911	10	24.5003343
b1912	266	90.21835305
b1913	371	37.6874755
b1914	501	141.9900653
b1915	142	117.5144924
b1916	507	130.5735659
b1917	233	57.61645682
b1918	154	42.86276722
b1919	375	70.74564616
b1920	544	126.4596531
b1921	18	6.071821979
b1922	32	8.275668475
b1923	1542	191.7998115
b1924	67	8.866787652
b1925	8	3.624380354
b1926	10	5.087501112
b1927	445	55.68557165
b1928	679	305.3901573
b1929	222	34.27608958
b1930	19	15.11900971
b1931	40	11.13318629
b1932	13	5.042985477
b1936	15	17.24097599
b1937	18	10.64014518
b1938	41	4.601750554
b1939	73	13.64737497
b1940	50	13.55185886
b1941	73	9.892856966
b1942	1	0.419375092
b1943	19	3.136390313
b1944	8	3.203484571
b1945	24	4.446627838
b1946	10	4.497645911
b1947	8	4.07000089
b1948	15	3.784604486
b1949	5	3.448195198
b1950	23	5.448674855
b1951	263	78.47959648
b1952	81	79.80108887
b1953	413	337.2879356
b1954	28	59.92725448
b1955	414	94.47040668
b1956	509	55.91568921
b1957	68	69.19001512
b1958	330	66.93555385
b1959	133	26.8891834
b1960	210	83.02024107
b1961	508	66.66024713
b1962	555	148.4804743
b1963	158	80.38251757
b1967	347	75.83601129
b1968	271	37.13089664
b1969	291	80.63235021
b1970	16	7.196233457
b1971	598	110.7951436
b1972	255	74.65667905
b1973	34	9.724863877
b1974	40	14.02655674
b1975	35	72.41209916
b1976	585	136.5018625
b1977	20	49.0006686
b1978	771	20.28573674
b1981	375	53.01894667
b1982	128	16.38070461
b1983	85	22.07422031
b1984	2	4.90006686
b1985	653	81.71388379
b1986	75	183.7525073
b1987	103	20.16704699
b1988	124	25.15154144
b1989	18	44.10060174
b1990	640	127.7273591
b1991	1447	249.4769226
b1992	648	162.1764064
b1993	651	222.0107216
b1994	1	0.183090011
b1996	12	2.466258817
b1997	0	0
b1999	212	71.51256998
b2000	513	30.61599467
b2001	87	10.56726748
b2002	26	10.83057284
b2003	2	1.677500367
b2004	7	3.53229752
b2005	4	1.986160434
b2006	29	32.14210524
b2007	636	358.8630784
b2008	564	99.16735878
b2009	652	256.1267015
b2010	214	34.14511029
b2011	389	50.72324113
b2012	37	30.21707897
b2013	86	15.12126393
b2014	1181	161.8139813
b2015	2059	412.2484207
b2016	4687	1057.856131
b2017	661	488.4122198
b2018	0	0
b2019	567	117.3076006
b2020	541	77.19201112
b2021	186	32.33769614
b2022	264	46.02759433
b2023	105	33.08166967
b2024	105	26.4922314
b2025	53	12.7010742
b2026	125	38.03156468
b2027	3596	682.5528403
b2028	160	25.52905442
b2029	2101	278.04658
b2030	0	0
b2032	129	21.46570844
b2033	69	21.73938292
b2034	156	29.25236289
b2035	83	13.24319698
b2036	142	23.94996447
b2037	293	43.71582085
b2038	117	39.04246821
b2039	234	49.40067406
b2040	408	84.41181845
b2041	585	100.3024736
b2042	884	184.1197382
b2043	53	7.074361761
b2044	194	29.58500647
b2045	56	8.140001779
b2046	87	10.95309063
b2047	95	12.68045976
b2048	93	12.63080692
b2049	78	10.10702726
b2050	108	16.42963594
b2051	33	12.80142467
b2052	119	22.93799414
b2053	142	23.56574044
b2054	25	8.47916852
b2055	59	14.70676024
b2056	38	5.809274669
b2057	88	13.45305713
b2058	4	1.523129167
b2059	60	13.30018148
b2060	151	12.99888287
b2061	2	0.838750183
b2062	79	12.9035094
b2063	520	61.12709669
b2064	1655	166.2163996
b2065	2738	875.9837739
b2066	105	30.45368656
b2067	494	27.72274114
b2068	165	36.18777293
b2069	762	104.8679497
b2070	393	37.58479635
b2071	42	16.9275037
b2072	151	36.89840373
b2073	167	47.1148853
b2074	652	97.27889145
b2075	737	43.94213016
b2076	503	30.42881026
b2077	153	20.11934232
b2078	124	16.44523864
b2079	187	48.16026986
b2080	124	69.33668182
b2081	1383	189.073505
b2082	130	110.5311885
b2083	48	41.96113593
b2085	35	20.49399033
b2086	212	43.86104292
b2088	0	0
b2089	26	5.583928556
b2091	663	118.5900908
b2092	4031	552.7116654
b2093	337	220.1763376
b2094	452	185.7914976
b2095	9074	1337.768689
b2096	14253	3104.029021
b2097	232	41.02468133
b2098	51	7.430617821
b2099	72	13.33988351
b2100	91	17.54081905
b2101	720	179.4723284
b2102	271	61.61280651
b2103	586	136.2230822
b2104	629	148.4428366
b2105	235	160.2842383
b2106	317	71.54691564
b2107	424	232.8904934
b2108	65	11.69387937
b2109	127	9.531528685
b2110	2	0.51722928
b2111	2	0.685828879
b2112	18	11.88526856
b2113	961	161.2077852
b2114	739	67.65175889
b2118	172	8.815534544
b2119	108	18.46636767
b2120	145	11.84182825
b2121	20	3.275330531
b2122	187	17.40123694
b2123	23	9.269823455
b2124	414	163.6684753
b2125	83	21.46501511
b2126	177	19.54795356
b2127	88	22.38500489
b2128	104	26.45500578
b2129	62	12.45367586
b2130	138	22.18994008
b2131	218	44.21803254
b2132	1248	101.1230508
b2133	637	69.12064011
b2134	224	44.70457569
b2135	147	46.55063517
b2136	430	138.2851339
b2137	166	40.56380808
b2139	249	32.28720935
b2140	488	95.8510969
b2141	42	19.60026744
b2142	135	36.11687212
b2143	558	117.4022799
b2144	88	22.75808831
b2145	19	14.74103447
b2146	330	49.59389704
b2147	248	37.36102758
b2148	652	120.083142
b2149	745	91.20374281
b2150	5430	1012.091888
b2151	627	112.1508098
b2152	363	58.36919022
b2153	487	135.5465431
b2154	660	146.8263762
b2155	837	78.23871815
b2156	626	79.29441529
b2157	758	160.0244057
b2158	592	104.9827658
b2159	127	27.56144833
b2160	127	21.7150805
b2161	139	20.68917119
b2162	88	17.39471718
b2163	65	18.33812901
b2164	484	72.03999176
b2165	131	25.97713827
b2166	57	11.26703272
b2167	2866	315.3998118
b2168	801	158.8373111
b2169	1559	256.6664553
b2170	148	23.31470053
b2171	200	64.9921608
b2172	1296	164.4979501
b2173	133	25.09112251
b2174	70	18.25515105
b2175	398	130.703018
b2176	193	23.08098289
b2177	391	40.11305422
b2178	92	15.64441438
b2179	63	11.43348934
b2180	174	20.37688181
b2181	5004	2700.746416
b2182	741	115.8489359
b2183	625	167.2077413
b2184	184	19.45557495
b2185	3738	2442.193323
b2186	906	167.3606169
b2187	79	64.517547
b2188	683	72.21824832
b2189	9	21.76393333
b2190	1197	85.98936775
b2192	0	0
b2193	964	277.0050142
b2194	280	49.51254643
b2195	60	20.02177857
b2196	235	22.50905199
b2197	51	19.78401995
b2198	0	0
b2199	128	32.29529161
b2200	71	19.94024191
b2201	135	40.28420352
b2202	46	14.20450559
b2203	34	14.06863641
b2204	55	11.85317099
b2205	65	17.38960509
b2206	232	17.36991936
b2207	6	4.231875925
b2208	62	23.32233843
b2209	829	315.6685199
b2210	2084	235.6078293
b2211	883	100.0102454
b2212	93	26.60036296
b2213	584	102.1054308
b2214	464	81.81626788
b2215	3688	622.0244294
b2216	974	67.84933582
b2217	1021	292.0319417
b2218	3033	198.1587038
b2219	114	11.61854934
b2220	42	5.642501233
b2221	10	2.808484777
b2222	7	2.002177857
b2223	50	7.037133057
b2224	80	12.57063566
b2225	78	18.69214694
b2226	201	22.68285496
b2229	14	4.177621105
b2230	185	20.39518652
b2231	3788	268.3923988
b2232	798	205.518157
b2233	939	46.58784591
b2234	195	15.88341883
b2235	108	17.78061397
b2236	36	26.28741751
b2237	734	209.9426496
b2238	16	12.26024959
b2239	477	82.46853474
b2240	163	22.33334373
b2241	99	11.31617651
b2242	51	7.536769504
b2243	50	7.8170672
b2244	23	4.758509373
b2245	43	9.958593594
b2246	39	5.629379137
b2247	36	5.558284797
b2248	28	6.658583831
b2249	460	71.1996415
b2250	147	50.40842262
b2251	22	9.616093651
b2252	62	19.14520319
b2253	154	25.15367655
b2254	27	5.188306088
b2255	377	35.4000796
b2256	304	63.53038426
b2257	215	24.21872126
b2258	24	11.54744438
b2259	197	137.3853952
b2260	258	35.42791704
b2261	433	83.72346845
b2262	281	60.98241717
b2263	16	3.925218249
b2264	465	51.81578781
b2265	353	50.71720437
b2266	241	146.6497134
b2267	88	35.46715061
b2268	119	24.13736639
b2269	8	1.229059675
b2270	112	12.06868319
b2271	26	4.980726397
b2272	14	5.172292797
b2273	16	4.155147352
b2274	4	1.760780527
b2275	167	36.6264126
b2276	512	65.38799783
b2277	215	26.1657165
b2278	280	28.30440358
b2279	11	6.75982821
b2280	86	28.85300631
b2281	52	17.83155086
b2282	110	20.94302605
b2283	433	29.56571328
b2284	259	36.04369061
b2285	100	37.16617579
b2286	533	55.41370977
b2287	606	170.1941775
b2288	453	189.9769165
b2289	1002	198.6953629
b2290	599	91.57251386
b2291	129	40.03354625
b2292	989	100.4660735
b2293	741	211.9448274
b2294	311	116.9878589
b2295	1716	700.709561
b2296	589	91.16649748
b2297	992	86.11324959
b2298	242	29.62591377
b2299	855	293.1918458
b2300	304	101.9920223
b2301	171	49.36532474
b2302	43	12.35603279
b2303	116	59.50274028
b2304	1889	393.4413863
b2305	258	53.91723401
b2306	254	61.10522653
b2307	56	14.54301573
b2308	212	57.45988155
b2309	915	217.5930073
b2310	1302	309.6241481
b2311	302	98.65467946
b2312	416	51.02783724
b2313	434	165.2595146
b2314	1373	385.6049598
b2315	597	87.5988312
b2316	2901	590.353629
b2317	369	104.1041478
b2318	404	92.52869181
b2319	815	149.659833
b2320	810	132.6508865
b2321	798	149.186373
b2322	854	134.8744442
b2323	2678	408.3950893
b2324	933	86.5605234
b2325	304	202.8873562
b2326	176	59.69334638
b2327	145	33.33255358
b2328	196	44.23720967
b2329	747	128.0785432
b2330	446	89.01000338
b2331	699	235.7890869
b2332	859	194.5839203
b2333	20	6.896390396
b2334	17	6.473298961
b2335	17	6.170454565
b2336	48	11.86948467
b2339	88	29.05287869
b2340	3813	1460.885366
b2341	1632	141.6701848
b2342	1783	253.2411366
b2343	697	455.3795469
b2344	1023	142.0471284
b2345	8	1.406629203
b2346	1066	262.5554344
b2347	76	15.16762389
b2348	10	24.82700543
b2349	183	29.42579011
b2350	49	25.13477822
b2351	28	5.660880716
b2352	6	0.838750183
b2353	51	32.63343497
b2354	34	14.35575144
b2355	12	3.859120014
b2356	1	0.68963904
b2357	13	4.890167735
b2358	38	9.993921676
b2359	4	2.05181863
b2360	84	18.95880414
b2361	7	2.427221201
b2362	1	0.512954658
b2363	0	0
b2364	95	18.89876214
b2365	55	7.654065574
b2366	151	21.15619537
b2367	117	14.15574871
b2368	25	3.999195462
b2369	141	42.6903386
b2370	117	6.061685382
b2371	96	15.59811859
b2372	91	17.93061503
b2373	102	11.20510864
b2374	64	9.525949324
b2375	126	36.88918259
b2376	11	7.421115752
b2377	372	285.050803
b2378	837	169.2198985
b2379	853	128.1927096
b2380	166	18.20354638
b2381	78	19.76026962
b2382	163	35.37414235
b2383	320	23.8721206
b2384	65	11.66008203
b2385	55	9.430147089
b2386	71	10.59325352
b2387	11	6.26369403
b2388	624	120.2799021
b2389	126	18.66469382
b2390	1361	774.9897795
b2392	3002	451.1541785
b2393	222	34.36156611
b2394	0	0
b2395	782	66.48876111
b2396	30	73.50100291
b2397	0	0
b2398	194	104.7051968
b2399	166	78.65043704
b2400	1525	200.5359284
b2401	3	7.350100291
b2402	26	63.70086919
b2403	0	0
b2404	0	0
b2405	567	119.2958651
b2406	206	30.51529307
b2407	43	9.600370803
b2408	204	49.65401085
b2409	481	96.61642079
b2410	250	46.59723241
b2411	1227	113.3286297
b2412	3192	602.1869401
b2413	325	79.41709413
b2414	615	117.8133359
b2415	561	404.8822687
b2416	2171	233.938493
b2417	2407	878.8029715
