Gene_id	CHL_2_readcount	CHL_2_fpkm
b2417	7553	1895.081465
b2418	367	55.11947152
b2419	29	9.895672315
b2420	49	8.530751996
b2421	418	58.64891997
b2422	537	62.58215604
b2423	199	29.06882958
b2424	126	19.3322797
b2425	269	33.84619892
b2426	9601	1551.207385
b2427	89	13.27337286
b2428	368	52.49693536
b2429	225	20.20441262
b2430	160	15.6887393
b2431	2177	309.5241183
b2432	267	59.31538497
b2433	71	20.18944639
b2434	216	64.88177574
b2435	1369	201.3551635
b2436	708	100.6628736
b2437	169	20.53699555
b2438	271	69.21658057
b2439	231	44.78644798
b2440	390	56.19921078
b2441	432	40.58683769
b2442	869	91.97547748
b2443	49	9.766515136
b2444	1	0.520167805
b2445	8	2.774228291
b2446	13	3.989200574
b2447	13	2.800499393
b2448	1	0.338521905
b2449	94	30.60651479
b2450	437	69.03590041
b2451	67	6.106414356
b2452	53	5.527259851
b2453	52	5.600998785
b2454	33	5.045068385
b2455	85	7.746943586
b2456	14	6.220339997
b2457	172	74.86170119
b2458	145	18.24423362
b2459	113	17.98460775
b2460	87	15.85844922
b2461	52	13.86247199
b2462	64	24.37357713
b2463	15008	842.2995129
b2464	1938	260.76652
b2465	5361	342.3155797
b2466	129	15.81130758
b2467	420	93.30509996
b2468	195	12.60224727
b2469	315	23.69653332
b2470	317	13.02624462
b2471	159	56.99115829
b2472	567	64.32096252
b2473	651	119.1742393
b2474	586	37.19509427
b2475	759	112.4104299
b2476	506	90.68404433
b2477	5218	645.1226654
b2478	3701	538.7766747
b2479	515	115.0088293
b2480	633	171.9734399
b2481	3	0.621171262
b2482	26	1.647842139
b2483	3	0.404940759
b2484	12	1.066344
b2485	2	0.393122212
b2486	55	4.451530928
b2487	45	3.452192804
b2488	11	2.577974504
b2489	17	2.866062924
b2490	9	2.781766955
b2491	31	1.970590998
b2492	31	4.672319998
b2493	687	82.77721216
b2494	964	84.25865701
b2495	530	188.3874399
b2496	710	129.4195281
b2497	234	23.21158101
b2498	603	123.0632405
b2499	281	34.64077039
b2500	235	47.05931265
b2501	1584	98.06031322
b2502	1314	109.040935
b2503	68	3.877614544
b2504	204	135.9588599
b2505	3	0.739660578
b2506	24	5.687167997
b2507	5426	439.9986723
b2508	4539	395.9210972
b2509	3728	347.9501471
b2510	226	133.8854133
b2511	2083	180.9527129
b2512	3970	430.8789494
b2513	1376	283.5341726
b2514	4287	430.250986
b2515	5380	615.2204523
b2516	3504	442.1857248
b2517	1893	209.7235523
b2518	3730	1104.850866
b2519	298	16.48614847
b2520	6622	170.7697694
b2521	4581	692.896718
b2522	705	116.103864
b2523	2993	298.2773449
b2524	750	477.4674625
b2525	623	237.2615399
b2526	2284	157.8949559
b2527	357	88.53135066
b2528	2034	803.3124796
b2529	1387	458.6105821
b2530	3063	322.588807
b2531	803	210.1286458
b2532	3807	657.420503
b2533	473	75.28070325
b2534	7	1.04763621
b2535	2991	298.7761033
b2536	660	74.08284628
b2537	701	100.6743628
b2538	218	20.48132087
b2539	29	7.150052251
b2540	15	5.979499063
b2541	92	14.48024324
b2542	104	11.06232179
b2543	377	114.0458689
b2544	120	17.58917937
b2545	144	17.35068203
b2546	37	4.739306664
b2547	54	4.570045712
b2548	27	3.511132681
b2549	122	4.756635025
b2550	174	18.64762371
b2551	12792	1305.327506
b2552	172	18.47971465
b2553	669	252.5253578
b2554	459	43.99567602
b2555	206	36.91880066
b2556	325	29.12284032
b2557	1368	45.02341331
b2558	123	10.10869456
b2559	241	61.18783426
b2560	355	71.42492827
b2561	115	17.33279999
b2562	41	20.10119723
b2563	95	31.90635589
b2564	740	129.3597639
b2565	208	36.5102143
b2566	1738	245.4709763
b2567	544	102.2187023
b2568	2192	287.6832058
b2569	4368	310.5193727
b2570	721	192.2085059
b2571	1556	208.0540769
b2572	3089	607.1772561
b2573	1689	375.2197948
b2574	107	8.436141068
b2575	386	66.92825753
b2576	1901	182.2130286
b2577	165	23.93833468
b2578	48	10.44581877
b2579	7205	2400.940161
b2580	538	99.77270813
b2581	1705	210.1868808
b2582	407	124.0005737
b2583	93	17.02489132
b2584	10266	493.6679819
b2585	3048	287.6297797
b2586	69	27.25101332
b2587	8205	808.254274
b2588	0	0
b2589	0	0
b2590	6	10.10220631
b2591	4	0.331935875
b2592	1725	85.75493702
b2593	731	127.7864694
b2594	914	119.2218245
b2595	2218	384.5773969
b2597	10517	3934.996436
b2598	1	2.665859999
b2599	458	50.4791268
b2600	432	49.2685142
b2601	416	49.70298082
b2602	61	21.32687999
b2603	115	28.35365548
b2604	110	11.47167139
b2605	170	45.03813166
b2606	6013	2211.009127
b2607	11943	1989.897873
b2608	8522	1986.313347
b2609	4350	2235.468144
b2610	6189	581.4628205
b2611	326	52.67093088
b2614	2902	625.1576336
b2615	598	87.05443163
b2616	384	29.56506107
b2617	1424	532.797844
b2618	126	55.40591503
b2619	496	133.0582701
b2620	1707	452.2358279
b2621	722791	254791.354
b2622	671	69.13206026
b2623	60	8.02265078
b2624	17	10.21287211
b2625	12	1.08903217
b2626	4	0.816339904
b2627	581	33.94771856
b2628	495	39.17182039
b2629	12	5.816421815
b2630	874	104.1323638
b2631	134	46.09357933
b2632	41	6.072236664
b2633	22	3.424754451
b2634	4	0.729124102
b2635	0	0
b2636	2	0.576402162
b2637	25	6.835538458
b2638	8	6.690785879
b2641	105	13.22434488
b2642	105	7.884938024
b2643	0	0
b2644	1	0.264930186
b2645	2	0.804787924
b2646	4	1.551045817
b2647	197	5.502809899
b2648	1	0.533172
b2650	3	0.279391441
b2652	0	0
b2659	3389	443.4159281
b2660	2789	281.2324742
b2661	7405	653.9360096
b2662	9079	906.9168311
b2663	1321	120.654426
b2664	723	139.5414863
b2665	3732	1061.225548
b2666	58	46.6776996
b2667	90	38.38838398
b2668	274	66.78360134
b2669	29	9.162659551
b2670	1230	349.7608318
b2671	50	18.54511303
b2672	1713	664.2353713
b2673	29	15.08486633
b2674	35	10.89694598
b2675	282	16.82288156
b2676	129	17.19479699
b2677	121	12.87058593
b2678	87	10.45317498
b2679	68	8.762705978
b2681	189	20.53029025
b2682	321	55.6579551
b2683	42	15.99515999
b2684	1050	253.0307795
b2685	583	63.59882882
b2686	513	42.65375998
b2687	2320	575.3297858
b2688	2839	233.32182
b2689	306	91.2730808
b2690	562	126.8328736
b2691	5	8.309174022
b2692	4	6.647339218
b2693	31	51.51687894
b2694	2	3.323669609
b2695	18	24.76669934
b2696	3926	2700.946156
b2697	11598	564.080169
b2698	53	13.53682203
b2699	6415	772.9487861
b2700	312	80.16851273
b2701	445	52.43348948
b2702	16	3.630107232
b2703	34	4.531961998
b2704	16	5.503710965
b2705	67	10.99154584
b2706	20	7.108959997
b2707	116	19.17765953
b2708	293	38.81227228
b2709	235	19.8487794
b2710	77	6.842373997
b2711	59	6.657597457
b2712	375	21.29848201
b2713	39	9.45168545
b2714	306	38.73012034
b2715	163	14.30568493
b2716	185	16.61251704
b2717	333	90.46943996
b2718	15	4.670119706
b2719	30	4.998487498
b2720	7	1.649592927
b2721	31	2.319765894
b2722	2	0.276972467
b2723	23	1.610897339
b2724	3	0.627261176
b2725	0	0
b2726	2	0.729124102
b2727	509	74.60743584
b2728	8	3.749781097
b2729	481	54.85684104
b2730	403	51.00731535
b2731	412	25.35836813
b2732	26	9.398286097
b2733	1692	84.50838628
b2734	13	2.531958355
b2735	521	86.80706621
b2736	58	8.164746135
b2737	83	9.100930793
b2738	55	11.01388169
b2739	33	5.434648955
b2740	59	5.530927118
b2741	11798	1520.329487
b2742	4291	481.6507476
b2743	708	144.492163
b2744	878	147.4409499
b2745	1250	152.3348571
b2746	193	51.45109798
b2747	274	49.3127858
b2748	338	138.6247199
b2749	85	33.57008887
b2750	55	11.61364752
b2751	446	39.9654978
b2752	107	15.0625489
b2753	202	24.90190612
b2754	25	11.22467368
b2755	64	8.921047839
b2756	20	4.265375998
b2757	13	2.464439466
b2758	26	3.046697141
b2759	2	0.529860372
b2760	14	1.187182186
b2761	107	5.133804632
b2762	258	44.91702071
b2763	685	51.16957196
b2764	681	48.41201758
b2765	107	37.40944523
b2766	476	47.88488149
b2767	1	0.490273103
b2768	110	24.43704999
b2769	30	4.458581183
b2770	17	2.788899691
b2771	9	0.860726098
b2774	3	0.488401832
b2775	10	1.001261971
b2776	20	1.730375658
b2777	493	93.87635567
b2778	3	0.439729484
b2779	14677	1445.795001
b2780	5436	424.6627093
b2781	824	133.1314327
b2782	76	28.94362284
b2783	56	28.77844047
b2784	2722	155.8436707
b2785	1105	108.600011
b2786	534	24.78466576
b2787	368	35.11539972
b2788	433	41.31784803
b2789	945	89.37428643
b2790	478	135.9233151
b2791	222	36.28020964
b2792	22	8.530751996
b2793	137	32.10750064
b2794	667	100.53024
b2795	4044	379.1028689
b2796	5125	508.3733021
b2797	2164	202.418282
b2798	483	81.75303996
b2799	661	73.61393041
b2800	55	10.86091111
b2801	105	10.20192437
b2802	476	34.29592863
b2803	122	11.00160405
b2804	82	24.80573275
b2805	1365	238.6163212
b2806	518	60.20339964
b2807	51	16.47986181
b2808	142	19.79357489
b2809	92	51.63349892
b2810	1250	132.6298507
b2811	537	154.7639805
b2812	395	62.63284458
b2813	1055	122.9500458
b2814	19	31.57486128
b2815	0	0
b2816	0	0
b2817	788	80.40948054
b2818	184	17.67633296
b2819	903	63.24523032
b2820	1500	54.17497034
b2821	1016	45.00126702
b2822	1470	55.83350594
b2823	71	28.04089776
b2824	53	16.62242117
b2825	120	27.22580424
b2826	54	14.67071999
b2827	712	114.6018004
b2828	349	50.98000765
b2829	3174	180.7517145
b2830	1477	355.9299632
b2831	178	33.0103012
b2832	251	44.98358721
b2833	283	165.3563572
b2834	1848	227.1589292
b2835	547	58.62212741
b2836	718	42.53527731
b2837	946	117.2978399
b2838	314	31.81301813
b2839	110	15.03818461
b2840	283	52.25547218
b2841	247	22.27373936
b2842	101	16.96074708
b2843	55	8.408447308
b2844	2542	275.1925327
b2845	319	33.18670594
b2846	0	0
b2847	33	5.213237331
b2848	3	0.794790559
b2849	1	0.300378591
b2850	0	0
b2851	0	0
b2852	4	0.371710327
b2853	1	0.584298082
b2854	0	0
b2856	1	0.202150521
b2858	0	0
b2859	4	1.282819849
b2860	0	0
b2861	0	0
b2863	49	5.514602214
b2864	2	3.458412971
b2865	543	91.9086971
b2866	430	24.35739282
b2867	66	9.608014193
b2868	78	20.79370799
b2869	3881	279.1555522
b2870	306	32.87670165
b2871	183	19.5630027
b2872	118	12.45827643
b2873	28	2.585076362
b2874	82	11.246329
b2875	1467	115.4484611
b2876	918	152.3585668
b2877	716	158.2388194
b2878	927	38.27689787
b2879	118	11.36149814
b2880	56	9.186963688
b2881	222	9.894602629
b2882	23	2.100720513
b2883	56	5.428660361
b2886	36	9.420462327
b2887	75	4.998487498
b2888	43	3.797332669
b2889	397	92.53302028
b2890	5420	456.8841484
b2891	2869	334.0499656
b2892	1578	116.4491925
b2893	661	118.9625964
b2894	545	77.74682003
b2895	780	191.2065103
b2896	828	259.6861269
b2897	1077	516.1584213
b2898	4042	527.2369965
b2899	7802	1512.657433
b2900	304	124.6802215
b2901	1281	113.8322219
b2902	473	81.3517277
b2903	16191	720.8841627
b2904	4485	1471.554719
b2905	7292	852.1403227
b2906	1204	128.0676484
b2907	1845	200.2447511
b2908	3885	374.9091799
b2909	1457	322.0027373
b2910	938	363.7202442
b2911	2594	1813.833662
b2912	335	78.08201964
b2913	1270	131.8011561
b2914	3439	666.7558208
b2915	7	2.790432896
b2916	497	71.13731111
b2917	32	1.908979468
b2918	15	1.92712771
b2919	22	3.581613433
b2920	53	4.585495495
b2921	30	4.27964147
b2922	1503	259.5489929
b2923	39	7.84668226
b2924	808	120.0844532
b2925	11148	1320.844767
b2926	8028	882.5370751
b2927	1352	169.611422
b2928	332	59.500203
b2929	291	73.01320091
b2930	13	1.72204621
b2933	18	1.658245528
b2934	11	3.17021189
b2935	9664	620.792073
b2936	2628	443.0596096
b2937	1491	207.1555574
b2938	5057	327.3142097
b2939	157	152.1963708
b2940	4	2.369653332
b2942	2457	272.208541
b2943	78	7.154824255
b2944	45	11.56276626
b2945	26	4.699143049
b2946	347	60.65924063
b2947	1341	180.4375146
b2948	1192	270.4429888
b2949	550	168.7738704
b2950	80	10.43517064
b2951	334	60.62279078
b2952	347	78.3114006
b2953	33	14.51107298
b2954	352	75.82890663
b2955	671	75.51628746
b2956	11	1.396402856
b2957	446	54.50881648
b2958	272	48.34092798
b2959	863	337.7082098
b2960	821	145.9114039
b2961	424	51.52476989
b2962	140	64.90789562
b2963	225	26.65859999
b2964	340	34.61164294
b2965	638	38.22064448
b2966	198	35.78578168
b2967	4	6.734804207
b2968	18	4.289204914
b2969	6	0.797266542
b2970	2	0.30144
b2971	1	0.311341314
b2972	42	6.63502933
b2975	396	30.10853646
b2976	7207	424.5934367
b2977	916	289.4136603
b2979	2263	193.0509177
b2980	852	142.5137392
b2981	23	2.673123922
b2982	1	0.125822301
b2983	12	1.43776719
b2984	4	0.674367747
b2985	6	1.075304873
b2986	4	0.738593246
b2987	28	2.388610559
b2988	1677	115.3715411
b2989	2086	307.8745444
b2990	49	25.18113541
b2991	20	7.483115786
b2992	73	19.10260416
b2993	148	38.25913016
b2994	452	33.94278083
b2995	90	9.768036637
b2996	224	29.04085786
b2997	743	84.96446023
b2998	14	6.220339997
b3001	1913	235.1488266
b3002	487	125.8932189
b3003	219	31.6649947
b3005	733	220.1775075
b3006	672	116.9931702
b3008	534	57.51794906
b3009	1663	322.4236493
b3010	61	8.156361626
b3011	298	32.75984658
b3012	473	73.09865388
b3013	25	3.450951455
b3014	14	6.943635346
b3017	2202	199.4131199
b3018	307	53.23050534
b3019	2249	127.3948289
b3020	483	38.43613073
b3021	205	66.24258179
b3022	147	63.33437088
b3023	229	60.66901264
b3024	5154	1678.148694
b3025	71	13.76553163
b3026	96	9.099468796
b3027	2	0.768536216
b3028	313	68.8176643
b3029	1727	701.5527951
b3030	2139	144.5901626
b3031	622	136.7558696
b3032	3218	497.3181146
b3033	114	34.48601871
b3034	273	55.44988797
b3035	5589	482.5746246
b3037	4721	898.9660753
b3038	3331	367.1309418
b3039	102	16.54252288
b3040	869	143.6671218
b3041	7783	1522.817495
b3042	418	183.8069245
b3043	12	2.781766955
b3044	0	0
b3045	0	0
b3046	15	0.777407533
b3047	5	0.8530752
b3048	0	0
b3049	320	203.7194507
b3050	62	12.59301485
b3051	191	14.70553819
b3052	1602	142.9525596
b3053	1598	71.97540491
b3054	637	62.60471223
b3055	455	93.75584923
b3056	2320	239.6046565
b3057	292	45.4558318
b3058	55	19.0728195
b3059	335	69.36412424
b3060	41	5.623164499
b3061	2	0.280616842
b3062	4	0.84462891
b3063	10	0.874052459
b3064	1419	179.0700752
b3065	12286	7278.39021
b3066	1489	109.1262004
b3067	7083	492.0465504
b3068	861	217.3070257
b3069	1	1.683701052
b3070	146	24.42136846
b3071	141	28.91432768
b3072	388	32.64232519
b3073	2293	212.6197209
b3074	85	32.66278917
b3075	705	91.67957557
b3076	262	10.83926781
b3077	16	4.549734398
b3078	33	2.944715647
b3079	1	0.119478319
b3080	37	2.012996326
b3081	3313	209.9731156
b3082	55	16.87738704
b3083	24	9.749430853
b3084	452	50.86939185
b3085	108	27.42027427
b3086	6	1.10788987
b3087	2405	311.8002819
b3088	124	16.42567155
b3089	2271	233.4137082
b3090	61	14.14064869
b3091	317	27.26056837
b3092	356	32.23935998
b3093	301	29.65076618
b3094	1649	271.5677614
b3095	560	108.0819257
b3096	135	44.98638748
b3097	2231	773.6629148
b3098	1154	482.5729315
b3099	2086	659.0795801
b3100	2124	905.965862
b3101	79	25.72249648
b3102	455	58.98924253
b3103	692	241.9377205
b3104	6	2.150609747
b3105	591	84.30893695
b3106	60	10.93686153
b3107	539	418.0068478
b3110	73	7.01289297
b3113	31	10.17128123
b3114	211	11.76463184
b3115	247	26.14262708
b3116	1029	98.85297076
b3117	1531	197.8875955
b3118	2149	292.8528121
b3119	3	1.752894246
b3120	6	1.421791999
b3121	2	0.21542303
b3123	175147	59448.36684
b3124	355	39.63896543
b3125	513	74.17416566
b3126	331	54.93538737
b3127	397	38.05290497
b3128	714	58.11981799
b3129	193	73.50156854
b3130	261	71.8234281
b3131	710	112.1635911
b3132	41	4.095560092
b3133	33	8.908696705
b3134	6	2.047380479
b3135	77	17.75318659
b3136	4	0.443155948
b3137	5	0.743096864
b3138	1	0.268262641
b3139	3	0.477467462
b3140	6	0.969403636
b3141	5	0.846304762
b3142	8	1.749897845
b3143	0	0
b3144	32	1.626841859
b3145	75	8.788549446
b3146	356	52.9084967
b3147	2306	144.8594558
b3148	111	35.86793453
b3149	672	145.4991203
b3150	1200	266.5859999
b3151	398	48.9227564
b3152	255	51.30523016
b3153	80	19.72428207
b3154	262	75.50868321
b3155	110	46.45459008
b3156	1055	267.855457
b3157	978	238.3735843
b3158	126	16.18787276
b3159	117	17.0323888
b3160	381	48.36631712
b3161	3670	377.2031304
b3162	4613	312.3203092
b3163	13674	1977.110217
b3164	23422	1403.140964
b3165	12186	5775.319101
b3166	1060	143.5332876
b3167	693	220.5899677
b3168	11769	563.4030317
b3169	4712	405.2107198
b3170	933	263.5493911
b3171	96	159.5361412
b3172	840	79.97579996
b3173	33	2.597000146
b3174	1	1.47081931
b3175	5027	1931.715779
b3176	3824	365.7129555
b3177	267	40.24223998
b3178	13735	908.2936331
b3179	1950	396.0706284
b3180	2222	967.1087212
b3181	518	138.9600482
b3182	473	42.20759094
b3183	2135	232.9048019
b3184	932	123.4574668
b3185	5256	2606.839098
b3186	3994	1638.068436
b3187	2048	269.6138902
b3188	97	44.4883303
b3189	2690	273.187177
b3190	442	221.7995519
b3191	285	124.0440979
b3192	868	174.6389795
b3193	415	96.20277387
b3194	524	85.6343687
b3195	870	137.4398933
b3196	367	48.01818992
b3197	1157	150.0012167
b3198	987	222.7474132
b3199	520	115.5205999
b3200	809	185.5209238
b3201	1134	199.8734042
b3202	3022	269.6645662
b3203	391	173.7252099
b3204	1169	304.0380818
b3205	1229	183.934986
b3206	44	20.62379603
b3207	4925	995.5913171
b3208	253	44.40905874
b3209	894	174.9195478
b3210	2808	153.7506521
b3211	89	12.2457569
b3212	2366	67.86738138
b3213	971	87.56194702
b3214	28	4.683550115
b3215	1	0.189572267
b3216	50	2.686005037
b3218	0	0
b3219	68	12.13579782
b3220	65	7.373655316
b3221	156	42.92894553
b3222	280	40.90086573
b3223	357	66.20605353
b3224	585	50.20613599
b3225	460	65.84137447
b3226	769	124.2452327
b3227	14	1.309545263
b3228	2012	516.984127
b3229	3758	752.5484977
b3230	6173	2009.936339
b3231	6782	2022.92168
b3232	574	65.11504848
b3233	1776	569.572013
b3234	770	72.02498944
b3235	398	47.68594515
b3236	25524	3478.257411
b3237	832	226.0377599
b3238	94	45.56197089
b3239	116	54.37182591
b3240	98	6.372055607
b3241	43	5.897465206
b3242	9	5.645350586
b3243	410	56.41303739
b3244	2723	240.9671959
b3247	1155	100.5410057
b3248	282	60.74929452
b3249	102	26.69130993
b3250	1033	119.731886
b3251	4262	522.3859915
b3252	673	44.36782143
b3253	951	124.8114638
b3255	1890	513.4751998
b3256	4116	390.1397246
b3257	19	10.00520296
b3258	199	17.53739305
b3259	585	84.87227751
b3260	1948	258.0420014
b3261	438	188.7105745
b3262	9	1.301301152
b3263	57	40.52107198
b3264	0	0
b3265	4	0.442007875
b3266	150	6.181704345
b3267	436	251.3113426
b3268	210	26.21645735
b3269	9	0.974324467
b3270	12	1.390883478
b3271	28	4.720574227
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	271	62.48199435
b3280	246	122.0095925
b3281	773	120.7741995
b3282	603	134.6608234
b3283	958	225.7585749
b3284	1760	475.1304909
b3287	1641	411.734236
b3288	2900	391.442734
b3289	1744	172.9957149
b3290	1031	95.80833669
b3291	556	173.1057704
b3292	295	88.61168447
b3293	170	58.95235119
b3294	20774	6922.571952
b3295	39155	5060.933249
b3296	19653	4049.634516
b3297	8255	2708.513759
b3298	10844	3886.868683
b3299	3413	3732.750841
b3300	62506	6004.765589
b3301	36134	10629.31699
b3302	107	76.06587196
b3303	17677	4488.038781
b3304	6162	2227.393805
b3305	23492	5629.337806
b3306	9733	3169.076686
b3307	10867	4544.298134
b3308	36859	8734.305217
b3309	6841	2778.994019
b3310	24940	8578.909467
b3311	3413	1712.673915
b3312	225	149.9546249
b3313	6371	1983.55551
b3314	17067	3110.990263
b3315	4794	1842.181309
b3316	1932	886.0974654
b3317	15967	2485.593378
b3318	1792	756.7875038
b3319	6148	1298.194635
b3320	9824	1995.383514
b3321	7364	3020.214312
b3322	9	2.742027427
b3323	8	0.696387918
b3324	2	0.313630588
b3325	47	3.079457326
b3326	5	0.431718218
b3327	7	0.748311579
b3328	4	1.168596164
b3329	3	0.752713411
b3330	1	0.338521905
b3331	6	1.305727346
b3332	9	1.17037756
b3333	18	1.978782679
b3334	7	1.938807272
b3335	16	3.01973522
b3336	2204	591.2508616
b3337	126	82.68267319
b3338	340	16.1495305
b3339	326	35.20285001
b3340	67098	4059.548918
b3341	10999	2606.3817
b3342	16386	5591.396088
b3343	79	35.10048998
b3344	120	42.65375998
b3345	170	56.21038137
b3346	768	135.925675
b3347	2964	466.5156627
b3348	347	202.7514344
b3349	13325	2885.083004
b3350	251	17.7842089
b3351	169	38.96478614
b3352	854	57.09453138
b3353	244	30.52057899
b3354	18	10.51736547
b3355	415	61.03900135
b3356	1489	470.4551749
b3357	9032	1825.823508
b3358	899	54.70146965
b3359	188	19.7024739
b3360	135	30.62902977
b3361	449	95.28128473
b3362	9	6.855068568
b3363	671	149.8464552
b3364	26	2.814715126
b3365	1191	59.9064011
b3366	50	19.56594495
b3367	36	5.708309886
b3368	616	57.36837587
b3369	3	2.285022856
b3370	4	0.382544933
b3371	27	3.377277183
b3374	62	10.09363786
b3375	207	36.18577179
b3376	84	9.897557564
b3377	41	4.020239446
b3378	2	0.722945084
b3379	10	1.455759726
b3380	20	2.085758434
b3381	19	2.088715051
b3382	102	35.95606213
b3383	328	46.32593799
b3384	2038	259.4876503
b3385	687	115.8226605
b3386	744	140.4176877
b3387	564	86.22480512
b3388	6764	672.5175583
b3389	3303	388.1139648
b3390	1856	454.9734398
b3391	67	6.919617236
b3392	1	0.315953778
b3393	19	5.513071018
b3394	11	2.606618665
b3395	75	12.30396923
b3396	773	38.74424966
b3397	1061	242.0087665
b3398	666	39.89803953
b3399	234	44.75775711
b3400	119	37.87908536
b3401	916	133.3475909
b3402	248	18.39675213
b3403	21564	1700.158374
b3404	1275	120.5843547
b3405	1688	299.9981119
b3406	148	39.70287092
b3407	1118	61.61098664
b3408	323	181.2784799
b3409	3364	185.3840421
b3410	148	79.90830984
b3411	90	13.10183754
b3412	330	54.76941943
b3413	375	70.15421049
b3414	1564	347.4504198
b3415	194	18.84926979
b3416	1348	82.72988267
b3417	1011	54.03878614
b3418	12783	604.482277
b3421	117	12.20168684
b3422	50	4.001290805
b3423	230	38.8273013
b3424	231	35.5704641
b3425	120	46.95826787
b3426	1502	127.6214093
b3427	40	23.37192328
b3428	5621	293.8195893
b3429	3719	331.8605301
b3430	2318	228.8690177
b3431	2526	163.7437655
b3432	3657	213.9709194
b3433	4362	505.5861441
b3434	260	56.00998785
b3437	37	8.966983632
b3438	1315	168.9448626
b3439	489	89.9038303
b3440	708	87.27994817
b3441	119	31.13986158
b3442	1	0.10853374
b3443	0	0
b3444	0	0
b3445	0	0
b3446	8	3.591895577
b3447	1219	89.49214013
b3448	440	127.6711183
b3449	785	135.0129096
b3450	919	109.8005754
b3451	166	25.10824169
b3452	100	14.41005405
b3453	841	81.71255614
b3454	39	6.989481677
b3455	39	6.498033747
b3456	68	6.808581405
b3457	41	5.659560386
b3458	71	8.184910699
b3459	312	103.96854
b3460	99	11.47478869
b3461	5872	878.8171179
b3462	1143	138.1111832
b3463	520	99.46168246
b3464	1292	110.6599556
b3465	215	46.08320802
b3466	41	19.43115732
b3467	115	40.87651998
b3468	267	54.49068859
b3469	3039	176.8414414
b3470	433	225.2326594
b3471	150	28.82010809
b3472	2301	527.6682888
b3473	220	23.11287487
b3474	177	21.57061576
b3475	230	50.05288161
b3476	351	28.51708524
b3477	118	15.9782339
b3478	65	9.973001434
b3479	86	14.38518964
b3480	55	8.721028992
b3481	38	12.09584238
b3482	11	0.332288498
b3483	2	0.666465
b3484	1	0.112542902
b3485	326	37.08033534
b3486	802	37.50911788
b3487	863	103.3994238
b3488	38	2.996012716
b3491	47	5.711472134
b3492	584	62.11919159
b3493	1869	159.4397548
b3494	1056	402.1640227
b3495	2405	707.4640879
b3496	2536	220.75497
b3497	247	41.97401879
b3498	2392	149.820549
b3499	1097	166.5166359
b3500	2799	264.7181246
b3501	66	23.85718779
b3502	126	12.49854362
b3503	67	20.12536562
b3504	2	0.209087059
b3505	0	0
b3506	2975	671.4017775
b3507	53	12.77202982
b3508	77	15.20527555
b3509	746	291.9238986
b3510	2763	1061.732782
b3511	369	82.40438446
b3512	247	59.86067452
b3513	152	16.79629927
b3514	496	20.38175814
b3515	178	31.24431801
b3516	530	82.20542833
b3517	5	0.456678372
b3518	44	4.027393646
b3519	424	32.88217133
b3520	32	6.790648355
b3521	58	8.246393596
b3522	347	43.78951099
b3523	101	9.768774961
b3524	1015	63.01829167
b3525	12	1.999394999
b3526	362	49.80858423
b3527	677	57.86892887
b3528	2477	246.2782365
b3529	551	35.44829826
b3530	523	19.26417657
b3531	60	6.935570728
b3532	124	6.780854151
b3533	90	4.397294843
b3534	86	14.61443569
b3535	53	35.88332189
b3536	838	68.21345585
b3537	2	1.332929999
b3538	451	34.35151027
b3539	96	9.65745509
b3540	4064	517.4474047
b3541	3560	462.9493461
b3542	3136	444.3926621
b3543	3738	468.9404553
b3544	49201	3915.31277
b3545	2	3.323669609
b3546	1063	80.39174975
b3547	159	16.82865468
b3548	636	116.428289
b3549	246	55.8128987
b3550	98	28.43583999
b3551	1011	55.42795802
b3552	57	11.05120145
b3553	840	110.2435643
b3554	3363	605.2514549
b3555	989	434.89246
b3556	115738	69530.43483
b3557	38	9.315188961
b3558	5	0.750946479
b3559	7575	468.2641041
b3560	1954	274.1626546
b3561	43	5.524432769
b3562	2	0.584298082
b3563	1	0.374155789
b3564	295	25.94403958
b3565	239	23.11621006
b3566	204	26.28811793
b3567	41	3.402342722
b3568	79	8.552403651
b3569	147	15.95445984
b3570	1267	196.5175051
b3571	132	8.316538135
b3572	852	86.94019977
b3573	152	41.03399694
b3574	191	28.78751999
b3575	28	3.586502341
b3576	2	0.546843077
b3577	0	0
b3578	6	0.600757183
b3579	7	0.907526808
b3580	18	1.538612584
b3581	21	4.053072215
b3582	18	2.67514871
b3583	24	4.412457929
b3584	41	7.080178782
b3585	139	18.24268504
b3586	6	0.675257414
b3587	5	1.97471111
b3588	8024	667.1613452
b3589	8	0.88862
b3590	1792	124.2854275
b3591	969	89.07649444
b3592	368	77.32307228
b3593	8	0.247627054
b3594	23	3.491233023
b3595	2	0.270817524
b3596	3	0.830917402
b3597	217	24.4218098
b3598	20	7.050208261
b3599	2076	138.7918585
b3600	1486	165.492134
b3601	239	52.01147263
b3602	529	186.4780085
b3603	721	55.71261041
b3604	204	33.59601172
b3605	883	94.86969789
b3606	89	24.02648505
b3607	2020	314.4547269
b3608	3404	427.0394087
b3609	2150	587.8563074
b3610	641	325.4888113
b3611	1013	300.0573532
b3612	1659	137.4030831
b3613	580	58.9028114
b3614	276	36.78886798
b3615	26	3.214486259
b3616	6619	825.5123898
b3617	6364	680.3221266
b3618	229	34.15283579
b3619	1387	190.2275405
b3620	716	87.50742735
b3621	365	48.65194498
b3622	146	14.82725942
