Gene_id	CAZ_4_readcount	CAZ_4_fpkm
b1207	4235	684.9228311
b1208	2428	436.923751
b1209	379	93.12176226
b1210	1935	236.0164412
b1211	844	119.4842208
b1212	252	46.32666702
b1213	28	10.92350588
b1214	893	169.0296942
b1215	1779	319.0115441
b1216	460	64.05707126
b1217	108	71.68170741
b1218	897	197.5967373
b1219	692	299.7087334
b1220	215	23.62984202
b1221	1420	334.4289934
b1222	842	71.83904994
b1223	1488	163.892946
b1224	25156	1030.154376
b1225	21599	2151.748904
b1226	6130	1321.866023
b1227	8716	1970.988514
b1229	0	0
b1230	129	232.6844444
b1231	233	420.2750042
b1232	622	113.1252041
b1233	543	181.3776246
b1234	1099	185.9799217
b1235	1203	181.8964563
b1236	1610	271.5554721
b1237	11244	4164.060796
b1238	109	27.04173725
b1241	11486	658.0808735
b1242	301	71.21771831
b1243	69240	6504.792849
b1244	3834	638.2473851
b1245	4168	703.0082035
b1246	7277	1100.299678
b1247	9200	1403.519114
b1248	199	92.45612817
b1249	852	89.40996907
b1250	423	51.71772311
b1251	550	283.9244584
b1252	253	53.87466598
b1253	110	42.2684532
b1254	804	228.2752645
b1255	964	198.6555323
b1256	379	90.9358054
b1257	25	7.560118714
b1258	12	3.672316348
b1259	80	68.14187001
b1260	380	72.19491804
b1261	481	61.76427037
b1262	394	44.3522524
b1263	42	4.034715987
b1264	52	5.10083096
b1265	25	85.17733751
b1266	496	86.22032532
b1267	650	160.4790417
b1268	124	10.02720556
b1269	1177	206.0008074
b1270	238	61.74276039
b1271	274	55.34843592
b1272	1812	264.5851467
b1273	1650	1003.875764
b1274	4996	294.8355507
b1275	4933	775.7165648
b1276	3015	172.7419322
b1277	1895	491.6072729
b1278	730	146.3046033
b1279	1069	530.414993
b1280	1531	200.6253904
b1281	503	104.4980507
b1282	49	22.97443782
b1283	6838	4787.199731
b1284	139	28.41515979
b1285	219	16.90680083
b1286	1827	144.7618564
b1287	71	9.650411112
b1288	5654	1098.690493
b1289	271	117.3714837
b1290	192	36.47743227
b1291	285	44.00400216
b1292	121	20.82112695
b1293	130	20.63301965
b1294	588	54.83679685
b1295	315	196.3233755
b1296	526	58.18607731
b1297	1159	125.2268932
b1298	412	82.57191307
b1299	507	139.3061617
b1300	904	93.14554005
b1301	511	61.16012103
b1302	579	70.11992192
b1303	146	22.88814345
b1304	3061	701.5098568
b1305	42	28.6195854
b1306	239	101.7869183
b1307	100	69.06270609
b1308	3447	1677.750185
b1309	23	2.09901296
b1310	12	1.422916079
b1311	5	0.869156505
b1312	7	1.27311323
b1313	9	1.310420577
b1314	13	2.526171987
b1315	35	5.081602522
b1316	65	4.394068999
b1317	2	0.464603659
b1319	4	0.676905993
b1320	125	19.18408503
b1321	1617	177.3370233
b1322	533	76.9483405
b1323	2302	228.8850945
b1324	3859	1166.979925
b1325	1637	259.817332
b1326	704	148.0613472
b1327	42	6.991755392
b1328	137	23.33859048
b1329	804	76.37462382
b1330	314	46.6494488
b1331	1	0.15075635
b1332	2780	1652.044174
b1333	9072	1462.578182
b1334	7734	1574.728753
b1335	317	94.19028834
b1336	38	3.815409225
b1337	15	1.590448211
b1338	27	3.157603816
b1339	260	43.85367872
b1340	246	66.87327137
b1341	183	22.7554055
b1342	173	26.95551108
b1343	721	80.45352884
b1344	832	136.28374
b1345	26	3.225161323
b1346	0	0
b1347	0	0
b1348	0	0
b1349	18	3.407093501
b1350	11	0.648408798
b1351	0	0
b1352	0	0
b1353	5	1.567681059
b1355	19	21.57825884
b1356	885	284.4601649
b1357	17	8.775846895
b1358	7	2.537197288
b1359	18	3.216486871
b1360	13	2.668205753
b1361	21	6.439406716
b1362	0	0
b1363	198	20.82112695
b1365	5	2.90377287
b1366	8	2.707623974
b1368	20	3.28658537
b1370	51	7.970723327
b1372	79	3.601610881
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1745	615.0391198
b1377	11	1.487223353
b1378	3449	150.0136019
b1379	1448	524.8373818
b1380	316	48.9382521
b1381	629	36.5294627
b1382	0	0
b1383	67	31.41402723
b1384	187	31.6453552
b1385	257	26.26869089
b1386	70	4.719588622
b1387	29	2.173146148
b1388	11	1.813452992
b1389	0	0
b1390	12	2.462959157
b1391	11	3.386568841
b1392	23	3.292569349
b1393	7	1.397440694
b1394	6	1.165925532
b1395	35	3.757823714
b1396	5	1.812283777
b1397	349	44.36849372
b1398	358	41.77189977
b1399	196	31.59891133
b1400	152	39.43235117
b1402	2	0.338452997
b1403	0	0
b1404	0	0
b1406	552	98.29524106
b1407	33	2.193122604
b1408	3	0.759005978
b1409	2	0.341848846
b1410	101	8.808441388
b1411	98	11.62048131
b1412	150	37.95029889
b1413	2963	116.3937514
b1414	1323	253.2350956
b1415	2055	218.7992857
b1418	302	87.19849467
b1419	482	424.7118277
b1420	3	2.737842991
b1421	220	20.55467743
b1422	684	113.4960367
b1423	1071	122.1762435
b1424	1424	131.839705
b1426	2761	1881.397031
b1427	549	155.8745276
b1428	102	15.94144665
b1429	354	54.65760268
b1430	382	98.599221
b1431	617	141.4020195
b1432	893	119.1593145
b1433	63	8.213528974
b1434	44	12.56246766
b1435	526	41.10392618
b1436	56	37.16829273
b1438	147	54.04777819
b1439	381	41.51714148
b1440	1418	189.7091067
b1441	451	68.1922708
b1442	258	41.99188486
b1443	534	102.9842224
b1444	4150	446.5085693
b1445	131	115.4299781
b1446	531	347.9166632
b1447	79	26.91603865
b1448	223	65.87703907
b1449	252	37.22200414
b1450	137	31.53863578
b1451	168	12.2480394
b1452	358	51.68387598
b1453	59	6.030555496
b1454	55	13.64491329
b1455	0	0
b1456	13	0.978473097
b1457	6	1.904586429
b1459	40	5.81856575
b1460	1	0.134845389
b1461	142	93.03986098
b1462	79	21.2495042
b1463	85	15.4044121
b1464	933	160.0076293
b1465	729	164.1258477
b1466	638	140.5426069
b1467	1255	124.5408449
b1468	1238	50.73755117
b1469	228	25.16686776
b1471	0	0
b1472	1	0.54953121
b1473	49	8.517733751
b1474	2319	116.6493577
b1475	1256	217.5920053
b1476	1398	327.7373886
b1477	815	438.4391373
b1478	2128	322.7134259
b1479	2122	191.6038624
b1480	4295	4771.782582
b1481	63	44.71810219
b1482	5235	1857.930675
b1483	65	10.75053774
b1484	39	6.058205768
b1485	34	5.811430386
b1486	25	3.746803703
b1487	61	6.029962385
b1488	22	5.795571418
b1489	319	20.378678
b1490	583	64.63130729
b1491	580	67.36753058
b1492	15450	1542.175623
b1493	292	31.95518101
b1494	56	3.070770966
b1495	13	0.839928233
b1496	1	0.090936659
b1497	9	1.191600058
b1498	84	7.652295563
b1499	13	2.615682018
b1500	0	0
b1501	135	9.078110972
b1502	5	0.837809877
b1503	3	0.91261433
b1504	2	0.577473475
b1505	6	0.749727176
b1506	3	2.265801096
b1507	97	11.2410908
b1508	13	7.464980142
b1511	1561	150.239349
b1512	577	92.73079952
b1513	253	25.25374968
b1514	233	34.71659412
b1515	199	30.72560151
b1516	899	134.7350612
b1517	1128	197.424733
b1518	486	256.0588827
b1519	839	169.4793348
b1520	49	8.210536796
b1521	319	33.68376529
b1522	562	90.89176649
b1523	16	6.814187001
b1524	221	36.55182833
b1525	201	22.18658079
b1526	133	23.11956304
b1527	5	0.686914012
b1528	113	14.54665865
b1529	343	78.96169396
b1530	152	53.57360815
b1531	184	73.46545361
b1532	58	40.60508692
b1533	200	34.07093501
b1534	170	21.93961724
b1535	2287	393.5365069
b1536	141	55.00765461
b1537	67	19.79265299
b1538	739	55.37775873
b1539	1253	257.1739853
b1540	763	170.2802843
b1541	79	59.37361468
b1542	38	3.987768574
b1544	0	0
b1545	1	0.259423363
b1546	0	0
b1547	11	1.751309743
b1548	0	0
b1549	1	0.373039434
b1550	194	170.9421049
b1551	477	468.8029615
b1552	9723	6998.69791
b1553	0	0
b1554	10	2.871146208
b1555	9	4.422669448
b1556	4	2.839244584
b1557	5051	3585.256098
b1558	287	206.5850355
b1559	27	5.497501465
b1560	41	5.986750008
b1561	27	16.42705795
b1562	199	195.5802711
b1563	232	123.5071394
b1564	158	100.935145
b1565	17	8.517733751
b1566	16	7.36668865
b1567	3	2.513429632
b1568	0	0
b1569	0	0
b1570	751	282.2125609
b1571	0	0
b1572	0	0
b1573	10	7.000877056
b1574	2	5.785630473
b1575	0	0
b1576	0	0
b1577	0	0
b1578	0	0
b1579	23	3.045200149
b1580	18	2.705633074
b1581	6	0.757131889
b1582	78	36.57155409
b1583	420	188.2867461
b1584	351	95.9269908
b1585	225	48.51873656
b1586	354	177.3692793
b1587	284	17.94093735
b1588	354	22.39067635
b1589	48	11.90828796
b1590	117	20.98052313
b1591	328	81.77024401
b1592	98	11.95328746
b1593	754	166.0958082
b1594	595	74.71329114
b1595	60	10.2898797
b1596	257	31.42187905
b1597	49	24.31275459
b1598	792	147.723616
b1599	58	26.94701223
b1600	184	77.0785087
b1601	462	68.43813901
b1602	686	75.72136527
b1603	1105	110.513845
b1604	1567	254.2340722
b1605	86	9.533949275
b1606	109	23.114514
b1607	178	81.22267541
b1608	177	37.69097185
b1609	258	30.38122545
b1610	147	24.23432635
b1611	2023	220.915069
b1612	2514	234.0282257
b1613	2304	300.3804882
b1614	2086	211.9442458
b1615	19	2.300999165
b1616	26	2.901236824
b1617	128	10.8304959
b1618	1321	342.6982625
b1619	421	84.046076
b1620	576	85.82299663
b1621	150	14.43683687
b1622	531	69.40537016
b1623	1503	229.9788113
b1624	1533	225.7813114
b1625	51	36.20036844
b1626	244	84.82967491
b1627	292	76.92303883
b1628	180	47.66400234
b1629	297	20.48394271
b1630	93	13.46429301
b1631	110	27.15799167
b1632	94	20.70690446
b1633	136	32.78523934
b1634	471	48.04613888
b1635	1430	361.7928494
b1636	403	71.51347295
b1637	2894	348.0045385
b1638	845	197.1913704
b1639	349	162.146677
b1640	457	63.12331337
b1641	4678	1532.536865
b1642	2141	754.6124674
b1643	57	36.87423978
b1644	113	20.1923898
b1645	127	9.672895855
b1646	591	173.5855396
b1647	720	123.0655846
b1648	47	30.02501147
b1649	40	10.2212805
b1650	441	61.57902597
b1651	229	86.05416305
b1652	386	91.32903411
b1653	934	31.01584142
b1654	3287	1448.161595
b1655	168	31.5657192
b1656	5887	1550.842225
b1657	402	52.6789072
b1658	1155	172.5961839
b1659	243	39.93201225
b1660	140	17.71013948
b1661	3367	449.282656
b1662	1157	276.3089145
b1663	1010	112.701892
b1664	1282	156.3685155
b1665	0	0
b1666	1	1.991158539
b1667	1187	594.7382331
b1668	388	37.06408257
b1669	96	18.10411307
b1670	27	5.266690335
b1671	50	11.45883464
b1672	48	11.35697834
b1673	55	4.009774804
b1674	33	8.069431975
b1675	50	36.50457322
b1676	4760	516.4893332
b1677	77493	50131.49936
b1678	1149	175.2873328
b1679	89	32.72280448
b1680	474	59.5194958
b1681	428	51.58853838
b1682	237	48.64344335
b1683	552	56.87648021
b1684	193	80.19134702
b1685	994	806.3454618
b1686	130	48.49512647
b1687	1404	70.41549472
b1688	602	82.92737011
b1689	4	1.717862269
b1690	1	0.126188648
b1691	2	0.242210438
b1692	7	1.237871341
b1693	182	36.76428955
b1694	1	0.096064666
b1695	11	1.463985489
b1696	65	10.9273558
b1697	5	1.002086324
b1698	15	2.449188619
b1699	36	4.278675559
b1700	4	2.085975613
b1701	20	1.861799727
b1702	10242	660.0652894
b1703	476	87.5059266
b1704	460	67.36087437
b1705	8	6.388300313
b1706	3018	322.002344
b1707	383	82.24265614
b1708	228	75.1758695
b1709	128	26.16647808
b1710	320	88.88070001
b1711	203	31.72660461
b1712	2869	1466.242688
b1713	2556	164.1054834
b1714	647	100.8104952
b1715	18	61.32768301
b1716	11296	4851.243048
b1717	3081	2385.73979
b1718	20501	5788.576563
b1719	30740	2443.251653
b1722	66	13.332105
b1723	1458	240.3649512
b1724	293	154.3729478
b1725	1698	302.3647089
b1726	801	228.6940135
b1727	464	106.3379855
b1728	152	39.43235117
b1729	1131	124.5718561
b1730	9	1.716259786
b1731	70	44.16602686
b1732	944	63.9846737
b1733	359	73.388794
b1734	52	5.892534214
b1735	203	36.92028366
b1736	45	19.65630866
b1737	184	20.75845047
b1738	392	187.2309326
b1739	1080	488.4505726
b1740	1030	190.7231688
b1741	1079	186.2966497
b1742	95	25.28702207
b1743	773	243.8595626
b1744	488	77.21338831
b1745	758	86.47020781
b1746	875	90.70608964
b1747	471	69.77134951
b1748	1037	130.2145931
b1749	598	113.6120026
b1750	3	0.646916487
b1751	2	0.452269049
b1752	23	4.980708719
b1753	50	13.96349795
b1754	92	12.08686126
b1755	63	6.288483121
b1756	23	5.391959898
b1757	208	24.38103606
b1758	365	90.11515418
b1759	38	14.27973011
b1760	64	35.9429644
b1761	892	101.7564979
b1762	82	12.07701731
b1763	2385	186.374266
b1764	3773	554.0932663
b1765	1103	306.3606629
b1766	1319	108.9003957
b1767	349	52.613966
b1768	289	69.01752488
b1769	30	3.384529967
b1770	142	28.68422591
b1771	43	6.720413785
b1772	5	0.808645609
b1773	1	0.18317707
b1774	6	0.881144871
b1775	6	0.66660525
b1776	21	2.98951101
b1777	607	340.896553
b1778	936	346.6347301
b1779	25108	3864.998657
b1780	360	62.36713526
b1781	1329	238.3172243
b1782	1867	383.1953955
b1783	10702	847.970108
b1784	4739	565.8720595
b1785	33	3.427868461
b1786	349	35.88759452
b1787	313	95.21609515
b1788	24	35.04439029
b1789	117	40.13053083
b1790	140	26.11276041
b1791	42	5.447890623
b1792	436	192.0895818
b1793	212	127.4653804
b1794	773	115.5124244
b1795	630	387.9160672
b1796	10	8.378098772
b1797	5	2.129433438
b1798	52	12.47668042
b1799	271	44.96699701
b1800	254	35.8591885
b1801	9	0.954268926
b1802	14	1.90797236
b1803	31	4.920181608
b1804	1245	169.2219977
b1805	1081	98.30252867
b1806	1599	421.2326681
b1807	594	130.8500133
b1808	1436	115.2100377
b1809	722	320.859327
b1810	367	187.5604972
b1811	434	369.6696448
b1812	144	16.20996027
b1813	107	28.33360139
b1814	11186	1256.431249
b1815	282	27.03940996
b1816	3680	362.3729503
b1817	2701	426.0444234
b1818	1704	326.1622093
b1819	2510	451.679825
b1820	39	13.02712221
b1821	33	8.92334012
b1822	438	82.90594185
b1823	3484	2543.638662
b1824	1457	1551.292259
b1825	566	301.3148315
b1826	24	25.55320125
b1827	1019	197.2629703
b1828	132	14.72935618
b1829	4305	748.343751
b1830	2953	220.9622351
b1831	2602	570.7247181
b1832	613	188.7242454
b1833	558	66.62937523
b1834	606	35.27389513
b1835	57	6.068885298
b1836	722	467.0737039
b1837	182	145.3338321
b1838	235	54.8402036
b1839	243	108.9373317
b1840	414	72.70807779
b1841	395	161.4962319
b1842	60	39.82317079
b1843	261	60.90763039
b1844	333	77.0064798
b1845	559	41.58439447
b1846	1974	458.5638116
b1847	1579	678.1261308
b1848	2084	1097.997349
b1849	396	51.49652772
b1850	780	186.2756727
b1851	359	30.37615646
b1852	1971	204.7372344
b1853	791	139.3971186
b1854	3109	330.3322358
b1855	751	118.4595935
b1856	2987	346.1560642
b1857	4958	814.7445133
b1858	3728	756.050272
b1859	2115	412.5574096
b1860	1364	206.8520268
b1861	958	239.9996745
b1862	14	3.559649926
b1863	356	104.5625247
b1864	1170	242.0829592
b1865	640	216.6099179
b1866	3992	345.2060217
b1867	185	50.02478552
b1868	75	14.04022047
b1869	390	150.9961892
b1870	171	35.23868883
b1871	412	64.98715381
b1872	74	4.668979982
b1873	10	1.392545027
b1874	2224	456.4684304
b1875	214	57.86650866
b1876	1621	143.3278174
b1877	9	2.821825905
b1878	8	3.12100168
b1879	81	5.973475618
b1880	10	1.334370823
b1881	25	5.942604943
b1882	6	2.358757039
b1883	8	1.168146343
b1884	23	4.095635044
b1885	20	1.914097472
b1886	20	1.84499648
b1887	34	10.34296241
b1888	17	1.326425714
b1889	2	0.330785777
b1890	4	0.690627061
b1891	46	12.1808006
b1892	41	17.90908122
b1893	0	0
b1894	0	0
b1895	268	95.77983127
b1896	705	75.85266056
b1897	659	126.1390234
b1900	40	4.048031882
b1901	100	15.48678864
b1902	805	244.8848454
b1904	10	4.732074306
b1905	976	300.4810172
b1906	39	24.91437122
b1907	113	14.29461258
b1908	2778	639.5206584
b1909	5	8.811448708
b1910	0	0
b1911	37	74.64224577
b1912	1136	317.2506735
b1913	1046	87.49148449
b1914	1004	234.2960188
b1915	148	100.8499676
b1916	157	33.29338255
b1917	277	56.40029281
b1918	176	40.33509794
b1919	560	86.98962129
b1920	817	156.3817635
b1921	10	2.777521875
b1922	4	0.851773375
b1923	521	53.35959059
b1924	30	3.269066259
b1925	3	1.119118303
b1926	6	2.513429632
b1927	1080	111.28007
b1928	908	336.2653151
b1929	211	26.8245048
b1930	6	3.931261731
b1931	39	8.937891022
b1932	24	7.665960376
b1936	2	1.892829723
b1937	2	0.973455286
b1938	6	0.554499846
b1939	47	7.234942524
b1940	8	1.785376507
b1941	18	2.00854857
b1942	1	0.34531353
b1943	3	0.40776385
b1944	1	0.329718726
b1945	7	1.067894978
b1946	0	0
b1947	2	0.837809877
b1948	3	0.623248811
b1949	0	0
b1950	6	1.17037563
b1951	82	20.14771637
b1952	96	77.87642287
b1953	1208	812.3228188
b1954	22	38.77037432
b1955	1469	276.0121518
b1956	569	51.46821775
b1957	93	77.91631858
b1958	495	82.6721217
b1959	298	49.60816921
b1960	125	40.68981091
b1961	972	105.0220364
b1962	379	83.48847651
b1963	46	19.26962718
b1967	1562	281.0852138
b1968	105	11.84585489
b1969	156	35.59195889
b1970	14	5.184707501
b1971	635	96.87333013
b1972	98	23.62465776
b1973	310	73.00914644
b1974	20	5.774734747
b1975	85	144.8014738
b1976	2683	515.4829997
b1977	54	108.9373317
b1978	573	12.41372134
b1981	374	43.5393953
b1982	1141	120.2317634
b1983	277	59.23210667
b1984	11	22.19093793
b1985	141	14.52823136
b1986	34	68.59017179
b1987	48	7.738508897
b1988	81	13.52816537
b1989	10	20.17357994
b1990	987	162.192988
b1991	120	17.0354675
b1992	72	14.83734266
b1993	137	38.47020409
b1994	0	0
b1996	8	1.353811987
b1997	0	0
b1999	81	22.49792719
b2000	137	6.732285715
b2001	39	3.900488645
b2002	3	1.02898797
b2003	0	0
b2004	1	0.415499207
b2005	1	0.40885122
b2006	39	35.59195889
b2007	2721	1264.186557
b2008	1071	155.0565357
b2009	2027	655.64986
b2010	193	25.35613286
b2011	909	97.59605017
b2012	58	39.00225455
b2013	298	43.14364858
b2014	337	38.0195533
b2015	642	105.839711
b2016	1833	340.6474029
b2017	60	36.50457322
b2018	0	0
b2019	238	40.54441266
b2020	216	25.37697228
b2021	173	24.76584771
b2022	183	26.27098781
b2023	80	20.75386904
b2024	93	19.32071314
b2025	125	24.66525218
b2026	160	40.08345295
b2027	7309	1142.314055
b2028	193	25.35613286
b2029	4409	480.4437711
b2030	0	0
b2032	679	93.03283459
b2033	270	70.04430801
b2034	567	87.5448043
b2035	473	62.14223236
b2036	639	88.74182392
b2037	441	54.17770074
b2038	100	27.47656049
b2039	312	54.23536593
b2040	416	70.86754481
b2041	1003	141.6014412
b2042	4165	714.2891491
b2043	33	3.626905984
b2044	86	10.79889586
b2045	16	1.914994005
b2046	12	1.243969229
b2047	11	1.208968661
b2048	7	0.782811417
b2049	21	2.24057297
b2050	14	1.753651066
b2051	1	0.319415016
b2052	11	1.745870893
b2053	6	0.81988881
b2054	1	0.279269959
b2055	6	1.231479579
b2056	4	0.503511355
b2057	13	1.636411903
b2058	0	0
b2059	2	0.365045732
b2060	13	0.921474664
b2061	1	0.34531353
b2062	10	1.344905329
b2063	469	45.3956492
b2064	1096	90.63530283
b2065	1215	320.0736033
b2066	584	139.4679396
b2067	731	33.77828231
b2068	441	79.63930567
b2069	178	20.17059789
b2070	191	15.04055914
b2071	29	9.62393294
b2072	12	2.414475709
b2073	53	12.31199697
b2074	252	30.95868613
b2075	199	9.769619692
b2076	164	8.169054592
b2077	74	8.012444461
b2078	80	8.736137181
b2079	259	54.92347821
b2080	1202	553.4224848
b2081	660	74.29565122
b2082	17	11.90149099
b2083	16	11.51693578
b2085	11	5.3034946
b2086	518	88.24372166
b2088	0	0
b2089	11	1.945226393
b2091	15805	2327.771446
b2092	48045	5424.316145
b2093	4561	2453.645283
b2094	10768	3644.461869
b2095	60129	7299.232486
b2096	65692	11779.93612
b2097	3196	465.3449072
b2098	55	6.598244455
b2099	46	7.017595568
b2100	38	6.031190358
b2101	417	85.58783071
b2102	272	50.91919957
b2103	147	28.13723284
b2104	185	35.94937059
b2105	25	14.04022047
b2106	36	6.690292692
b2107	329	148.796517
b2108	2	0.296269
b2109	7	0.4325814
b2110	1	0.212943344
b2111	29	8.188318634
b2112	41	22.29109046
b2113	4458	615.7630875
b2114	3271	246.5620097
b2118	66	2.785320038
b2119	8	1.126311901
b2120	52	3.496753856
b2121	19	2.562062395
b2122	71	5.440111811
b2123	15	4.977896348
b2124	888	289.0604167
b2125	183	38.96863191
b2126	382	34.73780384
b2127	335	70.16657721
b2128	66	13.82386297
b2129	31	5.12717954
b2130	61	8.076400396
b2131	220	36.7431652
b2132	630	42.03268091
b2133	4542	405.8134269
b2134	494	81.17865865
b2135	1420	370.2606712
b2136	478	126.5744062
b2137	161	32.39421576
b2139	12	1.281219004
b2140	79	12.77660063
b2141	45	17.29163995
b2142	183	40.31237784
b2143	696	120.5764615
b2144	48	10.2212805
b2145	14	8.943620439
b2146	93	11.50822139
b2147	56	6.946501312
b2148	50	7.582552301
b2149	105	10.5841662
b2150	1163	178.4887271
b2151	625	92.05043679
b2152	368	48.72320239
b2153	2079	476.4583445
b2154	2778	508.8659002
b2155	141	10.85241379
b2156	746	77.80689035
b2157	1411	245.2759658
b2158	240	35.04439029
b2159	351	62.72149399
b2160	251	35.33803589
b2161	15	1.838359802
b2162	6	0.976555462
b2163	14	3.252225614
b2164	152	18.62871266
b2165	12	1.959350895
b2166	7	1.139314706
b2167	2196	198.9887587
b2168	866	141.3998229
b2169	1311	177.7201424
b2170	170	22.05098585
b2171	521	139.4054225
b2172	1844	192.7202581
b2173	108	16.77656982
b2174	32	6.871449077
b2175	1876	507.2783656
b2176	411	40.47154418
b2177	632	53.38718411
b2178	152	21.28266625
b2179	140	20.92074956
b2180	220	21.2139784
b2181	1028	456.8467981
b2182	595	76.59523802
b2183	1009	222.2687937
b2184	490	42.66122185
b2185	3390	1823.691626
b2186	720	109.5137197
b2187	211	141.8875122
b2188	1692	147.311811
b2189	3	5.973475618
b2190	422	24.96169197
b2192	0	0
b2193	518	122.5607245
b2194	306	44.55429962
b2195	79	21.70648279
b2196	262	20.66339114
b2197	121	38.6492169
b2198	2	1.460182929
b2199	300	62.32488111
b2200	171	39.543868
b2201	321	78.87093849
b2202	356	90.5168124
b2203	123	41.90725006
b2204	258	45.78281891
b2205	339	74.6770278
b2206	1439	88.71183741
b2207	7	4.065282018
b2208	244	75.57552856
b2209	1980	620.8016992
b2210	464	43.19375367
b2211	489	45.60407085
b2212	84	19.78312355
b2213	377	54.27355985
b2214	185	26.85989905
b2215	66805	9277.617444
b2216	3368	193.1833486
b2217	3303	777.9006796
b2218	1666	89.62449113
b2219	199	16.69979327
b2220	93	10.28765245
b2221	0	0
b2222	2	0.471026751
b2223	6	0.695325204
b2224	43	5.563481792
b2225	21	4.143762366
b2226	17	1.579652441
b2229	1	0.245703858
b2230	98	8.895963492
b2231	13146	766.9460815
b2232	845	179.1904984
b2233	383	15.64648454
b2234	1285	86.18336906
b2235	576	78.08299163
b2236	20	12.02503588
b2237	581	136.8332712
b2238	8	5.047545927
b2239	244	34.73527079
b2240	42	4.738341954
b2241	26	2.44708373
b2242	15	1.825228661
b2243	19	2.445898357
b2244	14	2.38496545
b2245	26	4.958083825
b2246	21	2.495894076
b2247	150	19.06955317
b2248	15	2.937149569
b2249	982	125.1533348
b2250	53	14.96485819
b2251	48	17.27540366
b2252	7	1.779824963
b2253	88	11.8351669
b2254	17	2.689810658
b2255	343	26.51966121
b2256	75	12.9056572
b2257	50	4.637604583
b2258	23	9.111994246
b2259	223	128.0531209
b2260	373	42.1740888
b2261	730	116.223283
b2262	674	120.439564
b2263	26	5.252041364
b2264	458	42.02285879
b2265	483	57.13979725
b2266	3349	1677.993549
b2267	184	61.0621952
b2268	319	53.27758954
b2269	5	0.632504982
b2270	21	1.863254258
b2271	6	0.946414861
b2272	36	10.95137197
b2273	23	4.918189363
b2274	7	2.537197288
b2275	39	7.042931794
b2276	5925	623.0564503
b2277	3331	333.7949544
b2278	5851	487.0090571
b2279	66	33.39626302
b2280	963	266.0295439
b2281	874	246.7789823
b2282	2127	333.4457611
b2283	6613	371.8004838
b2284	2547	291.8565184
b2285	839	256.756118
b2286	3693	316.1406105
b2287	3089	714.3333817
b2288	3162	1091.881383
b2289	773	126.2148535
b2290	635	79.93242757
b2291	346	88.41407634
b2292	4991	417.4665383
b2293	831	195.7116151
b2294	540	167.2573173
b2295	1748	587.7236288
b2296	5897	751.5572459
b2297	5342	381.8327303
b2298	40	4.032063314
b2299	782	220.8022473
b2300	919	253.8745076
b2301	377	89.61448254
b2302	166	39.27621674
b2303	363	153.3192075
b2304	1349	231.3507952
b2305	59	10.15245033
b2306	47	9.310081077
b2307	20	4.276686402
b2308	58	12.94397967
b2309	431	84.39409763
b2310	447	87.52705717
b2311	154	41.42308414
b2312	999	100.8997947
b2313	1094	343.0086156
b2314	1138	263.1632853
b2315	396	47.84429171
b2316	3673	615.4551358
b2317	512	118.9385367
b2318	466	87.88038217
b2319	460	69.55309217
b2320	1361	183.5245747
b2321	757	116.5287551
b2322	56	7.282337253
b2323	6767	849.722422
b2324	568	43.39078718
b2325	144	79.13249421
b2326	238	66.46625026
b2327	165	31.23169042
b2328	166	30.84968297
b2329	825	116.4717737
b2330	1054	173.203049
b2331	1218	338.3021644
b2332	471	87.85078679
b2333	8	2.271395667
b2334	3	0.940608635
b2335	2	0.597735702
b2336	4	0.814444661
b2339	2	0.543685133
b2340	1719	542.2957155
b2341	2280	162.9686681
b2342	1201	140.4548957
b2343	10549	5674.962527
b2344	1165	133.1967761
b2345	8	1.158218754
b2346	2190	444.1389742
b2347	104	17.09024393
b2348	4	8.177024401
b2349	51	6.752400331
b2350	144	60.82084265
b2351	277	46.11229151
b2352	145	16.69015397
b2353	15	7.903051934
b2354	9	3.128963419
b2355	1	0.264800013
b2356	0	0
b2357	1	0.309735773
b2358	4	0.866210212
b2359	10	4.223669629
b2360	5	0.929207318
b2361	0	0
b2362	0	0
b2363	0	0
b2364	38	6.224497741
b2365	32	3.666827086
b2366	156	17.996837
b2367	4	0.398490468
b2368	7	0.922022726
b2369	663	165.2855847
b2370	729	31.09897114
b2371	15	2.00679591
b2372	7	1.135697834
b2373	6	0.542722858
b2374	7	0.857901241
b2375	3	0.723203809
b2376	0	0
b2377	245	154.581094
b2378	2094	348.5889474
b2379	728	90.08586205
b2380	439	39.63906484
b2381	268	55.90414642
b2382	242	43.24387905
b2383	70	4.299817519
b2384	16	2.36330185
b2385	14	1.976490705
b2386	21	2.579890511
b2387	4	1.875464312
b2388	1212	192.3632293
b2389	132	16.10034637
b2390	4434	2078.95219
b2392	528	65.33699885
b2393	863	109.9870957
b2394	0	0
b2395	441	30.87386782
b2396	6	12.10414796
b2397	0	0
b2398	500	222.20175
b2399	345	134.5931974
b2400	3295	356.7703311
b2401	1	2.017357994
b2402	49	98.85054169
b2403	0	0
b2404	0	0
b2405	143	24.77361206
b2406	199	24.27249188
b2407	2	0.36767196
b2408	25	5.010431618
b2409	54	8.931215972
b2410	875	134.2885952
b2411	452	34.37513978
b2412	2143	332.89064
b2413	735	147.8866372
b2414	3143	495.7636515
b2415	2337	1388.786775
b2416	7390	655.6880461
b2417	8146	2448.898558
b2418	184	33.11119036
b2419	69	28.21073418
b2420	95	19.81676832
b2421	375	63.0424373
