Gene_id	TET_1_readcount	TET_1_fpkm
b2824	17	6.47296651
b2825	33	9.089697652
b2826	10	3.298326884
b2827	514	100.4408992
b2828	250	44.33538705
b2829	932	64.43583217
b2830	743	217.3746493
b2831	160	36.02346579
b2832	596	129.6769089
b2833	610	432.7133776
b2834	2654	396.0634724
b2835	732	95.24043186
b2836	810	58.25669859
b2837	459	69.09515414
b2838	99	12.17717215
b2839	75	12.44801252
b2840	369	82.71946813
b2841	422	46.20028528
b2842	221	45.05592437
b2843	240	44.54514587
b2844	1109	145.7567484
b2845	291	36.7538196
b2846	16	3.926728499
b2847	4	0.767166401
b2848	1	0.321638087
b2849	3	1.094022509
b2850	4	1.26817303
b2851	2	0.631508928
b2852	14	1.579460238
b2853	9	6.384295736
b2854	0	0
b2856	9	2.208784781
b2858	4	0.878931803
b2859	6	2.336108214
b2860	0	0
b2861	0	0
b2863	268	36.61752031
b2864	5	10.49670245
b2865	402	82.60738213
b2866	245	16.84862465
b2867	54	9.543759496
b2868	92	29.77564595
b2869	797	69.59803451
b2870	7	0.913063286
b2871	18	2.336108214
b2872	43	5.51163485
b2873	31	3.474666005
b2874	141	23.47751197
b2875	254	24.26765304
b2876	75	15.11198407
b2877	256	68.68723011
b2878	90	4.511651391
b2879	42	4.909518617
b2880	37	7.369223411
b2881	289	15.63792954
b2882	25	2.772148398
b2883	55	6.47296651
b2886	31	9.848439843
b2887	107	8.657592707
b2888	13	1.393765046
b2889	188	53.19858815
b2890	5528	565.732156
b2891	3080	435.3791487
b2892	2000	179.1824639
b2893	820	179.1673431
b2894	1035	179.2513803
b2895	428	127.3760766
b2896	482	183.5276387
b2897	526	306.047675
b2898	1017	161.0521576
b2899	1489	350.4817139
b2900	273	135.9322967
b2901	878	94.72107659
b2902	248	51.78373208
b2903	6850	370.2699006
b2904	5052	2012.395496
b2905	8471	1201.808204
b2906	1041	134.431085
b2907	1350	177.8830491
b2908	2136	250.2489858
b2909	938	251.6743041
b2910	1344	632.7030538
b2911	646	548.3982118
b2912	591	167.2359872
b2913	1160	146.1535991
b2914	904	212.7840627
b2915	14	6.77544158
b2916	624	108.4330497
b2917	57	4.128213606
b2918	21	3.275477029
b2919	15	2.964717485
b2920	37	3.886405856
b2921	68	11.77690228
b2922	1591	333.5543228
b2923	87	21.25087118
b2924	1661	299.696094
b2925	2463	354.2870336
b2926	3170	423.0784296
b2927	995	151.5435689
b2928	413	89.86000567
b2929	239	72.8018351
b2930	18	2.894742787
b2933	35	3.914536982
b2934	4	1.399560326
b2935	3119	243.2431632
b2936	622	127.310203
b2937	1459	246.0992349
b2938	5646	443.6584997
b2939	262	308.3485865
b2940	10	7.192185011
b2942	608	81.77794572
b2943	389	43.32015436
b2944	34	10.60630657
b2945	48	10.53228449
b2946	377	80.01011063
b2947	961	156.9847525
b2948	1542	424.7367812
b2949	757	282.0164402
b2950	33	5.225881219
b2951	473	104.2285331
b2952	498	136.4460242
b2953	31	16.54944015
b2954	383	100.1675222
b2955	850	116.1376577
b2956	26	4.007074506
b2957	196	29.08198134
b2958	455	98.1733254
b2959	1362	647.0591109
b2960	738	159.2349761
b2961	965	142.3683802
b2962	241	135.6508634
b2963	296	42.57773526
b2964	379	46.8401777
b2965	604	43.92889631
b2966	88	19.30918823
b2967	12	24.52913625
b2968	60	17.35767556
b2969	12	1.935840452
b2970	2	0.365962771
b2971	2	0.755966892
b2972	44	8.438830413
b2975	1313	121.1979327
b2976	17895	1279.930781
b2977	2547	976.9864119
b2979	10498	1087.251239
b2980	555	112.7057698
b2981	17	2.398701486
b2982	0	0
b2983	10	1.454599216
b2984	9	1.842109046
b2985	12	2.610944475
b2986	5	1.120860002
b2987	45	4.660535887
b2988	1435	119.8542831
b2989	838	150.1549048
b2990	30	18.71701159
b2991	7	3.179702847
b2992	97	30.81608596
b2993	135	42.36850806
b2994	372	33.91469777
b2995	65	8.564739402
b2996	73	11.49000742
b2997	166	23.04584323
b2998	17	9.170035889
b3001	653	97.44892521
b3002	675	211.8425403
b3003	306	53.7146509
b3005	915	333.6768652
b3006	1141	241.164238
b3008	216	28.24567204
b3009	675	158.8819052
b3010	75	12.17485864
b3011	348	46.445203
b3012	563	105.6313086
b3013	49	8.211659779
b3014	18	10.83845555
b3017	1229	135.121458
b3018	464	97.67338083
b3019	1732	119.1094608
b3020	390	37.67846177
b3021	636	249.5034364
b3022	324	169.4740323
b3023	329	105.8189308
b3024	1513	598.0823407
b3025	77	18.12430623
b3026	158	18.18184371
b3027	7	3.265640762
b3028	336	89.68728855
b3029	2180	1075.128914
b3030	2763	226.7487349
b3031	428	114.2445223
b3032	1203	225.7095279
b3033	129	47.37660594
b3034	317	78.16877652
b3035	4542	476.1168241
b3037	1992	460.5053317
b3038	1927	257.8481956
b3039	186	36.62271546
b3040	1323	265.542161
b3041	37087	8809.648035
b3042	1579	842.9537418
b3043	49	13.790233
b3044	0	0
b3045	0	0
b3046	92	5.78870395
b3047	7	1.449944498
b3048	26	3.792611363
b3049	1509	1166.293309
b3050	29	7.151086811
b3051	90	8.412519652
b3052	762	82.55063566
b3053	705	38.55071923
b3054	418	49.8746544
b3055	166	41.52705085
b3056	1488	186.5718967
b3057	333	62.93424373
b3058	86	36.20651186
b3059	272	68.37463653
b3060	10	1.665071771
b3061	7	1.192388568
b3062	3	0.769065328
b3063	8	0.848913641
b3064	741	113.5258742
b3065	5946	4276.473207
b3066	1769	157.3976324
b3067	13487	1137.471001
b3068	960	294.1561112
b3069	3	6.132284062
b3070	186	37.7716634
b3071	473	117.7581984
b3072	419	42.79562868
b3073	486	54.71063867
b3074	24	11.19648261
b3075	553	87.30610927
b3076	78	3.917682931
b3077	11	3.797473686
b3078	8	0.86667334
b3079	5	0.725262354
b3080	40	2.642027147
b3081	1761	135.4994832
b3082	78	29.05849714
b3083	29	14.30217362
b3084	442	60.391582
b3085	49	15.10358852
b3086	13	2.914236004
b3087	627	98.68814594
b3088	319	51.30127495
b3089	2499	311.8254132
b3090	112	31.52053257
b3091	292	30.48558421
b3092	260	28.58549966
b3093	544	65.05854561
b3094	1364	272.7143265
b3095	922	216.0389184
b3096	354	143.214384
b3097	9323	3925.038489
b3098	1305	662.5271604
b3099	3618	1387.80402
b3100	3945	2042.86823
b3101	825	326.1189234
b3102	956	150.471878
b3103	3122	1325.154193
b3104	103	44.82121348
b3105	500	86.5948697
b3106	59	13.05658202
b3107	1125	1059.212702
b3110	967	112.7812363
b3113	14	5.576709608
b3114	70	4.738380713
b3115	9	1.156460518
b3116	50	5.83150136
b3117	12	1.883044803
b3118	15	2.481648502
b3119	0	0
b3120	1	0.2876874
b3121	12	1.569204002
b3123	104441	43037.22622
b3124	241	32.66984144
b3125	261	45.81543753
b3126	147	29.61948878
b3127	175	20.36438902
b3128	456	45.06370578
b3129	483	223.3173446
b3130	822	274.6208243
b3131	840	161.1049442
b3132	9	1.091460395
b3133	18	5.899412515
b3134	3	1.24280957
b3135	59	16.51481185
b3136	4	0.538012801
b3137	2	0.360862244
b3138	12	3.908206195
b3139	9	1.739005928
b3140	14	2.746107004
b3141	25	5.137275008
b3142	16	4.248921606
b3143	2	0.446411483
b3144	76	4.690779068
b3145	47	6.68636101
b3146	391	70.54856879
b3147	1062	80.99311262
b3148	60	23.53806004
b3149	363	95.41875505
b3150	712	192.0313398
b3151	234	34.92044181
b3152	176	42.99026814
b3153	43	12.87110104
b3154	252	88.17230057
b3155	71	36.40242552
b3156	504	155.3511962
b3157	627	185.5337144
b3158	13	2.027676256
b3159	27	4.771879748
b3160	224	34.52248805
b3161	207	25.829476
b3162	24816	2039.785865
b3163	18585	3262.375121
b3164	11470	834.2126502
b3165	11550	6645.57895
b3166	2269	373.0072638
b3167	1992	769.7999575
b3168	25697	1493.47538
b3169	12317	1285.927879
b3170	3695	1267.158212
b3171	194	391.4043126
b3172	569	65.76996329
b3173	53	5.063722879
b3174	4	7.142583735
b3175	3569	1665.010268
b3176	3542	411.251074
b3177	539	98.62696675
b3178	40743	3271.045885
b3179	9038	2228.673193
b3180	1686	890.8915539
b3181	1301	423.7146883
b3182	626	67.81718887
b3183	4710	623.7886908
b3184	2918	469.2699696
b3185	6274	3777.803896
b3186	5533	2754.994131
b3187	1699	271.5449407
b3188	121	67.37453313
b3189	2941	362.6094191
b3190	540	328.9790038
b3191	424	224.0439021
b3192	1299	317.2974904
b3193	783	220.3622947
b3194	908	180.1518342
b3195	1156	221.7110899
b3196	531	84.34712188
b3197	879	138.3522811
b3198	998	273.4400244
b3199	871	234.9147429
b3200	939	261.4243248
b3201	1371	293.369821
b3202	3400	368.3361696
b3203	576	310.7023925
b3204	1032	325.8586067
b3205	1199	217.8550693
b3206	54	30.72880805
b3207	4188	1027.821185
b3208	214	45.60378051
b3209	541	128.50917
b3210	1849	122.9115797
b3211	29	4.844284614
b3212	4967	172.9722913
b3213	1431	156.6649484
b3214	20	4.061469183
b3215	5	1.150749602
b3216	113	7.369725094
b3218	3	0.458263116
b3219	89	19.28348182
b3220	436	60.04709358
b3221	1156	386.2064147
b3222	1901	337.1262832
b3223	1839	414.04471
b3224	5976	622.6550964
b3225	8869	1541.174228
b3226	515	101.0175077
b3227	35	3.974628559
b3228	1473	459.5026346
b3229	3802	924.3274618
b3230	10842	4285.795597
b3231	12504	4527.998503
b3232	736	101.3639011
b3233	3433	1336.64325
b3234	490	55.64479982
b3235	528	76.80283859
b3236	14841	2455.343028
b3237	428	141.1683906
b3238	93	54.72598958
b3239	254	144.5392082
b3240	161	12.70911717
b3241	36	5.994258376
b3242	6	4.56915283
b3243	544	90.87209758
b3244	2113	227.0104271
b3247	927	97.96636661
b3248	329	86.04468613
b3249	186	59.09063906
b3250	1246	175.3329624
b3251	3953	588.2215313
b3252	1303	104.2877943
b3253	472	75.20591243
b3255	1971	650.1002288
b3256	3611	415.5356812
b3257	25	15.98263336
b3258	216	23.11009531
b3259	545	95.993653
b3260	2916	468.9483315
b3261	629	329.0097725
b3262	12	2.106456898
b3263	17	14.67205742
b3264	5	1.171577649
b3265	1	0.134154746
b3266	179	8.955833857
b3267	15	10.49670245
b3268	257	38.95147067
b3269	27	3.548631386
b3270	22	3.095766592
b3271	55	11.25733306
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	438	122.6014846
b3280	405	243.8652499
b3281	1226	232.5525844
b3282	785	212.8284277
b3283	1036	296.3974941
b3284	976	319.8792564
b3287	1609	490.1177936
b3288	3185	521.934135
b3289	1965	236.6396129
b3290	1530	172.6124403
b3291	2586	977.4651909
b3292	452	164.8327246
b3293	448	188.6106664
b3294	24688	9987.787325
b3295	66912	10499.85782
b3296	32274	8073.759271
b3297	12918	5145.709623
b3298	16119	7014.302331
b3299	4195	5570.070668
b3300	101490	11836.78146
b3301	29501	10535.66814
b3302	45	38.83779906
b3303	18657	5750.768389
b3304	5980	2624.294219
b3305	15989	4651.517372
b3306	11673	4614.286294
b3307	8550	4340.695189
b3308	19488	5606.45206
b3309	5199	2564.034505
b3310	20023	8361.819898
b3311	2660	1620.526204
b3312	101	81.72120219
b3313	7669	2898.755046
b3314	17930	3967.873146
b3315	3240	1511.525153
b3316	1398	778.4264241
b3317	15853	2996.085783
b3318	1721	882.3742862
b3319	7376	1890.875286
b3320	13431	3311.93955
b3321	11385	5668.824901
b3322	40	14.79535202
b3323	25	2.642027147
b3324	17	3.236483255
b3325	86	6.840861688
b3326	23	2.410983477
b3327	22	2.855243373
b3328	4	1.418732386
b3329	4	1.218440755
b3330	2	0.821964001
b3331	7	1.849419003
b3332	11	1.736649551
b3333	16	2.135411632
b3334	2	0.672516001
b3335	51	11.68570945
b3336	767	249.7995126
b3337	74	58.95378729
b3338	410	23.64290663
b3339	132	17.30494338
b3340	90585	6653.658681
b3341	15641	4499.71863
b3342	18318	7588.595234
b3343	469	252.9851078
b3344	64	27.61799044
b3345	148	59.41079339
b3346	684	146.9712562
b3347	3134	598.8568868
b3348	568	402.9199975
b3349	9540	2507.699513
b3350	732	62.96626558
b3351	274	76.69590589
b3352	930	75.48412356
b3353	298	45.25381865
b3354	9	6.384295736
b3355	363	64.81894739
b3356	607	232.8350028
b3357	7739	1899.309491
b3358	343	25.33783182
b3359	141	17.93981873
b3360	168	46.27482441
b3361	458	117.9947726
b3362	4	3.698838006
b3363	539	146.1331497
b3364	59	7.754416733
b3365	49	2.992220368
b3366	10	4.750801108
b3367	6	1.155027481
b3368	624	70.55250833
b3369	50	46.23547507
b3370	5	0.580535113
b3371	27	4.1001782
b3374	60	11.85886994
b3375	189	40.11116952
b3376	114	16.30758414
b3377	69	8.213971295
b3378	13	5.704987432
b3379	23	4.0649346
b3380	25	3.165264797
b3381	25	3.336580675
b3382	30	12.83894184
b3383	117	20.06190945
b3384	1844	285.0423939
b3385	680	139.1815724
b3386	710	162.6834061
b3387	745	138.275557
b3388	5136	619.9562889
b3389	3855	549.9346754
b3390	2799	833.0038281
b3391	74	9.278441099
b3392	3	1.150749602
b3393	7	2.465892004
b3394	9	2.589186604
b3395	62	12.34842842
b3396	557	33.89370008
b3397	1307	361.9322878
b3398	630	45.81987529
b3399	828	192.2732294
b3400	955	369.0557025
b3401	4461	788.4205761
b3402	407	36.65387645
b3403	16080	1539.154181
b3404	467	53.62084896
b3405	2539	547.8287323
b3406	213	69.37065995
b3407	839	56.13249511
b3408	51	34.74960968
b3409	673	45.02642337
b3410	32	20.97568894
b3411	121	21.38509072
b3412	233	46.94789718
b3413	343	77.90271975
b3414	5842	1575.627931
b3415	412	48.59885562
b3416	743	55.3601625
b3417	513	33.28954205
b3418	3572	205.0681718
b3421	124	15.69971339
b3422	47	4.566295324
b3423	372	76.24095646
b3424	455	85.05992092
b3425	328	155.8262763
b3426	476	49.10170611
b3427	81	57.45866162
b3428	5151	326.8848087
b3429	2951	319.6941284
b3430	2095	251.1271266
b3431	2148	169.0447667
b3432	3151	223.8279009
b3433	3079	433.2666062
b3434	632	165.2894883
b3437	50	14.71128752
b3438	543	84.69447747
b3439	696	155.3511962
b3440	574	85.90711622
b3441	189	60.04371388
b3442	11	1.449417437
b3443	3	0.941522401
b3444	0	0
b3445	0	0
b3446	61	33.25060691
b3447	496	44.20779881
b3448	1157	407.5767212
b3449	463	96.6768869
b3450	598	86.74137754
b3451	112	20.56658863
b3452	77	13.47076814
b3453	488	57.56369306
b3454	22	4.786731537
b3455	15	3.034203051
b3456	68	8.265947844
b3457	30	5.027546804
b3458	56	7.837537828
b3459	639	258.5141
b3460	73	10.27231642
b3461	7799	1417.057286
b3462	1076	157.8450304
b3463	481	111.6949557
b3464	1167	121.3486252
b3465	273	71.03999426
b3466	76	43.72848487
b3467	114	49.19454547
b3468	335	83.00263276
b3469	667	47.1210768
b3470	180	113.671607
b3471	68	15.8616837
b3472	2007	558.7631736
b3473	780	99.48598774
b3474	374	55.33461656
b3475	320	84.5448687
b3476	22	2.169984963
b3477	8	1.315142402
b3478	13	2.421541428
b3479	10	2.030734591
b3480	19	3.657587024
b3481	84	32.46144399
b3482	17	0.623458531
b3483	2	0.809120814
b3484	0	0
b3485	87	12.01382584
b3486	212	12.03744649
b3487	920	133.8231278
b3488	47	4.498771548
b3491	24	3.540768005
b3492	234	30.21793842
b3493	1417	146.7550967
b3494	1177	544.1915416
b3495	5792	2068.49225
b3496	3204	338.6021991
b3497	569	117.3902134
b3498	4457	338.9135005
b3499	774	142.6356179
b3500	1532	175.9039413
b3501	14	6.143832619
b3502	18	2.16769111
b3503	29	10.57555092
b3504	5	0.63460456
b3505	1	0.152754372
b3506	121	33.15254805
b3507	13	3.803324955
b3508	10	2.397395004
b3509	44	20.90352488
b3510	157	73.24365708
b3511	26	7.049094419
b3512	80	23.53806004
b3513	34	4.561261375
b3514	154	7.682750231
b3515	323	68.83187433
b3516	743	139.9102289
b3517	0	0
b3518	160	17.77982217
b3519	286	26.92754068
b3520	94	24.21726774
b3521	37	6.38666029
b3522	289	44.27662299
b3523	86	10.09841487
b3524	1425	107.4116713
b3525	13	2.629642645
b3526	591	98.72317954
b3527	503	52.19883214
b3528	2124	256.3837924
b3529	467	36.47511747
b3530	668	29.87179018
b3531	107	15.01587895
b3532	308	20.44793523
b3533	275	16.31217219
b3534	303	62.51183594
b3535	231	189.8736843
b3536	1106	109.2992513
b3537	0	0
b3538	563	52.06114493
b3539	180	21.98365984
b3540	5159	797.469474
b3541	4088	645.4021242
b3542	3223	554.4816229
b3543	4718	718.5754351
b3544	44826	4330.704429
b3545	5	10.08774002
b3546	718	65.92326176
b3547	202	25.95611385
b3548	396	88.01011976
b3549	246	67.75956432
b3550	86	30.29524462
b3551	948	63.09894346
b3552	28	6.59065681
b3553	598	95.28206702
b3554	6599	1441.860118
b3555	2660	1420.048735
b3556	328345	239477.8804
b3557	138	41.06985648
b3558	94	17.13968597
b3559	6182	463.9522199
b3560	1850	315.1312643
b3561	79	12.32203263
b3562	42	14.89669005
b3563	10	4.542432638
b3564	144	15.37496375
b3565	212	24.89376689
b3566	29	4.536943294
b3567	26	2.619410572
b3568	72	9.46301703
b3569	155	20.42360934
b3570	514	96.78850287
b3571	94	7.190060289
b3572	1342	166.2530346
b3573	85	27.85833688
b3574	319	58.37106195
b3575	25	3.887667573
b3576	4	1.327788002
b3577	0	0
b3578	2	0.243116113
b3579	17	2.675755153
b3580	43	4.46232561
b3581	9	2.108839768
b3582	10	1.804311222
b3583	31	6.919377993
b3584	46	9.643933909
b3585	63	10.0380773
b3586	36	4.918771385
b3587	4	1.917916003
b3588	1443	145.6606733
b3589	13	1.753095096
b3590	1030	86.72722608
b3591	494	55.1318182
b3592	447	114.0262475
b3593	23	0.864314831
b3594	41	7.555633506
b3595	14	2.301499203
b3596	6	2.017548003
b3597	62	8.471217385
b3598	8	3.423717823
b3599	1659	134.6539365
b3600	965	130.4733719
b3601	266	70.27792211
b3602	1131	484.0281073
b3603	1478	138.6528189
b3604	386	77.17575514
b3605	1025	133.6985526
b3606	87	28.51382716
b3607	1924	363.6200749
b3608	2538	386.5503295
b3609	4557	1512.682481
b3610	1377	848.8833223
b3611	2148	772.4406702
b3612	881	88.58537468
b3613	464	57.20869449
b3614	280	45.31076557
b3615	72	10.80703974
b3616	4565	691.2068332
b3617	4133	536.3964027
b3618	292	52.87010408
b3619	1069	177.9961723
b3620	604	89.61998331
b3621	278	44.98711724
b3622	181	22.31632263
b3623	603	87.22231967
b3624	245	44.67258577
b3625	252	56.00643984
b3626	355	54.22780203
b3627	427	65.03427529
b3628	538	77.38791072
b3629	396	65.7255061
b3630	354	68.91519231
b3631	816	112.681401
b3632	1090	163.6065738
b3633	725	88.12959098
b3634	342	110.6877273
b3635	351	67.3188517
b3636	154	142.4052632
b3637	22626	14831.12306
b3638	1935	449.3341775
b3639	494	62.85298193
b3640	375	127.755918
b3641	748	194.6443799
b3642	28	6.77544158
b3643	858	186.1610703
b3644	3975	714.7233855
b3645	607	114.3008195
b3646	518	130.2134622
b3647	150	13.84591767
b3648	3042	757.3370816
b3649	1678	944.4902438
b3650	1946	143.3444419
b3651	154	34.67258583
b3652	274	20.44487405
b3653	748	96.35380994
b3654	1142	127.4504785
b3655	700	63.59405694
b3656	150	10.04858967
b3657	13	1.460278779
b3658	7	11.44693025
b3659	10	1.310980559
b3660	234	39.34218606
b3661	638	121.0183922
b3662	205	26.73971052
b3663	149	51.09785483
b3664	22	2.56009462
b3665	186	16.3527575
b3666	118	13.16913876
b3667	375	44.13386257
b3668	1057	109.252305
b3669	1257	330.4170113
b3670	610	325.6502739
b3671	4652	427.8826317
b3672	216	338.9480645
b3673	2629	344.6567889
b3674	81	25.26796565
b3675	18	7.703365103
b3676	131	58.47990433
b3677	92	31.76068901
b3678	54	5.615103478
b3679	25	2.263275003
b3680	18	3.127876434
b3683	18	1.72932686
b3684	15	3.250025026
b3685	401	37.48244867
b3686	747	270.5066284
b3687	821	308.0756814
b3688	1269	592.0140181
b3689	443	55.14469546
b3690	28	4.084350699
b3691	63	7.569315826
b3693	35	6.185770043
b3696	66	15.60605624
b3697	662	126.49753
b3698	161	62.68557041
b3699	4377	281.5619817
b3700	515	74.4933576
b3701	1330	187.6631163
b3702	3167	350.4253835
b3703	6382	7031.569747
b3704	166	71.63416271
b3705	3107	293.0638535
b3706	577	65.6686009
b3707	2090	4329.120002
b3708	49394	5419.079793
b3709	2512	312.6940745
b3710	83	10.96441266
b3711	86	13.916878
b3712	303	62.76188328
b3713	308	84.38830413
b3714	1859	215.842955
b3715	343	80.00819866
b3716	59	19.58487303
b3717	207	54.68996194
b3718	35	7.520459016
b3719	31	4.116142806
b3720	15	1.441105716
b3721	25	2.748605737
b3722	13	1.075381018
b3723	7	1.299233421
b3724	588	125.82163
b3725	391	78.47844668
b3726	209	36.44040406
b3727	83	13.43140551
b3728	122	18.20638419
b3729	2363	200.5982933
b3730	1458	165.2093684
b3731	7099	2625.8051
b3732	21399	2403.731199
b3733	10578	1901.973326
b3734	25160	2534.783461
b3735	5110	1486.600398
b3736	9248	3050.292702
b3737	3748	2426.067848
b3738	6186	1177.699142
b3739	1618	659.7329016
b3740	527	131.2020519
b3741	2939	241.57522
b3742	2006	701.8795037
b3743	207	70.0603434
b3744	283	44.2743087
b3745	264	28.24567204
b3746	191	19.82102771
b3747	391	32.49990248
b3748	1806	668.0101438
b3749	622	64.16231345
b3750	776	124.7955779
b3751	3154	549.9188248
b3752	1083	180.9089737
b3753	198	30.97637145
b3754	232	25.23912992
b3755	237	53.12876408
b3756	0	0
b3757	0	0
b3758	0	0
b3759	0	0
b3760	0	0
b3761	0	0
b3764	2390	1095.248847
b3765	87	8.88596586
b3766	9	14.12283602
b3769	16	9.415224014
b3770	886	148.0012472
b3771	1038	87.11752658
b3772	987	99.24377391
b3773	118	20.50496774
b3774	307	32.31220681
b3775	755	415.9225289
b3777	201	69.54474486
b3778	882	67.76446839
b3779	4482	468.8781559
b3780	5848	717.6096332
b3781	5444	2562.823977
b3783	22881	2821.103747
b3784	1923	270.5981434
b3785	1424	211.2894971
b3786	737	101.2323887
b3787	1074	132.1038676
b3788	774	112.5859793
b3789	537	94.58457186
b3790	251	57.76763001
b3791	541	74.31034232
b3792	441	54.76409076
b3793	211	24.22697887
b3794	237	49.68722471
b3795	458	51.33538808
b3796	10	20.17548003
b3797	0	0
b3798	0	0
b3799	0	0
b3800	132	16.59090445
b3801	75	7.035833163
b3802	2797	363.0052597
b3803	1986	261.0215531
b3804	625	131.0317107
b3805	1714	282.666614
b3806	4926	300.4554349
b3807	211	102.1155838
b3809	1036	195.0834416
b3810	571	125.2903009
b3811	691	119.6741099
b3812	495	107.2508259
b3813	4391	315.3708288
b3816	1176	192.1062111
b3817	46	18.75631241
b3818	2	0.815491844
b3819	449	78.28584412
b3820	473	157.0109312
b3821	426	76.06851678
b3822	415	35.22991609
b3823	1096	274.1786008
b3824	79	19.7628736
b3825	1058	160.666242
b3826	564	109.385861
b3827	137	23.64790432
b3828	33	5.373783518
b3829	178	12.22480678
b3830	1870	356.013158
b3831	2128	433.8416609
b3832	891	96.93131362
b3833	1481	304.3321715
b3834	285	73.06120615
b3835	1368	129.5066645
b3836	995	572.4979269
b3838	757	227.9086348
b3839	1001	200.1371267
b3842	223	70.84522855
b3843	2454	255.1752581
b3844	1445	319.7756105
b3845	2172	289.8821291
b3846	4156	294.8125898
b3847	1882	219.4977112
b3848	323	81.59095347
b3849	745	79.70843058
b3850	5	1.422630002
b3851	0	0
b3852	0	0
b3853	0	0
b3854	0	0
b3855	0	0
b3856	3	0.882677251
b3857	111	29.47689364
b3858	393	226.1222967
b3859	1250	196.7467024
b3860	1805	447.2231407
b3861	107	11.6160573
b3862	127	21.14641149
b3863	2645	147.4359218
b3864	18	25.65432598
b3865	1991	488.6322776
b3866	455	138.5976359
b3867	1431	161.7958965
b3868	328	36.1384343
b3869	187	27.66730828
b3870	746	82.19290241
b3871	6677	568.6841761
b3872	128	27.96758526
b3873	144	22.80384532
b3874	36	4.417569561
b3875	10	2.241720003
b3876	41	4.536609007
b3877	16	1.793376003
b3878	23	1.754088126
b3879	8	1.340679148
b3880	32	4.00260731
b3881	16	2.827780591
b3882	6	1.039138436
b3883	61	10.5645741
b3884	242	47.83077543
b3885	819	212.0543829
b3886	364	64.77415284
b3887	242	85.83330934
b3888	503	78.93096132
b3889	13	9.481528409
b3890	42	29.7933801
b3891	2514	419.9493627
b3892	2217	541.5308208
b3893	4718	811.6798935
b3894	25298	1288.1267
b3895	966	179.9391554
b3896	48	7.061418011
b3897	27	2.398217438
b3898	66	9.573463073
b3899	22	2.353806004
b3900	7	2.432792782
b3901	5	2.465892004
b3902	3	0.564913441
b3903	17	2.096008203
b3904	6	0.634086515
b3905	40	7.424190979
b3906	52	9.515032043
b3907	62	9.306061997
b3908	4614	1154.251883
b3909	160	25.26035711
b3910	184	42.34758534
b3911	1809	204.5344352
b3912	1507	334.9274002
b3915	868	149.329832
b3916	3361	542.1966465
b3917	109	17.10432363
b3918	143	29.38521304
b3919	2963	599.3562428
b3920	69	17.86538757
b3921	276	97.226599
b3922	357	184.8679235
b3923	517	187.2181083
b3924	611	127.067712
b3925	402	61.77169227
b3926	533	54.87222505
b3927	149	27.36090808
b3928	4272	2697.80614
b3929	3004	960.2366121
b3930	327	54.80026016
b3931	14377	1676.789901
b3932	4245	1241.93188
b3933	1197	193.7035228
b3934	1014	153.5342232
b3935	715	50.51209882
b3936	26770	19524.65504
b3937	134	34.18236502
b3938	534	260.8727635
b3939	191	25.55734581
b3940	1171	74.77034558
b3941	33	5.753748009
b3942	1896	135.0508336
b3943	318	54.52724106
b3944	13	3.267905422
b3945	159	22.37394946
b3946	23	5.389257185
b3947	7	0.434635641
b3949	23	3.308405105
b3950	8	3.871680903
b3951	74	5.002605971
b3952	31	5.478824896
b3953	16	7.267892222
b3954	133	24.25083228
b3955	717	64.23691332
b3956	2675	156.6985105
b3957	700	94.39742827
b3958	18	2.782409485
b3959	168	33.58944783
b3960	595	67.27362574
b3961	1486	251.4726336
b3962	5998	665.0938437
b3963	1783	427.4555291
b3964	2104	907.9414358
b3965	1444	203.7485262
b3966	1073	90.34787727
b3967	2	0.362124001
b3968	0	0
b3969	0	0
b3970	0	0
b3971	0	0
b3972	293	44.23508309
b3973	749	120.4534637
b3974	355	57.9912457
b3976	6	12.26456812
b3977	66	120.6256347
b3978	3	6.214047849
b3979	9	18.39685219
b3980	157	20.58239478
b3981	4468	1807.575898
b3982	4012	1141.518314
b3983	8017	2903.148112
b3984	19726	4346.748506
b3985	28364	8848.155281
b3986	22318	9473.027316
b3987	32849	1266.600011
b3988	48368	1778.888887
b3989	69	19.85043063
b3990	227	31.09763805
b3991	122	24.58216075
b3992	107	21.98753703
b3993	76	18.56397942
b3994	456	37.36294593
b3995	1863	606.7490117
b3996	845	169.6017582
b3997	2028	295.8236864
b3998	650	150.265294
b3999	1042	273.9017707
b4000	6721	3824.598498
b4001	370	82.58612444
b4002	27	9.846202578
b4003	72	8.000919978
b4004	174	20.38545109
b4005	1760	211.9520197
b4006	1977	193.1630912
b4007	0	0
b4008	0	0
b4009	0	0
b4010	0	0
b4011	0	0
b4012	1	0.349890082
b4013	39	6.514727584
b4014	65668	6368.04142
b4015	41856	4982.666414
b4016	8959	801.2615815
b4017	128	9.092342532
b4018	3888	732.1278193
b4019	1436	60.55491797
b4020	355	33.79269281
b4021	306	68.89487833
b4022	276	49.11446754
b4023	1042	592.9521849
b4024	681	78.36604788
b4025	2200	207.1349283
b4026	9	5.753748009
b4027	3	0.729348339
b4028	3	0.631508928
b4029	103	7.630507016
b4030	63	23.81295709
b4031	89	9.367382429
b4032	204	35.56862405
b4033	197	19.80853441
b4034	373	48.65322938
b4035	200	27.84071617
b4036	372	43.09518643
