Gene_id	ETH_2_readcount	ETH_2_fpkm
b3527	576	50.05138726
b3528	2694	272.2917484
b3529	564	36.8858467
b3530	792	29.65587918
b3531	43	5.052848429
b3532	73	4.058097142
b3533	27	1.341046083
b3534	56	9.674053548
b3535	132	90.85055049
b3536	774	64.04774669
b3537	0	0
b3538	514	39.79873547
b3539	34	3.477020425
b3540	1869	241.912704
b3541	1539	203.4505918
b3542	1150	165.6630017
b3543	1633	208.2578829
b3544	23942	1936.822485
b3545	0	0
b3546	458	35.21117806
b3547	95	10.22145546
b3548	430	80.02150517
b3549	203	46.82010357
b3550	36	10.61889551
b3551	592	32.99410037
b3552	69	13.59942641
b3553	652	86.9878138
b3554	1818	332.6133791
b3555	9183	4104.942059
b3556	7530	4598.654785
b3557	6	1.495189311
b3558	6	0.91606669
b3559	6207	390.0558862
b3560	1812	258.4513418
b3561	14	1.828454398
b3562	2	0.593979315
b3563	0	0
b3564	369	32.98973364
b3565	498	48.96490708
b3566	86	11.26586749
b3567	23	1.940255389
b3568	62	6.823224316
b3569	59	6.509590103
b3570	925	145.8489209
b3571	92	5.892415186
b3572	609	63.17353688
b3573	56	15.36827494
b3574	209	32.02241135
b3575	16	2.083386907
b3576	3	0.833855577
b3577	0	0
b3578	2	0.203570376
b3579	0	0
b3580	7	0.608263387
b3581	5	0.981006561
b3582	12	1.812982161
b3583	27	5.046263923
b3584	23	4.037616478
b3585	87	11.60726963
b3586	14	1.601706755
b3587	26	10.43863648
b3588	11789	996.4460365
b3589	3	0.338753828
b3590	928	65.42851175
b3591	527	49.24779792
b3592	383	81.80821514
b3593	2	0.062932496
b3594	18	2.777540285
b3595	0	0
b3596	2	0.563123247
b3597	305	34.89432573
b3598	104	37.26852034
b3599	3161	214.8315187
b3600	1093	123.741555
b3601	194	42.91803603
b3602	308	110.3721564
b3603	380	29.84961269
b3604	119	19.9223873
b3605	601	65.64144709
b3606	26	7.135270508
b3607	976	154.4519644
b3608	1539	196.2699827
b3609	1180	327.9831937
b3610	221	114.0793844
b3611	804	242.0960692
b3612	1276	107.4329811
b3613	236	24.36446581
b3614	106	14.36316232
b3615	30	3.770477392
b3616	2608	330.6554326
b3617	2693	292.6561393
b3618	174	26.38015826
b3619	1037	144.581441
b3620	467	58.02105683
b3621	204	27.64231238
b3622	170	17.55067453
b3623	309	37.42567434
b3624	234	35.72660092
b3625	207	38.52198039
b3626	326	41.69769836
b3627	425	54.20061251
b3628	422	50.82812995
b3629	472	65.59663873
b3630	295	48.08776148
b3631	609	70.41743577
b3632	833	104.6935889
b3633	351	35.72660092
b3634	110	29.81033688
b3635	182	29.22818215
b3636	6	4.645766787
b3637	1897	1041.200627
b3638	219	42.58272337
b3639	474	50.49845765
b3640	195	55.62694442
b3641	248	54.03719358
b3642	25	5.065477805
b3643	210	38.15238646
b3644	1038	156.2784327
b3645	95	14.97907837
b3646	59	12.41878112
b3647	327	25.27429631
b3648	978	203.8776886
b3649	384	180.9829148
b3650	1012	62.41936826
b3651	101	19.04091083
b3652	422	26.36617692
b3653	554	59.75550116
b3654	848	79.24503346
b3655	481	36.59016788
b3656	97	5.441096418
b3657	9	0.846517159
b3658	0	0
b3659	1	0.109773392
b3660	156	21.96180663
b3661	80	12.7063707
b3662	24	2.621289069
b3663	68	19.52657828
b3664	21	2.046225371
b3665	88	6.478307505
b3666	96	8.971135864
b3667	69	6.799713206
b3668	157	13.58801783
b3669	271	59.64818676
b3670	89	39.78436712
b3671	1152	88.72341828
b3672	16	21.02326788
b3673	1224	134.3626323
b3674	377	98.47532972
b3675	12	4.300213885
b3676	110	41.11770604
b3677	61	17.63326594
b3678	49	4.266393595
b3679	15	1.137075787
b3680	22	3.201110001
b3683	12	0.965354137
b3684	11	1.995671088
b3685	339	26.53286302
b3686	88	26.68337847
b3687	629	197.6358566
b3688	1017	397.2758409
b3689	244	25.4325951
b3690	14	1.709991155
b3691	39	3.923571022
b3693	51	7.547389046
b3696	26	5.147820732
b3697	333	53.28060211
b3698	181	59.00938866
b3699	5248	282.6780765
b3700	203	24.5870935
b3701	676	79.86836852
b3702	1597	147.9630396
b3703	438	404.0828643
b3704	14	5.058723834
b3705	2225	175.7324049
b3706	646	61.56236603
b3707	293	508.1849429
b3708	16465	1512.564551
b3709	1749	182.3016755
b3710	20	2.212269898
b3711	41	5.555562782
b3712	113	19.59894148
b3713	522	119.7575438
b3714	693	67.37403492
b3715	42	8.203335948
b3716	6	1.667711154
b3717	9	1.991042909
b3718	9	1.619271411
b3719	5	0.555903718
b3720	3	0.241338534
b3721	7	0.644423418
b3722	7	0.484861709
b3723	0	0
b3724	309	55.36525377
b3725	231	38.82276431
b3726	219	31.97288657
b3727	143	19.37671897
b3728	371	46.35948644
b3729	3673	261.0870161
b3730	2428	230.3703933
b3731	3385	1048.394705
b3732	8953	842.0964578
b3733	3950	594.701165
b3734	8280	698.4919402
b3735	1175	286.2279537
b3736	2254	622.5130222
b3737	727	394.0384529
b3738	1764	281.2055308
b3739	580	198.0242851
b3740	125	26.05798678
b3741	1099	75.6399659
b3742	621	181.9382723
b3743	25	7.085047387
b3744	1640	214.8374732
b3745	234	20.96354269
b3746	274	23.80916686
b3747	342	23.80302983
b3748	4357	1349.440393
b3749	868	74.97391499
b3750	652	87.79825927
b3751	3398	496.0907241
b3752	549	76.79002908
b3753	107	14.01683514
b3754	93	8.471692376
b3755	81	15.20432767
b3756	2	0.16871786
b3757	0	0
b3758	110	4.92732841
b3759	0	0
b3760	0	0
b3761	0	0
b3764	270	103.6047106
b3765	91	7.782652053
b3766	6	7.883725456
b3769	0	0
b3770	266	37.20609788
b3771	469	32.95959451
b3772	397	33.42546511
b3773	244	35.50322001
b3774	271	23.88352194
b3775	152	70.11483491
b3777	88	25.49480927
b3778	429	27.59888756
b3779	939	82.25353559
b3780	1888	193.9919553
b3781	5581	2199.953589
b3783	2784	287.4181052
b3784	308	36.2908449
b3785	315	39.13625889
b3786	289	33.23920852
b3787	358	36.87186561
b3788	245	29.84078666
b3789	236	34.80637973
b3790	69	13.29721694
b3791	352	40.48512595
b3792	261	27.1392995
b3793	152	14.61373499
b3794	115	20.18808239
b3795	190	17.83223615
b3796	0	0
b3797	1	1.689369741
b3798	0	0
b3799	0	0
b3800	88	9.261463885
b3801	46	3.613374167
b3802	1142	124.1044601
b3803	848	93.32410032
b3804	344	60.38869863
b3805	1475	203.6838305
b3806	3569	182.2774898
b3807	149	60.38049543
b3809	674	106.2726191
b3810	320	58.79388476
b3811	312	45.2457287
b3812	229	41.54624356
b3813	1527	91.83282697
b3816	542	74.13686304
b3817	5	1.707105906
b3818	0	0
b3819	35	5.109822055
b3820	80	22.23614872
b3821	159	23.77351004
b3822	423	30.06801192
b3823	471	98.66082509
b3824	68	14.2440257
b3825	497	63.19696051
b3826	314	50.99323544
b3827	276	39.89165081
b3828	958	130.626885
b3829	1089	62.6254292
b3830	1091	173.9202007
b3831	1969	336.1291529
b3832	341	31.06287204
b3833	808	139.0288727
b3834	97	20.82162144
b3835	720	57.07413676
b3836	536	258.2358072
b3838	336	84.70421304
b3839	319	53.40539117
b3842	111	29.52769565
b3843	1550	134.9573484
b3844	1107	205.128472
b3845	1199	133.9928544
b3846	1280	76.02935234
b3847	1664	162.5041788
b3848	140	29.61204196
b3849	459	41.12079528
b3850	6	1.429466704
b3851	0	0
b3852	0	0
b3853	0	0
b3854	13	0.582120176
b3855	0	0
b3856	1	0.246366421
b3857	118	26.23865549
b3858	210	101.1744767
b3859	299	39.40664593
b3860	682	141.4921253
b3861	8	0.727219958
b3862	16	2.230764759
b3863	2326	108.5645853
b3864	4	4.773631928
b3865	999	205.2944527
b3866	1140	290.7703448
b3867	981	92.87476135
b3868	327	30.16783028
b3869	177	21.92801923
b3870	1445	133.3104427
b3871	3448	245.899621
b3872	49	8.964827048
b3873	58	7.690851439
b3874	26	2.671499384
b3875	1	0.187707749
b3876	6	0.555903718
b3877	16	1.501661992
b3878	7	0.447015361
b3879	2	0.280650421
b3880	58	6.07465802
b3881	13	1.923844267
b3882	9	1.305165251
b3883	94	13.63172596
b3884	156	25.81769634
b3885	690	149.5936905
b3886	299	44.55253097
b3887	166	49.30028316
b3888	505	66.35468926
b3889	1	0.610711127
b3890	47	27.91702781
b3891	858	120.0106465
b3892	947	193.6904907
b3893	1925	277.3054594
b3894	9488	404.527364
b3895	527	82.19776343
b3896	9	1.108648892
b3897	13	0.96687199
b3898	39	4.736860253
b3899	6	0.537526736
b3900	0	0
b3901	1	0.412957048
b3902	7	1.103721564
b3903	7	0.722674833
b3904	11	0.973398755
b3905	32	4.973246166
b3906	73	11.18486138
b3907	63	7.918002523
b3908	7598	1591.560401
b3909	51	6.74202741
b3910	463	89.22625277
b3911	983	93.06410847
b3912	785	146.0857711
b3915	745	107.3208141
b3916	2966	400.6455245
b3917	158	20.76047703
b3918	21	3.613374167
b3919	4477	758.3004444
b3920	29	6.287271051
b3921	112	33.03656382
b3922	336	145.6912464
b3923	581	176.1709419
b3924	387	67.39160495
b3925	366	47.09180814
b3926	2595	223.6987506
b3927	1752	269.3885762
b3928	2941	1555.160989
b3929	3347	895.8491362
b3930	147	20.62780593
b3931	3502	342.000982
b3932	1253	306.9530733
b3933	551	74.66134373
b3934	565	71.63355805
b3935	268	15.8534943
b3936	4580	2797.056961
b3937	118	25.20461981
b3938	1726	706.0396769
b3939	791	88.62570438
b3940	1388	74.21006181
b3941	1742	254.3231434
b3942	7450	444.3406473
b3943	115	16.51144487
b3944	2	0.420975631
b3945	528	62.21287697
b3946	15	2.943019684
b3947	45	2.339594785
b3949	11	1.324903861
b3950	3	1.215714673
b3951	74	4.188872403
b3952	15	2.219820308
b3953	15	5.705327633
b3954	71	10.8401225
b3955	266	19.95482758
b3956	3118	152.9389229
b3957	405	45.73176681
b3958	80	10.35474388
b3959	105	17.57857703
b3960	548	51.88111032
b3961	1002	141.9843496
b3962	1840	170.8421876
b3963	636	127.6725539
b3964	453	163.6858498
b3965	1209	142.8415052
b3966	437	30.81062461
b3967	10	1.516101049
b3968	0	0
b3969	0	0
b3970	0	0
b3971	0	0
b3972	128	16.18117411
b3973	376	50.63212498
b3974	130	17.78190442
b3976	1	1.71159829
b3977	19	29.07703448
b3978	1	1.7344196
b3979	2	3.42319658
b3980	43	4.720255874
b3981	1757	595.1904761
b3982	1852	441.2287225
b3983	3848	1166.791367
b3984	10344	1908.599611
b3985	10304	2691.484874
b3986	9753	3466.351304
b3987	22729	733.8351284
b3988	35997	1108.556505
b3989	7	1.686241278
b3990	2305	264.4072208
b3991	1141	192.5070782
b3992	1006	173.0978292
b3993	607	124.1500822
b3994	2340	160.5435864
b3995	1451	395.6985598
b3996	695	116.8044208
b3997	1129	137.8985724
b3998	383	74.13869497
b3999	331	72.85442737
b4000	2896	1379.911858
b4001	60	11.21391983
b4002	50	15.26777817
b4003	88	8.18824704
b4004	217	21.28784238
b4005	1297	130.7873385
b4006	978	80.0123759
b4007	0	0
b4008	0	0
b4009	0	0
b4010	0	0
b4011	0	0
b4012	4	1.171905135
b4013	558	78.04888201
b4014	33998	2760.617864
b4015	60476	6028.204583
b4016	14717	1102.135287
b4017	6	0.356876461
b4018	1127	177.6991718
b4019	1789	63.16931321
b4020	421	33.55655569
b4021	198	37.32772618
b4022	226	33.67515719
b4023	283	134.846359
b4024	147	14.16442674
b4025	4128	325.4401868
b4026	72	38.54265779
b4027	0	0
b4028	1	0.176262155
b4029	109	6.761507026
b4030	44	13.92599679
b4031	105	9.253763112
b4032	90	13.13954243
b4033	95	7.998536992
b4034	636	69.46416032
b4035	82	9.557957475
b4036	416	40.35338667
b4037	103	14.54765626
b4038	0	0
b4039	303	79.14595465
b4040	709	105.6446303
b4041	2502	134.2672599
b4042	196	69.09476457
b4043	1054	225.1327905
b4044	174	16.40157666
b4045	8359	5177.861943
b4046	412	103.8634993
b4047	1	0.510123412
b4048	9	1.653578009
b4049	249	31.20451449
b4050	46	24.62447581
b4051	1928	254.8750754
b4052	950	87.27217269
b4053	437	52.63481704
b4054	423	46.08413888
b4055	347	63.21886568
b4056	1044	325.671594
b4057	1350	491.9047186
b4058	4715	217.2632416
b4059	1940	469.9405062
b4060	149	68.73098948
b4061	272	22.29499675
b4062	76	30.51293741
b4063	79	22.09986265
b4064	506	48.7564621
b4065	594	46.82932921
b4066	4	0.402417541
b4067	3934	310.1457594
b4068	418	172.6160459
b4069	6022	399.8726965
b4070	31	2.806211253
b4071	0	0
b4072	3	0.580720848
b4073	20	2.718526019
b4074	24	1.881829584
b4075	2	0.677507656
b4076	6	1.307351458
b4077	194	19.20533119
b4078	507	95.58160189
b4079	330	19.98458338
b4080	4	0.354687035
b4081	6	0.380355176
b4082	0	0
b4083	2	0.130998459
b4084	26	3.636686259
b4085	7	1.308290647
b4086	7	0.928206208
b4087	6	0.509125127
b4088	22	3.057470449
b4089	319	46.57237816
b4090	23	6.648608468
b4092	166	28.44996578
b4093	29	8.672098002
b4094	8	1.864967312
b4095	9	1.029668628
b4096	10	1.910153745
b4097	2	0.342770672
b4098	2	0.307521206
b4099	4	0.488568902
b4100	0	0
b4101	0	0
b4102	1	0.179175579
b4104	2	0.330156015
b4105	1	0.12790705
b4106	2	0.329737567
b4107	445	130.3744463
b4108	104	40.26331215
b4109	24	1.400608022
b4110	3	0.443964062
b4111	1019	88.19229405
b4112	177	21.08463388
b4113	101	19.63860758
b4114	19	1.503374654
b4115	66	6.416574755
b4116	9	1.536395315
b4117	65	3.728084458
b4118	260	37.20702113
b4119	264	25.32559593
b4120	150	13.72167405
b4121	66	13.62758257
b4122	18	1.42165541
b4123	29	2.813096667
b4124	72	13.008147
b4125	307	24.46998241
b4126	20	11.26246494
b4127	76	36.21315649
b4128	1	0.437984748
b4129	4778	409.4395677
b4130	27	2.408916112
b4131	20	1.211186872
b4132	10	0.974393034
b4133	38	3.211888149
b4134	1	1.71159829
b4135	1593	359.7565655
b4136	499	38.22771116
b4137	92	35.30234585
b4138	5355	535.0124977
b4139	27243	2466.116554
b4140	697	190.0771166
b4141	139	14.38450623
b4142	1433	634.0365529
b4143	18409	1453.95858
b4144	1136	417.4365818
b4145	12	1.794227173
b4146	365	46.14162931
b4147	1230	282.1873159
b4148	296	121.082123
b4149	479	116.6835658
b4150	55	6.309066006
b4151	378	136.5855435
b4152	210	68.98259774
b4153	552	97.69383871
b4154	2736	196.7401338
b4155	170	22.61129847
b4156	64	5.539064592
b4157	0	0
b4158	6	2.477742286
b4159	819	32.05075931
b4160	732	98.26587828
b4161	1123	138.7288612
b4162	394	93.86831353
b4163	57	97.56110252
b4164	0	0
b4165	5	8.557991449
b4166	246	28.07021195
b4167	2004	168.4000426
b4168	169	47.58391436
b4169	1126	109.4706541
b4170	1344	94.60470547
b4171	4915	672.2927709
b4172	1827	769.1224781
b4173	2975	302.1017746
b4174	4054	418.5319678
b4175	2606	337.305782
b4176	18	11.82558818
b4177	14777	1479.764344
b4178	276	84.27813551
b4179	3104	165.3451609
b4180	479	85.12161768
b4181	0	0
b4182	3	0.558289571
b4183	0	0
b4184	2	0.652037444
b4185	0	0
b4186	13	1.452799923
b4187	13032	1042.571782
b4188	2084	982.2093606
b4189	2729	1075.734338
b4190	127	22.02712892
b4191	126	21.680245
b4192	44	5.374257917
b4193	25	2.326206546
b4194	6	2.550617059
b4195	9	2.517705871
b4196	58	11.58943973
b4197	37	5.629256598
b4198	30	5.680413538
b4199	158	74.46692849
b4200	3965	1302.457143
b4201	296	122.2352861
b4202	68	38.7962279
b4203	4449	1286.072134
b4204	2	0.327248981
b4205	4	1.294342985
b4206	784	159.5991745
b4207	548	114.7900895
b4208	2449	225.4561359
b4209	26	5.101234119
b4210	100	13.46599069
b4211	81	12.23762958
b4212	167	57.01733725
b4213	365	24.4237328
b4214	2131	374.0939442
b4215	17	2.355042588
b4216	455	106.6433673
b4217	7911	4971.374441
b4218	344	33.29466197
b4219	570	116.0351141
b4220	406	30.45736841
b4221	1020	35.10134905
b4222	350	133.1243114
b4224	19	9.807729883
b4225	104	38.54265779
b4226	2677	655.7967896
b4227	1043	141.7711319
b4230	165	20.91953465
b4231	238	31.08372476
b4232	2103	273.8351666
b4233	1207	114.2709857
b4234	1315	309.8861107
b4235	1502	144.406776
b4236	186	66.10697657
b4237	65	18.18343129
b4238	1202	73.09861008
b4239	87	6.833990273
b4240	156	14.27054102
b4241	231	31.69706706
b4242	153	7.379482727
b4243	4692	1577.111776
b4244	208	58.56481767
b4245	216	30.01880077
b4246	16	15.41706311
b4248	70	22.99419925
b4249	20	3.643738656
b4251	71	15.54845854
b4252	223	64.03569054
b4253	39	2.795139025
b4254	42	5.436240538
b4255	3240	1010.704947
b4256	113	29.16509149
b4257	8	0.869383258
b4258	4296	195.6687658
b4259	199	58.30228048
b4260	2210	190.1323074
b4261	908	107.2788145
b4262	1027	123.355189
b4263	1038	89.83670385
b4264	22	2.864656998
b4265	34	3.350583319
b4266	18	3.060740471
b4267	28	3.52934221
b4268	16	3.690254469
b4269	1196	152.5269001
b4270	0	0
b4271	165	16.95374609
b4272	0	0
b4273	2	0.287155563
b4277	11	4.336049001
b4278	120	11.74550519
b4279	40	4.271969459
b4280	80	9.299836999
b4281	3	1.689369741
b4282	2	1.044831085
b4284	1	0.112917943
b4286	2	0.788372546
b4287	144	24.39027563
b4288	130	17.67041913
b4289	185	24.08916112
b4290	457	65.83303632
b4291	2337	130.7528583
b4292	183	24.95273482
b4293	197	49.09204903
b4294	2	0.942619348
b4295	753	99.24148625
b4296	6	0.578139867
b4297	130	8.592780032
b4298	17	2.440822285
b4299	19	3.132506883
b4300	37	6.146889388
b4301	44	9.041997916
b4302	31	9.334549932
b4303	62	9.993867586
b4304	100	9.899655253
b4305	132	15.30370236
b4306	28	4.875878394
b4307	12	2.858933407
b4308	8	0.838559033
b4309	1	0.132600887
b4310	29	3.407734987
b4311	0	0
b4312	36	7.766057912
b4313	30	6.536757288
b4314	3612	855.8365569
b4315	261	62.87271051
b4316	93	16.6633288
b4317	128	6.314155542
b4318	7	1.714821639
b4319	19	4.903864941
b4320	59	8.499232261
b4321	90	8.710812725
b4322	248	27.22380132
b4323	331	29.47088746
b4324	557	93.61160052
b4325	3	0.469608195
b4326	192	63.55125253
b4327	80	11.41065527
b4328	193	21.40300402
b4329	3	0.84468487
b4330	15	2.852663816
b4331	134	31.40705763
b4332	28	3.089296998
b4333	9	1.35973662
b4334	28	4.742553595
b4335	128	14.45349667
b4336	254	25.79289101
b4337	63	6.646498468
b4339	64	9.039320393
b4340	51	4.695084905
b4341	0	0
b4342	24	2.077149222
b4345	2	0.248484183
b4346	33	3.110643848
b4347	9	3.42319658
b4348	157	14.6399934
b4349	279	22.82561644
b4350	1722	63.76324833
b4351	149	21.18266561
b4352	218	29.63193361
b4353	2	1.27530853
b4354	564	34.10783314
b4355	92	7.226748335
b4356	96	9.168737975
b4357	154	21.89349332
b4358	3	0.381470587
b4359	1272	72.19181059
b4360	114	29.95815673
b4361	172	30.31709057
b4362	198	47.69653901
b4363	15	4.116502216
b4364	23	3.880510779
b4365	3	0.537526736
b4366	10	1.918605753
b4367	1772	292.147484
b4368	2	2.990378621
b4369	0	0
b4370	0	0
b4371	340	42.85629826
b4372	91	28.59278689
b4373	33	9.603330002
b4374	321	61.58724466
b4375	1088	89.01172288
b4376	10859	2330.948322
b4377	1405	170.1717555
b4378	987	164.6030909
b4379	72	10.8401225
b4380	157	13.1674989
b4381	823	137.252628
b4382	1412	138.8322265
b4383	6646	706.308374
b4384	4105	741.6450478
b4385	200	19.53175226
b4386	243	31.08141319
b4387	129	26.016294
b4388	462	62.02026744
b4389	652	61.32546526
b4390	1331	140.4204676
b4391	4954	386.3450854
b4392	1419	95.24541071
b4393	384	152.7562217
b4394	137	34.73910603
b4395	732	146.9438828
b4396	2624	392.3376751
b4397	131	35.95078602
b4398	66	12.44257539
b4399	116	10.58908809
b4400	86	8.26829743
b4401	8444	1531.949697
b4402	33	30.44459937
b4403	90	17.04124061
b4406	76	49.18503344
b4407	1	0.647171493
b4408	362945	127946.9353
b4409	44	45.42527525
b4410	0	0
b4411	515	455.7275991
b4412	0	0
b4413	31	73.31864674
b4414	27	25.82499773
b4415	0	0
b4417	4	6.586403546
b4418	1	0.76971284
b4419	0	0
b4420	0	0
b4421	0	0
b4422	0	0
b4423	0	0
b4424	0	0
b4425	0	0
b4426	1	1.355015313
b4427	0	0
b4428	0	0
b4429	42	97.56110252
b4430	0	0
b4431	0	0
b4432	96	50.15189206
b4433	5	5.375267356
b4435	0	0
b4436	57	51.85065588
b4437	26	24.86851633
b4438	0	0
b4439	2	2.797450968
b4440	49	20.96707905
b4441	11	7.776609621
b4442	43	71.71157963
b4443	814	514.0112456
b4444	0	0
b4445	10	15.86359391
b4446	200	185.8306715
b4447	14	12.73524881
b4449	10	7.475946553
b4450	16	17.20085554
b4451	3	4.336049001
b4452	39	48.31597458
b4453	56	67.44965112
b4454	18	35.47676455
b4455	0	0
b4456	59	37.07636102
b4457	3114	1653.362031
b4458	0	0
b4459	5	4.645766787
b4460	167	22.00973201
b4461	322	32.54563586
b4462	3	0.173211012
b4463	19	1.698658371
b4464	65	6.180771602
b4465	8	0.814281503
b4466	205	5.84411601
b4467	441	46.86758846
b4468	346	42.74281921
b4469	857	50.21613505
b4470	73	7.243285516
b4471	63	6.003760155
b4472	995	34.05184496
b4473	172	19.88801142
b4474	15	2.348040975
b4475	167	21.36047738
b4476	66	6.402220001
b4477	19	3.999268496
b4478	44	4.981361776
b4479	153	28.84415205
b4480	106	16.41504265
b4481	233	28.0638727
b4482	19	3.230781608
b4483	104	17.27774315
b4484	610	158.3826282
b4485	336	29.08008911
b4486	123	5.447742871
b4487	313	123.3803034
b4488	414	32.73782893
b4490	557	87.29563711
b4491	45	2.210599
b4492	624	13.38789993
b4493	3663	476.0124123
b4494	5	0.342319658
b4495	5	0.576091541
b4496	327	35.65518919
b4497	8	0.988273277
b4498	602	101.1744767
b4499	17	0.582556636
b4500	62	1.751368326
b4501	5	3.235857463
b4502	6	3.060740471
b4503	0	0
b4504	0	0
b4505	39	20.37420615
b4506	0	0
b4508	0	0
b4509	0	0
b4510	0	0
b4511	0	0
b4512	870	571.5700956
b4513	0	0
b4514	1	0.542006125
b4515	0	0
b4516	0	0
b4517	0	0
b4518	9221	6893.570317
b4519	0	0
b4520	7	4.157855206
b4521	0	0
b4522	0	0
b4523	45	34.8432509
b4524	10	1.202231701
b4525	1	0.942619348
b4526	0	0
b4527	2	1.667711154
b4528	0	0
b4529	1940	945.1612429
b4532	10	7.349235595
b4533	0	0
b4535	10	12.04458056
b4536	124	67.20875951
b4537	17	8.775337264
b4538	20	13.98725484
b4539	17	8.672098002
b4541	0	0
b4542	37	44.56494806
b4543	18	11.82558818
b4544	2	0.774294464
b4545	0	0
b4546	37	21.97723466
b4547	118	76.36623613
b4548	0	0
b4550	22	13.06754493
b4551	24	15.53211582
b4552	0	0
b4553	26	11.2737274
b4554	3559	2204.571199
b4555	13	5.751901736
b4556	14	2.234528319
b4557	0	0
b4558	80	51.01234119
b4559	0	0
b4561	3	1.461589551
b4565	2	0.932483656
b4566	5	2.520958721
b4567	109	59.82649887
b4568	1133	909.7673181
b4569	4	0.952977802
b4570	18	5.868336994
b4571	446	72.97652281
b4572	25	2.580981548
b4573	22	3.190403947
b4575	183	19.85396915
b4576	1	0.258098155
b4577	0	0
b4578	23	6.925633821
b4579	0	0
b4580	77	3.445570413
b4581	302	49.85355831
b4582	50	12.90490774
b4585	0	0
b4586	1	0.271003063
b4587	70	13.31243114
b4588	0	0
b4589	0	0
b4590	0	0
b4592	2	2.797450968
b4593	1	0.747594655
b4594	0	0
b4595	37	27.66100225
b4596	9	6.728351898
b4597	3	6.097568907
b4598	80	108.401225
b4599	18	24.39027563
b4600	21	1.996864671
b4601	79	122.3385254
b4602	12	17.344196
b4603	0	0
b4606	499	1081.844226
b4608	0	0
b4609	0	0
b4611	16	14.65706705
b4613	172	266.3572958
b4614	0	0
b4615	0	0
b4616	5	4.645766787
b4618	1114	1610.119529
b4620	11	5.128660108
b4621	0	0
b4622	0	0
b4623	14	1.749414582
b4624	60	86.72098002
b4625	1	1.689369741
b4626	2	4.129570477
b4627	0	0
b4628	0	0
b4629	4	10.61889551
b4630	1	1.445349667
b4631	12	12.10060186
b4632	1	1.398725484
b4633	0	0
b4634	0	0
b4635	6	17.344196
b4636	0	0
b4637	6	8.971135864
b4638	3	7.651851178
b4639	0	0
b4640	14	3.416774072
b4641	29	23.72555114
b4642	5	5.041917443
b4643	0	0
b4644	1	0.478240699
b4645	4	37.16613429
b4646	5	1.650780076
b4647	0	0
b4648	3	3.825925589
b4649	1	0.677507656
b4650	0	0
b4651	1	0.356387589
b4652	2	1.307351458
b4653	0	0
b4654	0	0
b4655	0	0
b4656	404	201.3521605
b4657	5	2.643932318
b4658	728	113.2766868
b4659	107	17.26888002
b4660	22	1.780829086
b4661	55	2.703885431
b4662	0	0
b4663	5	7.475946553
b4664	1	2.1680245
b4665	2	4.336049001
b4666	6	13.008147
b4667	8	17.344196
b4668	2	4.564262106
b4669	0	0
b4670	3	7.226748335
b4671	1	1.27530853
b4672	10	12.38871143
b4673	0	0
b4674	0	0
b4675	0	0
b4676	0	0
b4677	3	5.912794092
b4678	0	0
b4679	188	291.1347186
b4680	17	30.71368042
b4682	0	0
b4683	0	0
b4684	0	0
b4685	3	4.817832223
b4686	708	829.7088358
b4687	21	33.72482556
b4688	0	0
b4689	0	0
b4690	41	71.11120361
b4691	148	119.5779973
b4692	0	0
b4693	26	2.982467567
b4694	9	3.453490355
b4695	0	0
b4696	698	17.05746122
b4697	0	0
b4698	0	0
b4699	0	0
b4700	3	6.614312035
b4701	0	0
b4702	4	9.635664446
b4703	9	13.008147
b4704	1113	2098.270669
b4705	181	182.5174114
b4706	0	0
b4707	0	0
b4708	1	0.747594655
b4712	62	96.01251359
b4713	0	0
b4714	3	2.180136369
