Gene_id	IPM_4_readcount	IPM_4_fpkm
b1210	2150	245.7389724
b1211	837	111.0370352
b1212	237	40.82753418
b1213	12	4.38691835
b1214	771	136.7540556
b1215	1376	231.218817
b1216	400	52.19675785
b1217	103	64.06135206
b1218	798	164.7268931
b1219	648	262.9920374
b1220	293	30.17618047
b1221	983	216.9418728
b1222	843	67.39851895
b1223	1264	130.4603966
b1224	13828	530.6331604
b1225	12297	1147.9723
b1226	4046	817.5741159
b1227	4879	1033.884394
b1229	0	0
b1230	23	38.8758382
b1231	92	155.5033528
b1232	331	56.41197111
b1233	426	133.342247
b1234	745	118.1405343
b1235	846	119.8680013
b1236	930	146.9907213
b1237	11084	3846.511469
b1238	56	13.01878358
b1241	10445	560.7808711
b1242	207	45.89508677
b1243	31948	2812.511954
b1244	1497	233.5248092
b1245	2868	453.3004179
b1246	5767	817.1143773
b1247	6008	858.8844064
b1248	159	69.22357751
b1249	696	68.4431327
b1250	360	41.24542851
b1251	494	238.9688839
b1252	363	72.43441955
b1253	49	17.64387775
b1254	715	190.2318089
b1255	953	184.03093
b1256	250	56.20953677
b1257	23	6.517645458
b1258	10	2.867696127
b1259	153	122.1208396
b1260	355	63.20125089
b1261	511	61.48758402
b1262	572	60.33784248
b1263	32	2.880633102
b1264	18	1.654567094
b1265	16	51.08322701
b1266	400	65.15717731
b1267	472	109.1996519
b1268	73	5.53165878
b1269	1532	251.2612493
b1270	261	63.44886858
b1271	314	59.43725277
b1272	1710	233.9794237
b1273	1582	901.9382269
b1274	5379	297.4632052
b1275	5539	816.201907
b1276	2896	155.4831405
b1277	1845	448.5178641
b1278	818	153.625293
b1279	986	458.4471648
b1280	1242	152.5129037
b1281	531	103.373451
b1282	30	13.18087853
b1283	5353	3511.753179
b1284	60	11.49372608
b1285	136	9.838536925
b1286	1262	93.70208211
b1287	34	4.330526226
b1288	4786	871.4983049
b1289	220	89.2874201
b1290	254	45.22004993
b1291	477	69.01444284
b1292	138	22.25216328
b1293	193	28.70456953
b1294	617	53.92053672
b1295	249	145.4236684
b1296	303	31.40872115
b1297	1138	115.2207565
b1298	423	79.44193024
b1299	284	73.1231677
b1300	417	40.26280052
b1301	281	31.51577896
b1302	282	32.00267332
b1303	151	22.18242124
b1304	744	159.7782549
b1305	9	5.746863039
b1306	88	35.11971857
b1307	34	22.00375488
b1308	2510	1144.811605
b1309	10	0.855187952
b1310	3	0.333344724
b1311	6	0.97735766
b1312	11	1.874718073
b1313	12	1.637282917
b1314	7	1.274652765
b1315	51	6.938684067
b1316	76	4.814391435
b1317	5	1.08842103
b1319	0	0
b1320	112	16.10732383
b1321	1488	152.9208191
b1322	437	59.11909482
b1323	2966	276.348829
b1324	3436	973.6795563
b1325	1125	167.319382
b1326	575	113.3212019
b1327	28	4.367865502
b1328	114	18.19839962
b1329	413	36.76354453
b1330	313	43.57480938
b1331	0	0
b1332	3108	1730.741311
b1333	6143	928.0488866
b1334	7719	1472.776753
b1335	351	97.73008366
b1336	29	2.728536806
b1337	18	1.788442854
b1338	21	2.301375359
b1339	303	47.89052532
b1340	223	56.80631461
b1341	125	14.56524493
b1342	194	28.32549364
b1343	851	88.98436037
b1344	817	125.4056384
b1345	7	0.813673974
b1346	0	0
b1347	0	0
b1348	0	0
b1349	8	1.418978528
b1350	16	0.883792855
b1351	5	2.602745942
b1352	0	0
b1353	4	1.175227615
b1355	17	18.09197623
b1356	1393	419.5691936
b1357	11	5.32116948
b1358	5	1.698245579
b1359	20	3.348987785
b1360	10	1.92331427
b1361	23	6.608892495
b1362	0	0
b1363	218	21.48175827
b1365	5	2.721052575
b1366	5	1.585778984
b1368	14	2.155843584
b1370	47	6.883347677
b1372	87	3.716749066
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1028	339.5273106
b1377	7	0.88686158
b1378	1508	61.46290399
b1379	908	308.4013971
b1380	157	22.78428023
b1381	975	53.06052522
b1382	0	0
b1383	80	35.14900941
b1384	231	36.63149454
b1385	244	23.37057636
b1386	26	1.642682927
b1387	20	1.404414232
b1388	4	0.617942262
b1389	4	1.995438555
b1390	5	0.961657135
b1391	2	0.576994281
b1392	11	1.475618427
b1393	1	0.187072365
b1394	12	2.185119026
b1395	23	2.314037988
b1396	8	2.717192926
b1397	267	31.80788622
b1398	280	30.6149477
b1399	244	36.86210782
b1400	88	21.39272197
b1402	2	0.317155797
b1403	0	0
b1404	0	0
b1406	510	85.10163037
b1407	29	1.806014609
b1408	1	0.237081809
b1409	0	0
b1410	63	5.148640095
b1411	80	8.889192636
b1412	187	44.3342982
b1413	4254	156.592079
b1414	1036	185.8224129
b1415	1476	147.2633654
b1418	186	50.32563678
b1419	342	282.3889597
b1420	4	3.420751809
b1421	127	11.11900679
b1422	659	102.4670655
b1423	652	69.69781811
b1424	1315	114.0870304
b1426	1511	964.8344502
b1427	583	155.1120904
b1428	86	12.59506171
b1429	314	45.43089109
b1430	214	51.76046676
b1431	204	43.81016666
b1432	972	121.5394011
b1433	63	7.69669157
b1434	51	13.64478654
b1435	396	28.99793277
b1436	117	72.7687203
b1438	102	35.14268765
b1439	232	23.68998268
b1440	627	78.60565282
b1441	329	46.61533382
b1442	255	38.89198713
b1443	449	81.14281461
b1444	2268	228.6646557
b1445	50	41.28493562
b1446	527	323.5680365
b1447	94	30.01139587
b1448	294	81.38621067
b1449	288	39.8626338
b1450	38	8.197477308
b1451	155	10.58920317
b1452	293	39.63820316
b1453	41	3.927023077
b1454	44	10.22904424
b1455	0	0
b1456	9	0.634778686
b1457	7	2.082196753
b1459	7	0.954175552
b1460	0	0
b1461	55	33.76896016
b1462	27	6.805495704
b1463	80	13.58596463
b1464	1293	207.7934538
b1465	483	101.8992235
b1466	544	112.2950249
b1467	1028	95.59506803
b1468	1122	43.08995141
b1469	98	10.13665547
b1471	1	0.107942581
b1472	0	0
b1473	22	3.583644752
b1474	2626	123.7800389
b1475	1372	222.7315279
b1476	1231	270.4276912
b1477	890	448.6586057
b1478	1844	262.0478596
b1479	1889	159.832513
b1480	2292	2386.197479
b1481	29	19.28923937
b1482	4475	1488.264589
b1483	53	8.214232499
b1484	59	8.588270499
b1485	39	6.24659026
b1486	17	2.387504195
b1487	35	3.242105196
b1488	17	4.196592425
b1489	136	8.141389305
b1490	148	15.37483243
b1491	447	48.65242005
b1492	31186	2917.01938
b1493	516	52.91544126
b1494	34	1.74707925
b1495	4	0.242177119
b1496	0	0
b1497	5	0.620343592
b1498	24	2.048792527
b1499	2	0.377090751
b1500	0	0
b1501	35	2.205484719
b1502	1	0.157018116
b1503	0	0
b1504	0	0
b1505	4	0.468366996
b1506	1	0.707741754
b1507	89	9.664981301
b1508	18	9.685724223
b1511	2356	212.486022
b1512	1292	194.574084
b1513	871	81.47001476
b1514	1034	144.3696886
b1515	919	132.9649328
b1516	2549	357.9851878
b1517	2183	358.0308794
b1518	683	337.2085443
b1519	1244	235.4775237
b1520	47	7.379851443
b1521	303	29.98105201
b1522	762	115.482849
b1523	42	16.76168386
b1524	313	48.5104674
b1525	202	20.8939225
b1526	150	24.43394149
b1527	2	0.257475943
b1528	141	17.00897751
b1529	363	78.3074806
b1530	65	21.46816652
b1531	63	23.57111793
b1532	17	11.15258809
b1533	190	30.33066604
b1534	149	18.01941483
b1535	2472	398.6039684
b1536	192	70.1906936
b1537	74	20.48496459
b1538	738	51.82288517
b1539	1283	246.7612208
b1540	914	191.1438434
b1541	36	25.35380752
b1542	27	2.655121527
b1544	0	0
b1545	0	0
b1546	0	0
b1547	2	0.298383335
b1548	0	0
b1549	4	1.398263513
b1550	70	57.79890987
b1551	465	428.251813
b1552	9384	6329.643516
b1553	0	0
b1554	0	0
b1555	2	0.920971641
b1556	0	0
b1557	5328	3543.898874
b1558	120	80.94173294
b1559	14	2.671184679
b1560	12	1.641960868
b1561	23	13.11288193
b1562	165	151.9603207
b1563	195	97.27762956
b1564	96	57.46863039
b1565	4	1.878059817
b1566	7	3.020123219
b1567	3	2.355271737
b1568	0	0
b1569	1	0.621954874
b1570	698	245.7910785
b1571	2	1.841943282
b1572	0	0
b1573	50	32.80172967
b1574	19	51.50490459
b1575	3	2.280501206
b1576	0	0
b1577	20	3.756119633
b1578	0	0
b1579	14	1.736962058
b1580	8	1.12683589
b1581	10	1.182482107
b1582	38	16.69577947
b1583	249	104.6029895
b1584	165	42.25634587
b1585	138	27.88562234
b1586	267	125.3604928
b1587	303	17.93674805
b1588	390	23.11547633
b1589	52	12.08887047
b1590	179	30.07861064
b1591	255	59.57114126
b1592	87	9.943856094
b1593	533	110.0243534
b1594	789	92.83937219
b1595	46	7.392497198
b1596	225	25.77839282
b1597	59	27.43243684
b1598	595	103.9958488
b1599	99	43.10147279
b1600	229	89.89287131
b1601	621	86.20294558
b1602	879	90.91959343
b1603	1021	95.68733142
b1604	1254	190.6499008
b1605	78	8.102952224
b1606	84	16.69213331
b1607	248	106.0433061
b1608	255	50.88368316
b1609	316	34.86959908
b1610	235	36.30410791
b1611	2194	224.51242
b1612	3421	298.4216523
b1613	1817	221.9823585
b1614	1644	156.5248979
b1615	7	0.7943926
b1616	23	2.404982713
b1617	148	11.73476448
b1618	2107	512.2098318
b1619	316	59.1148672
b1620	563	78.60748034
b1621	159	14.3401008
b1622	459	56.21931234
b1623	1265	181.38178
b1624	1528	210.8839271
b1625	16	10.64233896
b1626	169	55.05781483
b1627	143	35.30074805
b1628	117	29.03208012
b1629	180	11.63332599
b1630	72	9.76803916
b1631	97	22.4414539
b1632	73	15.0690015
b1633	77	17.39420024
b1634	355	33.93440417
b1635	1472	348.9844222
b1636	398	66.18204541
b1637	2671	300.9778662
b1638	723	158.104337
b1639	240	104.4884189
b1640	415	53.71504867
b1641	3228	990.9654856
b1642	1979	653.6231008
b1643	52	31.52287743
b1644	86	14.40064748
b1645	96	6.851699599
b1646	511	140.644014
b1647	611	97.8632474
b1648	35	20.95210483
b1649	39	9.338652438
b1650	202	26.43138283
b1651	165	58.10247558
b1652	335	74.27465733
b1653	1702	52.9627512
b1654	2069	854.1853181
b1655	55	9.68374593
b1656	6190	1528.05336
b1657	514	63.11725645
b1658	885	123.9272366
b1659	251	38.65119568
b1660	66	7.823699682
b1661	2563	320.478894
b1662	832	186.1912013
b1663	600	62.73867946
b1664	1295	148.0148694
b1665	0	0
b1666	0	0
b1667	552	259.1722547
b1668	303	27.12304518
b1669	64	11.30993956
b1670	27	4.935283144
b1671	27	5.798404411
b1672	54	11.97263133
b1673	33	2.254475515
b1674	14	3.207977773
b1675	29	19.84036049
b1676	3939	400.5112086
b1677	58355	35375.33678
b1678	896	128.0892856
b1679	112	38.58804918
b1680	777	91.42736653
b1681	964	108.8831755
b1682	417	80.20220506
b1683	714	68.93918363
b1684	183	71.25175719
b1685	724	550.3609577
b1686	257	89.83843072
b1687	1881	88.40243193
b1688	541	69.83497089
b1689	2	0.804882779
b1690	7	0.827737475
b1691	0	0
b1692	2	0.331422321
b1693	135	25.55423288
b1694	2	0.180039569
b1695	2	0.249429819
b1696	44	6.931523402
b1697	10	1.878059817
b1698	13	1.989063352
b1699	30	3.341199441
b1700	2	0.97735766
b1701	7	0.610626006
b1702	8890	536.8811729
b1703	406	69.94083914
b1704	288	39.51997505
b1705	14	10.47605241
b1706	4415	441.4126708
b1707	230	46.28075977
b1708	186	57.46863039
b1709	99	18.96464803
b1710	212	55.17821396
b1711	206	30.16956641
b1712	2238	1071.789957
b1713	2754	165.6915914
b1714	608	88.77268109
b1715	5	15.96350844
b1716	13430	5404.787858
b1717	3274	2375.660302
b1718	18433	4877.160515
b1719	28290	2107.034155
b1722	24	4.542974734
b1723	1406	217.2067052
b1724	154	76.03238041
b1725	1631	272.1583512
b1726	729	195.0401841
b1727	216	46.38723529
b1728	38	9.237766306
b1729	426	43.96845644
b1730	2	0.35739198
b1731	54	31.92701688
b1732	720	45.73100561
b1733	302	57.85175459
b1734	31	3.291809945
b1735	145	24.71219278
b1736	37	15.14486698
b1737	67	7.08314613
b1738	226	101.1519507
b1739	814	344.9813063
b1740	782	135.6898218
b1741	1230	199.0045478
b1742	46	11.47377169
b1743	1550	458.2118164
b1744	453	67.16534976
b1745	828	88.51195305
b1746	817	79.36421742
b1747	253	35.11971857
b1748	413	48.59652815
b1749	443	78.86803985
b1750	1	0.202069727
b1751	12	2.542859752
b1752	24	4.870222914
b1753	25	6.542421492
b1754	103	12.6805247
b1755	103	9.634226774
b1756	34	7.4691645
b1757	123	13.51040049
b1758	455	105.2666136
b1759	39	13.73331241
b1760	40	21.05078036
b1761	679	72.58407744
b1762	81	11.17905634
b1763	3049	223.2694369
b1764	4533	623.8153773
b1765	1227	319.356927
b1766	1268	98.10207772
b1767	282	39.83813611
b1768	204	45.65265031
b1769	14	1.480060385
b1770	182	34.45089174
b1771	25	3.661355147
b1772	9	1.363970658
b1773	6	1.02990377
b1774	4	0.550465808
b1775	17	1.76986724
b1776	23	3.068195216
b1777	695	365.7573088
b1778	1502	521.2432539
b1779	20008	2886.125394
b1780	269	43.66966547
b1781	1599	268.6910526
b1782	1130	217.3345125
b1783	4910	364.5619835
b1784	1847	206.6677576
b1785	13	1.265400059
b1786	177	17.05557944
b1787	268	76.3967904
b1788	27	36.94411954
b1789	101	32.46270509
b1790	163	28.48961908
b1791	52	6.320576946
b1792	443	182.8922648
b1793	139	78.31509435
b1794	1127	157.8146843
b1795	465	268.3023407
b1796	0	0
b1797	4	1.596350844
b1798	41	9.21836403
b1799	415	64.52781821
b1800	217	28.70785634
b1801	13	1.291653173
b1802	6	0.766248405
b1803	34	5.056763544
b1804	793	101.0031558
b1805	1146	97.65576872
b1806	1032	254.7578461
b1807	607	125.2997796
b1808	1246	93.67597261
b1809	438	182.4004356
b1810	201	96.2599559
b1811	277	221.0945919
b1812	135	14.24057471
b1813	135	33.49855398
b1814	7729	813.5074071
b1815	310	27.85377645
b1816	7904	729.3385591
b1817	1820	269.0146793
b1818	1366	245.0129498
b1819	2127	358.6730541
b1820	63	19.71962807
b1821	33	8.361837755
b1822	372	65.98250156
b1823	3248	2222.120375
b1824	702	700.3989329
b1825	417	208.0244694
b1826	34	33.92245544
b1827	1003	181.9477155
b1828	95	9.933624248
b1829	5226	851.2785216
b1830	2451	171.8589716
b1831	2285	469.6560102
b1832	408	117.7068333
b1833	482	53.93278786
b1834	650	35.45426134
b1835	39	3.891105183
b1836	882	534.6764979
b1837	125	93.53618227
b1838	43	9.403162507
b1839	155	65.11431075
b1840	401	65.99347304
b1841	666	255.1607189
b1842	40	24.87819497
b1843	545	119.1796178
b1844	342	74.11112969
b1845	710	49.49384713
b1846	2763	601.4614612
b1847	728	292.9773314
b1848	1352	667.505054
b1849	807	98.34008635
b1850	612	136.9579509
b1851	277	21.96303893
b1852	1238	120.505021
b1853	850	140.3687811
b1854	2743	273.1054282
b1855	716	105.8321486
b1856	3240	351.8487575
b1857	6943	1069.144429
b1858	4959	942.4171233
b1859	1848	337.792713
b1860	654	92.93888297
b1861	593	139.2111839
b1862	12	2.85913584
b1863	687	189.0850052
b1864	1843	357.3369966
b1865	997	316.2043295
b1866	5173	419.1839044
b1867	143	36.23463027
b1868	72	12.63046822
b1869	447	162.1747335
b1870	151	29.1591505
b1871	408	60.30658745
b1872	67	3.961315058
b1873	10	1.304918946
b1874	2363	454.479162
b1875	236	59.7998094
b1876	1316	109.0379435
b1877	6	1.762841423
b1878	11	4.021341821
b1879	111	7.670776784
b1880	8	1.000324289
b1881	22	4.900425847
b1882	3	1.105165969
b1883	6	0.820980434
b1884	13	2.169257245
b1885	21	1.883335266
b1886	18	1.556009848
b1887	23	6.556440967
b1888	14	1.023614282
b1889	8	1.239884151
b1890	10	1.617923153
b1891	20	4.962748738
b1892	21	8.595735315
b1893	0	0
b1894	0	0
b1895	326	109.1770018
b1896	847	85.39636831
b1897	580	104.0318528
b1900	38	3.60364349
b1901	55	7.981754221
b1902	839	239.167564
b1904	3	1.33029237
b1905	491	141.652096
b1906	28	16.76168386
b1907	119	14.10636761
b1908	2129	459.2744523
b1909	1	1.651397425
b1910	0	0
b1911	41	77.50703441
b1912	1527	399.6111048
b1913	1214	95.15400613
b1914	746	163.1339356
b1915	80	51.08322701
b1916	141	28.01893805
b1917	214	40.83096581
b1918	177	38.01176225
b1919	411	59.82676568
b1920	297	53.27148323
b1921	6	1.561647565
b1922	2	0.399087711
b1923	583	55.95225704
b1924	14	1.42956792
b1925	4	1.398263513
b1926	2	0.785090579
b1927	837	80.81526148
b1928	818	283.872824
b1929	241	28.71048906
b1930	15	9.209716408
b1931	44	9.449251633
b1932	26	7.782210365
b1936	5	4.4343079
b1937	4	1.824400965
b1938	5	0.433006558
b1939	40	5.76994281
b1940	7	1.463902521
b1941	14	1.463902521
b1942	2	0.647169261
b1943	7	0.891578929
b1944	1	0.308971131
b1945	15	2.14435188
b1946	3	1.041098377
b1947	1	0.39254529
b1948	2	0.389353864
b1949	0	0
b1950	3	0.548364794
b1951	42	9.670202229
b1952	56	42.56935584
b1953	740	466.3024834
b1954	4	6.6055897
b1955	1094	192.6185099
b1956	596	50.51814707
b1957	85	66.73269922
b1958	559	87.48628646
b1959	441	68.79388165
b1960	132	40.2646455
b1961	1195	120.9919192
b1962	354	73.07433605
b1963	32	12.56144927
b1967	1335	225.1191947
b1968	82	8.668925114
b1969	170	36.34548797
b1970	12	4.164393506
b1971	559	79.91284673
b1972	57	12.87622615
b1973	783	172.8031398
b1974	16	4.329087035
b1975	84	134.0934709
b1976	2234	402.2083969
b1977	14	26.46581663
b1978	570	11.57168268
b1981	219	23.89071764
b1982	934	92.22629001
b1983	193	38.67310204
b1984	4	7.561661893
b1985	143	13.80714742
b1986	27	51.04121778
b1987	34	5.136523221
b1988	34	5.32116948
b1989	5	9.452077367
b1990	662	101.9406037
b1991	180	23.94526266
b1992	73	14.09680786
b1993	134	35.26005711
b1994	0	0
b1996	5	0.792889492
b1997	0	0
b1999	53	13.79455349
b2000	258	11.88053417
b2001	41	3.842488333
b2002	2	0.642825843
b2003	1	0.647169261
b2004	1	0.389353864
b2005	1	0.383124203
b2006	20	17.10375904
b2007	1830	796.724194
b2008	636	86.28434591
b2009	1285	389.489399
b2010	170	20.92902135
b2011	1232	123.9519479
b2012	17	10.71235435
b2013	32	4.341350738
b2014	156	16.49210144
b2015	456	70.4454179
b2016	2137	372.1529186
b2017	79	45.03989882
b2018	1	2.817089725
b2019	214	34.16190806
b2020	278	30.60589894
b2021	204	27.36601447
b2022	226	30.40241214
b2023	102	24.79610956
b2024	107	20.83043175
b2025	99	18.30564482
b2026	120	28.17089725
b2027	5238	767.1271304
b2028	96	11.81874147
b2029	2550	260.3855855
b2030	0	0
b2032	505	64.83837879
b2033	189	45.94573242
b2034	411	59.46527465
b2035	468	57.61636466
b2036	594	77.30155446
b2037	577	66.4250796
b2038	171	44.02838619
b2039	325	52.94020657
b2040	359	57.3089953
b2041	589	77.92132435
b2042	2649	425.7114147
b2043	37	3.810643951
b2044	85	10.00170676
b2045	18	2.018804346
b2046	15	1.457115375
b2047	11	1.132894147
b2048	11	1.152725992
b2049	23	2.299545057
b2050	10	1.173787385
b2051	3	0.89794735
b2052	11	1.636011735
b2053	16	2.048792527
b2054	0	0
b2055	6	1.153988562
b2056	8	0.943655671
b2057	5	0.589784795
b2058	2	0.587613808
b2059	2	0.342075181
b2060	12	0.797068383
b2061	0	0
b2062	2	0.252055396
b2063	617	55.9629813
b2064	1149	89.03918058
b2065	1124	277.4688168
b2066	345	77.20668802
b2067	877	37.97467514
b2068	754	127.5952512
b2069	277	29.41391467
b2070	284	20.95671678
b2071	11	3.420751809
b2072	17	3.20527138
b2073	38	8.271999829
b2074	133	15.31115353
b2075	241	11.08704765
b2076	360	16.8036931
b2077	126	12.78433515
b2078	129	13.20059352
b2079	375	74.51845227
b2080	692	298.5607525
b2081	668	70.46447338
b2082	8	5.248276748
b2083	7	4.721601088
b2085	5	2.258987044
b2086	329	52.51994277
b2088	0	0
b2089	5	0.828555801
b2091	20782	2868.187024
b2092	54263	5740.832641
b2093	4860	2449.978453
b2094	13817	4382.141645
b2095	74306	8452.620843
b2096	74438	12508.33307
b2097	2787	380.2589575
b2098	49	5.508534603
b2099	57	8.148537145
b2100	48	7.138960297
b2101	376	72.31661655
b2102	198	34.7337876
b2103	68	12.19683791
b2104	81	14.74955343
b2105	23	12.10419871
b2106	20	3.482947296
b2107	175	74.16674276
b2108	0	0
b2109	9	0.521178631
b2110	0	0
b2111	26	6.87930198
b2112	26	13.24631552
b2113	4961	642.1213409
b2114	2389	168.7469985
b2118	51	2.016859448
b2119	1	0.131929822
b2120	26	1.638360077
b2121	9	1.137242026
b2122	62	4.451593059
b2123	8	2.487819497
b2124	807	246.1634009
b2125	204	40.70694653
b2126	391	33.31885303
b2127	210	41.2172554
b2128	147	28.85207878
b2129	79	12.24385599
b2130	129	16.00486468
b2131	181	28.32740223
b2132	542	33.88598528
b2133	4890	409.4137567
b2134	552	85.00183273
b2135	967	236.2762142
b2136	453	112.4062589
b2137	130	24.51089879
b2139	11	1.100548284
b2140	69	10.45710838
b2141	39	14.04308637
b2142	160	33.0279485
b2143	817	132.632404
b2144	73	14.56670145
b2145	15	8.979473498
b2146	66	7.653207437
b2147	70	8.13673974
b2148	43	6.110660501
b2149	55	5.195224641
b2150	477	68.59994168
b2151	618	85.29205951
b2152	261	32.38193552
b2153	1590	341.4615931
b2154	3103	532.6318999
b2155	140	10.09739992
b2156	890	86.98483171
b2157	3013	490.7964381
b2158	198	27.09235433
b2159	306	51.23951311
b2160	237	31.26736777
b2161	23	2.641443843
b2162	4	0.610070386
b2163	6	1.306105236
b2164	102	11.71422922
b2165	7	1.071034113
b2166	2	0.305035193
b2167	1613	136.9635059
b2168	754	115.3656744
b2169	1000	127.0305712
b2170	194	23.58061399
b2171	314	78.73102069
b2172	2693	263.740664
b2173	68	9.89834566
b2174	20	4.024413893
b2175	1121	284.0490946
b2176	317	29.25105304
b2177	707	55.96463042
b2178	163	21.38672775
b2179	122	17.08375465
b2180	245	22.13807303
b2181	1268	528.0450966
b2182	634	76.48008326
b2183	1147	236.7691058
b2184	876	71.46865449
b2185	4737	2387.972826
b2186	475	67.70237955
b2187	289	182.1100239
b2188	2082	169.8604322
b2189	0	0
b2190	428	23.72354727
b2192	0	0
b2193	404	89.57301959
b2194	403	54.98541796
b2195	86	22.14293106
b2196	328	24.24088319
b2197	113	33.82268351
b2198	0	0
b2199	263	51.20003317
b2200	197	42.68974429
b2201	299	68.84263015
b2202	335	79.81754221
b2203	161	51.40249718
b2204	415	69.0089167
b2205	597	123.2355328
b2206	2060	119.0042004
b2207	3	1.632631545
b2208	374	108.5518574
b2209	1956	574.6863039
b2210	271	23.63994966
b2211	348	30.41223141
b2212	125	27.58670814
b2213	489	65.96751235
b2214	194	26.39420998
b2215	89710	11674.61692
b2216	2829	152.0564491
b2217	2888	637.3633048
b2218	1592	80.25443823
b2219	129	10.14429847
b2220	104	10.78055116
b2221	1	0.21669921
b2222	2	0.44138733
b2223	8	0.868762364
b2224	43	5.213398959
b2225	14	2.588677045
b2226	29	2.52513679
b2229	1	0.23024291
b2230	115	9.782256505
b2231	10969	599.670288
b2232	898	178.4468537
b2233	457	17.49478023
b2234	1388	87.2336603
b2235	682	86.63484953
b2236	31	17.46595629
b2237	610	134.6231357
b2238	4	2.364964214
b2239	183	24.41216193
b2240	22	2.325809177
b2241	20	1.763923585
b2242	16	1.824400965
b2243	20	2.412620923
b2244	21	3.352336773
b2245	30	5.3608797
b2246	29	3.229826127
b2247	104	12.38958864
b2248	24	4.403726467
b2249	1039	124.085426
b2250	28	7.408479056
b2251	44	14.83931771
b2252	1	0.23826132
b2253	30	3.780830947
b2254	16	2.372286084
b2255	202	14.63522862
b2256	63	10.15859628
b2257	67	5.823348814
b2258	16	5.939910118
b2259	516	277.6574277
b2260	740	78.40484234
b2261	1100	164.1108344
b2262	995	166.6121423
b2263	60	11.35743684
b2264	918	78.92908842
b2265	554	61.41516442
b2266	3152	1479.911136
b2267	139	43.22586377
b2268	227	35.52663153
b2269	2	0.237081809
b2270	13	1.080862551
b2271	0	0
b2272	39	11.11744338
b2273	4	0.801515068
b2274	8	2.717192926
b2275	13	2.199918124
b2276	6141	605.1352181
b2277	3690	346.5020362
b2278	6952	542.239303
b2279	114	54.05465235
b2280	1205	311.9355839
b2281	884	233.8962673
b2282	2428	356.6815812
b2283	8382	441.604382
b2284	3622	388.922607
b2285	1189	340.9690695
b2286	5689	456.3638167
b2287	3346	725.0755554
b2288	3302	1068.47645
b2289	621	95.01602628
b2290	622	73.36922845
b2291	406	97.21776641
b2292	6576	515.4305966
b2293	782	172.5824461
b2294	528	153.249681
b2295	1940	611.2343364
b2296	4256	508.2844783
b2297	3621	242.5336954
b2298	32	3.022676155
b2299	660	174.6284349
b2300	710	183.7960702
b2301	445	99.12225009
b2302	87	19.28923937
b2303	281	111.2168398
b2304	1297	208.4362797
b2305	35	5.6436646
b2306	19	3.526821632
b2307	24	4.809090409
b2308	61	12.75686482
b2309	308	56.51448965
b2310	491	90.09290396
b2311	166	41.84119581
b2312	1831	173.2955571
b2313	1362	400.165003
b2314	1303	282.3590701
b2315	349	39.5125138
b2316	3300	518.1597822
b2317	571	124.2976816
b2318	471	83.23408645
b2319	486	68.86034115
b2320	1148	145.0615384
b2321	567	81.78893933
b2322	52	6.336659839
b2323	7973	938.1600944
b2324	649	46.45882053
b2325	126	64.88393754
b2326	212	55.47973426
b2327	216	38.31242026
b2328	176	30.64993621
b2329	725	95.91334492
b2330	704	108.4081345
b2331	1225	318.8363778
b2332	264	46.14269593
b2333	6	1.596350844
b2334	2	0.587613808
b2335	5	1.400307758
b2336	3	0.572396717
b2339	1	0.254736837
b2340	946	279.6570183
b2341	2233	149.5657945
b2342	1607	176.1100096
b2343	8779	4425.588651
b2344	700	74.99634838
b2345	3	0.407001632
b2346	1693	321.7407118
b2347	83	12.78107267
b2348	0	0
b2349	27	3.349855398
b2350	76	30.07999938
b2351	143	22.3073131
b2352	87	9.383954286
b2353	10	4.937167559
b2354	6	1.954715319
b2355	0	0
b2356	0	0
b2357	0	0
b2358	0	0
b2359	12	4.749473586
b2360	8	1.393178919
b2361	0	0
b2362	0	0
b2363	0	0
b2364	34	5.218839298
b2365	22	2.362312908
b2366	111	11.99965759
b2367	0	0
b2368	4	0.493716756
b2369	1136	265.383594
b2370	1281	51.20848326
b2371	9	1.128310806
b2372	2	0.304066827
b2373	5	0.423809959
b2374	5	0.574226922
b2375	3	0.677696113
b2376	0	0
b2377	238	140.7153707
b2378	2244	350.0532209
b2379	623	72.2416399
b2380	780	65.99754373
b2381	309	60.40070337
b2382	381	63.7982173
b2383	76	4.374615294
b2384	18	2.491414612
b2385	21	2.778179646
b2386	21	2.417550557
b2387	7	3.075538324
b2388	1094	162.7088034
b2389	158	18.05895704
b2390	2880	1265.364339
b2392	338	39.19369869
b2393	584	69.74580247
b2394	0	0
b2395	410	26.89741833
b2396	1	1.890415473
b2397	0	0
b2398	402	167.408619
b2399	211	77.13664766
b2400	2614	265.2242229
b2401	1	1.890415473
b2402	21	39.69872494
b2403	0	0
b2404	0	0
b2405	124	20.13025471
b2406	266	30.40305426
b2407	1	0.172268077
b2408	12	2.25367178
b2409	59	9.144145612
b2410	1236	177.7558237
b2411	394	28.0786711
b2412	1662	241.927213
b2413	487	91.82159777
b2414	1140	168.5037002
b2415	2480	1381.029102
b2416	8013	666.2270476
b2417	6240	1757.863988
b2418	192	32.37669318
b2419	73	27.96806679
b2420	96	18.76526707
b2421	241	37.96584409
b2422	238	31.1419263
b2423	181	29.68556536
b2424	134	23.08392228
b2425	263	37.15400637
b2426	4935	895.2262973
b2427	123	20.59627488
b2428	49	7.84828007
b2429	57	5.746863039
