Gene_id	MMC_4_readcount	MMC_4_fpkm
b3327	21	2.749426947
b3328	9	3.220219233
b3329	29	8.911377929
b3330	4	1.658384508
b3331	19	5.063995551
b3332	10	1.592655854
b3333	34	4.577654144
b3334	10	3.39215013
b3335	46	10.63273961
b3336	1642	539.4756094
b3337	91	73.1347568
b3338	356	20.70949206
b3339	118	15.60560814
b3340	35027	2595.431739
b3341	7227	2097.400347
b3342	9899	4136.919757
b3343	83	45.16506558
b3344	72	31.3434672
b3345	168	68.0323319
b3346	680	147.3966646
b3347	3375	650.5793468
b3348	181	129.5243736
b3349	7646	2027.513961
b3350	354	30.71868048
b3351	215	60.71031935
b3352	706	57.80691704
b3353	220	33.7026529
b3354	13	9.302855561
b3355	370	66.64990151
b3356	1223	473.2476591
b3357	8435	2088.326586
b3358	1040	77.50167828
b3359	163	20.92131512
b3360	115	31.95477596
b3361	412	107.0771848
b3362	5	4.664206428
b3363	830	227.0076595
b3364	157	20.81609285
b3365	321	19.77447518
b3366	62	29.71399031
b3367	53	10.29246445
b3368	482	54.97653271
b3369	10	9.328412857
b3370	57	6.676299067
b3371	104	15.93216319
b3374	50	9.969296183
b3375	194	41.53437593
b3376	99	14.28638698
b3377	73	8.766563623
b3378	11	4.869747729
b3379	27	4.813843085
b3380	42	5.364407589
b3381	28	3.769832825
b3382	6	2.59036919
b3383	100	17.2977192
b3384	919	143.3066983
b3385	312	64.42135551
b3386	356	82.28815872
b3387	324	60.66477522
b3388	2576	313.678211
b3389	2667	383.8063683
b3390	2345	704.0271128
b3391	110	13.91356494
b3392	5	1.934781926
b3393	14	4.975153524
b3394	6	1.741303733
b3395	97	19.48920717
b3396	1073	65.86670643
b3397	920	257.0052569
b3398	1336	98.02170454
b3399	447	104.7124801
b3400	306	119.2923005
b3401	1074	191.4839805
b3402	316	28.70879894
b3403	8537	824.3351185
b3404	607	70.30851659
b3405	970	211.1330777
b3406	164	53.88185137
b3407	566	38.2006943
b3408	420	288.6898295
b3409	3309	223.3323276
b3410	127	83.97933195
b3411	52	9.271105201
b3412	309	62.80889341
b3413	217	49.71880396
b3414	1582	430.4285166
b3415	151	17.9683506
b3416	518	38.93505038
b3417	425	27.8215822
b3418	3340	193.4352928
b3421	124	15.83777479
b3422	90	8.820863189
b3423	284	58.71731322
b3424	273	51.48475659
b3425	104	49.84282246
b3426	436	45.37102158
b3427	95	67.98240602
b3428	2663	170.4813177
b3429	1912	208.956448
b3430	1203	145.471416
b3431	1508	119.7212476
b3432	2131	152.704455
b3433	2605	369.7904531
b3434	262	69.12448153
b3437	40	11.87252545
b3438	1335	210.0578751
b3439	525	118.2135078
b3440	661	99.79784113
b3441	127	40.70163941
b3442	24	3.190174778
b3443	10	3.166006788
b3444	0	0
b3445	0	0
b3446	54	29.69381103
b3447	407	36.59435212
b3448	909	323.0296109
b3449	208	43.81344877
b3450	152	22.24186281
b3451	22	4.075391716
b3452	28	4.941537621
b3453	343	40.81552486
b3454	41	8.999174756
b3455	21	4.285239656
b3456	81	9.932788901
b3457	37	6.255168751
b3458	41	5.788658357
b3459	327	133.4546064
b3460	118	16.75058483
b3461	8386	1537.112959
b3462	594	87.90377486
b3463	433	101.4328946
b3464	1242	130.2830865
b3465	139	36.48862597
b3466	31	17.99347191
b3467	114	49.6271564
b3468	363	90.73108926
b3469	613	43.68700635
b3470	239	152.2578996
b3471	174	40.94416886
b3472	4741	1331.535645
b3473	266	34.2256251
b3474	158	23.5822277
b3475	177	47.17511645
b3476	256	25.47278604
b3477	120	19.90061409
b3478	76	14.28119609
b3479	60	12.29155576
b3480	57	11.06925422
b3481	53	20.66173833
b3482	26	0.961909994
b3483	3	1.224354187
b3484	10	1.378340686
b3485	164	22.84590498
b3486	497	28.46802485
b3487	752	110.3477871
b3488	97	9.366347253
b3491	358	53.28091765
b3492	399	51.9785678
b3493	2553	266.7329059
b3494	1087	506.9992388
b3495	3268	1177.361504
b3496	1027	109.4889143
b3497	192	39.95979882
b3498	1548	118.7461753
b3499	867	161.1790395
b3500	1706	197.6051554
b3501	299	132.3685974
b3502	562	68.27530452
b3503	230	84.61264619
b3504	31	3.969148216
b3505	3	0.462293027
b3506	4507	1245.723163
b3507	88	25.97198789
b3508	497	120.1983271
b3509	3205	1536.021596
b3510	10698	5034.720902
b3511	1557	425.8444889
b3512	2870	851.8537013
b3513	548	74.1632989
b3514	1187	59.73778992
b3515	296	63.63282778
b3516	1955	371.3725962
b3517	19	2.125360017
b3518	127	14.23683954
b3519	364	34.57279412
b3520	61	15.85366086
b3521	38	6.616954186
b3522	285	44.04777195
b3523	61	7.225818213
b3524	442	33.60944324
b3525	27	5.509593844
b3526	248	41.7912896
b3527	1126	117.8782367
b3528	1587	193.2481835
b3529	593	46.72367031
b3530	386	17.41303733
b3531	63	8.91887278
b3532	130	8.706518666
b3533	124	7.419988417
b3534	80	16.64991617
b3535	47	38.97203593
b3536	854	85.1377894
b3537	1	0.816236125
b3538	283	26.39940838
b3539	197	24.27147421
b3540	389	60.65974498
b3541	377	60.04312568
b3542	346	60.04894602
b3543	441	67.75720115
b3544	8615	839.6267721
b3545	9	18.3176107
b3546	1321	122.354374
b3547	124	16.07357292
b3548	257	57.61996474
b3549	173	48.07109774
b3550	63	22.38819086
b3551	680	45.65886396
b3552	183	43.45344316
b3553	922	148.1983423
b3554	2321	511.5906285
b3555	3498	1883.839317
b3556	30941	22765.2164
b3557	33	9.907417793
b3558	16	2.943048563
b3559	4405	333.4975193
b3560	1538	264.2886653
b3561	75	11.80100422
b3562	12	4.293625644
b3563	15	6.873567368
b3564	182	19.60313069
b3565	193	22.862015
b3566	121	19.09647297
b3567	43	4.370198085
b3568	87	11.53503234
b3569	149	19.80566842
b3570	1517	288.1699378
b3571	142	10.95709587
b3572	604	75.4842671
b3573	126	41.65903868
b3574	331	61.09945608
b3575	36	5.647471567
b3576	7	2.344062718
b3577	6	1.983763747
b3578	48	5.886097127
b3579	16	2.540503927
b3580	86	9.003133531
b3581	25	5.90940181
b3582	22	4.00439186
b3583	30	6.755057586
b3584	55	11.63219093
b3585	596	95.79849462
b3586	42	5.789030881
b3587	8	3.869563852
b3588	6336	645.198857
b3589	38	5.169495458
b3590	1638	139.1344154
b3591	1183	133.1872187
b3592	305	78.48733576
b3593	28	1.061462363
b3594	39	7.250268213
b3595	40	6.633538031
b3596	10	3.39215013
b3597	103	14.19690907
b3598	40	17.26912793
b3599	768	62.88344516
b3600	446	60.83196854
b3601	95	25.31997775
b3602	648	279.7598725
b3603	248	23.46974597
b3604	52	10.48816148
b3605	334	43.9492781
b3606	146	48.2715845
b3607	1142	217.7265179
b3608	1570	241.2217819
b3609	1283	429.6332096
b3610	304	189.0558339
b3611	862	312.7091288
b3612	1791	181.6703875
b3613	446	55.47296179
b3614	253	41.30154792
b3615	103	15.59602474
b3616	2367	361.5496436
b3617	2444	319.9809266
b3618	748	136.6253698
b3619	1795	301.5087011
b3620	954	142.7968849
b3621	384	62.6869344
b3622	219	27.23896554
b3623	303	44.2135501
b3624	214	39.36327453
b3625	196	43.94363069
b3626	257	39.60310261
b3627	306	47.0152008
b3628	377	54.70595895
b3629	300	50.22991538
b3630	278	54.59576367
b3631	661	92.08014141
b3632	1167	176.7044745
b3633	730	89.51772713
b3634	216	70.5228012
b3635	264	51.07824284
b3636	55	51.30627071
b3637	6693	4425.776919
b3638	616	144.3017623
b3639	711	91.25800646
b3640	291	100.0104052
b3641	388	101.853143
b3642	97	23.678476
b3643	848	185.6093588
b3644	2277	413.0154792
b3645	1992	378.4011313
b3646	219	55.53575499
b3647	261	24.30375799
b3648	2782	698.698123
b3649	924	524.6623857
b3650	1956	145.348084
b3651	214	48.60508682
b3652	522	39.29224274
b3653	667	86.67534254
b3654	859	96.70990777
b3655	289	26.48614626
b3656	173	11.69128897
b3657	70	7.932186204
b3658	11	18.14621785
b3659	38	5.025534825
b3660	226	38.33129647
b3661	154	29.46821702
b3662	222	29.21179563
b3663	145	50.16338569
b3664	93	10.91738745
b3665	167	14.81142904
b3666	80	9.006743448
b3667	122	14.48448105
b3668	87	9.071462562
b3669	164	43.48839781
b3670	22	11.84804602
b3671	327	30.341367
b3672	25	39.57508485
b3673	1819	240.564417
b3674	175	55.07135301
b3675	16	6.907651173
b3676	105	47.2854031
b3677	95	33.08477093
b3678	82	8.601620851
b3679	64	5.844935608
b3680	45	7.88845651
b3683	60	5.815114508
b3684	68	14.86301094
b3685	393	37.05770941
b3686	257	93.88427821
b3687	392	148.3893616
b3688	903	424.9722354
b3689	367	46.08594736
b3690	57	8.387688405
b3691	76	9.21153715
b3693	90	16.04614362
b3696	69	16.4588983
b3697	713	137.4409109
b3698	73	28.67259531
b3699	10523	682.8722678
b3700	425	62.01570558
b3701	1433	203.9745163
b3702	3415	381.1892467
b3703	1270	1411.567494
b3704	233	101.4309425
b3705	3153	300.0180695
b3706	714	81.9752219
b3707	2107	4402.712359
b3708	61056	6757.43903
b3709	7566	950.0988495
b3710	218	29.0513429
b3711	146	23.83409485
b3712	522	109.0752659
b3713	953	263.4067393
b3714	1219	142.7790976
b3715	206	48.47413095
b3716	39	13.059778
b3717	101	26.91913424
b3718	58	12.57206845
b3719	42	5.625750523
b3720	65	6.299707384
b3721	39	4.325531567
b3722	67	5.591087067
b3723	33	6.178819699
b3724	165	35.61757636
b3725	149	30.16909956
b3726	142	24.97627577
b3727	96	15.6717336
b3728	203	30.56063324
b3729	2537	217.2633232
b3730	2185	249.7646821
b3731	2045	763.0641717
b3732	5768	653.6121432
b3733	2939	533.0928825
b3734	9139	928.8195419
b3735	1887	553.7932828
b3736	3069	1021.158183
b3737	1580	1031.722462
b3738	3247	623.6043995
b3739	1482	609.5934172
b3740	308	77.35406969
b3741	2510	208.1272557
b3742	1918	676.9906541
b3743	63	21.51022259
b3744	3820	602.8803862
b3745	401	43.28075188
b3746	387	40.51410089
b3747	394	33.03725542
b3748	2153	803.3629152
b3749	1238	128.8287264
b3750	906	146.98334
b3751	4118	724.3119973
b3752	668	112.5668607
b3753	162	25.56717868
b3754	448	49.16622306
b3755	303	68.52143262
b3756	0	0
b3757	0	0
b3758	0	0
b3759	0	0
b3760	0	0
b3761	0	0
b3764	509	235.3071505
b3765	225	23.18303787
b3766	36	56.98812218
b3769	0	0
b3770	203	34.2081927
b3771	260	22.01324006
b3772	191	19.37411727
b3773	414	72.57379989
b3774	216	22.93424429
b3775	293	162.8304236
b3777	87	30.36616533
b3778	763	59.13715498
b3779	2158	227.7414216
b3780	4103	507.9077643
b3781	5029	2388.27722
b3783	11567	1438.69002
b3784	737	104.6201781
b3785	654	97.89220414
b3786	442	61.24585545
b3787	573	71.09978901
b3788	364	53.41302463
b3789	252	44.77638171
b3790	115	26.69999058
b3791	300	41.56958514
b3792	259	32.44587532
b3793	95	11.00380408
b3794	116	24.53334814
b3795	231	26.119556
b3796	5	10.17645039
b3797	0	0
b3798	0	0
b3799	2	4.070580156
b3800	188	23.8372647
b3801	109	10.3153319
b3802	1233	161.4306393
b3803	1182	156.717336
b3804	508	107.4391453
b3805	2061	342.88156
b3806	7349	452.1851991
b3807	164	80.067424
b3809	1237	234.9810238
b3810	561	124.1785671
b3811	622	108.67133
b3812	434	94.86098162
b3813	3897	282.3520381
b3816	744	122.6053607
b3817	29	11.92861613
b3818	7	2.879321134
b3819	99	17.41303733
b3820	114	38.17473569
b3821	558	100.5152569
b3822	827	70.82253381
b3823	687	173.3732847
b3824	90	22.71265739
b3825	1188	181.9943257
b3826	544	106.434745
b3827	312	54.32867648
b3828	333	54.70322105
b3829	1536	106.418138
b3830	503	96.60394608
b3831	1645	338.3202332
b3832	1891	207.5297496
b3833	2439	505.5999768
b3834	512	132.4080463
b3835	2067	197.4008126
b3836	1841	1068.580058
b3838	906	275.1664853
b3839	856	172.6512736
b3842	155	49.6752292
b3843	2821	295.9167368
b3844	1961	437.7816181
b3845	391	52.64302266
b3846	760	54.38592482
b3847	2150	252.959664
b3848	339	86.3856535
b3849	536	57.85157858
b3850	5	1.435140439
b3851	0	0
b3852	0	0
b3853	0	0
b3854	0	0
b3855	0	0
b3856	4	1.187252545
b3857	71	19.02039462
b3858	359	208.3760134
b3859	1589	252.3037962
b3860	1565	391.1684702
b3861	86	9.418372394
b3862	77	12.93379943
b3863	3055	171.787392
b3864	18	25.87992704
b3865	2275	563.2416104
b3866	669	205.5762702
b3867	1180	134.5898519
b3868	199	22.11826231
b3869	136	20.29862638
b3870	682	75.80228592
b3871	6598	566.8974687
b3872	124	27.33185607
b3873	148	23.64339014
b3874	58	7.179783166
b3875	21	4.749010182
b3876	54	6.027589846
b3877	31	3.505221801
b3878	54	4.154509643
b3879	22	3.719289527
b3880	41	5.173438628
b3881	19	3.387519208
b3882	21	3.668967732
b3883	98	17.12184942
b3884	160	31.90174778
b3885	322	84.10497032
b3886	235	42.18622447
b3887	115	41.14724575
b3888	370	58.57112557
b3889	12	8.82914569
b3890	42	30.05537951
b3891	1694	285.4614701
b3892	1520	374.5445766
b3893	3588	622.7040992
b3894	20169	1035.998672
b3895	417	78.358668
b3896	38	5.639449591
b3897	63	5.645049839
b3898	75	10.97460336
b3899	69	7.447311421
b3900	3	1.051794201
b3901	13	6.467699581
b3902	13	2.469485294
b3903	48	5.970184228
b3904	41	4.371027739
b3905	41	7.676715383
b3906	73	13.47510663
b3907	110	16.65594875
b3908	2478	625.3551668
b3909	157	25.0046969
b3910	287	66.63388953
b3911	1067	121.7011627
b3912	830	186.0878239
b3915	868	150.6430206
b3916	2326	378.5301387
b3917	136	21.52884616
b3918	47	9.743008984
b3919	4379	893.5744978
b3920	42	10.97021352
b3921	90	31.98312979
b3922	108	56.41824096
b3923	259	94.61489516
b3924	668	140.1434812
b3925	443	68.67040539
b3926	645	66.98653527
b3927	179	33.15886896
b3928	2100	1337.830917
b3929	2589	834.858401
b3930	178	30.09243345
b3931	2606	306.6106438
b3932	834	246.1436125
b3933	809	132.067005
b3934	922	140.8317581
b3935	846	60.29234482
b3936	5128	3772.988258
b3937	285	73.34062522
b3938	1370	675.1658815
b3939	261	35.23102902
b3940	886	57.07010263
b3941	235	41.33397751
b3942	3598	258.5368982
b3943	300	51.89315761
b3944	36	9.129165203
b3945	2348	333.3082472
b3946	39	9.218666823
b3947	85	5.32413012
b3949	43	6.239671711
b3950	17	8.299672
b3951	95	6.478741044
b3952	39	6.953328901
b3953	28	12.83065909
b3954	138	25.38379386
b3955	343	31.00002667
b3956	2798	165.3450626
b3957	361	49.11020685
b3958	85	13.25470006
b3959	94	18.95936883
b3960	298	33.98964056
b3961	3137	535.536256
b3962	3836	429.0990013
b3963	874	211.3749254
b3964	674	293.4096791
b3965	1029	146.4687909
b3966	799	67.86837477
b3967	10	1.826542378
b3968	0	0
b3969	1	2.06207021
b3970	0	0
b3971	0	0
b3972	331	50.41150458
b3973	632	102.5314248
b3974	676	111.3994944
b3976	3	6.186210631
b3977	129	237.841604
b3978	8	16.71651584
b3979	3	6.186210631
b3980	180	23.80516496
b3981	1972	804.8088192
b3982	1904	546.5014794
b3983	6672	2437.338149
b3984	16265	3615.613433
b3985	13994	4403.82008
b3986	9055	3877.255403
b3987	14577	567.0063556
b3988	11969	444.0695536
b3989	39	11.31847427
b3990	256	35.3788695
b3991	119	24.18853824
b3992	145	30.05821921
b3993	90	22.17698151
b3994	533	44.05608654
b3995	816	268.0950653
b3996	388	78.56114517
b3997	1455	214.106783
b3998	466	108.6760098
b3999	608	161.2252797
b4000	1658	951.7851395
b4001	127	28.59641045
b4002	36	13.24371853
b4003	151	16.9272659
b4004	207	24.46492349
b4005	1618	196.5648447
b4006	2254	222.1640725
b4007	0	0
b4008	0	0
b4009	0	0
b4010	1	1.3059778
b4011	0	0
b4012	5	1.764834865
b4013	96	16.17727339
b4014	15739	1539.684239
b4015	21421	2572.446019
b4016	6207	560.0141074
b4017	93	6.664248856
b4018	3080	585.0780544
b4019	1305	55.5146915
b4020	365	35.05013948
b4021	272	61.7784281
b4022	215	38.59590749
b4023	1119	642.3688607
b4024	182	21.12781863
b4025	3393	322.2678309
b4026	188	121.246334
b4027	3	0.735762141
b4028	29	6.158269301
b4029	143	10.68697141
b4030	90	34.31766482
b4031	103	10.93623686
b4032	241	42.3893131
b4033	172	17.44684906
b4034	3105	408.5703848
b4035	69	9.689512709
b4036	493	57.61494903
b4037	125	21.26999674
b4038	55	5.451899734
b4039	288	90.63171238
b4040	332	59.5992618
b4041	3769	243.6747687
b4042	252	107.0264734
b4043	15505	3989.987347
b4044	2101	238.5964659
b4045	3384	2525.387929
b4046	1254	380.8595724
b4047	7	4.302044517
b4048	32	7.083269423
b4049	804	121.3879944
b4050	157	101.2535875
b4051	1054	167.865927
b4052	1633	180.7340464
b4053	667	96.78746584
b4054	566	74.28979244
b4055	447	98.11295405
b4056	613	230.3782421
b4057	826	362.600895
b4058	20897	1160.085785
b4059	2155	628.9122143
b4060	97	53.9063177
b4061	234	23.10766013
b4062	642	310.5324991
b4063	96	32.35454679
b4064	578	67.09823719
b4065	487	46.25535917
b4066	30	3.636133086
b4067	916	87.00186653
b4068	143	71.14469539
b4069	2832	226.5561488
b4070	243	26.50126141
b4071	71	19.62421668
b4072	88	20.52250828
b4073	235	38.48335837
b4074	158	14.92546057
b4075	9	3.673062562
b4076	45	11.81286452
b4077	406	48.42255587
b4078	609	138.3200835
b4079	662	48.2992907
b4080	35	3.738995746
b4081	40	3.05491883
b4082	12	1.822294605
b4083	52	4.103374356
b4084	54	9.099716283
b4085	27	6.079551827
b4086	28	4.47307381
b4087	80	8.178334559
b4088	126	21.09656446
b4089	520	91.46241831
b4090	60	20.8956448
b4092	130	26.84223146
b4093	35	12.60944083
b4094	19	5.336253376
b4095	48	6.616035293
b4096	15	3.4519237
b4097	52	10.73689258
b4098	23	4.260636794
b4099	41	6.033249555
b4100	3	0.803678646
b4101	16	5.535270145
b4102	34	7.339379372
b4104	31	6.165275908
b4105	23	3.544246537
b4106	13	2.58216143
b4107	118	41.65010281
b4108	291	135.7284071
b4109	197	13.85074706
b4110	68	12.12375296
b4111	1815	189.2494776
b4112	255	36.59608121
b4113	125	29.28201345
b4114	38	3.622420175
b4115	76	8.901732089
b4116	22	4.524647496
b4117	132	9.121114793
b4118	217	37.41216932
b4119	288	33.28509791
b4120	160	17.63345553
b4121	63	15.6717336
b4122	59	5.614039359
b4123	96	11.21913815
b4124	199	43.31493036
b4125	553	53.10336201
b4126	29	19.67447075
b4127	152	87.25653872
b4128	10	5.27667798
b4129	4454	459.8280728
b4130	76	8.169079242
b4131	108	7.879642592
b4132	108	12.67825639
b4133	181	18.43134361
b4134	11	22.68277231
b4135	962	261.7397174
b4136	717	66.17569488
b4137	196	90.6094332
b4138	9541	1148.417898
b4139	40372	4402.91739
b4140	1388	456.0244494
b4141	175	21.81824487
b4142	1870	996.8075453
b4143	13266	1262.302477
b4144	878	388.6944096
b4145	42	7.565664496
b4146	775	118.032979
b4147	2116	584.8569364
b4148	554	273.0232835
b4149	338	99.19561716
b4150	137	18.93322313
b4151	641	279.0439233
b4152	494	195.5009191
b4153	1194	254.5857132
b4154	5468	473.7039211
b4155	282	45.1884343
b4156	200	20.85393693
b4157	8	3.980122819
b4158	33	16.41800663
b4159	823	38.80215629
b4160	1258	203.4575941
b4161	1446	215.2072819
b4162	668	191.7347627
b4163	434	894.9384713
b4164	0	0
b4165	26	53.61382547
b4166	942	129.4980092
b4167	778	78.76362235
b4168	145	49.18617688
b4169	774	90.65711365
b4170	1369	116.0963382
b4171	4577	754.253677
b4172	2937	1489.575456
b4173	3778	462.1999183
b4174	4454	553.9833449
b4175	2358	367.7009734
b4176	17	13.45552885
b4177	20168	2433.160302
b4178	386	142.0020932
b4179	5504	353.2236762
b4180	769	164.6388407
b4181	6	2.339064716
b4182	19	4.259841751
b4183	27	6.411163745
b4184	17	6.677179729
b4185	24	5.886097127
b4186	31	4.173743484
b4187	1186	114.3092008
b4188	1390	789.2648443
b4189	2617	1242.815965
b4190	98	20.4777319
b4191	191	39.59393013
b4192	78	11.4778894
b4193	80	8.968087897
b4194	5	2.560740784
b4195	14	4.718371406
b4196	64	15.40692704
b4197	64	11.73088831
b4198	74	16.88076108
b4199	27	15.33104374
b4200	6048	2393.501132
b4201	815	405.4750122
b4202	288	197.9587402
b4203	5184	1805.383711
b4204	29	5.716733011
b4205	21	8.186726507
b4206	869	213.1257668
b4207	981	247.5679656
b4208	1457	161.5974229
b4209	4666	1102.930754
b4210	167	27.0929556
b4211	132	24.02635116
b4212	100	41.13315905
b4213	407	32.81067683
b4214	754	159.4667629
b4215	63	10.51458165
b4216	447	126.2209895
b4217	4609	3489.421264
b4218	741	86.40442409
b4219	506	124.0985478
b4220	361	32.62685023
b4221	782	32.42141713
b4222	306	140.2207743
b4224	11	6.840836095
b4225	63	28.12875261
b4226	4943	1458.858365
b4227	594	97.27282924
b4230	117	17.87127516
b4231	174	27.37832978
b4232	4262	668.5978839
b4233	1967	224.3544395
b4234	1232	349.7749238
b4235	1634	189.2654302
b4236	305	130.59778
b4237	92	31.00644067
b4238	815	59.71230895
b4239	151	14.29004694
b4240	264	29.09520162
b4241	315	52.07379835
b4242	305	17.72294678
b4243	3845	1557.049501
b4244	830	281.5484608
b4245	1673	280.1154948
b4246	27	31.3434672
b4248	68	26.9110577
b4249	50	10.97460336
b4251	72	18.99604073
b4252	247	85.45073287
b4253	83	7.166688092
b4254	54	8.420632979
b4255	7589	2852.105187
b4256	129	40.11217528
b4257	74	9.688456862
b4258	2829	155.2357645
b4259	162	57.18064962
b4260	1449	150.187447
b4261	888	126.3987233
b4262	954	138.0501741
b4263	750	78.20226347
b4264	89	13.96180471
b4265	80	9.498020363
b4266	38	7.784651984
b4267	40	6.074315349
b4268	43	11.94830753
b4269	440	67.6035567
b4270	16	29.49973383
b4271	266	32.92797107
b4272	2	0.856378885
b4273	2	0.345954384
b4277	17	8.073317309
b4278	218	25.70683164
b4279	77	9.907417793
b4280	259	36.2732708
b4281	20	13.56860052
b4282	12	7.552642698
b4284	3	0.408118062
b4286	9	4.274109163
b4287	104	21.22213925
b4288	102	16.70341512
b4289	152	23.84487995
b4290	442	76.70992526
b4291	2096	141.281521
b4292	85	13.96328465
b4293	94	28.22112947
b4294	6	3.406898609
b4295	883	140.2040605
b4296	76	8.822605582
b4297	181	14.41353547
b4298	60	10.37863152
b4299	42	8.342367695
b4300	66	13.20989039
b4301	32	7.922519355
b4302	23	8.343747055
b4303	64	12.42863631
b4304	92	10.97259887
b4305	61	8.520282973
b4306	188	39.44157854
b4307	92	26.40658409
b4308	64	8.082118859
b4309	32	5.112084355
b4310	109	15.4310656
b4311	22	4.808621188
b4312	42	10.91563534
b4313	65	17.06302653
b4314	378	107.9037395
b4315	76	22.05651395
b4316	37	7.986971669
b4317	153	9.092814716
b4318	21	6.197860745
b4319	26	8.084624476
b4320	80	13.88414937
b4321	137	15.97490702
b4322	272	35.97224927
b4323	285	30.57114357
b4324	639	129.3829169
b4325	24	4.526132447
b4326	36	14.3557865
b4327	139	23.8856466
b4328	204	27.25518887
b4329	16	5.427440208
b4330	71	16.26744277
b4331	449	126.7857367
b4332	59	7.842512997
b4333	23	4.186409672
b4334	50	10.20295156
b4335	135	18.36531281
b4336	231	28.26050321
b4337	166	21.09900874
b4339	91	15.48455763
b4340	278	30.8332763
b4341	14	13.29722851
b4342	119	12.40809247
b4345	75	11.2261702
b4346	148	16.80736647
b4347	90	41.24140421
b4348	237	26.62509579
b4349	542	53.42188434
b4350	3440	153.460756
b4351	217	37.16684362
b4352	234	38.3195994
b4353	5	3.841111176
b4354	140	10.20010555
b4355	191	18.07548984
b4356	220	25.31410714
b4357	94	16.09992304
b4358	72	11.02995913
b4359	695	47.52118173
b4360	284	89.91459277
b4361	514	109.1500145
b4362	478	138.7238641
b4363	29	9.588191443
b4364	96	19.51344261
b4365	16	3.453825587
b4366	33	7.627834938
b4367	803	159.4981252
b4368	28	50.43776331
b4369	0	0
b4370	3	5.404046069
b4371	874	132.7237904
b4372	154	58.29582064
b4373	115	40.31877772
b4374	431	99.62414722
b4375	1372	135.230305
b4376	3683	952.4586608
b4377	337	49.17480655
b4378	227	45.60876317
b4379	528	95.77170533
b4380	746	75.37790629
b4381	1711	343.7735409
b4382	2138	253.2590056
b4383	6166	789.4763838
b4384	3069	668.0076447
b4385	281	33.0612398
b4386	239	36.82934445
b4387	126	30.61454936
b4388	400	64.69239876
b4389	501	56.77178983
b4390	603	76.64278476
b4391	2793	262.4169781
b4392	991	80.13770896
b4393	334	160.0721414
b4394	283	86.4542029
b4395	591	142.9320148
b4396	4686	844.1119959
b4397	148	48.93283909
b4398	73	16.58023989
b4399	139	15.28681383
b4400	159	18.41689314
b4401	5718	1249.804362
b4402	36	40.01293685
b4403	146	33.30528538
b4406	144	112.2751064
b4407	0	0
b4408	72995	31001.57708
b4409	63	78.358668
b4410	12	14.92546057
b4411	391	416.8467917
b4412	0	0
b4413	27	76.93396494
b4414	10	11.52333353
b4415	2	2.048592627
b4417	4	7.935054987
b4418	6	5.563929089
b4419	0	0
b4420	0	0
b4421	0	0
b4422	0	0
b4423	0	0
b4424	2	4.609333412
b4425	0	0
b4426	16	26.119556
b4427	7	10.06441607
b4428	6	6.26869344
b4429	107	299.4420527
b4430	59	135.9753356
b4431	3	4.435396302
b4432	156	98.18435508
b4433	12	15.54221514
b4435	2	1.607357292
b4436	51	55.89219675
b4437	62	71.44466788
b4438	2	3.602697379
b4439	13	21.90672439
b4440	311	160.3259589
b4441	20	17.03449304
b4442	22	44.20232554
b4443	2084	1585.43169
b4444	0	0
b4445	13	24.84543132
b4446	83	92.91099205
b4447	33	36.16553908
b4449	7	6.304720414
b4450	31	40.15072244
b4451	10	17.41303733
b4452	21	31.3434672
b4453	69	100.1249647
b4454	31	73.60965782
b4455	0	0
b4456	120	90.85062956
b4457	4477	2863.769442
b4458	10	14.24703054
b4459	13	14.55232406
b4460	115	18.25987197
b4461	443	53.94388488
b4462	74	5.147395856
b4463	46	4.954637427
b4464	130	14.8927293
b4465	61	7.480248432
b4466	268	9.204524665
b4467	319	40.84381551
b4468	236	35.12373342
b4469	2172	153.3288531
b4470	229	27.37472917
b4471	673	77.26796126
b4472	752	31.00537666
b4473	208	28.97529412
b4474	34	6.412020967
b4475	174	26.81299554
b4476	140	16.36124313
b4477	46	11.66504443
b4478	132	18.00408038
b4479	131	29.75358118
b4480	173	32.27630848
b4481	224	32.50433635
b4482	45	9.218666823
b4483	503	100.6753768
b4484	8312	2600.068856
b4485	243	25.33753336
b4486	254	13.5533549
b4487	263	124.8989678
b4488	186	17.72001489
b4490	134	25.30135304
b4491	149	8.818309314
b4492	806	20.83360924
b4493	11487	1798.413625
b4494	47	3.876691996
b4495	30	4.16432248
b4496	195	25.61599373
b4497	24	3.571905094
b4498	1291	261.3980372
b4499	146	6.027589846
b4500	203	6.908494942
b4501	14	10.91563534
b4502	95	58.38488988
b4503	6	3.444337055
b4504	0	0
b4505	62	39.02198728
b4506	21	23.34087983
b4508	4	2.009196615
b4509	0	0
b4510	0	0
b4511	0	0
b4512	267	211.3309531
b4513	0	0
b4514	11	7.1828779
b4515	0	0
b4516	1	0.567816435
b4517	25	22.51685862
b4518	1185	1067.299099
b4519	5	4.749010182
b4520	15	10.73406411
b4521	20	9.111473023
b4522	17	16.14663462
b4523	92	85.82139828
b4524	32	4.634893486
b4525	8	9.085062956
b4526	0	0
b4527	8	8.036786461
b4528	0	0
b4529	696	408.5215949
b4532	33	29.21848637
b4533	1	0.669732205
b4535	60	87.06518666
b4536	283	184.7958587
b4537	86	53.48290038
b4538	20	16.85132645
b4539	34	20.8956448
b4541	22	10.84207985
b4542	218	316.3368449
b4543	27	21.37054582
b4544	4	1.865682571
