Gene_id	PME_2_readcount	PME_2_fpkm
b2427	41	7.854744498
b2428	92	16.8589638
b2429	100	11.5350805
b2430	113	14.23322863
b2431	1961	358.1546368
b2432	251	71.62864438
b2433	66	24.10831824
b2434	160	61.73705054
b2435	606	114.495618
b2436	339	61.91454456
b2437	206	32.15691244
b2438	157	51.51069628
b2439	154	38.35414265
b2440	246	45.53628905
b2441	285	34.39562824
b2442	281	38.20458732
b2443	29	7.425034291
b2444	5	3.340953192
b2445	1	0.445460426
b2446	16	6.306950487
b2447	22	6.08795915
b2448	4	1.7394169
b2449	99	41.40741682
b2450	141	28.61340801
b2451	85	9.951471688
b2452	61	8.171857148
b2453	28	3.874155823
b2454	15	2.945786686
b2455	27	3.161055713
b2456	3	1.712238511
b2457	65	36.34138881
b2458	42	6.788343831
b2459	19	3.884481398
b2460	15	3.512284125
b2461	5	1.712238511
b2462	3	1.467633009
b2463	3983	287.1514101
b2464	9507	1643.230438
b2465	26437	2168.452671
b2466	669	105.3321898
b2467	363	103.5904299
b2468	183	15.19222533
b2469	519	50.15318729
b2470	286	15.09673107
b2471	91	41.89948356
b2472	360	52.46007353
b2473	695	163.4342682
b2474	860	70.12024379
b2475	1497	284.802339
b2476	687	158.1590396
b2477	1875	297.7806106
b2478	2402	449.179184
b2479	577	165.5223658
b2480	469	163.6769145
b2481	1	0.265978798
b2482	32	2.605248492
b2483	1	0.173391242
b2484	14	1.598089277
b2485	6	1.51497601
b2486	55	5.718291802
b2487	70	6.898227095
b2488	13	3.913688025
b2489	27	5.847328354
b2490	12	4.76448977
b2491	36	2.939640484
b2492	25	4.840250208
b2493	482	74.60329603
b2494	760	85.33123071
b2495	381	173.9634327
b2496	453	106.0709806
b2497	20	2.548448016
b2498	400	104.8643681
b2499	421	66.66843127
b2500	192	49.38964043
b2501	2113	168.0329741
b2502	1251	133.3547317
b2503	50	3.66254227
b2504	326	279.0948773
b2505	12	3.800575655
b2506	24	7.30555098
b2507	2760	287.49982
b2508	1207	135.2423318
b2509	2461	295.0595344
b2510	240	182.6387745
b2511	1762	196.6249617
b2512	2852	397.6227366
b2513	1043	276.0757128
b2514	3155	406.7472943
b2515	3409	500.7632029
b2516	3148	510.3078658
b2517	1192	169.6405864
b2518	405	154.101466
b2519	308	21.88822667
b2520	6562	217.3776853
b2521	2808	545.5847647
b2522	235	49.71441546
b2523	1119	143.2519547
b2524	151	123.4856192
b2525	155	75.82770549
b2526	1387	123.1701687
b2527	253	80.59466852
b2528	931	472.3241641
b2529	874	371.2239277
b2530	4794	648.5705815
b2531	1846	620.52364
b2532	2495	553.4620353
b2533	329	67.26286211
b2534	11	2.114764757
b2535	8591	1102.376847
b2536	210	30.2795863
b2537	132	24.3518366
b2538	200	24.13728298
b2539	10	3.167146379
b2540	7	3.584499313
b2541	62	12.535355
b2542	67	9.15471164
b2543	386	149.996951
b2544	71	13.36840514
b2545	98	15.168305
b2546	17	2.79717042
b2547	36	3.913688025
b2548	23	3.842096171
b2549	68	3.405695612
b2550	189	26.019142
b2551	3556	466.1221164
b2552	160	22.08226997
b2553	436	211.4084222
b2554	269	33.12123394
b2555	149	34.30232446
b2556	341	39.25198872
b2557	2950	124.7186076
b2558	88	9.290296045
b2559	196	63.92357108
b2560	591	152.7445977
b2561	82	15.87602068
b2562	23	14.48514419
b2563	63	27.18010109
b2564	559	125.5267315
b2565	186	41.93927415
b2566	1081	196.1250151
b2567	914	220.6147664
b2568	1369	230.7992144
b2569	2457	224.3717345
b2570	368	126.0207544
b2571	1439	247.1635077
b2572	4311	1088.510263
b2573	2704	771.6488223
b2574	100	10.12784332
b2575	157	34.96864341
b2576	1259	155.017225
b2577	91	16.95931478
b2578	48	13.41835894
b2579	11035	4723.637992
b2580	299	71.22912206
b2581	1180	186.8616363
b2582	275	107.6264207
b2583	75	17.63679153
b2584	4413	272.599181
b2585	2123	257.3509635
b2586	45	22.82984681
b2587	4846	613.2107399
b2588	0	0
b2589	0	0
b2590	4	8.651310372
b2591	0	0
b2592	8600	549.1935178
b2593	566	127.0986226
b2594	1067	178.7849288
b2595	2215	493.3474214
b2597	23621	11352.92235
b2598	3	10.27343107
b2599	1392	197.0799799
b2600	496	72.66483863
b2601	640	98.22589554
b2602	127	57.03719106
b2603	157	49.72419815
b2604	128	17.14750352
b2605	96	32.67078699
b2606	2953	1394.824917
b2607	6505	1392.263939
b2608	4097	1226.673867
b2609	2006	1324.241139
b2610	4850	585.3291121
b2611	286	59.35760172
b2614	1164	322.1083841
b2615	549	102.6641849
b2616	610	60.33013671
b2617	937	450.3487677
b2618	38	21.46476319
b2619	201	69.26489373
b2620	1423	484.276353
b2621	438547	198584.3471
b2622	333	44.07153037
b2623	26	4.465775678
b2624	1	0.771713132
b2625	3	0.349733824
b2626	3	0.786482761
b2627	679	50.96372379
b2628	583	59.26441867
b2629	9	5.603689673
b2630	1044	159.7834195
b2631	193	85.28052455
b2632	24	4.565969363
b2633	9	1.79972515
b2634	1	0.234152275
b2635	0	0
b2636	0	0
b2637	12	4.21474095
b2638	7	7.520420127
b2641	69	11.1632558
b2642	191	18.42465102
b2643	0	0
b2644	0	0
b2645	2	1.033804384
b2646	3	1.494317246
b2647	218	7.822250067
b2648	0	0
b2650	2	0.23926477
b2652	0	0
b2659	4066	683.382752
b2660	4497	582.5011128
b2661	10914	1238.086699
b2662	15069	1933.61852
b2663	2962	347.5220879
b2664	1319	327.0143126
b2665	12957	4732.901203
b2666	244	252.2482697
b2667	114	62.46246088
b2668	241	75.45590513
b2669	10	4.058639434
b2670	470	171.680448
b2671	213	101.4836321
b2672	4436	2209.597101
b2673	12	8.018287661
b2674	12	4.799267067
b2675	97	7.433270403
b2676	29	4.965491682
b2677	34	4.645674564
b2678	32	4.938964043
b2679	49	8.111147992
b2681	154	21.48873866
b2682	305	67.93271491
b2683	29	14.18711909
b2684	516	159.7315384
b2685	258	36.15406943
b2686	247	26.38115632
b2687	3205	1020.971987
b2688	2598	274.2748764
b2689	177	67.81901347
b2690	369	106.9741394
b2691	2	4.269477846
b2692	5	10.67369461
b2693	9	19.21265031
b2694	0	0
b2695	21	37.11691224
b2696	8002	7071.655518
b2697	5394	336.9966533
b2698	74	24.27892691
b2699	4762	737.0558002
b2700	108	35.64756804
b2701	396	59.93780777
b2702	18	5.246007353
b2703	44	7.533849449
b2704	9	3.976812026
b2705	45	9.483167138
b2706	14	6.392357108
b2707	133	28.24529885
b2708	214	36.41431467
b2709	205	22.24214779
b2710	141	16.095042
b2711	65	9.421841542
b2712	204	14.88347936
b2713	16	4.981057487
b2714	131	21.29882445
b2715	101	11.38673841
b2716	146	16.84121752
b2717	176	61.42246684
b2718	18	7.198900601
b2719	20	4.280596278
b2720	5	1.513581004
b2721	22	2.114764757
b2722	3	0.533684731
b2723	17	1.529487274
b2724	4	1.074345732
b2725	0	0
b2726	3	1.40491365
b2727	248	46.69527431
b2728	4	2.4084234
b2729	299	43.80400554
b2730	353	57.39301549
b2731	834	65.9397134
b2732	37	17.18042709
b2733	540	34.64576285
b2734	8	2.001520817
b2735	228	48.79879756
b2736	43	7.775710202
b2737	70	9.859676773
b2738	34	8.74608216
b2739	47	9.942883091
b2740	46	5.53937382
b2741	17736	2935.904506
b2742	5247	756.557092
b2743	520	136.3236786
b2744	534	115.191857
b2745	638	99.8773184
b2746	115	39.38148575
b2747	191	44.15696953
b2748	287	151.2038316
b2749	82	41.60105419
b2750	20	5.424914094
b2751	176	20.25909095
b2752	17	3.074117987
b2753	81	12.82694283
b2754	15	8.651310372
b2755	61	10.92251495
b2756	16	4.383330588
b2757	16	3.896293856
b2758	32	4.8168468
b2759	9	3.062886281
b2760	7	0.762507806
b2761	86	5.300427877
b2762	41	9.169211945
b2763	65	6.2372261
b2764	61	5.570482623
b2765	42	18.86269311
b2766	168	21.70989206
b2767	1	0.629788878
b2768	45	12.84178883
b2769	43	8.209199272
b2770	19	4.004003903
b2771	20	2.457023872
b2774	2	0.418256736
b2775	1	0.128618855
b2776	13	1.444809778
b2777	725	177.3389886
b2778	2	0.376574793
b2779	32556	4119.622131
b2780	8334	836.3250257
b2781	680	141.1299621
b2782	59	28.86344919
b2783	35	23.10490521
b2784	1389	102.1551374
b2785	670	84.58616055
b2786	387	23.07329893
b2787	157	19.24448832
b2788	32	3.922443479
b2789	19	2.308294933
b2790	423	154.5124032
b2791	214	44.92493994
b2792	35	17.4337012
b2793	182	54.79163235
b2794	470	90.99670391
b2795	4318	519.9786121
b2796	1432	182.468878
b2797	956	114.8701766
b2798	183	39.78916159
b2799	312	44.6344368
b2800	24	6.08795915
b2801	31	3.869112991
b2802	169	15.64153018
b2803	60	6.950312772
b2804	73	28.36729902
b2805	372	83.53478375
b2806	359	53.59726435
b2807	69	28.64108055
b2808	171	30.61885337
b2809	2286	1648.074626
b2810	1033	140.7954135
b2811	409	151.4174164
b2812	215	43.79256861
b2813	382	57.18689497
b2814	10	21.34738923
b2815	0	0
b2816	0	0
b2817	448	58.72404616
b2818	128	15.7957859
b2819	573	51.55271813
b2820	909	42.17239103
b2821	734	41.76226184
b2822	939	45.8141966
b2823	33	16.74188766
b2824	20	8.057592993
b2825	27	7.869011029
b2826	18	6.2818432
b2827	536	110.82383
b2828	335	62.86026315
b2829	2334	170.7392122
b2830	2028	627.7820927
b2831	176	41.92750997
b2832	198	45.58295465
b2833	437	327.9992238
b2834	2081	328.5918932
b2835	504	69.38437866
b2836	828	63.01037721
b2837	719	114.5208827
b2838	175	22.77561915
b2839	59	10.36123817
b2840	153	36.29056169
b2841	130	15.05901101
b2842	49	10.57003931
b2843	24	4.713258697
b2844	377	52.42752639
b2845	150	20.04571915
b2846	4	1.038703931
b2847	38	7.711414924
b2848	4	1.361282791
b2849	0	0
b2850	0	0
b2851	0	0
b2852	1	0.119371748
b2853	1	0.750570306
b2854	0	0
b2856	0	0
b2858	0	0
b2859	3	1.235901482
b2860	0	0
b2861	0	0
b2863	60	8.674137048
b2864	4	8.885129571
b2865	328	71.3160929
b2866	164	11.93337013
b2867	54	10.09811654
b2868	42	14.38280349
b2869	1349	124.6440338
b2870	60	8.280851237
b2871	46	6.316829795
b2872	86	11.6635653
b2873	31	3.676494812
b2874	104	18.32260375
b2875	262	26.48599202
b2876	181	38.58865936
b2877	583	165.5104749
b2878	284	15.0637208
b2879	77	9.523602012
b2880	38	8.008007805
b2881	291	16.66077849
b2882	30	3.519805076
b2883	76	9.464009225
b2886	16	5.37831974
b2887	30	2.568357767
b2888	11	1.247842559
b2889	709	212.2801494
b2890	2602	281.7545996
b2891	1725	258.0042743
b2892	902	85.50528094
b2893	381	88.08275075
b2894	520	95.2897954
b2895	483	152.0940139
b2896	370	149.0654704
b2897	511	314.5901588
b2898	1719	288.0330765
b2899	5509	1372.032285
b2900	179	94.30482876
b2901	1116	127.3905452
b2902	309	68.26860644
b2903	12361	706.9721999
b2904	2216	933.9865946
b2905	3564	535.0065143
b2906	943	128.8491504
b2907	1503	209.5466245
b2908	3183	394.5741307
b2909	1243	352.8808239
b2910	1129	562.3613902
b2911	2473	2221.306669
b2912	453	135.6317457
b2913	479	63.85691459
b2914	1235	307.5802998
b2915	9	4.608641974
b2916	553	101.6770896
b2917	10	0.766316536
b2918	19	3.135665707
b2919	12	2.509540413
b2920	21	2.333923488
b2921	29	5.314238589
b2922	1575	349.3798419
b2923	44	11.37184822
b2924	2799	534.3615992
b2925	13689	2083.45182
b2926	8069	1139.468251
b2927	1291	208.0470511
b2928	217	49.95707656
b2929	195	62.84922535
b2930	11	1.871763838
b2933	5	0.591702293
b2934	1	0.370213732
b2935	2734	225.6028959
b2936	1780	385.4905359
b2937	3848	686.7693853
b2938	4017	333.9878409
b2939	36	44.82951738
b2940	2	1.521989788
b2942	5176	736.6272443
b2943	235	27.69039485
b2944	21	6.931471563
b2945	22	5.107694541
b2946	267	59.95641737
b2947	845	146.0534049
b2948	855	249.1853493
b2949	304	119.8320592
b2950	38	6.367223332
b2951	242	56.42372353
b2952	269	77.98385769
b2953	23	12.99183035
b2954	155	42.89243947
b2955	322	46.55120216
b2956	9	1.467633009
b2957	1244	195.3031251
b2958	412	94.05896887
b2959	829	416.7180112
b2960	457	104.3323999
b2961	543	84.76312356
b2962	106	63.12948945
b2963	176	26.78702026
b2964	467	61.06847806
b2965	215	16.54522606
b2966	603	139.997264
b2967	10	21.62827593
b2968	12	3.673182057
b2969	1	0.170690443
b2970	1	0.193610008
b2971	0	0
b2972	16	3.246911547
b2975	147	14.3571657
b2976	3401	257.3844498
b2977	386	156.6634821
b2979	1018	111.5557635
b2980	411	88.3112192
b2981	14	2.090144013
b2982	1	0.161627234
b2983	3	0.461727239
b2984	0	0
b2985	0	0
b2986	0	0
b2987	14	1.534165706
b2988	1029	90.93643499
b2989	1731	328.1810229
b2990	60	39.60840893
b2991	36	17.30262074
b2992	129	43.36270291
b2993	268	88.99489376
b2994	1047	100.9979561
b2995	391	54.51279453
b2996	619	103.088208
b2997	1901	279.2463622
b2998	8	4.565969363
b3001	1040	164.2169961
b3002	283	93.97595125
b3003	1939	360.1388988
b3005	218	84.11673136
b3006	368	82.29926819
b3008	429	59.35760172
b3009	1898	472.7023555
b3010	69	11.85148161
b3011	365	51.54367477
b3012	4399	873.2912707
b3013	41	7.270087141
b3014	17	10.83090407
b3017	961	111.7935429
b3018	310	69.04636597
b3019	1160	84.40676432
b3020	265	27.08914659
b3021	375	155.6580465
b3022	232	128.400593
b3023	344	117.0703201
b3024	11608	4855.124186
b3025	69	17.18464833
b3026	100	12.1759183
b3027	0	0
b3028	113	31.91471369
b3029	1657	864.664141
b3030	883	76.67355209
b3031	308	86.98877714
b3032	1413	280.5093352
b3033	79	30.69885784
b3034	183	47.74699391
b3035	4978	552.1310645
b3037	3081	753.6295504
b3038	2558	362.1627792
b3039	98	20.41665388
b3040	920	195.3810146
b3041	3401	854.7997323
b3042	494	279.0419215
b3043	6	1.786683664
b3044	0	0
b3045	0	0
b3046	15	0.998632424
b3047	2	0.438333059
b3048	4	0.617370505
b3049	3018	2468.076813
b3050	167	43.57239335
b3051	205	20.27488201
b3052	880	100.8716244
b3053	1495	86.4978779
b3054	504	63.62899241
b3055	426	112.7595912
b3056	2013	267.0594575
b3057	167	33.39490001
b3058	33	14.70019405
b3059	261	69.42046623
b3060	51	8.98512299
b3061	6	1.081413796
b3062	7	1.898719933
b3063	12	1.347335222
b3064	526	85.26745153
b3065	3518	2677.180036
b3066	1871	176.1428593
b3067	8111	723.8028176
b3068	708	229.5412764
b3069	2	4.325655186
b3070	24	5.156859516
b3071	130	34.24477022
b3072	154	16.64282324
b3073	3233	385.0898856
b3074	67	33.07242674
b3075	539	90.03868853
b3076	191	10.15053519
b3077	6	2.191665294
b3078	29	3.324178532
b3079	0	0
b3080	30	2.096618585
b3081	1465	119.2715325
b3082	38	14.97900741
b3083	8	4.17460056
b3084	308	44.52723685
b3085	95	30.98336353
b3086	5	1.185966068
b3087	1332	221.8311681
b3088	229	38.9667199
b3089	652	86.08227541
b3090	40	11.91122442
b3091	277	30.5993592
b3092	415	48.27712829
b3093	498	63.01670418
b3094	1642	347.3662561
b3095	1038	257.3471239
b3096	208	89.03640257
b3097	4969	2213.492855
b3098	2443	1312.313312
b3099	4387	1780.52512
b3100	4311	2362.067271
b3101	130	54.37337562
b3102	2109	351.2326828
b3103	818	367.3734038
b3104	4	1.841735541
b3105	248	45.44590242
b3106	52	12.1759183
b3107	211	210.2006259
b3110	62	7.651083797
b3113	9	3.793266855
b3114	65	4.655498174
b3115	21	2.855147095
b3116	97	11.97024401
b3117	75	12.45264372
b3118	180	31.50956493
b3119	0	0
b3120	0	0
b3121	3	0.415088124
b3123	98375	42892.25596
b3124	144	20.65443733
b3125	199	36.96113505
b3126	27	5.756319352
b3127	17	2.093163483
b3128	228	23.84063392
b3129	162	79.25218251
b3130	177	62.5685092
b3131	477	96.79855049
b3132	22	2.822988084
b3133	33	11.44382195
b3134	8	3.506664471
b3135	65	19.25111407
b3136	2	0.284631856
b3137	2	0.381823222
b3138	0	0
b3139	2	0.408892779
b3140	4	0.830176248
b3141	6	1.304562675
b3142	6	1.68589638
b3143	2	0.472341658
b3144	37	2.416317517
b3145	71	10.68737884
b3146	178	33.98226676
b3147	1233	99.4964399
b3148	94	39.01828365
b3149	417	115.9802573
b3150	563	160.665047
b3151	239	37.73832891
b3152	410	105.9649494
b3153	858	271.7411593
b3154	158	58.49376967
b3155	83	45.02678698
b3156	1251	408.0019766
b3157	1306	408.9021249
b3158	162	26.73567603
b3159	80	14.96017266
b3160	474	77.2953385
b3161	1092	144.1746085
b3162	8714	757.8639434
b3163	8800	1634.462253
b3164	8927	686.973177
b3165	3135	1908.575194
b3166	1005	174.8113985
b3167	587	240.0200611
b3168	7645	470.1257344
b3169	3332	368.0760464
b3170	683	247.8323503
b3171	74	157.9706803
b3172	1002	122.5473563
b3173	71	7.177501655
b3174	5	9.446833164
b3175	1244	614.061177
b3176	1478	181.5740642
b3177	175	33.88175146
b3178	13349	1133.974419
b3179	4266	1113.052874
b3180	571	319.2451232
b3181	435	149.9016357
b3182	303	34.73193432
b3183	1754	245.7916193
b3184	794	135.107317
b3185	1603	1021.290543
b3186	2011	1059.480506
b3187	1938	327.7351343
b3188	85	50.07837366
b3189	962	125.4989293
b3190	165	106.3602275
b3191	391	218.6074311
b3192	1292	333.918816
b3193	382	113.7521933
b3194	490	102.8655167
b3195	876	177.7684072
b3196	426	71.59888154
b3197	692	115.2456218
b3198	685	198.5834294
b3199	497	141.8304233
b3200	664	195.6002359
b3201	963	218.0344709
b3202	2919	334.5957633
b3203	470	268.2507001
b3204	1518	507.1566946
b3205	1344	258.3858031
b3206	75	45.15793875
b3207	7708	2001.582475
b3208	168	37.88063471
b3209	470	118.1287487
b3210	1331	93.61702524
b3211	115	20.32592813
b3212	682	25.12971975
b3213	299	34.63572531
b3214	3	0.644607439
b3215	0	0
b3216	52	3.588368869
b3218	0	0
b3219	30	6.877610756
b3220	41	5.974619485
b3221	220	77.7687685
b3222	388	72.8053197
b3223	211	50.26536707
b3224	414	45.64131951
b3225	131	24.08625449
b3226	761	157.9410311
b3227	9	1.081413796
b3228	784	258.7749383
b3229	2253	579.5565619
b3230	4392	1836.983582
b3231	5096	1952.574535
b3232	373	54.35446507
b3233	1850	762.139247
b3234	983	118.114418
b3235	376	57.86981395
b3236	11221	1964.271267
b3237	605	211.1397298
b3238	393	244.694449
b3239	242	145.7096157
b3240	93	7.767716172
b3241	47	8.280407462
b3242	8	6.446074395
b3243	539	95.26674141
b3244	2491	283.1658842
b3247	757	84.647481
b3248	207	57.2821611
b3249	106	35.63136828
b3250	552	82.18744853
b3251	1995	314.1072027
b3252	825	69.86568268
b3253	1016	171.2870722
b3255	1147	400.2930083
b3256	2063	251.1891945
b3257	20	13.52879811
b3258	185	20.94308261
b3259	455	84.79657388
b3260	1778	302.5451004
b3261	321	177.657717
b3262	10	1.85734347
b3263	5	4.565969363
b3264	0	0
b3265	3	0.425841702
b3266	151	7.993755058
b3267	99	73.30231896
b3268	146	23.41339997
b3269	23	3.198496305
b3270	24	3.573367327
b3271	23	4.981057487
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	309	91.51683458
b3280	117	74.54210448
b3281	546	109.5832647
b3282	396	113.5994053
b3283	659	199.4899764
b3284	1690	586.0623967
b3287	3051	983.3486489
b3288	3929	681.2541883
b3289	2210	281.6035058
b3290	1072	127.9665139
b3291	800	319.9511378
b3292	225	86.81772732
b3293	226	100.6740562
b3294	3758	1608.648081
b3295	13339	2214.744194
b3296	7324	1938.617949
b3297	3318	1398.451047
b3298	3790	1745.044425
b3299	1310	1840.436882
b3300	19565	2414.410556
b3301	6451	2437.66083
b3302	30	27.39581618
b3303	5806	1893.572723
b3304	2328	1080.973899
b3305	7009	2157.497478
b3306	4424	1850.367798
b3307	4890	2626.775316
b3308	10315	3139.864932
b3309	2658	1387.011036
b3310	9535	4213.211407
b3311	1193	769.0166753
b3312	60	51.36715533
b3313	3229	1291.40278
b3314	8573	2007.387454
b3315	2147	1059.79851
b3316	1065	627.452564
b3317	8238	1647.348421
b3318	1207	654.7871312
b3319	4690	1272.142355
b3320	7926	2067.992753
b3321	5976	3148.41149
b3322	16	6.26190084
b3323	12	1.341835894
b3324	4	0.805759299
b3325	45	3.787440024
b3326	8	0.887313884
b3327	3	0.411967161
b3328	4	1.501140612
b3329	0	0
b3330	0	0
b3331	1	0.279549145
b3332	4	0.668190638
b3333	6	0.847293284
b3334	4	1.423159282
b3335	20	4.848817022
b3336	6851	2360.864612
b3337	49	41.30446131
b3338	318	19.40282749
b3339	144	19.97467104
b3340	33240	2583.367176
b3341	4506	1371.617197
b3342	5978	2620.355026
b3343	85	48.51342448
b3344	51	23.28644375
b3345	114	48.42051231
b3346	565	128.4534119
b3347	1874	378.8912141
b3348	148	111.0844053
b3349	3024	841.0654631
b3350	208	18.93132812
b3351	161	47.6835287
b3352	500	42.94015075
b3353	167	26.83343872
b3354	31	23.26767949
b3355	414	78.2197786
b3356	511	207.3964751
b3357	6169	1601.941137
b3358	699	54.63530815
b3359	197	26.52076554
b3360	241	70.23820956
b3361	1613	439.6960348
b3362	9	8.805798057
b3363	757	217.1584591
b3364	57	7.926708234
b3365	107	6.913566818
b3366	10	5.026755262
b3367	5	1.018431828
b3368	349	41.75170238
b3369	3	2.935266019
b3370	1	0.122851194
b3371	43	6.909208772
b3374	50	10.45641839
b3375	158	35.47982751
b3376	48	7.26518882
b3377	20	2.519155511
b3378	3	1.393007602
b3379	11	2.05702374
b3380	11	1.473613584
b3381	7	0.988508831
b3382	19	8.60364475
b3383	74	13.42576422
b3384	1079	176.4781233
b3385	488	105.6850458
b3386	444	107.6437379
b3387	332	65.20007864
b3388	3603	460.1730801
b3389	2583	389.8809542
b3390	1655	521.1502962
b3391	31	4.112689111
b3392	0	0
b3393	3	1.118196579
b3394	9	2.739581618
b3395	63	13.27643399
b3396	361	23.24298388
b3397	530	155.2917922
b3398	864	66.48872241
b3399	434	106.6348361
b3400	272	111.2188358
b3401	1140	213.1824604
b3402	301	28.68222841
b3403	6294	637.4464585
b3404	698	84.79946648
b3405	1244	284.0032944
b3406	158	54.44703089
b3407	526	37.23565713
b3408	284	204.7476788
b3409	1654	117.0870283
b3410	35	24.27477383
b3411	39	7.29308417
b3412	253	53.9388443
b3413	314	75.45865157
b3414	1540	439.4745512
b3415	150	18.72151447
b3416	1872	147.5826414
b3417	1355	93.03591709
b3418	5344	324.6191611
b3421	188	25.1853958
b3422	73	7.504294863
b3423	213	46.18977978
b3424	173	34.22004476
b3425	57	28.65250499
b3426	855	93.32040969
b3427	18	13.51026551
b3428	7878	528.98098
b3429	5761	660.3652594
b3430	3863	489.9538791
b3431	3888	323.7535966
b3432	4987	374.8228677
b3433	2369	352.7211333
b3434	142	39.29500906
b3437	46	14.32054027
b3438	1036	170.9762985
b3439	633	149.4961348
b3440	1088	172.292763
b3441	142	47.73258769
b3442	0	0
b3443	0	0
b3444	0	0
b3445	0	0
b3446	24	13.84209659
b3447	1916	180.6897893
b3448	3104	1156.960727
b3449	472	104.2808487
b3450	578	88.71026191
b3451	94	18.26387745
b3452	61	11.29151883
b3453	525	65.52530065
b3454	17	3.913688025
b3455	22	4.708655905
b3456	26	3.344090238
b3457	13	2.305149581
b3458	28	4.1463938
b3459	270	115.5760995
b3460	46	6.848954044
b3461	7555	1452.458886
b3462	779	120.9141122
b3463	439	107.863348
b3464	1087	119.5953903
b3465	193	53.13962334
b3466	36	21.91665294
b3467	81	36.98435184
b3468	706	185.0856098
b3469	1250	93.43729937
b3470	118	78.84649534
b3471	92	22.70644224
b3472	2676	788.2925171
b3473	167	22.53744484
b3474	479	74.98626256
b3475	240	67.09179472
b3476	40	4.17460056
b3477	33	5.74007577
b3478	24	4.730212865
b3479	41	8.809635006
b3480	23	4.684786409
b3481	21	8.586748354
b3482	2	0.077608544
b3483	2	0.856119256
b3484	3	0.433706852
b3485	475	69.40273431
b3486	1350	81.10603473
b3487	1044	160.6810791
b3488	38	3.848580461
b3491	1797	280.5144255
b3492	294	40.17142123
b3493	1521	166.6761456
b3494	3641	1781.217262
b3495	3944	1490.3324
b3496	1429	159.7902911
b3497	359	78.3673148
b3498	3661	294.5553099
b3499	857	167.1047293
b3500	1772	215.2788748
b3501	19	8.822381481
b3502	39	4.969473632
b3503	21	8.102987883
b3504	0	0
b3505	1	0.161627234
b3506	10286	2981.940372
b3507	179	55.41074684
b3508	2264	574.2974799
b3509	15711	7897.535192
b3510	39125	19312.81636
b3511	8347	2394.480394
b3512	8392	2612.564652
b3513	2274	322.7880103
b3514	6593	348.0166013
b3515	777	175.1979355
b3516	2000	398.4845989
b3517	183	21.47081097
b3518	107	12.58091129
b3519	2447	243.7729534
b3520	44	11.99418818
b3521	32	5.844440784
b3522	1323	214.4654722
b3523	77	9.566792951
b3524	1391	110.9390984
b3525	8	1.712238511
b3526	163	28.80979379
b3527	536	58.85433856
b3528	2096	267.6999101
b3529	858	70.90681834
b3530	938	44.38216852
b3531	31	4.603091065
b3532	99	6.954322568
b3533	69	4.330610117
b3534	68	14.84394821
b3535	76	66.0978422
b3536	1018	106.4463392
b3537	0	0
b3538	576	56.35710756
b3539	99	12.79332925
b3540	1448	236.8306975
b3541	1427	238.3770103
b3542	980	178.3913612
b3543	1140	183.7131202
b3544	18244	1864.959964
b3545	0	0
b3546	441	42.84239338
b3547	140	19.03431397
b3548	714	167.9022554
b3549	182	53.04296324
b3550	48	17.89114526
b3551	676	47.60815356
b3552	89	22.16570582
b3553	778	131.1627384
b3554	2871	663.7416729
b3555	7839	4427.954701
b3556	19128	14761.32878
b3557	8	2.519155511
b3558	11	2.122211112
b3559	4668	370.6773041
b3560	1592	286.9351273
b3561	50	8.25175186
b3562	1	0.375285153
b3563	5	2.40314177
b3564	246	27.79121971
b3565	248	30.81252794
b3566	126	20.85723769
b3567	33	3.517750715
b3568	84	11.68146477
b3569	92	12.82653989
b3570	1020	203.2271455
b3571	98	7.931432748
b3572	598	78.38611519
b3573	89	30.86364101
b3574	147	28.46067122
b3575	15	2.468091547
b3576	2	0.702456825
b3577	3	1.04034745
b3578	2	0.257237711
b3579	12	1.998478992
b3580	15	1.647043057
b3581	6	1.48755563
b3582	15	2.863674165
b3583	31	7.321295702
b3584	40	8.873138843
b3585	308	51.92560851
b3586	15	2.168534262
b3587	7	3.551309504
b3588	11498	1228.058848
b3589	3	0.428059628
b3590	1044	93.01213687
b3591	920	108.6385814
b3592	433	116.8708217
b3593	5	0.198808535
b3594	31	6.04462848
b3595	1	0.17394169
b3596	1	0.35578982
b3597	199	28.76922121
b3598	41	18.56575972
b3599	2966	254.7209742
b3600	1537	219.8818249
b3601	151	42.21192084
b3602	489	221.4306465
b3603	196	19.45499989
b3604	91	19.25111407
b3605	416	57.41390191
b3606	34	11.79060443
b3607	1347	269.3588642
b3608	2505	403.685409
b3609	1136	398.9954766
b3610	627	408.9803986
b3611	802	305.1589524
b3612	1300	138.3089749
b3613	270	35.22319223
b3614	210	35.95700873
b3615	35	5.558571398
b3616	2548	408.213682
b3617	2212	303.7571197
b3618	276	52.87584101
b3619	1138	200.4915679
b3620	566	88.85978198
b3621	236	40.40882886
b3622	128	16.69840224
b3623	213	32.59949076
b3624	131	25.27360506
b3625	145	34.09779696
b3626	166	26.83012086
b3627	190	30.61885337
b3628	234	35.61456103
b3629	157	27.57143038
b3630	152	31.3095042
b3631	391	57.12940867
b3632	561	89.0959587
b3633	611	78.58612058
b3634	235	80.47521002
b3635	91	18.46680942
b3636	19	18.59001812
b3637	3041	2109.131063
b3638	433	106.3891337
b3639	495	66.63847178
b3640	203	73.17566689
