Gene_id	KAN_4_readcount	KAN_4_fpkm
b1201	2548	232.2233161
b1202	846	51.61772309
b1203	810	129.7985999
b1204	326	97.51453663
b1205	11179	7011.426412
b1206	1508	157.0723304
b1207	2178	402.0287999
b1208	1302	267.4108453
b1209	226	63.3769707
b1210	2334	324.9175737
b1211	438	70.77066578
b1212	400	83.92697463
b1213	52	23.15359438
b1214	464	100.2398918
b1215	1934	395.820226
b1216	705	112.0493716
b1217	180	136.3540848
b1218	1170	294.1604285
b1219	435	215.0273102
b1220	405	50.80289287
b1221	492	132.2488005
b1222	1659	161.5496183
b1223	181	22.75343486
b1224	571	26.6875002
b1225	329	37.40803584
b1226	132	32.48717575
b1227	85	21.93799127
b1229	0	0
b1230	1009	2077.207433
b1231	1476	3038.610675
b1232	366	75.97332576
b1233	145	55.27935208
b1234	583	112.6024875
b1235	489	84.38757977
b1236	942	181.3404324
b1237	16815	7107.291989
b1238	135	38.22547765
b1241	1905	124.5708702
b1242	445	120.1690513
b1243	14681	1574.139119
b1244	1041	197.7874479
b1245	1061	204.2486187
b1246	1107	191.0369137
b1247	1097	191.0065205
b1248	390	206.8036952
b1249	1897	227.2085878
b1250	303	42.28172716
b1251	121	71.29130234
b1252	1247	303.0690478
b1253	157	68.85482584
b1254	445	144.2028616
b1255	433	101.8409843
b1256	83	22.72923724
b1257	91	31.40805628
b1258	15	5.239153955
b1259	17	16.52662009
b1260	199	43.15063281
b1261	521	76.35562281
b1262	545	70.02079255
b1263	107	11.73163434
b1264	61	6.829336064
b1265	11	42.7747814
b1266	356	70.62997301
b1267	248	69.88238332
b1268	166	15.32065675
b1269	1056	210.9441275
b1270	213	63.06664817
b1271	294	67.78181315
b1272	752	125.3245543
b1273	500	347.197901
b1274	7071	476.2657138
b1275	2609	468.2492504
b1276	1232	80.56236856
b1277	853	252.5626802
b1278	458	104.7639031
b1279	486	275.223439
b1280	1146	171.39825
b1281	1306	309.6666547
b1282	112	59.9346395
b1283	1377	1100.265392
b1284	482	112.4587889
b1285	425	37.44702437
b1286	1435	129.7712713
b1287	113	17.52980041
b1288	1732	384.1302526
b1289	106	52.3974595
b1290	137	29.70671706
b1291	142	25.02342334
b1292	167	32.79792697
b1293	145	26.26627599
b1294	635	67.58954759
b1295	232	165.0290901
b1296	3110	392.6492626
b1297	13568	1673.173844
b1298	3303	755.53531
b1299	2445	766.7473646
b1300	5672	667.0231675
b1301	1277	174.4413323
b1302	656	90.67295326
b1303	1029	184.1128698
b1304	16149	4224.031461
b1305	660	513.2973769
b1306	2132	1036.316295
b1307	915	721.2332614
b1308	2567	1426.011219
b1309	492	51.24641019
b1310	231	31.26231124
b1311	100	19.83988006
b1312	99	20.55016188
b1313	148	24.59466841
b1314	97	21.51306842
b1315	140	23.19913248
b1316	285	21.9892004
b1317	25	6.628323565
b1319	138	26.65376204
b1320	459	80.3997734
b1321	618	77.3550963
b1322	306	50.42019688
b1323	1813	205.7411002
b1324	1366	471.4659876
b1325	1526	276.4299114
b1326	432	103.6964398
b1327	41	7.789899486
b1328	202	39.27502656
b1329	1250	135.5233443
b1330	537	91.05466813
b1331	15	2.580940149
b1332	3538	2399.638107
b1333	2138	393.4004129
b1334	5222	1213.52721
b1335	155	52.56414734
b1336	68	7.792512419
b1337	72	8.713082595
b1338	84	11.21202924
b1339	261	50.24400516
b1340	946	293.5078086
b1341	117	16.60467626
b1342	835	148.4906145
b1343	473	60.2395939
b1344	725	135.540719
b1345	74	10.47661239
b1346	1	0.810128436
b1347	1	0.833274962
b1348	1	0.897373036
b1349	103	22.2515277
b1350	119	8.005975129
b1351	17	10.77823049
b1352	3	2.364699218
b1353	149	53.31937336
b1355	49	63.51406936
b1356	401	147.1070956
b1357	29	17.08634519
b1358	25	10.34206514
b1359	50	10.19742087
b1360	78	18.27181243
b1361	31	10.84924001
b1362	0	0
b1363	274	32.88521354
b1365	48	31.81595311
b1366	132	50.98980565
b1368	113	21.19358506
b1370	51	9.097222067
b1372	226	11.75950928
b1373	0	0
b1374	2	0.5921751
b1375	0	0
b1376	396	159.2991859
b1377	143	22.06635549
b1378	754	37.43000214
b1379	628	259.7926762
b1380	306	54.08712029
b1381	461	30.55657163
b1382	0	0
b1383	7	3.745914969
b1384	319	61.61268182
b1385	1964	229.1172837
b1386	133	10.23455132
b1387	128	10.94742473
b1388	41	7.714513362
b1389	10	6.075963268
b1390	25	5.856350138
b1391	25	8.784525206
b1392	55	8.986298614
b1393	30	6.835458676
b1394	24	5.322821053
b1395	69	8.45529006
b1396	11	4.55050866
b1397	1023	148.4348758
b1398	675	89.89096341
b1399	469	86.29784548
b1400	145	42.93269476
b1402	13	2.510861642
b1403	1	0.478108585
b1404	0	0
b1406	232	47.15116861
b1407	563	42.70398735
b1408	68	19.63558822
b1409	175	34.1391916
b1410	859	85.50311176
b1411	350	47.36713824
b1412	165	47.64517731
b1413	2098	94.06207608
b1414	431	94.15694987
b1415	3348	406.8465004
b1418	849	279.7826611
b1419	546	549.0994666
b1420	7	7.291155921
b1421	663	70.69888667
b1422	2249	425.9171342
b1423	601	78.24972694
b1424	575	60.75963268
b1426	775	602.7355562
b1427	161	52.17227126
b1428	87	15.51879058
b1429	574	101.1510211
b1430	231	68.0507886
b1431	370	96.77946873
b1432	755	114.9832422
b1433	188	27.97423088
b1434	97	31.60858656
b1435	808	72.06426892
b1436	88	66.66199699
b1438	89	37.34750371
b1439	1346	167.4012089
b1440	385	58.78733046
b1441	174	30.02748237
b1442	126	23.40600372
b1443	39	8.58430433
b1444	111	13.63062412
b1445	182	183.0331555
b1446	856	640.1260993
b1447	175	68.0507886
b1448	226	76.19890119
b1449	278	46.86569586
b1450	178	46.76849564
b1451	402	33.44986796
b1452	1222	201.3512437
b1453	726	84.69406718
b1454	31	8.777702274
b1455	7	5.750770867
b1456	49	4.20932713
b1457	1	0.362293462
b1459	74	12.2856669
b1460	1	0.153903027
b1461	61	45.61646269
b1462	22	6.753912853
b1463	204	42.19562576
b1464	420	82.20900636
b1465	87	22.35526221
b1466	24	6.034060073
b1467	51	5.7762944
b1468	238	11.13260696
b1469	102	12.85007177
b1471	1	0.131470881
b1472	0	0
b1473	107	21.22867166
b1474	318	18.25659514
b1475	103	20.36580501
b1476	139	37.19158433
b1477	1992	1223.072219
b1478	557	96.40768779
b1479	1037	106.86825
b1480	337	427.3251383
b1481	11	8.911412793
b1482	1474	597.0646571
b1483	119	22.46336711
b1484	111	19.67947252
b1485	111	21.65400153
b1486	80	13.68428091
b1487	76	8.574512186
b1488	30	9.019986707
b1489	149	10.86382232
b1490	126	15.9424841
b1491	388	51.43579086
b1492	117	13.32914442
b1493	7	0.8743142
b1494	287	17.96190343
b1495	121	8.922678801
b1496	123	12.76600966
b1497	24	3.626688956
b1498	86	8.941738456
b1499	18	4.133568711
b1500	2	1.767552951
b1501	710	54.49179688
b1502	143	27.34781106
b1503	83	28.81742578
b1504	107	35.26118344
b1505	750	106.9607226
b1506	37	31.89431753
b1507	650	85.97281358
b1508	76	49.80924494
b1511	780	85.68138032
b1512	598	109.6883331
b1513	246	28.02538057
b1514	116	19.72650931
b1515	71	12.51171167
b1516	37	6.32897992
b1517	41	8.190065555
b1518	11	6.614656918
b1519	104	23.97724003
b1520	90	17.21190906
b1521	856	103.1608177
b1522	844	155.7907746
b1523	96	46.6633979
b1524	401	75.69588413
b1525	417	52.53411696
b1526	682	135.307982
b1527	12	1.881588625
b1528	375	55.09689613
b1529	511	134.2623667
b1530	1340	539.0426998
b1531	2261	1030.331471
b1532	1045	834.9871712
b1533	332	64.55103376
b1534	270	39.76994139
b1535	345	67.75619644
b1536	75	33.39460727
b1537	441	148.6890063
b1538	383	32.75674742
b1539	1005	235.4252755
b1540	999	254.4581577
b1541	80	68.62264396
b1542	470	56.29311348
b1544	0	0
b1545	0	0
b1546	0	0
b1547	35	6.359886785
b1548	0	0
b1549	2	0.851521859
b1550	26	26.14759365
b1551	25	28.04290739
b1552	409	336.0093264
b1553	3	1.054143025
b1554	67	21.95539086
b1555	10	5.608581478
b1556	30	24.30385307
b1557	1476	1195.749571
b1558	255	209.4923673
b1559	73	16.9642831
b1560	748	124.6579344
b1561	268	186.0980749
b1562	8028	9005.138421
b1563	3599	2186.73918
b1564	1110	809.3183073
b1565	6	3.431132198
b1566	37	19.44308246
b1567	95	90.84063115
b1568	4	2.508784833
b1569	6	4.545136159
b1570	111	47.60695925
b1571	29	32.52977257
b1572	0	0
b1573	310	247.6995436
b1574	279	921.1618877
b1575	7	6.481027486
b1576	10	9.113944901
b1577	80	18.29937172
b1578	0	0
b1579	45	6.800041792
b1580	83	14.23919862
b1581	158	22.75560762
b1582	92	49.2320253
b1583	85	43.49110549
b1584	158	49.28353521
b1585	227	55.86809769
b1586	144	82.34717276
b1587	108	7.786846373
b1588	203	14.6545015
b1589	54	15.29019106
b1590	257	52.59865465
b1591	178	50.64685869
b1592	398	55.40582447
b1593	493	123.9496507
b1594	1140	163.3792187
b1595	298	58.32924737
b1596	423	59.02696564
b1597	23	13.02497757
b1598	1138	242.257969
b1599	740	392.396755
b1600	827	395.3957998
b1601	654	110.5719646
b1602	1660	209.1286191
b1603	2032	231.9472224
b1604	719	133.1388218
b1605	348	44.03162274
b1606	129	31.2218793
b1607	436	227.0674273
b1608	326	79.23056101
b1609	268	36.01898225
b1610	122	22.95538122
b1611	2445	304.732927
b1612	3432	364.6374808
b1613	285	42.40774362
b1614	995	115.3829048
b1615	326	45.0600347
b1616	134	17.06576233
b1617	349	33.70348896
b1618	741	219.4008746
b1619	373	84.98753621
b1620	1665	283.1434311
b1621	1191	130.8288769
b1622	500	74.5898304
b1623	709	123.8186718
b1624	990	166.4148556
b1625	165	133.6711919
b1626	452	179.3525157
b1627	753	226.4016663
b1628	701	211.8590798
b1629	555	43.68789783
b1630	254	41.97061992
b1631	138	38.88616491
b1632	132	33.1873304
b1633	66	18.15910531
b1634	1941	225.9821739
b1635	626	180.7629151
b1636	272	55.08873363
b1637	2011	276.000274
b1638	365	97.21541228
b1639	125	66.28323565
b1640	420	66.2115781
b1641	2857	1068.247819
b1642	560	225.271576
b1643	128	94.50814764
b1644	431	87.90176789
b1645	659	57.28610137
b1646	343	114.9823669
b1647	282	55.01286876
b1648	53	38.64312638
b1649	1470	428.7199682
b1650	2801	446.3940489
b1651	573	245.7548437
b1652	690	186.3295402
b1653	1735	65.75779349
b1654	1025	515.4092979
b1655	260	55.75589822
b1656	2683	806.6874778
b1657	2005	299.8721563
b1658	1804	307.6782522
b1659	852	159.7958803
b1660	211	30.46403761
b1661	3674	559.5343468
b1662	440	119.9292937
b1663	3120	397.3520782
b1664	912	126.9600802
b1665	1	2.272568079
b1666	4	9.090272317
b1667	844	482.6459292
b1668	318	34.67046853
b1669	147	31.63985005
b1670	68	15.13888863
b1671	77	20.14059214
b1672	107	28.89458087
b1673	175	14.56150969
b1674	85	23.72242118
b1675	88	73.32819669
b1676	817	101.1783335
b1677	63578	46942.49227
b1678	292	50.84220965
b1679	25	10.49087183
b1680	165	23.64699218
b1681	141	19.39722613
b1682	53	12.41546229
b1683	116	13.64151753
b1684	42	19.91730398
b1685	52	48.14477561
b1686	118	50.23978971
b1687	931	53.29198165
b1688	1445	227.1853435
b1689	38	18.62614622
b1690	38	5.472867654
b1691	58	8.016815989
b1692	31	6.256770479
b1693	142	32.73815465
b1694	107	11.73163434
b1695	173	26.27854113
b1696	116	22.25721281
b1697	42	9.607170155
b1698	104	19.38096398
b1699	88	11.9371483
b1700	2	1.190392803
b1701	85	9.030939939
b1702	4554	334.9702302
b1703	122	25.59772726
b1704	477	79.72220916
b1705	73	66.53179778
b1706	871	106.0642473
b1707	375	91.90532674
b1708	345	129.8296151
b1709	230	53.66290758
b1710	259	82.10475581
b1711	654	116.6584947
b1712	4439	2589.235291
b1713	3818	279.7752091
b1714	1108	197.0390429
b1715	27	104.9926453
b1716	25523	12510.39816
b1717	5233	4624.802295
b1718	55523	17892.89946
b1719	5041	457.2904137
b1722	198	45.6489762
b1723	612	115.1532238
b1724	47	28.26262501
b1725	1022	207.7090272
b1726	520	169.4480929
b1727	197	51.52852795
b1728	756	223.8421879
b1729	1332	167.445167
b1730	41	8.923504262
b1731	81	58.32924737
b1732	117	9.051090109
b1733	618	144.1898995
b1734	290	37.50661139
b1735	135	28.02294802
b1736	60	29.91243455
b1737	348	44.80922314
b1738	113	61.60004629
b1739	700	361.3316209
b1740	382	80.73105977
b1741	1483	292.2374117
b1742	101	30.6836145
b1743	151	54.36861946
b1744	110	19.86444957
b1745	375	48.82470483
b1746	543	64.24499254
b1747	344	58.16017709
b1748	1324	189.7491978
b1749	832	180.4086759
b1750	12	2.953379614
b1751	23	5.936162343
b1752	45	11.12210225
b1753	101	32.19264472
b1754	246	36.88687623
b1755	159	18.11396549
b1756	88	23.54575123
b1757	104	13.91339846
b1758	356	100.3150341
b1759	164	70.33821006
b1760	150	96.14711105
b1761	1483	193.0854327
b1762	466	78.33264921
b1763	1862	166.0688969
b1764	1493	250.2458802
b1765	577	182.9129116
b1766	945	89.04868944
b1767	183	31.48746982
b1768	153	41.7026862
b1769	568	73.13689295
b1770	187	43.11292197
b1771	335	59.7562626
b1772	116	21.4120022
b1773	110	22.9971943
b1774	52	8.715864549
b1775	198	25.10693691
b1776	155	25.18393689
b1777	371	237.8038547
b1778	612	258.6775318
b1779	2868	503.8803658
b1780	76	15.02719593
b1781	659	134.873593
b1782	1795	420.4859399
b1783	664	60.04747326
b1784	143	19.48851022
b1785	52	6.164879803
b1786	484	56.80353265
b1787	256	88.88266266
b1788	95	158.3222429
b1789	251	98.25933617
b1790	491	104.5243082
b1791	157	23.24287268
b1792	89	44.75261221
b1793	281	192.8296295
b1794	381	64.98082821
b1795	146	102.6032544
b1796	37	35.38003529
b1797	28	13.61015772
b1798	354	96.94156605
b1799	254	48.10269101
b1800	136	21.91375039
b1801	129	15.61093965
b1802	43	6.688420365
b1803	76	13.76715155
b1804	1042	161.6464781
b1805	5858	607.9941834
b1806	3677	1105.549704
b1807	380	95.53928448
b1808	1349	123.5261455
b1809	294	149.1199889
b1810	306	178.487497
b1811	172	167.2105091
b1812	353	45.35291701
b1813	210	63.46705672
b1814	3678	471.5054326
b1815	245	26.81175536
b1816	1564	175.7744564
b1817	2598	467.7141502
b1818	1471	321.3570145
b1819	2003	411.3855017
b1820	45	17.15566099
b1821	284	87.64818123
b1822	1012	218.6266605
b1823	568	473.3001787
b1824	57	69.26598125
b1825	683	414.9882912
b1826	54	65.62040329
b1827	883	195.0936569
b1828	184	23.4335841
b1829	8221	1631.03654
b1830	3719	317.608303
b1831	3241	811.3523207
b1832	488	171.473932
b1833	562	76.59120799
b1834	989	65.70344607
b1835	47	5.711405472
b1836	61	45.03903911
b1837	198	180.456109
b1838	138	36.75541615
b1839	570	291.6462368
b1840	2538	508.7272503
b1841	942	439.5692082
b1842	14	10.6053177
b1843	322	85.76263768
b1844	331	87.36190443
b1845	530	44.99927381
b1846	2761	732.0320545
b1847	3853	1888.593194
b1848	2940	1767.917394
b1849	210	31.16830012
b1850	3894	1061.374249
b1851	581	56.10810053
b1852	366	43.39126938
b1853	194	39.02025514
b1854	1055	127.936291
b1855	1071	192.8105677
b1856	2461	325.5062988
b1857	711	133.3507874
b1858	619	143.2770005
b1859	1187	264.2626589
b1860	2681	464.0377217
b1861	1222	349.4036289
b1862	101	29.30972132
b1863	566	189.7376667
b1864	557	131.5359951
b1865	338	130.5648054
b1866	2958	291.9423244
b1867	204	62.95855272
b1868	61	13.03327505
b1869	369	163.0567597
b1870	137	32.2222052
b1871	489	88.03395668
b1872	1734	124.8677962
b1873	738	117.2942359
b1874	2780	651.2261353
b1875	165	50.92235881
b1876	1353	136.5388784
b1877	39	13.95607759
b1878	43	19.1462415
b1879	390	32.82598337
b1880	104	15.83875124
b1881	97	26.31598602
b1882	14	6.281611255
b1883	67	11.1658845
b1884	110	22.35615753
b1885	117	12.78000364
b1886	108	11.37104461
b1887	59	20.48467616
b1888	194	17.2761435
b1889	130	24.53981281
b1890	150	29.55874022
b1891	148	44.72916379
b1892	85	42.37594894
b1893	0	0
b1894	0	0
b1895	35	14.27638922
b1896	188	23.08610212
b1897	130	28.40000808
b1900	170	19.63558822
b1901	106	18.73606128
b1902	375	130.1992129
b1904	99	53.46847676
b1905	296	104.0087784
b1906	58	42.28870434
b1907	1095	158.0953611
b1908	1745	458.4889039
b1909	3	6.034060073
b1910	0	0
b1911	18	41.44446524
b1912	327	104.2276715
b1913	425	40.57271707
b1914	590	157.1427212
b1915	130	101.1040288
b1916	629	152.2369153
b1917	305	70.87816911
b1918	174	45.51250692
b1919	462	81.90915588
b1920	581	126.92619
b1921	18	5.706122025
b1922	60	14.58231184
b1923	1748	204.3277042
b1924	106	13.18315612
b1925	19	8.089457664
b1926	4	1.91243434
b1927	527	61.97482533
b1928	959	405.3460016
b1929	292	42.36850804
b1930	13	9.721541228
b1931	40	10.46264527
b1932	25	9.113944901
b1936	11	11.88188372
b1937	20	11.11033283
b1938	56	5.906759227
b1939	94	16.51490739
b1940	53	13.49978214
b1941	87	11.08000987
b1942	5	1.970582681
b1943	14	2.171833679
b1944	8	3.0105418
b1945	37	6.442334784
b1946	14	5.917459878
b1947	9	4.302977265
b1948	21	4.979325995
b1949	3	1.944308246
b1950	27	6.011029309
b1951	422	118.3410692
b1952	81	74.99474662
b1953	485	372.232697
b1954	30	60.34060073
b1955	537	115.1573744
b1956	618	63.80084049
b1957	79	75.54115643
b1958	390	74.34119763
b1959	178	33.81956362
b1960	238	88.42268073
b1961	608	74.97712981
b1962	709	178.2561913
b1963	193	92.2749569
b1967	450	92.42310323
b1968	307	39.52997559
b1969	320	83.32749624
b1970	17	7.185486995
b1971	616	107.2561683
b1972	313	86.11818126
b1973	36	9.676741499
b1974	38	12.52266328
b1975	60	116.6584947
b1976	572	125.4298101
b1977	19	43.74693553
b1978	963	23.81138839
b1981	558	74.14059233
b1982	137	16.47650905
b1983	100	24.40554283
b1984	9	20.72223262
b1985	721	84.78908741
b1986	122	280.9013755
b1987	110	20.24043284
b1988	167	31.83328206
b1989	17	39.14199495
b1990	720	135.038772
b1991	1596	258.5929967
b1992	643	151.2326857
b1993	723	231.7145376
b1994	3	0.51618803
b1996	9	1.738288829
b1997	0	0
b1999	283	89.71291851
b2000	683	38.30661149
b2001	128	14.61084866
b2002	50	19.57357294
b2003	6	4.729398435
b2004	17	8.061765897
b2005	9	4.199705811
b2006	77	80.20271513
b2007	666	353.1570795
b2008	597	98.64748068
b2009	604	222.9801608
b2010	267	40.03575591
b2011	429	52.56984689
b2012	49	37.60701475
b2013	118	19.49816201
b2014	1374	176.9191741
b2015	1781	335.1109341
b2016	4547	964.447592
b2017	540	374.9737331
b2018	2	6.862264396
b2019	527	102.4650445
b2020	479	64.22921722
b2021	202	33.004224
b2022	234	38.34001091
b2023	144	42.63660721
b2024	114	27.03062683
b2025	44	9.909215769
b2026	97	27.73498527
b2027	4164	742.7614252
b2028	164	24.59125082
b2029	2623	326.2209293
b2030	0	0
b2032	150	23.45680189
b2033	114	33.75398071
b2034	212	37.35891372
b2035	112	16.79402495
b2036	183	29.0061203
b2037	455	63.79761431
b2038	130	40.76775354
b2039	229	45.43332533
b2040	554	107.7146768
b2041	742	119.5588441
b2042	1193	233.5127252
b2043	70	8.780746916
b2044	264	37.83518748
b2045	98	13.38704038
b2046	110	13.01463937
b2047	143	17.93781156
b2048	118	15.06094352
b2049	159	19.36190048
b2050	136	19.44308246
b2051	45	16.40510082
b2052	129	23.36792829
b2053	192	29.94442646
b2054	45	14.34325755
b2055	80	18.74032044
b2056	41	5.890391976
b2057	134	19.25152499
b2058	16	5.725570294
b2059	55	11.45753073
b2060	211	17.07000166
b2061	17	6.699981117
b2062	124	19.0337544
b2063	627	69.26598125
b2064	1844	174.0439032
b2065	3361	1010.539177
b2066	160	43.61065224
b2067	696	36.70628948
b2068	262	54.00092866
b2069	769	99.45718676
b2070	485	43.58965327
b2071	65	24.61948753
b2072	179	41.10604441
b2073	168	44.54233435
b2074	748	104.8804736
b2075	943	52.83811745
b2076	548	31.15441283
b2077	200	24.71578278
b2078	130	16.20256871
b2079	244	59.05533759
b2080	116	60.95669094
b2081	1520	195.287348
b2082	165	131.8400797
b2083	54	44.36308955
b2085	41	22.56131266
b2086	292	56.77380077
b2088	2	1.166584947
b2089	54	10.89889051
b2091	757	127.248531
b2092	2818	363.1188934
b2093	214	131.3943046
b2094	508	196.2334945
b2095	7770	1076.527915
b2096	12955	2651.422455
b2097	220	36.55964223
b2098	69	9.447694996
b2099	110	19.1528872
b2100	129	23.36792829
b2101	859	201.2241907
b2102	312	66.66199699
b2103	819	178.9200509
b2104	744	165.0074526
b2105	332	212.8056058
b2106	414	87.81203059
b2107	505	260.6749551
b2108	79	13.3565523
b2109	165	11.63763702
b2110	4	0.972154123
b2111	6	1.933566211
b2112	38	23.57990851
b2113	1054	166.1595317
b2114	990	85.17102492
b2118	232	11.17455441
b2119	140	22.49612846
b2120	191	14.65906085
b2121	27	4.155381739
b2122	252	22.03743679
b2123	19	7.196465585
b2124	464	172.387075
b2125	124	30.13677781
b2126	200	20.75773928
b2127	154	36.81436104
b2128	115	27.49124364
b2129	82	15.47895885
b2130	210	31.73352836
b2131	309	58.90110274
b2132	1777	135.3147162
b2133	669	68.22074561
b2134	234	43.88760091
b2135	147	43.74693553
b2136	547	165.3165716
b2137	179	41.10604441
b2139	291	35.46060791
b2140	604	111.4900804
b2141	80	35.08526158
b2142	157	39.47280964
b2143	640	126.5448079
b2144	94	22.84562189
b2145	31	22.60258336
b2146	333	47.03060381
b2147	312	44.17166306
b2148	631	109.2158905
b2149	664	76.39175592
b2150	5243	918.379111
b2151	612	102.874638
b2152	453	68.45375404
b2153	575	150.4005257
b2154	757	158.2625099
b2155	1262	110.8607081
b2156	815	97.01701348
b2157	809	160.5046297
b2158	800	133.323994
b2159	138	28.1448816
b2160	205	32.94075953
b2161	161	22.52040486
b2162	130	24.14905146
b2163	79	20.94550246
b2164	596	83.36746147
b2165	128	23.85349413
b2166	63	11.70300186
b2167	2852	294.9556977
b2168	870	162.1292179
b2169	1522	235.4830623
b2170	183	27.09201083
b2171	297	90.70045272
b2172	1185	141.3500166
b2173	146	25.8847116
b2174	99	24.26300626
b2175	590	182.0860103
b2176	268	30.11991964
b2177	536	51.67682081
b2178	122	19.49635118
b2179	80	13.64426839
b2180	167	18.37921568
b2181	5805	2944.358965
b2182	847	124.4455227
b2183	801	201.3867549
b2184	221	21.96041511
b2185	4154	2550.52309
b2186	1025	177.9389243
b2187	104	79.81897008
b2188	924	91.8163962
b2189	12	27.27081695
b2190	1239	83.64576098
b2192	0	0
b2193	1205	325.4015883
b2194	318	52.84530104
b2195	82	25.71504454
b2196	250	22.50356766
b2197	43	15.67598523
b2198	1	0.833274962
b2199	126	29.87595597
b2200	88	23.22612565
b2201	200	56.08581478
b2202	72	20.89405876
b2203	29	11.27698782
b2204	61	12.35445864
b2205	75	18.85643773
b2206	249	17.5198825
b2207	10	6.628323565
b2208	100	35.35105901
b2209	1120	400.7899206
b2210	2765	293.7711639
b2211	992	105.5887106
b2212	91	24.46065212
b2213	744	122.2449579
b2214	592	98.09918876
b2215	3611	572.3557398
b2216	1234	80.78371633
b2217	1374	369.3289672
b2218	3631	222.9405234
b2219	105	10.05676679
b2220	57	7.196465585
b2221	14	3.695065444
b2222	10	2.68798375
b2223	68	8.994078959
b2224	88	12.9948703
b2225	97	21.84531658
b2226	264	27.99803874
b2229	21	5.889010552
b2230	228	23.62179112
b2231	4829	321.5433054
b2232	984	238.1575909
b2233	1042	48.58439309
b2234	330	25.26069768
b2235	118	18.25689971
b2236	24	16.46943455
b2237	834	224.1778447
b2238	17	12.24194081
b2239	604	98.13611535
b2240	350	45.06674742
b2241	192	20.62470625
b2242	89	12.36024528
b2243	54	7.933953043
b2244	18	3.499754842
b2245	43	9.358797153
b2246	53	7.189418862
b2247	57	8.270564926
b2248	32	7.151478605
b2249	639	92.94860117
b2250	206	66.38577325
b2251	28	11.50154173
b2252	85	24.66659715
b2253	198	30.39260784
b2254	43	7.765193922
b2255	480	42.3570934
b2256	353	69.32735462
b2257	212	22.44246904
b2258	36	16.2779295
b2259	175	114.6923403
b2260	334	43.10170049
b2261	573	104.1204322
b2262	305	62.2042673
b2263	33	7.6081627
b2264	580	60.73781593
b2265	463	62.51491095
b2266	266	152.1135275
b2267	113	42.80003216
b2268	139	26.49596531
b2269	6	0.866275951
b2270	137	13.87344946
b2271	33	5.940941862
b2272	18	6.249562218
b2273	21	5.125163995
b2274	10	4.136826055
b2275	219	45.13818083
b2276	648	77.77232983
b2277	302	34.54006413
b2278	374	35.52954156
b2279	13	7.507724909
b2280	70	22.07052603
b2281	42	13.53496348
b2282	129	23.08120525
b2283	437	28.04167338
b2284	266	34.78829552
b2285	66	23.0522774
b2286	530	51.78308393
b2287	612	161.5271466
b2288	584	230.1640572
b2289	1091	203.3137664
b2290	736	105.7397194
b2291	151	44.03858176
b2292	1153	110.0713948
b2293	828	222.5650545
b2294	389	137.5156196
b2295	1775	681.1474611
b2296	846	123.0587114
b2297	1159	94.5504863
b2298	341	39.23130839
b2299	1079	347.719657
b2300	408	128.6396374
b2301	219	59.41444267
b2302	64	17.28273996
b2303	153	73.75516403
b2304	2213	433.1631692
b2305	318	62.45353759
b2306	260	58.78141208
b2307	66	16.10765827
b2308	252	64.18764339
b2309	972	217.2261626
b2310	1436	320.9226024
b2311	372	114.2025264
b2312	573	66.05268526
b2313	527	188.5859716
b2314	1785	471.1208441
b2315	727	100.2490847
b2316	3791	725.0038583
b2317	425	112.6815006
b2318	516	111.0623308
b2319	1063	183.4437573
b2320	1004	154.5186395
b2321	1009	177.2717187
b2322	1013	150.349943
b2323	3286	470.9334321
b2324	1247	108.7243221
b2325	336	210.737926
b2326	242	77.13485171
b2327	175	37.80599367
b2328	263	55.78397112
b2329	909	146.4676405
b2330	541	101.4666329
b2331	796	252.3373962
b2332	849	180.7355147
b2333	20	6.481027486
b2334	37	13.2403813
b2335	19	6.481027486
b2336	59	13.71085894
b2339	98	30.4056715
b2340	4688	1687.947603
b2341	1703	138.9296619
b2342	1888	252.0037049
b2343	742	455.5821216
b2344	1092	142.495611
b2345	22	3.635250544
b2346	1347	311.7837151
b2347	91	17.06740036
b2348	4	9.332679579
b2349	245	37.02244976
b2350	60	28.92359374
b2351	43	8.169894583
b2352	16	2.10195486
b2353	76	45.70126598
b2354	56	22.22066566
b2355	18	5.440033433
b2356	3	1.944308246
b2357	19	6.716701212
b2358	53	13.09936488
b2359	6	2.892359374
b2360	98	20.7864227
b2361	15	4.887925757
b2362	2	0.964119791
b2363	1	0.571855366
b2364	124	23.18213678
b2365	66	8.631682346
b2366	207	27.2554271
b2367	162	18.41976233
b2368	29	4.359660242
b2369	165	46.94793081
b2370	207	10.07859283
b2371	129	19.69757306
b2372	132	24.44273223
b2373	155	16.00182892
b2374	87	12.16941132
b2375	168	46.22317716
b2376	13	8.242176259
b2377	372	267.8824694
b2378	1027	195.1274822
b2379	1155	163.1241664
b2380	236	24.32102894
b2381	111	26.42672024
b2382	227	46.29629074
b2383	436	30.56676905
b2384	64	10.78922495
b2385	77	12.40704985
b2386	105	14.72252638
b2387	17	9.097222067
b2388	698	126.4404182
b2389	161	22.41290889
b2390	1761	942.36518
b2392	3017	426.1000952
b2393	258	37.5285432
b2394	0	0
b2395	1033	82.53988018
b2396	26	59.86422756
b2397	6	13.81482175
b2398	195	98.9061151
b2399	206	91.72385464
b2400	1821	225.0372022
b2401	6	13.81482175
b2402	52	119.7284551
b2403	0	0
b2404	0	0
b2405	641	126.7425341
b2406	236	32.85370496
b2407	64	13.42831594
