Gene_id	ETH_3_readcount	ETH_3_fpkm
b1216	37	4.336630094
b1217	174	97.20200933
b1218	545	101.0474218
b1219	974	355.0533945
b1220	168	15.54078844
b1221	148	29.33720267
b1222	263	18.88624615
b1223	80	7.416324532
b1224	1013	34.91496247
b1225	348	29.17955056
b1226	67	12.16026883
b1227	148	28.16890698
b1229	0	0
b1230	16	24.29064412
b1231	28	42.5086272
b1232	124	18.98156798
b1233	74	20.80448686
b1234	479	68.22527422
b1235	1281	163.0231006
b1236	1162	164.9605968
b1237	7583	2363.625622
b1238	40	8.352365493
b1241	21537	1038.573108
b1242	85	16.92707405
b1243	17602	1391.809628
b1244	1514	212.131039
b1245	1689	239.7749122
b1246	2866	364.7339628
b1247	3424	439.6485736
b1248	302	118.094855
b1249	585	51.67061425
b1250	321	33.03280625
b1251	468	203.3421345
b1252	540	96.78303515
b1253	100	32.34186638
b1254	453	108.2536171
b1255	350	60.70620484
b1256	1150	232.238895
b1257	135	34.36084088
b1258	82	21.12098172
b1259	662	474.5953279
b1260	465	74.35623518
b1261	621	67.11587362
b1262	630	59.68997762
b1263	358	28.94597041
b1264	307	25.34646346
b1265	41	117.5734649
b1266	194	28.38383797
b1267	256	53.19690177
b1268	68	4.628162018
b1269	311	45.81358285
b1270	194	42.35963636
b1271	252	42.84466378
b1272	1322	162.4726
b1273	1090	558.1667106
b1274	4319	214.5270356
b1275	896	118.5881702
b1276	9019	434.9208739
b1277	503	109.8293664
b1278	445	75.06483772
b1279	501	209.2267556
b1280	600	66.17643429
b1281	203	35.49585571
b1282	28	11.04964316
b1283	10802	6364.994494
b1284	83	14.28087452
b1285	461	29.95433313
b1286	1168	77.89325413
b1287	408	46.67550631
b1288	5072	829.5455078
b1289	86	31.3496837
b1290	230	36.77835289
b1291	441	57.30959181
b1292	268	38.81459546
b1293	320	42.74751035
b1294	624	48.98022217
b1295	84	44.06382088
b1296	353	32.86619664
b1297	531	48.28920993
b1298	166	28.00171474
b1299	206	47.63991694
b1300	438	37.9847396
b1301	291	29.31445561
b1302	405	41.28186333
b1303	57	7.520972056
b1304	326	62.88245034
b1305	14	8.02940736
b1306	38	13.62131606
b1307	17	9.881751336
b1308	1425	583.7706882
b1309	9	0.691307394
b1310	5	0.499010235
b1311	3	0.438925329
b1312	14	2.143080256
b1313	31	3.799017524
b1314	10	1.63553925
b1315	20	2.444016039
b1316	43	2.446602299
b1317	2	0.391042566
b1319	3	0.427298168
b1320	37	4.779409143
b1321	864	79.75254398
b1322	396	48.11811917
b1323	640	53.55913748
b1324	2670	679.5810752
b1325	883	117.9564114
b1326	589	104.2619254
b1327	68	9.52768207
b1328	37	5.305144149
b1329	306	24.46559996
b1330	67	8.377859632
b1331	2	0.253773937
b1332	867	433.6480179
b1333	5942	806.2878301
b1334	2640	452.4253436
b1335	79	19.75674361
b1336	25	2.112705417
b1337	22	1.963325748
b1338	50	4.921588362
b1339	76	10.78916123
b1340	167	38.20985076
b1341	497	52.0153214
b1342	459	60.19432674
b1343	449	42.16941561
b1344	363	50.04592843
b1345	49	5.115823864
b1346	0	0
b1347	0	0
b1348	0	0
b1349	29	4.620095505
b1350	57	2.827954891
b1351	5	2.337754472
b1352	0	0
b1353	4	1.055575025
b1355	16	15.29410926
b1356	367	99.28546163
b1357	30	13.03475221
b1358	23	7.01657938
b1359	60	9.024059221
b1360	27	4.664242658
b1361	26	6.710290437
b1362	0	0
b1363	193	17.08196231
b1365	4	1.955212831
b1366	15	4.272981684
b1368	21	2.904528386
b1370	21	2.762410789
b1372	77	2.954621352
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1119	331.9546861
b1377	8	0.910363646
b1378	5052	184.9448297
b1379	1284	391.7081706
b1380	605	78.86025086
b1381	363	17.74355644
b1382	0	0
b1383	22	8.68186248
b1384	240	34.18385347
b1385	346	29.76616014
b1386	60	3.404856118
b1387	39	2.459783884
b1388	18	2.497626713
b1389	6	2.688417643
b1390	21	3.627744289
b1391	14	3.627744289
b1392	68	8.193272817
b1393	32	5.376835286
b1394	29	4.743063826
b1395	119	10.75367057
b1396	21	6.406442043
b1397	493	52.75183674
b1398	509	49.98738193
b1399	395	53.5987366
b1400	288	62.88440862
b1402	3	0.427298168
b1403	0	0
b1404	0	0
b1406	786	117.8032762
b1407	6	0.335615206
b1408	0	0
b1409	1	0.143861814
b1410	45	3.303175261
b1411	122	12.17584974
b1412	130	27.68271632
b1413	2108	69.69634916
b1414	1396	224.9007359
b1415	9609	861.100171
b1418	121	29.40551727
b1419	340	252.1550341
b1420	0	0
b1421	61	4.796884131
b1422	481	67.17552656
b1423	2271	218.0498738
b1424	762	59.37896359
b1426	2448	1403.99923
b1427	224	53.5293824
b1428	493	64.85088186
b1429	207	26.90042065
b1430	130	28.24196312
b1431	2206	425.51744
b1432	294	33.01910337
b1433	75	8.229849927
b1434	16	3.844887802
b1435	397	26.11135913
b1436	35	19.55212831
b1438	27	8.355369941
b1439	125	11.46446756
b1440	2630	296.1482053
b1441	582	74.06670145
b1442	395	54.11082644
b1443	669	108.5917828
b1444	4356	394.4672759
b1445	56	41.53141738
b1446	513	282.9042566
b1447	83	23.80145753
b1448	179	44.50652098
b1449	1142	141.9733155
b1450	63	12.2068693
b1451	163	10.00198746
b1452	463	56.2593161
b1453	35	3.01102776
b1454	293	61.18107723
b1455	2	1.211681191
b1456	11	0.696850523
b1457	12	3.206063276
b1459	7	0.857028774
b1460	0	0
b1461	81	44.66909314
b1462	124	28.07274002
b1463	135	20.59213514
b1464	455	65.67678
b1465	103	19.51767522
b1466	66	12.23693548
b1467	203	16.95530195
b1468	462	15.93647411
b1469	143	13.28531224
b1471	0	0
b1472	0	0
b1473	39	5.706029283
b1474	45	1.905177857
b1475	25	3.645312058
b1476	99	19.53419058
b1477	522	236.3543595
b1478	7859	1003.122813
b1479	1541	117.1124124
b1480	7931	7416.292287
b1481	29	17.32535814
b1482	8997	2687.521504
b1483	163	22.69059292
b1484	101	13.20511523
b1485	62	8.919432448
b1486	46	5.802567112
b1487	158	13.14568627
b1488	61	13.52523515
b1489	472	25.37866255
b1490	800	74.64586948
b1491	481	47.02286859
b1492	58238	4892.752084
b1493	1098	101.1351631
b1494	18	0.830755666
b1495	9	0.489421164
b1496	0	0
b1497	4	0.445748003
b1498	12	0.920100156
b1499	5	0.846745714
b1500	1	0.65173761
b1501	70	3.961878632
b1502	1	0.141031745
b1503	0	0
b1504	0	0
b1505	1	0.105170372
b1506	1	0.63568496
b1507	89	8.680967627
b1508	6	2.899866222
b1511	1149	93.07696789
b1512	1114	150.6866543
b1513	1243	104.4282228
b1514	518	64.96094876
b1515	350	45.48380302
b1516	821	103.5632087
b1517	791	116.5226496
b1518	162	71.83895392
b1519	755	128.3639728
b1520	26	3.666825375
b1521	119	10.57592395
b1522	111	15.10958777
b1523	28	10.0367592
b1524	119	16.56552489
b1525	217	20.16022906
b1526	79	11.55836701
b1527	2	0.231261733
b1528	128	13.86871368
b1529	622	120.5186143
b1530	22	6.526365588
b1531	21	7.057096313
b1532	17	10.01711779
b1533	357	51.18747192
b1534	113	12.27439166
b1535	146	21.14526469
b1536	1576	517.4896129
b1537	409	101.6936708
b1538	1355	85.46172214
b1539	824	142.3457759
b1540	262	49.21330463
b1541	48	30.36330514
b1542	29	2.561449253
b1544	0	0
b1545	0	0
b1546	0	0
b1547	8	1.072017004
b1548	0	0
b1549	1	0.313975783
b1550	84	62.29712607
b1551	0	0
b1552	138	83.60600219
b1553	1	0.259124592
b1554	1	0.241655518
b1555	0	0
b1556	0	0
b1557	369	220.4502467
b1558	14	8.481768338
b1559	44	7.540422393
b1560	4	0.491596369
b1561	22	11.26575012
b1562	266	220.036644
b1563	163	73.03534597
b1564	101	54.30603639
b1565	8	3.373700572
b1566	12	4.650235923
b1567	3	2.115476178
b1568	0	0
b1569	0	0
b1570	261	82.55023586
b1571	3	2.481616286
b1572	1	1.000341449
b1573	36	21.21272003
b1574	15	36.52190006
b1575	3	2.048318204
b1576	2	1.344208821
b1577	30	5.060550857
b1578	0	0
b1579	11	1.225807008
b1580	5	0.632568857
b1581	12	1.274509105
b1582	40	15.78520451
b1583	111	41.88271696
b1584	72	16.56180281
b1585	129	23.41305492
b1586	294	123.983496
b1587	198	10.52769727
b1588	180	9.582478727
b1589	21	4.384991884
b1590	97	14.64008485
b1591	140	29.37588059
b1592	88	9.034109884
b1593	419	77.68599948
b1594	525	55.48576954
b1595	46	6.639850286
b1596	113	11.62837105
b1597	67298	28104.87465
b1598	4704	738.4710419
b1599	11	4.301468229
b1600	6	2.115476178
b1601	57	7.106773595
b1602	1002	93.09008996
b1603	991	83.4198633
b1604	918	125.3570741
b1605	72	6.718128253
b1606	127	22.66748818
b1607	102	39.17408565
b1608	173	31.00641682
b1609	333	33.004353
b1610	131	18.17717219
b1611	2299	211.3050312
b1612	3528	276.4222206
b1613	984	107.975631
b1614	3689	315.4695089
b1615	18	1.834749481
b1616	26	2.441881527
b1617	141	10.04150696
b1618	596	130.1357901
b1619	1242	208.6884195
b1620	204	25.58307635
b1621	49	3.969339797
b1622	270	29.70323329
b1623	469	60.40085627
b1624	1130	140.0766311
b1625	49	29.273881
b1626	152	44.47776672
b1627	68	15.07731132
b1628	48	10.69795207
b1629	178	10.33281167
b1630	72	8.773532931
b1631	47	9.766618684
b1632	41	7.601732646
b1633	54	10.95657002
b1634	902	77.44359965
b1635	1099	234.0254249
b1636	153	22.85154997
b1637	2118	214.3649343
b1638	321	63.04891787
b1639	402	157.1991116
b1640	483	56.15159877
b1641	5088	1402.940407
b1642	1171	347.3806411
b1643	14	7.622855089
b1644	25	3.760024675
b1645	114	7.308008615
b1646	2040	504.3100682
b1647	708	101.8541641
b1648	49	26.3464929
b1649	25	5.376835286
b1650	183	21.50734114
b1651	271	85.71308015
b1652	121	24.09618776
b1653	807	22.55545718
b1654	978	362.6582696
b1655	105	16.6049325
b1656	5854	1297.979124
b1657	189	20.8455768
b1658	746	93.82734791
b1659	144	19.91676608
b1660	74	7.878926954
b1661	7150	803.0156093
b1662	466	93.66748573
b1663	556	52.21869727
b1664	2780	285.3957441
b1665	0	0
b1666	0	0
b1667	1546	651.9676355
b1668	1215	97.68754949
b1669	28	4.444321417
b1670	29	4.761167123
b1671	27	5.208055703
b1672	32	6.372545524
b1673	24	1.472685271
b1674	0	0
b1675	106	65.13651889
b1676	6119	558.8255646
b1677	59800	32560.48102
b1678	3011	386.6185324
b1679	272	84.1726157
b1680	1279	135.1739033
b1681	1635	165.8702961
b1682	864	149.255765
b1683	2656	230.3366858
b1684	996	348.3140127
b1685	80	54.62181878
b1686	374	117.4269429
b1687	1771	74.75858914
b1688	842	97.62361856
b1689	2	0.722935837
b1690	1	0.106209092
b1691	0	0
b1692	2	0.297679462
b1693	121	20.57223935
b1694	11	0.889401325
b1695	5	0.560087009
b1696	31	4.386365628
b1697	12	2.024220343
b1698	29	3.985385899
b1699	25	2.500853621
b1700	3	1.316775988
b1701	26	2.037125209
b1702	7891	428.0313467
b1703	327	50.59640686
b1704	326	40.1799038
b1705	13	8.73735734
b1706	914	82.07812027
b1707	71	12.8321111
b1708	281	77.98145628
b1709	155	26.66910302
b1710	409	95.61415791
b1711	117	15.3905744
b1712	3177	1366.576456
b1713	4112	222.2064995
b1714	743	97.43874677
b1715	8	22.94116389
b1716	10869	3928.794805
b1717	1555	1013.451984
b1718	13908	3305.238681
b1719	8300	555.2439549
b1722	37	6.290684761
b1723	1116	154.8528562
b1724	858	380.4803856
b1725	3039	455.476026
b1726	842	202.3372206
b1727	117	22.56824138
b1728	15	3.275229616
b1729	1736	160.9342424
b1730	3	0.481507638
b1731	34	18.05554565
b1732	5095	290.662873
b1733	84	14.45293325
b1734	12	1.144514828
b1735	84	12.85848154
b1736	6	2.205881143
b1737	89	8.45100822
b1738	135	54.27086083
b1739	3068	1167.867657
b1740	626	97.56228664
b1741	153	22.23394051
b1742	19	4.256661268
b1743	862	228.8805934
b1744	2987	397.7859319
b1745	4784	459.3353573
b1746	5959	519.9279752
b1747	2443	304.5938227
b1748	2673	282.5018323
b1749	271	43.33449405
b1750	8	1.451972398
b1751	14	2.664626336
b1752	41	7.472889719
b1753	54	12.69285707
b1754	93	10.28371582
b1755	97	8.14926598
b1756	51	10.06306787
b1757	204	20.12613575
b1758	142	29.50765645
b1759	20	6.325688572
b1760	53	25.05250727
b1761	669	64.23397868
b1762	20	2.479232409
b1763	806	53.01197848
b1764	1505	186.0261404
b1765	480	112.2122147
b1766	879	61.08223866
b1767	166	21.06323675
b1768	184	36.98458664
b1769	10	0.949551485
b1770	95	16.15175817
b1771	21	2.762410789
b1772	6	0.816734474
b1773	12	1.850093862
b1774	7	0.865237862
b1775	10	0.935101789
b1776	27	3.235087526
b1777	302	142.7520225
b1778	632	196.9947769
b1779	15732	2038.274041
b1780	147	21.4344349
b1781	404	60.97519875
b1782	804	138.8907814
b1783	17301	1153.793827
b1784	4366	438.78996
b1785	35	3.059987561
b1786	82	7.096989834
b1787	141	36.10160835
b1788	24	29.49578214
b1789	39	11.25887657
b1790	71	11.1461403
b1791	32	3.493578257
b1792	360	133.4938416
b1793	139	70.34165692
b1794	266	33.455864
b1795	2138	1108.016756
b1796	0	0
b1797	0	0
b1798	27	5.45256536
b1799	444	62.00817836
b1800	314	37.31107801
b1801	6	0.535452477
b1802	23	2.638233847
b1803	84	11.22122147
b1804	274	31.34580571
b1805	1633	124.9875021
b1806	1886	418.1736639
b1807	247	45.79580399
b1808	454	30.65724609
b1809	413	154.4788155
b1810	939	403.9078667
b1811	201	144.0991857
b1812	87	8.242901672
b1813	79	17.60704612
b1814	5461	516.2707252
b1815	198	15.97918779
b1816	744	61.66266594
b1817	1603	212.8164682
b1818	908	146.2821405
b1819	1559	236.1263721
b1820	21	5.903976
b1821	16	3.641454585
b1822	217	34.57105947
b1823	1440	884.8734642
b1824	1928	1727.756405
b1825	257	115.153889
b1826	6	5.376835286
b1827	817	133.1174069
b1828	63	5.916866778
b1829	2130	311.6369839
b1830	2792	175.8374714
b1831	1583	292.2413822
b1832	674	174.6499751
b1833	281	28.24094795
b1834	644	31.55063257
b1835	27	2.419575879
b1836	5187	2824.26781
b1837	499	335.380101
b1838	244	47.92503415
b1839	82	30.94038551
b1840	168	24.83321864
b1841	133	45.76762195
b1842	29	16.20033489
b1843	116	22.78403263
b1844	282	54.88751315
b1845	688	43.07729463
b1846	234	45.75198025
b1847	1804	652.0881248
b1848	265	117.5143382
b1849	286	31.30330569
b1850	658	132.2600979
b1851	211	15.02665226
b1852	1463	127.9074801
b1853	480	71.19671551
b1854	2306	206.2200777
b1855	383	50.84760283
b1856	910	88.76045551
b1857	366	50.62178044
b1858	246	41.99052319
b1859	174	28.56700274
b1860	385	49.14140261
b1861	269	56.72034086
b1862	14	2.996047523
b1863	283	69.96066142
b1864	961	167.3567193
b1865	480	136.7354139
b1866	3242	235.9620981
b1867	120	27.31090939
b1868	53	8.350835755
b1869	347	113.0764754
b1870	123	21.33389484
b1871	441	58.547762
b1872	73	3.87663186
b1873	19	2.226918157
b1874	1881	324.9422385
b1875	182	41.42154591
b1876	1071	79.703676
b1877	1	0.263893756
b1878	6	1.97013812
b1879	77	4.779409143
b1880	13	1.460028381
b1881	35	7.00239014
b1882	14	4.6323504
b1883	8	0.983192738
b1884	7	1.049138592
b1885	15	1.208277592
b1886	8	0.621150647
b1887	33	8.449312592
b1888	25	1.641781767
b1889	7	0.974442641
b1890	10	1.453198726
b1891	50	11.14370007
b1892	38	13.97058057
b1893	0	0
b1894	0	0
b1895	310	93.24861195
b1896	2515	227.7514231
b1897	3181	512.4708028
b1900	116	9.880600288
b1901	317	41.3201645
b1902	397	101.6477909
b1904	1	0.398284095
b1905	52	13.47447879
b1906	119	63.9843399
b1907	113	12.0313344
b1908	1986	384.8070226
b1909	0	0
b1910	0	0
b1911	13	22.07332381
b1912	619	145.4977505
b1913	710	49.98432803
b1914	224	43.99675266
b1915	26	14.91175653
b1916	128	22.84597234
b1917	288	49.35549203
b1918	150	28.93364279
b1919	418	54.65087294
b1920	975	157.076087
b1921	7	1.636428131
b1922	3	0.537683529
b1923	427	36.80815498
b1924	5	0.458578702
b1925	2	0.627951566
b1926	0	0
b1927	2514	218.0219985
b1928	483	150.551388
b1929	344	36.80858385
b1930	24	13.23528686
b1931	56	10.80189331
b1932	18	4.839151757
b1936	5	3.982840953
b1937	3	1.228990923
b1938	8	0.622273885
b1939	21	2.720808217
b1940	8	1.502696324
b1941	6	0.563511122
b1942	0	0
b1943	2	0.228801502
b1944	4	1.110056317
b1945	2	0.256804073
b1946	0	0
b1947	0	0
b1948	2	0.349712864
b1949	0	0
b1950	2	0.328356353
b1951	16	3.308821714
b1952	119	81.24995543
b1953	5810	3288.359264
b1954	122	180.9583186
b1955	3067	485.0221712
b1956	873	66.46339405
b1957	912	643.1047581
b1958	767	107.8178474
b1959	53	7.425987496
b1960	31	8.49334491
b1961	318	28.91896188
b1962	208	38.56488757
b1963	38	13.39801579
b1967	5177	784.1091909
b1968	33	3.133519902
b1969	30	5.760894949
b1970	23	7.169113715
b1971	398	51.1040106
b1972	68	13.79716224
b1973	12	2.378692108
b1974	99	24.05905958
b1975	349	500.4041373
b1976	1947	314.8480692
b1977	20	33.9589597
b1978	365	6.65551464
b1981	309	30.27684926
b1982	430	38.13672863
b1983	115	20.69744127
b1984	0	0
b1985	187	16.21722901
b1986	10	16.97947985
b1987	64	8.68435226
b1988	32	4.498267429
b1989	0	0
b1990	1309	181.0489361
b1991	220	26.28675029
b1992	87	15.08982806
b1993	149	35.21531682
b1994	0	0
b1996	1	0.142432723
b1997	0	0
b1999	43	10.05234423
b2000	372	15.38602097
b2001	30	2.525323813
b2002	6	1.732134857
b2003	1	0.58127949
b2004	4	1.398851457
b2005	1	0.344117458
b2006	27	20.73922182
b2007	883	345.290586
b2008	356	43.38024616
b2009	1265	344.3897031
b2010	111	12.27411243
b2011	537	48.52706804
b2012	257	145.4575441
b2013	969	118.0771307
b2014	313	29.72096149
b2015	572	79.36902667
b2016	1327	207.5653942
b2017	75	38.40596633
b2018	0	0
b2019	243	34.84189265
b2020	389	38.46600324
b2021	339	40.84587478
b2022	342	41.32309366
b2023	137	29.91376382
b2024	201	35.14614284
b2025	203	33.71421044
b2026	285	60.09404143
b2027	2156	283.6075077
b2028	136	15.03855216
b2029	3193	292.8483594
b2030	0	0
b2032	539	62.15794572
b2033	264	57.64404124
b2034	711	92.397097
b2035	654	72.31774349
b2036	1178	137.6937384
b2037	626	64.72882479
b2038	174	40.23954149
b2039	505	73.88576379
b2040	437	62.65805387
b2041	799	94.94124626
b2042	2008	289.8438994
b2043	28	2.590131407
b2044	34	3.593364122
b2045	14	1.410317452
b2046	20	1.745017537
b2047	15	1.387570396
b2048	20	1.882480625
b2049	19	1.70621913
b2050	8	0.843425143
b2051	1	0.268841764
b2052	4	0.534343879
b2053	6	0.690075117
b2054	0	0
b2055	1	0.172749728
b2056	9	0.95352744
b2057	7	0.741632453
b2058	0	0
b2059	3	0.460871596
b2060	10	0.596597535
b2061	0	0
b2062	2	0.226393065
b2063	348	28.35058605
b2064	607	42.24904878
b2065	477	105.7629044
b2066	129	25.92941129
b2067	768	29.86914647
b2068	293	44.53463573
b2069	135	12.87579182
b2070	93	6.163891299
b2071	2	0.558632238
b2072	5	0.846745714
b2073	14	2.737297964
b2074	134	13.85569093
b2075	225	9.297121532
b2076	308	12.91278961
b2077	97	8.839881741
b2078	109	10.01837686
b2079	195	34.80441098
b2080	4324	1675.635011
b2081	578	54.76318582
b2082	10	5.892422231
b2083	5	3.029202978
b2085	6	2.434793337
b2086	1237	177.3638733
b2088	0	0
b2089	19	2.827954891
b2091	11445	1418.740746
b2092	21213	2015.766838
b2093	1836	831.3153335
b2094	4000	1139.461782
b2095	37497	3831.167558
b2096	46337	6993.583625
b2097	9019	1105.269002
b2098	31	3.130176411
b2099	58	7.447318127
b2100	45	6.011368643
b2101	90	15.54747553
b2102	36	5.672265796
b2103	266	42.85357861
b2104	277	45.30443724
b2105	16	7.563021062
b2106	13	2.033421345
b2107	165	62.80904936
b2108	1	0.124680239
b2109	3	0.156038751
b2110	2	0.358455686
b2111	18	4.277703211
b2112	101	46.21790331
b2113	2134	248.0900865
b2114	1255	79.62157267
b2118	38	1.349758817
b2119	0	0
b2120	37	2.094135848
b2121	8	0.907961631
b2122	40	2.579591142
b2123	10	2.793161188
b2124	263	72.0564423
b2125	127	22.76193604
b2126	310	23.72695998
b2127	697	122.873908
b2128	182	32.08472203
b2129	172	23.94344775
b2130	194	21.61877814
b2131	631	88.70021086
b2132	474	26.61744048
b2133	1798	135.2104873
b2134	424	58.64381122
b2135	6525	1431.993887
b2136	465	103.6364107
b2137	809	137.0034566
b2139	17	1.527680221
b2140	97	13.20387399
b2141	64	20.69879448
b2142	241	44.68335531
b2143	552	80.48849025
b2144	48	8.602936458
b2145	3	1.613050586
b2146	163	16.97673901
b2147	256	26.72756958
b2148	289	36.88796196
b2149	295	25.02826681
b2150	3031	391.5240301
b2151	213	26.40382515
b2152	149	16.60411311
b2153	799	154.1198706
b2154	608	93.738089
b2155	107	6.931582839
b2156	1460	128.1661962
b2157	420	61.44954613
b2158	122	14.99368925
b2159	384	57.75397902
b2160	179	21.21109678
b2161	31	3.197734175
b2162	0	0
b2163	10	1.955212831
b2164	86	8.871133517
b2165	3	0.4122813
b2166	14	1.917852077
b2167	3359	256.1814145
b2168	1486	204.2166705
b2169	2100	239.604331
b2170	40	4.366972821
b2171	185	41.66343572
b2172	113	9.939998156
b2173	70	9.152060061
b2174	15	2.711009388
b2175	300	68.27727347
b2176	88	7.293433606
b2177	248	17.63246481
b2178	57	6.717361344
b2179	88	11.06810538
b2180	161	13.06672424
b2181	478	178.791462
b2182	354	38.35566128
b2183	339	62.85335041
b2184	178	13.04363449
b2185	2441	1105.250942
b2186	397	50.82389544
b2187	84	47.54254358
b2188	747	54.73929756
b2189	0	0
b2190	298	14.83608255
b2192	0	0
b2193	371	73.88169967
b2194	229	28.0637101
b2195	52	12.0256101
b2196	214	14.20546606
b2197	30	8.065252929
b2198	0	0
b2199	93	16.26164818
b2200	33	6.423006857
b2201	48	9.926465143
b2202	40	8.560135779
b2203	7	2.00735184
b2204	23	3.435200322
b2205	27	5.006019059
b2206	138	7.160465809
b2207	0	0
b2208	42	10.94919186
b2209	590	155.6973163
b2210	88	6.894885321
b2211	330	25.90300211
b2212	71	14.07392831
b2213	514	62.28041323
b2214	131	16.00830506
b2215	128557	15026.73508
b2216	1664	80.33269509
b2217	1259	249.564447
b2218	1430	64.7484165
b2219	121	8.546431128
b2220	90	8.379483563
b2221	0	0
b2222	3	0.594673027
b2223	3	0.292616886
b2224	39	4.247019264
b2225	31	5.148475486
b2226	28	2.189838371
b2229	1	0.206801357
b2230	38	2.903300048
b2231	4106	201.6190473
b2232	514	91.74085766
b2233	255	8.767980802
b2234	795	44.87752286
b2235	413	47.12218511
b2236	28	14.1695424
b2237	547	108.4287153
b2238	1	0.53104546
b2239	436	52.24067264
b2240	103	9.780380299
b2241	460	36.43969402
b2242	308	31.54410034
b2243	188	20.36967322
b2244	12	1.720587292
b2245	36	5.778091651
b2246	46	4.601570663
b2247	135	14.44522913
b2248	22	3.62575866
b2249	648	69.51001028
b2250	75	17.82376338
b2251	18	5.45256536
b2252	13	2.782044128
b2253	100	11.31965323
b2254	29	3.861999339
b2255	144	9.370823373
b2256	39	5.648392624
b2257	55	4.293661571
b2258	13	4.334812944
b2259	131	63.31374584
b2260	258	24.55262839
b2261	483	64.72302662
b2262	507	76.25330042
b2263	35	5.950647747
b2264	383	29.57742068
b2265	495	49.28765679
b2266	13281	5600.764661
b2267	169	47.20442407
b2268	101	14.19765657
b2269	4	0.425887943
b2270	14	1.04549575
b2271	4	0.53104546
b2272	16	4.096636408
b2273	3	0.53993325
b2274	3	0.915206006
b2275	17	2.583920844
b2276	4071	360.3143448
b2277	2571	216.8446042
b2278	5124	358.9694333
b2279	68	28.96038015
b2280	853	198.3325621
b2281	838	199.1508495
b2282	1938	255.7130499
b2283	6455	305.4562972
b2284	2604	251.1440195
b2285	654	168.4527079
b2286	2557	184.2354148
b2287	1182	230.0604274
b2288	1396	405.7330843
b2289	282	38.75444219
b2290	675	71.51455799
b2291	166	35.7021863
b2292	602	42.38107813
b2293	646	128.0529252
b2294	228	59.43847007
b2295	1531	433.2597275
b2296	2840	304.6426376
b2297	2445	147.0921653
b2298	27	2.290722725
b2299	458	108.8437817
b2300	394	91.60964768
b2301	250	50.01707243
b2302	365	72.68684738
b2303	209	74.29808759
b2304	939	135.5395526
b2305	47	6.807037264
b2306	106	17.67269892
b2307	69	12.41846476
b2308	164	30.80527465
b2309	578	95.25856844
b2310	1078	177.6621744
b2311	104	23.54487873
b2312	700	59.50647747
b2313	520	137.2247533
b2314	797	155.1253474
b2315	347	35.28627601
b2316	2066	291.3715856
b2317	828	161.8916224
b2318	1556	246.9772902
b2319	449	57.14080576
b2320	897	101.8051979
b2321	200	25.91245921
b2322	68	7.442744009
b2323	6335	669.5282857
b2324	352	22.63253836
b2325	99	45.78982308
b2326	270	63.46428534
b2327	126	20.0735184
b2328	135	21.11629858
b2329	553	65.71027432
b2330	422	58.36718947
b2331	280	65.45712522
b2332	272	42.7007065
b2333	2	0.477940914
b2334	6	1.583362538
b2335	1	0.25154785
b2336	1	0.171373236
b2339	0	0
b2340	1889	501.5724373
b2341	1609	96.79807525
b2342	593	58.37003798
b2343	3103	1404.995359
b2344	1606	154.5449211
b2345	11	1.340400864
b2346	1149	196.126468
b2347	584	80.77355131
b2348	0	0
b2349	22	2.451614016
b2350	54	19.19663507
b2351	120	16.81355659
b2352	65	6.297194479
b2353	30	13.30350999
b2354	7	2.048318204
b2355	0	0
b2356	0	0
b2357	0	0
b2358	1	0.182265603
b2359	3	1.066479726
b2360	9	1.407753239
b2361	0	0
b2362	0	0
b2363	2	0.843425143
b2364	38	5.238967715
b2365	31	2.989809755
b2366	73	7.08819821
b2367	3	0.25154785
b2368	9	0.997763249
b2369	230	48.26037525
b2370	282	10.12532588
b2371	34	3.828531931
b2372	4	0.546218188
b2373	3	0.228396543
b2374	2	0.206305431
b2375	3	0.608698334
b2376	0	0
b2377	391	207.638775
b2378	1338	187.471156
b2379	226	23.53830072
b2380	265	20.13938305
b2381	154	27.0378003
b2382	130	19.55212831
b2383	43	2.223114589
b2384	9	1.118879019
b2385	12	1.42590107
b2386	15	1.551010179
b2387	2	0.789260225
b2388	1499	200.2453688
b2389	198	20.32674724
b2390	4857	1916.718458
b2392	1825	190.0769859
b2393	392	42.04926548
b2394	0	0
b2395	144	8.485088013
b2396	0	0
b2397	0	0
b2398	112	41.89256014
b2399	76	24.95508285
b2400	2068	188.4626334
b2401	1	1.697947985
b2402	1	1.697947985
b2403	0	0
b2404	0	0
b2405	81	11.81081107
b2406	47	4.825035961
b2407	8	1.237832584
b2408	43	7.253456229
b2409	32	4.454594929
b2410	983	126.9772753
b2411	827	52.93622359
b2412	1935	252.9890888
b2413	347	58.76415257
b2414	9922	1317.258264
b2415	2838	1419.484515
b2416	8909	665.3086884
b2417	8093	2047.751904
b2418	177	26.80844636
b2419	13	4.473526958
b2420	32	5.618244217
b2421	1098	155.3622406
b2422	2199	258.4406731
b2423	1112	163.809338
b2424	781	120.843406
b2425	1989	252.3781801
b2426	2720	443.1815751
b2427	62	9.324861195
b2428	50	7.193090684
b2429	53	4.799532971
b2430	78	7.712977514
b2431	1425	204.3197409
b2432	199	44.58292591
b2433	53	15.19852107
b2434	153	46.34680556
b2435	235	34.8567253
b2436	159	22.79778161
b2437	146	17.89214705
b2438	121	31.16632669
b2439	87	17.01035163
b2440	206	29.93589375
