Gene_id	Wu_2_readcount	Wu_2_fpkm
b2436	271	50.64023837
b2437	202	32.26204986
b2438	176	59.08046459
b2439	163	41.53484831
b2440	306	57.95319989
b2441	259	31.98096885
b2442	404	56.19840944
b2443	43	11.26425277
b2444	1	0.683650054
b2445	0	0
b2446	5	2.016521743
b2447	13	3.680661404
b2448	2	0.88983023
b2449	108	46.21683116
b2450	176	36.54236143
b2451	50	5.98924193
b2452	45	6.167894134
b2453	42	5.945683807
b2454	27	5.425093981
b2455	47	5.629887414
b2456	4	2.335804353
b2457	53	30.31778711
b2458	42	6.945400553
b2459	41	8.576236877
b2460	17	4.072684512
b2461	10	3.503706529
b2462	7	3.503706529
b2463	3832	282.6569141
b2464	3649	645.3009527
b2465	11371	954.2669926
b2466	1598	257.4217487
b2467	344	100.4395872
b2468	131	11.12692255
b2469	324	32.03388827
b2470	167	9.019175189
b2471	52	24.49650279
b2472	242	36.08072255
b2473	616	148.2082899
b2474	605	50.47005834
b2475	1148	223.4586164
b2476	597	140.6193478
b2477	2120	344.4803637
b2478	2882	551.4092678
b2479	546	160.2532997
b2480	477	170.3203072
b2481	1	0.272132546
b2482	27	2.249035989
b2483	2	0.354805724
b2484	9	1.051111959
b2485	1	0.258337809
b2486	60	6.382463507
b2487	67	6.75534784
b2488	9	2.772163408
b2489	17	3.766830735
b2490	6	2.437361064
b2491	30	2.506377249
b2492	27	5.348414207
b2493	505	79.97160665
b2494	659	75.70303615
b2495	301	140.615422
b2496	417	99.90055539
b2497	36	4.693337118
b2498	484	129.8215472
b2499	329	53.30494558
b2500	175	46.058114
b2501	2177	177.1278749
b2502	1376	150.0731575
b2503	27	2.023531044
b2504	257	225.1131445
b2505	4	1.296168889
b2506	9	2.802965223
b2507	3279	349.4647516
b2508	1182	135.5053126
b2509	2082	255.3949057
b2510	154	119.9046234
b2511	1424	162.5834003
b2512	2899	413.5265233
b2513	978	264.8599023
b2514	3000	395.7127374
b2515	3628	545.2631544
b2516	2722	451.4598425
b2517	882	128.4267702
b2518	447	174.0174243
b2519	226	16.43242907
b2520	6046	204.9181105
b2521	4946	983.2245386
b2522	325	70.34468707
b2523	1448	189.6585815
b2524	158	132.1995538
b2525	144	72.0762486
b2526	1082	98.30821302
b2527	127	41.39262597
b2528	714	370.6142906
b2529	432	187.7334847
b2530	1789	247.6298659
b2531	684	235.2427255
b2532	3107	705.1670404
b2533	198	41.41694882
b2534	0	0
b2535	7722	1013.793792
b2536	287	42.33952732
b2537	167	31.52156177
b2538	165	20.37397629
b2539	11	3.564464446
b2540	6	3.1435124
b2541	36	7.446992475
b2542	59	8.248127091
b2543	160	63.61339514
b2544	60	11.55861948
b2545	94	14.88580401
b2546	17	2.861886414
b2547	29	3.225634582
b2548	17	2.905512731
b2549	85	4.355613235
b2550	123	17.32486043
b2551	6359	852.825639
b2552	514	72.58056044
b2553	594	294.6834235
b2554	164	20.66005827
b2555	95	22.37661313
b2556	196	23.08324302
b2557	4318	186.7778369
b2558	74	7.993041484
b2559	127	42.37816469
b2560	372	98.3682135
b2561	40	7.923576603
b2562	11	7.087958036
b2563	38	16.77365016
b2564	487	111.8888577
b2565	100	23.06967262
b2566	556	103.2085208
b2567	377	93.10289772
b2568	1783	307.5499688
b2569	2198	205.3639187
b2570	337	118.07491
b2571	1114	195.7682294
b2572	4088	1056.084962
b2573	2326	679.1351156
b2574	66	6.839027902
b2575	140	31.90366921
b2576	732	92.21440645
b2577	152	28.98304176
b2578	44	12.58474182
b2579	19428	8508.751306
b2580	274	66.78369315
b2581	1104	178.8713067
b2582	182	72.87709581
b2583	49	11.78929579
b2584	10260	648.442462
b2585	2188	271.3667216
b2586	38	19.72457009
b2587	3511	454.5593949
b2588	0	0
b2589	0	0
b2590	0	0
b2591	0	0
b2592	8079	527.8591151
b2593	353	81.10219048
b2594	472	80.91740583
b2595	1821	414.9755831
b2597	25902	12737.26407
b2598	14	49.05189141
b2599	831	120.3754057
b2600	303	45.41703009
b2601	318	49.93517877
b2602	45	20.6776123
b2603	86	27.86763112
b2604	88	12.06165964
b2605	72	25.06999951
b2606	4610	2227.874083
b2607	9951	2179.086479
b2608	5632	1725.278704
b2609	2588	1747.969638
b2610	6789	838.2965155
b2611	237	50.32596651
b2614	1724	488.1123278
b2615	500	95.66434209
b2616	269	27.22013159
b2617	949	466.6691223
b2618	44	25.42896285
b2619	271	95.54761956
b2620	1169	407.0392976
b2621	784500	363458.879
b2622	504	68.24610978
b2623	12	2.108813961
b2624	2	1.579135337
b2625	3	0.357825348
b2626	0	0
b2627	397	30.4870464
b2628	355	36.92217641
b2629	2	1.274075101
b2630	514	80.48738127
b2631	72	32.55056388
b2632	20	3.893007255
b2633	4	0.818384007
b2634	1	0.239569677
b2635	0	0
b2636	1	0.378779084
b2637	11	3.952899674
b2638	5	5.496010242
b2641	62	10.26282542
b2642	197	19.44310384
b2643	0	0
b2644	0	0
b2645	0	0
b2646	1	0.509630041
b2647	50	1.835602635
b2648	0	0
b2650	2	0.244800456
b2652	0	0
b2659	1471	252.9547143
b2660	1918	254.1885247
b2661	4931	572.3155907
b2662	7661	1005.78532
b2663	1181	141.7688192
b2664	536	135.962838
b2665	7576	2831.368604
b2666	59	62.40564082
b2667	6	3.363558268
b2668	38	12.17287754
b2669	0	0
b2670	1355	506.4023837
b2671	102	49.7221657
b2672	1673	852.6110579
b2673	26	17.77490142
b2674	25	10.22980008
b2675	272	21.32605708
b2676	59	10.33593426
b2677	31	4.333761692
b2678	50	7.895676685
b2679	41	6.943901762
b2681	55	7.852109709
b2682	305	69.5044222
b2683	33	16.51747364
b2684	288	91.21513947
b2685	137	19.64226269
b2686	198	21.63692453
b2687	2312	753.5413484
b2688	2043	220.6727534
b2689	182	71.34820568
b2690	355	105.2965772
b2691	0	0
b2692	0	0
b2693	10	21.84128745
b2694	0	0
b2695	13	23.50874058
b2696	6098	5513.703849
b2697	6391	408.5233921
b2698	58	19.46969856
b2699	4953	784.3551837
b2700	115	38.83626514
b2701	234	36.23722996
b2702	25	7.454694743
b2703	35	6.131486426
b2704	19	8.589732136
b2705	82	17.68024218
b2706	18	8.40889567
b2707	175	38.02472202
b2708	269	46.83215187
b2709	244	27.08607978
b2710	49	5.722720664
b2711	21	3.114405804
b2712	204	15.22782705
b2713	18	5.733337957
b2714	138	22.95603566
b2715	96	11.07344286
b2716	149	17.58491866
b2717	284	101.4066399
b2718	19	7.774648065
b2719	36	7.88333969
b2720	3	0.929159743
b2721	17	1.671944168
b2722	8	1.45608583
b2723	20	1.841028061
b2724	3	0.824401536
b2725	1	0.364021458
b2726	4	1.916557418
b2727	558	107.4951611
b2728	20	12.32072626
b2729	542	81.24102412
b2730	406	67.53732229
b2731	436	35.26963456
b2732	104	49.40820055
b2733	874	57.37216874
b2734	4	1.023914237
b2735	364	79.70932354
b2736	26	4.81036936
b2737	39	5.620341579
b2738	26	6.842919794
b2739	25	5.411129775
b2740	39	4.80508324
b2741	12400	2100.106874
b2742	3983	587.5900255
b2743	426	114.2644196
b2744	279	61.57695254
b2745	420	67.27116536
b2746	78	27.32891093
b2747	100	23.65371496
b2748	202	108.8844183
b2749	135	70.07413058
b2750	235	65.21750767
b2751	1797	211.6356515
b2752	1073	198.5202432
b2753	100	16.20211112
b2754	21	12.39205678
b2755	19	3.480806486
b2756	6	1.681779134
b2757	5	1.245762321
b2758	7	1.078063547
b2759	4	1.392777751
b2760	3	0.334349728
b2761	152	9.584942946
b2762	1493	341.618537
b2763	4905	481.5602249
b2764	5569	520.3237776
b2765	33	15.16358236
b2766	241	31.86389711
b2767	4	2.577439286
b2768	43	12.5549484
b2769	39	7.617814893
b2770	15	3.234190642
b2771	18	2.26248314
b2774	2	0.427933622
b2775	4	0.526378446
b2776	29	3.297606145
b2777	502	125.6329055
b2778	2	0.385287316
b2779	19265	2494.185913
b2780	5345	548.785682
b2781	512	108.7210753
b2782	55	27.52912273
b2783	26	17.56074598
b2784	1554	116.9344418
b2785	861	111.2144266
b2786	304	18.54410072
b2787	89	11.16169597
b2788	43	5.392729512
b2789	41	5.096300406
b2790	583	217.88383
b2791	106	22.76738036
b2792	14	7.134820568
b2793	150	46.20272346
b2794	424	83.98991199
b2795	5724	705.2383709
b2796	1307	170.3942115
b2797	776	95.39916725
b2798	217	48.27328996
b2799	438	64.10959623
b2800	40	10.38135268
b2801	44	5.61870022
b2802	271	25.66228296
b2803	63	7.466672688
b2804	76	30.21636269
b2805	705	161.9746297
b2806	267	40.78428962
b2807	55	23.35804353
b2808	134	24.54884575
b2809	686	506.008985
b2810	954	133.0362599
b2811	409	154.9206454
b2812	191	39.80419016
b2813	414	63.4113444
b2814	38	82.99689233
b2815	0	0
b2816	0	0
b2817	261	35.003537
b2818	128	16.16124093
b2819	934	85.97601046
b2820	1683	79.88806894
b2821	869	50.58726436
b2822	1241	61.94977457
b2823	52	26.99151696
b2824	55	22.67104225
b2825	108	32.20428129
b2826	91	32.49297265
b2827	421	89.06025351
b2828	280	53.75549743
b2829	2311	172.9680275
b2830	2065	654.0252188
b2831	200	48.74722127
b2832	168	39.57127374
b2833	607	466.1369563
b2834	1099	177.5480565
b2835	380	53.52395904
b2836	602	46.87180734
b2837	825	134.4445529
b2838	99	13.18259179
b2839	66	11.85869902
b2840	153	37.13018867
b2841	119	14.10371508
b2842	29	6.40047177
b2843	14	2.813011694
b2844	542	77.11711426
b2845	135	18.45855147
b2846	4	1.06273563
b2847	38	7.889828036
b2848	3	1.044583313
b2849	0	0
b2850	0	0
b2851	0	0
b2852	0	0
b2853	0	0
b2854	0	0
b2856	1	0.265683907
b2858	0	0
b2859	1	0.42149853
b2860	0	0
b2861	0	0
b2863	18	2.662447178
b2864	0	0
b2865	287	63.84531897
b2866	143	10.64605649
b2867	23	4.400559736
b2868	28	9.810378281
b2869	3571	337.5847829
b2870	36	5.083463377
b2871	28	3.933986278
b2872	39	5.41166553
b2873	10	1.213404859
b2874	109	19.64779481
b2875	412	42.61334583
b2876	328	71.54650531
b2877	493	143.1981197
b2878	194	10.52807848
b2879	33	4.175975276
b2880	11	2.371739804
b2881	137	8.025208685
b2882	14	1.680578721
b2883	36	4.586670365
b2886	27	9.285897059
b2887	20	1.751853265
b2888	2	0.232129625
b2889	287	87.91814416
b2890	2369	262.4594709
b2891	1553	237.6526838
b2892	987	95.72756662
b2893	417	98.6359914
b2894	599	112.3060982
b2895	679	218.7601594
b2896	533	219.7030094
b2897	766	482.4879463
b2898	3246	556.4786003
b2899	7159	1824.22073
b2900	149	80.31573428
b2901	1255	146.5717231
b2902	236	53.34675748
b2903	11144	652.1136628
b2904	2015	868.9192192
b2905	3664	562.7432646
b2906	948	132.5292285
b2907	1898	270.7393381
b2908	3638	461.4111983
b2909	1366	396.772072
b2910	1205	614.1041989
b2911	3679	3381.019363
b2912	424	129.8860388
b2913	578	78.83765932
b2914	1508	384.2610506
b2915	14	7.334862267
b2916	631	118.7027554
b2917	25	1.960115541
b2918	18	3.039359881
b2919	12	2.567601731
b2920	25	2.842763918
b2921	28	5.249700753
b2922	1250	283.7009335
b2923	15	3.966460222
b2924	931	181.8509145
b2925	11677	1818.345828
b2926	6448	931.6247299
b2927	1095	180.5439364
b2928	151	35.56703771
b2929	163	53.75098016
b2930	4	0.696388875
b2933	7	0.84754888
b2934	1	0.378779084
b2935	3484	294.1424951
b2936	3273	725.2257056
b2937	2075	378.902465
b2938	2651	225.5132263
b2939	44	56.05930447
b2940	2	1.557202902
b2942	6538	951.9889158
b2943	62	7.474573929
b2944	11	3.714773187
b2945	12	2.850473108
b2946	256	58.81631944
b2947	931	164.6410488
b2948	686	204.5568237
b2949	275	110.9086959
b2950	27	4.62874991
b2951	182	43.41614218
b2952	266	78.89828036
b2953	14	8.091033634
b2954	114	32.27656924
b2955	283	41.85958618
b2956	11	1.835274849
b2957	477	76.61973705
b2958	232	54.19066098
b2959	598	307.5547162
b2960	346	80.8188306
b2961	381	60.85069801
b2962	98	59.71534606
b2963	85	13.23622467
b2964	542	72.51585446
b2965	264	20.78603424
b2966	473	112.3561484
b2967	0	0
b2968	21	6.576789909
b2969	6	1.047837467
b2970	0	0
b2971	0	0
b2972	12	2.491524643
b2975	67	6.695139749
b2976	1682	130.2372239
b2977	190	78.89828036
b2979	1180	132.2999585
b2980	448	98.48850353
b2981	13	1.985751929
b2982	0	0
b2983	5	0.787349782
b2984	2	0.443156557
b2985	4	0.942173184
b2986	0	0
b2987	11	1.233304698
b2988	1454	131.4681108
b2989	1505	291.9351323
b2990	28	18.91157259
b2991	14	6.884475987
b2992	50	17.19610566
b2993	98	33.29582932
b2994	297	29.31269969
b2995	120	17.11734487
b2996	222	37.82725104
b2997	664	99.79457953
b2998	2	1.167902176
b3001	2185	352.9959085
b3002	173	58.77733135
b3003	641	121.8102175
b3005	630	248.7138156
b3006	971	222.1778965
b3008	738	104.4741583
b3009	1994	508.1011505
b3010	32	5.623503896
b3011	418	60.39378677
b3012	1576	320.106753
b3013	27	4.898385827
b3014	10	6.518523775
b3017	1044	124.2588405
b3018	296	67.45347204
b3019	1465	109.0662431
b3020	300	31.37647638
b3021	165	70.07413058
b3022	102	57.75807127
b3023	156	54.31833228
b3024	6229	2665.598531
b3025	87	22.16890677
b3026	119	14.82457163
b3027	4	2.020155116
b3028	193	55.77033898
b3029	1823	973.2963051
b3030	1115	99.05883436
b3031	538	155.463432
b3032	3067	622.9488652
b3033	72	28.62602781
b3034	187	49.91947588
b3035	3330	377.8896435
b3037	3507	877.6784855
b3038	2700	391.1114265
b3039	123	26.21784962
b3040	1202	261.1755193
b3041	3079	791.7733874
b3042	422	243.886871
b3043	0	0
b3044	0	0
b3045	0	0
b3046	6	0.408694808
b3047	0	0
b3048	6	0.947481202
b3049	1347	1127.043032
b3050	59	15.74999506
b3051	104	10.52376835
b3052	779	91.36024724
b3053	1565	92.64288436
b3054	546	70.52622175
b3055	363	98.30689624
b3056	1978	268.4874194
b3057	145	29.66642025
b3058	32	14.5845345
b3059	272	74.0200525
b3060	39	7.029944933
b3061	0	0
b3062	1	0.277521309
b3063	9	1.033880615
b3064	606	100.5086938
b3065	2128	1656.863888
b3066	1133	109.1326322
b3067	5528	504.7163438
b3068	594	197.0368453
b3069	2	4.425734563
b3070	78	17.14755195
b3071	108	29.10771578
b3072	100	11.05706202
b3073	2538	309.301119
b3074	108	54.54418813
b3075	519	88.70359457
b3076	243	13.21281376
b3077	16	5.979659143
b3078	31	3.635645269
b3079	0	0
b3080	22	1.573092727
b3081	1775	147.8532919
b3082	39	15.7288696
b3083	4	2.135592551
b3084	176	26.03281685
b3085	102	34.03600628
b3086	5	1.213404859
b3087	2995	510.327103
b3088	79	13.75368029
b3089	826	111.5782783
b3090	29	8.835433856
b3091	304	34.35892854
b3092	401	47.72777302
b3093	336	43.50098453
b3094	1738	376.1817419
b3095	571	144.8410084
b3096	104	45.54818488
b3097	2034	927.0294738
b3098	813	446.8256327
b3099	1805	749.5336634
b3100	1992	1116.701345
b3101	67	28.67155267
b3102	844	143.8117112
b3103	432	198.5050781
b3104	5	2.355432961
b3105	266	49.87215715
b3106	57	13.6554716
b3107	328	334.3173066
b3110	38	4.7978684
b3113	22	9.486959217
b3114	283	20.73827865
b3115	318	44.23538169
b3116	1228	155.0469051
b3117	1268	215.4036305
b3118	1755	314.3261321
b3119	1	0.767935678
b3120	5	1.557202902
b3121	0	0
b3123	135243	60331.26138
b3124	132	19.37127798
b3125	111	21.093501
b3126	28	6.107628502
b3127	24	3.023423162
b3128	247	26.42490115
b3129	166	83.08789769
b3130	275	99.46005631
b3131	623	129.3516544
b3132	55	7.220753503
b3133	40	14.19222898
b3134	20	8.969488714
b3135	72	21.81767525
b3136	6	0.873651498
b3137	4	0.781314348
b3138	0	0
b3139	1	0.209176509
b3140	2	0.4246917
b3141	2	0.444915115
b3142	4	1.149934451
b3143	0	0
b3144	20	1.336336221
b3145	56	8.624508379
b3146	148	28.90863087
b3147	1188	98.08314242
b3148	59	25.05681033
b3149	405	115.2488239
b3150	509	148.6155519
b3151	158	25.52556226
b3152	297	78.53591239
b3153	454	147.1151689
b3154	146	55.3017463
b3155	40	22.20170474
b3156	1702	567.934144
b3157	1875	600.635405
b3158	91	15.36565273
b3159	72	13.77566526
b3160	259	43.21238053
b3161	4578	618.4084237
b3162	6431	572.2498207
b3163	9591	1822.592506
b3164	10365	816.0880489
b3165	3482	2168.872202
b3166	802	142.7287688
b3167	613	256.4504003
b3168	8610	541.717858
b3169	2963	334.8865305
b3170	702	260.6200777
b3171	31	67.70799111
b3172	520	65.06883554
b3173	22	2.275469923
b3174	1	1.933079464
b3175	1011	510.5942055
b3176	1598	200.8582254
b3177	140	27.73251811
b3178	12361	1074.339632
b3179	3535	943.6649585
b3180	535	306.0380397
b3181	428	150.9017755
b3182	301	35.30094277
b3183	1994	285.8881154
b3184	749	130.3988169
b3185	1115	726.8154009
b3186	1192	642.5258743
b3187	1902	329.0888799
b3188	37	22.30316414
b3189	962	128.4025021
b3190	120	79.14254748
b3191	269	153.8770704
b3192	1027	271.5703098
b3193	297	90.48702949
b3194	448	96.2244
b3195	629	130.5974167
b3196	304	52.27616122
b3197	564	96.1016648
b3198	494	146.5253778
b3199	429	125.2575084
b3200	528	159.1360901
b3201	736	170.4944136
b3202	3001	351.9539178
b3203	497	290.2236908
b3204	1273	435.1432597
b3205	1178	231.7117918
b3206	62	38.19425139
b3207	5414	1438.412675
b3208	156	35.98868929
b3209	631	162.2633996
b3210	2614	188.1117097
b3211	90	16.27528194
b3212	981	36.98330712
b3213	533	63.17042131
b3214	4	0.879361639
b3215	0	0
b3216	19	1.341469502
b3218	0	0
b3219	17	3.987481908
b3220	13	1.938220633
b3221	141	50.99588342
b3222	234	44.92423714
b3223	239	58.25292942
b3224	472	53.23941994
b3225	292	54.93059364
b3226	890	188.9878067
b3227	13	1.598181926
b3228	799	269.8276161
b3229	2119	557.6979632
b3230	4999	2139.240176
b3231	5429	2128.293454
b3232	343	51.13920594
b3233	2921	1231.197206
b3234	659	81.01552992
b3235	303	47.71339678
b3236	11284	2021.000612
b3237	863	308.1476417
b3238	44	28.02965223
b3239	125	77.0045391
b3240	56	4.785550381
b3241	22	3.965609962
b3242	2	1.648803073
b3243	353	63.8352725
b3244	2148	249.8244523
b3247	635	72.64828232
b3248	172	48.69798166
b3249	95	32.67260076
b3250	612	93.22906069
b3251	1842	296.7276978
b3252	458	39.68340254
b3253	784	135.2322914
b3255	1185	423.1227757
b3256	2445	304.5888876
b3257	8	5.536721429
b3258	168	19.45860155
b3259	354	67.49997885
b3260	1353	235.5535371
b3261	298	168.744169
b3262	8	1.520252324
b3263	9	8.40889567
b3264	1	0.253662011
b3265	1	0.145231359
b3266	112	6.06632087
b3267	304	230.2976832
b3268	119	19.52504556
b3269	11	1.565107485
b3270	20	3.04670133
b3271	18	3.988409013
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	294	89.08884061
b3280	152	99.08156138
b3281	599	123.0019171
b3282	439	128.848349
b3283	716	221.7594585
b3284	2034	721.6748436
b3287	2744	904.8631262
b3288	3505	621.7970321
b3289	1549	201.9438666
b3290	786	95.99697889
b3291	291	119.074873
b3292	231	91.19506571
b3293	267	121.6897097
b3294	4471	1958.133986
b3295	15590	2648.377444
b3296	9202	2492.066279
b3297	3478	1499.802007
b3298	4837	2278.645846
b3299	1468	2110.129717
b3300	24606	3106.746049
b3301	7664	2963.024203
b3302	44	41.11015661
b3303	6392	2132.92306
b3304	2466	1171.544448
b3305	7213	2271.661591
b3306	4487	1920.138161
b3307	4446	2443.526153
b3308	10022	3121.257496
b3309	2702	1442.592768
b3310	9415	4256.438319
b3311	1137	749.8756374
b3312	69	60.43893763
b3313	3212	1314.324715
b3314	8987	2153.012689
b3315	2011	1015.632985
b3316	865	521.4118104
b3317	7709	1577.230577
b3318	1086	602.7762837
b3319	4258	1181.685735
b3320	6978	1862.770603
b3321	5336	2876.273544
b3322	19	7.608048463
b3323	0	0
b3324	1	0.206100384
b3325	18	1.550026852
b3326	3	0.34044112
b3327	8	1.12399608
b3328	0	0
b3329	2	0.659521229
b3330	1	0.444915115
b3331	1	0.28601686
b3332	1	0.170912514
b3333	6	0.866896461
b3334	3	1.092064373
b3335	19	4.712950375
b3336	2575	907.8786729
b3337	135	116.4308631
b3338	274	17.10495481
b3339	237	33.63558268
b3340	40140	3191.802101
b3341	4010	1248.876727
b3342	5312	2382.296203
b3343	31	18.10248373
b3344	29	13.54766525
b3345	85	36.93830139
b3346	378	87.92704186
b3347	1888	390.5533831
b3348	127	97.52783106
b3349	3631	1033.255505
b3350	226	21.04551962
b3351	118	35.75674555
b3352	486	42.70348271
b3353	175	28.76943778
b3354	10	7.679356776
b3355	306	59.15223161
b3356	1041	432.2795255
b3357	7627	2026.371162
b3358	975	77.9712152
b3359	93	12.80961994
b3360	93	27.73146444
b3361	839	233.9987883
b3362	11	11.01164909
b3363	338	99.20442361
b3364	17	2.418802477
b3365	3659	241.8879658
b3366	247	127.0334698
b3367	65	13.54592859
b3368	437	53.48889968
b3369	5	5.005295042
b3370	9	1.13124157
b3371	39	6.411474704
b3374	46	9.842473303
b3375	192	44.11223958
b3376	56	8.672157597
b3377	22	2.835183214
b3378	6	2.850473108
b3379	11	2.104615526
b3380	13	1.781836083
b3381	21	3.034137613
b3382	43	19.92190159
b3383	233	43.25105278
b3384	1133	189.5975879
b3385	399	88.40973313
b3386	348	86.32140688
b3387	241	48.42398701
b3388	2989	390.5856901
b3389	2409	372.0299296
b3390	1529	492.6130835
b3391	30	4.072104441
b3392	2	0.830508214
b3393	1	0.381355813
b3394	7	2.180084063
b3395	97	20.91443282
b3396	415	27.33796869
b3397	374	112.1186089
b3398	942	74.16834945
b3399	250	62.84675389
b3400	173	72.37507218
b3401	716	136.9913379
b3402	238	23.20367733
b3403	8241	853.945893
b3404	557	69.23510552
b3405	860	200.8791743
b3406	128	45.12950297
b3407	509	36.86587335
b3408	707	521.499056
b3409	5500	398.3542307
b3410	155	109.9897746
b3411	45	8.609790788
b3412	257	56.05930447
b3413	308	75.72923586
b3414	1025	299.2749327
b3415	124	15.8345188
b3416	805	64.93200014
b3417	540	37.93486768
b3418	7663	476.2554879
b3421	157	21.51909731
b3422	66	6.941677476
b3423	131	29.06504836
b3424	125	25.29752007
b3425	41	21.08652737
b3426	2567	286.6618218
b3427	27	20.7342633
b3428	5521	379.2934068
b3429	3610	423.3767555
b3430	2622	340.248834
b3431	2884	245.7067387
b3432	3464	266.3778198
b3433	3460	527.07933
b3434	110	31.14405804
b3437	28	8.91852571
b3438	995	168.0090601
b3439	536	129.5163241
b3440	588	95.26841337
b3441	114	39.20712091
b3442	0	0
b3443	1	0.33975336
b3444	0	0
b3445	0	0
b3446	17	10.03166501
b3447	835	80.56715874
b3448	1585	604.4489631
b3449	592	133.8189849
b3450	560	87.93616387
b3451	93	18.48764296
b3452	49	9.280087564
b3453	260	33.20141039
b3454	14	3.297606145
b3455	10	2.189816581
b3456	34	4.474216788
b3457	23	4.172699038
b3458	28	4.242325743
b3459	187	81.89914012
b3460	46	7.007413058
b3461	4721	928.617461
b3462	803	127.523007
b3463	393	98.79509711
b3464	827	93.09446746
b3465	208	58.59464989
b3466	30	18.68643482
b3467	78	36.4385479
b3468	542	145.3786747
b3469	4979	380.7902823
b3470	108	73.83420588
b3471	101	25.50445834
b3472	2878	867.4122487
b3473	112	15.46463571
b3474	228	36.51863262
b3475	142	40.61439405
b3476	251	26.80168652
b3477	120	21.35592551
b3478	79	15.93052177
b3479	61	13.41026499
b3480	47	9.794748364
b3481	23	9.622119423
b3482	2	0.079404114
b3483	0	0
b3484	3	0.443741196
b3485	328	49.03320497
b3486	801	49.23629701
b3487	591	93.06474421
b3488	27	2.797784142
b3491	3160	504.6934533
b3492	205	28.65874667
b3493	1090	122.2092837
b3494	3603	1803.407803
b3495	3237	1251.475645
b3496	1468	167.9490999
b3497	216	48.24226998
b3498	2243	184.6417326
b3499	963	192.1178299
b3500	1999	248.4757198
b3501	237	112.5936878
b3502	530	69.09635202
b3503	169	66.71846799
b3504	1	0.137400256
b3505	1	0.16536668
b3506	10672	3165.422737
b3507	163	51.62523519
b3508	1297	336.6153606
b3509	9242	4753.211852
b3510	30975	15643.57618
b3511	6952	2040.441281
b3512	3912	1246.045449
b3513	1354	196.6432597
b3514	6043	326.3645249
b3515	327	75.43782947
b3516	1356	276.423334
b3517	193	23.16797808
b3518	23	2.766875542
b3519	634	64.62108915
b3520	39	10.87717848
b3521	47	8.782624366
b3522	849	140.8116849
b3523	76	9.661013921
b3524	890	72.62413533
b3525	3	0.656944974
b3526	155	28.02965223
b3527	339	38.08437718
b3528	1066	139.2988778
b3529	522	44.13718994
b3530	612	29.62719718
b3531	42	6.380733842
b3532	56	4.024770577
b3533	43	2.761225764
b3534	22	4.913564535
b3535	67	59.61862538
b3536	941	100.6713845
b3537	1	0.875926632
b3538	401	40.14246623
b3539	55	7.27184374
b3540	1337	223.7351942
b3541	1323	226.1172555
b3542	1021	190.1546507
b3543	1199	197.6914884
b3544	20440	2137.783924
b3545	0	0
b3546	662	65.8001056
b3547	134	18.6400665
b3548	268	64.48023003
b3549	152	45.32454404
b3550	49	18.68643482
b3551	599	43.1613411
b3552	43	10.95704587
b3553	745	128.5051749
b3554	1782	421.5092007
b3555	4381	2531.915597
b3556	27136	21425.70825
b3557	9	2.899619196
b3558	5	0.986959586
b3559	5462	443.7622043
b3560	1473	271.6294588
b3561	27	4.559039821
b3562	0	0
b3563	2	0.98349657
b3564	181	20.92110125
b3565	233	29.61863479
b3566	152	25.74324556
b3567	40	4.362591787
b3568	76	10.8134699
b3569	61	8.701316978
b3570	1043	212.6176529
b3571	101	8.36335266
b3572	497	66.65424478
b3573	161	57.12372164
b3574	161	31.89239583
b3575	27	4.545349011
b3576	1	0.359354516
b3577	0	0
b3578	2	0.263189223
b3579	4	0.681572091
b3580	17	1.909836024
b3581	11	2.790282123
b3582	11	2.148614457
b3583	30	7.249047991
b3584	31	7.035783152
b3585	181	31.22072033
b3586	14	2.070792249
b3587	15	7.786014509
b3588	14283	1560.809056
b3589	0	0
b3590	1330	121.233943
b3591	1119	135.194745
b3592	289	79.80856646
b3593	4	0.162726573
b3594	15	2.992489562
b3595	4	0.711864184
b3596	2	0.728042915
b3597	179	26.47655805
b3598	49	22.70170181
b3599	2372	208.4211132
b3600	963	140.9532903
b3601	117	33.46397256
b3602	418	193.6594154
b3603	199	20.20978549
b3604	132	28.57076521
b3605	650	91.78475542
b3606	32	11.35378318
b3607	1101	225.2601979
b3608	2163	356.6361046
b3609	1212	435.5376732
b3610	367	244.9257707
b3611	653	254.2133737
b3612	1633	177.756979
b3613	208	27.76270316
b3614	112	19.62075656
b3615	15	2.437361064
b3616	3670	601.5720684
b3617	3316	465.896375
b3618	224	43.90658811
b3619	1066	192.1518282
b3620	558	89.63063579
b3621	217	38.01521584
b3622	84	11.21186089
b3623	271	42.43595394
b3624	184	36.32011275
b3625	188	45.23240017
b3626	207	34.23090273
b3627	245	40.39567528
b3628	358	55.74786389
b3629	252	45.27866899
b3630	183	38.56711548
b3631	585	87.45251497
b3632	775	125.9303216
b3633	461	60.66511587
b3634	152	53.25633924
b3635	105	21.80084063
b3636	21	21.02223917
b3637	2224	1578.175862
b3638	594	149.3238872
b3639	421	57.98763435
b3640	197	72.65580908
b3641	163	45.91792275
b3642	35	9.168577833
b3643	190	44.62821724
b3644	1061	206.5240349
b3645	284	57.89397261
b3646	52	14.15089239
b3647	489	48.86452742
b3648	1260	339.5900174
b3649	522	318.0756188
b3650	1183	94.33592771
b3651	120	29.24833276
b3652	318	25.68711646
b3653	748	104.3093526
