Gene_id	MMC_3_readcount	MMC_3_fpkm
b2408	50	10.30554175
b2409	83	14.11759166
b2410	845	133.3685651
b2411	514	40.20081421
b2412	1493	238.5090777
b2413	621	128.4987452
b2414	1355	219.8038465
b2415	2417	1477.131646
b2416	6874	627.2317698
b2417	6560	2028.130617
b2418	135	24.98368133
b2419	69	29.01216114
b2420	116	24.88472857
b2421	305	52.73115196
b2422	148	21.25306807
b2423	93	16.73944676
b2424	67	12.66691948
b2425	124	19.22485134
b2426	2876	572.5665311
b2427	83	15.25292246
b2428	99	17.40223422
b2429	98	10.84359951
b2430	50	6.041179648
b2431	2718	476.1778622
b2432	338	92.52444204
b2433	27	9.460487329
b2434	95	35.16221816
b2435	1081	195.915456
b2436	596	104.415749
b2437	109	16.32151185
b2438	96	30.21313319
b2439	61	14.57297291
b2440	152	26.98937826
b2441	158	18.29120164
b2442	401	52.29742789
b2443	74	18.1743526
b2444	24	15.38290623
b2445	30	12.81908852
b2446	7	2.646818997
b2447	36	9.556047807
b2448	34	14.18238841
b2449	43	17.2519489
b2450	235	45.74515478
b2451	95	10.66887816
b2452	94	12.07940517
b2453	99	13.13956573
b2454	56	10.54932876
b2455	126	14.15030156
b2456	16	8.759710489
b2457	123	65.96598307
b2458	86	13.33336464
b2459	54	10.59009776
b2460	48	10.78118214
b2461	34	11.16863087
b2462	31	14.54737635
b2463	3646	252.1413509
b2464	985	163.3119527
b2465	2385	187.6518819
b2466	1177	177.7617111
b2467	551	150.831265
b2468	172	13.69700186
b2469	444	41.156735
b2470	304	15.39278606
b2471	54	23.84996806
b2472	253	35.36500139
b2473	495	111.6581122
b2474	527	41.21756632
b2475	684	124.8258745
b2476	1296	286.1996167
b2477	2876	438.1378673
b2478	3819	685.0512155
b2479	545	149.9699126
b2480	574	192.1556874
b2481	17	4.337332378
b2482	86	6.716211906
b2483	23	3.825443188
b2484	79	8.650214108
b2485	18	4.35967158
b2486	74	7.380097642
b2487	67	6.333459742
b2488	16	4.620506632
b2489	22	4.570283734
b2490	17	6.474568623
b2491	91	7.127871725
b2492	48	8.914475692
b2493	630	93.53589167
b2494	1057	113.8403359
b2495	436	190.9616887
b2496	954	214.2759951
b2497	437	53.41386257
b2498	2105	529.3547535
b2499	2201	334.3373894
b2500	427	105.3632783
b2501	2019	154.0132553
b2502	1182	120.8635541
b2503	133	9.345252634
b2504	177	145.3564459
b2505	9	2.734244893
b2506	31	9.051700839
b2507	5454	544.9672359
b2508	3817	410.255398
b2509	2069	237.9497725
b2510	132	96.35681538
b2511	1301	139.2633403
b2512	2450	327.6532931
b2513	1099	279.0412124
b2514	3389	419.105772
b2515	2703	380.8712727
b2516	2443	379.8811726
b2517	1762	240.5393748
b2518	1027	374.8426114
b2519	349	23.79096468
b2520	5547	176.2640172
b2521	2929	545.8977026
b2522	601	121.9595213
b2523	1974	242.4065678
b2524	193	151.3991753
b2525	169	79.30666461
b2526	1561	132.9715534
b2527	321	98.08838606
b2528	1235	601.0134697
b2529	1091	444.5043788
b2530	5988	777.0836505
b2531	2700	870.5969934
b2532	4213	896.4694808
b2533	1495	293.1888175
b2534	32	5.901278646
b2535	2754	338.9823329
b2536	439	60.71862481
b2537	229	40.52472125
b2538	222	25.70029597
b2539	22	6.683709738
b2540	17	8.350378224
b2541	43	8.339502975
b2542	83	10.87864295
b2543	146	54.42203113
b2544	92	16.61635804
b2545	93	13.80767925
b2546	60	9.469957286
b2547	88	9.17683956
b2548	47	7.531214506
b2549	161	7.734808348
b2550	225	29.71258583
b2551	14642	1841.048052
b2552	5325	704.9691439
b2553	724	336.7449767
b2554	227	26.81061952
b2555	143	31.57912437
b2556	320	35.33328601
b2557	3232	131.0712236
b2558	198	20.05112921
b2559	287	89.78703252
b2560	392	97.18320317
b2561	187	34.72931155
b2562	100	60.41179648
b2563	76	31.45218884
b2564	472	101.6700824
b2565	184	39.79720321
b2566	934	162.5477403
b2567	842	194.9517947
b2568	1366	220.9064221
b2569	3094	271.0254425
b2570	775	254.5790861
b2571	2311	380.7590773
b2572	6442	1560.278018
b2573	5085	1391.972745
b2574	250	24.28755219
b2575	368	78.62374293
b2576	1364	161.099934
b2577	285	50.94933652
b2578	95	25.47466826
b2579	28823	11835.05322
b2580	291	66.49762832
b2581	2040	309.8810878
b2582	293	109.996936
b2583	109	24.58734189
b2584	6678	395.697948
b2585	2061	239.6517255
b2586	65	31.63228788
b2587	5610	680.9511665
b2588	0	0
b2589	1	0.054295726
b2590	1	2.074668274
b2591	1	0.10225343
b2592	5606	343.4051539
b2593	405	87.23810037
b2594	862	138.5480815
b2595	3104	663.1741795
b2597	30069	13862.93341
b2598	4	13.13956573
b2599	355	48.21236006
b2600	745	104.6949355
b2601	1004	147.8109131
b2602	52	22.40188256
b2603	184	55.90011781
b2604	205	26.34338362
b2605	173	56.47564899
b2606	5047	2286.737526
b2607	11281	2316.053766
b2608	7366	2115.541884
b2609	3238	2050.405487
b2610	8339	965.3818384
b2611	435	86.60168325
b2614	2814	746.9644036
b2615	740	132.7410054
b2616	15387	1459.772548
b2617	3484	1606.254281
b2618	85	46.05620979
b2619	373	123.2970571
b2620	1647	537.6612364
b2621	1153651	501106.5504
b2622	346	43.92550477
b2623	82	13.51027449
b2624	8	5.922057796
b2625	44	4.92034802
b2626	29	7.292773326
b2627	331	23.83121237
b2628	449	43.78230067
b2629	19	11.34780677
b2630	1048	153.8577083
b2631	195	82.65210704
b2632	41	7.48225271
b2633	17	3.260914124
b2634	10	2.246079613
b2635	0	0
b2636	0	0
b2637	21	7.07515078
b2638	7	7.213879227
b2641	132	20.48530721
b2642	230	21.2823952
b2643	8	2.748144467
b2644	5	1.632244191
b2645	2	0.991665338
b2646	7	3.344616732
b2647	258	8.880178021
b2648	18	11.82560916
b2650	62	7.114874022
b2652	4	8.298673095
b2659	313	50.46238129
b2660	238	29.5717886
b2661	523	56.91091411
b2662	874	107.5782712
b2663	227	25.54759248
b2664	164	39.00251186
b2665	3741	1310.803078
b2666	104	103.1331952
b2667	69	36.26520143
b2668	424	127.3411628
b2669	52	20.24466424
b2670	1304	456.9064991
b2671	242	110.6008664
b2672	762	364.0854214
b2673	6	3.845726556
b2674	4	1.534547823
b2675	54	3.969435243
b2676	42	6.89827201
b2677	95	12.4514588
b2678	73	10.80775548
b2679	86	13.65562119
b2681	151	20.21128447
b2682	562	120.0721291
b2683	57	26.74840167
b2684	781	231.9096235
b2685	393	52.82710316
b2686	422	43.2350623
b2687	1428	436.3558109
b2688	1339	135.598293
b2689	227	83.43164816
b2690	551	153.2254121
b2691	7	14.33407171
b2692	17	34.81131701
b2693	32	65.52718496
b2694	5	10.23862265
b2695	28	47.47197943
b2696	4059	3440.870795
b2697	4652	278.792519
b2698	586	184.4260005
b2699	62523	9282.769134
b2700	284	89.91895587
b2701	513	74.48173726
b2702	55	15.37608756
b2703	73	11.98985373
b2704	10	4.238569592
b2705	154	31.13066343
b2706	25	10.94963811
b2707	158	32.18684319
b2708	238	38.84741174
b2709	150	15.61136523
b2710	110	12.04460192
b2711	61	8.481624442
b2712	301	21.0652958
b2713	46	13.73681872
b2714	236	36.80637998
b2715	157	16.97869811
b2716	198	21.90849697
b2717	406	135.9149984
b2718	25	9.590923894
b2719	31	6.364477153
b2720	20	5.807542866
b2721	55	5.071411336
b2722	40	6.825748433
b2723	65	5.609666816
b2724	7	1.803469807
b2725	7	2.389011952
b2726	13	5.839806993
b2727	442	79.83076364
b2728	3	1.732689987
b2729	432	60.7090096
b2730	386	60.20026556
b2731	364	27.60636033
b2732	456	203.1065076
b2733	976	60.06658621
b2734	31	7.439754114
b2735	380	78.01617155
b2736	48	8.326061455
b2737	67	9.052451457
b2738	31	7.649324653
b2739	18	3.65269781
b2740	93	10.74267792
b2741	9548	1516.091524
b2742	4200	580.9071167
b2743	383	96.31490289
b2744	279	57.73132031
b2745	435	65.32241251
b2746	115	37.77625149
b2747	228	50.56237953
b2748	356	179.910977
b2749	137	66.67112984
b2750	17	4.423220148
b2751	156	17.22497693
b2752	71	12.31563257
b2753	189	28.70957137
b2754	38	21.02330517
b2755	48	8.244433402
b2756	26	6.832574182
b2757	32	7.474952951
b2758	52	7.508323277
b2759	14	4.570283734
b2760	73	7.627739949
b2761	262	15.4896118
b2762	78	16.73283473
b2763	172	15.83191108
b2764	287	25.1403691
b2765	269	115.8866617
b2766	310	38.42703186
b2767	6	3.624707789
b2768	96	26.27913147
b2769	64	11.72030951
b2770	37	7.47944511
b2771	45	5.302963749
b2774	19	3.811477083
b2775	61	7.525948449
b2776	78	8.315506104
b2777	383	89.86524422
b2778	34	6.140827972
b2779	10582	1284.460828
b2780	4405	424.027744
b2781	558	111.0890558
b2782	49	22.99424003
b2783	21	13.29787376
b2784	1479	104.3404978
b2785	916	110.9294213
b2786	497	28.42378311
b2787	159	18.69522104
b2788	68	7.995440447
b2789	104	12.11986551
b2790	520	182.2019782
b2791	303	61.01591444
b2792	48	22.93451474
b2793	259	74.7944511
b2794	673	124.9883779
b2795	2356	272.1478406
b2796	1362	166.4752421
b2797	492	56.70759948
b2798	221	46.09276234
b2799	327	44.87350387
b2800	53	12.89624044
b2801	124	14.84561413
b2802	320	28.40987186
b2803	110	12.22285185
b2804	65	24.22898646
b2805	626	134.8421008
b2806	355	50.83973663
b2807	49	19.51026427
b2808	136	23.35922797
b2809	183	126.5547647
b2810	1060	138.5864645
b2811	443	157.3196654
b2812	293	57.24747599
b2813	593	85.1558741
b2814	12	24.57269436
b2815	0	0
b2816	8	16.38179624
b2817	425	53.43842523
b2818	160	18.93991457
b2819	1082	93.37937684
b2820	1869	83.17645506
b2821	1240	67.67626796
b2822	1221	57.14482551
b2823	46	22.38592681
b2824	52	20.09580642
b2825	102	28.5156533
b2826	64	21.42502438
b2827	767	152.1214629
b2828	526	94.67687091
b2829	4283	300.5434448
b2830	2504	743.5361039
b2831	241	55.07191899
b2832	284	62.71658266
b2833	389	280.0707436
b2834	986	149.3442284
b2835	421	55.59554949
b2836	823	60.07701444
b2837	690	105.4220972
b2838	109	13.60772128
b2839	109	18.36170083
b2840	196	44.59488976
b2841	174	19.33432928
b2842	88	18.20916196
b2843	71	13.37504182
b2844	587	78.30380798
b2845	269	34.48334812
b2846	36	8.967286567
b2847	87	16.93544028
b2848	15	4.896732572
b2849	19	7.032443632
b2850	9	2.89606755
b2851	16	5.127635408
b2852	29	3.320674565
b2853	3	2.159928614
b2854	11	3.448156415
b2856	22	5.480008458
b2858	16	3.568312052
b2859	6	2.371049456
b2860	0	0
b2861	0	0
b2863	78	10.81674013
b2864	0	0
b2865	427	89.05705664
b2866	202	14.09929497
b2867	30	5.38139211
b2868	48	15.76747888
b2869	1488	131.8831286
b2870	51	6.751817153
b2871	40	5.268998791
b2872	119	15.48127052
b2873	45	5.119311325
b2874	135	22.81468005
b2875	318	30.83676682
b2876	221	45.19601599
b2877	238	64.8127802
b2878	272	13.83915539
b2879	60	7.118500623
b2880	55	11.11809408
b2881	280	15.37754819
b2882	42	4.726867331
b2883	57	6.808684062
b2886	41	13.22017657
b2887	111	9.115573728
b2888	51	5.549630248
b2889	391	112.2966164
b2890	2772	287.9278752
b2891	2485	356.5257964
b2892	1061	96.47805705
b2893	469	104.0077018
b2894	667	117.2453558
b2895	895	270.3427892
b2896	693	267.8152663
b2897	802	473.6149087
b2898	1837	295.2584985
b2899	8223	1964.484528
b2900	210	106.1272617
b2901	1282	140.3743606
b2902	185	39.20676872
b2903	5957	326.8158375
b2904	1623	656.169698
b2905	5112	736.1036716
b2906	1306	171.1747915
b2907	1797	240.3236603
b2908	3315	394.186972
b2909	1454	395.957069
b2910	1422	679.4349991
b2911	3365	2899.32057
b2912	591	169.737341
b2913	483	61.76554987
b2914	1670	398.9649959
b2915	22	10.80637182
b2916	506	89.24322499
b2917	55	4.042943303
b2918	35	5.540780731
b2919	16	3.209664912
b2920	71	7.569242735
b2921	80	14.06241149
b2922	1136	241.7254522
b2923	44	10.90831872
b2924	534	97.79133243
b2925	11459	1672.958708
b2926	7604	1030.033586
b2927	1327	205.1318086
b2928	270	59.62492014
b2929	252	77.90989565
b2930	33	5.386405829
b2933	76	8.627274262
b2934	13	4.616604177
b2935	4611	364.9791422
b2936	1873	389.0973379
b2937	1582	270.8376937
b2938	2345	187.0244713
b2939	153	182.7594143
b2940	14	10.21966224
b2942	1860	253.9178417
b2943	123	13.90250826
b2944	50	15.83080209
b2945	32	7.126544127
b2946	268	57.72792814
b2947	985	163.3119527
b2948	1154	322.6182736
b2949	492	186.0335638
b2950	71	11.41173293
b2951	431	96.39409075
b2952	456	126.8072376
b2953	41	22.21534825
b2954	245	65.03421424
b2955	517	71.6955724
b2956	54	8.446863686
b2957	985	148.3377908
b2958	362	79.27537993
b2959	548	264.2378724
b2960	310	67.88775629
b2961	580	86.84841169
b2962	67	38.27612627
b2963	185	27.00910734
b2964	289	36.25140331
b2965	688	50.7866361
b2966	594	132.2864754
b2967	18	37.34402893
b2968	56	16.44280852
b2969	42	6.876782066
b2970	15	2.785773654
b2971	19	7.289102159
b2972	51	9.927671888
b2975	149	13.95932474
b2976	1271	92.26733728
b2977	139	54.1155448
b2979	508	53.39919514
b2980	749	154.3770154
b2981	47	6.730894709
b2982	1	0.155039124
b2983	49	7.234142932
b2984	41	8.517346958
b2985	19	4.195827713
b2986	27	6.14317359
b2987	81	8.514438596
b2988	1338	113.4241223
b2989	1246	226.6006769
b2990	56	35.46099668
b2991	27	12.44800964
b2992	127	40.95030302
b2993	223	71.0332887
b2994	610	56.44461337
b2995	226	30.22434459
b2996	406	64.85913299
b2997	908	127.943439
b2998	30	16.42445717
b3001	1192	180.5459637
b3002	576	183.4761179
b3003	336	59.86297067
b3005	673	249.096556
b3006	1018	218.3849456
b3008	433	57.46900973
b3009	2126	507.9039409
b3010	56	9.226528917
b3011	279	37.79318392
b3012	666	126.8253736
b3013	55	9.35503062
b3014	11	6.722568515
b3017	904	100.8761565
b3018	319	68.15482064
b3019	2000	139.5969799
b3020	246	24.12188933
b3021	127	50.56741964
b3022	67	35.5697335
b3023	102	33.29778149
b3024	3415	1370.125709
b3025	85	20.30660159
b3026	119	13.89874064
b3027	35	16.57242525
b3028	161	43.61793986
b3029	1505	753.3351021
b3030	1861	155.0093935
b3031	492	133.2920895
b3032	2236	425.7981012
b3033	132	49.2034802
b3034	350	87.59710489
b3035	4454	473.8755124
b3037	4968	1165.667189
b3038	4282	581.5361289
b3039	133	26.57889342
b3040	762	155.2302184
b3041	2185	526.7880941
b3042	637	345.1506545
b3043	21	5.9984974
b3044	0	0
b3045	0	0
b3046	63	4.023293518
b3047	22	4.625127138
b3048	51	7.55062369
b3049	1039	815.0453014
b3050	637	159.4267309
b3051	1378	130.7315638
b3052	771	84.77493875
b3053	848	47.06378772
b3054	401	48.56189732
b3055	1059	268.8850263
b3056	1334	169.7644619
b3057	248	47.57098251
b3058	69	29.4839036
b3059	425	108.4333095
b3060	93	15.71677959
b3061	23	3.976447525
b3062	21	5.46397783
b3063	65	7.000588301
b3064	765	118.9558318
b3065	8134	5937.62376
b3066	2084	188.1983161
b3067	4900	419.4389062
b3068	432	134.3501159
b3069	4	8.298673095
b3070	73	15.04609096
b3071	88	22.23618817
b3072	258	26.74562493
b3073	753	86.03559129
b3074	72	34.09184623
b3075	743	119.0572846
b3076	212	10.80732468
b3077	23	8.05893365
b3078	49	5.387771724
b3079	32	4.711104801
b3080	98	6.569782867
b3081	963	75.20595425
b3082	39	14.74656298
b3083	10	5.005548851
b3084	758	105.1165259
b3085	117	36.60307597
b3086	29	6.598223486
b3087	1715	273.9739238
b3088	334	54.51695597
b3089	595	75.35461795
b3090	76	21.70884773
b3091	371	39.31273296
b3092	403	44.97023347
b3093	438	53.16517128
b3094	2214	449.2818307
b3095	1429	339.8450576
b3096	408	167.5294631
b3097	1599	683.2574182
b3098	513	264.3371459
b3099	1203	468.3525208
b3100	1135	596.5362843
b3101	72	28.88698421
b3102	465	74.28447497
b3103	195	84.00705961
b3104	21	9.274987577
b3105	414	72.77297945
b3106	41	9.208926412
b3107	292	279.036596
b3110	103	12.19257001
b3113	134	54.17544026
b3114	730	50.15363653
b3115	268	34.95189694
b3116	515	60.96285003
b3117	368	58.61042655
b3118	442	74.21965565
b3119	8	5.759809637
b3120	20	5.839806993
b3121	31	4.114409472
b3123	176746	73921.45417
b3124	148	20.36288721
b3125	149	26.54637687
b3126	59	12.06590472
b3127	93	10.98408641
b3128	257	25.77762133
b3129	118	55.37388417
b3130	218	73.92065368
b3131	588	114.4602171
b3132	51	6.277450608
b3133	29	9.64676978
b3134	23	9.67072038
b3135	55	15.62542952
b3136	19	2.593784405
b3137	32	5.860154753
b3138	5	1.652775564
b3139	12	2.353355057
b3140	23	4.578939574
b3141	43	8.968275025
b3142	23	6.199179731
b3143	20	4.530884736
b3144	95	5.951173992
b3145	78	11.26248492
b3146	312	57.13650884
b3147	1042	80.65642118
b3148	52	20.70477025
b3149	364	97.11272949
b3150	441	120.7197602
b3151	270	40.89547837
b3152	282	69.91240636
b3153	151	45.8745532
b3154	314	111.508747
b3155	80	41.63030728
b3156	1415	442.6782265
b3157	1754	526.7839611
b3158	96	15.19757001
b3159	82	14.70913843
b3160	251	39.2622738
b3161	1906	241.3880703
b3162	11173	932.1166219
b3163	16891	3009.361421
b3164	12610	930.8422691
b3165	7300	4263.059105
b3166	992	165.5168153
b3167	564	221.2153753
b3168	8068	475.914776
b3169	4155	440.2814163
b3170	1299	452.1402884
b3171	122	249.8223927
b3172	417	48.92141885
b3173	64	6.206141749
b3174	8	14.49883115
b3175	3083	1459.793916
b3176	1825	215.0646409
b3177	219	40.67229535
b3178	10508	856.2515146
b3179	3730	933.5348607
b3180	1144	613.5372735
b3181	896	296.1773811
b3182	347	38.15422017
b3183	1560	209.6953713
b3184	892	145.5961818
b3185	2744	1676.975273
b3186	3908	1974.977803
b3187	2194	355.9037928
b3188	129	72.90339698
b3189	1276	159.6770084
b3190	268	165.7131114
b3191	237	127.1051869
b3192	741	183.7060039
b3193	278	79.40867987
b3194	448	90.21494941
b3195	787	153.1976034
b3196	453	73.03341445
b3197	815	130.1975206
b3198	528	146.829433
b3199	440	120.4460192
b3200	480	135.6342269
b3201	649	140.9517051
b3202	1903	209.243461
b3203	739	404.5891282
b3204	890	285.2247196
b3205	857	158.0436187
b3206	63	36.38648973
b3207	3285	818.2648993
b3208	203	43.90669702
b3209	428	103.1877823
b3210	1729	116.6537055
b3211	116	19.66696291
b3212	538	19.0156997
b3213	247	27.44585824
b3214	23	4.740549206
b3215	13	3.036699636
b3216	98	6.48704001
b3218	0	0
b3219	31	6.817180548
b3220	74	10.34391345
b3221	111	37.63849797
b3222	193	34.73885187
b3223	147	33.59158544
b3224	410	43.35792315
b3225	353	62.25861348
b3226	709	141.1507895
b3227	98	11.29541616
b3228	1493	472.7077504
b3229	3542	873.9970297
b3230	7409	2972.550917
b3231	9762	3587.928411
b3232	547	76.46108996
b3233	2604	1029.035464
b3234	510	58.78226776
b3235	588	86.80971519
b3236	12858	2159.086725
b3237	593	198.5162415
b3238	177	105.7137789
b3239	103	59.48902288
b3240	149	11.93777619
b3241	55	9.294869651
b3242	4	3.091662526
b3243	454	76.97242378
b3244	1831	199.6559739
b3247	556	59.63753917
b3248	214	56.8053953
b3249	144	46.43183965
b3250	1172	167.3866417
b3251	4342	655.7700508
b3252	844	68.56131981
b3253	502	81.18230152
b3255	1463	489.7626667
b3256	2533	295.8446223
b3257	20	12.97734887
b3258	192	20.84955885
b3259	353	63.10566944
b3260	4643	757.8509777
b3261	753	399.7613332
b3262	43	7.661034937
b3263	125	109.4963811
b3264	21	4.99422408
b3265	25	3.404032574
b3266	228	11.57805213
b3267	235	166.9079972
b3268	102	15.69056435
b3269	29	3.868501587
b3270	44	6.284140134
b3271	46	9.556047807
b3272	1	1.313956573
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	362	102.8437361
b3280	116	70.89254071
b3281	346	66.61230394
b3282	250	68.79353788
b3283	487	141.4136688
b3284	1228	408.4908031
b3287	2167	669.9632693
b3288	2757	458.5542118
b3289	1668	203.8771688
b3290	729	83.47488819
b3291	304	116.6256345
b3292	178	65.88289298
b3293	205	87.59710489
b3294	4272	1754.132026
b3295	14581	2322.278884
b3296	8786	2230.806271
b3297	3648	1474.865717
b3298	6341	2800.604582
b3299	1665	2243.833533
b3300	23605	2794.229272
b3301	7639	2768.91428
b3302	15	13.13956573
b3303	7158	2239.357417
b3304	2485	1106.841385
b3305	8484	2505.080353
b3306	5904	2368.732705
b3307	5347	2755.186587
b3308	13661	3988.880167
b3309	3879	1941.652399
b3310	16336	6924.127285
b3311	1114	688.8224107
b3312	50	41.06114292
b3313	2726	1045.794341
b3314	8033	1804.275753
b3315	2176	1030.331353
b3316	881	497.8906414
b3317	10038	1925.473881
b3318	1532	797.2203843
b3319	6218	1617.857817
b3320	12542	3138.979685
b3321	10803	5459.489563
b3322	23	8.634571768
b3323	72	7.722846799
b3324	21	4.057807065
b3325	83	6.700976688
b3326	29	3.0854041
b3327	29	3.820024123
b3328	12	4.319857228
b3329	20	6.183325051
b3330	4	1.668516284
b3331	8	2.145235222
b3332	17	2.724056311
b3333	26	3.521945455
b3334	14	4.778023903
b3335	65	15.11631456
b3336	1623	536.4909481
b3337	79	63.87850418
b3338	353	20.66043075
b3339	168	22.35389411
b3340	35770	2666.679525
b3341	6403	1869.614209
b3342	8420	3540.324591
b3343	111	60.77049152
b3344	87	38.10474063
b3345	137	55.8176901
b3346	768	167.4885723
b3347	3448	668.7117735
b3348	199	143.2752647
b3349	7188	1917.709614
b3350	330	28.81100792
b3351	224	63.63811296
b3352	704	57.99532462
b3353	206	31.75073949
b3354	12	8.639714455
b3355	391	70.86303727
b3356	1317	512.735054
b3357	8702	2167.592436
b3358	1084	81.27411844
b3359	155	20.01604608
b3360	138	38.58000152
b3361	516	134.9256899
b3362	7	6.569782867
b3363	899	247.3815622
b3364	125	16.6745758
b3365	318	19.7093486
b3366	35	16.87650645
b3367	34	6.643051821
b3368	499	57.26326027
b3369	14	13.13956573
b3370	40	4.713745555
b3371	95	14.64233132
b3374	79	15.8477205
b3375	205	44.15755698
b3376	101	14.66404574
b3377	91	10.99494696
b3378	8	3.563272064
b3379	35	6.278290794
b3380	47	6.039702587
b3381	32	4.334702098
b3382	14	6.081121332
b3383	108	18.79567019
b3384	960	150.6147236
b3385	265	55.05114497
b3386	320	74.41877938
b3387	278	52.36988207
b3388	2503	306.6511238
b3389	2582	373.8441733
b3390	2125	641.8753376
b3391	90	11.45337449
b3392	4	1.557281865
b3393	13	4.648009647
b3394	21	6.131797343
b3395	78	15.76747888
b3396	1029	63.55164813
b3397	955	268.4125193
b3398	1047	77.28722092
b3399	371	87.43998004
b3400	273	107.0776551
b3401	870	156.0603712
b3402	338	30.89511804
b3403	8919	866.4827119
b3404	686	79.9444975
b3405	1005	220.087726
b3406	173	57.18603452
b3407	535	36.32903187
b3408	335	231.6712906
b3409	3196	217.023525
b3410	106	70.52121356
b3411	74	13.27410054
b3412	334	68.30529113
b3413	250	57.62967427
b3414	1779	486.985155
b3415	152	18.19784958
b3416	484	36.60172556
b3417	395	26.01568153
b3418	3825	222.8773345
b3421	121	15.54902155
b3422	106	10.45248756
b3423	207	43.05894628
b3424	288	54.64541417
b3425	130	62.68416681
b3426	436	45.64821243
b3427	71	51.11831053
b3428	2608	167.9803306
b3429	1709	187.9122832
b3430	1007	122.5142842
b3431	1253	100.0843518
b3432	1940	139.8669823
b3433	2426	346.4846356
b3434	248	65.83055156
b3437	32	9.556047807
b3438	1307	206.9085833
b3439	449	101.7183623
b3440	599	90.98959393
b3441	108	34.82387974
b3442	27	3.610873026
b3443	9	2.866814342
b3444	0	0
b3445	0	0
b3446	27	14.93761157
b3447	362	32.74714489
b3448	773	276.3778044
b3449	236	50.01512118
b3450	213	31.35829133
b3451	26	4.845797292
b3452	39	6.924906265
b3453	241	28.8531694
b3454	35	7.729156314
b3455	12	2.463668575
b3456	94	11.59736318
b3457	25	4.252286645
b3458	40	5.681974372
b3459	340	139.6078859
b3460	92	13.13956573
b3461	8366	1542.815536
b3462	535	79.65629085
b3463	374	88.14704188
b3464	1195	126.1187233
b3465	175	46.21957796
b3466	40	23.35922797
b3467	101	44.23653797
b3468	359	90.27950428
b3469	561	40.2253554
b3470	249	159.5976521
b3471	176	41.66781206
b3472	4850	1370.470835
b3473	234	30.29220081
b3474	156	23.42596862
b3475	202	54.16718935
b3476	227	22.72519178
b3477	92	15.35034981
b3478	65	12.28880249
b3479	61	12.57276094
b3480	63	12.30918426
b3481	49	19.2190663
b3482	22	0.818896448
b3483	17	6.980394296
b3484	4	0.554704622
b3485	161	22.56501422
b3486	503	28.98772616
b3487	676	99.80164535
b3488	73	7.091965239
b3491	269	40.27969439
b3492	296	38.79612426
b3493	2366	248.7057002
b3494	1101	516.6664955
b3495	3116	1129.458947
b3496	1032	110.6941375
b3497	163	34.13146159
b3498	1509	116.4617016
b3499	872	163.0989512
b3500	1680	195.7824429
b3501	205	91.30884663
b3502	473	57.81408923
b3503	214	79.20752302
b3504	42	5.41040942
b3505	4	0.620156495
b3506	5019	1395.713871
b3507	73	21.67657172
b3508	405	98.54674301
b3509	2488	1199.678515
b3510	7509	3555.495463
b3511	1275	350.8470432
b3512	2573	768.365969
b3513	490	66.71903844
b3514	1230	62.28002256
b3515	249	53.85599782
b3516	1983	378.992856
b3517	25	2.813611506
b3518	96	10.82745331
b3519	372	35.54849784
b3520	87	22.74909888
b3521	46	8.05893365
b3522	299	46.49384798
b3523	105	12.51387213
b3524	401	30.67811272
b3525	29	5.953865723
b3526	217	36.79078406
b3527	1078	113.5427003
b3528	1746	213.9084547
b3529	536	42.49054138
b3530	405	18.3817759
b3531	68	9.685533549
b3532	116	7.816357052
b3533	122	7.344911888
b3534	67	14.02949648
b3535	46	38.37587453
b3536	731	73.32078284
b3537	0	0
b3538	256	24.02663449
b3539	214	26.5270478
b3540	377	59.1476571
b3541	359	57.52565974
b3542	410	71.59098938
b3543	503	77.75531252
b3544	9391	920.8482225
b3545	5	10.23862265
b3546	1457	135.7755126
b3547	134	17.47594847
b3548	250	56.39298598
b3549	189	52.83782817
b3550	66	23.59758744
b3551	634	42.8302554
b3552	172	41.09100557
b3553	916	148.1334426
b3554	2372	526.026159
b3555	3619	1960.910862
b3556	26702	19766.34841
b3557	22	6.645297613
b3558	26	4.811671959
b3559	4287	326.5467728
b3560	1616	279.3886609
b3561	96	15.19757001
b3562	12	4.319857228
b3563	17	7.837635701
b3564	179	19.39779189
b3565	162	19.307117
b3566	123	19.53071402
b3567	65	6.646472939
b3568	74	9.871348876
b3569	108	14.4434921
b3570	1231	235.269897
b3571	174	13.50832755
b3572	542	68.14970936
b3573	109	36.25854848
b3574	289	53.6725724
b3575	49	7.73379845
b3576	16	5.39059107
b3577	3	0.997941701
b3578	54	6.66231502
b3579	23	3.674285859
b3580	86	9.0581375
b3581	21	4.99422408
b3582	21	3.845726556
b3583	26	5.890150157
b3584	40	8.511459585
b3585	563	91.04708318
b3586	49	6.79513162
b3587	9	4.379855245
b3588	5239	536.7499796
b3589	33	4.516725721
b3590	1614	137.9333925
b3591	1222	138.4185287
b3592	327	84.66281764
b3593	14	0.533973644
b3594	38	7.107523102
b3595	28	4.671845594
b3596	9	3.071586795
b3597	82	11.37144475
b3598	28	12.16224266
b3599	701	57.74818545
b3600	453	62.16421178
b3601	106	28.42436669
b3602	558	242.3761216
b3603	231	21.99449047
b3604	46	9.334672182
b3605	439	58.11858295
b3606	115	38.25443188
b3607	1166	223.6603452
b3608	1470	227.2371956
b3609	1149	387.1118212
b3610	325	203.3504221
