Gene_id	PME_1_readcount	PME_1_fpkm
b0001	45	106.0849207
b0002	1323	83.57579382
b0003	666	111.0651131
b0004	886	107.1125239
b0005	228	119.4437626
b0006	230	46.05660222
b0007	390	42.40431492
b0008	8292	1352.371459
b0009	505	133.6285113
b0010	198	54.33344088
b0011	24	5.229956876
b0013	0	0
b0014	19572	1588.540063
b0015	2731	375.7025763
b0016	1	0.139794445
b0018	2	1.481821115
b0019	3969	529.170129
b0020	757	130.002816
b0021	1	0.308712732
b0022	1	0.563736294
b0023	3195	1883.007343
b0024	62	44.04865506
b0025	1121	185.1568517
b0026	3568	197.0711617
b0027	663	208.3979332
b0028	547	189.1297683
b0029	885	144.7930884
b0030	141	23.97635148
b0031	527	99.75251994
b0032	29	3.927019404
b0033	132	6.374314293
b0034	40	15.71628455
b0035	17	4.475551083
b0036	12	2.375438428
b0037	24	2.402953159
b0038	49	6.259416778
b0039	128	17.42403831
b0040	4	0.410801893
b0041	6	1.210826592
b0042	4	0.660684574
b0043	10	1.208944966
b0044	0	0
b0045	6	0.700861338
b0046	75	21.9761606
b0047	405	33.82417762
b0048	715	231.7660837
b0049	995	183.6456239
b0050	345	142.0078568
b0051	1513	286.3862669
b0052	960	150.8763317
b0053	4576	553.2132162
b0054	7940	524.5835514
b0055	422	80.46506569
b0058	376	88.63984487
b0059	1451	77.66180116
b0060	1294	85.60163048
b0061	35	7.824270973
b0062	164	16.9773517
b0063	69	6.311460304
b0064	379	67.08654297
b0065	426	86.64295225
b0066	76	16.91692775
b0067	93	8.981988322
b0068	245	38.73968311
b0069	271	25.46208927
b0070	147	19.39941383
b0071	140	35.94516566
b0072	137	15.21484421
b0073	128	18.23779834
b0074	76	7.52222169
b0075	0	0
b0076	44	7.244458784
b0077	105	9.470769734
b0078	23	7.273573155
b0080	1459	225.8781947
b0081	824	279.3184376
b0082	997	164.6756299
b0083	133	56.53997779
b0084	811	71.41170178
b0085	1614	168.7662798
b0086	1458	166.9256766
b0087	1303	187.1979278
b0088	1902	224.7034889
b0089	1224	152.9667869
b0090	1334	194.3433367
b0091	2191	230.9623012
b0092	1407	237.6947257
b0093	1133	212.135799
b0094	2022	249.0937774
b0095	6504	878.4420797
b0096	18778	3182.670887
b0097	1175	356.3736453
b0098	4480	257.593737
b0099	99	39.49623202
b0101	122	95.86933577
b0102	271	56.67368256
b0103	225	56.37362937
b0104	468	69.74778696
b0106	41	5.302776309
b0107	96	10.77688084
b0108	7	2.469701858
b0109	771	134.1843718
b0110	252	71.03077301
b0111	443	80.61626802
b0112	379	42.91781024
b0113	549	111.6595793
b0114	5568	325.1996609
b0115	5314	436.7732316
b0116	5189	566.5704037
b0117	49	4.112173482
b0118	17173	1028.47112
b0119	1155	495.0629634
b0120	613	119.9715925
b0121	817	146.6182518
b0122	398	177.946277
b0123	1157	116.0664334
b0124	2443	158.9750495
b0125	1013	293.508199
b0126	717	168.2638049
b0127	619	103.8953219
b0128	442	89.19755894
b0129	204	71.97416844
b0130	234	29.60028032
b0131	822	335.684988
b0132	70	12.06133466
b0133	860	157.0521675
b0134	782	153.0469582
b0135	4	0.502312242
b0136	1	0.260621804
b0137	2	0.513502367
b0138	5	1.364835237
b0139	5	0.299444221
b0140	0	0
b0141	1	0.265967892
b0142	27	8.75200596
b0143	1161	129.2141652
b0144	196	32.89738786
b0145	6142	2095.704507
b0146	3090	681.9529939
b0147	37	10.84157256
b0148	684	43.79604628
b0149	1237	75.92360375
b0150	545	37.78841947
b0151	149	29.05149291
b0152	76	13.27152918
b0153	155	12.16169372
b0154	1501	182.3125814
b0155	2255	246.7357204
b0156	1167	526.3042038
b0157	80	19.94759193
b0158	155	30.1081631
b0159	859	191.2058018
b0160	319	32.69670503
b0161	1552	169.4579431
b0162	122	16.39216622
b0163	1767	710.4126112
b0164	46	8.803439096
b0166	1441	271.7659925
b0167	537	31.25794372
b0168	1432	280.2599029
b0169	7895	1692.000907
b0170	4797	876.0223806
b0171	837	179.3799569
b0172	4860	1355.14931
b0173	1690	219.6734811
b0174	1827	373.0513826
b0175	901	163.3889121
b0176	1585	182.2705684
b0177	6141	392.7191385
b0178	3056	978.3678176
b0179	3204	485.8813445
b0180	1068	364.4110084
b0181	1554	306.4496214
b0182	767	103.8628925
b0183	239	62.28861119
b0184	2020	90.23665187
b0185	1515	245.5423894
b0186	2116	153.7026215
b0187	371	148.0111321
b0188	585	70.06994764
b0189	236	143.998146
b0190	227	64.68719098
b0191	128	47.08197585
b0192	1056	231.089065
b0193	43	8.109602829
b0194	3615	327.2031703
b0195	139	30.54686324
b0196	251	96.42813699
b0197	1270	242.1578991
b0198	259	61.61792847
b0199	227	34.22403709
b0200	14	3.78173097
b0201	0	0
b0202	0	0
b0203	0	0
b0204	0	0
b0205	0	0
b0206	0	0
b0207	24	4.644513942
b0208	236	40.13063085
b0209	1525	296.2254757
b0210	185	46.12880634
b0211	3338	382.165918
b0212	259	53.30439844
b0213	329	70.80153584
b0214	384	127.6645884
b0215	596	126.6835592
b0216	8	16.16532125
b0217	7	1.385672417
b0218	0	0
b0219	793	160.0309146
b0220	2693	883.9813239
b0221	3308	210.5095076
b0222	1119	300.7021967
b0223	307	62.19596828
b0224	1514	317.901623
b0225	146	81.42049352
b0226	309	184.2056938
b0227	87	18.04858118
b0228	104	32.49294493
b0229	88	7.993010567
b0230	36	7.409105574
b0231	486	71.60732149
b0232	72	38.10397153
b0233	43	16.76797577
b0234	52	17.86036046
b0235	1	0.751648392
b0236	5	1.552806558
b0237	3622	386.5235859
b0238	447	151.5234728
b0239	864	107.9765555
b0240	1722	666.4877507
b0241	6	0.884041006
b0242	601	84.70137813
b0243	848	105.2163892
b0244	10	20.47252856
b0245	0	0
b0246	0	0
b0247	1	0.326187038
b0248	0	0
b0249	1	0.648296738
b0250	324	107.7169964
b0251	4	1.401722676
b0252	16	3.028539505
b0253	215	38.71772184
b0254	49	8.527930242
b0256	0	0
b0258	199	27.94463195
b0259	0	0
b0260	186	20.61251166
b0261	515	85.88368359
b0262	31	4.606807764
b0263	0	0
b0264	0	0
b0265	0	0
b0266	58	29.20482391
b0267	28	3.771908292
b0268	152	26.01745324
b0269	334	26.40623298
b0270	95	10.68775533
b0271	228	22.02035847
b0272	90	18.44955143
b0273	83	12.84982191
b0274	1	0.308712732
b0275	0	0
b0276	98	18.41538559
b0277	17	4.218581643
b0278	10	2.225911546
b0279	4	0.727912127
b0280	172	60.6841028
b0281	207	22.9888522
b0283	521	84.70535433
b0284	1633	115.5436369
b0285	452	73.4871788
b0286	463	104.4039616
b0287	138	34.91315115
b0288	2	0.942977073
b0289	78	17.06907867
b0290	91	8.612409217
b0291	78	4.804479387
b0292	4	0.930291283
b0293	29	7.673716488
b0294	0	0
b0295	13	8.871429043
b0296	4	2.357442683
b0297	0	0
b0298	0	0
b0299	0	0
b0300	43	9.781319201
b0301	5	1.309690379
b0303	3	1.969509077
b0304	404	47.40486553
b0305	9	1.637802285
b0306	12	2.593186951
b0307	92	10.02408401
b0308	41	9.165574568
b0310	1	0.232572821
b0311	322	29.98226924
b0312	439	46.37104161
b0313	170	44.98385527
b0314	558	42.68431619
b0315	42	6.000763192
b0316	78	13.00762586
b0317	3	0.937296488
b0318	54	13.8645639
b0319	3	0.540247281
b0320	25	2.512778053
b0321	33	3.618400397
b0323	17	2.781336162
b0324	276	31.0507418
b0325	1804	267.3205291
b0326	6	1.144053067
b0327	5	3.162423111
b0328	58	13.42900385
b0329	8698	4903.378283
b0330	194	19.01997234
b0331	3754	655.5436912
b0333	4111	546.6970029
b0334	9667	1035.881746
b0335	12465	1027.792539
b0336	57	7.038650296
b0337	213	25.81069255
b0338	46	7.952439983
b0339	11	2.593186951
b0340	8	2.642738294
b0341	29	3.906619303
b0342	11	2.796574163
b0343	21	2.605594544
b0344	112	5.667062215
b0345	355	51.00173782
b0346	343	63.99015282
b0347	19	1.77551539
b0348	14	2.305055068
b0349	26	4.665941919
b0350	17	3.265494679
b0351	22	3.59937621
b0352	55	8.439365817
b0353	112	14.37806626
b0354	234	67.42286073
b0355	136	25.37218887
b0356	629	88.16835634
b0357	71	40.02527685
b0358	49	9.850089969
b0360	0	0
b0361	1	0.171734235
b0363	15	1.949764625
b0364	0	0
b0365	6	0.969415683
b0366	6	1.215556383
b0367	11	2.067033077
b0368	22	4.017613586
b0369	1182	188.6244293
b0372	10	1.794593046
b0373	2	1.03727478
b0375	1	0.249344899
b0376	523	70.27133551
b0377	302	38.48365893
b0378	305	43.33819288
b0379	1205	606.7553934
b0380	407	297.3034054
b0381	884	125.6097131
b0382	457	272.4336636
b0383	311	34.17292974
b0384	1792	868.5964516
b0385	44	6.134420744
b0386	1058	203.2290218
b0387	628	212.8786151
b0388	412	122.1020599
b0389	1790	1450.563951
b0390	858	196.8986198
b0391	729	397.9859552
b0392	53	24.11208919
b0393	406	69.2653883
b0394	334	57.16993014
b0396	218	28.62353192
b0397	282	13.94239695
b0398	128	16.55500896
b0399	236	53.21670613
b0400	244	29.29340815
b0401	3333	392.8678231
b0402	747	84.58998482
b0403	246	21.08839636
b0404	415	110.9456273
b0405	551	80.04739552
b0406	988	136.2802504
b0407	456	213.0618468
b0408	1607	135.3003711
b0409	1267	202.8128313
b0410	151	67.51228097
b0411	908	159.6348306
b0412	585	168.5571518
b0413	652	225.4343856
b0414	1358	191.3884717
b0415	1125	371.6350726
b0416	873	323.4074583
b0417	560	89.09108543
b0418	903	270.7107303
b0419	4603	734.5501253
b0420	1013	84.6022023
b0421	1030	178.065504
b0422	343	219.6205245
b0423	886	95.13721071
b0424	471	123.9990918
b0425	760	129.6593476
b0426	1595	504.4064862
b0427	167	19.03570201
b0428	4647	811.484159
b0429	507	239.044688
b0430	964	243.8860703
b0431	4601	359.3750952
b0432	3688	605.2957896
b0433	363	38.26531964
b0434	574	154.2475969
b0435	10682	5226.494908
b0436	5600	670.7550543
b0437	6559	1635.453193
b0438	12108	1477.567417
b0439	6206	410.0208463
b0440	3681	2097.91674
b0441	1984	164.9000933
b0442	43	17.98500627
b0443	1552	605.2069396
b0444	285	63.71192078
b0445	84	7.683516892
b0446	327	62.12250059
b0447	373	126.43905
b0448	581	50.98617998
b0449	413	36.06014178
b0450	0	0
b0451	122	14.74912858
b0452	810	146.3750126
b0453	6810	1849.173103
b0454	386	153.9954097
b0455	1	1.364835237
b0456	61	26.81091593
b0457	902	90.48567233
b0458	285	94.14755173
b0459	446	125.7131935
b0460	769	546.3454152
b0461	1185	491.6682459
b0462	4670	230.6701535
b0463	1468	191.2964042
b0464	164	39.37802407
b0465	1652	76.43077329
b0466	50	48.02198057
b0467	161	47.44353399
b0468	174	71.62135389
b0469	502	141.4978097
b0470	2654	213.7365891
b0471	597	281.4786563
b0472	850	218.2385058
b0473	3933	326.3681369
b0474	2146	517.6724834
b0475	680	109.8671107
b0476	57	9.238228513
b0477	904	107.7811956
b0478	1990	184.6311997
b0479	215	27.39730685
b0480	1233	116.0580585
b0481	185	59.96744824
b0482	394	77.11061575
b0483	236	107.3670387
b0484	3218	199.8772601
b0485	1212	202.1184942
b0486	3289	395.7768855
b0487	1180	449.9942062
b0488	771	261.3525672
b0489	1414	239.6579313
b0490	100	22.94855709
b0491	94	18.75073642
b0492	1263	229.838254
b0493	304	58.39472838
b0494	203	50.37482785
b0495	405	91.72407993
b0496	491	31.63365945
b0497	173	6.287615172
b0498	2	0.84331283
b0499	1	0.219761606
b0501	2	0.633772778
b0502	44	16.22278093
b0503	179	25.43454599
b0504	10	1.678438156
b0505	10	3.22135025
b0506	2127	405.5668121
b0507	100	8.731269195
b0508	7	1.401722676
b0509	8	1.416074786
b0511	5	0.534677722
b0512	20	2.284746212
b0513	113	13.50369242
b0514	96	13.03381923
b0515	49	9.699706916
b0516	23	2.895305819
b0517	17	2.519095895
b0518	4	0.373120425
b0520	18	3.4321592
b0521	20	3.480787854
b0522	381	55.50585553
b0523	183	55.82978965
b0524	154	33.14114444
b0525	1570	493.4913349
b0526	715	80.26531039
b0527	55	16.39371061
b0528	36	26.29710711
b0529	1257	225.5803458
b0530	11	3.15193994
b0531	2	0.449036701
b0532	16	0.956013623
b0533	2	0.316242311
b0534	10	3.015333664
b0535	5	1.228998555
b0536	12	24.24798188
b0537	184	24.59517521
b0539	2	1.115349226
b0540	0	0
b0541	0	0
b0542	2	1.016936059
b0543	56	26.16548996
b0544	7	0.713253778
b0545	52	14.65714364
b0546	109	21.25243441
b0547	0	0
b0548	0	0
b0549	0	0
b0550	0	0
b0551	2	0.810370922
b0552	0	0
b0553	232	32.87537555
b0554	5	3.601648543
b0555	3	0.937296488
b0556	0	0
b0557	4	2.116887307
b0558	0	0
b0559	6	4.50989035
b0560	0	0
b0561	0	0
b0562	22	5.225964543
b0563	3	2.55067569
b0564	90	18.67094605
b0565	119	19.40812875
b0566	31	6.329826416
b0567	71	12.39840226
b0568	491	25.69636313
b0569	349	24.26333099
b0570	116	12.50767926
b0571	189	42.99230998
b0572	4	0.452958419
b0573	3	1.401722676
b0574	6	0.762702044
b0575	98	4.849853458
b0576	245	27.68325939
b0577	344	42.88732265
b0578	462	109.9130616
b0579	99	41.74398507
b0580	200	124.9728651
b0581	3788	526.7019931
b0582	0	0
b0583	17	4.259340886
b0584	166	11.52527534
b0585	18	2.328048136
b0586	166	6.653308097
b0587	0	0
b0588	25	4.766887778
b0589	30	4.700640999
b0590	45	6.966770913
b0591	66	8.208649341
b0592	63	10.242682
b0593	37	4.895301897
b0594	54	5.215348058
b0595	33	5.984277579
b0596	51	10.62269353
b0597	20	7.516483916
b0598	4972	367.3312114
b0599	325	46.43447708
b0600	266	35.64794465
b0601	20	4.939403716
b0602	14	1.784010679
b0603	8	1.378438246
b0604	414	86.23127693
b0605	9226	2545.185405
b0606	1788	177.6482095
b0607	3149	1142.090309
b0608	2851	358.0230507
b0610	404	152.941245
b0611	577	111.2467562
b0612	15	1.594172306
b0613	0	0
b0614	3	0.845604441
b0615	5	0.507472985
b0616	0	0
b0617	0	0
b0618	0	0
b0619	164	15.38092803
b0620	26	5.940340152
b0621	258	28.96286725
b0622	1377	381.9057146
b0623	7966	5902.093501
b0624	191	77.39042307
b0627	679	517.8746882
b0628	1487	239.5073911
b0629	10	1.630935189
b0630	338	81.91562518
b0631	2139	1260.642475
b0632	1050	134.7943712
b0633	777	111.0141191
b0634	304	42.49751122
b0635	407	33.29422994
b0636	243	80.78774732
b0637	474	231.9189839
b0638	116	29.49114572
b0639	256	62.04260369
b0640	640	96.49067725
b0641	744	198.9001125
b0642	5047	304.0142751
b0643	6162	1984.996024
b0644	33	5.250010392
b0645	4	0.879046424
b0646	3	0.326872305
b0647	0	0
b0648	4	0.879046424
b0649	42	4.500572394
b0650	54	5.028082419
b0651	804	133.6488659
b0652	344	73.72366208
b0653	195	44.94857382
b0654	275	57.74302927
b0655	2807	480.4670476
b0656	6	0.917942284
b0657	1792	181.1692404
b0658	4603	814.7740297
b0659	1452	482.7317247
b0660	3290	491.7340097
b0661	2119	231.3668694
b0662	2296	303.7733286
b0664	0	0
b0665	0	0
b0666	0	0
b0668	0	0
b0670	0	0
b0672	0	0
b0673	7	14.1446561
b0674	763	71.30096013
b0675	570	117.7782121
b0676	981	125.0081769
b0677	582	78.811217
b0678	906	175.9870695
b0679	1370	109.4812365
b0680	1266	118.3053939
b0681	24	2.654007967
b0682	26	12.37116711
b0683	1357	472.3429118
b0684	1073	314.4056043
b0685	133	70.38650296
b0686	351	71.38891136
b0687	761	216.8588209
b0688	3200	303.407614
b0689	18	5.657862439
b0691	8	1.912027245
b0692	59	6.954455914
b0693	19	1.344353399
b0694	161	36.94717691
b0695	828	47.98120213
b0696	77	20.90841835
b0697	106	8.0491308
b0698	19	1.765969608
b0699	1858	1396.562712
b0700	16	0.593576412
b0702	2	0.951628239
b0703	1	0.102295343
b0704	5	1.364835237
b0705	0	0
b0706	0	0
b0707	1496	456.4009034
b0708	2786	305.4807123
b0709	91	9.553846662
b0710	677	141.5796424
b0711	841	199.1662307
b0712	1270	211.7908314
b0713	716	151.5691312
b0714	246	48.327575
b0715	75	11.14550265
b0716	10	1.465077373
b0717	5	1.067155124
b0718	15	0.953377556
b0719	2	0.548822635
b0720	13115	1589.235835
b0721	1108	442.0386372
b0722	104	46.49852464
b0723	4299	378.5436571
b0724	3055	662.9444465
b0726	17133	951.3719921
b0727	15419	1969.672394
b0728	15568	2075.616167
b0729	10466	1871.744457
b0730	177	38.09079588
b0731	24	1.888815989
b0732	168	9.923813389
b0733	18874	1871.656234
b0734	7008	956.4765344
b0735	409	216.4517271
b0736	295	113.3318742
b0737	445	99.91066608
b0738	192	69.63523001
b0739	1075	132.1173447
b0740	3069	369.3035152
b0741	4107	1224.163081
b0742	2169	426.1077649
b0743	246	503.6242026
b0744	17	34.80329855
b0745	9	18.4252757
b0746	19	38.89780427
b0747	4	8.189011424
b0748	107	219.0560556
b0749	4	8.189011424
b0750	256	38.1526356
b0751	574	124.0407758
b0752	1027	169.6307642
b0753	19667	8031.528782
b0754	4437	655.6108548
b0755	7670	1584.840153
b0756	1442	215.5259702
b0757	778	105.3524516
b0758	539	80.09901241
b0759	788	120.5564199
b0760	255	26.93534308
b0761	371	73.16139611
b0762	154	159.7403162
b0763	179	35.98298172
b0764	133	29.99077083
b0765	204	29.97224578
b0766	131	24.88699565
b0767	3753	586.2789534
b0768	8	1.304748151
b0769	0	0
b0770	2	0.217003092
b0771	29	1.994759193
b0772	568	68.82851347
b0773	1017	331.7322175
b0774	58	6.9955741
b0775	30	4.483896745
b0776	19	2.559509198
b0777	17	3.498744299
b0778	9	2.065370138
b0779	4853	373.4343108
b0780	255	43.64770116
b0781	1078	169.4215475
b0782	534	161.9604482
b0783	268	85.79927196
b0784	16	10.11975396
b0785	306	105.1013519
b0786	3052	673.566517
b0787	81	17.65110446
b0788	456	74.13750782
b0789	978	122.5186878
b0790	937	191.3241081
b0791	1283	485.7020231
b0792	464	65.21619216
b0793	483	66.27033319
b0794	1290	115.5513356
b0795	705	109.8016096
b0796	239	55.33675726
b0797	1639	186.8234467
b0798	161	51.86373902
b0799	1522	110.0929021
b0800	1218	196.7913836
b0801	809	115.9054278
b0802	384	228.9158136
b0803	353	205.7067402
b0804	27	6.196110414
b0805	49	3.339452315
b0806	553	329.662617
b0807	232	38.93976522
b0808	1340	93.66227802
b0809	441	94.90418634
b0810	268	63.1794639
b0811	1747	363.8793256
b0812	81552	25176.14074
b0813	161	28.20966886
b0814	29654	8941.670447
b0815	193	18.95776824
b0817	309	102.7300984
b0818	298	41.43537327
b0819	2538	428.7627675
b0820	1069	104.4111808
b0821	403	49.52864177
b0822	186	35.46564507
b0823	100	6.395035638
b0824	12	2.074549561
b0825	148	34.73227772
b0826	283	58.70975257
b0827	724	91.13919187
b0828	540	86.97645674
b0829	671	55.77014244
b0830	768	77.64396017
b0831	225	38.01088365
b0832	118	20.13131975
b0833	9	0.596134931
b0834	6	0.702443418
b0835	663	77.79560853
b0836	4638	1879.250169
b0837	1466	204.3877457
b0838	982	243.6851278
b0839	2881	372.6170377
b0840	266	54.52867423
b0841	207	53.94871345
b0842	535	67.51119313
b0843	264	144.1266011
b0844	1954	372.5799487
b0845	4153	534.4667696
b0846	1295	375.2153186
b0847	902	83.24037829
b0848	62	25.52025253
b0849	156	94.07841032
b0850	84	45.38077164
b0851	289	62.19344638
b0852	344	59.2728446
b0853	340	110.9035929
b0854	488	68.21968906
b0855	273	37.45714485
b0856	104	16.96172597
b0857	200	36.78279363
b0858	104	33.09097459
b0859	281	38.75986879
b0860	188	39.9605858
b0861	2547	592.3629744
b0862	2113	458.5275337
b0863	4583	974.1455571
b0864	2604	555.7743885
b0865	1772	534.3171253
b0866	905	434.5989242
b0867	1840	344.5100354
b0868	360	55.23948535
b0869	735	79.91582428
b0870	1581	245.4987167
b0871	6625	599.6461972
b0872	58	9.312993385
b0873	73	6.871239471
b0874	54	9.335473024
b0875	368	82.26662052
b0876	1069	100.2573906
b0877	403	63.14527742
b0878	464	64.69025512
b0879	611	48.82703319
b0880	8286	5729.905887
b0881	202	97.91098395
b0882	16925	1156.513548
b0883	18	31.82547622
b0884	2078	1476.340407
b0885	341	75.25759577
b0886	718	64.87485125
b0887	851	74.93385723
b0888	578	93.09702222
b0889	1057	332.2422554
b0890	7508	292.7766561
b0891	1657	421.2657625
b0892	1799	208.265327
b0893	8125	977.7096973
b0894	1021	64.97285588
b0895	133	33.48484121
b0896	212	38.17747456
b0897	15353	3809.875527
b0898	588	79.62370377
b0899	151	16.41808091
b0900	14	2.396344377
b0901	1	0.263267711
b0902	1878	394.3323963
b0903	33581	2288.615269
b0904	2609	473.1206123
b0905	1229	108.5869425
b0906	548	123.0360562
b0907	1983	283.3217479
b0908	506	61.31554193
b0909	39	7.932101262
b0910	2121	482.4692564
b0911	28491	2648.1179
b0912	4745	2590.457281
b0913	147	10.09797303
b0914	1986	176.6747611
b0915	581	91.58915614
b0916	143	18.04504788
b0917	26	22.10585598
b0918	989	205.9969393
b0919	1495	260.1888921
b0920	136	27.12872503
b0921	459	90.86051989
b0922	446	52.45176327
b0923	238	52.52582931
b0924	3722	129.816299
b0925	6522	549.1157563
b0926	2176	616.6967001
b0927	1925	462.211563
b0928	1633	213.3337174
b0929	1454	207.7407067
b0930	4650	516.4162451
b0931	2087	269.9242477
b0932	3460	206.0258749
b0933	42	8.508894683
b0934	6	1.178721341
b0935	20	2.715379006
b0936	4	0.648296738
b0937	2	0.540247281
b0938	13	3.745714485
b0939	2	0.443279821
b0940	32	1.914232582
b0941	42	6.101616355
b0942	3	0.859619984
b0943	13	3.919933763
b0944	40	8.753373674
b0945	334	51.40204401
b0946	556	159.316237
b0947	585	82.00077656
b0948	845	62.33977165
b0949	1031	84.07470901
b0950	556	68.98621745
b0951	783	74.24005055
b0952	319	88.00283376
b0953	27381	25358.58997
b0954	2054	615.7694795
b0955	2664	235.3747883
b0956	337	115.7488745
b0957	123451	18451.38457
b0958	652	198.9126932
b0959	299	73.84408556
b0960	481	34.74437113
b0961	206	71.70422979
b0962	1365	103.3489106
b0963	696	235.9291657
b0964	297	69.69923298
b0965	2614	982.4044478
b0966	2489	1217.819306
b0967	421	54.99907841
b0968	335	186.8209954
b0969	282	132.9597673
b0970	6850	1614.848238
b0971	19	33.59355823
b0972	311	43.24295666
b0973	250	21.68216514
b0974	87	19.11925972
b0975	103	27.25492408
b0976	28	10.9186819
b0977	90	16.32075703
b0978	782	78.75231828
b0979	910	124.5277111
b0980	1073	128.5214595
b0981	210	14.98127262
b0982	9	3.132709068
b0983	16	2.18373638
b0984	18	1.335546928
b0985	2	0.416576217
b0986	3	0.723680079
b0987	12	6.101616355
b0988	9	2.77841459
b0989	7	5.113326382
b0990	1864	1361.605768
b0991	24	16.16532125
b0992	16	2.31793247
b0993	109	6.178303337
b0994	72	10.88684901
b0995	82	18.41050476
b0996	5	0.663219169
b0997	52	3.176577655
b0998	23	5.964329987
b0999	3041	1546.251278
b1000	10182	1720.119188
b1001	15	1.856697101
b1002	6588	825.309934
b1003	2751	1877.330869
b1004	10872	2833.480254
b1006	82	9.600060044
b1007	8	2.514605528
b1008	6	1.579606265
b1009	5	0.971231068
b1010	2	0.804088977
b1011	2	0.449036701
b1012	5	0.677072311
b1013	123	29.9494831
b1014	16369	642.6627888
b1015	1749	180.3373351
b1018	93	12.82799928
b1019	91	11.13113267
b1020	2878	420.4615237
b1021	20	7.516483916
b1022	12	1.408065313
b1023	32	2.466032167
b1024	94	6.033652807
b1025	32	3.663663684
b1026	1	0.179459305
b1027	0	0
b1028	0	0
b1029	6	0.945843265
b1032	0	0
b1033	404	66.94233407
b1034	501	105.6249319
b1035	373	104.5685116
b1036	274	86.65039324
b1037	193	36.00612097
b1038	25	9.328010615
b1039	37	14.76121803
b1040	182	43.49861982
b1041	13	4.435714522
b1042	47	16.03681404
b1043	3	1.401722676
b1044	33	16.45676334
b1045	996	290.2038431
b1046	1651	180.6477492
b1047	117	15.72035613
b1048	3262	330.4287435
b1049	4193	256.4441718
b1050	101	68.92417949
b1051	6688	2774.917493
b1053	587	74.43524402
b1054	730	123.3242003
b1055	386	57.03533693
b1056	240	64.82967378
b1057	34	9.329984797
b1058	2	2.206967618
b1059	411	57.14744434
b1060	5537	3378.464976
b1061	104	65.77840071
b1062	314	46.66250445
b1063	1296	359.4406726
b1064	3818	916.7396092
b1065	466	59.97146993
b1066	331	88.03537239
b1067	373	89.56099377
b1068	521	87.73054555
b1069	423	42.84836251
b1070	51	19.02914166
b1071	83	43.92541162
b1072	39	9.194026463
b1073	0	0
b1074	4	1.536703378
b1075	9	2.011955393
b1076	8	1.029553132
b1077	19	3.910361275
b1078	24	4.76907945
b1079	9	2.003320391
b1080	14	1.98385887
b1081	8	1.321369147
b1082	83	7.855274341
b1083	153	24.9533084
b1084	5059	247.0608811
b1085	1	0.484707841
b1086	409	66.28834144
b1087	882	234.5836811
b1088	2925	871.847337
b1089	1761	1574.690421
b1090	1688	245.2268669
b1091	1722	280.8470396
b1092	2173	363.5480803
b1093	9129	1932.506423
b1094	12774	8386.169649
b1095	5174	648.171463
b1096	239	45.90901343
b1097	277	42.12978214
b1098	340	82.40033302
b1099	445	68.89362348
b1100	2367	461.5092867
b1101	4189	454.5129765
b1102	58	4.120680635
b1103	1030	445.1637599
b1104	476	195.9296807
b1105	1321	320.1495292
b1106	233	43.94273161
b1107	666	100.9978076
b1108	1113	318.919014
b1109	778	92.75859531
b1110	3105	894.6494981
b1111	550	135.189841
b1112	2339	1410.573088
b1113	1324	213.9177273
b1114	2080	93.88736046
b1115	13	1.883320132
b1116	791	102.5605439
b1117	413	91.53728297
b1118	1034	129.2219425
b1119	1466	250.1060573
b1120	853	182.0566641
b1121	4	0.788802114
b1122	3	1.010332578
b1123	4079	606.1667377
b1124	240	46.97093345
b1125	158	29.69011147
b1126	847	115.9065619
b1127	2483	314.8598142
b1128	2978	412.9684888
b1129	1013	107.880837
b1130	817	189.1637267
b1131	1410	160.0172254
b1132	676	163.8312504
b1133	2389	335.7790583
b1134	219	73.75427822
b1135	428	101.8242216
b1136	15649	1946.320508
b1137	15	3.504306691
b1138	40	8.827870472
b1139	138	24.01743619
b1140	43	5.931225473
b1141	10	6.324846222
b1143	103	46.85934315
b1144	59	29.70835536
b1145	251	57.8568822
b1146	2	1.548171314
b1147	19	5.297908825
b1148	5	2.294855709
b1150	0	0
b1151	5	1.888242926
b1152	20	3.989518386
b1153	2	0.531935785
b1154	0	0
b1155	4	1.503296783
b1156	0	0
b1157	0	0
b1158	1	0.280344535
b1159	33	6.156487006
b1160	0	0
b1161	7	2.689230912
b1162	636	135.1858115
b1163	588	75.48484788
b1164	6	3.939018153
b1165	5	2.84965599
b1166	102	59.43934135
b1167	17	10.62269353
b1168	64	6.534014365
b1171	43	20.27400707
b1172	7	3.156923245
b1174	332	193.4692287
b1175	1898	363.2375523
b1176	1365	305.1465679
b1177	121	51.02042619
b1178	243	94.05140733
b1179	217	114.8411364
b1180	425	100.191314
b1181	374	125.9547948
b1182	131	22.34917701
b1183	26	9.631837247
b1184	60	7.356558726
b1185	335	98.16018402
b1186	544	54.8908055
b1187	1642	354.8344145
b1188	17159	1741.545788
b1189	4046	484.6205267
b1190	4195	609.4352526
b1191	737	66.01653827
b1192	274	46.5923426
b1193	217	55.16878121
b1194	27	5.715595729
b1195	1026	626.0258381
b1196	64	22.58013127
b1197	1298	118.938398
b1198	621	68.09171656
b1199	328	80.62230521
b1200	749	108.8121583
b1201	168	13.61423149
b1202	169	9.168380643
b1203	1084	154.4513547
b1204	334	88.83327607
b1205	16014	8930.601255
b1206	206	19.07844685
b1207	1999	328.087387
b1208	1657	302.5993506
b1209	546	136.1423149
b1210	1946	240.8755039
