Gene_id	Wu_3_readcount	Wu_3_fpkm
b1209	376	85.83422958
b1210	1368	155.0272624
b1211	611	80.36556675
b1212	200	34.16026281
b1213	14	5.074494001
b1214	536	94.26208222
b1215	1255	209.0907735
b1216	75	9.703562391
b1217	214	131.965088
b1218	667	136.5129502
b1219	739	297.3708776
b1220	219	22.36285075
b1221	261	57.11060711
b1222	325	25.76276915
b1223	107	10.94968941
b1224	2180	82.94265092
b1225	496	45.90926236
b1226	110	22.03841427
b1227	179	37.60803092
b1229	0	0
b1230	23	38.54483301
b1231	44	73.73794141
b1232	304	51.36925499
b1233	219	67.9655268
b1234	980	154.0831457
b1235	1691	237.5543081
b1236	1406	220.3325677
b1237	13264	4563.850717
b1238	53	12.21643962
b1241	27355	1456.15588
b1242	144	31.65517687
b1243	36458	3182.21812
b1244	3039	470.0329764
b1245	3667	574.6511563
b1246	5879	825.8910568
b1247	6396	906.5664682
b1248	231	99.71380713
b1249	836	81.51045542
b1250	609	69.17943557
b1251	433	207.6771452
b1252	263	52.03319697
b1253	44	15.70858401
b1254	638	168.3000237
b1255	551	105.4959826
b1256	741	165.1865215
b1257	161	45.23506043
b1258	80	22.74623487
b1259	510	403.603505
b1260	580	102.3791966
b1261	688	82.08076012
b1262	500	52.29379438
b1263	271	24.18764924
b1264	163	14.85545248
b1265	8	25.32414149
b1266	274	44.25264521
b1267	399	91.5247505
b1268	53	3.981940761
b1269	475	77.24079972
b1270	215	51.82129208
b1271	263	49.35955444
b1272	1412	191.5590417
b1273	1355	765.942226
b1274	5163	283.0872024
b1275	3893	568.7704779
b1276	16373	871.5642559
b1277	1090	262.7218994
b1278	791	147.2896759
b1279	850	391.8480632
b1280	956	116.3936503
b1281	173	33.39235121
b1282	19	8.2768123
b1283	4325	2813.191232
b1284	120	22.79172734
b1285	762	54.65538846
b1286	1158	85.24812747
b1287	276	34.85437027
b1288	6538	1180.389048
b1289	170	68.40737374
b1290	309	54.54339954
b1291	678	97.26077001
b1292	348	55.63637146
b1293	408	60.16449765
b1294	1002	86.8206767
b1295	119	68.9079155
b1296	671	68.96306389
b1297	1251	125.5833814
b1298	301	56.04828375
b1299	346	88.3281548
b1300	1719	164.5622451
b1301	1229	136.6658514
b1302	1513	170.240341
b1303	136	19.80876098
b1304	529	112.6384881
b1305	11	6.964138911
b1306	55	21.7629341
b1307	34	21.81640568
b1308	1252	566.1754491
b1309	4	0.339162609
b1310	4	0.440675316
b1311	3	0.484518013
b1312	18	3.041600624
b1313	40	5.411141345
b1314	26	4.69411368
b1315	40	5.395768784
b1316	51	3.203202421
b1317	4	0.863323005
b1319	0	0
b1320	42	5.988817245
b1321	928	94.55795321
b1322	504	67.6025811
b1323	1839	169.8848354
b1324	4310	1210.950997
b1325	1057	155.8673383
b1326	592	115.6781772
b1327	90	13.92002892
b1328	103	16.30241609
b1329	375	33.09672302
b1330	96	13.25100427
b1331	0	0
b1332	1582	873.4620314
b1333	8432	1263.011599
b1334	5601	1059.565611
b1335	92	25.39775818
b1336	40	3.731455033
b1337	37	3.644942564
b1338	36	3.911623686
b1339	169	26.48378659
b1340	147	37.12748138
b1341	745	86.06973272
b1342	538	77.88331625
b1343	699	72.46823787
b1344	496	75.48542176
b1345	55	6.338718669
b1346	0	0
b1347	0	0
b1348	0	0
b1349	25	4.396552343
b1350	52	2.847870583
b1351	6	3.096702085
b1352	0	0
b1353	2	0.582610617
b1355	8	8.441380498
b1356	635	189.6324275
b1357	7	3.357367243
b1358	13	4.377843609
b1359	26	4.316615027
b1360	19	3.623182894
b1361	25	7.122414795
b1362	0	0
b1363	162	15.82758843
b1365	1	0.539576878
b1366	5	1.572276997
b1368	6	0.916066212
b1370	28	4.065802533
b1372	57	2.414377897
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1025	335.6540306
b1377	7	0.879310469
b1378	7308	295.3225947
b1379	555	186.9002464
b1380	479	68.92195327
b1381	798	43.0582349
b1382	0	0
b1383	44	19.1673548
b1384	194	30.50217374
b1385	398	37.79628118
b1386	36	2.255118141
b1387	45	3.133027036
b1388	63	9.649723271
b1389	6	2.967672831
b1390	44	8.390528808
b1391	33	9.439344909
b1392	105	13.96551921
b1393	55	10.20137536
b1394	49	8.846598858
b1395	151	15.06281
b1396	24	8.082172817
b1397	550	64.96398237
b1398	641	69.48961771
b1399	632	94.66595479
b1400	372	89.66288676
b1402	4	0.628910799
b1403	0	0
b1404	0	0
b1406	790	130.7016885
b1407	23	1.420160731
b1408	0	0
b1409	2	0.31761047
b1410	59	4.780687974
b1411	89	9.805025781
b1412	157	36.90492154
b1413	3729	136.0977954
b1414	675	120.0406988
b1415	8652	855.8768445
b1418	215	57.67680531
b1419	191	156.3656581
b1420	4	3.391626093
b1421	92	7.986132372
b1422	478	73.69078511
b1423	2868	303.9744886
b1424	939	80.77231271
b1426	1967	1245.314658
b1427	318	83.8862187
b1428	566	82.18729407
b1429	207	29.69465987
b1430	196	47.00314141
b1431	1072	228.257957
b1432	477	59.13649882
b1433	69	8.357935729
b1434	31	8.223272203
b1435	385	27.95239242
b1436	29	17.8831194
b1438	60	20.49615768
b1439	187	18.93236058
b1440	4480	556.8659386
b1441	1606	225.6133759
b1442	777	117.4971613
b1443	1130	202.4736784
b1444	7651	764.8223943
b1445	57	46.66409693
b1446	472	287.3316054
b1447	112	35.45379809
b1448	302	82.88898914
b1449	970	133.1164229
b1450	83	17.7525654
b1451	206	13.95356584
b1452	287	38.49591424
b1453	44	4.178483346
b1454	172	39.64580404
b1455	1	0.668771342
b1456	3	0.209791305
b1457	7	2.064468056
b1459	12	1.62180223
b1460	0	0
b1461	111	67.57162754
b1462	118	29.48929634
b1463	100	16.83786004
b1464	758	120.7783091
b1465	189	39.53410855
b1466	173	35.40740688
b1467	531	48.95795801
b1468	1047	39.8672456
b1469	141	14.46019418
b1471	2	0.214047026
b1472	0	0
b1473	28	4.522168124
b1474	62	2.897570323
b1475	20	3.219170529
b1476	66	14.3755161
b1477	679	339.3768172
b1478	9289	1308.805362
b1479	2193	183.9747426
b1480	15473	15971.75712
b1481	46	30.33621116
b1482	10409	3432.2785
b1483	173	26.58420193
b1484	210	30.30814806
b1485	137	21.75631721
b1486	77	10.72191475
b1487	207	19.01147469
b1488	34	8.321721754
b1489	804	47.72017913
b1490	666	68.59766093
b1491	449	48.45400368
b1492	76950	7136.325761
b1493	2685	273.0004814
b1494	23	1.171784981
b1495	12	0.720345365
b1496	1	0.084488906
b1497	4	0.492049381
b1498	47	3.978056986
b1499	2	0.373880042
b1500	0	0
b1501	49	3.061388815
b1502	1	0.155681198
b1503	0	0
b1504	0	0
b1505	3	0.348284342
b1506	2	1.403431487
b1507	188	20.24208589
b1508	10	5.335142168
b1511	2129	190.3781682
b1512	1432	213.8217607
b1513	2372	219.9787486
b1514	1077	149.0931144
b1515	570	81.76790399
b1516	1566	218.0586817
b1517	1425	231.7223991
b1518	376	184.0569047
b1519	1172	219.9596875
b1520	21	3.269305152
b1521	185	18.14940409
b1522	236	35.46181206
b1523	13	5.143966241
b1524	99	15.2129248
b1525	217	22.2543414
b1526	124	20.02674455
b1527	2	0.255283684
b1528	133	15.9073244
b1529	489	104.5904155
b1530	21	6.876814285
b1531	62	22.99946444
b1532	22	14.30987447
b1533	313	49.5403518
b1534	185	22.182605
b1535	172	27.49843647
b1536	621	225.0900554
b1537	131	35.95515754
b1538	1358	94.54779366
b1539	1155	220.2513812
b1540	473	98.0757554
b1541	52	36.31034993
b1542	29	2.827515798
b1544	0	0
b1545	0	0
b1546	0	0
b1547	3	0.443764162
b1548	0	0
b1549	1	0.346589528
b1550	69	56.48811734
b1551	47	42.91711479
b1552	1321	883.4469431
b1553	0	0
b1554	1	0.266757108
b1555	2	0.913130102
b1556	4	2.637931406
b1557	2107	1389.530368
b1558	39	26.08208235
b1559	16	3.02678982
b1560	6	0.813990262
b1561	33	18.65394351
b1562	388	354.2944795
b1563	388	191.9095098
b1564	171	101.4944108
b1565	3	1.396551921
b1566	9	3.849953943
b1567	1	0.778405989
b1568	0	0
b1569	1	0.61665929
b1570	457	159.5560569
b1571	5	4.56565051
b1572	0	0
b1573	16	10.40718144
b1574	11	29.56474066
b1575	0	0
b1576	0	0
b1577	17	3.165517687
b1578	0	0
b1579	6	0.738074072
b1580	7	0.977586344
b1581	12	1.40689675
b1582	33	14.3755161
b1583	141	58.7286834
b1584	110	27.93103841
b1585	151	30.25273232
b1586	475	221.1207208
b1587	246	14.43851701
b1588	296	17.3946764
b1589	52	11.98594076
b1590	131	21.82541142
b1591	213	49.33575126
b1592	53	6.006173176
b1593	528	108.0642245
b1594	536	62.53258526
b1595	64	10.19764087
b1596	233	26.46766582
b1597	29864	13767.23595
b1598	3852	667.5314304
b1599	9	3.884953524
b1600	40	15.56811977
b1601	124	17.06626927
b1602	1636	167.7792744
b1603	1437	133.5278547
b1604	1055	159.029579
b1605	71	7.312963853
b1606	140	27.58334914
b1607	122	51.72229792
b1608	122	24.13707236
b1609	204	22.31908784
b1610	257	39.36474414
b1611	3355	340.3946102
b1612	3556	307.556855
b1613	1403	169.9446932
b1614	6784	640.4037372
b1615	13	1.462739215
b1616	42	4.354314722
b1617	298	23.42692725
b1618	1527	368.0516884
b1619	1237	229.4382058
b1620	618	85.55203777
b1621	95	8.49503334
b1622	401	48.69715827
b1623	1131	160.7874478
b1624	1146	156.8162796
b1625	62	40.88793679
b1626	145	46.83674128
b1627	61	14.93014785
b1628	95	23.37234561
b1629	166	10.6371647
b1630	79	10.62645456
b1631	91	20.8740659
b1632	68	13.91736224
b1633	79	17.69404933
b1634	579	54.87529163
b1635	1646	386.9140182
b1636	235	38.74461752
b1637	2175	243.0000342
b1638	424	91.93010268
b1639	188	81.15236251
b1640	294	37.72954864
b1641	4641	1412.612268
b1642	1255	410.9715203
b1643	22	13.22304856
b1644	47	7.80311178
b1645	110	7.784059885
b1646	1664	454.0880544
b1647	835	132.6023713
b1648	137	81.31423558
b1649	33	7.834656274
b1650	303	39.30950242
b1651	273	95.31466858
b1652	127	27.91810738
b1653	1108	34.18512278
b1654	987	404.0128392
b1655	72	12.56896729
b1656	10916	2671.762196
b1657	256	31.16817415
b1658	629	87.32941337
b1659	247	37.71139238
b1660	63	7.404490628
b1661	7523	932.6706093
b1662	558	123.8102011
b1663	715	74.12702443
b1664	2245	254.4124298
b1665	0	0
b1666	0	0
b1667	1183	550.706974
b1668	1950	173.0680231
b1669	36	6.307673619
b1670	23	4.168334358
b1671	21	4.471471172
b1672	33	7.254311365
b1673	24	1.625658156
b1674	6	1.363141588
b1675	91	61.72759489
b1676	7613	767.48682
b1677	92997	55895.62942
b1678	2948	417.8483346
b1679	365	124.6849592
b1680	2198	256.4302657
b1681	2885	323.0843818
b1682	1658	316.170381
b1683	4749	454.6283315
b1684	1521	587.164927
b1685	354	266.8079193
b1686	377	130.664252
b1687	2566	119.5689654
b1688	1027	131.4415093
b1689	5	1.995074172
b1690	3	0.351724187
b1691	0	0
b1692	11	1.807302485
b1693	127	23.83522211
b1694	9	0.803279864
b1695	7	0.865571242
b1696	24	3.748639366
b1697	4	0.744827691
b1698	38	5.764680771
b1699	30	3.312751067
b1700	1	0.484518013
b1701	25	2.162238857
b1702	9950	595.7799681
b1703	477	81.47222679
b1704	281	38.23110902
b1705	6	4.451509247
b1706	2059	204.1065005
b1707	135	26.93350133
b1708	302	92.51480723
b1709	168	31.90841828
b1710	382	98.5783497
b1711	166	24.10440073
b1712	4018	1907.85751
b1713	4626	275.9488345
b1714	708	102.4932861
b1715	20	63.31035373
b1716	10443	4166.911916
b1717	3089	2222.337303
b1718	14674	3849.514354
b1719	15415	1138.330991
b1722	16	3.002862628
b1723	2515	385.2230798
b1724	683	334.3374093
b1725	3446	570.1240739
b1726	1110	294.4461982
b1727	220	46.8439837
b1728	51	12.29249254
b1729	1860	190.3403954
b1730	3	0.531523492
b1731	29	17.00000239
b1732	3801	239.3660357
b1733	159	30.19903873
b1734	37	3.895481854
b1735	85	14.36311406
b1736	19	7.710876416
b1737	157	16.45649923
b1738	133	59.0206335
b1739	3048	1280.774059
b1740	749	128.8572145
b1741	527	84.538572
b1742	23	5.688039593
b1743	841	246.5000347
b1744	4947	727.236037
b1745	10620	1125.59591
b1746	12740	1227.039412
b1747	4846	666.9608135
b1748	4376	510.5272259
b1749	239	42.18728962
b1750	2	0.400698441
b1751	23	4.832316823
b1752	70	14.08387106
b1753	52	13.49237047
b1754	147	17.94335861
b1755	141	13.07630841
b1756	41	8.93024485
b1757	189	20.58312532
b1758	209	47.94153598
b1759	20	6.982759603
b1760	63	32.87268367
b1761	822	87.12239526
b1762	43	5.884031435
b1763	1416	102.8067212
b1764	2617	357.0758528
b1765	1120	289.0255279
b1766	1429	109.616917
b1767	160	22.41074468
b1768	155	34.39172253
b1769	15	1.572276997
b1770	129	24.21057994
b1771	22	3.194559133
b1772	7	1.051833409
b1773	8	1.361512983
b1774	5	0.682223639
b1775	18	1.858021251
b1776	32	4.232447046
b1777	483	252.0239081
b1778	1103	379.5180444
b1779	20050	2867.558567
b1780	350	56.33548425
b1781	840	139.949203
b1782	497	94.77483676
b1783	22017	1620.818672
b1784	5218	578.8903489
b1785	36	3.47434868
b1786	70	6.687713422
b1787	186	52.57020444
b1788	15	20.34975656
b1789	37	11.79102226
b1790	142	24.60785647
b1791	60	7.230877964
b1792	441	180.516375
b1793	162	90.49656445
b1794	612	84.96915896
b1795	1218	696.7952787
b1796	1	0.778405989
b1797	2	0.791379422
b1798	44	9.808646353
b1799	692	106.6820571
b1800	289	37.90751152
b1801	14	1.379167457
b1802	12	1.51944849
b1803	59	8.700258238
b1804	403	50.89243196
b1805	1785	150.8126976
b1806	2227	545.0727749
b1807	267	54.64611351
b1808	834	62.16738816
b1809	333	137.4935726
b1810	528	250.7090008
b1811	288	227.9172734
b1812	104	10.87710923
b1813	136	33.45935793
b1814	7138	744.9054477
b1815	309	27.52753185
b1816	2643	241.8052961
b1817	2459	360.3707403
b1818	1847	328.4669195
b1819	2901	485.026416
b1820	57	17.68965766
b1821	27	6.783252186
b1822	223	39.2172469
b1823	5238	3553.067495
b1824	2375	2349.407658
b1825	206	101.8901005
b1826	18	17.80603699
b1827	1396	251.0831074
b1828	87	9.019651924
b1829	3743	604.5169745
b1830	3109	216.1404353
b1831	1725	351.5354942
b1832	565	161.6130265
b1833	584	64.7895676
b1834	1180	63.81510598
b1835	29	2.868750404
b1836	2668	1603.595162
b1837	400	296.7672831
b1838	198	42.92962342
b1839	145	60.39474534
b1840	394	64.28937982
b1841	417	158.402505
b1842	32	19.73309727
b1843	122	26.45158615
b1844	222	47.69761944
b1845	844	58.33399405
b1846	323	69.71333269
b1847	1761	702.6651235
b1848	804	393.5684876
b1849	314	37.93788373
b1850	764	169.5179098
b1851	255	20.04653171
b1852	1167	112.6268031
b1853	649	106.2631541
b1854	3655	360.8097862
b1855	523	76.6465625
b1856	1734	186.7009411
b1857	2436	371.9228819
b1858	1196	225.3547115
b1859	674	122.1503199
b1860	515	72.56268288
b1861	436	101.4827729
b1862	12	2.834791958
b1863	312	85.14151019
b1864	1062	204.156667
b1865	552	173.5793804
b1866	3399	273.0861578
b1867	124	31.15271374
b1868	43	7.478970359
b1869	379	136.3330913
b1870	155	29.67672831
b1871	408	59.79311186
b1872	69	4.044828155
b1873	15	1.940712478
b1874	2190	417.619502
b1875	237	59.5418803
b1876	1078	88.55782179
b1877	1	0.291305309
b1878	2	0.724927714
b1879	99	6.783252186
b1880	8	0.991807108
b1881	34	7.508902419
b1882	13	4.74827653
b1883	11	1.492315481
b1884	10	1.654451753
b1885	10	0.889190361
b1886	15	1.28563444
b1887	24	6.783252186
b1888	18	1.304869886
b1889	11	1.690324978
b1890	8	1.283317981
b1891	41	10.08701232
b1892	32	12.98673923
b1893	0	0
b1894	0	0
b1895	249	82.67978014
b1896	3304	330.2801191
b1897	2445	434.8140867
b1900	178	16.73649945
b1901	485	69.78527627
b1902	304	85.92119435
b1904	3	1.318965703
b1905	168	48.05484681
b1906	83	49.263369
b1907	128	15.04404445
b1908	1411	301.7936119
b1909	0	0
b1910	0	0
b1911	47	88.09302509
b1912	1356	351.8395068
b1913	1242	96.5197946
b1914	323	70.03165841
b1915	27	17.09379551
b1916	136	26.79525345
b1917	437	82.66919696
b1918	323	68.77548516
b1919	724	104.4909486
b1920	997	177.3045581
b1921	3	0.774175521
b1922	0	0
b1923	511	48.62463541
b1924	19	1.923608829
b1925	3	1.039768583
b1926	3	1.167608983
b1927	2984	285.6624428
b1928	590	203.0060256
b1929	347	40.98636706
b1930	26	15.82758843
b1931	93	19.80222947
b1932	20	5.935345662
b1936	3	2.637931406
b1937	2	0.904433625
b1938	8	0.686911614
b1939	23	3.28946868
b1940	4	0.82939328
b1941	11	1.14041576
b1942	3	0.962488486
b1943	7	0.883987652
b1944	2	0.612680843
b1945	14	1.984354371
b1946	1	0.344078009
b1947	0	0
b1948	2	0.386038742
b1949	0	0
b1950	2	0.362463857
b1951	3	0.684847576
b1952	96	72.35468998
b1953	4263	2663.408269
b1954	13	21.28537755
b1955	3508	612.3880172
b1956	822	69.08112049
b1957	234	182.1470013
b1958	570	88.4482883
b1959	90	13.92002892
b1960	84	25.40479163
b1961	558	56.01560896
b1962	240	49.12010203
b1963	51	19.84935271
b1967	7269	1215.324722
b1968	50	5.240923322
b1969	59	12.50662122
b1970	21	7.225638198
b1971	508	72.00371574
b1972	93	20.82970365
b1973	122	26.69537957
b1974	55	14.75453159
b1975	84	132.9517428
b1976	1918	342.3757287
b1977	41	76.847107
b1978	408	8.212364664
b1981	239	25.85052598
b1982	752	73.62276187
b1983	136	27.01948151
b1984	1	1.874319683
b1985	176	16.84872317
b1986	8	14.99455746
b1987	46	6.890243545
b1988	60	9.310346137
b1989	1	1.874319683
b1990	1947	297.2634857
b1991	181	23.87327922
b1992	82	15.69994659
b1993	81	21.1324395
b1994	0	0
b1996	18	2.830098594
b1997	0	0
b1999	66	17.03186147
b2000	694	31.68561454
b2001	43	3.995614301
b2002	3	0.956028832
b2003	1	0.641658991
b2004	1	0.386038742
b2005	1	0.379862122
b2006	26	22.0455696
b2007	1380	595.6928738
b2008	712	95.7726031
b2009	2011	604.3534242
b2010	93	11.35192075
b2011	1106	110.3276017
b2012	550	343.6252752
b2013	673	90.52663186
b2014	185	19.39141629
b2015	766	117.3283814
b2016	2587	446.683323
b2017	143	80.83375521
b2018	0	0
b2019	481	76.13070036
b2020	532	58.07087618
b2021	414	55.06404715
b2022	424	56.55250699
b2023	218	52.54437987
b2024	261	50.37805587
b2025	269	49.3160767
b2026	355	82.62932197
b2027	2277	330.6368703
b2028	125	15.257958
b2029	3161	320.0277636
b2030	0	0
b2032	688	87.58215154
b2033	287	69.17539919
b2034	692	99.26910449
b2035	638	77.87661764
b2036	921	118.8359425
b2037	621	70.88172416
b2038	254	64.84205584
b2039	473	76.39234009
b2040	475	75.18104506
b2041	661	86.70195542
b2042	1631	259.880504
b2043	12	1.225361685
b2044	38	4.433280298
b2045	27	3.002423099
b2046	15	1.444708883
b2047	27	2.757063792
b2048	26	2.701426472
b2049	17	1.685192088
b2050	7	0.814655287
b2051	5	1.483836416
b2052	12	1.769544048
b2053	7	0.888714859
b2054	0	0
b2055	4	0.762775346
b2056	5	0.584763119
b2057	12	1.403431487
b2058	2	0.582610617
b2059	9	1.526231742
b2060	4	0.263427269
b2061	1	0.320829495
b2062	1	0.124954646
b2063	616	55.39655952
b2064	1027	78.9074433
b2065	898	219.7913569
b2066	155	34.39172253
b2067	1089	46.75292171
b2068	517	86.74413307
b2069	121	12.73927849
b2070	140	10.24281532
b2071	7	2.158307514
b2072	6	1.121640125
b2073	21	4.532445779
b2074	179	20.43128603
b2075	396	18.06260813
b2076	432	19.99274328
b2077	161	16.19645172
b2078	146	14.81299943
b2079	415	81.7649278
b2080	4170	1783.811994
b2081	653	68.29569546
b2082	17	11.05763028
b2083	9	6.01894208
b2085	6	2.687703696
b2086	570	90.21725407
b2088	0	0
b2089	5	0.82150113
b2091	12469	1706.232278
b2092	34766	3646.80225
b2093	3269	1633.906945
b2094	8547	2687.650298
b2095	62029	6995.982064
b2096	73379	12225.39591
b2097	11450	1548.93921
b2098	51	5.684556409
b2099	66	9.354813462
b2100	83	12.23934633
b2101	129	24.59950491
b2102	62	10.78363168
b2103	163	28.98760578
b2104	177	31.95608159
b2105	27	14.088293
b2106	17	2.935298219
b2107	109	45.80195945
b2108	0	0
b2109	4	0.22966271
b2110	2	0.395689711
b2111	20	5.246714398
b2112	68	34.34923447
b2113	3283	421.3132932
b2114	1560	109.2523803
b2118	51	1.999687061
b2119	1	0.130806516
b2120	30	1.874319683
b2121	14	1.753980776
b2122	59	4.200124667
b2123	16	4.933274317
b2124	642	194.1651931
b2125	143	28.29181432
b2126	263	22.22058234
b2127	689	134.0804315
b2128	273	53.12620872
b2129	177	27.19886556
b2130	308	37.88780236
b2131	610	94.65518573
b2132	540	33.4734899
b2133	3494	290.0433251
b2134	488	74.50671854
b2135	5145	1246.422589
b2136	472	116.123654
b2137	581	108.6121521
b2139	5	0.495989888
b2140	49	7.36283386
b2141	51	18.20767692
b2142	255	52.19010841
b2143	523	84.18130933
b2144	43	8.507328783
b2145	20	11.87069132
b2146	493	56.68039538
b2147	553	63.73293498
b2148	372	52.41420977
b2149	390	36.52520408
b2150	3330	474.827653
b2151	245	33.52529538
b2152	206	25.34054314
b2153	1089	231.8777193
b2154	1625	276.5573248
b2155	132	9.439344909
b2156	1422	137.796923
b2157	1981	319.9433948
b2158	235	31.88128527
b2159	473	78.52918876
b2160	284	37.14905054
b2161	31	3.529893823
b2162	8	1.209751982
b2163	13	2.805799768
b2164	114	12.98089987
b2165	15	2.275531883
b2166	9	1.36097098
b2167	1879	158.191695
b2168	690	104.6744666
b2169	936	117.8882449
b2170	86	10.36425842
b2171	118	29.33490212
b2172	377	36.60736711
b2173	82	11.8346102
b2174	18	3.59113351
b2175	338	84.9162681
b2176	225	20.58501386
b2177	714	56.03751144
b2178	180	23.41615823
b2179	148	20.54809726
b2180	258	23.11425179
b2181	786	324.5343785
b2182	583	69.72909866
b2183	461	94.35152932
b2184	489	39.55548932
b2185	2354	1176.572942
b2186	349	49.3198961
b2187	148	92.46643769
b2188	1290	104.3488369
b2189	4	7.399911475
b2190	327	17.9709077
b2192	0	0
b2193	355	78.03880408
b2194	295	39.90716742
b2195	80	20.42269475
b2196	245	17.95258873
b2197	84	24.92845178
b2198	0	0
b2199	105	20.26703397
b2200	41	8.809019807
b2201	112	25.56764285
b2202	98	23.15080099
b2203	19	6.014483605
b2204	24	3.956897108
b2205	44	9.00535204
b2206	155	8.877959736
b2207	0	0
b2208	25	7.194358379
b2209	1006	293.0531404
b2210	82	7.092143451
b2211	226	19.58230832
b2212	126	27.57063792
b2213	784	104.8633465
b2214	154	20.77370982
b2215	159620	20595.64945
b2216	2093	111.5392006
b2217	2206	482.7049781
b2218	1350	67.47550858
b2219	249	19.41413557
b2220	170	17.47201321
b2221	0	0
b2222	1	0.218814587
b2223	10	1.076706696
b2224	49	5.890267088
b2225	34	6.233258765
b2226	34	2.935298219
b2229	1	0.228282525
b2230	43	3.626569996
b2231	6185	335.2521728
b2232	589	116.0470903
b2233	371	14.08161945
b2234	611	38.07345092
b2235	536	67.50865305
b2236	25	13.96551921
b2237	551	120.5668372
b2238	3	1.758620937
b2239	291	38.48881533
b2240	63	6.603563386
b2241	186	16.26481463
b2242	52	5.878818561
b2243	23	2.750890685
b2244	18	2.848965918
b2245	25	4.429362435
b2246	30	3.312751067
b2247	157	18.54426406
b2248	31	5.639715419
b2249	1032	122.2000344
b2250	53	13.90379315
b2251	29	9.697184463
b2252	9	2.126093969
b2253	92	11.49582739
b2254	39	5.733213148
b2255	222	15.94731301
b2256	58	9.272728577
b2257	81	6.980225026
b2258	14	5.153168327
b2259	357	190.4645754
b2260	447	46.95751347
b2261	864	127.8040786
b2262	895	148.5911711
b2263	36	6.756440912
b2264	572	48.76147532
b2265	816	89.68966779
b2266	7922	3687.828105
b2267	181	55.80766571
b2268	163	25.29310701
b2269	5	0.587657986
b2270	12	0.989224277
b2271	3	0.439655234
b2272	19	5.370074647
b2273	4	0.794690633
b2274	0	0
b2275	14	2.348970722
b2276	6022	588.3564046
b2277	3360	312.8276302
b2278	6221	481.091666
b2279	131	61.58655697
b2280	1359	348.8058273
b2281	1228	322.148264
b2282	3027	440.8905845
b2283	9021	471.2233507
b2284	3821	406.797413
b2285	1199	340.9091952
b2286	4383	348.6046236
b2287	2449	526.1777928
b2288	1935	620.8050733
b2289	455	69.02446713
b2290	776	90.75523614
b2291	304	72.17380326
b2292	1321	102.6591374
b2293	858	187.7429153
b2294	417	120.0018978
b2295	1856	579.7895552
b2296	2842	336.5237381
b2297	3245	215.4987041
b2298	37	3.465211669
b2299	566	148.4820175
b2300	527	135.2617152
b2301	488	107.7748347
b2302	285	62.65087088
b2303	274	107.5229561
b2304	1739	277.089023
b2305	28	4.476489658
b2306	116	21.34884021
b2307	86	17.0858486
b2308	196	40.64027074
b2309	989	179.9251145
b2310	904	164.4613787
b2311	98	24.49111052
b2312	803	75.35308406
b2313	499	145.361349
b2314	1061	227.9602443
b2315	363	40.74762129
b2316	2000	311.3623954
b2317	351	75.75659373
b2318	359	62.90152303
b2319	481	67.57162754
b2320	1103	138.1886283
b2321	230	32.8946868
b2322	50	6.041064287
b2323	5239	611.2093548
b2324	505	35.84274511
b2325	142	72.50056637
b2326	177	45.92595332
b2327	255	44.84483389
b2328	230	39.71285825
b2329	790	103.6226094
b2330	377	57.55949363
b2331	849	219.0916725
b2332	224	38.81802711
b2333	3	0.791379422
b2334	4	1.165221234
b2335	1	0.27767699
b2336	4	0.756697455
b2339	1	0.252567901
b2340	1748	512.3448997
b2341	2183	144.9718555
b2342	1121	121.8036153
b2343	4579	2288.669287
b2344	2281	242.3001961
b2345	11	1.479632913
b2346	1471	277.1712213
b2347	275	41.98636803
b2348	0	0
b2349	16	1.968197525
b2350	40	15.69678192
b2351	118	18.25070458
b2352	91	9.731828023
b2353	59	28.88126962
b2354	4	1.292048035
b2355	0	0
b2356	0	0
b2357	0	0
b2358	0	0
b2359	7	2.746936836
b2360	14	2.417304415
b2361	0	0
b2362	0	0
b2363	1	0.465517307
b2364	54	8.218170917
b2365	35	3.726225976
b2366	84	9.00350403
b2367	3	0.27767699
b2368	8	0.979026089
b2369	553	128.0876547
b2370	640	25.36641886
b2371	31	3.853313414
b2372	3	0.452216812
b2373	10	0.840402926
b2374	5	0.569337713
b2375	3	0.671925924
b2376	0	0
b2377	458	268.4827964
b2378	3520	544.4277976
b2379	352	40.46957236
b2380	815	68.37182636
b2381	364	70.54582273
b2382	212	35.19701484
b2383	73	4.16615609
b2384	16	2.195734812
b2385	20	2.623357199
b2386	15	1.712118941
b2387	3	1.3068651
b2388	1197	176.5120188
b2389	264	29.91754186
b2390	1884	820.7112828
b2392	1033	118.7643984
b2393	458	54.2321858
b2394	0	0
b2395	210	13.65942563
b2396	1	1.874319683
b2397	0	0
b2398	256	105.7007645
b2399	102	36.97131344
b2400	2284	229.7682965
b2401	0	0
b2402	7	13.12023778
b2403	0	0
b2404	0	0
b2405	124	19.95885728
b2406	123	13.93885473
b2407	8	1.366410512
b2408	29	5.40000076
b2409	63	9.680952148
b2410	1202	171.3942459
b2411	1085	76.66488147
b2412	2150	310.2977064
b2413	259	48.4174654
b2414	6629	971.491516
b2415	3324	1835.264091
b2416	12185	1004.474818
b2417	10132	2829.972812
b2418	179	29.92751757
b2419	27	10.2562773
b2420	30	5.814216159
b2421	1263	197.2721466
b2422	3745	485.8550712
b2423	1668	271.2371662
b2424	993	169.6057048
b2425	2067	289.5188079
b2426	4781	859.9056852
