Gene_id	IPM_1_readcount	IPM_1_fpkm
b1208	1905	337.8008774
b1209	387	93.69831122
b1210	2745	329.9228986
b1211	1472	205.3452879
b1212	480	86.95220003
b1213	36	13.83933871
b1214	765	142.6861449
b1215	1699	300.2151829
b1216	493	67.64956189
b1217	116	75.86673556
b1218	399	86.61020053
b1219	526	224.4852808
b1220	198	21.44353449
b1221	261	60.57102275
b1222	415	34.89035656
b1223	56	6.077908809
b1224	748	30.18360758
b1225	288	28.27217732
b1226	91	19.33646938
b1227	105	23.39725958
b1229	0	0
b1230	45	79.98323694
b1231	79	140.415016
b1232	402	72.04500346
b1233	306	100.7196317
b1234	641	106.8895429
b1235	1066	158.8271115
b1236	1044	173.5169893
b1237	6432	2347.20533
b1238	56	13.69004703
b1241	11460	646.9994278
b1242	168	39.16874566
b1243	53205	4925.356622
b1244	4355	714.3876157
b1245	6610	1098.608524
b1246	11872	1768.851283
b1247	11341	1704.867676
b1248	135	61.80522854
b1249	507	52.42798077
b1250	299	36.02293048
b1251	509	258.9206694
b1252	264	55.39579743
b1253	61	23.09735915
b1254	696	194.7246213
b1255	1077	218.6996841
b1256	663	156.753793
b1257	53	15.79331503
b1258	36	10.85600821
b1259	248	208.1539055
b1260	457	85.55552358
b1261	606	76.67851358
b1262	553	61.34136159
b1263	42	3.975774935
b1264	19	1.83653839
b1265	11	36.93053162
b1266	447	76.56747512
b1267	515	125.2913293
b1268	93	7.410542522
b1269	2376	409.7771317
b1270	205	52.40488451
b1271	275	54.73893027
b1272	1360	195.6838559
b1273	1138	682.2556004
b1274	6618	384.851341
b1275	3492	541.0968521
b1276	5466	308.5950151
b1277	1334	341.0151997
b1278	608	120.0736001
b1279	709	346.6515479
b1280	980	126.5451783
b1281	586	119.9628134
b1282	53	24.48688294
b1283	7806	5385.050993
b1284	77	15.51082328
b1285	212	16.12731263
b1286	1634	127.5782001
b1287	42	5.625298579
b1288	5593	1070.959886
b1289	128	54.62759685
b1290	298	55.78894098
b1291	553	84.13588569
b1292	274	46.45989745
b1293	306	47.85746475
b1294	940	86.38362573
b1295	334	205.124128
b1296	789	86.00410109
b1297	1818	193.5605607
b1298	604	119.2836422
b1299	482	130.5023185
b1300	1437	145.9013213
b1301	831	98.00704208
b1302	930	110.9825326
b1303	97	14.98436238
b1304	1449	327.2258886
b1305	36	24.17271161
b1306	150	62.94976981
b1307	75	51.0403539
b1308	1208	579.3776909
b1309	5	0.449641213
b1310	4	0.467376481
b1311	5	0.856459453
b1312	18	3.225895677
b1313	29	4.160782506
b1314	18	3.446679412
b1315	34	4.864300394
b1316	45	2.997608086
b1317	11	2.517990792
b1319	0	0
b1320	111	16.78660528
b1321	1016	109.7973667
b1322	416	59.17989659
b1323	1837	179.9824547
b1324	3632	1082.28906
b1325	1080	168.9086991
b1326	404	83.72578437
b1327	34	5.577308596
b1328	129	21.65472081
b1329	252	23.58861263
b1330	259	37.9162567
b1331	1	0.148554029
b1332	2668	1562.32545
b1333	3768	598.5986944
b1334	6915	1387.402895
b1335	268	78.46762004
b1336	49	4.847997989
b1337	33	3.44787121
b1338	29	3.341955743
b1339	194	32.24357846
b1340	196	52.50278674
b1341	131	16.05142549
b1342	161	24.71929985
b1343	1369	150.5296679
b1344	839	135.4227099
b1345	28	3.422511757
b1346	0	0
b1347	0	0
b1348	0	0
b1349	21	3.916874566
b1350	19	1.103617648
b1351	2	1.094778605
b1352	0	0
b1353	7	2.162691478
b1355	19	21.26303336
b1356	849	268.9024129
b1357	10	5.086850086
b1358	8	2.857294516
b1359	23	4.049915261
b1360	14	2.83147559
b1361	10	3.021588951
b1362	0	0
b1363	235	24.35093976
b1365	7	4.005894442
b1366	4	1.334034857
b1368	9	1.457358015
b1370	42	6.468233228
b1372	61	2.740364645
b1373	0	0
b1374	0	0
b1375	0	0
b1376	598	207.6908267
b1377	7	0.932589182
b1378	2763	118.4205712
b1379	1030	367.876669
b1380	268	40.89827469
b1381	818	46.81173791
b1382	0	0
b1383	55	25.41091625
b1384	117	19.51025978
b1385	297	29.91373061
b1386	40	2.657510071
b1387	52	3.839751355
b1388	44	7.14784483
b1389	11	5.770395566
b1390	65	13.14613667
b1391	47	14.25850208
b1392	127	17.91511656
b1393	77	15.14728836
b1394	74	14.16968203
b1395	223	23.59293894
b1396	46	16.42944347
b1397	768	96.20979744
b1398	896	103.0191667
b1399	408	64.81641914
b1400	268	68.50980024
b1402	3	0.500263071
b1403	0	0
b1404	0	0
b1406	233	40.8844498
b1407	17	1.113285916
b1408	2	0.498612038
b1409	0	0
b1410	52	4.46878912
b1411	75	8.763309022
b1412	220	54.84732419
b1413	3729	144.3441609
b1414	1095	206.531829
b1415	4116	431.8354209
b1418	215	61.17152773
b1419	232	201.4392634
b1420	2	1.798564852
b1421	144	13.25742867
b1422	958	156.638648
b1423	1045	117.4687669
b1424	1844	168.230979
b1426	529	355.2045678
b1427	256	71.62284921
b1428	145	22.33080519
b1429	215	32.71105863
b1430	235	59.77048851
b1431	267	60.29628176
b1432	614	80.73349068
b1433	29	3.725598621
b1434	40	11.25359013
b1435	694	53.43992691
b1436	122	79.79087706
b1438	87	31.52017251
b1439	225	24.15982637
b1440	998	131.5683147
b1441	671	99.97466401
b1442	424	68.00178955
b1443	823	156.4004847
b1444	4872	516.5326796
b1445	62	53.8329066
b1446	297	191.7546834
b1447	96	32.23028214
b1448	170	49.48652424
b1449	296	43.08238581
b1450	41	9.300686711
b1451	283	20.33071025
b1452	339	48.22592535
b1453	51	5.136701217
b1454	89	21.75739617
b1455	2	1.418586362
b1456	8	0.593340982
b1457	5	1.563969436
b1459	14	2.00674788
b1460	0	0
b1461	92	59.39875715
b1462	33	8.746704858
b1463	116	20.71538524
b1464	940	158.8531104
b1465	176	39.04549599
b1466	166	36.03331651
b1467	462	45.17715519
b1468	929	37.51745704
b1469	168	18.27310813
b1471	3	0.340524675
b1472	0	0
b1473	22	3.768421594
b1474	161	7.980246409
b1475	45	7.682005807
b1476	75	17.32562472
b1477	509	269.8225923
b1478	3238	483.872652
b1479	2782	247.5282821
b1480	2673	2926.343212
b1481	31	21.68269849
b1482	4293	1501.35201
b1483	194	31.61748956
b1484	218	33.3691181
b1485	130	21.89557211
b1486	92	13.58681249
b1487	125	12.17597095
b1488	22	5.710906952
b1489	132	8.309369615
b1490	134	14.63821111
b1491	411	47.04064617
b1492	25679	2525.761155
b1493	605	65.24130319
b1494	16	0.864546195
b1495	11	0.700326137
b1496	0	0
b1497	2	0.260931688
b1498	18	1.615822968
b1499	0	0
b1500	0	0
b1501	32	2.120413299
b1502	3	0.495342451
b1503	0	0
b1504	0	0
b1505	3	0.369387402
b1506	1	0.744233732
b1507	84	9.592345876
b1508	17	9.619290668
b1511	825	78.24265174
b1512	368	58.27802589
b1513	345	33.93386029
b1514	294	43.16555644
b1515	276	41.99187062
b1516	898	132.6191045
b1517	858	147.9750753
b1518	293	152.1177943
b1519	758	150.8803969
b1520	89	14.69515938
b1521	165	17.16811904
b1522	372	59.28434018
b1523	70	29.37655924
b1524	438	71.38381664
b1525	234	25.45182918
b1526	138	23.63828091
b1527	8	1.083006792
b1528	164	20.80355113
b1529	310	70.32226537
b1530	303	105.2346497
b1531	295	116.0636381
b1532	94	64.84688616
b1533	208	34.91613899
b1534	155	19.71154408
b1535	2492	422.5476805
b1536	426	163.765508
b1537	110	32.02069216
b1538	958	70.74003458
b1539	895	181.0121895
b1540	917	201.6591753
b1541	55	40.73220399
b1542	30	3.102247383
b1544	0	0
b1545	0	0
b1546	0	0
b1547	6	0.941304969
b1548	0	0
b1549	1	0.367589897
b1550	130	112.8754493
b1551	415	401.9100688
b1552	7842	5562.277125
b1553	0	0
b1554	2	0.565840628
b1555	2	0.968457997
b1556	4	2.797767547
b1557	5736	4011.998663
b1558	197	139.7307566
b1559	20	4.012734331
b1560	17	2.446048198
b1561	20	11.99043234
b1562	170	164.6378595
b1563	161	84.45760783
b1564	114	71.76273758
b1565	1	0.493723685
b1566	11	4.990612381
b1567	1	0.825570752
b1568	0	0
b1569	1	0.654023582
b1570	459	169.9643785
b1571	0	0
b1572	0	0
b1573	16	11.03776786
b1574	9	25.65500053
b1575	2	1.598724313
b1576	0	0
b1577	9	1.777405265
b1578	0	0
b1579	6	0.782795065
b1580	5	0.740585527
b1581	9	1.119107019
b1582	44	20.328733
b1583	191	84.37477918
b1584	126	33.93228234
b1585	107	22.73628817
b1586	189	93.31377642
b1587	332	20.66682183
b1588	530	33.03304752
b1589	71	17.35702391
b1590	172	30.39259062
b1591	295	72.46900329
b1592	127	15.26419239
b1593	399	86.61020053
b1594	348	43.05949856
b1595	46	7.773662849
b1596	360	43.3720902
b1597	26	12.71218652
b1598	539	99.06547716
b1599	232	106.2134298
b1600	390	160.9862966
b1601	586	85.5387017
b1602	823	89.51647612
b1603	902	88.89345185
b1604	1299	207.6742882
b1605	128	13.98276883
b1606	114	23.82165563
b1607	242	108.8131735
b1608	315	66.0972583
b1609	355	41.19293693
b1610	180	29.2411834
b1611	3258	350.5817949
b1612	3551	325.7335266
b1613	1849	237.5390293
b1614	2720	272.3234575
b1615	4	0.477344226
b1616	24	2.638942315
b1617	152	12.67333114
b1618	1105	282.4751092
b1619	386	75.93315983
b1620	311	45.66152399
b1621	96	9.104599475
b1622	394	50.7462083
b1623	1569	236.5705122
b1624	1322	191.8607393
b1625	20	13.98883774
b1626	177	60.63732929
b1627	189	49.06188245
b1628	136	35.48670961
b1629	300	20.38858941
b1630	101	14.40889915
b1631	100	24.32841345
b1632	72	15.62890837
b1633	69	16.39069478
b1634	435	43.72558861
b1635	1254	312.6297479
b1636	563	98.44644556
b1637	3148	373.0181183
b1638	815	187.4121001
b1639	280	128.1886222
b1640	409	55.66801265
b1641	3107	1002.999666
b1642	1036	359.8122015
b1643	37	23.58624287
b1644	91	16.02357777
b1645	147	11.03262732
b1646	850	246.0105947
b1647	528	88.92970825
b1648	47	29.58639181
b1649	130	32.7338803
b1650	567	78.01643603
b1651	232	85.90792115
b1652	498	116.1073532
b1653	1997	65.34668762
b1654	1321	573.4941098
b1655	47	8.701879944
b1656	10381	2694.769321
b1657	734	94.77975598
b1658	1425	209.832566
b1659	193	31.25223299
b1660	84	10.4708528
b1661	2105	276.7817555
b1662	783	184.2604477
b1663	810	89.06430314
b1664	1463	175.8386887
b1665	0	0
b1666	2	3.924141495
b1667	474	234.0250266
b1668	603	56.76068964
b1669	60	11.14977473
b1670	24	4.613112902
b1671	21	4.742404183
b1672	38	8.859597233
b1673	20	1.436799311
b1674	8	1.927648454
b1675	21	15.10794475
b1676	6030	644.7339481
b1677	46024	29338.73626
b1678	1041	156.4912487
b1679	168	60.86654002
b1680	862	106.6588729
b1681	1030	122.3363451
b1682	535	108.2028172
b1683	1081	109.7559696
b1684	303	124.0571073
b1685	631	504.3975206
b1686	279	102.5575812
b1687	2468	121.9705844
b1688	578	78.45814976
b1689	8	3.385533839
b1690	2	0.248690449
b1691	2	0.238672113
b1692	4	0.697021673
b1693	105	20.90031883
b1694	1	0.094661308
b1695	5	0.655726769
b1696	27	4.472746802
b1697	6	1.184936843
b1698	18	2.896091646
b1699	22	2.576548718
b1700	2	1.027751344
b1701	24	2.201522004
b1702	9278	589.2034949
b1703	362	65.57645085
b1704	525	75.75616997
b1705	5	3.934360613
b1706	1427	150.0280944
b1707	182	38.51044741
b1708	149	48.41040362
b1709	183	36.8633852
b1710	386	105.6461354
b1711	256	39.42542158
b1712	2030	1022.304262
b1713	3942	249.3949674
b1714	907	139.2571737
b1715	14	47.00249479
b1716	13017	5508.686747
b1717	3698	2821.675743
b1718	17272	4805.606295
b1719	21986	1721.94543
b1722	32	6.369620977
b1723	1303	211.6736776
b1724	223	115.7756591
b1725	1500	263.2046124
b1726	570	160.3636594
b1727	222	50.13398708
b1728	50	12.78167915
b1729	161	17.47398783
b1730	3	0.563729282
b1731	45	27.97767547
b1732	2091	139.6583222
b1733	187	37.66914225
b1734	43	4.801490203
b1735	117	20.9683219
b1736	26	11.19107019
b1737	66	7.337191713
b1738	119	56.00764566
b1739	1044	465.271219
b1740	567	103.4565782
b1741	988	168.0928988
b1742	81	21.24554731
b1743	2855	887.5140386
b1744	2596	404.7494797
b1745	5443	611.8492805
b1746	5253	536.5925206
b1747	1843	269.023596
b1748	1964	243.0139517
b1749	528	98.84751958
b1750	10	2.124886745
b1751	17	3.788127741
b1752	31	6.615060556
b1753	65	17.88736628
b1754	178	23.04382319
b1755	113	11.11456873
b1756	47	10.85739149
b1757	168	19.40469968
b1758	309	75.17479757
b1759	33	12.2196612
b1760	27	14.94192338
b1761	920	103.417479
b1762	73	10.59442812
b1763	2732	210.3715855
b1764	3659	529.501627
b1765	1259	344.581566
b1766	1421	115.6079133
b1767	361	53.62800449
b1768	181	42.59404985
b1769	14	1.556374
b1770	57	11.34588737
b1771	38	5.852211016
b1772	12	1.91239807
b1773	9	1.624510189
b1774	5	0.723560573
b1775	14	1.532690048
b1776	18	2.525004694
b1777	645	356.9459475
b1778	1368	499.2190441
b1779	22495	3412.180896
b1780	382	65.21169374
b1781	815	144.0114032
b1782	1287	260.293506
b1783	8243	643.5906388
b1784	2793	328.6330973
b1785	35	3.582507225
b1786	251	25.43322692
b1787	243	72.84187649
b1788	9	12.94966693
b1789	67	22.64501786
b1790	104	19.11467463
b1791	71	9.074992196
b1792	318	138.0553572
b1793	107	63.39412113
b1794	1072	157.85299
b1795	445	270.0014223
b1796	0	0
b1797	1	0.419665132
b1798	40	9.457242413
b1799	157	25.67042561
b1800	197	27.40575614
b1801	5	0.522404729
b1802	26	3.491613899
b1803	33	5.16109914
b1804	891	119.3366913
b1805	1472	131.9032899
b1806	1012	262.7017198
b1807	980	212.7268083
b1808	1399	110.6018562
b1809	561	245.6683191
b1810	279	140.5038862
b1811	250	209.832566
b1812	231	25.62360674
b1813	120	31.3118026
b1814	11742	1299.615292
b1815	439	41.47834739
b1816	6849	664.5749109
b1817	1564	243.0949135
b1818	1235	232.937725
b1819	1931	342.4112831
b1820	60	19.74894739
b1821	45	11.99043234
b1822	440	82.06784805
b1823	2839	2042.450246
b1824	667	699.7916077
b1825	488	255.9957306
b1826	40	41.96651321
b1827	659	125.7087827
b1828	205	22.54096561
b1829	5646	967.1140146
b1830	3499	257.992673
b1831	2519	544.4479662
b1832	398	120.7422091
b1833	590	69.42124147
b1834	836	47.95080416
b1835	59	6.190060698
b1836	1056	673.1641207
b1837	132	103.8671202
b1838	148	34.03311756
b1839	186	82.16601533
b1840	549	95.00872474
b1841	444	178.8780659
b1842	58	37.93336778
b1843	458	105.3187016
b1844	368	83.85706892
b1845	899	65.90025393
b1846	3128	716.0250181
b1847	1107	468.4732449
b1848	905	469.8518901
b1849	1596	204.514672
b1850	651	153.1973837
b1851	232	19.34350543
b1852	1221	124.9783235
b1853	355	61.64736078
b1854	2323	243.21383
b1855	805	125.122382
b1856	3860	440.7911319
b1857	6312	1022.093754
b1858	3416	682.6552815
b1859	1839	353.4797761
b1860	714	106.6970579
b1861	543	134.0459804
b1862	11	2.756009823
b1863	617	178.5747493
b1864	1525	310.9259885
b1865	800	266.8069714
b1866	5526	470.8770599
b1867	161	42.89910239
b1868	90	16.60213709
b1869	508	193.8089883
b1870	217	44.06483887
b1871	621	96.52298038
b1872	67	4.165565015
b1873	12	1.64664248
b1874	1454	294.0689648
b1875	217	57.82052931
b1876	2126	185.2335095
b1877	5	1.544779627
b1878	6	2.306556451
b1879	99	7.194259407
b1880	18	2.366779857
b1881	28	6.558487645
b1882	5	1.936915994
b1883	9	1.294966693
b1884	11	1.930167158
b1885	9	0.848760941
b1886	3	0.272706584
b1887	9	2.697847278
b1888	19	1.460819086
b1889	12	1.955721004
b1890	15	2.552017695
b1891	12	3.13118026
b1892	10	4.304257765
b1893	0	0
b1894	0	0
b1895	125	44.02081805
b1896	1912	202.7115114
b1897	1382	260.6639157
b1900	40	3.988896305
b1901	83	12.66625671
b1902	384	115.1081505
b1904	7	3.264062138
b1905	590	178.9897069
b1906	29	18.25543324
b1907	136	16.9528093
b1908	1681	381.3281551
b1909	0	0
b1910	0	0
b1911	36	71.56394884
b1912	933	256.7525038
b1913	1504	123.9626236
b1914	640	147.1702381
b1915	83	55.73152954
b1916	70	14.6273324
b1917	314	62.99992899
b1918	233	52.61810355
b1919	496	75.92239715
b1920	346	65.26028571
b1921	3	0.821083954
b1922	1	0.209832566
b1923	355	35.8271235
b1924	17	1.825409103
b1925	5	1.837949484
b1926	10	4.127853758
b1927	1564	158.7958709
b1928	664	242.310998
b1929	225	28.18646409
b1930	13	8.393302641
b1931	31	7.000691889
b1932	20	6.294976981
b1936	4	3.73035673
b1937	3	1.438851881
b1938	17	1.548131771
b1939	33	5.005644346
b1940	7	1.539383017
b1941	25	2.748898245
b1942	1	0.340269026
b1943	5	0.669678402
b1944	3	0.974706113
b1945	21	3.156883979
b1946	2	0.729852404
b1947	0	0
b1948	2	0.409429397
b1949	0	0
b1950	2	0.384426075
b1951	27	6.53709148
b1952	63	50.35981585
b1953	930	616.245115
b1954	13	22.57508986
b1955	1488	275.4978161
b1956	625	55.70776089
b1957	120	99.06849019
b1958	550	90.51600888
b1959	481	78.90251278
b1960	125	40.09539478
b1961	1189	126.5915878
b1962	376	81.61763258
b1963	55	22.70319567
b1967	1270	225.200585
b1968	59	6.559004713
b1969	117	26.30401096
b1970	4	1.459704807
b1971	418	62.83702395
b1972	52	12.35240766
b1973	356	82.61794674
b1974	44	12.51882428
b1975	20	33.57321057
b1976	846	160.1669331
b1977	10	19.87887468
b1978	516	11.01554259
b1981	186	21.3369607
b1982	851	88.36330575
b1983	229	48.25271058
b1984	4	7.951549871
b1985	125	12.69148585
b1986	11	21.86676214
b1987	37	5.877959579
b1988	39	6.418407902
b1989	4	7.951549871
b1990	605	97.96684434
b1991	205	28.67711736
b1992	67	13.60527283
b1993	88	24.34980107
b1994	0	0
b1996	9	1.500789214
b1997	0	0
b1999	40	10.94778605
b2000	326	15.78586535
b2001	30	2.956544962
b2002	4	1.351941365
b2003	0	0
b2004	0	0
b2005	1	0.402878527
b2006	15	13.48923639
b2007	1430	654.677606
b2008	643	91.73190252
b2009	986	314.2707495
b2010	141	18.253815
b2011	859	90.88042398
b2012	11	7.288920715
b2013	12	1.711948414
b2014	321	35.68543242
b2015	420	68.22942792
b2016	1851	338.9673423
b2017	54	32.37416733
b2018	0	0
b2019	200	33.57321057
b2020	268	31.02627735
b2021	237	33.43214666
b2022	248	35.08211891
b2023	101	25.81899188
b2024	103	21.08561395
b2025	142	27.61040097
b2026	156	38.51044741
b2027	5575	858.5809583
b2028	118	15.27624234
b2029	3413	366.4777217
b2030	0	0
b2032	665	89.7835859
b2033	272	69.53233457
b2034	681	103.6103764
b2035	627	81.17121989
b2036	831	113.7201276
b2037	606	73.36069328
b2038	223	60.37762868
b2039	500	85.64594532
b2040	477	80.0721072
b2041	895	124.5083845
b2042	2722	459.9980495
b2043	33	3.573922415
b2044	70	8.661393389
b2045	21	2.476712255
b2046	14	1.43009619
b2047	11	1.191307472
b2048	14	1.54275147
b2049	20	2.102706298
b2050	15	1.851463818
b2051	4	1.258995396
b2052	10	1.563969436
b2053	9	1.211867226
b2054	2	0.550380501
b2055	5	1.011241282
b2056	5	0.620194776
b2057	21	2.604818061
b2058	3	0.926867776
b2059	8	1.438851881
b2060	19	1.327096395
b2061	1	0.340269026
b2062	6	0.795154987
b2063	472	45.01862326
b2064	946	77.0880029
b2065	967	251.0203192
b2066	453	106.6027878
b2067	938	42.71022357
b2068	494	87.90724039
b2069	274	30.59554222
b2070	157	12.18257487
b2071	16	5.23218866
b2072	5	0.991334958
b2073	26	5.9516146
b2074	221	26.75365217
b2075	395	19.10867172
b2076	398	19.53528919
b2077	107	11.41631419
b2078	113	12.15952819
b2079	299	62.47960555
b2080	1058	480.0061727
b2081	1180	130.8911513
b2082	7	4.829023438
b2083	9	6.383638629
b2085	2	0.950185205
b2086	602	101.0553638
b2088	0	0
b2089	7	1.219787927
b2091	14248	2067.800162
b2092	44423	4942.122458
b2093	3549	1881.336699
b2094	8367	2790.467412
b2095	43276	5176.654135
b2096	39194	6925.623236
b2097	6130	879.5033366
b2098	40	4.728621206
b2099	60	9.01966851
b2100	57	8.914625787
b2101	237	47.93283677
b2102	117	21.58277822
b2103	123	23.19946573
b2104	97	18.57377239
b2105	17	9.407877686
b2106	24	4.395038474
b2107	192	85.56712073
b2108	0	0
b2109	5	0.304472889
b2110	1	0.209832566
b2111	22	6.121082589
b2112	40	21.42970887
b2113	4058	552.324683
b2114	2955	219.4885779
b2118	51	2.120851039
b2119	2	0.27746455
b2120	25	1.65657289
b2121	17	2.25888356
b2122	56	4.228110476
b2123	11	3.597129703
b2124	637	204.3261318
b2125	133	27.90773128
b2126	296	26.52403112
b2127	335	69.14155045
b2128	146	30.13333243
b2129	111	18.09041929
b2130	228	29.74621247
b2131	371	61.05716235
b2132	506	33.26640577
b2133	3823	336.5831748
b2134	504	81.61204883
b2135	874	224.5636686
b2136	377	98.3712465
b2137	182	36.08459246
b2139	12	1.262502347
b2140	119	18.9646142
b2141	42	15.90309974
b2142	210	45.58431607
b2143	505	86.20917628
b2144	64	13.42928423
b2145	15	9.442465472
b2146	76	9.267181609
b2147	91	11.12316321
b2148	191	28.54221017
b2149	167	16.58794723
b2150	1829	276.6009105
b2151	292	42.37771247
b2152	455	59.3619591
b2153	2181	492.5325487
b2154	2265	408.8350641
b2155	117	8.87364225
b2156	1013	104.1112111
b2157	1823	312.2651166
b2158	228	32.8058229
b2159	359	63.21389472
b2160	274	38.01264337
b2161	20	2.41533889
b2162	8	1.283052633
b2163	7	1.602357777
b2164	88	10.62749111
b2165	12	1.930727764
b2166	1	0.160381579
b2167	900	80.36140827
b2168	346	55.6693172
b2169	548	73.20206654
b2170	228	29.14222846
b2171	391	103.0926073
b2172	1280	131.8211949
b2173	94	14.38851881
b2174	28	5.924684217
b2175	623	166.0008745
b2176	267	25.90765093
b2177	561	46.69728379
b2178	156	21.52364732
b2179	144	21.20413299
b2180	302	28.69559318
b2181	1283	561.8403803
b2182	775	98.30946419
b2183	1039	225.5338305
b2184	743	63.74334442
b2185	3138	1663.464233
b2186	674	101.0193925
b2187	255	168.9704348
b2188	2137	183.3371831
b2189	0	0
b2190	271	15.79572928
b2192	0	0
b2193	674	157.1412772
b2194	190	27.26029918
b2195	52	14.0790883
b2196	196	15.23228998
b2197	47	14.79319591
b2198	0	0
b2199	95	19.44789636
b2200	80	18.22979759
b2201	94	22.75876293
b2202	74	18.54042972
b2203	18	6.043177902
b2204	37	6.469837453
b2205	35	7.597386012
b2206	170	10.32710337
b2207	0	0
b2208	22	6.714642113
b2209	1484	458.4905934
b2210	343	31.46341864
b2211	409	37.58606694
b2212	131	30.40154782
b2213	476	67.52471083
b2214	259	37.05452359
b2215	74086	10138.47097
b2216	2646	149.5533925
b2217	2756	639.5928686
b2218	1830	97.00890842
b2219	76	6.284640401
b2220	87	9.483341945
b2221	2	0.45574494
b2222	3	0.696218652
b2223	7	0.799362156
b2224	29	3.697302936
b2225	14	2.722152208
b2226	40	3.662532062
b2229	2	0.484228999
b2230	57	5.098595921
b2231	13337	766.7224475
b2232	967	202.0661491
b2233	338	13.60640908
b2234	2469	163.173734
b2235	1111	148.4078393
b2236	61	36.14057373
b2237	612	142.0286051
b2238	2	1.243452243
b2239	172	24.12782263
b2240	17	1.889882714
b2241	10	0.927436756
b2242	17	2.038373499
b2243	7	0.887956451
b2244	12	2.014392634
b2245	23	4.321924494
b2246	35	4.099054778
b2247	99	12.4020442
b2248	7	1.350646402
b2249	880	110.5153066
b2250	27	7.512237723
b2251	35	12.41263067
b2252	5	1.252731738
b2253	46	6.096188234
b2254	11	1.715040168
b2255	189	14.39940272
b2256	77	13.05624855
b2257	85	7.768755621
b2258	15	5.85579254
b2259	189	106.9438786
b2260	654	72.86575125
b2261	1043	163.6301805
b2262	978	172.2094402
b2263	52	10.35063409
b2264	1105	99.90591833
b2265	1129	131.6116484
b2266	3591	1772.961752
b2267	121	39.56842674
b2268	355	58.42396937
b2269	6	0.747918057
b2270	8	0.699441887
b2271	0	0
b2272	8	2.398086469
b2273	4	0.842842106
b2274	5	1.785809073
b2275	10	1.779498793
b2276	6235	646.0770613
b2277	4473	441.6852084
b2278	7413	608.0086562
b2279	157	78.28208998
b2280	1513	411.8616291
b2281	1209	336.3813114
b2282	2969	458.6450713
b2283	8919	494.1245298
b2284	3804	429.5263217
b2285	1110	334.7269197
b2286	5452	459.9023719
b2287	3019	687.9469866
b2288	2535	862.5819809
b2289	684	110.0514826
b2290	449	55.69349093
b2291	328	82.59009799
b2292	2710	223.363504
b2293	561	130.192888
b2294	402	122.6948241
b2295	1358	449.9251969
b2296	2959	371.6077184
b2297	3506	246.9391809
b2298	40	3.973161014
b2299	667	185.5800949
b2300	712	193.8172372
b2301	456	106.8096559
b2302	163	38.00300918
b2303	227	94.47667932
b2304	975	164.7678539
b2305	27	4.578165077
b2306	87	16.98179837
b2307	46	9.692684222
b2308	138	30.34783662
b2309	533	102.842076
b2310	578	111.5248029
b2311	174	46.11898925
b2312	3314	329.8269362
b2313	2439	753.5435022
b2314	937	213.5165043
b2315	525	62.50331754
b2316	4032	665.7402541
b2317	740	169.3921079
b2318	559	103.8787345
b2319	819	122.0257076
b2320	1244	165.2971264
b2321	680	103.1466108
b2322	84	10.7639301
b2323	5265	651.4605171
b2324	591	44.48826781
b2325	225	121.8382641
b2326	364	100.1692512
b2327	276	51.47892287
b2328	387	70.86999539
b2329	1265	175.9811244
b2330	1039	168.2438864
b2331	904	247.4199648
b2332	187	34.36965534
b2333	10	2.797767547
b2334	2	0.617911851
b2335	3	0.883505541
b2336	2	0.401273433
b2339	0	0
b2340	806	250.555627
b2341	2070	145.7969494
b2342	1389	160.0681561
b2343	5478	2903.906013
b2344	1368	154.1213156
b2345	1	0.142662368
b2346	1827	365.1086649
b2347	73	11.82079279
b2348	0	0
b2349	30	3.913975325
b2350	91	37.87391109
b2351	218	35.76039041
b2352	157	17.80741236
b2353	9	4.672560233
b2354	4	1.370335125
b2355	2	0.521863377
b2356	0	0
b2357	0	0
b2358	0	0
b2359	6	2.497180951
b2360	8	1.465012825
b2361	1	0.281339753
b2362	0	0
b2363	0	0
b2364	20	3.228193324
b2365	21	2.371202092
b2366	80	9.094323404
b2367	4	0.392669129
b2368	2	0.25958668
b2369	895	219.8635863
b2370	1191	50.06555983
b2371	10	1.318319787
b2372	2	0.319744863
b2373	7	0.623926922
b2374	4	0.483067778
b2375	7	1.662824108
b2376	0	0
b2377	160	99.47617945
b2378	2423	397.4652567
b2379	850	103.6461101
b2380	662	58.90141006
b2381	293	60.22622875
b2382	265	46.66206713
b2383	56	3.38960299
b2384	19	2.765423414
b2385	16	2.225848214
b2386	20	2.421144993
b2387	6	2.772099955
b2388	1007	157.4917222
b2389	119	14.30266846
b2390	2698	1246.520946
b2392	407	49.62819625
b2393	689	86.52846164
b2394	0	0
b2395	392	27.04253125
b2396	5	9.939437338
b2397	0	0
b2398	230	100.7196317
b2399	140	53.81965052
b2400	3816	407.1463078
b2401	0	0
b2402	13	25.84253708
b2403	0	0
b2404	0	0
b2405	90	15.36401161
b2406	162	19.47085959
b2407	2	0.362300833
b2408	10	1.974894739
b2409	49	7.985860766
b2410	758	114.6328541
b2411	677	50.73451686
b2412	1425	218.1238224
b2413	653	129.4683455
b2414	879	136.6243152
b2415	2913	1705.792367
b2416	10080	881.2967773
b2417	6807	2016.466273
b2418	139	24.64793804
b2419	50	20.14392634
b2420	70	14.38851881
b2421	258	42.73958056
b2422	55	7.56773189
b2423	43	7.416000279
b2424	18	3.260707501
b2425	55	8.170471598
b2426	1613	307.6908446
b2427	50	8.80416361
