Gene_id	CIP_2_readcount	CIP_2_fpkm
b2407	22	4.184697372
b2408	60	12.44220181
b2409	85	14.54610163
b2410	401	63.67754486
b2411	1409	110.8735342
b2412	3922	630.3733766
b2413	426	88.6874267
b2414	1580	257.8684727
b2415	2384	1465.864986
b2416	9302	853.9649051
b2417	8028	2497.149904
b2418	274	51.01740849
b2419	69	29.18940545
b2420	133	28.70593704
b2421	386	67.14286866
b2422	118	17.04853609
b2423	71	12.85765204
b2424	42	7.98896771
b2425	94	14.66271276
b2426	5108	1023.135451
b2427	93	17.1950359
b2428	250	44.21350978
b2429	199	22.15366775
b2430	190	23.09673095
b2431	2435	429.20412
b2432	492	135.5033541
b2433	48	16.92139446
b2434	205	76.33991781
b2435	668	121.8048653
b2436	390	68.74316501
b2437	103	15.5173044
b2438	92	29.13114317
b2439	89	21.3921038
b2440	163	29.11937603
b2441	126	14.67576888
b2442	220	28.86714316
b2443	91	22.48608201
b2444	3	1.934610648
b2445	5	2.149567386
b2446	10	3.804270338
b2447	24	6.409619115
b2448	12	5.036129305
b2449	107	43.19153644
b2450	290	56.79634716
b2451	69	7.796315559
b2452	68	8.791678053
b2453	56	7.477888968
b2454	24	4.548761953
b2455	48	5.423523867
b2456	7	3.855786499
b2457	66	35.61262866
b2458	63	9.827137272
b2459	84	16.57412704
b2460	48	10.84704773
b2461	30	9.914879569
b2462	29	13.69197655
b2463	6904	480.3672179
b2464	1636	272.9041931
b2465	3687	291.8655567
b2466	848	128.8554464
b2467	335	92.26346266
b2468	337	27.00052052
b2469	361	33.66745702
b2470	286	14.5698423
b2471	198	87.98414139
b2472	767	107.8682642
b2473	526	119.3757174
b2474	994	78.21738327
b2475	861	158.0872465
b2476	364	80.87431178
b2477	3732	572.0167042
b2478	3292	594.1257527
b2479	498	137.8739274
b2480	629	211.854242
b2481	10	2.566959112
b2482	54	4.242920232
b2483	6	1.004038437
b2484	9	0.991487957
b2485	6	1.462102056
b2486	56	5.619058883
b2487	86	8.179181227
b2488	16	4.648734743
b2489	18	3.762167742
b2490	9	3.448653763
b2491	67	5.280055091
b2492	45	8.408378433
b2493	825	123.2357913
b2494	755	81.81130136
b2495	360	158.6380731
b2496	601	135.8140768
b2497	448	55.09291221
b2498	1264	319.806259
b2499	696	106.3700375
b2500	253	62.80975351
b2501	1520	116.6569285
b2502	1027	105.6558373
b2503	135	9.543734345
b2504	135	111.5423952
b2505	32	9.78115287
b2506	62	18.21400099
b2507	2027	203.7765362
b2508	1440	155.718354
b2509	1130	130.7520223
b2510	186	136.6050074
b2511	2278	245.3343724
b2512	3463	465.9572919
b2513	1158	295.8178561
b2514	3162	393.4224213
b2515	2804	397.5166729
b2516	2698	422.0961748
b2517	3427	470.694958
b2518	1883	691.4710455
b2519	536	36.76178434
b2520	5096	162.9221323
b2521	2255	422.8473462
b2522	388	79.21695285
b2523	1250	154.4373765
b2524	160	126.2790632
b2525	141	66.57133425
b2526	1676	143.639876
b2527	289	88.84961846
b2528	912	446.5367984
b2529	605	248.0000884
b2530	2607	340.386384
b2531	808	262.1258958
b2532	1422	304.4309581
b2533	1372	270.7107417
b2534	54	10.01924672
b2535	4255	526.9359883
b2536	595	82.79794166
b2537	668	118.9340436
b2538	242	28.18679419
b2539	21	6.418881571
b2540	12	5.930395256
b2541	45	8.780705153
b2542	76	10.02202291
b2543	545	204.3918436
b2544	73	13.26526843
b2545	108	16.1326854
b2546	37	5.875484189
b2547	50	5.245968026
b2548	30	4.836526619
b2549	112	5.413608832
b2550	134	17.80360284
b2551	6171	780.6663071
b2552	340	45.28710735
b2553	510	238.659048
b2554	332	39.45156575
b2555	257	57.10081903
b2556	656	72.87575347
b2557	1613	65.81358331
b2558	284	28.93591057
b2559	371	116.7752483
b2560	427	106.5070082
b2561	162	30.27016236
b2562	101	61.38867963
b2563	84	34.9753232
b2564	538	116.5946494
b2565	341	74.2051892
b2566	1712	299.7664251
b2567	1401	326.361146
b2568	2203	358.4406924
b2569	4299	378.8805979
b2570	960	317.2761462
b2571	1818	301.3626091
b2572	4537	1105.592838
b2573	3006	827.892444
b2574	514	50.240277
b2575	322	69.21606984
b2576	1620	192.504628
b2577	192	34.53345809
b2578	80	21.58341131
b2579	3534	1459.966017
b2580	265	60.92621648
b2581	2551	389.8706402
b2582	361	136.3532009
b2583	123	27.91485407
b2584	3765	224.4540944
b2585	2211	258.6642918
b2586	40	19.5849473
b2587	4113	502.2928366
b2588	0	0
b2589	0	0
b2590	0	0
b2591	0	0
b2592	3194	196.849264
b2593	535	115.9444933
b2594	1145	185.1586072
b2595	2262	486.2321428
b2597	17787	8250.571364
b2598	5	16.52479928
b2599	659	90.04521118
b2600	705	99.67900315
b2601	1021	151.2320006
b2602	73	31.64092715
b2603	234	71.52468036
b2604	178	23.0135102
b2605	140	45.98205018
b2606	9065	4132.339462
b2607	16526	3413.610412
b2608	8939	2582.997697
b2609	4521	2880.332243
b2610	4236	493.3853727
b2611	304	60.8913816
b2614	1999	533.8678588
b2615	712	128.498644
b2616	13626	1300.603119
b2617	2750	1275.598541
b2618	63	34.34432511
b2619	267	88.79741199
b2620	1248	409.897133
b2621	426865	186548.3225
b2622	309	39.4679264
b2623	44	7.293704511
b2624	2	1.489559372
b2625	9	1.012583445
b2626	7	1.771078966
b2627	693	50.19917108
b2628	756	74.16844976
b2629	27	16.22434839
b2630	964	142.3902258
b2631	185	78.89259012
b2632	56	10.28209733
b2633	14	2.701864992
b2634	9	2.03382145
b2635	0	0
b2636	3	1.071878872
b2637	20	6.779404834
b2638	7	7.257951057
b2641	132	20.61045832
b2642	198	18.43329723
b2643	0	0
b2644	2	0.656886431
b2645	3	1.496585595
b2646	8	3.845771469
b2647	253	8.761281924
b2648	6	3.965951828
b2650	24	2.770970709
b2652	1	2.087343067
b2659	1254	203.4070999
b2660	1343	167.8888354
b2661	3069	335.9974095
b2662	4149	513.8090283
b2663	722	81.75352518
b2664	391	93.5557867
b2665	3755	1323.746588
b2666	232	231.4719054
b2667	274	144.8894401
b2668	677	204.5675724
b2669	54	21.15174308
b2670	529	186.4878682
b2671	399	183.4683802
b2672	3533	1698.388825
b2673	33	21.28071712
b2674	17	6.561672124
b2675	101	7.469671508
b2676	52	8.592895627
b2677	121	15.95611542
b2678	109	16.23619715
b2679	84	13.41953489
b2681	457	61.54295366
b2682	426	91.57157065
b2683	42	19.82975914
b2684	703	210.0236636
b2685	513	69.37879924
b2686	430	44.32382809
b2687	2653	815.6333487
b2688	3398	346.2120568
b2689	462	170.8410018
b2690	647	181.02087
b2691	8	16.48187773
b2692	13	26.7830513
b2693	56	115.3731441
b2694	9	18.54211244
b2695	54	92.11242955
b2696	7237	6172.385672
b2697	7158	431.5968557
b2698	670	212.1507165
b2699	38894	5809.858018
b2700	291	92.69815115
b2701	489	71.43095557
b2702	70	19.68912255
b2703	129	21.31699107
b2704	37	15.77851802
b2705	275	55.93008988
b2706	37	16.30446862
b2707	267	54.72398646
b2708	407	66.83819436
b2709	638	66.80600042
b2710	127	13.99099673
b2711	79	11.05150597
b2712	404	28.44641879
b2713	60	18.02705376
b2714	269	42.20933894
b2715	181	19.69375256
b2716	207	23.04426746
b2717	209	70.39353987
b2718	18	6.947652837
b2719	30	6.196799731
b2720	4	1.16860459
b2721	29	2.690353287
b2722	9	1.545176037
b2723	36	3.125873362
b2724	4	1.036850151
b2725	2	0.686744905
b2726	12	5.423523867
b2727	735	133.5612643
b2728	24	13.94620423
b2729	835	118.0595286
b2730	705	110.6229887
b2731	758	57.83918202
b2732	86	38.5391929
b2733	1241	76.84225165
b2734	25	6.036456359
b2735	203	41.93167818
b2736	56	9.773082612
b2737	92	12.506172
b2738	34	8.440836441
b2739	67	13.67921609
b2740	69	8.019067432
b2741	7964	1272.299712
b2742	4110	571.9320004
b2743	536	135.6140465
b2744	701	145.9386998
b2745	820	123.8887809
b2746	149	49.24390186
b2747	324	72.29076749
b2748	458	232.872556
b2749	50	24.48118412
b2750	24	6.282695965
b2751	183	20.32966903
b2752	48	8.376927953
b2753	396	60.52088338
b2754	72	40.07698689
b2755	76	13.13343525
b2756	25	6.609919713
b2757	34	7.990658497
b2758	49	7.118375075
b2759	7	2.299102509
b2760	37	3.889734066
b2761	264	15.70320634
b2762	44	9.496700975
b2763	114	10.55734987
b2764	137	12.07412001
b2765	218	94.48934409
b2766	561	69.96537658
b2767	4	2.431234837
b2768	105	28.91839874
b2769	33	6.080204893
b2770	14	2.84735003
b2771	21	2.489835228
b2774	6	1.210977657
b2775	41	5.089327854
b2776	44	4.71945586
b2777	344	81.20758504
b2778	3	0.545148018
b2779	16714	2041.167632
b2780	6425	622.2525151
b2781	677	135.6035044
b2782	38	17.94121065
b2783	26	16.56461808
b2784	1117	79.28354705
b2785	562	68.47511297
b2786	608	34.98438464
b2787	868	102.6829586
b2788	760	89.90673793
b2789	1667	195.4543
b2790	397	139.9540334
b2791	295	59.76785641
b2792	57	27.40112172
b2793	233	67.6971997
b2794	689	128.7416165
b2795	4128	479.7494255
b2796	7006	861.5646048
b2797	4422	512.7906135
b2798	402	84.35516586
b2799	702	96.92247809
b2800	70	17.13682888
b2801	226	27.22263062
b2802	549	49.03845841
b2803	206	23.02991054
b2804	75	28.12731793
b2805	570	123.5296471
b2806	743	107.0554844
b2807	81	32.44869677
b2808	202	34.90728842
b2809	1371	953.9157817
b2810	1637	215.3321108
b2811	563	201.155935
b2812	359	70.57133612
b2813	1094	158.0601566
b2814	21	43.26492903
b2815	0	0
b2816	6	12.36140829
b2817	978	123.7225163
b2818	183	21.7948704
b2819	699	60.69404111
b2820	1276	57.13298935
b2821	950	52.16551383
b2822	1216	57.25850309
b2823	44	21.54344203
b2824	47	18.27448391
b2825	96	27.00222521
b2826	61	20.54548293
b2827	655	130.7018087
b2828	459	83.12200406
b2829	1746	123.2675014
b2830	1099	328.3300232
b2831	178	40.92402466
b2832	506	112.4241807
b2833	817	591.8141814
b2834	1729	263.482448
b2835	582	77.32609594
b2836	984	72.26845553
b2837	450	69.17357839
b2838	171	21.47831394
b2839	88	14.91469063
b2840	281	64.32510612
b2841	317	35.43923127
b2842	212	44.1355269
b2843	245	46.43527827
b2844	1874	251.512478
b2845	299	38.56323891
b2846	14	3.508582975
b2847	134	26.24382938
b2848	28	9.196410035
b2849	9	3.351508587
b2850	6	1.942507018
b2851	3	0.967305324
b2852	7	0.806439006
b2853	5	3.621873815
b2854	1	0.315383843
b2856	4	1.002452279
b2858	12	2.692583985
b2859	5	1.987945778
b2860	0	0
b2861	0	0
b2863	393	54.8326849
b2864	9	19.2938197
b2865	562	117.9293612
b2866	765	53.72205663
b2867	126	22.73992857
b2868	116	38.33753433
b2869	3114	277.6835074
b2870	939	125.0723347
b2871	611	80.97565803
b2872	647	84.68550602
b2873	231	26.43967885
b2874	292	49.64878601
b2875	1499	146.2475225
b2876	877	180.4482362
b2877	742	203.2978415
b2878	2355	120.5526499
b2879	619	73.88786099
b2880	257	52.26921127
b2881	780	43.09916302
b2882	52	5.888065526
b2883	80	9.614428673
b2886	54	17.51831482
b2887	174	14.37657538
b2888	89	9.743815394
b2889	1125	325.0780187
b2890	3195	333.8923871
b2891	2499	360.7247904
b2892	1692	154.7956284
b2893	592	132.0868344
b2894	846	149.6185171
b2895	534	162.2849254
b2896	446	173.4131878
b2897	618	367.1847535
b2898	2942	475.7525087
b2899	2469	593.4506098
b2900	201	102.1995279
b2901	945	104.1062355
b2902	261	55.65125952
b2903	4410	243.4216779
b2904	1430	581.6729347
b2905	3520	509.9598332
b2906	706	93.09931805
b2907	897	120.6941065
b2908	1626	194.5290399
b2909	843	230.9704588
b2910	1141	548.5031558
b2911	1976	1712.94444
b2912	721	208.3388902
b2913	573	73.72231621
b2914	1426	342.7543822
b2915	30	14.82598814
b2916	445	78.96414153
b2917	83	6.138442922
b2918	31	4.937530388
b2919	27	5.449399458
b2920	70	7.508225232
b2921	65	11.49551254
b2922	1924	411.9023653
b2923	69	17.21073435
b2924	736	135.606994
b2925	9447	1387.642478
b2926	5836	795.3709576
b2927	1701	264.552316
b2928	348	77.31939698
b2929	261	81.18536682
b2930	28	4.598205018
b2933	25	2.855256895
b2934	4	1.42917183
b2935	3541	281.9966952
b2936	2643	552.4116301
b2937	1883	324.3382103
b2938	6166	494.7710464
b2939	250	300.450896
b2940	5	3.672177618
b2942	678	93.12260915
b2943	428	48.6717529
b2944	57	18.15736981
b2945	81	18.14927108
b2946	619	134.1488624
b2947	1730	288.5845073
b2948	820	230.644007
b2949	384	146.083981
b2950	40	6.46842296
b2951	268	60.30496963
b2952	333	93.16839214
b2953	29	15.80929251
b2954	269	71.84114758
b2955	533	74.36595687
b2956	64	10.07225861
b2957	2384	361.2160136
b2958	525	115.673595
b2959	1011	490.468171
b2960	1271	280.0402652
b2961	883	133.0269882
b2962	196	112.6560229
b2963	383	56.25776111
b2964	1299	163.9386292
b2965	474	35.20339263
b2966	497	111.3603423
b2967	18	37.57217521
b2968	38	11.22578543
b2969	20	3.294664031
b2970	15	2.802792811
b2971	5	1.929903566
b2972	78	15.27625889
b2975	3226	304.0798716
b2976	28501	2081.649964
b2977	3899	1527.23419
b2979	3595	380.2025819
b2980	1232	255.4798772
b2981	35	5.042990517
b2982	1	0.155986306
b2983	25	3.713438041
b2984	8	1.672074552
b2985	11	2.444003927
b2986	16	3.662639495
b2987	59	6.239764209
b2988	1355	115.5669834
b2989	1769	323.6802207
b2990	49	31.21793407
b2991	26	12.06020439
b2992	199	64.55823425
b2993	298	95.50332482
b2994	1015	94.49392265
b2995	541	72.79321251
b2996	706	113.4736369
b2997	1478	209.5326828
b2998	25	13.77066607
b3001	2566	391.0329449
b3002	968	310.2255652
b3003	699	125.2971899
b3005	447	166.4582598
b3006	759	163.8180918
b3008	151	20.16359347
b3009	1145	275.2130208
b3010	110	18.23426128
b3011	460	62.69202202
b3012	1379	264.2051966
b3013	45	7.700877335
b3014	15	9.223143785
b3017	1094	122.823816
b3018	454	97.59035934
b3019	2279	160.0425713
b3020	669	66.00054161
b3021	465	186.2795555
b3022	280	149.5577794
b3023	295	96.89074858
b3024	4574	1846.337268
b3025	68	16.34452874
b3026	166	19.50660751
b3027	29	13.81532769
b3028	288	78.50131453
b3029	1627	819.3782379
b3030	3178	266.3242453
b3031	708	192.9823982
b3032	2320	444.4931517
b3033	202	75.75624295
b3034	481	121.1189098
b3035	7834	838.5766968
b3037	2634	621.8045901
b3038	2690	367.5593597
b3039	121	24.32852579
b3040	584	119.6959105
b3041	3457	838.5501815
b3042	596	324.9082185
b3043	21	6.035144086
b3044	0	0
b3045	0	0
b3046	36	2.313070325
b3047	3	0.634552292
b3048	25	3.72389843
b3049	835	659.0188609
b3050	106	26.69148532
b3051	170	16.22651771
b3052	801	88.61164335
b3053	813	45.39695651
b3054	359	43.74121985
b3055	1078	275.3813894
b3056	2242	287.0593704
b3057	381	73.52932586
b3058	66	28.3742895
b3059	190	48.77222312
b3060	157	26.69472398
b3061	15	2.609178834
b3062	11	2.879568984
b3063	36	3.900936224
b3064	1287	201.3483236
b3065	7235	5313.641014
b3066	2836	257.6732963
b3067	10444	899.4658173
b3068	576	180.22787
b3069	2	4.174686134
b3070	62	12.85694187
b3071	176	44.7440719
b3072	570	59.45016546
b3073	1402	161.1670859
b3074	129	61.45438868
b3075	720	116.0766389
b3076	363	18.61804738
b3077	38	13.39610395
b3078	66	7.301333909
b3079	11	1.629335952
b3080	93	6.272678911
b3081	2493	195.881484
b3082	62	23.5864761
b3083	17	8.561419818
b3084	573	79.94689172
b3085	81	25.49540461
b3086	27	6.180704147
b3087	2219	356.6543913
b3088	397	65.19597828
b3089	4648	592.2488063
b3090	52	14.94416631
b3091	375	39.9793531
b3092	452	50.74622013
b3093	760	92.81365324
b3094	1226	250.3092376
b3095	926	221.5669015
b3096	337	139.2214339
b3097	3908	1680.101869
b3098	1124	582.7097849
b3099	2556	1001.182506
b3100	2593	1371.161745
b3101	160	64.58547506
b3102	953	153.1733371
b3103	921	399.1958069
b3104	30	13.33093051
b3105	263	46.51261229
b3106	45	10.16910725
b3107	577	554.7525344
b3110	539	64.19363469
b3113	221	89.89490809
b3114	2444	168.9374513
b3115	1711	224.5076452
b3116	3337	397.4288663
b3117	3408	546.0995486
b3118	2196	371.0002221
b3119	3	2.173124289
b3120	13	3.819064723
b3121	20	2.670674631
b3123	211979	89198.7801
b3124	5796	802.3265896
b3125	8414	1508.226833
b3126	5076	1044.418754
b3127	9134	1085.393378
b3128	22381	2258.574246
b3129	446	210.5731566
b3130	663	226.1871881
b3131	468	91.65755335
b3132	34	4.210534337
b3133	24	8.032307499
b3134	8	3.384278893
b3135	59	16.86422759
b3136	17	2.334932678
b3137	9	1.658237698
b3138	5	1.662872884
b3139	16	3.156976579
b3140	29	5.808717323
b3141	11	2.308225931
b3142	25	6.779404834
b3143	3	0.683784798
b3144	128	8.067410949
b3145	111	16.12529864
b3146	334	61.53904346
b3147	1426	111.054439
b3148	50	20.03005974
b3149	510	136.8957991
b3150	678	186.7302319
b3151	449	68.42314584
b3152	234	58.36683822
b3153	490	149.7739033
b3154	257	91.82429006
b3155	124	64.92119163
b3156	1464	460.8058314
b3157	1650	498.5768012
b3158	291	46.34907558
b3159	236	42.59224716
b3160	1752	275.7280794
b3161	252	32.10987504
b3162	13161	1104.674963
b3163	10630	1905.449398
b3164	16408	1218.601827
b3165	9402	5524.130235
b3166	1610	270.2722727
b3167	883	348.4512899
b3168	15933	945.5968645
b3169	6797	724.6391014
b3170	1880	658.3655131
b3171	136	280.1919213
b3172	899	106.1128182
b3173	129	12.58567739
b3174	9	16.41083515
b3175	7093	3379.038596
b3176	3366	399.085018
b3177	306	57.17697335
b3178	18635	1527.762528
b3179	3786	953.3392774
b3180	810	437.064079
b3181	1150	382.4607633
b3182	573	63.38885348
b3183	2946	398.4209406
b3184	1893	310.8715035
b3185	3387	2082.585867
b3186	3884	1974.840628
b3187	2628	428.9103458
b3188	163	92.68102479
b3189	1922	241.9860131
b3190	241	149.9285318
b3191	396	213.6757719
b3192	1322	329.7476928
b3193	668	191.9750595
b3194	952	192.8779637
b3195	1554	304.350081
b3196	505	81.91434245
b3197	827	132.9216681
b3198	724	202.564312
b3199	584	160.8413797
b3200	695	197.5868473
b3201	1061	231.8388369
b3202	2597	287.2964267
b3203	586	322.7844126
b3204	867	279.5512386
b3205	915	169.7705695
b3206	91	52.8793577
b3207	5527	1385.138436
b3208	142	30.90069462
b3209	403	97.75404199
b3210	1799	122.1180546
b3211	171	29.16893602
b3212	1163	41.35756087
b3213	490	54.7798843
b3214	37	7.672691118
b3215	6	1.410116205
b3216	128	8.524631972
b3218	6	0.935917835
b3219	66	14.60266782
b3220	149	20.95485186
b3221	273	93.13590098
b3222	477	86.38169049
b3223	384	88.28553634
b3224	816	86.82003196
b3225	956	169.6398187
b3226	441	88.33256343
b3227	58	6.725883216
b3228	1199	381.9418668
b3229	2888	716.9745777
b3230	14095	5689.576693
b3231	14098	5213.239055
b3232	476	66.94301667
b3233	1764	701.3472706
b3234	852	98.80090518
b3235	527	78.2792739
b3236	17929	3028.990429
b3237	673	226.6739346
b3238	597	358.7383699
b3239	175	101.6910725
b3240	218	17.57271338
b3241	86	14.62258766
b3242	20	15.55275227
b3243	392	66.86680071
b3244	2288	251.0123868
b3247	1148	123.8887809
b3248	374	99.88323121
b3249	248	80.45448288
b3250	1648	236.8075584
b3251	4364	663.1193018
b3252	1576	128.8065962
b3253	1085	176.5357019
b3255	1664	560.4538294
b3256	3260	383.0815691
b3257	32	20.89061045
b3258	289	31.5746578
b3259	572	102.8809272
b3260	6432	1056.273381
b3261	1177	628.6768082
b3262	37	6.63232622
b3263	63	55.52332559
b3264	10	2.392731118
b3265	40	5.479726187
b3266	246	12.56842705
b3267	45	32.15636617
b3268	218	33.73960969
b3269	61	8.186905634
b3270	38	5.460368458
b3271	53	11.07749391
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	276	78.890285
b3280	265	162.9422069
b3281	813	157.4758894
b3282	583	161.4066259
b3283	897	262.0595793
b3284	1314	439.7688356
b3287	2301	715.7376592
b3288	3076	514.7370389
b3289	1694	208.3200743
b3290	1225	141.1268261
b3291	1013	390.9984624
b3292	131	48.78306943
b3293	140	60.18788682
b3294	9201	3801.116955
b3295	29134	4668.446083
b3296	14457	3693.124997
b3297	6416	2609.799685
b3298	8706	3868.636035
b3299	1968	2668.373742
b3300	37375	4451.274762
b3301	12870	4693.498853
b3302	57	50.23538982
b3303	10106	3180.945172
b3304	3622	1623.127403
b3305	9999	2970.453358
b3306	6334	2556.777494
b3307	5730	2970.575683
b3308	13212	3881.344855
b3309	4058	2043.661272
b3310	14022	5979.631885
b3311	2365	1471.290364
b3312	103	85.1027163
b3313	5408	2087.383697
b3314	15908	3594.892403
b3315	4348	2071.346372
b3316	1960	1114.446678
b3317	18131	3499.108155
b3318	2753	1441.355166
b3319	10106	2645.538559
b3320	18926	4765.689161
b3321	15554	7908.514709
b3322	30	11.33129094
b3323	50	5.395852827
b3324	27	5.24905389
b3325	111	9.016296014
b3326	39	4.174686134
b3327	24	3.180713245
b3328	5	1.810936908
b3329	9	2.799495408
b3330	5	2.09838721
b3331	8	2.158341131
b3332	15	2.41826331
b3333	26	3.543462114
b3334	11	3.777096979
b3335	65	15.20866483
b3336	3580	1190.616985
b3337	40	32.5411432
b3338	546	32.15159165
b3339	219	29.31792237
b3340	59095	4432.490274
b3341	11958	3512.951997
b3342	14004	5924.180202
b3343	140	77.11572998
b3344	80	35.25290513
b3345	143	58.61820272
b3346	685	150.3002491
b3347	3272	638.454828
b3348	341	247.0117942
b3349	7155	1920.567535
b3350	255	22.39906348
b3351	129	36.87263321
b3352	1087	90.09382731
b3353	312	48.38228623
b3354	9	6.519372867
b3355	362	66.00802582
b3356	967	378.7728807
b3357	6459	1618.709817
b3358	807	60.87538041
b3359	219	28.45351188
b3360	180	50.62917227
b3361	730	192.0494086
b3362	14	13.21983943
b3363	998	276.3015654
b3364	129	17.31329224
b3365	920	57.36911449
b3366	61	29.59303504
b3367	67	13.17069504
b3368	761	87.86286291
b3369	27	25.49540461
b3370	14	1.659890152
b3371	73	11.32021441
b3374	104	20.99027939
b3375	284	61.54810487
b3376	109	15.92223754
b3377	82	9.968062831
b3378	10	4.4813015
b3379	15	2.707134353
b3380	19	2.45649828
b3381	24	3.270888105
b3382	24	10.48846764
b3383	136	23.81322069
b3384	1387	218.9363258
b3385	437	91.33707239
b3386	513	120.0314624
b3387	558	105.7587154
b3388	3934	484.9123385
b3389	3099	451.4411281
b3390	2107	640.3264752
b3391	73	9.346714557
b3392	2	0.783397892
b3393	15	5.395852827
b3394	19	5.58170998
b3395	70	14.23675015
b3396	1280	79.53651922
b3397	730	206.4274392
b3398	1608	119.4241674
b3399	642	152.2356397
b3400	233	91.94694287
b3401	1199	216.3902726
b3402	381	35.03832223
b3403	12573	1228.931912
b3404	1062	124.5185762
b3405	1632	359.5796324
b3406	321	106.7564391
b3407	1421	97.08212829
b3408	339	235.8697666
b3409	2590	176.9477215
b3410	88	58.90358833
b3411	77	13.89662301
b3412	300	61.72687669
b3413	254	58.9094599
b3414	919	253.1048423
b3415	853	102.7473625
b3416	2209	168.0726635
b3417	1759	116.5598875
b3418	9944	582.9626752
b3421	190	24.5649828
b3422	80	7.936864195
b3423	403	84.34187792
b3424	502	95.83190457
b3425	178	86.35344652
b3426	2116	222.8938663
b3427	65	47.0843596
b3428	5224	338.5315743
b3429	3490	386.085687
b3430	2458	300.8737529
b3431	2843	228.4741853
b3432	3165	229.5791044
b3433	3245	466.2867276
b3434	257	68.63633803
b3437	126	37.8568129
b3438	879	140.0028778
b3439	470	107.126285
b3440	859	131.2814112
b3441	124	40.22724144
b3442	18	2.421955315
b3443	12	3.845771469
b3444	0	0
b3445	0	0
b3446	51	28.38786571
b3447	1382	125.7818801
b3448	1071	385.2638918
b3449	658	140.3008765
b3450	536	79.39309728
b3451	87	16.3138444
b3452	88	15.72089013
b3453	572	68.89975537
b3454	71	15.77493444
b3455	39	8.05583965
b3456	78	9.682135917
b3457	65	11.12348948
b3458	82	11.719209
b3459	463	191.2745517
b3460	212	30.46310824
b3461	7968	1478.395516
b3462	1248	186.9502505
b3463	678	160.7722176
b3464	1492	158.4257062
b3465	277	73.60594012
b3466	53	31.1400662
b3467	190	83.72564969
b3468	645	163.1922762
b3469	1201	86.6413487
b3470	362	233.4430181
b3471	245	58.35784972
b3472	2649	753.1044008
b3473	426	55.48425217
b3474	347	52.42610606
b3475	382	103.060789
b3476	630	63.45522924
b3477	202	33.90993732
b3478	142	27.0103194
b3479	143	29.65391432
b3480	131	25.75165747
b3481	60	23.67732434
b3482	16	0.599199521
b3483	6	2.478719892
b3484	9	1.255710341
b3485	254	35.81695162
b3486	654	37.92006572
b3487	1110	164.876649
b3488	65	6.353342423
b3491	201	30.28134159
b3492	514	67.78052334
b3493	4228	447.1478487
b3494	1623	766.2785496
b3495	3696	1347.876594
b3496	3253	351.0541849
b3497	407	85.74461588
b3498	2803	217.6517469
b3499	619	116.4851332
b3500	1420	166.4937648
b3501	85	38.09106275
b3502	176	21.64364408
b3503	66	24.57772964
b3504	22	2.851337915
b3505	1	0.155986306
b3506	1969	550.896589
b3507	71	21.21149377
b3508	524	128.2814048
b3509	4342	2106.441937
b3510	11278	5372.733299
b3511	1760	487.2652856
b3512	2003	601.8031448
b3513	528	72.33238566
b3514	1078	54.91709788
b3515	981	213.4759255
b3516	2472	475.3373536
b3517	9	1.019088264
b3518	138	15.65955228
b3519	587	56.43669631
b3520	57	14.99563875
b3521	51	8.989490809
b3522	560	87.61077016
b3523	67	8.03382532
b3524	1140	87.74740579
b3525	226	46.68255797
b3526	713	121.6225227
b3527	1283	135.9603526
b3528	5376	662.656007
b3529	1021	81.43261571
b3530	1055	48.17592606
b3531	137	19.63271546
b3532	301	20.40600855
b3533	289	17.50530856
b3534	178	37.50010227
b3535	258	216.5535601
b3536	2067	208.5909015
b3537	0	0
b3538	1024	96.69368265
b3539	281	35.04504602
b3540	3254	513.6400894
b3541	2866	462.0495097
b3542	2208	387.8990758
b3543	2938	456.9398616
b3544	27157	2679.187905
b3545	6	12.36140829
b3546	1679	157.4192227
b3547	133	17.45150018
b3548	668	151.6026221
b3549	262	73.69357297
b3550	88	31.65566992
b3551	1016	69.05581931
b3552	557	133.8809193
b3553	843	137.1609186
b3554	4072	908.543226
b3555	3755	2047.030806
b3556	51252	38171.44846
b3557	78	23.70453966
b3558	59	10.98550037
b3559	4546	348.3906668
b3560	1760	306.1436499
b3561	107	17.0424436
b3562	21	7.605935012
b3563	10	4.638540149
b3564	249	27.14837127
b3565	387	46.40433431
b3566	198	31.6317608
b3567	80	8.230250226
b3568	106	14.22642618
b3569	197	26.50695539
b3570	1093	210.1714108
b3571	198	15.46545469
b3572	793	100.3189729
b3573	354	118.4765356
b3574	377	70.44352598
b3575	14	2.22315618
b3576	5	1.694851208
b3577	4	1.338717917
b3578	15	1.861949215
b3579	21	3.375278151
b3580	43	4.556738239
b3581	16	3.828369788
b3582	18	3.316475396
b3583	44	10.0288437
b3584	52	11.13249636
b3585	148	24.08044597
b3586	60	8.371402275
b3587	18	8.813226284
b3588	4781	492.8191212
b3589	20	2.754133214
b3590	1341	115.3027946
b3591	977	111.3429579
b3592	566	147.4370269
b3593	8	0.306991917
b3594	28	5.269117493
b3595	14	2.350193676
b3596	8	2.746979621
b3597	292	40.7408244
b3598	96	41.95387057
b3599	3069	254.3679448
b3600	1804	249.0714394
b3601	517	139.4827956
b3602	512	223.7539764
b3603	1284	123.0019842
b3604	339	69.21275004
b3605	1150	153.1769807
b3606	127	42.50429385
b3607	1531	295.4682359
