Gene_id	CIP_3_readcount	CIP_3_fpkm
b1205	2818	2005.608042
b1206	441	52.12410183
b1207	3479	728.711072
b1208	2344	546.2950802
b1209	276	87.82815693
b1210	1370	216.4185915
b1211	668	122.4777735
b1212	284	67.61788247
b1213	50	25.26310521
b1214	842	206.412669
b1215	1666	386.9173095
b1216	340	61.3198205
b1217	152	130.6594678
b1218	316	90.15443994
b1219	457	256.343444
b1220	195	27.75681818
b1221	492	150.0698301
b1222	920	101.6597476
b1223	3881	553.6224389
b1224	20804	1103.36774
b1225	4032	520.2249539
b1226	897	250.5140679
b1227	835	244.5490941
b1229	0	0
b1230	436	1018.537071
b1231	778	1817.481287
b1232	441	103.8772136
b1233	204	88.25244754
b1234	823	180.3768982
b1235	969	189.7558173
b1236	1676	366.1165893
b1237	8492	4073.042307
b1238	83	26.66851873
b1241	5329	395.4293382
b1242	235	72.01154573
b1243	19316	2350.208102
b1244	1751	377.5163737
b1245	1827	399.1020338
b1246	2785	545.3766266
b1247	3503	692.1231128
b1248	176	105.902937
b1249	570	77.47006432
b1250	206	32.61962475
b1251	194	129.7043547
b1252	437	120.5197487
b1253	107	53.25006703
b1254	344	126.4951748
b1255	387	103.2873907
b1256	126	39.15425489
b1257	67	26.24074254
b1258	44	17.4391064
b1259	143	157.75125
b1260	157	38.63095055
b1261	195	32.42944837
b1262	147	21.43134877
b1263	43	5.349889912
b1264	28	3.557200381
b1265	3	13.23786713
b1266	233	52.45617417
b1267	231	73.86346153
b1268	125	13.09124518
b1269	1302	295.1319008
b1270	163	54.76579549
b1271	178	46.56799109
b1272	586	110.8198591
b1273	554	436.534428
b1274	5228	399.5818092
b1275	917	186.7557563
b1276	3599	267.0576446
b1277	990	332.6266106
b1278	309	80.20590085
b1279	396	254.4755041
b1280	537	91.13762371
b1281	523	140.7196038
b1282	81	49.18657053
b1283	2708	2455.352342
b1284	201	53.21622587
b1285	484	48.39220311
b1286	1452	149.0029696
b1287	91	16.01922751
b1288	2581	649.5615031
b1289	84	47.11783216
b1290	193	47.4890029
b1291	262	52.39155873
b1292	134	29.86320194
b1293	159	32.68355394
b1294	513	61.96191458
b1295	149	120.270866
b1296	151	21.633311
b1297	507	70.94713145
b1298	162	42.04969559
b1299	180	64.05419579
b1300	504	67.25690558
b1301	260	40.30263998
b1302	294	46.11294948
b1303	116	23.55203355
b1304	1404	416.7256828
b1305	26	22.94563636
b1306	112	61.77671328
b1307	76	67.97823662
b1308	939	591.9217731
b1309	113	13.35606237
b1310	47	7.217862589
b1311	16	3.602140716
b1312	16	3.768787795
b1313	35	6.600076205
b1314	32	8.053455289
b1315	35	6.581325988
b1316	64	5.603330002
b1317	10	3.008606166
b1319	9	1.97252987
b1320	96	19.08161028
b1321	225	31.95837022
b1322	122	22.81101398
b1323	1062	136.7569542
b1324	2693	1054.721189
b1325	822	168.9678072
b1326	333	90.70390441
b1327	38	8.192816791
b1328	121	26.69636538
b1329	943	116.0158802
b1330	236	45.40896283
b1331	5	0.976243889
b1332	1080	831.2149129
b1333	3113	649.9918041
b1334	2978	785.3061417
b1335	174	66.95897909
b1336	40	5.201519501
b1337	19	2.60912319
b1338	20	3.029260213
b1339	99	21.62621858
b1340	225	79.21596022
b1341	326	52.50054361
b1342	339	68.40909996
b1343	687	99.28400348
b1344	636	134.924415
b1345	44	7.068764002
b1346	1	0.919296329
b1347	0	0
b1348	0	0
b1349	33	8.089807691
b1350	34	2.595660222
b1351	3	2.158347902
b1352	1	0.894450482
b1353	19	7.715321334
b1355	23	33.83010489
b1356	475	197.7354367
b1357	13	8.691528924
b1358	7	3.285995387
b1359	7	1.620018705
b1360	18	4.784771252
b1361	11	4.368496153
b1362	0	0
b1363	239	32.54989963
b1365	15	11.28227312
b1366	32	14.02687908
b1368	28	5.959168483
b1370	15	3.036208058
b1372	48	2.834155318
b1373	0	0
b1374	0	0
b1375	0	0
b1376	491	224.1307849
b1377	44	7.704578753
b1378	2826	159.1923937
b1379	674	316.394413
b1380	273	54.75663222
b1381	425	31.96644051
b1382	0	0
b1383	35	21.2534564
b1384	181	39.6697674
b1385	390	51.62768181
b1386	49	4.278730141
b1387	26	2.523347107
b1388	30	6.405419579
b1389	4	2.757888986
b1390	26	6.911336253
b1391	13	5.18350219
b1392	35	6.489150554
b1393	24	6.205250218
b1394	17	4.278398122
b1395	62	8.621300022
b1396	9	4.224851212
b1397	558	91.87474949
b1398	453	68.45609372
b1399	340	70.99171647
b1400	203	68.20525451
b1402	1	0.219169986
b1403	0	0
b1404	0	0
b1406	380	87.6374479
b1407	120	10.32863495
b1408	10	3.276699785
b1409	31	6.862439482
b1410	116	13.10232583
b1411	127	19.50358614
b1412	74	24.24757841
b1413	1649	83.89409262
b1414	392	97.17685235
b1415	3443	474.7705889
b1418	362	135.3702797
b1419	328	374.3121051
b1420	6	7.091714534
b1421	446	53.96790439
b1422	1314	282.3791787
b1423	1342	198.2725189
b1424	1114	133.5777535
b1426	606	534.8098321
b1427	217	79.79492132
b1428	181	36.63691056
b1429	166	33.19465172
b1430	238	79.56091861
b1431	752	223.2034996
b1432	664	114.7512242
b1433	69	11.65067388
b1434	65	24.03523362
b1435	795	80.45951352
b1436	44	37.82247752
b1438	78	37.14221713
b1439	398	56.16920168
b1440	3350	580.4562158
b1441	1070	209.5342874
b1442	532	112.1424413
b1443	494	123.3869125
b1444	2064	287.6100817
b1445	144	164.3321437
b1446	425	360.6470212
b1447	49	21.62184965
b1448	96	36.72934233
b1449	253	48.39856046
b1450	449	133.8694221
b1451	862	81.39116595
b1452	698	130.5089161
b1453	140	18.53301398
b1454	62	19.92106219
b1455	3	2.796732492
b1456	13	1.267247958
b1457	38	15.62232767
b1459	191	35.98338646
b1460	0	0
b1461	98	83.16096018
b1462	67	23.34044994
b1463	112	26.2879631
b1464	373	82.8477255
b1465	137	39.94686777
b1466	167	47.64490972
b1467	485	62.3336462
b1468	1372	72.82419288
b1469	410	58.61258665
b1471	6	0.895122496
b1472	1	0.711713287
b1473	44	9.905886969
b1474	3348	218.1121021
b1475	485	108.8197552
b1476	379	115.0722854
b1477	295	205.5353055
b1478	991	194.6398565
b1479	2654	310.3648354
b1480	2475	3561.274038
b1481	50	45.96481643
b1482	2214	1017.661036
b1483	99	21.20629201
b1484	65	13.07692042
b1485	55	12.17529586
b1486	49	9.511077557
b1487	107	13.69875999
b1488	52	17.74147141
b1489	269	22.25616411
b1490	315	45.2269864
b1491	373	56.110505
b1492	1773	229.2064299
b1493	82	11.62211033
b1494	79	5.610469438
b1495	41	3.430799952
b1496	30	3.533238558
b1497	30	5.144248885
b1498	226	26.66450955
b1499	15	3.908819035
b1500	4	4.011474888
b1501	271	23.60172363
b1502	46	9.982653902
b1503	11	4.333825549
b1504	5	1.869755244
b1505	106	17.15420435
b1506	8	7.825340176
b1507	133	19.96186313
b1508	18	13.38660721
b1511	1101	137.2400349
b1512	660	137.3740929
b1513	937	121.1316553
b1514	485	93.59133467
b1515	229	45.79262195
b1516	803	155.8652098
b1517	758	171.8202617
b1518	219	149.4377784
b1519	528	138.1342657
b1520	93	20.18232202
b1521	171	23.3850752
b1522	150	31.41898844
b1523	31	17.09891171
b1524	192	41.12735419
b1525	109	15.5823706
b1526	117	26.34065398
b1527	8	1.423426573
b1528	186	31.01062073
b1529	502	149.6713806
b1530	3084	1407.778698
b1531	2538	1312.410421
b1532	1125	1020.041132
b1533	165	36.40413461
b1534	126	21.06024316
b1535	399	88.92102669
b1536	297	150.062845
b1537	148	56.62440276
b1538	593	57.5517244
b1539	774	205.7451638
b1540	602	173.9999129
b1541	68	66.18933565
b1542	84	11.41664106
b1544	0	0
b1545	0	0
b1546	0	0
b1547	7	1.443381151
b1548	0	0
b1549	6	2.898803021
b1550	269	306.981574
b1551	152	193.4765196
b1552	1510	1407.688688
b1553	2	0.797461875
b1554	22	8.180704407
b1555	13	8.273666957
b1556	26	23.90170454
b1557	5318	4888.817875
b1558	554	516.4632669
b1559	58	15.29474688
b1560	188	35.55312887
b1561	51	40.18638236
b1562	364	463.3253496
b1563	247	170.2996449
b1564	142	117.4860708
b1565	7	4.542405388
b1566	80	47.7040257
b1567	1	1.085071076
b1568	0	0
b1569	0	0
b1570	299	145.5192012
b1571	0	0
b1572	0	0
b1573	13	11.78714197
b1574	15	56.19849254
b1575	0	0
b1576	0	0
b1577	17	4.412622377
b1578	0	0
b1579	33	5.658673774
b1580	21	4.088164849
b1581	38	6.210357419
b1582	64	38.86346314
b1583	170	98.70339527
b1584	175	61.94189165
b1585	205	57.25237894
b1586	230	149.2504627
b1587	65	5.318055399
b1588	112	9.174759398
b1589	12	3.855689456
b1590	98	22.75984173
b1591	134	43.26522428
b1592	125	19.74622185
b1593	386	110.1253602
b1594	387	62.93678845
b1595	67	14.88149493
b1596	250	39.58692324
b1597	37	23.77675164
b1598	646	156.0522293
b1599	210	126.361459
b1600	373	202.3657557
b1601	158	30.3127972
b1602	790	112.9364474
b1603	802	103.8822841
b1604	874	183.6491408
b1605	229	32.87930122
b1606	105	28.83767736
b1607	84	49.64200174
b1608	252	69.49880244
b1609	246	37.51745754
b1610	75	16.01354895
b1611	1611	227.8440593
b1612	2457	296.2244038
b1613	806	136.0933789
b1614	3224	424.243376
b1615	31	4.862249776
b1616	34	4.913618804
b1617	97	10.6297443
b1618	499	167.6572512
b1619	810	209.4271948
b1620	221	42.64677312
b1621	154	19.19615384
b1622	254	42.99767585
b1623	635	125.8390064
b1624	735	140.1993133
b1625	150	137.8944493
b1626	393	176.9551627
b1627	419	142.9553177
b1628	396	135.8081706
b1629	794	70.92352565
b1630	368	69.00191366
b1631	182	58.19545454
b1632	191	54.49208237
b1633	222	69.31147413
b1634	1548	204.5131569
b1635	392	128.4466316
b1636	367	84.34543814
b1637	2238	348.5452546
b1638	294	88.85691636
b1639	115	69.19794182
b1640	200	35.77801927
b1641	2796	1186.316554
b1642	752	343.271589
b1643	74	62.00013719
b1644	196	45.36052373
b1645	267	26.33763431
b1646	417	158.6261665
b1647	472	104.4861753
b1648	39	32.26730113
b1649	183	60.56324212
b1650	572	103.4434426
b1651	382	185.9141634
b1652	387	118.5892264
b1653	621	26.70797754
b1654	1035	590.5686414
b1655	186	45.26182512
b1656	4165	1421.023624
b1657	401	68.05621435
b1658	1312	253.9193227
b1659	131	27.8803954
b1660	350	57.34224623
b1661	1309	226.2189044
b1662	525	162.3803795
b1663	1234	178.3354589
b1664	908	143.4365555
b1665	0	0
b1666	7	18.051637
b1667	982	637.2345844
b1668	754	93.28366184
b1669	45	10.99084909
b1670	32	8.084193668
b1671	27	8.013955438
b1672	19	5.822210081
b1673	86	8.120232334
b1674	44	13.93459698
b1675	62	58.62484015
b1676	3018	424.1176539
b1677	60094	50349.13844
b1678	773	152.7294223
b1679	81	38.57076394
b1680	415	67.49035454
b1681	460	71.80918491
b1682	206	54.75904877
b1683	600	80.06774474
b1684	208	111.9299335
b1685	40	42.02497502
b1686	66	31.88683323
b1687	670	43.51997536
b1688	658	117.3924066
b1689	13	7.23076776
b1690	21	3.432039626
b1691	15	2.352701504
b1692	22	5.038634548
b1693	94	24.59208518
b1694	15	1.866240667
b1695	31	5.34340991
b1696	77	16.76506199
b1697	10	2.595660222
b1698	18	3.806415469
b1699	32	4.925718002
b1700	2	1.350802768
b1701	22	2.652395964
b1702	5848	488.1150503
b1703	220	52.3800498
b1704	363	68.84449525
b1705	44	45.50516826
b1706	1225	169.2733532
b1707	377	104.8461325
b1708	232	99.07048949
b1709	165	43.68496153
b1710	428	153.9621503
b1711	294	59.50967793
b1712	2138	1415.127996
b1713	3688	306.6661682
b1714	1102	222.3800241
b1715	12	52.95146852
b1716	16426	9136.353172
b1717	3058	3066.772552
b1718	20959	7664.432519
b1719	8079	831.6386357
b1722	432	113.0189447
b1723	768	163.9787412
b1724	223	152.1672356
b1725	1107	255.3017232
b1726	427	157.8929962
b1727	243	72.12559894
b1728	387	130.026766
b1729	763	108.8415153
b1730	21	5.186477794
b1731	60	49.02913752
b1732	849	74.52884081
b1733	159	42.09641748
b1734	69	10.12652807
b1735	72	16.95954508
b1736	23	13.0115788
b1737	213	31.12213796
b1738	161	99.59329944
b1739	1541	902.6350995
b1740	485	116.3109703
b1741	1077	240.8307922
b1742	123	42.40254315
b1743	514	210.008139
b1744	891	182.5842045
b1745	1569	231.8104188
b1746	1986	266.6369586
b1747	1042	199.910979
b1748	1868	303.7879091
b1749	464	114.1704526
b1750	28	7.819837124
b1751	12	3.514477999
b1752	21	5.88972902
b1753	22	7.957187893
b1754	87	14.80327044
b1755	60	7.756562772
b1756	29	8.805003367
b1757	146	22.16431882
b1758	203	64.91031467
b1759	61	29.68786379
b1760	53	38.54983285
b1761	653	96.47686648
b1762	148	28.23061002
b1763	1043	105.5588335
b1764	1043	198.3778077
b1765	241	86.69364072
b1766	651	69.61107837
b1767	347	67.75132588
b1768	237	73.30314276
b1769	100	14.61133237
b1770	154	40.28916083
b1771	56	11.33517675
b1772	18	3.770278613
b1773	23	5.456468531
b1774	12	2.282390885
b1775	32	4.604475524
b1776	44	8.112341974
b1777	220	160.0181741
b1778	381	182.7401223
b1779	8904	1775.150135
b1780	140	31.41188811
b1781	313	72.69214758
b1782	1139	302.769692
b1783	7027	721.1045917
b1784	1774	274.3455174
b1785	92	12.37686764
b1786	408	54.336517
b1787	187	73.67503433
b1788	16	30.25798201
b1789	89	39.5359119
b1790	93	22.46572342
b1791	42	7.055715983
b1792	180	102.7075898
b1793	106	82.54199505
b1794	420	81.28514905
b1795	575	458.5405783
b1796	1	1.085071076
b1797	19	10.47997815
b1798	184	57.17764207
b1799	278	59.74232244
b1800	130	23.76965093
b1801	19	2.60912319
b1802	14	2.471068531
b1803	27	5.550037462
b1804	927	163.1848781
b1805	2427	285.8389993
b1806	751	256.2277891
b1807	381	108.6988659
b1808	916	95.17964122
b1809	389	223.8926223
b1810	462	305.7947307
b1811	160	176.5048951
b1812	186	27.11721681
b1813	120	41.15399108
b1814	5277	767.6508225
b1815	243	30.17637629
b1816	1172	149.4680181
b1817	2600	531.1489898
b1818	1484	367.8837982
b1819	2234	520.6583657
b1820	66	28.55226244
b1821	105	36.77185314
b1822	557	136.546148
b1823	1801	1702.95705
b1824	1357	1871.227677
b1825	627	432.2990985
b1826	49	67.56828015
b1827	481	120.5949638
b1828	104	15.02989281
b1829	2889	650.411533
b1830	4515	437.5473653
b1831	3327	945.1155353
b1832	706	281.504042
b1833	377	58.30228865
b1834	739	55.71061395
b1835	30	4.136833478
b1836	463	387.9197773
b1837	153	158.2338805
b1838	213	64.3759292
b1839	229	132.9592795
b1840	513	116.6842928
b1841	374	198.0384923
b1842	37	31.80526518
b1843	196	59.23794424
b1844	223	66.78833417
b1845	864	83.24248327
b1846	2029	610.4461911
b1847	3929	2185.360502
b1848	3240	2210.860284
b1849	112	18.86311856
b1850	855	264.4480467
b1851	304	33.31383781
b1852	835	112.333527
b1853	186	42.45247045
b1854	2165	297.9208143
b1855	670	136.8730089
b1856	971	145.7366098
b1857	409	87.04642535
b1858	318	83.52463785
b1859	300	75.78931563
b1860	1244	244.3309601
b1861	897	291.0384024
b1862	30	9.879005321
b1863	440	167.3753315
b1864	834	223.4894977
b1865	411	180.1577282
b1866	2835	317.5072193
b1867	143	50.0797619
b1868	61	14.78955852
b1869	244	122.3499841
b1870	137	36.5642701
b1871	475	97.03683468
b1872	134	10.94984071
b1873	59	10.64079238
b1874	884	234.9854326
b1875	113	39.57351814
b1876	1447	165.702368
b1877	26	10.55780814
b1878	19	9.59997998
b1879	94	8.978062845
b1880	20	3.456362175
b1881	109	33.55645389
b1882	33	16.80190828
b1883	64	12.10319281
b1884	75	17.29686472
b1885	208	25.78161389
b1886	303	36.20102654
b1887	91	35.85255681
b1888	236	23.84837132
b1889	186	39.84212437
b1890	296	66.18933565
b1891	158	54.18608826
b1892	142	80.33235609
b1893	0	0
b1894	0	0
b1895	75	34.71468653
b1896	976	136.0016665
b1897	662	164.1098884
b1900	521	68.28642352
b1901	1123	225.244315
b1902	270	106.375718
b1904	24	14.70874126
b1905	461	183.8149623
b1906	55	45.50516826
b1907	349	57.17841125
b1908	767	228.6811732
b1909	8	18.25912708
b1910	0	0
b1911	88	229.9208502
b1912	597	215.9291442
b1913	895	96.95491884
b1914	503	152.0239079
b1915	187	165.0320769
b1916	271	74.42867204
b1917	423	111.5461712
b1918	313	92.90252045
b1919	774	155.7159447
b1920	709	175.7611947
b1921	33	11.87091346
b1922	116	31.99151223
b1923	3544	470.0901915
b1924	192	27.09670031
b1925	12	5.797606043
b1926	10	5.425355381
b1927	1858	247.9431162
b1928	532	255.1646853
b1929	327	53.840579
b1930	12	10.18297472
b1931	41	12.16933974
b1932	11	4.550516826
b1936	18	22.06311188
b1937	8	5.042997002
b1938	62	7.420865842
b1939	38	7.575887816
b1940	31	8.960128407
b1941	53	7.659464606
b1942	6	2.683351445
b1943	29	5.105028548
b1944	33	14.09192307
b1945	44	8.693524683
b1946	16	7.674125873
b1947	8	4.340284305
b1948	14	3.766872761
b1949	1	0.735437063
b1950	8	2.021048417
b1951	139	44.23229642
b1952	102	107.1636863
b1953	512	445.9071034
b1954	24	54.77738123
b1955	676	164.4999666
b1956	569	66.65793272
b1957	91	98.74146794
b1958	248	53.64364458
b1959	155	33.41806849
b1960	70	29.51116876
b1961	395	55.27439235
b1962	259	73.89240489
b1963	57	30.92452567
b1967	1246	290.3940571
b1968	98	14.31910573
b1969	97	28.66234624
b1970	8	3.837062936
b1971	339	66.97965608
b1972	122	38.09008939
b1973	23	7.015459539
b1974	45	16.8277972
b1975	62	136.7912937
b1976	1141	283.9174135
b1977	52	135.8623206
b1978	510	14.30969105
b1981	236	35.5824219
b1982	482	65.77991708
b1983	313	86.68310485
b1984	21	54.86747561
b1985	117	15.61321022
b1986	162	423.2633833
b1987	26	5.428778319
b1988	54	11.680471
b1989	72	188.1170592
b1990	591	125.7810205
b1991	192	35.30097902
b1992	66	17.61490384
b1993	100	36.36776684
b1994	0	0
b1996	2	0.438339971
b1997	0	0
b1999	56	20.14458042
b2000	139	8.846459284
b2001	30	3.885870978
b2002	4	1.776894917
b2003	0	0
b2004	1	0.53812468
b2005	1	0.529514685
b2006	42	49.64200174
b2007	874	525.9043578
b2008	999	187.317695
b2009	1636	685.3528679
b2010	103	17.52571098
b2011	334	46.44377754
b2012	49	42.67470325
b2013	144	27.00074882
b2014	1769	258.4744697
b2015	677	144.5489685
b2016	1336	321.559827
b2017	120	94.55619379
b2018	1	3.893490333
b2019	136	30.00583216
b2020	159	24.19334338
b2021	110	20.39447317
b2022	118	21.93916182
b2023	67	22.51109385
b2024	91	24.48467295
b2025	69	17.63345236
b2026	115	37.31261569
b2027	3424	693.0650926
b2028	177	30.11699849
b2029	2772	391.2086107
b2030	0	0
b2032	441	78.25602419
b2033	196	65.85334918
b2034	358	71.58846575
b2035	319	54.27865829
b2036	500	89.93116257
b2037	489	77.80429119
b2038	137	48.75236013
b2039	470	105.8128835
b2040	587	129.5104668
b2041	1084	198.20232
b2042	1998	443.7795055
b2043	39	5.551363635
b2044	84	13.66069827
b2045	52	8.060527995
b2046	48	6.444397792
b2047	39	5.551363635
b2048	75	10.86258244
b2049	62	8.567304406
b2050	56	9.084810776
b2051	23	9.514717
b2052	90	18.50012487
b2053	125	22.12210416
b2054	31	11.21240112
b2055	62	16.48087876
b2056	40	6.521116813
b2057	60	9.78167522
b2058	8	3.248556351
b2059	47	11.11035277
b2060	139	12.76049606
b2061	13	5.813928132
b2062	88	15.32805668
b2063	350	43.87550659
b2064	919	98.4271836
b2065	932	317.9817569
b2066	347	107.3256985
b2067	637	38.12170598
b2068	150	35.08268674
b2069	483	70.8856965
b2070	115	11.72846472
b2071	24	10.31522114
b2072	22	5.732934584
b2073	35	10.53012158
b2074	231	36.75417437
b2075	286	18.18458213
b2076	291	18.77299871
b2077	93	13.04154283
b2078	82	11.59727676
b2079	167	45.86563923
b2080	707	421.5843271
b2081	788	114.8836927
b2082	51	46.24186463
b2083	21	19.57712745
b2085	14	8.741987728
b2086	579	127.7454178
b2088	2	1.323786713
b2089	29	6.64183645
b2091	5413	1032.515487
b2092	14634	2139.796917
b2093	1227	854.8875247
b2094	3459	1516.21796
b2095	18271	2872.55428
b2096	17798	4133.465951
b2097	1972	371.8671507
b2098	41	6.370335122
b2099	53	10.47174564
b2100	64	13.15564435
b2101	295	78.41708441
b2102	163	39.51963997
b2103	391	96.92895221
b2104	456	114.7617379
b2105	46	33.4583455
b2106	123	29.60468467
b2107	292	171.0379293
b2108	20	3.837062936
b2109	19	1.520673975
b2110	2	0.551577797
b2111	22	8.045112621
b2112	85	59.85205884
b2113	1403	250.9828052
b2114	1665	162.5446075
b2118	86	4.70048131
b2119	27	4.923173726
b2120	63	5.486747561
b2121	17	2.968914792
b2122	51	5.060953701
b2123	13	5.587411451
b2124	527	222.176942
b2125	158	43.57464597
b2126	382	44.98990431
b2127	211	57.23749927
b2128	137	37.16368436
b2129	73	15.63696279
b2130	191	32.7517179
b2131	473	102.3122737
b2132	785	67.83110769
b2133	1576	182.3678199
b2134	213	45.33224596
b2135	307	103.6741125
b2136	364	124.8337729
b2137	187	48.72994397
b2139	38	5.254585142
b2140	206	43.14874413
b2141	31	15.42758951
b2142	87	24.82100087
b2143	506	113.5315384
b2144	43	11.85892264
b2145	18	14.89260052
b2146	154	24.68076923
b2147	135	21.68825319
b2148	268	52.63721648
b2149	396	51.69817933
b2150	2107	418.8015923
b2151	402	76.68044073
b2152	278	47.67003967
b2153	932	276.6298692
b2154	447	106.0452797
b2155	994	99.08463801
b2156	819	110.6307467
b2157	522	117.5198409
b2158	209	39.524489
b2159	392	90.72104747
b2160	313	57.07234727
b2161	37	5.872914674
b2162	6	1.264764376
b2163	28	8.424097265
b2164	159	25.23766036
b2165	57	12.05364898
b2166	28	5.902233753
b2167	849	99.63607441
b2168	321	67.88107586
b2169	292	51.26601064
b2170	220	36.95851229
b2171	563	195.1025967
b2172	330	44.66764983
b2173	636	127.9526367
b2174	337	93.72187443
b2175	2269	794.622236
b2176	368	46.93193742
b2177	382	41.79227474
b2178	122	22.12355877
b2179	147	28.44980217
b2180	217	27.10016196
b2181	1383	795.9987062
b2182	817	136.213318
b2183	819	233.6597668
b2184	219	24.69414737
b2185	5209	3629.265783
b2186	678	133.5606237
b2187	176	153.2805668
b2188	1288	145.233159
b2189	17	43.83968985
b2190	332	25.43386509
b2192	0	0
b2193	439	134.5236961
b2194	187	35.26326429
b2195	46	16.36940559
b2196	196	20.02023115
b2197	44	18.2020673
b2198	0	0
b2199	113	30.40404443
b2200	69	20.66544869
b2201	160	50.91487358
b2202	104	34.24721845
b2203	56	24.71068531
b2204	133	30.56660292
b2205	226	64.47754249
b2206	1577	125.9114383
b2207	18	13.53872775
b2208	487	195.3588271
b2209	1080	438.5551074
b2210	1115	134.42825
b2211	782	94.45266511
b2212	58	17.69115884
b2213	345	64.32484733
b2214	277	52.08649425
b2215	31453	5657.209713
b2216	1712	127.1786113
b2217	1602	488.6420079
b2218	1581	110.1529891
b2219	179	19.45466516
b2220	123	17.62183612
b2221	0	0
b2222	3	0.91505994
b2223	13	1.951159554
b2224	18	3.016222891
b2225	26	6.644489293
b2226	49	5.896868086
b2229	20	6.364359197
b2230	142	16.6942907
b2231	6231	470.8056512
b2232	567	155.7234577
b2233	286	15.13201439
b2234	2024	175.8099939
b2235	632	110.9593107
b2236	43	33.48401686
b2237	2027	618.2754994
b2238	13	10.6229798
b2239	633	116.7071016
b2240	677	98.91872017
b2241	249	30.3520158
b2242	127	20.01439435
b2243	67	11.17049242
b2244	15	3.309466783
b2245	11	2.716726463
b2246	14	2.155001626
b2247	58	9.549705144
b2248	19	4.818380756
b2249	604	99.6966552
b2250	90	32.91182436
b2251	46	21.44161578
b2252	15	4.939502661
b2253	127	22.12117271
b2254	54	11.06570937
b2255	333	33.34500571
b2256	108	24.06884933
b2257	95	11.41195442
b2258	15	7.696434378
b2259	173	128.6601693
b2260	355	51.98498707
b2261	516	106.3978106
b2262	461	106.6898033
b2263	68	17.79001907
b2264	668	79.37967005
b2265	729	111.6945039
b2266	3463	2247.192837
b2267	141	60.6019242
b2268	227	49.10123919
b2269	11	1.802184882
b2270	34	3.907009396
b2271	15	3.064321095
b2272	17	6.697730394
b2273	16	4.431085232
b2274	7	3.285995387
b2275	53	12.39588265
b2276	1914	260.6715812
b2277	1351	175.336848
b2278	2033	219.1578492
b2279	49	32.11165789
b2280	394	140.9653959
b2281	449	164.1934349
b2282	929	188.6193031
b2283	3330	242.4757841
b2284	1760	261.1955846
b2285	520	206.0985302
b2286	2577	285.7117554
b2287	1517	454.3403719
b2288	1355	605.9902014
b2289	474	100.2356073
b2290	556	90.6435237
b2291	139	46.00158828
b2292	674	73.0140953
b2293	395	120.4828921
b2294	248	99.48457722
b2295	579	252.1291141
b2296	2512	414.6324468
b2297	2632	243.6508132
b2298	82	10.70517855
b2299	549	200.7621286
b2300	475	169.9455915
b2301	269	82.81363391
b2302	227	69.56008886
b2303	270	147.6952118
b2304	1044	231.8847867
b2305	61	13.59444268
b2306	117	30.01609408
b2307	68	18.83211224
b2308	128	36.99665923
b2309	539	136.6898541
b2310	803	203.6399867
b2311	157	54.69329315
b2312	759	99.28400348
b2313	621	252.1691868
b2314	889	266.2548389
b2315	507	79.3333172
b2316	3001	651.25966
b2317	294	88.45302128
b2318	248	60.57179056
b2319	396	77.54726899
b2320	771	134.6490179
b2321	522	104.0687747
b2322	247	41.59991325
b2323	2324	377.9459854
b2324	386	38.18996048
b2325	214	152.3066433
b2326	254	91.86935113
b2327	230	56.38350815
b2328	236	56.80248442
b2329	592	108.2433334
b2330	662	140.8917691
b2331	481	173.0275568
b2332	355	85.75625605
b2333	7	2.57402972
b2334	3	1.218208632
b2335	12	4.64486566
b2336	10	2.637025325
b2339	36	12.67455364
b2340	1575	643.50743
b2341	1876	173.6660052
b2342	959	145.2530272
b2343	2355	1640.798794
b2344	4418	654.1934786
b2345	26	4.875135204
b2346	1404	368.7691558
b2347	105	22.34688181
b2348	6	15.88544056
b2349	241	41.32546604
b2350	195	106.6687641
b2351	226	48.72569986
b2352	189	28.17519018
b2353	20	13.6472857
b2354	7	3.151873126
b2355	2	0.685899851
b2356	0	0
b2357	2	0.802294978
b2358	10	2.804632867
b2359	6	3.282115818
b2360	18	4.332392879
b2361	5	1.848864124
b2362	1	0.547019303
b2363	2	1.297830111
b2364	67	14.21373554
b2365	72	10.68527392
b2366	302	45.12230106
b2367	26	3.354625199
b2368	14	2.388274998
b2369	284	91.69644549
b2370	468	25.8569358
b2371	29	5.024844853
b2372	16	3.361998001
b2373	36	4.217373599
b2374	33	5.23800498
b2375	26	8.117560033
b2376	2	1.438898601
b2377	171	139.7330419
b2378	1312	282.8677797
b2379	355	56.89398101
b2380	322	37.6554171
b2381	145	39.17328028
b2382	114	26.38316176
b2383	92	7.319013077
b2384	12	2.295583896
b2385	19	3.474025904
b2386	13	2.068416739
b2387	5	3.036208058
b2388	772	158.68996
b2389	108	17.06073568
b2390	905	549.5536584
b2392	816	130.776024
b2393	899	148.389558
b2394	0	0
b2395	705	63.92257758
b2396	60	156.764216
b2397	3	7.838210801
b2398	230	132.3786713
b2399	213	107.6208282
b2400	2454	344.1284527
b2401	1	2.612736934
b2402	76	198.568007
b2403	0	0
b2404	0	0
b2405	162	36.34804195
b2406	106	16.74479613
b2407	11	2.61900249
b2408	55	14.27613122
b2409	83	17.77901249
b2410	281	55.85346342
b2411	1151	113.3689365
b2412	2905	584.437751
b2413	397	103.4534105
b2414	1088	222.2654234
b2415	1542	1186.790181
b2416	5742	659.8249398
b2417	4938	1922.605526
b2418	180	41.95098739
b2419	50	26.47573426
b2420	120	32.41926644
