Gene_id	TET_2_readcount	TET_2_fpkm
b1204	316	81.25459209
b1205	7334	3954.152368
b1206	721	64.55690198
b1207	3451	547.5872404
b1208	2162	381.7093452
b1209	347	83.64915978
b1210	2073	248.0736989
b1211	1073	149.0348941
b1212	492	88.73924922
b1213	84	32.15166244
b1214	1090	202.4222169
b1215	1792	315.2743133
b1216	355	48.5017861
b1217	217	141.3072524
b1218	1047	226.2841526
b1219	1464	622.0918513
b1220	275	29.65344699
b1221	384	88.72927515
b1222	444	37.16649365
b1223	36	3.890271964
b1224	98	3.937376397
b1225	72	7.037373066
b1226	38	8.039530623
b1227	68	15.08675774
b1229	0	0
b1230	70	123.8784641
b1231	78	138.0360029
b1232	973	173.6208842
b1233	594	194.6661579
b1234	1505	249.8762618
b1235	1616	239.7287381
b1236	3344	553.3744246
b1237	25488	9260.876982
b1238	168	40.89192019
b1241	6525	366.7846101
b1242	385	89.3721944
b1243	26675	2458.67413
b1244	1810	295.6212456
b1245	3051	504.8879694
b1246	5617	833.2650507
b1247	7392	1106.401088
b1248	321	146.3213807
b1249	910	93.69315732
b1250	293	35.14688025
b1251	780	395.0525335
b1252	722	150.8416933
b1253	129	48.63327458
b1254	1007	280.5126226
b1255	746	150.8282145
b1256	152	35.78157291
b1257	34	10.08759542
b1258	4	1.200988817
b1259	69	57.66247556
b1260	914	170.3685232
b1261	952	119.9359334
b1262	748	82.61162941
b1263	38	3.581520221
b1264	15	1.443606999
b1265	11	36.77027427
b1266	512	87.32087396
b1267	777	188.2114829
b1268	146	11.58327109
b1269	2061	353.9081659
b1270	276	70.24870119
b1271	387	76.69832631
b1272	1681	240.8214197
b1273	1985	1184.886273
b1274	6851	396.6719751
b1275	1824	281.4083088
b1276	2230	125.3532077
b1277	640	162.895539
b1278	474	93.20379681
b1279	587	285.7566328
b1280	1105	142.0669688
b1281	518	105.5820514
b1282	77	35.42090641
b1283	677	465.0088857
b1284	997	199.963437
b1285	281	21.28353557
b1286	1460	113.4980982
b1287	82	10.93506706
b1288	2664	507.894974
b1289	164	69.68788498
b1290	249	46.41330666
b1291	340	51.50464124
b1292	149	25.15505448
b1293	218	33.94658296
b1294	533	48.76880272
b1295	427	261.1015595
b1296	267	28.97775452
b1297	713	75.58294893
b1298	260	51.12444551
b1299	466	125.6227845
b1300	752	76.02065501
b1301	376	44.15251158
b1302	299	35.52664371
b1303	157	24.14779585
b1304	811	182.3523793
b1305	16	10.69680706
b1306	106	44.29146673
b1307	41	27.78098117
b1308	1605	766.4453273
b1309	19	1.701222105
b1310	7	0.814359586
b1311	11	1.876034401
b1312	16	2.855019678
b1313	35	4.999843043
b1314	17	3.241071531
b1315	34	4.843192117
b1316	67	4.443738052
b1317	7	1.595404462
b1319	5	0.830153694
b1320	90	13.55169813
b1321	906	97.48498387
b1322	943	133.5684462
b1323	1244	121.3536112
b1324	7027	2084.868617
b1325	1400	218.0055787
b1326	492	101.5206226
b1327	55	8.982966026
b1328	126	21.0593389
b1329	686	63.93479591
b1330	105	15.30475211
b1331	1	0.14790939
b1332	943	549.8049995
b1333	2887	456.6494773
b1334	4267	852.4018126
b1335	194	56.55470302
b1336	33	3.250810102
b1337	23	2.392633841
b1338	34	3.90115246
b1339	355	58.74638778
b1340	251	66.94394711
b1341	550	67.09904064
b1342	247	37.75883209
b1343	652	71.3801672
b1344	727	116.835618
b1345	146	17.76851294
b1346	0	0
b1347	0	0
b1348	3	2.314213066
b1349	86	15.97092721
b1350	91	5.262810567
b1351	11	5.995153413
b1352	2	1.355169813
b1353	6	1.845691402
b1355	23	25.62776691
b1356	535	168.7143802
b1357	12	6.077731284
b1358	7	2.489283558
b1359	29	5.084255978
b1360	19	3.826041682
b1361	21	6.31780167
b1362	0	0
b1363	202	20.84061561
b1365	11	6.267660387
b1366	34	11.29009023
b1368	29	4.675553729
b1370	8	1.226698057
b1372	43	1.923349842
b1373	0	0
b1374	1	0.25452428
b1375	0	0
b1376	1869	646.303849
b1377	32	4.244764706
b1378	634	27.05495615
b1379	134	47.65199954
b1380	115	17.47347744
b1381	266	15.15634239
b1382	0	0
b1383	69	31.74081223
b1384	172	28.55728706
b1385	340	34.0960725
b1386	43	2.84442635
b1387	29	2.132107346
b1388	8	1.293968596
b1389	1	0.522305032
b1390	7	1.409594304
b1391	7	2.114391456
b1392	17	2.387680147
b1393	11	2.154508258
b1394	12	2.287815198
b1395	26	2.738809581
b1396	10	3.556119368
b1397	417	52.01222649
b1398	591	67.65638883
b1399	623	98.54264785
b1400	592	150.6783736
b1402	0	0
b1403	0	0
b1404	0	0
b1406	501	87.52886003
b1407	125	8.150403624
b1408	1	0.248224174
b1409	5	0.838482995
b1410	125	10.69566619
b1411	117	13.6114388
b1412	129	32.02091841
b1413	2252	86.79336628
b1414	745	139.9073255
b1415	5693	594.6965097
b1418	1057	299.4312781
b1419	1179	1019.251255
b1420	4	3.581520221
b1421	263	24.10814891
b1422	1661	270.4047767
b1423	559	62.56468136
b1424	813	73.84938977
b1426	2291	1531.649061
b1427	295	82.17599174
b1428	125	19.16715715
b1429	261	39.53738637
b1430	264	66.85504412
b1431	1039	233.6179064
b1432	1129	147.8055055
b1433	30	3.837343094
b1434	47	13.1655883
b1435	317	24.30395526
b1436	22	14.32608088
b1438	175	63.12751469
b1439	472	50.46201625
b1440	1373	180.2198473
b1441	361	53.5532639
b1442	224	35.76957775
b1443	176	33.30138047
b1444	530	55.94711587
b1445	106	91.63751738
b1446	1100	707.120659
b1447	127	42.45295302
b1448	144	41.73609691
b1449	297	43.04034994
b1450	555	125.3532077
b1451	450	32.18769956
b1452	1376	194.8994507
b1453	48	4.813563177
b1454	97	23.61021583
b1455	3	2.118645765
b1456	9	0.664612
b1457	28	8.720223147
b1459	63	8.991178847
b1460	0	0
b1461	90	57.85532665
b1462	43	11.34776407
b1463	39	6.934432768
b1464	400	67.3037357
b1465	65	14.35763613
b1466	28	6.051534166
b1467	85	8.275745753
b1468	244	9.81112516
b1469	66	7.147569512
b1471	3	0.339046993
b1472	0	0
b1473	60	10.23291492
b1474	62	3.059802708
b1475	16	2.719527219
b1476	52	11.96030606
b1477	558	294.5140628
b1478	1128	167.8319505
b1479	2338	207.1207065
b1480	4863	5300.805645
b1481	0	0
b1482	1372	477.7350028
b1483	78	12.65702292
b1484	86	13.10683996
b1485	57	9.558706142
b1486	46	6.763926752
b1487	108	10.47438796
b1488	66	17.05837466
b1489	204	12.78602719
b1490	220	23.92859497
b1491	277	31.56621686
b1492	162	15.86501535
b1493	4	0.429475658
b1494	167	8.984543215
b1495	266	16.86167042
b1496	65	5.799258721
b1497	26	3.377392125
b1498	48	4.290163259
b1499	6	1.184439758
b1500	0	0
b1501	135	8.906675286
b1502	11	1.808374144
b1503	6	1.79076011
b1504	4	1.133136341
b1505	16	1.961517187
b1506	10	7.410041836
b1507	75	8.527429098
b1508	10	5.633852033
b1511	406	38.33777954
b1512	233	36.73873887
b1513	121	11.84979542
b1514	97	14.17989639
b1515	103	15.60287661
b1516	226	33.23146621
b1517	210	36.06051181
b1518	49	25.32910177
b1519	323	64.01436537
b1520	41	6.740303629
b1521	215	22.27350385
b1522	272	43.15958545
b1523	38	15.87807298
b1524	254	41.21645924
b1525	355	38.44526026
b1526	154	26.26448162
b1527	6	0.808730372
b1528	47	5.936121676
b1529	366	82.66535861
b1530	75	25.93514643
b1531	57	22.32854013
b1532	18	12.36360405
b1533	504	84.2373556
b1534	414	52.42043232
b1535	626	105.684994
b1536	130	49.75852521
b1537	85	24.63589054
b1538	651	47.86213386
b1539	1412	284.3353081
b1540	1016	222.4608892
b1541	79	58.25237301
b1542	89	9.163396705
b1544	0	0
b1545	0	0
b1546	0	0
b1547	7	1.093423619
b1548	0	0
b1549	3	1.097984301
b1550	276	238.6033471
b1551	384	370.2740905
b1552	3221	2274.719336
b1553	1	0.302055922
b1554	27	7.605700245
b1555	22	10.60680989
b1556	40	27.85626839
b1557	22561	15711.63178
b1558	1117	788.8424397
b1559	53	10.58760161
b1560	60	8.59564853
b1561	79	47.15668291
b1562	456	439.7004825
b1563	813	424.6339912
b1564	389	243.811989
b1565	14	6.882136895
b1566	73	32.97579879
b1567	3	2.465964742
b1568	2	1.078307163
b1569	1	0.651185495
b1570	392	144.5248748
b1571	2	1.928510888
b1572	0	0
b1573	13	8.929269592
b1574	5	14.19092918
b1575	1	0.795893382
b1576	0	0
b1577	8	1.573059862
b1578	0	0
b1579	46	5.975386068
b1580	11	1.622217982
b1581	35	4.333197304
b1582	80	36.80094172
b1583	325	142.9466404
b1584	457	122.5377881
b1585	217	45.90995119
b1586	253	124.3700453
b1587	21	1.301566063
b1588	157	9.742798819
b1589	56	13.63064006
b1590	221	38.88148619
b1591	355	86.83002682
b1592	176	21.06173228
b1593	210	45.38650625
b1594	387	47.67733798
b1595	68	11.44163507
b1596	90	10.79597004
b1597	56	27.26128013
b1598	816	149.325865
b1599	25	11.39574616
b1600	71	29.18058278
b1601	48	6.976178517
b1602	1355	146.741768
b1603	1219	119.612963
b1604	950	151.2197427
b1605	74	8.048709217
b1606	105	21.84578724
b1607	185	82.82265511
b1608	84	17.54944908
b1609	166	19.17846312
b1610	130	21.02698968
b1611	1577	168.9589817
b1612	7107	649.0967194
b1613	1015	129.830108
b1614	3370	335.9366283
b1615	23	2.732818747
b1616	33	3.612799874
b1617	95	7.886460089
b1618	541	137.6976353
b1619	601	117.7144966
b1620	270	39.46981468
b1621	52	4.910257478
b1622	301	38.59981128
b1623	252	37.83114772
b1624	588	84.96563245
b1625	71	49.44487638
b1626	379	129.2758251
b1627	383	98.99026508
b1628	307	79.75841404
b1629	552	37.35221089
b1630	312	44.317508
b1631	238	57.65036414
b1632	265	57.27344836
b1633	347	82.07087374
b1634	1532	153.3262389
b1635	662	164.324403
b1636	624	108.6394467
b1637	3663	432.1588705
b1638	388	88.83478466
b1639	53	24.15898185
b1640	322	43.63646799
b1641	2529	812.8673394
b1642	2261	781.8582143
b1643	28	17.77159401
b1644	39	6.837447695
b1645	81	6.052822549
b1646	850	244.9430496
b1647	353	59.19689944
b1648	42	26.32417362
b1649	55	13.78885285
b1650	417	57.1281832
b1651	550	202.7772478
b1652	247	57.33748576
b1653	572	18.63600645
b1654	3580	1547.463737
b1655	139	25.6236704
b1656	1310	338.582891
b1657	383	49.24131135
b1658	3453	506.2510249
b1659	73	11.76949732
b1660	26	3.226914258
b1661	1987	260.132453
b1662	763	178.7747617
b1663	1394	152.613425
b1664	1584	189.5555905
b1665	1	1.953556484
b1666	4	7.814225937
b1667	3470	1705.786788
b1668	351	32.89643059
b1669	55	10.17627517
b1670	31	5.932747236
b1671	25	5.621220078
b1672	21	4.874846967
b1673	26	1.859733752
b1674	16	3.838567127
b1675	108	77.36083677
b1676	2947	313.7290048
b1677	68173	43269.38851
b1678	1886	282.28794
b1679	164	59.15949948
b1680	636	78.35345466
b1681	677	80.06049211
b1682	300	60.41118445
b1683	854	86.33196726
b1684	272	110.8815366
b1685	76	60.48789707
b1686	367	134.3200795
b1687	3428	168.6794097
b1688	844	114.0680402
b1689	3	1.26406596
b1690	8	0.990445098
b1691	10	1.188182064
b1692	15	2.602488742
b1693	172	34.08814503
b1694	21	1.979261175
b1695	14	1.828067613
b1696	131	21.60693449
b1697	17	3.342752206
b1698	47	7.529202254
b1699	37	4.314482499
b1700	5	2.558228729
b1701	33	3.013956907
b1702	6136	387.9784528
b1703	378	68.17771586
b1704	390	56.03180632
b1705	30	23.50372645
b1706	1729	180.9901429
b1707	251	52.88009267
b1708	412	133.2787654
b1709	279	55.95767193
b1710	425	115.8154637
b1711	319	48.91458504
b1712	8446	4234.93277
b1713	7320	461.0982315
b1714	1366	208.8200997
b1715	13	43.45577868
b1716	21615	9107.595244
b1717	3877	2945.420524
b1718	22897	6343.010823
b1719	26820	2091.429569
b1722	205	40.62831239
b1723	1876	303.4356358
b1724	401	207.2850981
b1725	1326	231.6632104
b1726	538	150.7039682
b1727	255	57.33644479
b1728	83	21.12551521
b1729	1489	160.905971
b1730	14	2.619320759
b1731	65	40.23683211
b1732	732	48.67827483
b1733	233	46.73167584
b1734	69	7.671282779
b1735	123	21.94796377
b1736	54	23.14213066
b1737	221	24.46186217
b1738	402	188.3812692
b1739	753	334.1273112
b1740	1376	249.9797302
b1741	591	100.11317
b1742	10	2.611525161
b1743	154	47.66517035
b1744	597	92.67599383
b1745	1064	119.0855473
b1746	1397	142.0839198
b1747	826	120.0484053
b1748	1843	227.0525424
b1749	530	98.79137561
b1750	8	1.692532763
b1751	15	3.327961267
b1752	36	7.648670302
b1753	56	15.34378062
b1754	136	17.5301144
b1755	119	11.65393103
b1756	38	8.740223658
b1757	85	9.775250144
b1758	183	44.327801
b1759	90	33.18173146
b1760	32	17.63209955
b1761	1291	144.4919564
b1762	55	7.94746562
b1763	1385	106.1860506
b1764	1511	217.7111458
b1765	573	156.1464957
b1766	612	49.57425727
b1767	384	56.79720563
b1768	322	75.4462297
b1769	36	3.984737729
b1770	113	22.39511854
b1771	73	11.19361977
b1772	11	1.745424411
b1773	5	0.898589303
b1774	11	1.584925615
b1775	18	1.962050208
b1776	35	4.888425928
b1777	951	524.0039585
b1778	1155	419.6607389
b1779	4928	744.2657924
b1780	61	10.36819752
b1781	557	97.99541994
b1782	1601	322.3943543
b1783	9710	754.8400912
b1784	1468	171.9799149
b1785	36	3.668874373
b1786	224	22.59888815
b1787	380	113.414807
b1788	46	65.89997207
b1789	172	57.8812127
b1790	141	25.80263108
b1791	33	4.199650614
b1792	298	128.8112273
b1793	197	116.2097973
b1794	774	113.4776407
b1795	1757	1061.424511
b1796	6	4.931929485
b1797	2	0.835688052
b1798	195	45.90399156
b1799	517	84.16572519
b1800	87	12.05052936
b1801	32	3.328881865
b1802	29	3.877592559
b1803	76	11.83458856
b1804	714	95.21509609
b1805	1767	157.6506178
b1806	629	162.5714797
b1807	469	101.3631973
b1808	871	68.56052994
b1809	746	325.2643234
b1810	1419	711.5048071
b1811	313	261.5703601
b1812	175	19.3275871
b1813	159	41.30810369
b1814	4860	535.5750238
b1815	74	6.961453938
b1816	2002	193.4158936
b1817	1766	273.3009443
b1818	1316	247.1383092
b1819	1985	350.4593202
b1820	67	21.9572939
b1821	38	10.08131618
b1822	634	117.739161
b1823	2770	1984.162202
b1824	1733	1810.309242
b1825	1059	553.1210291
b1826	12	12.53532077
b1827	516	98.00341696
b1828	67	7.335078531
b1829	4300	733.3589024
b1830	4384	321.843902
b1831	3796	816.894037
b1832	1360	410.7960543
b1833	417	48.85260526
b1834	728	41.57500466
b1835	33	3.447213213
b1836	957	607.4076952
b1837	167	130.8374106
b1838	510	116.7673716
b1839	767	337.3540713
b1840	1160	199.8759051
b1841	769	308.4691736
b1842	38	24.7450488
b1843	117	26.78780878
b1844	238	53.99830487
b1845	465	33.93842305
b1846	711	162.0475104
b1847	2280	960.6901299
b1848	1321	682.8519069
b1849	433	55.24472158
b1850	1228	287.7266151
b1851	383	31.79488646
b1852	915	93.25055697
b1853	284	49.10387724
b1854	2757	287.4002443
b1855	707	109.4132319
b1856	1717	195.2212768
b1857	564	90.93145873
b1858	422	83.96675185
b1859	344	65.83435643
b1860	802	119.3273265
b1861	511	125.5989983
b1862	29	7.234314476
b1863	930	267.9965131
b1864	1807	366.8230711
b1865	692	229.7865424
b1866	3664	310.8589869
b1867	152	40.32526471
b1868	72	13.22407466
b1869	497	188.789528
b1870	195	39.42560566
b1871	586	90.6876293
b1872	72	4.457002942
b1873	14	1.912746494
b1874	954	192.1075666
b1875	332	88.07886766
b1876	1422	123.3579664
b1877	15	4.614228506
b1878	7	2.679305203
b1879	82	5.933023396
b1880	24	3.142012518
b1881	56	13.06005513
b1882	6	2.314213066
b1883	25	3.581520221
b1884	17	2.970041159
b1885	23	2.159643279
b1886	13	1.176600506
b1887	30	8.953800552
b1888	50	3.827578862
b1889	28	4.543546688
b1890	28	4.743094347
b1891	511	132.7574905
b1892	471	201.8508063
b1893	0	0
b1894	0	0
b1895	184	64.51745517
b1896	1182	124.7726245
b1897	664	124.695925
b1900	62	6.155959508
b1901	85	12.91517898
b1902	294	87.74724541
b1904	10	4.642711398
b1905	321	96.95995104
b1906	23	14.41561889
b1907	120	14.89345042
b1908	1267	286.1666922
b1909	0	0
b1910	0	0
b1911	12	23.7511341
b1912	447	122.4762489
b1913	756	62.0406056
b1914	502	114.9357265
b1915	160	106.9680706
b1916	109	22.67800771
b1917	337	67.32116495
b1918	204	45.86915583
b1919	467	71.17318907
b1920	1024	192.3021494
b1921	10	2.725069733
b1922	5	1.044610064
b1923	941	94.55500479
b1924	40	4.276442055
b1925	12	4.391937205
b1926	6	2.465964742
b1927	1469	148.5031146
b1928	1167	424.0208505
b1929	380	47.39723277
b1930	29	18.64227192
b1931	20	4.496976062
b1932	18	5.640894348
b1936	5	4.642711398
b1937	6	2.865216177
b1938	3	0.272014194
b1939	34	5.134950678
b1940	7	1.532702977
b1941	12	1.313745409
b1942	1	0.338792453
b1943	8	1.06683581
b1944	2	0.646984298
b1945	13	1.945781135
b1946	4	1.453370524
b1947	1	0.410994124
b1948	0	0
b1949	0	0
b1950	3	0.574136829
b1951	13	3.133830193
b1952	140	111.4250735
b1953	1141	752.7790001
b1954	21	36.309205
b1955	599	110.4214286
b1956	472	41.88793915
b1957	112	92.06268371
b1958	426	69.80453137
b1959	184	30.05210453
b1960	92	29.38215315
b1961	429	45.47697769
b1962	266	57.48957458
b1963	18	7.397894227
b1967	3297	582.0979238
b1968	173	19.14887853
b1969	75	16.78837604
b1970	10	3.633426311
b1971	218	32.62925288
b1972	127	30.03746676
b1973	17	3.928118952
b1974	131	37.11021517
b1975	46	76.88330074
b1976	2248	423.7503925
b1977	20	39.58522349
b1978	616	13.09327274
b1981	441	50.36971718
b1982	832	86.01556193
b1983	212	44.47678668
b1984	8	15.8340894
b1985	217	21.93681135
b1986	43	85.10823051
b1987	60	9.490463677
b1988	154	25.23450195
b1989	16	31.6681788
b1990	635	102.3785041
b1991	225	31.33830193
b1992	94	19.00516375
b1993	163	44.90675354
b1994	2	0.295818779
b1996	8	1.32824591
b1997	0	0
b1999	59	16.07791143
b2000	677	32.64004678
b2001	105	10.30300338
b2002	8	2.692149428
b2003	2	1.355169813
b2004	3	1.222958124
b2005	0	0
b2006	61	54.61818337
b2007	1746	795.8789116
b2008	772	109.6574236
b2009	766	243.090018
b2010	265	34.1579435
b2011	528	55.61890225
b2012	206	135.9092673
b2013	341	48.43676355
b2014	364	40.29012593
b2015	640	103.5174877
b2016	1854	338.043414
b2017	132	78.79344486
b2018	1	2.949487241
b2019	172	28.74766897
b2020	205	23.62980008
b2021	180	25.28131921
b2022	229	32.25380289
b2023	107	27.23409792
b2024	144	29.35099498
b2025	167	32.33047983
b2026	197	48.42074887
b2027	4505	690.7843435
b2028	212	27.3263548
b2029	3415	365.1012404
b2030	0	0
b2032	649	87.24314404
b2033	302	76.86633246
b2034	586	88.76976403
b2035	536	69.08927439
b2036	797	108.5940289
b2037	601	72.43969024
b2038	207	55.8023957
b2039	702	119.7251045
b2040	728	121.6761803
b2041	1161	160.8122367
b2042	2223	374.0405111
b2043	64	6.901165845
b2044	123	15.15326246
b2045	26	3.053099205
b2046	21	2.135835588
b2047	7	0.754815014
b2048	24	2.63324025
b2049	21	2.198260845
b2050	6	0.73737181
b2051	1	0.313383019
b2052	6	0.934309623
b2053	7	0.938473213
b2054	1	0.273996082
b2055	1	0.201370615
b2056	8	0.988005578
b2057	5	0.617503486
b2058	1	0.307615234
b2059	3	0.537228033
b2060	8	0.556352656
b2061	0	0
b2062	3	0.395852235
b2063	404	38.36567873
b2064	1166	94.60313283
b2065	998	257.9433017
b2066	404	94.65924472
b2067	423	19.17700068
b2068	208	36.85295719
b2069	216	24.01445044
b2070	79	6.103484383
b2071	41	13.34930264
b2072	33	6.51441867
b2073	27	6.153702925
b2074	82	9.883618302
b2075	151	7.273135204
b2076	170	8.308009869
b2077	82	8.710985622
b2078	59	6.321230134
b2079	166	34.53714935
b2080	1560	704.6883029
b2081	773	85.37271328
b2082	24	16.4848054
b2083	26	18.36159663
b2085	25	11.82577431
b2086	407	68.0250074
b2088	0	0
b2089	7	1.214494746
b2091	21251	3070.756216
b2092	55098	6103.131994
b2093	4429	2337.639398
b2094	10214	3391.675931
b2095	53108	6325.185897
b2096	51622	9082.08181
b2097	3627	518.126592
b2098	68	8.003772888
b2099	98	14.66819625
b2100	126	19.62050208
b2101	248	49.93991248
b2102	109	20.0197797
b2103	71	13.33344981
b2104	144	27.45378238
b2105	60	33.06018665
b2106	58	10.57525243
b2107	409	181.4848211
b2108	5	0.726685262
b2109	21	1.273236935
b2110	1	0.208922013
b2111	5	1.385118317
b2112	102	54.40862634
b2113	2085	282.5529061
b2114	2451	181.262957
b2118	95	3.933461514
b2119	11	1.519432821
b2120	48	3.16681788
b2121	11	1.4552879
b2122	47	3.533193861
b2123	51	16.60523012
b2124	579	184.9159421
b2125	253	52.85726926
b2126	363	32.38662947
b2127	301	61.85461562
b2128	152	31.2355534
b2129	90	14.60425721
b2130	221	28.70783307
b2131	420	68.82136895
b2132	596	39.01332209
b2133	2709	237.469818
b2134	331	53.36580291
b2135	607	155.2844839
b2136	485	126.0027062
b2137	185	36.52022588
b2139	22	2.304543652
b2140	80	12.69399572
b2141	20	7.54004257
b2142	48	10.37405857
b2143	249	42.32264234
b2144	36	7.521192464
b2145	30	18.80298116
b2146	61	7.405855372
b2147	61	7.423830749
b2148	486	72.31057443
b2149	662	65.4704722
b2150	2602	391.7946505
b2151	259	37.4253381
b2152	249	32.34502459
b2153	1834	412.3727049
b2154	1112	199.8462609
b2155	697	52.63324445
b2156	955	97.72433746
b2157	618	105.3990236
b2158	160	22.92172941
b2159	391	68.54979612
b2160	361	49.86502258
b2161	23	2.765586358
b2162	6	0.95811369
b2163	19	4.33038354
b2164	189	22.72590529
b2165	13	2.082545304
b2166	12	1.916227379
b2167	1622	144.2006404
b2168	368	58.95205169
b2169	388	51.60429135
b2170	162	20.61646665
b2171	645	169.3252754
b2172	517	53.01235861
b2173	107	16.30734739
b2174	48	10.11252768
b2175	1090	289.1745956
b2176	238	22.99349783
b2177	210	17.40441231
b2178	90	12.36360405
b2179	77	11.28911929
b2180	207	19.58348226
b2181	937	408.5424544
b2182	857	108.2394952
b2183	859	185.6524232
b2184	226	19.30482109
b2185	8441	4455.184954
b2186	934	139.3808286
b2187	186	122.7141928
b2188	1739	148.5446189
b2189	0	0
b2190	425	24.6644043
b2192	0	0
b2193	936	217.2788934
b2194	175	24.99921522
b2195	42	11.32222521
b2196	132	10.21396507
b2197	27	8.461341522
b2198	0	0
b2199	65	13.24871301
b2200	17	3.857021776
b2201	78	18.80298116
b2202	85	21.20402519
b2203	45	15.04238493
b2204	99	17.23606606
b2205	132	28.52866107
b2206	1029	62.23809445
b2207	7	3.988511155
b2208	272	82.65714546
b2209	573	176.2635289
b2210	537	49.04529876
b2211	679	62.12761172
b2212	84	19.40952894
b2213	414	58.4746231
b2214	297	42.30670761
b2215	4033	549.5103117
b2216	2014	113.3384334
b2217	2977	687.8829482
b2218	1604	84.65959798
b2219	82	6.751371451
b2220	119	12.91517898
b2221	0	0
b2222	0	0
b2223	14	1.591786765
b2224	38	4.823718374
b2225	24	4.646296503
b2226	46	4.193634586
b2229	15	3.615957915
b2230	83	7.392054168
b2231	8015	458.7698447
b2232	646	134.4036053
b2233	388	15.55141314
b2234	2301	151.4108824
b2235	837	111.3216285
b2236	47	27.72518006
b2237	381	88.03607769
b2238	10	6.190281863
b2239	436	60.89582014
b2240	214	23.68705206
b2241	114	10.52689921
b2242	43	5.133512317
b2243	21	2.652309685
b2244	19	3.175614596
b2245	12	2.245132079
b2246	21	2.448760337
b2247	53	6.610666676
b2248	21	4.034356111
b2249	878	109.7856523
b2250	48	13.29713585
b2251	83	29.30793308
b2252	4	0.997836479
b2253	96	12.66727152
b2254	47	7.296100017
b2255	472	35.80436554
b2256	186	31.40161163
b2257	111	10.10105703
b2258	24	9.328610808
b2259	171	96.33886976
b2260	317	35.16545739
b2261	430	67.16745087
b2262	400	70.12766866
b2263	60	11.89121338
b2264	478	43.0296828
b2265	872	101.2111085
b2266	3623	1780.998712
b2267	177	57.62991628
b2268	203	33.26366166
b2269	21	2.606353824
b2270	31	2.698576
b2271	1	0.154757047
b2272	10	2.984600184
b2273	11	2.307757799
b2274	7	2.489283558
b2275	73	12.93397055
b2276	3973	409.8998307
b2277	2450	240.8747913
b2278	4234	345.7625287
b2279	50	24.82241737
b2280	668	181.0506871
b2281	766	212.2001262
b2282	1602	246.3998022
b2283	6362	350.9338207
b2284	4241	476.791887
b2285	1286	386.1179045
b2286	6981	586.3254561
b2287	4862	1103.108228
b2288	4756	1611.296908
b2289	2623	420.1935641
b2290	883	109.0511157
b2291	171	42.87079704
b2292	324	26.58883097
b2293	579	133.7871102
b2294	381	115.780781
b2295	1293	426.5307832
b2296	1383	172.9311584
b2297	1972	138.2917626
b2298	78	7.714043553
b2299	658	182.2815706
b2300	599	162.3493436
b2301	294	68.56528944
b2302	140	32.49897978
b2303	897	371.7085201
b2304	1215	204.4350972
b2305	179	30.21983055
b2306	333	64.71723748
b2307	113	23.70696648
b2308	217	47.51379228
b2309	682	131.0205175
b2310	1007	193.4569811
b2311	168	44.33545031
b2312	859	85.12126912
b2313	830	255.320644
b2314	824	186.9521143
b2315	392	46.46662641
b2316	3799	624.5466704
b2317	488	111.2224825
b2318	285	52.73160768
b2319	466	69.12969799
b2320	973	128.7268297
b2321	672	101.4907899
b2322	138	17.60686277
b2323	2678	329.9222509
b2324	371	27.80630198
b2325	275	148.267235
b2326	324	88.77473072
b2327	398	73.91196545
b2328	393	71.65645184
b2329	1142	158.1805119
b2330	1687	271.9882462
b2331	676	184.214714
b2332	540	98.81858712
b2333	11	3.064189522
b2334	1	0.307615234
b2335	1	0.293223878
b2336	10	1.997660681
b2339	1	0.266708953
b2340	989	306.1094381
b2341	1939	135.9775495
b2342	1115	127.9348527
b2343	1915	1010.742707
b2344	3468	389.0155923
b2345	18	2.556779308
b2346	1534	305.2251122
b2347	103	16.60627704
b2348	0	0
b2349	53	6.884683948
b2350	227	94.06670465
b2351	592	96.68937978
b2352	384	43.36543403
b2353	23	11.88917022
b2354	18	6.13974895
b2355	0	0
b2356	0	0
b2357	0	0
b2358	0	0
b2359	8	3.315126155
b2360	11	2.005651324
b2361	2	0.5602378
b2362	0	0
b2363	3	1.47474362
b2364	40	6.428369627
b2365	38	4.272127259
b2366	152	17.20423257
b2367	16	1.563860681
b2368	8	1.033840889
b2369	458	112.0229642
b2370	533	22.30826702
b2371	15	1.968898551
b2372	4	0.636714706
b2373	14	1.242438873
b2374	11	1.322671736
b2375	27	6.38591813
b2376	2	1.090027893
b2377	212	131.2339755
b2378	2709	442.4519085
b2379	786	95.42626758
b2380	203	17.9835344
b2381	146	29.88011156
b2382	168	29.45362084
b2383	82	4.941809151
b2384	19	2.75342306
b2385	16	2.216189308
b2386	13	1.566915097
b2387	6	2.760070629
b2388	1189	185.1490236
b2389	132	15.79629921
b2390	158	72.6818599
b2392	710	86.19930023
b2393	588	73.52387646
b2394	0	0
b2395	469	32.21405722
b2396	10	19.79261175
b2397	2	3.958522349
b2398	192	83.71414221
b2399	235	89.94810326
b2400	3479	369.5794997
b2401	0	0
b2402	40	79.17044699
b2403	0	0
b2404	0	0
b2405	283	48.10163768
b2406	86	10.29152827
b2407	11	1.984007604
b2408	63	12.38784641
b2409	61	9.898440999
b2410	365	54.95966465
b2411	1236	92.22414569
b2412	3020	460.2634497
b2413	233	45.99574394
b2414	6354	983.326274
b2415	2380	1387.630858
b2416	8160	710.3348438
b2417	9502	2802.602776
b2418	246	43.43223817
b2419	6	2.406781588
