Gene_id	PME_3_readcount	PME_3_fpkm
b1203	1015	136.4583754
b1204	221	55.46170294
b1205	15906	8369.770843
b1206	214	18.70084731
b1207	1201	185.9908001
b1208	1127	194.1963729
b1209	403	94.81504362
b1210	1281	149.6134525
b1211	415	56.25698237
b1212	136	23.94030343
b1213	15	5.603450005
b1214	415	75.21766901
b1215	1051	180.4651696
b1216	246	32.8023215
b1217	306	194.4761012
b1218	308	64.96781632
b1219	963	399.3740274
b1220	91	9.576878496
b1221	522	117.7189303
b1222	405	33.08748358
b1223	152	16.03101961
b1224	1244	48.779948
b1225	541	51.60781095
b1226	120	24.77812492
b1227	209	45.25571023
b1229	0	0
b1230	45	77.72314771
b1231	82	141.6288469
b1232	577	100.4858779
b1233	327	104.5904087
b1234	2710	439.1348314
b1235	2034	294.4894808
b1236	1778	287.1604771
b1237	9515	3374.156672
b1238	83	19.71725304
b1241	14314	785.2929463
b1242	193	43.7259341
b1243	72931	6560.679266
b1244	4157	662.6392961
b1245	3532	570.4447722
b1246	5562	805.2853943
b1247	7087	1035.26889
b1248	133	59.16903602
b1249	836	84.00649291
b1250	471	55.14170155
b1251	534	263.9621156
b1252	145	29.56598134
b1253	77	28.33182967
b1254	463	125.876316
b1255	462	91.16451645
b1256	4569	1049.728752
b1257	58	16.79487698
b1258	25	7.325867771
b1259	117	95.42675358
b1260	324	58.94246146
b1261	414	50.90410512
b1262	260	28.02547829
b1263	51	4.691309459
b1264	21	1.972500443
b1265	8	26.09962491
b1266	263	43.77679433
b1267	429	101.4197381
b1268	144	11.15015621
b1269	808	135.4141498
b1270	146	36.26787979
b1271	181	35.01011938
b1272	1091	152.5429863
b1273	1120	652.4906228
b1274	3661	206.8794604
b1275	2518	379.1472434
b1276	11705	642.1583021
b1277	857	212.8874862
b1278	726	139.3259389
b1279	718	341.1322334
b1280	807	101.2615255
b1281	257	51.12502745
b1282	22	9.877151629
b1283	2486	1666.532556
b1284	188	36.80047112
b1285	1022	75.54895202
b1286	870	66.0077723
b1287	25	3.253776377
b1288	3478	647.156574
b1289	210	87.0909094
b1290	240	43.66108256
b1291	455	67.26961481
b1292	175	28.83481288
b1293	206	31.30739168
b1294	884	78.94183994
b1295	208	124.1323624
b1296	294	31.14159791
b1297	620	64.14548406
b1298	208	39.91707339
b1299	197	51.83090834
b1300	759	74.88513851
b1301	546	62.57492038
b1302	614	71.20187957
b1303	291	43.68284614
b1304	1205	264.4342602
b1305	25	16.31226557
b1306	86	35.07137097
b1307	38	25.12970642
b1308	3867	1802.272313
b1309	46	4.019808301
b1310	27	3.065646197
b1311	19	3.1625821
b1312	17	2.960589125
b1313	52	7.249895809
b1314	31	5.768215582
b1315	39	5.421974635
b1316	54	3.495485479
b1317	13	2.891719805
b1319	17	2.754720344
b1320	100	14.69573475
b1321	695	72.98513672
b1322	346	47.8308804
b1323	2633	250.6820734
b1324	7047	2040.577553
b1325	1278	194.2274105
b1326	642	129.2898086
b1327	91	14.50569544
b1328	145	23.65278508
b1329	1099	99.96568696
b1330	119	16.92871747
b1331	2	0.288712665
b1332	911	518.3886256
b1333	17837	2753.58247
b1334	3208	625.4551547
b1335	145	41.25485769
b1336	36	3.461148687
b1337	25	2.538215597
b1338	32	3.583472528
b1339	249	40.21538739
b1340	159	41.38803551
b1341	1033	122.9968637
b1342	582	86.83297465
b1343	712	76.07641759
b1344	429	67.28809547
b1345	80	9.502290623
b1346	0	0
b1347	1	0.699097096
b1348	0	0
b1349	36	6.524906228
b1350	59	3.330185704
b1351	2	1.063843407
b1352	2	1.322616127
b1353	17	5.103837693
b1355	9	9.787359342
b1356	896	275.7696217
b1357	20	9.886221557
b1358	13	4.511903243
b1359	34	5.817661147
b1360	22	4.323733042
b1361	15	4.404311704
b1362	0	0
b1363	195	19.63513448
b1365	5	2.780499813
b1366	19	6.157610182
b1368	26	4.091179146
b1370	22	3.292383876
b1372	89	3.885258615
b1373	0	0
b1374	0	0
b1375	0	0
b1376	2620	884.2372922
b1377	16	2.071398802
b1378	6084	253.3884861
b1379	515	178.7407823
b1380	385	57.09292949
b1381	544	30.25183796
b1382	0	0
b1383	93	41.7534137
b1384	255	41.32080517
b1385	485	47.46869281
b1386	51	3.292581309
b1387	48	3.444232026
b1388	10	1.578606345
b1389	4	2.039033196
b1390	30	5.895999603
b1391	16	4.716799683
b1392	56	7.676360268
b1393	25	4.778984054
b1394	23	4.279643819
b1395	71	7.299396148
b1396	2	0.69413896
b1397	308	37.49386414
b1398	351	39.21647407
b1399	592	91.38985379
b1400	349	86.69513731
b1402	6	0.972254239
b1403	0	0
b1404	0	0
b1406	1437	245.0250065
b1407	116	7.381883509
b1408	9	2.180352329
b1409	7	1.145677515
b1410	63	5.261123196
b1411	95	10.78653292
b1412	152	36.82372822
b1413	1881	70.75335481
b1414	335	61.40010074
b1415	4472	455.9278227
b1418	502	138.7924969
b1419	673	567.8355894
b1420	2	1.74774274
b1421	748	66.91905656
b1422	758	120.4353633
b1423	4043	441.6327435
b1424	988	87.58977382
b1426	2090	1363.705402
b1427	454	123.4294761
b1428	998	149.3545049
b1429	173	25.57723816
b1430	276	68.21492874
b1431	807	177.0941477
b1432	477	60.94739433
b1433	114	14.23161945
b1434	32	8.748477624
b1435	330	24.69287907
b1436	40	25.42171258
b1438	70	24.64443
b1439	251	26.19005538
b1440	9400	1204.203898
b1441	2274	329.2375021
b1442	968	150.8624816
b1443	867	160.1064255
b1444	4673	481.4350548
b1445	58	48.93679671
b1446	402	252.2127215
b1447	86	28.05709678
b1448	244	69.02068437
b1449	734	103.8138982
b1450	452	99.63708159
b1451	290	20.2448945
b1452	193	26.68023097
b1453	58	5.676668418
b1454	171	40.62229241
b1455	11	7.581757236
b1456	10	0.720718655
b1457	16	4.863284145
b1459	28	3.900086265
b1460	0	0
b1461	120	75.28737955
b1462	284	73.14763297
b1463	142	24.64193309
b1464	656	107.7266397
b1465	247	53.24840875
b1466	247	52.10081374
b1467	719	68.32146958
b1468	1536	60.27820348
b1469	467	49.35957681
b1471	10	1.10300819
b1472	3	1.578606345
b1473	58	9.65419799
b1474	246	11.84887007
b1475	109	18.08173166
b1476	97	21.77462973
b1477	321	165.3548605
b1478	1548	224.7897962
b1479	2592	224.1063199
b1480	4687	4986.234047
b1481	50	33.9838866
b1482	6092	2070.298372
b1483	158	25.02269864
b1484	143	21.270401
b1485	66	10.80210228
b1486	59	8.467070398
b1487	177	16.75399036
b1488	62	15.63959482
b1489	400	24.46839835
b1490	559	59.33984677
b1491	256	28.47231808
b1492	7746	740.3602096
b1493	146	15.29929833
b1494	73	3.83303236
b1495	22	1.361073992
b1496	7	0.609533055
b1497	21	2.662364588
b1498	620	54.08344734
b1499	4	0.770658216
b1500	1	0.741466617
b1501	90	5.795146979
b1502	10	1.604485138
b1503	2	0.582580913
b1504	3	0.829437232
b1505	17	2.034047785
b1506	7	5.062427246
b1507	727	80.6735855
b1508	93	51.1362033
b1511	4205	387.5315069
b1512	2585	397.8038349
b1513	5733	547.9583116
b1514	1671	238.406377
b1515	676	99.94342772
b1516	2330	334.3775259
b1517	2032	340.5464757
b1518	577	291.098265
b1519	1765	341.3970205
b1520	39	6.257492038
b1521	323	32.65823417
b1522	185	28.64970693
b1523	12	4.893679671
b1524	162	25.65618468
b1525	157	16.59411897
b1526	145	24.13549497
b1527	9	1.183954759
b1528	96	11.83358308
b1529	425	93.68530901
b1530	178	60.07413665
b1531	154	58.87708354
b1532	47	31.50725267
b1533	279	45.51122094
b1534	257	31.75948675
b1535	313	51.57312246
b1536	224	83.67818674
b1537	75	21.2153743
b1538	1159	83.16385247
b1539	1381	271.4125151
b1540	680	145.3145055
b1541	106	76.28383016
b1542	47	4.72285307
b1544	0	0
b1545	0	0
b1546	0	0
b1547	7	1.067157561
b1548	0	0
b1549	2	0.714405791
b1550	44	37.12446647
b1551	86	80.93393302
b1552	1549	1067.649269
b1553	1	0.29479998
b1554	5	1.374629121
b1555	2	0.941092244
b1556	7	4.757744124
b1557	2692	1829.692455
b1558	196	135.0931289
b1559	27	5.264117574
b1560	27	3.775124317
b1561	39	22.72065561
b1562	170	159.9856815
b1563	211	107.5590011
b1564	123	75.24032494
b1565	9	4.317952651
b1566	262	115.5084751
b1567	2	1.604485138
b1568	0	0
b1569	3	1.906628443
b1570	655	235.6882489
b1571	0	0
b1572	0	0
b1573	9	6.033303704
b1574	12	33.24008833
b1575	0	0
b1576	2	1.529274897
b1577	7	1.343363047
b1578	0	0
b1579	49	6.212184038
b1580	24	3.454362121
b1581	24	2.899958323
b1582	61	27.3866477
b1583	602	258.4206282
b1584	322	84.26550021
b1585	480	99.11249966
b1586	696	333.9216717
b1587	1556	94.12318378
b1588	3395	205.6193377
b1589	550	130.6564961
b1590	931	159.8602026
b1591	562	134.1584378
b1592	83	9.69392393
b1593	652	137.5292735
b1594	603	72.50341134
b1595	107	17.57126593
b1596	1057	123.7468759
b1597	5968	2835.483522
b1598	2733	488.1177569
b1599	78	34.70063767
b1600	214	85.83995488
b1601	367	52.05740403
b1602	1834	193.8446764
b1603	2271	217.4862335
b1604	1176	182.6973744
b1605	94	9.978435771
b1606	217	44.06342276
b1607	194	84.76552287
b1608	128	26.09962491
b1609	167	18.83051855
b1610	185	29.20421739
b1611	3930	410.9436134
b1612	5682	506.4824752
b1613	1370	171.0291109
b1614	9614	935.3446591
b1615	32	3.710847144
b1616	41	4.380804945
b1617	158	12.80134748
b1618	1544	383.5452493
b1619	1938	370.4668438
b1620	931	132.8284482
b1621	131	12.07291972
b1622	359	44.93173918
b1623	686	100.5109058
b1624	915	129.0408328
b1625	34	23.10904289
b1626	147	48.93679671
b1627	94	23.71164377
b1628	69	17.49553872
b1629	114	7.528737955
b1630	71	9.842811802
b1631	59	13.94816911
b1632	42	8.85924768
b1633	62	14.3117047
b1634	610	59.58372453
b1635	1538	372.5979868
b1636	282	47.91728011
b1637	1692	194.8260236
b1638	584	130.4981246
b1639	68	30.25183796
b1640	250	33.06540318
b1641	5131	1609.581435
b1642	1509	509.2801809
b1643	60	37.16718737
b1644	92	15.74190663
b1645	93	6.782596265
b1646	1409	396.275555
b1647	1182	193.4558318
b1648	107	65.4529656
b1649	136	33.27702176
b1650	665	88.91521806
b1651	517	186.0317934
b1652	206	46.67120427
b1653	610	19.39665107
b1654	1223	515.9457101
b1655	195	35.08336529
b1656	23044	5812.884244
b1657	349	43.79215911
b1658	680	97.30123322
b1659	185	29.11031315
b1660	72	8.721409314
b1661	2675	341.7909431
b1662	679	155.2714251
b1663	994	106.2078077
b1664	1940	226.5808726
b1665	0	0
b1666	0	0
b1667	1615	774.8326145
b1668	2015	184.3133558
b1669	130	23.47521613
b1670	139	25.96265169
b1671	219	48.05900663
b1672	238	53.92110008
b1673	891	62.20069311
b1674	753	176.3129566
b1675	92	64.31693282
b1676	5847	607.5020177
b1677	57926	35882.4416
b1678	3957	578.0385211
b1679	207	72.87710013
b1680	1134	136.3496989
b1681	1336	154.1970764
b1682	906	178.059188
b1683	2515	248.1371849
b1684	829	329.8260526
b1685	128	99.42714252
b1686	285	101.8028253
b1687	1396	67.04197076
b1688	721	95.10358605
b1689	9	3.701102272
b1690	25	3.02078992
b1691	20	2.319279465
b1692	15	2.539972147
b1693	153	29.59418931
b1694	18	1.65575628
b1695	20	2.548791495
b1696	89	14.32689114
b1697	19	3.646271127
b1698	43	6.722946513
b1699	29	3.300388615
b1700	2	0.998710137
b1701	29	2.585003833
b1702	6666	411.365305
b1703	398	70.06059385
b1704	252	35.33545206
b1705	6	4.587824691
b1706	884	90.31342023
b1707	898	184.64388
b1708	362	114.2910994
b1709	296	57.9411673
b1710	610	162.2361195
b1711	202	30.23007014
b1712	2626	1285.080282
b1713	2881	177.1192353
b1714	764	113.9869289
b1715	8	26.09962491
b1716	4374	1798.735704
b1717	940	696.9786198
b1718	8438	2281.373981
b1719	20270	1542.688755
b1722	67	12.95954695
b1723	1733	273.5724797
b1724	658	331.9630127
b1725	9710	1655.666537
b1726	661	180.7107409
b1727	259	56.83690739
b1728	105	26.08306424
b1729	245	25.8394724
b1730	15	2.738999816
b1731	47	28.39542525
b1732	1847	119.8756811
b1733	143	27.99184772
b1734	74	8.029540923
b1735	101	17.58938245
b1736	35	14.63921269
b1737	155	16.74437856
b1738	192	87.81182213
b1739	4023	1742.236577
b1740	565	100.1785875
b1741	403	66.62678741
b1742	91	23.19400261
b1743	1443	435.8999855
b1744	808	122.4177453
b1745	1812	197.9318653
b1746	1930	191.5781291
b1747	728	103.2637333
b1748	1096	131.7806614
b1749	343	62.39896383
b1750	12	2.477812492
b1751	39	8.44484545
b1752	64	13.27099572
b1753	51	13.63812367
b1754	149	18.74442856
b1755	95	9.080069702
b1756	32	7.183383003
b1757	258	28.95801273
b1758	234	55.31985715
b1759	37	13.31368734
b1760	98	52.70116569
b1761	999	109.1246873
b1762	79	11.14123037
b1763	1156	86.49990366
b1764	1860	261.558741
b1765	852	226.5986456
b1766	917	72.49603002
b1767	331	47.78194605
b1768	205	46.87870713
b1769	61	6.589723177
b1770	176	34.04298901
b1771	53	7.931652066
b1772	24	3.716718737
b1773	26	4.560418331
b1774	35	4.921804267
b1775	41	4.361757967
b1776	53	7.224652439
b1777	825	443.6577724
b1778	1584	561.7093187
b1779	23719	3496.180365
b1780	490	81.28484877
b1781	713	122.4278458
b1782	783	153.8855896
b1783	29460	2235.159738
b1784	7505	858.109017
b1785	75	7.459877547
b1786	120	11.81572556
b1787	245	71.36616187
b1788	22	30.76027222
b1789	79	25.9463553
b1790	130	23.21818822
b1791	45	5.58922805
b1792	593	250.1682797
b1793	199	114.569677
b1794	515	73.69137516
b1795	1160	683.935954
b1796	2	1.604485138
b1797	4	1.631226557
b1798	143	32.85428136
b1799	397	63.07762433
b1800	360	48.66642767
b1801	28	2.842801469
b1802	40	5.219924982
b1803	40	6.079105181
b1804	428	55.70465157
b1805	1826	159.0010512
b1806	880	221.9813459
b1807	274	57.79604439
b1808	561	43.0981836
b1809	395	168.0872583
b1810	868	424.7713954
b1811	189	154.1509096
b1812	128	13.79715854
b1813	169	42.85139194
b1814	5601	602.4065898
b1815	228	20.93356407
b1816	2167	204.3276271
b1817	5442	821.9569373
b1818	3786	693.9127803
b1819	5547	955.8183498
b1820	82	26.22756425
b1821	25	6.473121258
b1822	268	48.57430192
b1823	1581	1105.272509
b1824	1634	1665.890121
b1825	191	97.36383512
b1826	23	23.44888176
b1827	824	152.7421231
b1828	132	14.10405495
b1829	3341	556.1150946
b1830	1761	126.1752548
b1831	1719	361.040144
b1832	822	242.3255837
b1833	565	64.60114519
b1834	1023	57.01861393
b1835	34	3.466356433
b1836	822	509.190467
b1837	339	259.2120951
b1838	192	42.903493
b1839	195	83.70767858
b1840	444	74.66645271
b1841	647	253.2968598
b1842	25	15.88857036
b1843	279	62.34413827
b1844	211	46.72246202
b1845	705	50.21898352
b1846	626	139.2474306
b1847	1923	790.8021855
b1848	707	356.6836626
b1849	131	16.31226557
b1850	593	135.6052357
b1851	287	23.25308055
b1852	687	68.33247833
b1853	301	50.79302003
b1854	2962	301.3529976
b1855	505	76.27494549
b1856	1110	123.1742502
b1857	3108	489.053261
b1858	1741	338.0911233
b1859	726	135.6034901
b1860	482	69.99268847
b1861	425	101.9516598
b1862	29	7.060532858
b1863	296	83.2488036
b1864	1002	198.5209324
b1865	418	135.467424
b1866	2942	243.6075396
b1867	122	31.58883174
b1868	42	7.528737955
b1869	496	183.883721
b1870	218	43.01702291
b1871	368	55.58253453
b1872	117	7.068648413
b1873	24	3.200226488
b1874	606	119.099192
b1875	139	35.99055419
b1876	814	68.91791093
b1877	11	3.302483213
b1878	35	13.07471668
b1879	170	12.00469761
b1880	48	6.133071128
b1881	188	42.79124549
b1882	105	39.52587426
b1883	193	26.9851479
b1884	192	32.73820546
b1885	684	62.68308792
b1886	1039	91.77857722
b1887	316	92.04778428
b1888	519	38.77587403
b1889	273	43.23542233
b1890	432	71.42127087
b1891	163	41.33004074
b1892	188	78.63348531
b1893	0	0
b1894	0	0
b1895	537	183.7696492
b1896	1646	169.5788787
b1897	1235	226.3555953
b1900	1542	149.4268129
b1901	3382	501.5280196
b1902	1432	417.1279338
b1904	28	12.68731767
b1905	1541	454.2867694
b1906	66	40.37285728
b1907	115	13.93002877
b1908	922	203.2420116
b1909	2	3.374951497
b1910	0	0
b1911	22	42.49774451
b1912	1128	301.6432059
b1913	1129	90.42494842
b1914	656	146.5869344
b1915	109	71.12147788
b1916	180	36.5503046
b1917	395	77.01209044
b1918	281	61.6647528
b1919	945	140.5631395
b1920	2824	517.593685
b1921	150	39.89412775
b1922	476	97.05798014
b1923	17314	1697.979355
b1924	361	37.66776889
b1925	36	12.85930424
b1926	10	4.011212845
b1927	2723	268.6590674
b1928	683	242.2016823
b1929	271	32.98973111
b1930	32	20.07663455
b1931	152	33.35602287
b1932	41	12.54005416
b1936	18	16.31226557
b1937	24	11.18555353
b1938	115	10.17672988
b1939	105	15.47699896
b1940	63	13.46296154
b1941	129	13.78350824
b1942	25	8.266350795
b1943	83	10.80253757
b1944	92	29.04635676
b1945	135	19.72079867
b1946	46	16.31226557
b1947	6	2.406727707
b1948	24	4.77432163
b1949	1	0.543742186
b1950	13	2.428161669
b1951	35	8.234557138
b1952	87	67.57938593
b1953	2031	1307.771501
b1954	13	21.93718473
b1955	2493	448.5273316
b1956	777	67.2989222
b1957	176	141.1946921
b1958	393	62.85019969
b1959	254	40.48842464
b1960	56	17.45516316
b1961	385	39.83227639
b1962	221	46.61651755
b1963	42	16.84709395
b1967	2888	497.638975
b1968	119	12.85536161
b1969	92	20.09904151
b1970	25	8.865361722
b1971	567	82.82735443
b1972	74	17.08171206
b1973	388	87.49989457
b1974	101	27.92438682
b1975	67	109.2921793
b1976	2490	458.0925707
b1977	19	36.70259753
b1978	444	9.210656099
b1981	338	37.67798926
b1982	1147	115.7330017
b1983	299	61.222185
b1984	3	5.795146979
b1985	153	15.09542318
b1986	22	42.49774451
b1987	68	10.49748321
b1988	137	21.9096116
b1989	7	13.52200962
b1990	2462	387.4031945
b1991	247	33.57607996
b1992	80	15.78606345
b1993	84	22.58621387
b1994	0	0
b1996	10	1.620423732
b1997	0	0
b1999	68	18.08533791
b2000	413	19.43355485
b2001	40	3.830669018
b2002	2	0.656869754
b2003	0	0
b2004	0	0
b2005	2	0.782988747
b2006	27	23.59452698
b2007	1412	628.1705177
b2008	808	112.0139709
b2009	2677	829.138005
b2010	122	15.34778714
b2011	728	74.84451261
b2012	13	8.370767858
b2013	23	3.188516499
b2014	225	24.30635598
b2015	557	87.92837344
b2016	2290	407.5100526
b2017	70	40.78066392
b2018	5	14.3931755
b2019	362	59.05040136
b2020	352	39.5994309
b2021	256	35.09193265
b2022	238	32.71617308
b2023	95	23.59896288
b2024	118	23.47374801
b2025	141	26.64126771
b2026	183	43.89918528
b2027	2338	349.8906138
b2028	142	17.86381782
b2029	3050	318.2456929
b2030	0	0
b2032	768	100.759946
b2033	284	70.5484785
b2034	491	72.59204587
b2035	490	61.64275164
b2036	737	98.00657384
b2037	389	45.76061038
b2038	120	31.57212691
b2039	363	60.42196328
b2040	286	46.65307953
b2041	534	72.18853437
b2042	2661	436.9826042
b2043	51	5.367261574
b2044	74	8.897599401
b2045	52	5.959516227
b2046	55	5.459480363
b2047	38	3.999136075
b2048	63	6.746210487
b2049	79	8.070995699
b2050	36	4.317952651
b2051	8	2.446839835
b2052	64	9.72656829
b2053	91	11.90708155
b2054	7	1.871899328
b2055	23	4.520266363
b2056	23	2.772281587
b2057	25	3.013349551
b2058	8	2.401805973
b2059	32	5.592776767
b2060	78	5.294133347
b2061	5	1.653270159
b2062	43	5.537584891
b2063	660	61.17099588
b2064	901	71.34636543
b2065	1057	266.6298666
b2066	304	69.51769252
b2067	1230	54.42338151
b2068	389	67.26648028
b2069	143	15.5165453
b2070	115	8.671389247
b2071	17	5.402113922
b2072	20	3.853291079
b2073	17	3.781479746
b2074	173	20.35111978
b2075	220	10.34207039
b2076	195	9.300853175
b2077	84	8.70909094
b2078	63	6.587645711
b2079	272	55.23157139
b2080	1802	794.4514204
b2081	487	52.49387664
b2082	29	19.44064527
b2083	13	8.960258552
b2085	19	8.771689976
b2086	658	107.3347074
b2088	0	0
b2089	7	1.185320335
b2091	17176	2422.300923
b2092	91898	9934.89045
b2093	7754	3994.27286
b2094	13457	4361.208432
b2095	70095	8147.802293
b2096	56335	9673.173483
b2097	4343	605.5057211
b2098	45	5.169379934
b2099	61	8.910879401
b2100	53	8.054814365
b2101	349	68.59012872
b2102	100	17.92556656
b2103	115	21.07764652
b2104	141	26.23607732
b2105	41	22.04844687
b2106	29	5.160607653
b2107	195	84.4484545
b2108	13	1.843995238
b2109	65	3.846302039
b2110	19	3.874163073
b2111	211	57.04786799
b2112	263	136.9189099
b2113	2461	325.4958289
b2114	1463	105.5966572
b2118	85	3.434870124
b2119	21	2.831054355
b2120	54	3.477088187
b2121	12	1.549450028
b2122	77	5.649375332
b2123	18	5.719885329
b2124	621	193.5652914
b2125	166	33.84795106
b2126	218	18.98260086
b2127	466	93.46125929
b2128	179	35.90035496
b2129	110	17.42086614
b2130	302	38.28733836
b2131	1280	204.7029405
b2132	620	39.6094177
b2133	4099	350.6851918
b2134	283	44.53091147
b2135	1183	295.368523
b2136	601	152.3886778
b2137	502	96.71760609
b2139	22	2.24918425
b2140	80	12.38906246
b2141	50	18.397292
b2142	207	43.66343499
b2143	865	143.4926412
b2144	46	9.379552702
b2145	19	11.62248922
b2146	3040	360.2127409
b2147	3361	399.2149848
b2148	144	20.91067871
b2149	147	14.18877538
b2150	3297	484.5183746
b2151	345	48.65474024
b2152	243	30.80736166
b2153	1106	242.7089559
b2154	1942	340.6281692
b2155	173	12.75009914
b2156	1104	110.2575991
b2157	2469	410.9692213
b2158	530	74.10429216
b2159	437	74.77405651
b2160	274	36.93851873
b2161	53	6.219784713
b2162	31	4.831339802
b2163	24	5.338559641
b2164	111	13.02634157
b2165	51	7.973727259
b2166	14	2.181895395
b2167	1069	92.75431858
b2168	422	65.97868438
b2169	449	58.28281624
b2170	118	14.656198
b2171	195	49.96165109
b2172	874	87.46576753
b2173	114	16.95682318
b2174	49	10.07522285
b2175	1301	336.8612302
b2176	296	27.91000352
b2177	794	64.22449022
b2178	189	25.33987556
b2179	147	21.03423718
b2180	269	24.83773267
b2181	2487	1058.311421
b2182	483	59.53771489
b2183	699	147.4431935
b2184	321	26.76100808
b2185	2784	1434.105706
b2186	413	60.15147929
b2187	168	108.1760769
b2188	820	68.36145366
b2189	5	9.533142216
b2190	322	18.23801914
b2192	0	0
b2193	566	128.2325321
b2194	200	27.88421465
b2195	31	8.156132785
b2196	194	14.65083111
b2197	71	21.71570354
b2198	0	0
b2199	169	33.61918148
b2200	60	13.28600816
b2201	160	37.64368978
b2202	157	38.2242641
b2203	59	19.24847337
b2204	56	9.515488249
b2205	83	17.50756089
b2206	549	32.40808371
b2207	2	1.112199925
b2208	81	24.02351838
b2209	1950	585.440206
b2210	160	14.26209012
b2211	116	10.35888397
b2212	104	23.45357999
b2213	607	83.67502986
b2214	142	19.74154867
b2215	132809	17660.99737
b2216	1543	84.74688813
b2217	1766	398.2598294
b2218	1124	57.89995737
b2219	917	73.68644102
b2220	939	99.46245045
b2221	16	3.542935508
b2222	8	1.804121538
b2223	18	1.997420274
b2224	47	5.822859355
b2225	29	5.47940967
b2226	50	4.448799701
b2229	8	1.882184489
b2230	85	7.388326324
b2231	4237	236.6954425
b2232	539	109.4478565
b2233	333	13.02634157
b2234	3226	207.178617
b2235	1056	137.0749531
b2236	46	26.48344292
b2237	622	140.2704495
b2238	12	7.249895809
b2239	222	30.26175172
b2240	83	8.966344651
b2241	34	3.064182483
b2242	11	1.281678009
b2243	28	3.451461733
b2244	16	2.609962491
b2245	36	6.573599558
b2246	21	2.389936583
b2247	207	25.1987983
b2248	24	4.499935329
b2249	1140	139.1220655
b2250	27	7.29996415
b2251	73	25.15764901
b2252	29	7.060532858
b2253	251	32.32404204
b2254	109	16.51427505
b2255	331	24.5054156
b2256	96	15.81795449
b2257	107	9.5031529
b2258	38	14.4154905
b2259	469	257.8804231
b2260	315	34.10418355
b2261	576	87.81182213
b2262	579	99.07134718
b2263	39	7.543616884
b2264	603	52.97825568
b2265	958	108.5218779
b2266	5616	2694.402454
b2267	225	71.49856662
b2268	214	34.22377286
b2269	24	2.907136438
b2270	46	3.908146959
b2271	14	2.114552944
b2272	37	10.77774689
b2273	18	3.685616488
b2274	14	4.858972723
b2275	30	5.187646294
b2276	5745	578.4812697
b2277	4764	457.127254
b2278	7161	570.7433245
b2279	134	64.92604712
b2280	1389	367.4227601
b2281	1453	392.8462189
b2282	2869	430.6738336
b2283	7795	419.6505284
b2284	2995	328.6226595
b2285	1000	293.0347108
b2286	3494	286.4073161
b2287	2394	530.1117254
b2288	2832	936.4122181
b2289	1163	181.832251
b2290	727	87.62820494
b2291	278	68.02214742
b2292	3365	269.5128002
b2293	596	134.4070546
b2294	506	150.0728432
b2295	971	312.6159842
b2296	3565	435.0615468
b2297	2802	191.7774886
b2298	39	3.764368978
b2299	585	158.1658899
b2300	530	140.1973095
b2301	731	166.3851088
b2302	537	121.662314
b2303	277	112.0288652
b2304	3521	578.2096014
b2305	51	8.403288324
b2306	111	21.05420323
b2307	55	11.26160594
b2308	152	32.48206594
b2309	784	146.9978874
b2310	751	140.8104764
b2311	71	18.28690824
b2312	386	37.33123227
b2313	231	69.35214748
b2314	533	118.0240391
b2315	223	25.79883136
b2316	1866	299.3969267
b2317	161	35.81283759
b2318	145	26.18389492
b2319	294	42.56632613
b2320	734	94.77469336
b2321	322	47.46279681
b2322	65	8.093872229
b2323	2957	355.5432626
b2324	410	29.99116091
b2325	151	79.45651939
b2326	160	42.78627035
b2327	120	21.74968743
b2328	167	29.717982
b2329	616	83.27366512
b2330	479	75.37210811
b2331	863	229.524215
b2332	246	43.93595617
b2333	12	3.262453114
b2334	9	2.70203172
b2335	8	2.289440782
b2336	13	2.534575128
b2339	5	1.301510551
b2340	1041	314.4642307
b2341	2357	161.3203215
b2342	1965	220.0476099
b2343	4160	2142.916572
b2344	2364	258.8066833
b2345	18	2.495360739
b2346	1966	381.7846918
b2347	288	45.31767669
b2348	3	5.872415605
b2349	38	4.817612111
b2350	108	43.67912433
b2351	238	37.93797269
b2352	96	10.58092902
b2353	35	17.65760706
b2354	5	1.664516895
b2355	1	0.253558532
b2356	2	1.087484371
b2357	5	1.482933234
b2358	5	1.03679654
b2359	14	5.66210871
b2360	16	2.847231808
b2361	4	1.093559703
b2362	0	0
b2363	2	0.959545033
b2364	45	7.058191833
b2365	46	5.047292934
b2366	193	21.32009428
b2367	56	5.342028491
b2368	26	3.279269882
b2369	1317	314.3890793
b2370	1109	45.30125839
b2371	50	6.405339883
b2372	21	3.262453114
b2373	25	2.165344987
b2374	27	3.168569571
b2375	29	6.694184455
b2376	10	5.319217033
b2377	599	361.8906324
b2378	1260	200.8480907
b2379	451	53.43945597
b2380	521	45.04606199
b2381	257	51.33370104
b2382	243	41.57916643
b2383	74	4.35255163
b2384	25	3.535895716
b2385	12	1.622214256
b2386	30	3.529095916
b2387	8	3.591691501
b2388	1125	170.9748332
b2389	337	39.35966704
b2390	615	276.1112842
b2392	981	116.2397036
b2393	523	63.82529845
b2394	0	0
b2395	272	18.23398453
b2396	4	7.726862638
b2397	3	5.795146979
b2398	479	203.8323967
b2399	374	139.7126868
b2400	2180	226.0216458
b2401	4	7.726862638
b2402	11	21.24887225
b2403	0	0
b2404	0	0
b2405	107	17.74995677
b2406	139	16.23440273
b2407	20	3.520632857
b2408	44	8.443996295
b2409	61	9.660662133
b2410	585	85.97004827
b2411	667	48.57268364
b2412	2696	401.0139937
