Gene_id	CHL_4_readcount	CHL_4_fpkm
b1206	390	32.92533274
b1207	4297	642.8828845
b1208	3103	516.5555453
b1209	582	132.2858043
b1210	2029	228.9399674
b1211	774	101.3648428
b1212	257	43.70608641
b1213	12	4.330754277
b1214	729	127.6489823
b1215	2396	397.4619384
b1216	122	15.7161932
b1217	199	122.1844516
b1218	574	116.9708107
b1219	1153	461.9562982
b1220	221	22.46947439
b1221	1156	251.855647
b1222	1003	79.16399509
b1223	9880	1006.682587
b1224	40164	1521.514045
b1225	5593	515.4434756
b1226	922	183.9230531
b1227	842	176.139697
b1229	0	0
b1230	51	85.09932155
b1231	53	88.43654984
b1232	712	119.7918484
b1233	440	135.9611528
b1234	1392	217.9143775
b1235	1146	160.2955662
b1236	1807	281.9480639
b1237	17329	5936.739706
b1238	71	16.29463816
b1241	13918	737.6758578
b1242	217	47.49627771
b1243	65062	5654.34238
b1244	3119	480.319913
b1245	3891	607.1167219
b1246	6228	871.1350667
b1247	7642	1078.489246
b1248	198	85.09932155
b1249	909	88.24467635
b1250	168	19.00144341
b1251	491	234.4768063
b1252	434	85.49329989
b1253	58	20.6172124
b1254	590	154.9648139
b1255	643	122.5780998
b1256	652	144.7176777
b1257	13	3.636723143
b1258	15	4.246473131
b1259	106	83.52340818
b1260	617	108.4392429
b1261	700	83.15120754
b1262	437	45.50710171
b1263	167	14.84083824
b1264	182	16.51533005
b1265	7	22.06278707
b1266	355	57.0866575
b1267	465	106.202857
b1268	108	8.079049514
b1269	1105	178.9093423
b1270	255	61.19663563
b1271	233	43.54005692
b1272	1454	196.403831
b1273	1249	702.9699247
b1274	6153	335.9097546
b1275	2562	372.6913877
b1276	5305	281.1733313
b1277	1239	297.3436531
b1278	681	126.2584705
b1279	835	383.2682497
b1280	1346	163.167645
b1281	758	145.6758937
b1282	91	39.47012365
b1283	496	321.2272716
b1284	411	77.72404701
b1285	570	40.70712763
b1286	1438	105.4029495
b1287	96	12.07082575
b1288	8100	1456.072042
b1289	196	78.52856414
b1290	272	47.80465812
b1291	454	64.84574015
b1292	147	23.39992568
b1293	246	36.11875966
b1294	757	65.30838038
b1295	194	111.8514118
b1296	424	43.38878347
b1297	708	70.76617296
b1298	263	48.76061343
b1299	308	78.28730895
b1300	1102	105.0397092
b1301	740	81.93273217
b1302	716	80.214737
b1303	100	14.5022702
b1304	369	78.23031801
b1305	8	5.042922758
b1306	50	19.69891702
b1307	16	10.22214073
b1308	3265	1470.102036
b1309	26	2.195022183
b1310	7	0.767846418
b1311	3	0.482422458
b1312	7	1.177728847
b1313	50	6.734672487
b1314	18	3.235715648
b1315	35	4.700877926
b1316	63	3.939783405
b1317	3	0.64469183
b1319	2	0.31309537
b1320	88	12.49372755
b1321	349	35.40732382
b1322	295	39.39783405
b1323	2239	205.9418298
b1324	6335	1772.203162
b1325	1481	217.4466791
b1326	883	171.7940122
b1327	155	23.8696975
b1328	106	16.70468164
b1329	965	84.80054243
b1330	127	17.45415671
b1331	0	0
b1332	1746	959.8411849
b1333	5461	814.4538993
b1334	6923	1303.989825
b1335	236	64.86899188
b1336	42	3.901082193
b1337	33	3.236834499
b1338	55	5.950244959
b1339	374	58.3556037
b1340	202	50.79805837
b1341	979	112.6145388
b1342	597	86.0506351
b1343	796	82.16770979
b1344	775	117.4358515
b1345	38	4.360536972
b1346	0	0
b1347	0	0
b1348	0	0
b1349	35	6.128551963
b1350	23	1.254187105
b1351	3	1.541654376
b1352	0	0
b1353	16	4.640726465
b1355	9	9.455480172
b1356	1010	300.3155652
b1357	9	4.297945533
b1358	7	2.347105007
b1359	13	2.148972766
b1360	9	1.708821718
b1361	27	7.658938939
b1362	0	0
b1363	138	13.42444716
b1365	3	1.611729575
b1366	8	2.504762959
b1368	22	3.344382054
b1370	46	6.650643546
b1372	48	2.024366852
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1084	353.4393278
b1377	5	0.625362445
b1378	3165	127.3472117
b1379	160	53.64811445
b1380	275	39.39783405
b1381	470	25.25043
b1382	0	0
b1383	57	24.72304449
b1384	334	52.28692678
b1385	458	43.30609919
b1386	43	2.681963373
b1387	41	2.842189788
b1388	43	6.557833022
b1389	13	6.402148033
b1390	33	6.265679632
b1391	43	12.24655564
b1392	117	15.49427423
b1393	69	12.74273695
b1394	68	12.22381467
b1395	121	12.01799476
b1396	19	6.370713591
b1397	652	76.67876955
b1398	1099	118.6252592
b1399	580	86.50123816
b1400	438	105.1142212
b1402	0	0
b1403	0	0
b1404	0	0
b1406	1172	193.0631143
b1407	33	2.02880914
b1408	3	0.702139617
b1409	1	0.158118398
b1410	79	6.373574518
b1411	99	10.85954219
b1412	221	51.7242851
b1413	2991	108.6907809
b1414	339	60.02636289
b1415	12503	1231.477798
b1418	394	105.2389601
b1419	416	339.093082
b1420	5	4.221196505
b1421	124	10.71736327
b1422	1164	178.6717357
b1423	2513	265.1966704
b1424	1285	110.0569929
b1426	762	480.3383927
b1427	806	211.697695
b1428	202	29.20499992
b1429	268	38.27898317
b1430	232	55.39574242
b1431	656	139.0761209
b1432	833	102.8252609
b1433	96	11.57813899
b1434	62	16.37541259
b1435	715	51.68706669
b1436	22	13.50782882
b1438	61	20.74763635
b1439	228	22.98346993
b1440	4305	532.7989809
b1441	1203	168.2683823
b1442	457	68.8081917
b1443	511	91.16510128
b1444	3219	320.3914808
b1445	77	62.76482528
b1446	518	313.9704313
b1447	102	32.14863258
b1448	251	68.59322321
b1449	630	86.08312873
b1450	85	18.10170754
b1451	233	15.71417175
b1452	430	57.42735133
b1453	48	4.538630482
b1454	126	28.91724519
b1455	0	0
b1456	14	0.97479177
b1457	6	1.761890715
b1459	11	1.480222228
b1460	0	0
b1461	113	68.49161919
b1462	154	38.31957754
b1463	98	16.42973505
b1464	910	144.3705865
b1465	212	44.15334353
b1466	203	41.36772575
b1467	658	60.40491217
b1468	1548	58.68918727
b1469	181	18.48209407
b1471	1	0.106560633
b1472	0	0
b1473	64	10.2916791
b1474	1948	90.64604023
b1475	246	39.42454444
b1476	119	25.80738854
b1477	634	315.5144436
b1478	1701	238.6316287
b1479	3424	286.0032165
b1480	8030	8252.989759
b1481	0	0
b1482	3161	1037.804612
b1483	232	35.49630097
b1484	176	25.29125395
b1485	116	18.34173411
b1486	63	8.734534469
b1487	251	22.95285806
b1488	82	19.98323129
b1489	311	18.37908958
b1490	268	27.48447599
b1491	411	44.16139035
b1492	7419	685.0606191
b1493	297	30.06721211
b1494	41	2.079799823
b1495	23	1.374690543
b1496	1	0.084123489
b1497	6	0.734881879
b1498	75	6.320508136
b1499	4	0.744525998
b1500	2	1.432648511
b1501	61	3.79463349
b1502	3	0.465023615
b1503	2	0.562826201
b1504	1	0.26710396
b1505	1	0.115592667
b1506	4	2.794723203
b1507	148	15.86633861
b1508	21	11.15534178
b1511	1854	165.0702471
b1512	1461	217.208436
b1513	2280	210.5321757
b1514	745	102.687066
b1515	354	50.56253747
b1516	1096	151.9531711
b1517	839	135.841573
b1518	239	116.4876165
b1519	994	185.7459939
b1520	27	4.185212535
b1521	193	18.852352
b1522	266	39.79679946
b1523	34	13.39526358
b1524	268	41.00434767
b1525	254	25.93619831
b1526	189	30.39261484
b1527	3	0.381269362
b1528	113	13.45679168
b1529	362	77.09197798
b1530	80	26.08408323
b1531	140	51.70965719
b1532	49	31.73414578
b1533	283	44.59834814
b1534	216	25.7876732
b1535	188	29.92643556
b1536	104	37.53320374
b1537	51	13.93726846
b1538	1205	83.53265108
b1539	1363	258.7915557
b1540	872	180.025736
b1541	41	28.50549169
b1542	47	4.562706038
b1544	0	0
b1545	0	0
b1546	0	0
b1547	6	0.883689736
b1548	0	0
b1549	1	0.345090517
b1550	64	52.16816646
b1551	29	26.36624279
b1552	606	403.5226045
b1553	0	0
b1554	0	0
b1555	1	0.454590393
b1556	1	0.656630567
b1557	2151	1412.412351
b1558	90	59.92909968
b1559	28	5.273973004
b1560	10	1.350782882
b1561	20	11.25652401
b1562	309	280.9368628
b1563	249	122.6257585
b1564	154	91.00899665
b1565	6	2.78102358
b1566	14	5.962915424
b1567	2	1.550078717
b1568	0	0
b1569	0	0
b1570	544	189.1096034
b1571	0	0
b1572	0	0
b1573	15	9.714534423
b1574	7	18.73255506
b1575	0	0
b1576	0	0
b1577	12	2.224818864
b1578	0	0
b1579	15	1.837204697
b1580	32	4.449637728
b1581	51	5.953450479
b1582	66	28.62668309
b1583	440	182.4741788
b1584	323	81.66096512
b1585	284	56.65308795
b1586	424	196.5256663
b1587	73	4.266069546
b1588	166	9.712931365
b1589	29	6.655556432
b1590	110	18.24741788
b1591	273	62.95966066
b1592	104	11.7347248
b1593	934	190.3322948
b1594	668	77.59534097
b1595	76	12.05732371
b1596	144	16.28695149
b1597	10775	4945.766934
b1598	2246	387.5366508
b1599	22	9.455480172
b1600	26	10.07551166
b1601	119	16.3072774
b1602	2408	245.8833289
b1603	2660	246.1015387
b1604	1432	214.9245652
b1605	72	7.383889071
b1606	187	36.68412432
b1607	178	75.13729779
b1608	175	34.47310479
b1609	238	25.9263166
b1610	165	25.16377788
b1611	7015	708.6559124
b1612	6543	563.4536135
b1613	1512	182.355689
b1614	5552	521.8372357
b1615	10	1.120317556
b1616	39	4.025804877
b1617	198	15.49822081
b1618	1932	463.6545099
b1619	567	104.7120558
b1620	666	91.79810196
b1621	230	20.47797024
b1622	463	55.9832138
b1623	2963	419.4099962
b1624	1102	150.1432154
b1625	27	17.72902532
b1626	263	84.58473759
b1627	170	41.42865024
b1628	148	36.25417268
b1629	500	31.9010802
b1630	233	31.20576317
b1631	241	55.04277105
b1632	157	31.99375834
b1633	214	47.72341407
b1634	1237	116.7308281
b1635	1194	279.4515675
b1636	618	101.4494227
b1637	3476	386.6735186
b1638	600	129.5271256
b1639	42	18.05137124
b1640	461	58.90508593
b1641	3843	1164.660587
b1642	1589	518.0951032
b1643	27	16.15809903
b1644	49	8.099974273
b1645	113	7.961767954
b1646	1338	363.5469101
b1647	996	157.4859239
b1648	86	50.82320592
b1649	51	12.05573722
b1650	492	63.55322738
b1651	394	136.9654113
b1652	294	64.34979561
b1653	1352	41.53284338
b1654	1764	718.9425441
b1655	299	51.97037815
b1656	5684	1385.179106
b1657	180	21.82033886
b1658	952	131.6025895
b1659	229	34.81197684
b1660	97	11.35125714
b1661	4043	499.0666623
b1662	673	148.680798
b1663	1277	131.8193033
b1664	1865	210.4352091
b1665	0	0
b1666	0	0
b1667	1466	679.4967614
b1668	795	70.25333399
b1669	66	11.51405335
b1670	39	7.0374757
b1671	45	9.540282684
b1672	47	10.28721222
b1673	105	7.081493709
b1674	31	7.012437448
b1675	70	47.27740086
b1676	4921	493.9534812
b1677	136309	81573.86372
b1678	1746	246.4069907
b1679	123	41.83539788
b1680	949	110.2364949
b1681	962	107.2661784
b1682	378	71.77051215
b1683	1054	100.4644768
b1684	308	118.3856867
b1685	334	250.645268
b1686	213	73.50428017
b1687	1698	78.7802028
b1688	820	104.4945248
b1689	16	6.356625326
b1690	4	0.466937292
b1691	1	0.112031756
b1692	11	1.799485846
b1693	210	39.24211138
b1694	0	0
b1695	5	0.615591157
b1696	43	6.687263937
b1697	2	0.370803144
b1698	31	4.682426283
b1699	30	3.298423316
b1700	1	0.482422458
b1701	19	1.636194201
b1702	13129	782.7301335
b1703	557	94.72486431
b1704	522	70.71290329
b1705	10	7.387093884
b1706	3762	371.3101921
b1707	191	37.94110741
b1708	499	152.2027292
b1709	274	51.81603134
b1710	501	128.7281404
b1711	252	36.43396029
b1712	5752	2719.396097
b1713	5073	301.3043399
b1714	1212	174.6957617
b1715	70	220.6278707
b1716	15181	6031.245567
b1717	4595	3291.509954
b1718	20053	5237.865853
b1719	20608	1515.229669
b1722	52	9.717094248
b1723	2238	341.3123327
b1724	499	243.2105467
b1725	2698	444.440514
b1726	606	160.0564521
b1727	297	62.96586572
b1728	46	11.03939309
b1729	1247	127.0580148
b1730	5	0.882041061
b1731	63	36.77131178
b1732	1899	119.0713319
b1733	228	43.11698958
b1734	34	3.564149954
b1735	71	11.94553545
b1736	19	7.677526635
b1737	171	17.84643609
b1738	232	102.5080093
b1739	1457	609.5856022
b1740	649	111.17041
b1741	652	104.1380586
b1742	23	5.663438645
b1743	197	57.49165413
b1744	1337	195.6962382
b1745	3147	332.102635
b1746	4480	429.6201944
b1747	3303	452.6297247
b1748	5081	590.2124662
b1749	548	96.31232591
b1750	11	2.194309744
b1751	61	12.76071439
b1752	63	12.62066209
b1753	55	14.2090549
b1754	143	17.37961008
b1755	100	9.233867355
b1756	27	5.855457905
b1757	619	67.12089709
b1758	251	57.32670346
b1759	70	24.33395632
b1760	68	35.32816767
b1761	1270	134.022989
b1762	50	6.812305599
b1763	2577	186.2903089
b1764	3642	494.7824538
b1765	1315	337.8792507
b1766	1027	78.43924181
b1767	430	59.96838457
b1768	292	64.5093507
b1769	19	1.982937343
b1770	162	30.27248593
b1771	36	5.204851471
b1772	7	1.047284196
b1773	13	2.202889646
b1774	12	1.630255202
b1775	6	0.61666175
b1776	30	3.950757732
b1777	905	470.1763492
b1778	2057	704.7073447
b1779	23108	3290.621021
b1780	290	46.47608898
b1781	651	107.9915367
b1782	1329	252.336007
b1783	12701	930.9616563
b1784	2638	291.3966903
b1785	12	1.153107338
b1786	268	25.49364875
b1787	333	93.71056242
b1788	28	37.82192069
b1789	122	38.71035507
b1790	177	30.54051077
b1791	37	4.439755918
b1792	214	87.21865331
b1793	186	103.4540772
b1794	1196	165.332665
b1795	758	431.7622874
b1796	19	14.72574781
b1797	5	1.969891702
b1798	89	19.75440693
b1799	1013	155.4935294
b1800	261	34.08674482
b1801	27	2.648319135
b1802	24	3.025753655
b1803	40	5.872969051
b1804	743	93.4231618
b1805	1168	98.25623524
b1806	919	223.9584092
b1807	708	144.2775854
b1808	998	74.07040197
b1809	789	324.3640807
b1810	413	195.2556655
b1811	391	308.0910623
b1812	183	19.05674969
b1813	206	50.461889
b1814	12036	1250.617136
b1815	158	14.01468919
b1816	3177	289.4032804
b1817	3097	451.9077483
b1818	2168	383.8854122
b1819	3053	508.2320592
b1820	52	16.06813624
b1821	63	15.75913362
b1822	341	59.70960627
b1823	2485	1678.34773
b1824	516	508.2320592
b1825	231	113.7612458
b1826	13	12.80429607
b1827	1321	236.5660854
b1828	110	11.35483427
b1829	2864	460.5526397
b1830	3661	253.415175
b1831	2880	584.3730235
b1832	693	197.3689084
b1833	484	53.46322901
b1834	1198	64.50834422
b1835	42	4.136772575
b1836	1740	1041.299715
b1837	174	128.5354336
b1838	186	40.15340895
b1839	250	103.6785107
b1840	444	72.134591
b1841	731	276.4782402
b1842	44	27.01565763
b1843	184	39.72165186
b1844	295	63.10784278
b1845	693	47.69030392
b1846	316	67.90753942
b1847	2987	1186.70249
b1848	701	341.6645155
b1849	145	17.44331584
b1850	1778	392.8000875
b1851	423	33.10983537
b1852	1057	101.569538
b1853	473	77.11107106
b1854	5162	507.3720234
b1855	830	121.1118602
b1856	2491	267.0476316
b1857	1555	236.3870043
b1858	1066	199.99091
b1859	556	100.3291408
b1860	919	128.9256124
b1861	576	133.4891318
b1862	10	2.352109495
b1863	636	172.8070514
b1864	2393	458.0357095
b1865	914	286.1691681
b1866	6057	484.5333621
b1867	238	59.53450479
b1868	97	16.79819737
b1869	509	182.304523
b1870	193	36.79249341
b1871	696	101.5588611
b1872	78	4.552638601
b1873	7	0.90174879
b1874	995	188.9197344
b1875	227	56.78291003
b1876	2544	208.0859996
b1877	3	0.870136212
b1878	10	3.608961898
b1879	115	7.845456131
b1880	17	2.098474712
b1881	49	10.7748495
b1882	7	2.5457062
b1883	14	1.891096034
b1884	23	3.788781253
b1885	21	1.859223629
b1886	31	2.64548633
b1887	28	7.87956681
b1888	34	2.45409409
b1889	8	1.224010378
b1890	16	2.555535182
b1891	240	58.79055029
b1892	259	104.6568104
b1893	0	0
b1894	0	0
b1895	236	78.02424198
b1896	1080	107.4938798
b1897	521	92.2529058
b1900	346	32.39204098
b1901	645	92.40582895
b1902	185	52.06142356
b1904	8	3.502029693
b1905	534	152.0851329
b1906	46	27.18450549
b1907	117	13.69172253
b1908	1988	423.3669951
b1909	3	4.890765606
b1910	0	0
b1911	49	91.4444464
b1912	1463	377.9608604
b1913	1368	105.8518566
b1914	637	137.5146317
b1915	115	72.49201465
b1916	88	17.26311733
b1917	417	78.54452653
b1918	269	57.02968983
b1919	879	126.3125695
b1920	1670	295.7050915
b1921	18	4.624963127
b1922	23	4.530750916
b1923	511	48.41433234
b1924	22	2.217703239
b1925	5	1.725452586
b1926	3	1.162559038
b1927	1652	157.4642464
b1928	771	264.1367831
b1929	1203	141.4793862
b1930	82	49.70188295
b1931	92	19.50457793
b1932	46	13.59225275
b1936	4	3.502029693
b1937	9	4.052348645
b1938	40	3.419703498
b1939	36	5.126465153
b1940	26	5.367739835
b1941	35	3.612901812
b1942	2	0.638883795
b1943	21	2.640493133
b1944	15	4.575232341
b1945	18	2.540278255
b1946	11	3.768488474
b1947	4	1.550078717
b1948	10	1.921845563
b1949	2	1.050608908
b1950	2	0.36089619
b1951	4	0.909180786
b1952	78	58.53392487
b1953	3778	2350.18448
b1954	16	26.08408323
b1955	1811	314.7771065
b1956	668	55.89611287
b1957	182	141.0571632
b1958	347	53.61195457
b1959	230	35.41955113
b1960	107	32.22090377
b1961	937	93.65523172
b1962	294	59.91187867
b1963	41	15.88830685
b1967	1722	286.6608601
b1968	57	5.948812029
b1969	102	21.52810218
b1970	21	7.194387087
b1971	506	71.41004428
b1972	86	19.17856827
b1973	23	5.010968755
b1974	144	38.46297019
b1975	139	219.0519573
b1976	4731	840.8623438
b1977	103	192.2199588
b1978	512	10.26113999
b1981	316	34.03111315
b1982	1109	108.1044073
b1983	238	47.07958747
b1984	0	0
b1985	127	12.10530224
b1986	12	22.3945583
b1987	73	10.8872248
b1988	143	22.09368733
b1989	2	3.732426384
b1990	1402	213.1283473
b1991	304	39.9231385
b1992	59	11.24744617
b1993	121	31.43167859
b1994	0	0
b1996	9	1.408929165
b1997	0	0
b1999	89	22.86787324
b2000	840	38.185593
b2001	61	5.643681903
b2002	6	1.903787954
b2003	0	0
b2004	0	0
b2005	0	0
b2006	40	33.76957204
b2007	1153	495.5531199
b2008	380	50.89351934
b2009	945	282.766733
b2010	126	15.31350259
b2011	1157	114.9158672
b2012	351	218.3469434
b2013	490	65.62585388
b2014	389	40.59803297
b2015	468	71.37362452
b2016	1921	330.2541347
b2017	109	61.34805588
b2018	0	0
b2019	267	42.07688676
b2020	303	32.93115508
b2021	175	23.1751965
b2022	195	25.89632912
b2023	88	21.11883896
b2024	152	29.21205256
b2025	145	26.46804295
b2026	203	47.04564889
b2027	2957	427.5207166
b2028	119	14.46275245
b2029	5092	513.297495
b2030	0	0
b2032	804	101.9062474
b2033	298	71.5160683
b2034	602	85.98488011
b2035	495	60.16018875
b2036	926	118.9643293
b2037	507	57.6193323
b2038	242	61.51145703
b2039	543	87.31846485
b2040	628	98.96735913
b2041	977	127.5967421
b2042	2658	421.6890318
b2043	32	3.253498554
b2044	56	6.504998644
b2045	25	2.767997708
b2046	11	1.054871013
b2047	10	1.016718298
b2048	13	1.344871359
b2049	36	3.55320758
b2050	12	1.39051179
b2051	1	0.295483755
b2052	11	1.615066489
b2053	9	1.137691465
b2054	0	0
b2055	1	0.18986908
b2056	1	0.1164468
b2057	9	1.048021201
b2058	5	1.45022702
b2059	1	0.16884786
b2060	10	0.655719845
b2061	0	0
b2062	1	0.124414213
b2063	350	31.33918618
b2064	1279	97.84432961
b2065	1739	423.7907221
b2066	313	69.14872182
b2067	796	34.0260498
b2068	371	61.97850077
b2069	198	20.75593208
b2070	171	12.45675739
b2071	9	2.762964985
b2072	6	1.116788997
b2073	40	8.595891065
b2074	256	29.09378514
b2075	254	11.53550415
b2076	212	9.768819671
b2077	106	10.6173824
b2078	101	10.20302882
b2079	261	51.20083661
b2080	2857	1216.860669
b2081	973	101.3235926
b2082	69	44.68685835
b2083	6	3.995273312
b2085	8	3.568105725
b2086	430	67.76427456
b2088	0	0
b2089	9	1.472306601
b2091	26422	3599.894771
b2092	62137	6489.711025
b2093	5344	2659.478213
b2094	14206	4447.832825
b2095	111793	12554.11514
b2096	89883	14910.29692
b2097	5835	785.9362792
b2098	42	4.661152197
b2099	58	8.185341044
b2100	107	15.71019221
b2101	340	64.55548712
b2102	129	22.33987074
b2103	212	37.53861042
b2104	272	48.89525868
b2105	27	14.02736069
b2106	25	4.297945533
b2107	169	70.70690925
b2108	1	0.137035945
b2109	6	0.343004117
b2110	1	0.19698917
b2111	17	4.440418865
b2112	54	27.15935794
b2113	4616	589.8175199
b2114	3224	224.8117115
b2118	47	1.834878481
b2119	4	0.520963095
b2120	31	1.928420298
b2121	13	1.621652272
b2122	75	5.316049572
b2123	7	2.148972766
b2124	828	249.3355918
b2125	313	61.65761029
b2126	465	39.11742242
b2127	456	88.35448685
b2128	214	41.46460567
b2129	81	12.39310508
b2130	201	24.61854293
b2131	655	101.198358
b2132	1031	63.63315964
b2133	5418	447.8128634
b2134	447	67.95176265
b2135	912	219.9846407
b2136	509	124.6849587
b2137	340	63.28470981
b2139	16	1.580303093
b2140	95	14.21314266
b2141	28	9.953137023
b2142	145	29.54837554
b2143	705	112.9849749
b2144	32	6.303653448
b2145	15	8.864512661
b2146	272	31.13669015
b2147	292	33.5072841
b2148	581	81.50792255
b2149	608	56.69558131
b2150	6479	919.8506912
b2151	805	109.6781201
b2152	213	26.08830669
b2153	1611	341.5421201
b2154	1744	295.5261186
b2155	227	16.16260541
b2156	1101	106.2294252
b2157	1686	271.1214213
b2158	266	35.93082465
b2159	480	79.34668676
b2160	314	40.89560295
b2161	23	2.607626426
b2162	7	1.053954796
b2163	25	5.372431916
b2164	146	16.55275905
b2165	33	4.984518301
b2166	12	1.806779651
b2167	1498	125.5701179
b2168	454	68.57488815
b2169	774	97.06288664
b2170	138	16.55908964
b2171	670	165.8421915
b2172	444	42.9267198
b2173	175	25.14755365
b2174	54	10.72680524
b2175	1397	349.4525344
b2176	212	19.31177068
b2177	447	34.93057551
b2178	138	17.87474334
b2179	101	13.96203943
b2180	263	23.46029514
b2181	1114	457.9741266
b2182	569	67.76030501
b2183	593	120.8426669
b2184	529	42.60603927
b2185	5024	2500.22802
b2186	692	97.36893272
b2187	182	113.2169336
b2188	1501	120.8916162
b2189	1	1.841976657
b2190	315	17.2365524
b2192	0	0
b2193	502	109.8761816
b2194	332	44.71822531
b2195	61	15.50495405
b2196	221	16.12392838
b2197	79	23.34321667
b2198	1	0.675391441
b2199	143	27.48239156
b2200	78	16.68614148
b2201	136	30.91214672
b2202	135	31.75347819
b2203	55	17.33504698
b2204	124	20.35554759
b2205	209	42.59041715
b2206	2438	139.0377603
b2207	14	7.521404682
b2208	571	163.6084599
b2209	1022	296.4264029
b2210	190	16.36194201
b2211	301	25.96806142
b2212	147	32.02662639
b2213	644	85.76520043
b2214	176	23.63870043
b2215	85576	10994.05124
b2216	1700	90.20379513
b2217	2313	503.9291621
b2218	821	40.85762748
b2219	416	32.29457924
b2220	379	38.78384183
b2221	2	0.427849782
b2222	1	0.217868207
b2223	9	0.964844915
b2224	29	3.47099905
b2225	21	3.833302772
b2226	52	4.469863354
b2229	1	0.227295196
b2230	70	5.878184831
b2231	10637	574.0750148
b2232	867	170.08094
b2233	449	16.96846761
b2234	759	47.09126936
b2235	627	78.62846244
b2236	30	16.68614148
b2237	706	153.8149539
b2238	6	3.502029693
b2239	284	37.40050653
b2240	98	10.22778208
b2241	67	5.83349145
b2242	24	2.701565763
b2243	19	2.262646389
b2244	27	4.254966077
b2245	30	5.292246365
b2246	36	3.958107979
b2247	153	17.99363764
b2248	27	4.890765606
b2249	1083	127.6843519
b2250	41	10.7092455
b2251	46	15.31521436
b2252	8	1.881687596
b2253	95	11.81935021
b2254	15	2.195544932
b2255	319	22.81617379
b2256	115	18.30606431
b2257	68	5.834597565
b2258	22	8.06281255
b2259	625	332.0042195
b2260	528	55.22669835
b2261	987	145.3669615
b2262	985	162.8260134
b2263	73	13.64130539
b2264	1219	103.4670586
b2265	971	106.2647135
b2266	4609	2136.289613
b2267	145	44.51443587
b2268	396	61.18251876
b2269	8	0.936186156
b2270	17	1.395339956
b2271	3	0.437753712
b2272	44	12.38217642
b2273	11	2.17594732
b2274	2	0.670601431
b2275	18	3.007043164
b2276	9462	920.4501377
b2277	4982	461.8353158
b2278	8257	635.7809428
b2279	174	81.44819554
b2280	1828	467.1518312
b2281	1815	474.0800141
b2282	4075	590.9675107
b2283	14450	751.5494416
b2284	7090	751.5622693
b2285	2522	713.9736824
b2286	8862	701.7961916
b2287	5316	1137.224719
b2288	5105	1630.750888
b2289	2342	353.7497534
b2290	1335	155.4564782
b2291	311	73.51635834
b2292	1373	106.238742
b2293	755	164.4904961
b2294	440	126.073069
b2295	1098	341.5170141
b2296	4100	483.3848966
b2297	5487	362.8127252
b2298	40	3.729972454
b2299	959	250.4918642
b2300	773	197.5428695
b2301	408	89.71711419
b2302	240	52.5304454
b2303	443	173.0899883
b2304	2013	319.3604293
b2305	50	7.959158394
b2306	246	45.07845198
b2307	119	23.53979373
b2308	175	36.12901812
b2309	1085	196.5363216
b2310	1575	285.2946604
b2311	117	29.11292579
b2312	536	50.08040881
b2313	375	108.7670265
b2314	1388	296.9277484
b2315	610	68.17781211
b2316	4476	693.8152336
b2317	321	68.9820258
b2318	285	49.71977581
b2319	627	87.70097733
b2320	1295	161.5415148
b2321	483	68.78007414
b2322	67	8.060014905
b2323	10373	1204.934838
b2324	805	56.8883523
b2325	331	168.2668783
b2326	327	84.47929006
b2327	289	50.60432907
b2328	335	57.59247014
b2329	1210	158.0266714
b2330	996	151.4092966
b2331	970	249.2341241
b2332	244	42.1010431
b2333	3	0.787956681
b2334	0	0
b2335	3	0.829428085
b2336	7	1.318493251
b2339	3	0.754426609
b2340	1750	510.7126636
b2341	2057	136.0134455
b2342	1149	124.3060265
b2343	7588	3776.220186
b2344	3559	376.4211849
b2345	11	1.473233455
b2346	1467	275.2220121
b2347	145	22.04251809
b2348	1	1.891096034
b2349	45	5.51161409
b2350	123	48.0588455
b2351	301	46.35341257
b2352	108	11.49990832
b2353	24	11.69750124
b2354	3	0.964844915
b2355	0	0
b2356	0	0
b2357	0	0
b2358	2	0.400655939
b2359	5	1.953611606
b2360	7	1.203424749
b2361	0	0
b2362	0	0
b2363	3	1.39051179
b2364	95	14.39536244
b2365	59	6.254185315
b2366	172	18.35601117
b2367	5	0.460793381
b2368	7	0.852942799
b2369	727	167.6618069
b2370	637	25.13831748
b2371	20	2.475256589
b2372	3	0.450260961
b2373	10	0.836768157
b2374	5	0.56687531
b2375	5	1.115033039
b2376	1	0.513884792
b2377	200	116.7343231
b2378	2662	409.9428048
b2379	3181	364.1390124
b2380	628	52.45619742
b2381	268	51.71568747
b2382	206	34.05295307
b2383	58	3.295780348
b2384	12	1.639678642
b2385	9	1.175404994
b2386	14	1.591066375
b2387	7	3.036163358
b2388	1358	199.3872993
b2389	208	23.46944959
b2390	150	65.06064338
b2392	581	66.50888595
b2393	841	99.15285317
b2394	0	0
b2395	268	17.35663484
b2396	5	9.331065959
b2397	0	0
b2398	344	141.4210947
b2399	271	97.80286743
b2400	4103	410.9728299
b2401	0	0
b2402	26	48.52154299
b2403	0	0
b2404	0	0
b2405	127	20.35332173
b2406	162	18.27909055
b2407	13	2.210813709
b2408	14	2.595622008
b2409	77	11.78109989
b2410	801	113.7213156
b2411	1547	108.8365166
b2412	2270	326.1996959
b2413	360	67.0073398
b2414	4322	630.6571806
b2415	6510	3578.789298
b2416	11800	968.530087
b2417	7064	1964.515057
b2418	277	46.11211281
b2419	17	6.429726517
b2420	49	9.455480172
b2421	385	59.8743399
