antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yghO,b2981,17.12,-0.7373,0.5999,0.06337,0.2476,0.44698765287136033,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mltF,b2558,308.6,-0.5207,0.697,0.02639,0.1388,0.44655780499192205,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydfO,b1549,29.02,-0.7511,0.5942,0.06672,0.2544,0.44651610095004374,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydaF,b4527,8.328,-0.923,0.5274,0.1051,0.3294,0.44514112196846206,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhcC,b3211,25.41,0.8417,1.792,0.08589,0.2959,0.4451372828242952,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybcW,b0559,41.3,-1.02,0.4931,0.1282,0.3666,0.44452369016127824,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fepG,b0589,173.5,-0.9787,0.5074,0.1192,0.3516,0.44428197445262263,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,caiA,b0039,131.3,-0.5293,0.6929,0.02877,0.1469,0.4408953634882172,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,garL,b3126,86.81,1.01,2.014,0.1288,0.3668,0.4399263797320367,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mltG,b1097,223.1,-0.5116,0.7015,0.02623,0.1384,0.43939477629422996,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lit,b1139,251.4,0.4968,1.411,0.02449,0.1319,0.43706238557256577,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjjP,b4364,91.12,-0.4574,0.7283,0.01913,0.1108,0.4370275135965112,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfjZ,b2645,3.579,-1.186,0.4394,0.1665,0.4281,0.43698735978850906,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mdtK,b1663,662.7,-0.5657,0.6756,0.03532,0.1689,0.43692990723768044,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,minE,b1174,1058.0,0.4855,1.4,0.0231,0.126,0.4367701003454232,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mutM,b3635,468.2,-0.7232,0.6057,0.06435,0.2492,0.4364164589277061,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,grpE,b2614,8943.0,-0.8788,0.5438,0.09849,0.3196,0.4353515699598511,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygbL,b2738,26.19,0.7272,1.655,0.0657,0.2527,0.434425468075838,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybcJ,b0528,108.2,-0.6182,0.6515,0.04432,0.1989,0.4335839770724739,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,opgH,b1049,3963.0,-0.4796,0.7172,0.02259,0.1248,0.4334554848678641,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lsrC,b1514,22.12,0.9543,1.938,0.1199,0.3527,0.43191096983931465,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymfM,b1148,2.047,1.307,2.474,0.1966,0.4673,0.4318383142012225,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfeY,b2432,925.5,-0.4795,0.7172,0.02298,0.1258,0.43170313258811455,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rrfB,b3971,2.636,1.827,3.549,0.2944,0.5807,0.43126001383711665,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yibI,b3598,9.864,1.06,2.084,0.1444,0.3929,0.43006104945948553,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yqhD,b3011,551.9,-0.5531,0.6815,0.03458,0.167,0.4299155198082717,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,xapR,b2405,94.52,-0.4961,0.709,0.02571,0.1365,0.42906069165198196,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,qorB,b4211,65.1,0.517,1.431,0.02902,0.148,0.42897469314080705,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ycaI,b0913,130.2,-0.5515,0.6823,0.0347,0.1672,0.42838519538369685,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sdhX,b4764,40.34,0.7882,1.727,0.08164,0.2862,0.4282529980881943,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uidA,b1617,93.74,0.8615,1.817,0.09852,0.3196,0.42678126709195685,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dps,b0812,2481.0,0.5533,1.467,0.03556,0.1695,0.42650040358511543,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydiQ,b1697,5.937,-0.9843,0.5055,0.1307,0.3703,0.4246725812297336,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yzgL,b3427,17.14,0.6835,1.606,0.06014,0.2396,0.4241207628242434,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ubiT,b3157,655.7,0.5077,1.422,0.02857,0.1468,0.4230531815820077,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,htrL,b3618,1152.0,-0.4883,0.7129,0.02564,0.1364,0.42247014297251934,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydgV,b4777,100.0,-0.709,0.6117,0.06618,0.2537,0.42233678873979297,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tusE,b0969,351.8,-0.4637,0.7251,0.02215,0.123,0.4220109998255512,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nrdF,b2676,243.1,-0.7811,0.5819,0.0828,0.2887,0.42144501711076926,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yccT,b0964,24.13,0.6681,1.589,0.05745,0.2343,0.4210551339883692,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygeG,b2851,0.8126,-2.025,0.2457,0.3365,0.6199,0.4205486863880636,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybgO,b0716,12.49,-0.8228,0.5654,0.09242,0.3091,0.41954653863391267,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybjG,b0841,1105.0,-0.7082,0.6121,0.06753,0.2563,0.4187242371003185,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ilvY,b3773,242.3,-0.38,0.7685,0.01216,0.07938,0.41810978406296506,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ldrA,b4419,3.399,-1.267,0.4156,0.1977,0.4684,0.41732840493078754,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,znuA,b1857,1554.0,0.4366,1.353,0.01932,0.1113,0.4163002112514663,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,emrY,b2367,54.15,-0.5559,0.6802,0.03829,0.1789,0.4154739116785973,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cspB,b1557,340.9,-1.127,0.4579,0.1666,0.4281,0.4152485282307333,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cspH,b0989,16.39,-1.24,0.4235,0.1928,0.4628,0.4149122456531572,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ythB,b4802,34.85,-0.6642,0.6311,0.05942,0.2388,0.4131096030238404,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lsrG,b1518,37.66,0.8556,1.81,0.1053,0.3297,0.4122974288243183,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rydB,b4430,9.422,-0.9386,0.5217,0.1266,0.364,0.41195024130699603,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yahE,b0319,6.861,-0.9231,0.5274,0.1232,0.3581,0.41169861127391244,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhcH,b3221,71.22,0.7124,1.639,0.07132,0.2646,0.41134699808980413,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,acnA,b1276,2216.0,0.462,1.377,0.02387,0.1291,0.4107520760729138,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,flhC,b1891,851.2,0.4542,1.37,0.02261,0.1248,0.4104993353356628,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mscS,b2924,1497.0,-0.7607,0.5902,0.08297,0.289,0.41009501101509416,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,setC,b3659,16.81,-0.7089,0.6118,0.07208,0.2666,0.4070077431543189,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yehD,b2111,8.146,1.041,2.058,0.1534,0.4067,0.4067455865268243,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,exuR,b3094,1223.0,-0.3604,0.779,0.01132,0.07473,0.40599240839487666,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,baxL,b4794,0.4428,2.251,4.76,0.38,0.6606,0.405318280381005,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cspE,b0623,28280.0,0.5777,1.493,0.04437,0.1989,0.40517868578901356,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,argE,b3957,695.2,0.5037,1.418,0.03142,0.1571,0.4048860555953655,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ypjA,b2647,200.6,-0.465,0.7245,0.02525,0.135,0.40439479764982217,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gadA,b3517,64.58,0.5025,1.417,0.03151,0.1572,0.4037825977940469,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fadE,b0221,685.0,0.6181,1.535,0.05414,0.2255,0.39982011978513937,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gudP,b2789,19.72,0.822,1.768,0.1035,0.3269,0.39915093528293666,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dsbG,b0604,311.8,0.3985,1.318,0.01646,0.09977,0.3988985110709994,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjhH,b4298,62.17,0.6393,1.558,0.0595,0.2388,0.39762265765302796,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hyfD,b2484,5.752,1.116,2.167,0.1746,0.4406,0.39724634601874037,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sfsB,b3188,114.8,-0.5864,0.666,0.0483,0.2102,0.39720817786368023,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,aroG,b0754,2177.0,0.4808,1.396,0.02977,0.151,0.39474788374144415,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhgP,b4789,6.49,0.9836,1.977,0.1474,0.3975,0.3940919959885877,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cysU,b2424,17.45,-0.7349,0.6008,0.084,0.2917,0.3932182182384386,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yehF,b2115,23.73,-0.6485,0.6379,0.06358,0.2477,0.3930389847290847,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yadI,b0129,115.3,0.8363,1.785,0.1105,0.3393,0.3925727181787881,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tesB,b0452,582.1,-0.3958,0.7601,0.01711,0.1023,0.391891224176727,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yahC,b0317,5.324,-1.167,0.4452,0.192,0.4617,0.3916920263988183,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mngB,b0732,189.3,-0.4089,0.7532,0.01891,0.1103,0.39149087296320606,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,feoB,b3409,1437.0,-0.7702,0.5863,0.09317,0.3104,0.39132189696614667,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sraG,b4449,3.629,1.204,2.304,0.2009,0.4735,0.39091474005949217,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gspD,b3325,44.39,0.6288,1.546,0.05966,0.239,0.3908633998838111,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nuoJ,b2280,1783.0,0.5755,1.49,0.04832,0.2102,0.38982487442112546,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hicA,b4532,12.01,-0.8102,0.5703,0.106,0.3309,0.38914167924708704,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,araA,b0062,36.69,0.7096,1.635,0.08011,0.2835,0.3884683463327546,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yadL,b0137,24.53,-0.7408,0.5984,0.08775,0.2991,0.3883152012263995,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,trpB,b1261,551.9,0.4793,1.394,0.03107,0.1563,0.3863354618354037,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ibsD,b4664,1.153,1.781,3.437,0.3214,0.6071,0.386013525253278,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymgD,b1171,258.1,-0.6915,0.6192,0.07736,0.278,0.3844430236226502,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ykgV,b4729,68.44,-0.6547,0.6352,0.0688,0.2589,0.3842224465802892,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gspI,b3330,4.187,1.105,2.151,0.1825,0.45,0.3832001722782452,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,proP,b4111,2978.0,-0.7191,0.6075,0.08475,0.2932,0.3831623920716271,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,allR,b0506,746.1,-0.4344,0.74,0.02438,0.1315,0.3827386529724826,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yddG,b1473,144.1,-0.5228,0.696,0.04032,0.1858,0.38214290299099474,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ynaA,b1368,22.42,-0.6888,0.6203,0.07773,0.2789,0.38197506337354487,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjeI,b4144,640.0,0.4582,1.374,0.02847,0.1468,0.3818061213332202,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mukE,b0923,1266.0,0.3458,1.271,0.01208,0.07897,0.38125759267508275,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nanX,b4279,102.4,-0.4846,0.7147,0.03338,0.1639,0.38061503909973615,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,degP,b0161,3880.0,-0.4897,0.7122,0.03488,0.1677,0.37974615924179983,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nagA,b0677,1678.0,0.5796,1.494,0.05278,0.2218,0.37908069036510333,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,csrC,b4457,270.4,0.6067,1.523,0.05947,0.2388,0.377346576565137,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhfK,b3358,2216.0,0.5839,1.499,0.05436,0.2259,0.37724831276560006,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ynfU,b4776,174.0,-0.8617,0.5503,0.1281,0.3665,0.3756374523153927,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,wcaI,b2050,9.54,0.8436,1.794,0.1238,0.3587,0.37562861063615455,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,csqR,b3884,613.6,0.6317,1.549,0.06646,0.2544,0.3755348435230231,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sieB,b1353,17.13,-0.818,0.5672,0.1163,0.3478,0.3751924054686446,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ibsB,b4668,1.362,1.574,2.977,0.2925,0.5785,0.3741345061850526,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uraA,b2497,1591.0,-0.8072,0.5715,0.1142,0.3441,0.37398813226038524,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yidX,b3696,108.2,-0.5425,0.6866,0.04668,0.2055,0.37279958427994225,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,emrD,b3673,738.4,-0.3839,0.7663,0.01818,0.1076,0.37168726903627086,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,speC,b2965,906.7,-0.649,0.6377,0.07338,0.2694,0.36967196318985857,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sad,b1525,190.5,-0.4475,0.7333,0.02938,0.1493,0.36960823604305115,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfiC,b2575,160.4,-0.4624,0.7258,0.03203,0.1588,0.36952672968268574,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dapE,b2472,1324.0,0.3291,1.256,0.01145,0.07553,0.36921087758616217,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hslO,b3401,2379.0,-0.7079,0.6122,0.08888,0.3011,0.36902065617251767,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygiB,b3037,1937.0,0.4808,1.396,0.03634,0.1716,0.36804409008710026,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,treA,b1197,393.2,0.4966,1.411,0.03894,0.1815,0.3680418658537996,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,htpG,b0473,12920.0,-1.089,0.4702,0.1908,0.4601,0.3671539179746369,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,insC6,b4272,68.69,-0.4951,0.7095,0.03937,0.1818,0.3665750705635668,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mug,b3068,263.3,-0.4948,0.7096,0.03909,0.1817,0.3664711819679846,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nuoH,b2282,4702.0,0.5312,1.445,0.04655,0.2053,0.3652589900943416,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gsiC,b0831,96.4,0.4274,1.345,0.02682,0.14,0.36494487755112104,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybiR,b0818,583.0,-0.4592,0.7274,0.03286,0.1615,0.3636071757544577,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymgM,b4740,114.0,0.6837,1.606,0.08615,0.2962,0.3612772984535858,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mgtT,b4775,116.9,-0.656,0.6347,0.07963,0.2827,0.35993026963087515,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,malM,b4037,15870.0,1.076,2.108,0.1936,0.4633,0.359532164981405,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uspG,b0607,1029.0,-0.4945,0.7098,0.0409,0.1875,0.3595008709644817,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybgV,b4768,214.5,0.6525,1.572,0.07949,0.2824,0.3583107882222026,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hlyE,b1182,13.96,-0.7522,0.5937,0.1075,0.3342,0.35804235165174436,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ykiD,b4732,5.721,-0.9778,0.5077,0.1686,0.431,0.3574081252368367,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rhsD,b0497,119.3,-0.4455,0.7343,0.03169,0.1577,0.3573659806219737,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yffQ,b2448,5.074,-1.127,0.4579,0.2087,0.4822,0.3570029387913029,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,flgF,b1077,3755.0,0.4366,1.353,0.03027,0.153,0.3559637213050364,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rrfF,b3272,3.168,-1.56,0.3392,0.3048,0.5916,0.35563606209322646,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tehA,b1429,141.8,-0.4137,0.7507,0.02624,0.1384,0.3553119995170503,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,qseB,b3025,21.22,-0.7552,0.5924,0.1101,0.3387,0.3550835634939752,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ycaQ,b0916,192.2,-0.4953,0.7094,0.04218,0.192,0.35498090142313193,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pnuC,b0751,2125.0,0.5974,1.513,0.06691,0.2547,0.35483830827873636,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymgK,b4738,1.305,-1.499,0.3537,0.2941,0.5803,0.3542847967237689,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sucB,b0727,15260.0,0.57,1.485,0.05999,0.2396,0.35369251618115394,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ftsH,b3178,11860.0,-0.3787,0.7691,0.0205,0.1165,0.3535823720653962,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydgU,b4601,0.4741,-2.099,0.2334,0.4033,0.6787,0.35330819454711143,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dapB,b0031,1193.0,0.3561,1.28,0.0171,0.1023,0.3525832868350998,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yddM,b1477,132.7,-0.5406,0.6875,0.05316,0.223,0.35230639103616435,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ynbC,b1410,29.18,-0.5808,0.6686,0.06385,0.2479,0.3518041932532493,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glmM,b3176,4660.0,0.4068,1.326,0.02585,0.1367,0.3515693682738099,input
