gene_id,EcMH1_S1,EcMH2_S2,EcMH3_S3,Ectob1_S7,Ectob2_S8,Ectob3_S9,NCMMH1_S73,NCMMH2_S74,NCMMH3_S75,NCMtob1_S76,NCMtob2_S77,NCMtob3_S78
gene-b2189,18.7166700878337,17.1071980866516,24.2988902724094,18.8085218375813,19.2705643883734,13.6069170406599,20.1118105390446,29.7391017102504,20.774395716148,33.6119648800781,22.8100967812671,22.1815955703272
gene-b2192,2093.14760482273,2325.26300147026,2392.91245508727,2161.1887235278,1696.88025308732,2137.08638226835,2396.80316032701,2859.32716149437,2712.54252636561,1137.71408397113,1908.96913407363,1038.09867269131
gene-b2193,168.450030790503,194.758870524956,227.141800372523,211.371959698533,158.446862748848,284.944850969113,298.179451904966,312.260567957629,308.648164925627,417.603200025213,249.337954471092,277.713576540496
gene-b2194,72.7870503415755,44.7419026881656,78.179038267752,60.9037849978824,71.7293230011677,60.8309232405972,134.661687957081,125.079163075465,94.9686661309621,53.9828526861861,69.2168454052244,63.8829952425423
gene-b2195,45.7518602147046,44.7419026881656,52.8236745052379,48.3647704394949,27.8352596720949,43.2219717762138,97.9357730596956,67.3503185790964,67.2694718427648,35.6490536606889,38.5411980097272,48.7995102547198
gene-b2196,125.817615590438,92.1156820050469,128.88976579278,115.538062716571,98.4939957627974,114.458184518492,189.75056030316,209.048391433819,173.119964301233,124.262415617259,102.252157984991,104.697131091944
gene-b2197,27.0351901268709,30.2665812302297,22.1859432921999,32.2431802929966,17.129390567443,24.8126134270857,59.461005071958,69.0996775032288,51.4413608209378,32.5934204897728,33.0353125797662,23.9561232159534
gene-b2198,3.11944501463895,7.89562988614688,4.22589396041903,5.3738633821661,7.49410837325632,2.4012206542341,13.1163981776378,12.2455124689266,10.8818263275061,6.11126634183239,8.65210567565305,3.54905529125235
gene-b2199,59.26945527814,55.2694092030281,66.5578298765997,59.1124972038271,42.8234764186076,63.2321438948313,97.9357730596956,104.961535447942,92.9901522532338,87.5948175662643,81.0151713265695,70.0938420022339
gene-b2200,42.6324152000656,34.2143961733031,39.089519133876,36.721399778135,41.7528895081424,33.6170891592774,48.9678865298478,68.2249980411626,54.4091316375304,34.6305092703835,41.6874182554192,39.0396082037758
gene-b2201,68.6277903220569,75.0084839183953,97.1955610896377,96.7295408789898,76.0116706430284,80.8410953592147,96.1869199693439,90.9666640548835,123.657117358024,77.4093736632103,100.679047862145,114.457033142888
gene-b2202,69.6676053269365,67.1128540322485,82.4049322281711,57.3212094097717,52.4587586127943,56.8288888168737,77.823962520651,102.337497061744,112.775291030518,56.0199414667969,72.3630656509164,74.5301611162993
gene-b2203,25.9953751219912,31.5825195445875,40.1459926239808,16.1215901464983,22.482325119769,19.2097652338728,27.1072229004515,41.984614179177,46.4950761266169,30.556331709162,17.3042113513061,16.8580126334487
gene-b2204,49.9111202342232,81.5881754901844,50.7107275250283,26.8693169108305,37.4705418662816,44.0223786609585,62.9587112526615,73.4730748135597,83.0975828645919,28.5192429285512,44.8336385011113,24.8433870387664
gene-b2205,46.7916752195842,40.7940877450922,62.3319359161807,26.8693169108305,21.4117382093038,28.0142409660645,42.8469007136168,42.8592936412432,64.3017010261723,22.4079765867188,35.3949777640352,20.407067924701
gene-b2206,239.157451122319,311.877380502802,361.313933615827,125.390145583876,155.235102017452,170.486666450621,245.713859194415,364.7413356816,375.917636768392,101.85443903054,245.405179163977,99.3735481550658
gene-b2207,9.35833504391684,19.7390747153672,16.9035758416761,9.85208286730451,3.21176073139557,4.8024413084682,9.61869199693439,9.62147408272806,8.9033124497777,6.11126634183239,9.43866073707606,7.0981105825047
gene-b2208,22.8759301073523,63.165039089175,59.1625154458664,29.5562486019135,22.482325119769,28.8146478508092,43.7213272587927,48.1073704136403,28.6884512270615,22.4079765867188,33.8218676411892,24.8433870387664
gene-b4604,0.0,1.31593831435781,0.0,2.68693169108305,0.0,0.0,0.0,0.0,0.0,0.0,2.35966518426901,0.887263822813087
gene-b2209,623.88900292779,544.798462144135,727.910234682178,894.748253130655,878.95185349192,945.280530883491,1002.09282077153,1011.12945814851,1011.0205915192,1204.93801373129,1202.64268891577,1076.25101707228
gene-b2210,6966.76053269365,6019.10184987264,4634.74920108957,4909.91984350576,6317.53335865508,2865.45664738603,3335.06284330071,4386.51750226193,4175.65353894574,4844.19712029248,2303.03321984656,2889.81827090223
gene-b2211,724.751058401116,567.169413488217,490.203699408607,922.513213938513,941.045894298901,743.577995927826,1403.45460500724,1306.77111632688,1228.65711806932,555.106692716442,608.007062479983,664.560603287002
gene-b2212,48.8713052293435,55.2694092030281,77.1225647776473,75.2340873503254,59.9528669860506,72.036619627023,34.1026352618583,33.2378195585151,48.4735900043453,47.8715863443537,46.4067486239573,57.6721484828507
gene-b2213,206.92318597105,264.50360118592,244.045376214199,298.249417710218,276.211422900019,310.557871280944,215.983356658436,155.692944247781,190.926589200788,227.135399038104,212.369866584211,287.47347859144
gene-b2214,218.361151024726,257.923909614131,239.81948225378,360.944490502156,353.293680453512,343.374553555476,341.900779163759,229.166019061341,286.884512270615,371.76870246147,264.28250063813,411.690413785273
gene-b2215,146991.368534802,174107.850557739,176430.016374004,139666.709302497,144266.939119737,136177.22533604,214903.439875144,179031.141654631,186721.257953677,141845.547427101,149817.502214424,118258.07135982
gene-b4439,1.03981500487965,0.0,0.0,0.895643897027683,0.0,0.8004068847447,1.74885309035171,0.874679462066187,1.97851387772838,1.0185443903054,2.35966518426901,0.887263822813087
gene-b2216,2316.70783087186,2529.23344019572,2334.80641313151,2545.41995535268,2571.54975893738,2192.31445731573,2306.7372261739,2146.46339991042,2165.48343917371,2368.11570746005,2299.10044453944,2452.39720625537
gene-b2217,2993.62739904851,2914.80336630256,2841.9136883818,2941.29455783891,3295.26651041185,2618.13091999991,2852.37939036363,2880.31946858395,2845.10295617341,3450.82839435469,2878.00496974677,3484.28503218699
gene-b2218,896.320534206258,900.101807020744,876.872996786948,965.504120995842,972.092914702392,884.449607642894,812.342260468368,863.308629059327,837.900627217968,679.369108333701,970.608945795988,779.017636429891
gene-b2219,154.932435727068,235.552958270049,201.786436610009,71.6515117622146,86.7175397476803,104.052895016811,94.4380668789922,125.953842537531,134.53894368553,45.8344975637429,519.126340539183,43.4759273178413
gene-b2220,162.211140761225,268.451416128994,196.504069159485,67.1732922770762,69.5881491802373,89.6455710914064,91.8147872434646,146.946149627119,169.162936545776,36.6675980509943,347.657337148968,56.7848846600376
gene-b2221,3.11944501463895,5.26375325743125,2.11294698020951,2.68693169108305,7.49410837325632,0.8004068847447,0.0,0.874679462066187,1.97851387772838,0.0,3.14622024569202,1.77452764562617
gene-b2222,1.03981500487965,1.31593831435781,2.11294698020951,0.0,0.0,2.4012206542341,0.0,0.874679462066187,0.0,0.0,1.57311012284601,0.887263822813087
gene-b2223,5.19907502439825,11.8434448292203,11.6212083911523,7.16515117622146,10.7058691046519,15.2077308101493,6.99541236140683,7.87211515859569,9.89256938864189,7.12981073213779,11.0117708599221,8.87263822813087
gene-b2224,19.7564850927133,15.7912597722938,20.0729963119904,15.2259462494706,14.9882167465126,12.0061032711705,11.3675450872861,18.3682687033899,12.8603402052345,20.370887806108,14.9445461670371,12.4216935193832
gene-b2225,11.4379650536761,7.89562988614688,11.6212083911523,6.26950727919378,7.49410837325632,13.6069170406599,4.37213272587927,5.24807677239712,2.96777081659257,3.0556331709162,11.0117708599221,2.66179146843926
gene-b2226,32.2342651512691,28.9506429158719,24.2988902724094,32.2431802929966,26.7646727616297,38.4195304677456,5.24655927105512,13.1201919309928,13.8495971440986,19.3523434158026,12.5848809827681,25.7306508615795
gene-b2229,17.676855082954,10.5275065148625,5.28236745052379,7.16515117622146,17.129390567443,10.4052895016811,6.12098581623097,6.12275623446331,18.7958818384196,10.185443903054,10.2252157984991,10.647165873757
gene-b2230,84.2250153952516,61.8491007748172,72.8966708172282,88.6687458057406,83.5057790162847,77.6394678202359,104.931185421102,87.4679462066187,81.1190689868635,126.299504397869,76.2958409580314,89.6136461041218
gene-b2231,14457.5878278466,14566.1212016266,15165.6769504538,18169.9277390006,22934.1127959853,14126.3811088592,20911.9108278805,16917.1754758221,17009.2838068309,24316.7287741511,13064.6795702361,21721.99291011
gene-b2232,563.57973264477,660.601033807622,619.093465201388,709.349966445925,686.246209608186,623.516963216121,631.335965616966,593.032675280875,557.940913519403,779.18645858363,490.023803266532,648.589854476367
gene-b2233,239.157451122319,209.234191982892,221.859432921999,239.136920506391,195.91740461513,247.325727386112,136.410541047433,144.322111240921,122.667860419159,137.503492691229,184.053884372983,176.565500739804
gene-b4605,1.03981500487965,3.94781494307344,3.16942047031427,0.0,2.14117382093038,2.4012206542341,1.74885309035171,0.874679462066187,1.97851387772838,2.0370887806108,0.0,0.0
gene-b2234,7119.61333841096,6219.12447365502,5100.65401022577,5645.24348296549,4712.72357986776,5765.33079081608,8753.88414375547,6983.44082513644,6855.55058632883,11384.2706504434,5531.05519192657,9768.77468917209
gene-b4779,1.03981500487965,1.31593831435781,0.0,1.79128779405537,0.0,0.0,0.0,2.62403838619856,4.94628469432094,0.0,1.57311012284601,0.887263822813087
gene-b2235,3011.30425413146,2701.62135937659,2777.46880548541,2913.52959703105,2516.94982650366,2965.50750797911,3550.17177341397,2811.21979108073,2821.36078964067,4694.47109491758,2440.68035559558,3628.02177148271
gene-b2236,99.8222404684463,53.9534708886703,47.5413070547141,69.8602239681593,64.2352146279113,94.4480123998746,120.670863234268,127.703201461663,128.603402052345,221.024132696271,88.8807219407995,110.020714028823
gene-b2237,96.7027954538074,89.4838053763313,94.0261406193234,102.999048158184,102.776343404658,72.8370265117677,38.4747679877376,61.2275623446331,41.5487914322959,67.2239297601563,88.8807219407995,55.8976208372245
gene-b2239,14670.749903847,18595.5243201903,14838.1701685213,2412.86465859258,3223.53718741068,3204.02875963303,281.565347546625,1294.52560385796,1902.34109343584,834.187855660121,1156.23594029182,694.727573262647
gene-b2240,20930.4362332225,34905.263788341,28353.6355274315,3838.72974266065,4714.86475368869,4928.10518937312,529.902486376567,2157.83423291728,2810.47896331316,1033.82255615998,1950.65655232905,1092.22176588291
gene-b2241,3657.02937216173,6074.37125907566,4915.77114945744,573.212094097717,689.457970339582,726.769451348188,13.9908247228137,226.541980675142,253.249776349232,165.004191229475,305.969918893549,141.962211650094
gene-b2242,4267.40078002608,6565.21625033113,4794.27669809539,530.221187040388,862.893049834942,746.779623466805,13.1163981776378,116.332368454803,184.001790628739,95.7431726887075,171.469003390215,95.8244928638134
gene-b2243,4767.55179737319,7091.59157607425,4437.18865843998,607.246562184769,915.351808447737,800.4068847447,23.609516719748,72.5983953514936,153.334825523949,71.2981073213779,106.971488353529,78.0792164075517
gene-b2244,146.613915688031,231.605143326975,164.809864456342,85.9818141146576,101.705756494193,97.6496399388534,56.8377254364305,98.8387792134792,86.0653536811844,102.872983420845,78.6555061423005,83.4027993444302
gene-b2245,71.7472353366958,55.2694092030281,61.2754624260759,46.5734826454395,29.9764334930253,56.8288888168737,55.9632988912546,37.6112168688461,56.3876455152588,39.7232312219105,38.5411980097272,39.0396082037758
gene-b2246,28.0750051317505,27.6347046015141,26.4118372526189,25.0780291167751,13.9176298360475,24.8126134270857,24.4839432649239,20.9923070895885,19.7851387772838,8.14835512244319,27.5294271498052,17.7452764562617
gene-b2247,40.5527851903063,35.530334487661,39.089519133876,17.9128779405537,28.9058465825601,18.4093583491281,9.61869199693439,16.6189097792576,13.8495971440986,13.2410770739702,40.1143081325732,20.407067924701
gene-b2248,12.4777800585558,32.8984578589453,23.2424167823047,13.4346584554152,12.8470429255823,12.8065101559152,5.24655927105512,6.12275623446331,15.828111021827,6.11126634183239,36.9680878868812,10.647165873757
gene-b2249,598.933442810678,522.427510800052,500.768434309655,441.552441234648,511.74054320236,380.993677138477,428.469007136168,433.841013184829,394.713518606811,405.380667341549,690.595343929398,421.450315836217
gene-b2250,51.9907502439825,32.8984578589453,65.5013563864949,63.5907166889655,64.2352146279113,72.036619627023,236.969593742656,236.163454757871,148.388540829628,163.985646839169,106.971488353529,86.9518546356826
gene-b2251,62.388900292779,69.7447306609641,60.2189889359712,40.3039753662457,57.8116931651202,41.6211580067244,38.4747679877376,64.7262801928979,49.4628469432094,43.7974087831321,92.8134972479145,55.0103570144114
gene-b2252,18.7166700878337,27.6347046015141,16.9035758416761,37.6170436751627,29.9764334930253,28.8146478508092,11.3675450872861,13.1201919309928,13.8495971440986,19.3523434158026,10.2252157984991,29.2797061528319
gene-b2253,135.175950634354,123.698201549634,142.623921164142,126.285789480903,161.658623480244,176.089514643834,60.3354316171339,58.6035239584346,71.2264995982216,95.7431726887075,59.7781846681483,96.7117566866265
gene-b2254,65.5083453074179,63.165039089175,81.3484587380663,61.7994288949101,102.776343404658,88.044757321917,27.9816494456273,27.1150633240518,24.7314234716047,45.8344975637429,21.2369866584211,54.1230931915983
gene-b2255,180.927810849059,152.648844465506,167.979284926656,186.293930581758,203.411512988386,201.702534955664,61.2098581623098,60.3528828825669,87.0546106200486,121.206782446342,117.983259213451,151.722113701038
gene-b2256,51.9907502439825,36.8462728020188,34.863625173457,53.738633821661,49.2469978813987,52.0264475084055,21.8606636293963,26.2403838619856,25.7206804104689,35.6490536606889,28.3159822112282,48.7995102547198
gene-b2257,45.7518602147046,18.4231364010094,30.637731213038,43.8865509543565,34.258781134886,43.2219717762138,20.9862370842205,22.7416660137209,22.7529095938763,39.7232312219105,39.3277530711502,35.4905529125235
gene-b4544,8.31852003903719,5.26375325743125,9.50826141094281,1.79128779405537,3.21176073139557,7.2036619627023,0.874426545175853,4.37339731033094,2.96777081659257,3.0556331709162,4.71933036853803,2.66179146843926
gene-b2258,19.7564850927133,15.7912597722938,12.6776818812571,13.4346584554152,10.7058691046519,5.6028481932129,1.74885309035171,6.12275623446331,2.96777081659257,7.12981073213779,8.65210567565305,4.43631911406544
gene-b2259,135.175950634354,132.909769750139,114.099136931314,120.01628220171,79.223431374424,89.6455710914064,64.7075643430132,83.0945488962878,58.3661593929871,69.2610185407671,121.129479459143,66.5447867109816
gene-b2260,613.490852878993,779.035482099825,723.684340721759,584.855464759077,808.293117401218,497.052675426459,940.008536064043,695.370172342619,670.71620454992,732.333416629582,707.113000219281,628.182786551666
gene-b2261,561.500102635011,563.221598545144,594.794574928978,568.733874612579,858.610702193082,460.233958728203,835.07735064294,781.963439087171,676.651746183105,903.448874200888,691.381898990821,742.639819694554
gene-b2262,1118.8409452505,1346.20489558804,1453.70752238415,1338.98762605639,1561.98630236871,1231.82619562209,1742.73210453548,1315.51791094755,1417.60519339238,1844.58389084308,1345.00915503334,1637.00175309015
gene-b2263,278.670421307746,351.355529933536,341.240937303837,314.371007856717,352.223093543047,232.117996575963,423.222447865113,375.237489226394,336.347359213824,340.193826362003,265.069055699553,401.930511734329
gene-b2264,607.251962849715,663.232910436338,590.568680968559,586.646752553132,719.434403832607,465.036400036671,808.844554287665,674.37786525303,663.791405977871,742.518860532635,614.299502971367,713.360113541722
gene-b2265,587.495477757002,643.493835720971,642.335881983692,560.673079539329,710.869708548886,543.476274741651,668.061880514352,617.523700218728,520.349149842563,679.369108333701,648.907925673979,523.485655459722
gene-b2266,756.985323552385,613.227254490741,715.232552800921,431.700358367343,449.646502395379,405.806290565563,153.024645405774,266.777235930187,206.754700222615,292.322240017649,252.484174716784,307.880546516141
gene-b2267,264.113011239431,255.292032985416,241.932429233989,210.476315801505,183.070361689547,198.500907416686,142.531526863664,131.201919309928,151.356311646221,172.134001961612,169.109338205946,157.93296046073
gene-b2268,276.590791297987,332.932393532527,328.563255422579,333.179529694298,294.411400377927,286.545664738603,386.496532967727,310.511209033496,357.121754929972,360.564714168111,363.388438377428,362.890903530553
gene-b2269,49.9111202342232,47.3737793168813,35.9200986635617,71.6515117622146,48.1764109709335,59.2301094711078,26.2327963552756,34.9871784826475,36.602506737975,31.5748760994674,57.4185194838793,61.221203774103
gene-b2270,42.6324152000656,42.11002605945,33.8071516833522,27.7649608078582,18.1999774779082,37.6191235830009,17.4885309035171,15.7442303171914,19.7851387772838,19.3523434158026,26.7428720883822,26.6179146843926
gene-b2271,3.11944501463895,3.94781494307344,7.3953144307333,5.3738633821661,4.28234764186076,8.004068847447,3.49770618070341,6.9974356965295,6.92479857204932,3.0556331709162,4.71933036853803,9.75990205094396
gene-b2272,10.3981500487965,10.5275065148625,17.9600493317809,2.68693169108305,7.49410837325632,13.6069170406599,10.4931185421102,12.2455124689266,7.91405551091351,6.11126634183239,43.2605283782653,10.647165873757
gene-b2273,13.5175950634354,6.57969157178906,4.22589396041903,21.4954535286644,14.9882167465126,14.4073239254046,12.2419716324619,10.4961535447942,16.8173679606912,9.16689951274859,9.43866073707606,7.98537440531779
gene-b2274,14.5574100683151,22.3709513440828,26.4118372526189,25.0780291167751,28.9058465825601,39.2199373524903,27.1072229004515,24.4910249378532,21.7636526550122,29.5377873188566,18.0907664127291,24.8433870387664
gene-b2275,48.8713052293435,36.8462728020188,46.4848335646093,45.6778387484118,51.3881717023291,77.6394678202359,42.8469007136168,51.6060882619051,60.3446732707155,53.9828526861861,48.7664138082263,74.5301611162993
gene-b2276,6874.21699725936,4354.43988221,3842.394083511,4517.62781660763,6428.87439734346,4836.05839762748,4866.18372390362,5661.80015795443,6941.61594001001,5467.54628715938,5060.69526519561,5630.57621957185
gene-b2277,7124.81241343536,4376.81083355409,3609.96991568796,4023.23238544835,5327.24046647478,3973.21977587269,3894.69583221325,5390.64952471391,6148.23187504093,4294.18314952756,4620.22443079873,4310.32765122598
gene-b2278,9431.12209425842,6080.95095064745,4824.91442930843,4882.1548826979,6903.14439867954,5023.35360865774,6097.37629951123,9227.86832479828,10100.3133458034,6070.52456622018,7955.21789123227,6024.52135690086
gene-b2279,1069.96964002116,654.021342235833,520.841430621645,480.960772703866,677.681514324465,493.050641002735,528.153633286215,843.191001431805,959.579230698263,511.30928393331,770.037405133122,481.784255787506
gene-b2280,2848.05329836536,1904.16274087576,1438.91689352268,1265.54482650012,1571.6215845629,1318.27013917452,1599.32615112664,2633.65986028129,2979.64189985894,1524.76095228718,2240.89536999414,1355.7391212584
gene-b2281,5672.19085161849,4678.16070754203,3565.59802910356,2902.78187026672,3575.76028095373,2782.21433137258,3563.2881715916,4841.35082253635,6072.05909074839,2996.55759627848,4493.58906590963,3361.84262463879
gene-b2282,7053.06517809866,5887.50801843686,4477.33465106396,3577.20172472857,5116.33484511314,3360.10810215825,4313.54614735249,6199.72802712514,7012.84243960823,3588.33188704592,5561.73083932207,3669.72317115493
gene-b2283,26017.2112370937,25025.1989241425,19299.6577172337,13079.0878282953,17382.0490783128,13020.218794142,17148.3789774437,25028.952807024,27242.157582442,13035.3311071285,22229.619145937,12625.7641986302
gene-b2284,7809.01068664617,7056.06124158659,5740.87694522925,3795.73883560332,4712.72357986776,3551.40534761223,6380.6905001482,9827.02375631361,9375.18800961592,5023.46093298623,8064.54904477007,3943.88769240417
gene-b2285,5710.66400679903,6502.05121124195,5223.20493507792,3055.04133276143,3256.72538163511,2887.06763327413,4597.73477453464,5871.72322885032,6587.46195589663,3337.76996703079,5780.39314639766,3169.30637508835
gene-b2286,20584.1778365975,24365.9138286493,18297.0643751243,11031.64587969,13533.2891351905,9931.44862591224,18617.4155733391,22915.727226672,23339.5389586228,12612.6351851518,18491.1229389934,11343.6679746653
gene-b2287,7529.30045033354,9301.05200588102,7698.52232239337,4308.04714470316,5106.69956291895,4100.4844705471,8929.64387933582,10505.775018877,10465.3491562443,6078.67292134262,8036.23306255884,5036.10945828708
gene-b2288,4525.27490123623,5033.46405241863,4356.89667319202,2560.64590160215,2859.53763785252,2257.14741498005,5139.00480599849,5795.62611565056,6120.53268075274,3559.81264411737,4664.27151423842,2518.05472914354
gene-b2289,641.565858010744,896.153992077671,784.959803147835,510.517021305779,474.270001336079,555.482378012822,990.725275684242,1185.19067109968,1126.76365336631,738.444682971414,1481.86973572094,780.792164075517
gene-b2290,1351.75950634354,1439.63651590745,1238.18693040278,1214.49312436954,1325.3865951559,1074.94644621213,998.595114590825,1008.50541976231,990.246195803053,971.69134835135,1029.60057540271,932.514277776555
gene-b2291,260.993566224792,211.866068611608,228.198273862628,241.823852197474,237.670294123272,192.898059223473,164.39219049306,192.429481654561,152.345568585085,220.005588305966,314.622024569202,223.590483348898
gene-b2292,176.76855082954,139.489461321928,153.18865606519,163.007189259038,173.435079495361,129.665915328641,116.298730508389,181.058648647701,163.227394912591,157.874380497337,263.495945576707,142.849475472907
gene-b2293,1191.62799559208,1190.92417449382,1230.79161597204,941.321735776095,843.622485446569,1086.9525494833,790.481596838972,1182.56663271349,1034.76275805194,980.858247864099,1693.45304724373,870.405810179639
gene-b2294,1533.72713219748,1767.30515618254,1607.95265193944,1233.30164620712,1265.43372816985,1321.4717667135,926.017711341229,1120.46439090679,1139.62399357155,919.745584445775,1934.92545110059,1028.33877064037
gene-b2295,551.101952586214,552.694092030281,529.293218542483,772.045039237863,639.140385547718,741.176775273592,423.222447865113,380.485565998791,340.304386969281,846.410388343786,573.39863977737,914.769001320293
gene-b2296,10298.327808328,10477.5008589169,12134.6545073432,9415.90428945203,9820.49372969718,9236.69544995384,35231.5199316803,33782.7448633824,34548.8093328929,17917.2143698623,25155.6039744305,15010.7293543518
gene-b2297,13746.354364509,16734.7875436883,17708.6086411359,16250.5628676703,17339.2256018942,14737.0915619194,37561.866674574,35714.0371156245,39663.2677068208,21433.2296051965,29122.9877042482,20681.2324459503
gene-b2298,18.7166700878337,21.055013029725,23.2424167823047,28.6606047048859,13.9176298360475,32.016275389788,20.1118105390446,14.8695508551252,17.8066248995554,28.5192429285512,14.9445461670371,25.7306508615795
gene-b2299,638.446412996105,569.801290116933,776.508015226997,750.549585709198,718.363816922142,971.693958080066,1157.74074581283,1111.71759628612,1026.84870254103,1035.85964494059,714.191995772088,873.954865470891
gene-b2300,723.711243396236,757.9804690701,986.746239757843,1046.11207172833,891.798896417503,1070.14400490366,1050.1862807562,861.559270135195,882.417189466856,1002.24768006051,725.20376663201,933.401541599368
gene-b2301,300.506536410219,277.662984329499,333.845622873103,261.528017932083,297.623161109323,248.926541155602,93.5636403338163,70.8490364273612,111.786034091653,116.114060494815,158.097567346024,164.143807220421
gene-b2302,80.065755375733,73.6925456040375,109.873242970895,72.5471556592423,74.9410837325632,88.044757321917,14.8652512679895,14.8695508551252,17.8066248995554,29.5377873188566,35.3949777640352,27.5051785072057
gene-b2303,969.107584547833,1252.77327526864,1218.11393409079,1204.64104150223,1057.73986753961,1390.30675880154,1237.31356142383,1190.43874787208,1227.66786113046,1285.40302056541,1282.0847501195,1373.48439771466
gene-b2304,1008.62055473326,947.475586337625,1035.34402030266,1075.66832033025,1021.33991258379,1272.64694674407,1390.33820682961,1367.99867867152,1320.65801338369,1247.71687812411,1630.52864232989,1233.29671371019
gene-b2305,187.166700878337,143.437276265002,120.437977871942,94.9382530849344,88.8587135686107,121.661846481194,86.5682279724095,68.2249980411626,68.258728781629,113.058427323899,123.489144643412,116.231560788514
gene-b2306,795.458478732932,846.148336132074,584.229840027931,291.979910431025,419.670068902354,232.918403460708,275.444361730394,283.396145709445,281.938227576294,238.339387331463,191.13287992579,211.168789829515
gene-b2307,533.42509750326,601.383809661521,370.82219502677,170.17234043526,213.046795182573,145.674053023535,197.620399209743,166.189097792576,185.980304506468,150.744569765199,127.421919950527,143.73673929572
gene-b2308,1137.55761533834,1179.0807296646,772.282121266578,408.413617044623,520.305238486082,320.16275389788,376.003414425617,360.367938371269,344.261414724738,301.489139530398,213.942976707057,314.091393275833
gene-b2309,3336.76635065879,3505.65966944921,2654.91788063325,1264.64918260309,1785.73896665594,1128.57370749003,850.817028456106,792.459592631966,769.641898436339,821.965322976457,661.492806656747,705.374739136405
gene-b2310,5841.68069741387,5980.93963875626,3975.5097432642,1305.84880186636,1749.33901170012,919.667510571661,799.22586229073,1080.22913565174,1130.72068112177,564.273592229191,450.696050195382,623.7464674376
gene-b2311,564.61954764965,464.526224968308,478.582491017455,616.203001155046,690.528557250047,489.849013463757,879.673104446909,679.625942025428,677.641003121969,834.187855660121,472.719591915226,798.537440531779
gene-b2312,5721.06215684783,5165.05788385442,5878.21849894287,7750.00664098054,9057.1652625355,5921.41013334129,13186.3523012519,10613.3605927111,9696.69651474678,13351.0798681232,4867.20272008555,9766.11289770365
gene-b2313,2051.55500462755,1512.01312319713,1780.15783082652,2660.06237417222,2841.33766037461,2279.55880775291,4742.01515448865,4725.01845408154,4075.73858812046,5825.05536815657,1862.56238544968,3918.15704154259
gene-b2314,341.059321600525,196.074808839314,267.287792996504,362.735778296212,402.540678334911,308.957057511454,510.665102382698,705.866325887413,523.316920659156,623.349166866904,419.233847738461,377.087124695562
gene-b2315,1050.21315492845,1067.22597294419,1050.13464916413,1295.99671899906,1373.56300612684,1002.10941970036,1424.44084209147,1454.59194541607,1351.32497848848,1429.01777959847,909.257651004993,1254.59104545771
gene-b2316,4404.65636067019,3671.4678970583,3812.81282578807,4530.16683116602,4875.45279025847,3677.06922851715,6386.81148596443,6504.99115938624,5941.47717481832,7608.52659558133,4370.09992126621,6159.38545796845
gene-b2317,1309.12709114348,1419.89744119208,1170.57262703607,1591.55920501819,1555.56278090592,1105.36190783243,1369.35196974539,988.387792134792,971.450313964633,1616.42994741467,1094.0980904394,1613.04562987419
gene-b2318,737.228838459671,629.018514263035,587.399260498245,845.487838794133,764.399054072145,716.364161846507,904.157047711833,812.577220259488,749.856759659055,1100.02794152983,788.914726607274,1040.76046415975
gene-b2319,903.599239240415,611.911316176383,705.724291389978,801.601287839776,1000.99876128495,734.773520195635,1186.59682180363,1137.95798014811,988.267681925325,1370.96074935107,884.087889039457,963.568511575013
gene-b2320,1300.80857110444,1085.6491093452,1166.34673307565,1160.75449054788,1186.21029679543,1012.51470920205,1563.47466277443,1596.29001827079,1499.71351931811,1548.18747326421,1224.66623063562,1224.42407548206
gene-b2321,528.226022478862,464.526224968308,495.486066859131,650.237469242098,578.116931651202,528.268543931502,633.959245252494,690.122095570222,608.393017401476,799.557346389738,437.324614151191,776.355844961451
gene-b2322,84.2250153952516,88.1678670619735,89.8002466589044,130.764008966042,125.258668524427,121.661846481194,156.522351586478,127.703201461663,91.0116383755054,158.892924887642,91.2403871250685,163.256543397608
gene-b2323,10160.0324126791,8870.74017708602,12876.2988973968,6860.63225123205,9808.71727368206,12499.954319058,20670.569101412,24285.4752642677,22689.597149789,12151.2345763434,19430.2696823325,16071.8968864363
gene-b2324,408.647296917702,382.938049478124,548.309741364369,469.317402042506,526.728759948873,570.690108822971,799.22586229073,928.034909252225,786.45926639703,670.202208820952,725.990321693433,677.869560629199
gene-b2325,279.710236312626,260.555786242847,256.723058095456,234.658701021253,252.658510869785,173.6882939896,279.816494456273,308.761850109364,225.550582061035,245.469198063601,213.156421645634,207.619734538262
gene-b2326,507.429722381269,565.85347517386,587.399260498245,481.856416600893,574.905170919807,393.800187294393,486.181159117775,456.58267919855,458.025962694119,459.363520027735,461.707821055304,473.798881382189
gene-b2327,565.659362654529,575.065043374364,498.655487329445,518.577816379028,528.869933769803,388.19733910118,532.525766012095,471.452230053675,460.004476571848,405.380667341549,413.7279623085,398.381456443076
gene-b2328,980.545549601509,1022.48407025602,936.035512232815,871.461511807935,978.516436165183,790.802002127764,940.008536064043,844.940360355937,849.771710484338,744.555949313246,734.642427369086,817.169980810854
gene-b2329,2851.17274338,3020.07843145118,2735.20986588122,2439.73397550341,2747.12601225368,2129.0823134209,2287.49984218003,2010.0134038281,2004.23455813885,2109.40543232248,1994.70363576874,2310.43499460528
gene-b2330,1936.13553908591,2146.29539071759,2097.09987785794,2229.2576597019,2743.91425152228,1891.36146865173,2006.80892117858,1629.52783782931,1777.69471913895,2325.33684306722,1421.30499599137,2238.56662495742
